ss_d,ss_rgnsm,td,chmbl_d,vrnt_d,src_d,b_frmt,ss_tp,ss_tx_d,rltnshp_tp,crtd_b,ss_cll_tp,ss_sbclllr_frctn,cnfdnc_scr,src_ss_d,cll_d,tss_d
10690,Rattus norvegicus,50597,CHEMBL624839,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10691,Rattus norvegicus,50597,CHEMBL624840,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10692,Rattus norvegicus,50597,CHEMBL624841,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10693,Rattus norvegicus,50597,CHEMBL624842,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10694,Rattus norvegicus,50597,CHEMBL624843,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10695,Rattus norvegicus,50597,CHEMBL624844,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10696,Rattus norvegicus,50597,CHEMBL624845,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10697,Rattus norvegicus,50597,CHEMBL621904,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10698,Rattus norvegicus,50597,CHEMBL621905,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
10699,Rattus norvegicus,50597,CHEMBL874382,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
10700,Rattus norvegicus,50597,CHEMBL621906,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
10701,Rattus norvegicus,50597,CHEMBL621907,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
10702,Rattus norvegicus,50597,CHEMBL622096,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
10703,Rattus norvegicus,50597,CHEMBL622097,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
10704,Rattus norvegicus,50597,CHEMBL622098,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10705,Rattus norvegicus,50597,CHEMBL622099,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10706,Rattus norvegicus,50597,CHEMBL622100,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10707,Rattus norvegicus,50597,CHEMBL622101,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10708,Rattus norvegicus,50597,CHEMBL622102,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10709,Rattus norvegicus,50597,CHEMBL622103,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10710,Rattus norvegicus,50597,CHEMBL622104,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10711,Rattus norvegicus,50597,CHEMBL622105,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10712,Rattus norvegicus,50597,CHEMBL622106,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10713,Rattus norvegicus,50597,CHEMBL622107,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10714,Rattus norvegicus,50597,CHEMBL622108,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10715,Rattus norvegicus,50597,CHEMBL622109,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
10716,Rattus norvegicus,50597,CHEMBL622110,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10717,Rattus norvegicus,50597,CHEMBL622111,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10718,Rattus norvegicus,50597,CHEMBL874383,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
10719,Rattus norvegicus,50597,CHEMBL622112,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,14.0
10720,Rattus norvegicus,50597,CHEMBL622113,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,14.0
10721,Rattus norvegicus,50597,CHEMBL622114,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,14.0
10722,Rattus norvegicus,50597,CHEMBL622115,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2106.0
10723,Rattus norvegicus,50597,CHEMBL622116,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2106.0
10724,Rattus norvegicus,50597,CHEMBL622117,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10725,Rattus norvegicus,50597,CHEMBL622118,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10726,Rattus norvegicus,50597,CHEMBL622119,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10727,Rattus norvegicus,50597,CHEMBL622120,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10728,Rattus norvegicus,50597,CHEMBL622121,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10729,Rattus norvegicus,50597,CHEMBL622122,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10730,Rattus norvegicus,50597,CHEMBL622123,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10731,Rattus norvegicus,50597,CHEMBL622124,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10732,Rattus norvegicus,50597,CHEMBL622125,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10733,Rattus norvegicus,50597,CHEMBL622126,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10734,Rattus norvegicus,50597,CHEMBL620455,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10735,Rattus norvegicus,50597,CHEMBL620456,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10736,Rattus norvegicus,50597,CHEMBL620457,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10737,Rattus norvegicus,50597,CHEMBL620458,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10738,Rattus norvegicus,50597,CHEMBL620459,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10739,Rattus norvegicus,50597,CHEMBL620460,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10740,Rattus norvegicus,50597,CHEMBL620461,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10741,Rattus norvegicus,50597,CHEMBL620462,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10742,Rattus norvegicus,50597,CHEMBL620463,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10743,Rattus norvegicus,50597,CHEMBL620464,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10744,Rattus norvegicus,50597,CHEMBL620465,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10745,Rattus norvegicus,50597,CHEMBL620466,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10746,Rattus norvegicus,50597,CHEMBL620467,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10747,Rattus norvegicus,50597,CHEMBL620468,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10748,Rattus norvegicus,50597,CHEMBL620469,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10749,Rattus norvegicus,50597,CHEMBL620470,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10750,Rattus norvegicus,50597,CHEMBL620471,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10751,Rattus norvegicus,50597,CHEMBL620472,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10752,Rattus norvegicus,50597,CHEMBL620473,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10753,Rattus norvegicus,50597,CHEMBL620474,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10754,Rattus norvegicus,50597,CHEMBL620475,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10755,Rattus norvegicus,50597,CHEMBL620476,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10756,Rattus norvegicus,50597,CHEMBL620477,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10757,Rattus norvegicus,50597,CHEMBL620478,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10758,Rattus norvegicus,50597,CHEMBL618768,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10759,Rattus norvegicus,50597,CHEMBL618769,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10760,Rattus norvegicus,50597,CHEMBL618770,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10761,Rattus norvegicus,50597,CHEMBL618771,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10762,Rattus norvegicus,50597,CHEMBL618772,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10763,Rattus norvegicus,50597,CHEMBL618773,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10764,Rattus norvegicus,50597,CHEMBL875842,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10765,Rattus norvegicus,50597,CHEMBL618774,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10766,Rattus norvegicus,50597,CHEMBL618775,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10767,Rattus norvegicus,50597,CHEMBL618776,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10768,Rattus norvegicus,50597,CHEMBL618777,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10769,Rattus norvegicus,50597,CHEMBL618778,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10770,Rattus norvegicus,50597,CHEMBL618779,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10771,Rattus norvegicus,50597,CHEMBL618780,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10772,Rattus norvegicus,50597,CHEMBL618781,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10773,Rattus norvegicus,50597,CHEMBL618782,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10774,Rattus norvegicus,50597,CHEMBL618783,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10775,Rattus norvegicus,50597,CHEMBL618784,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10776,Rattus norvegicus,50597,CHEMBL618785,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10777,Rattus norvegicus,50597,CHEMBL618786,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10778,Rattus norvegicus,50597,CHEMBL618787,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10779,Rattus norvegicus,50597,CHEMBL618788,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10780,Rattus norvegicus,50597,CHEMBL618789,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10781,Rattus norvegicus,50597,CHEMBL618790,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10782,Rattus norvegicus,50597,CHEMBL618791,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10783,Rattus norvegicus,50597,CHEMBL875843,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10784,Rattus norvegicus,50597,CHEMBL618792,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10785,Rattus norvegicus,50597,CHEMBL623395,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10786,Simiiformes,22224,CHEMBL623396,,1,BAO_0000218,A,314293.0,U,Autocuration,,,0,,,
10787,Rattus norvegicus,50597,CHEMBL623397,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10788,Rattus norvegicus,50597,CHEMBL623398,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10789,Mus musculus,50594,CHEMBL623399,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,
10790,,22224,CHEMBL623400,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10791,,22224,CHEMBL623401,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10792,,22224,CHEMBL623402,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10793,,22224,CHEMBL623403,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10794,,22224,CHEMBL623404,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10795,Rattus norvegicus,50597,CHEMBL625997,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10796,Rattus norvegicus,50597,CHEMBL625998,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10797,,22224,CHEMBL625999,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10798,,22224,CHEMBL626000,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10799,,22224,CHEMBL626001,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10800,,22224,CHEMBL626002,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10801,,22224,CHEMBL626003,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10802,Rattus norvegicus,50597,CHEMBL626004,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10803,Cavia porcellus,50512,CHEMBL626005,,1,BAO_0000218,A,10141.0,N,Intermediate,,,1,,,
10804,Rattus norvegicus,50597,CHEMBL626006,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10805,Rattus norvegicus,50597,CHEMBL626007,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10806,Mus musculus,50594,CHEMBL626008,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,1969.0
10807,Canis lupus familiaris,50588,CHEMBL626009,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,2107.0
10808,Canis lupus familiaris,50588,CHEMBL626010,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10809,Mus musculus,50594,CHEMBL626011,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,178.0
10810,Mus musculus,50594,CHEMBL626012,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,178.0
10811,Mus musculus,50594,CHEMBL626013,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,178.0
10812,Mus musculus,50594,CHEMBL626014,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,178.0
10813,Mus musculus,50594,CHEMBL877496,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,178.0
10814,Canis lupus familiaris,50588,CHEMBL626015,,1,BAO_0000218,F,9615.0,N,Intermediate,,,1,,,
10815,Canis lupus familiaris,50588,CHEMBL626016,,1,BAO_0000218,F,9615.0,N,Intermediate,,,1,,,
10816,Canis lupus familiaris,50588,CHEMBL626017,,1,BAO_0000218,F,9615.0,N,Intermediate,,,1,,,
10817,Canis lupus familiaris,50588,CHEMBL626018,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1969.0
10818,Canis lupus familiaris,50588,CHEMBL626692,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,1969.0
10819,Rattus norvegicus,50597,CHEMBL626693,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10820,Rattus norvegicus,22224,CHEMBL626694,,1,BAO_0000218,A,10116.0,U,Autocuration,,,0,,,1969.0
10821,Canis lupus familiaris,50588,CHEMBL626695,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,178.0
10822,Canis lupus familiaris,50588,CHEMBL626696,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,178.0
10823,Canis lupus familiaris,50588,CHEMBL626697,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,178.0
10824,Canis lupus familiaris,50588,CHEMBL626859,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,178.0
10825,Canis lupus familiaris,50588,CHEMBL626860,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,178.0
10826,Canis lupus familiaris,50588,CHEMBL626861,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,178.0
10827,Rattus norvegicus,50597,CHEMBL626296,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10828,,22224,CHEMBL626297,,1,BAO_0000218,A,,U,Autocuration,,,0,,,
10829,,22224,CHEMBL626298,,1,BAO_0000218,A,,U,Autocuration,,,0,,,1969.0
10830,Rattus norvegicus,50597,CHEMBL626299,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10831,Rattus norvegicus,50597,CHEMBL626300,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10832,Rattus norvegicus,50597,CHEMBL626301,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10833,Rattus norvegicus,50597,CHEMBL626962,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10834,Rattus norvegicus,50597,CHEMBL626963,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10835,Rattus norvegicus,50597,CHEMBL626964,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
10836,Macaca fascicularis,100710,CHEMBL626965,,1,BAO_0000218,A,9541.0,N,Intermediate,,,1,,,1969.0
10837,Mus musculus,50594,CHEMBL626966,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,1969.0
10838,Mus musculus,50594,CHEMBL626967,,1,BAO_0000218,A,10090.0,N,Intermediate,,,1,,,1969.0
10839,Macaca fascicularis,100710,CHEMBL626968,,1,BAO_0000218,A,9541.0,N,Intermediate,,,1,,,1969.0
10840,Rattus norvegicus,50597,CHEMBL626969,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10841,Rattus norvegicus,50597,CHEMBL627126,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10842,Rattus norvegicus,50597,CHEMBL631276,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10843,Rattus norvegicus,50597,CHEMBL631277,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10844,Rattus norvegicus,50597,CHEMBL631278,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10845,Rattus norvegicus,50597,CHEMBL874457,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10846,Rattus norvegicus,50597,CHEMBL631279,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10847,Rattus norvegicus,50597,CHEMBL631280,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10848,Rattus norvegicus,50597,CHEMBL631281,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10849,Rattus norvegicus,50597,CHEMBL631968,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10850,Rattus norvegicus,50597,CHEMBL631969,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10851,Rattus norvegicus,50597,CHEMBL631970,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10852,Rattus norvegicus,50597,CHEMBL631971,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10853,Rattus norvegicus,50597,CHEMBL631972,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10854,Rattus norvegicus,50597,CHEMBL630435,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10855,Rattus norvegicus,50597,CHEMBL630436,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10856,Rattus norvegicus,50597,CHEMBL630437,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10857,Rattus norvegicus,50597,CHEMBL630438,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10858,Rattus norvegicus,50597,CHEMBL630439,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
10859,Rattus norvegicus,50597,CHEMBL630440,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10860,Rattus norvegicus,50597,CHEMBL630441,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10861,Rattus norvegicus,50597,CHEMBL630442,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10862,Rattus norvegicus,50597,CHEMBL625234,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10863,Rattus norvegicus,50597,CHEMBL625235,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10864,Rattus norvegicus,50597,CHEMBL625236,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10865,Rattus norvegicus,50597,CHEMBL625237,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10866,Rattus norvegicus,50597,CHEMBL626125,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10867,Rattus norvegicus,50597,CHEMBL626126,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10868,Rattus norvegicus,50597,CHEMBL626127,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10869,Rattus norvegicus,50597,CHEMBL626128,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10870,Rattus norvegicus,50597,CHEMBL626129,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10871,Rattus norvegicus,50597,CHEMBL626130,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10872,Rattus norvegicus,50597,CHEMBL626131,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10873,Rattus norvegicus,50597,CHEMBL626132,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10874,Rattus norvegicus,50597,CHEMBL626752,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10875,Rattus norvegicus,50597,CHEMBL626753,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10876,Rattus norvegicus,50597,CHEMBL626754,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10877,Rattus norvegicus,50597,CHEMBL626755,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
10878,Rattus norvegicus,50597,CHEMBL626756,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10879,Rattus norvegicus,50597,CHEMBL626757,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10880,Rattus norvegicus,50597,CHEMBL626758,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10881,Rattus norvegicus,50597,CHEMBL626759,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10882,Rattus norvegicus,50597,CHEMBL626760,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
10883,Canis lupus familiaris,50588,CHEMBL626394,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10884,Canis lupus familiaris,50588,CHEMBL626395,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10885,Canis lupus familiaris,50588,CHEMBL626396,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10886,Canis lupus familiaris,50588,CHEMBL626397,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10887,Canis lupus familiaris,50588,CHEMBL626398,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10888,Canis lupus familiaris,50588,CHEMBL626399,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10889,Rattus norvegicus,50597,CHEMBL874653,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10890,Rattus norvegicus,50597,CHEMBL626400,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10891,Rattus norvegicus,50597,CHEMBL626401,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10892,Rattus norvegicus,50597,CHEMBL626402,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10893,Rattus norvegicus,50597,CHEMBL626403,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10894,Rattus norvegicus,50597,CHEMBL626404,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10895,Rattus norvegicus,50597,CHEMBL626405,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10896,Rattus norvegicus,50597,CHEMBL625529,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10897,Rattus norvegicus,50597,CHEMBL625530,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10898,Rattus norvegicus,50597,CHEMBL625531,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10899,Rattus norvegicus,50597,CHEMBL625532,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10900,Rattus norvegicus,50597,CHEMBL625533,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10901,Rattus norvegicus,50597,CHEMBL875474,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10902,Rattus norvegicus,50597,CHEMBL625534,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10903,Rattus norvegicus,50597,CHEMBL625535,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10904,Rattus norvegicus,50597,CHEMBL625536,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10905,Rattus norvegicus,50597,CHEMBL625537,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10906,Rattus norvegicus,50597,CHEMBL625538,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10907,Rattus norvegicus,50597,CHEMBL625539,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10908,Rattus norvegicus,50597,CHEMBL625540,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10909,Rattus norvegicus,50597,CHEMBL625541,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10910,Rattus norvegicus,50597,CHEMBL625542,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10911,Rattus norvegicus,50597,CHEMBL625543,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10912,Rattus norvegicus,50597,CHEMBL625544,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
10913,Canis lupus familiaris,50588,CHEMBL625545,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10914,Canis lupus familiaris,50588,CHEMBL625546,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10915,Canis lupus familiaris,50588,CHEMBL625547,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10916,Canis lupus familiaris,50588,CHEMBL625548,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10917,Canis lupus familiaris,50588,CHEMBL625549,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10918,Canis lupus familiaris,50588,CHEMBL625550,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10919,Canis lupus familiaris,50588,CHEMBL625551,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10920,Canis lupus familiaris,50588,CHEMBL875475,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10921,Canis lupus familiaris,50588,CHEMBL625552,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10922,Canis lupus familiaris,50588,CHEMBL625553,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10923,Canis lupus familiaris,50588,CHEMBL625554,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
10924,Canis lupus familiaris,50588,CHEMBL625555,,1,BAO_0000218,A,9615.0,N,Intermediate,,,1,,,
