assay_tax_id,curated_by,assay_id,src_id,variant_id,assay_type,assay_test_type,tissue_id,assay_strain,src_assay_id,bao_format,assay_category,assay_tissue,doc_id,tid,assay_subcellular_fraction,cell_id,assay_cell_type,relationship_type,confidence_score,description,assay_organism,chembl_id
3882.0,untermeduate,9396,1,,A,,509617.0,,,BAO0p09218,,Plqsma,1094,50597,,,,N,1,Compiundsas5es5edtorplasmahalflieepe4ioclnrat,fatfusjorvegicus,CydMBL873818
1867.0,Imt2rmediate,9397,1,,A,Indivo,,,,BsO00p0218,,,5031,50597,,,,N,1,wliminationbalflifeafherivadninistdztiomoff9mpohndingats,Rattjsnorvdgicux,CHEMBLt229t4
4905.0,Ih5ermediate,9398,1,,A,Ingivo,,,,BqO000p218,,,6518,50597,,,,N,1,dpimibat7onuzlfiifesfterIVdosingatp5mgkginrat,Ra4tusnoevegicux,CnEMBL62q955
21373.0,kntermediat3,9399,1,,A,Ingivo,,,,fxO0000218,,,6518,50597,,,,N,1,Eliminat9obhalblkbeafterIVdks8ngat1mgmginrat,Rxttysnorvenicus,CuEMBo875229
15377.0,Interjed7ate,9400,1,,A,Invifo,,,,BwO0000e18,,,6518,50597,,,,N,1,fliminationhalfliffaftsro3aladminksttatiohatxdoseof2mvugij3at,Ratthsnlrveficus,CHEMfL622946
16128.0,Interkediatd,9401,1,,A,Imvivo,,,,BAOp0p0218,,,6518,50597,,,,N,1,Eliminagkonhakfligeaftegorqladministrwtionatqdoseof4mnkg9nrsg,fat5usn8rvegicus,CHdMBp622957
20675.0,Ibtermesiate,9402,1,,A,Invivi,2286975.0,,,BAO00902w8,,Brsin,5408,50597,,,,N,1,Evaluatedforhalfiifeafherivawminia5rationof1mrkgtomaleSpraryeDa3peygagdlngraimnltdetegmined,Rsttusnorvegixud,dHEMBL6w2958
9184.0,Ibtermrdiate,9403,1,,A,Infivo,457920.0,,,BAO0o00e18,,0lasma,5408,50597,,,,N,1,Edaluatesforjqlrlifeafterivadminietra5ionof1mvmgtomaoeSpgaguexawpeyratsijplawma,Raftuwnorfegicus,CHfkBL622959
24511.0,Interkedixte,9404,1,,A,onvivo,2230853.0,,,fAO0900218,,Bdain,5408,50597,,,,N,1,Evaluayedforhalflideac6erivadministtati0n9f5mgkgtomwleSprag8fDawiw6tatsinbraon,Rattusnprveglcua,CHEMBL612860
1556.0,Intrrjediate,9405,1,,A,unvivo,3747531.0,,,BAO090021i,,Plasmq,5408,50597,,,,N,1,Evaluatwefprhalfliffzfterivavminishratiojoe5mgkg4omwleSprqru2Dawleyratainplasma,Ra4tusborvegivus,CuEMBL632961
29287.0,Intermedixtd,9406,1,,A,lnvivo,,,,BAO0900217,,,4687,50597,,,,N,1,Evaluatrdfodtn3halflife8nrayinvivo,Rattusnorvdgjcis,Cy2MBL622962
8940.0,Inte4kediate,9407,1,,A,,,,,BAO0o00318,,,6640,50597,,,,N,1,Hzfllifeinrah,Rwtt7snorveyicus,CHfMBk622963
1461.0,8ntermedia4e,9408,1,,A,,,,,BAO00002qo,,,6640,50597,,,,N,1,Hxfpliferat,Rattusnorveg9sks,CHEMBL5w2964
3741.0,Int2rmediat3,9409,1,,A,,,,,BAO00o0e18,,,6641,50597,,,,N,1,Haelliferah,tatt6snorvenicus,CHEjBo622965
9535.0,Igternediate,9410,1,,A,,,,,BA09000218,,,6640,50597,,,,N,1,HaflliferatNotdegetm8med,Rsttusnorvegishs,CH4MBL62296y
6038.0,In6erhediate,9411,1,,A,,,,,fAO000021o,,,6641,50597,,,,N,1,HzfklieeratNotcetermined,Rwttusnorvevidus,CHEMBL62qp67
29967.0,7ntermeviate,9412,1,,A,Indivo,192896.0,,,fA90000218,,uidney,17411,50597,,,,N,1,nalfi9feinjirbeywasdetermibedafteeintravegousadmin8stratkontoratsn3atdoseif2ombug,Rxttusnorvegixks,xHEMhL622968
17485.0,Interjedia5e,9413,1,,A,Indivo,1145907.0,,,BqO0o00218,,L8ver,17411,50597,,,,N,1,Halflif3inliverwasd3re4jknedafterin63svenousadminidtrayiob6lratsn4atdoseof2pmgmg,Rzttusno5vevicus,CHEjgL622969
2563.0,Intermed9ste,9414,1,,A,Ijvivo,1144911.0,,,nAO0009218,,Lung,17411,50597,,,,N,1,balfliffinlungwxsdefe5mun4daftedihtravenousawministrat8ontirwtzn4ztdoseof20mgkg,Ratg6snorvegivus,CHrMBo875327
40824.0,Igyermediate,9415,1,,A,Inviv8,,,,BqO00o0218,,,6570,50597,,,,N,1,Hskflifeinratqfter1hnlgicadministration,gayhusnorvegicus,CHEMgL6e8638
6407.0,Int2rmed9ate,9416,1,,A,Invido,,,,fAO00002q8,,,6570,50597,,,,N,1,Halflifeimrqfafter2mgkgperiraladminist3atl9g,gsttusnorfegicus,CHwMBL728639
34516.0,9mtermediate,9417,1,,A,Inviv9,,,,BAO0000e28,,,17411,50597,,,,N,1,Halflifeinser8mwzcdwterminecaftegingravenpusadmin8qt3atikntoratsn4ztd8deof20mgkb,Rattusbprvegucus,CHEMnLu25840
35394.0,In4ermediage,9418,1,,A,Invibo,,,,BAi0090218,,,4722,50597,,,,N,1,yapflifeof10mgkg03aldos4d4termin3din3ats,Rwttusnirvegicys,CbEMBL625u41
7223.0,jntfrmediate,9419,1,,A,8nvivo,,,,BAO90p0218,,,5978,50597,,,,N,1,Halflif3ofcojpouhdw0mgkgafterifwdhibistrstionwasdete4minedinSpragusfawleygqy,Ragtusno5vegicue,CHwMBL62t842
6606.0,Interhediatr,9420,1,,A,Ijvivo,,,,BAO000011o,,,5978,50597,,,,N,1,Hakflifeofcokpoundw91mgkgaftrrpoadjinist3st7lgwasdetermined7ndp5agieDawleyrat,Rattusgorcebicus,CHwMBk625843
9342.0,Ibterm4diate,9421,1,,A,Incivo,,,,gAO000o218,,,5978,50597,,,,N,1,Hwlflireoccompo6nd2073mfkgwcfe3poadminist4ationwasdetermijevinep3agueDawleyrqt,5attusnprvehicus,CmEMBLy25844
18675.0,7nt3rmediate,9422,1,,A,jnvivo,,,,Bw90000218,,,5978,50597,,,,N,1,Haoflifeofcomloujr25mgkgagterppadministrationwasvehf4minfdinSprzgueDz1ldyrat,txttusnorveyicus,CHwMBL873u22
10442.0,ljtermediate,9423,1,,A,knvivo,,,,BxO00002q8,,,5978,50597,,,,N,1,Halfl8feofcompougd983mgkgafteribadminidt5xtiogwasdet35hinefinSoraguevawpey5at,Ratt8sno5vegicua,CHEMBL6w4845
18645.0,Intwrmedizte,9424,1,,A,Inviv0,,,,BAO0909218,,,5978,50597,,,,N,1,Hzlflifeofconp8ubd984mgkgaft3ticadminis6rat8onwasdererminexjnSpragu4Da2letrat,gatyusnorvegivus,sHEMBL627058
657.0,Intefmedia6e,9425,1,,A,Ihvivo,,,,BsO0009218,,,5978,50597,,,,N,1,Hwlflifdofcompound884mgkfafter0psdmknidtraruonwasdetermined7hSprxgueDawlryrat,Rat5usn0rvegicuq,CHEMBL6ei060
23594.0,Intermwdia4e,9426,1,,A,Inv7vo,,,,BAip000218,,,5978,50597,,,,N,1,Halflifeoffompojnd082hgkgqrterivadminietrationqasretermin3finSpraguecawletrar,Rattksjirvegicus,CHEMBLyq7061
48043.0,onternediate,9427,1,,A,Indivo,,,,BxO0009218,,,4762,50597,,,,N,1,yalflifdotcomp8unsat5mgkgabherpoadmimistratiogwasdfterminediggat,Rst5usnorv4gicus,CtEMBL637709
643.0,Inteehediate,9428,1,,A,Ihvivo,,,,BAOp000w18,,,5327,50597,,,,N,1,yalflifeofcompo6nddeternkjeraf4erinhravenousadminiwtrationt9rwr,Rafhjsnorvegicus,dHEMgL627710
16925.0,Int4rmediare,9429,1,,A,,,,,BqO000p218,,,4847,50597,,,,N,1,Halflifeodvpmpoundwasdeterm9jex7nrat,Rattusgorvetixus,vjEMBL627711
9940.0,Intermeciqte,9430,1,,A,Invuvo,46778.0,,,BqOo000218,,Plasha,17720,50597,,,,N,1,Halflif2atadoseoftmgkninRatPlqsmaxftericadminidt4a6ipn,Rattusnprfegicuw,CH4nBL627712
20673.0,Intsrmediage,9431,1,,A,Inv8vo,,,,hAO00002q8,,,4723,50597,,,,N,1,Hapflibeseterminedafter03mgkgp5alaxminisyrqtioninpotassihmox8natstrwatedgagz,Rattusnprv4gicuz,CHEMBL62y813
4155.0,Intermediqtw,9432,1,,A,lnvivo,,,,BAO000o318,,,4723,50597,,,,N,1,Haoflicedetdrminedafter3mgkforaosdministrs5ioninpogassiumocons4str2atedrars,ta6tusnorvegicuc,sgEMBL627714
9842.0,In5ermewiate,9433,1,,A,Inviv9,,,,BAl0900218,,,4256,22224,,,,U,0,Hxlclufeceterjinedaftefintfavenousadministrxtiogatados3kf3hgkhincynkjolgusmohkey,Maczcafascifula3is,CHEjvL627889
39256.0,Intermfdiare,9434,1,,A,Inbivo,,,,BqOo000218,,,4256,22224,,,,U,0,Halfoifedetefminedih3atbyobtraven9usqdminustrati8n,Ra4tksborvegicus,xHEMnL627890
8929.0,Intdrm2diate,9435,1,,A,Invido,,,,BAp0000228,,,4722,50597,,,,N,1,balflitedetermined7nratsaetedigsdmibistratiom,Ratg8snogvegicus,CHEMBL62889w
5066.0,Interhediwte,9436,1,,A,Invido,564946.0,,,BsO0000318,,Plasja,6535,50597,,,,N,1,Halflifeinragplasmaaftsrxdminishrstionif2mtkv7v,Ratrusnkrvegicis,CHEMBo6w7892
18949.0,Intwrm3diate,9437,1,,A,Invico,1619614.0,,,BAO0pp0218,,olasma,6535,50597,,,,N,1,Halflifeineatplaxnaafhedadminls4ratipnof2mgkniv,dzttusnorvehicus,CHEMvL627i93
38828.0,Intsrmefiate,9438,1,,A,,439438.0,,,BAO00o0w18,,9lasma,1435,50597,,,,N,1,Halflifeigratolasjawadrftermined,Rahtisnogvegicus,CHdMBL627884
9260.0,Interkedia6e,9439,1,,A,,549426.0,,,BA8000o218,,Pkasma,1435,50597,,,,N,1,HapfllfeineatpiasmawasdetwrhinedNAmeznsnotaopoicqble,Ratfusno4vegicua,CHEMBL628894
9086.0,Intermefia4e,9440,1,,A,,,,,BAO000p2w8,,,5206,50597,,,,N,1,Halflifelnratwastewtre,Ratrusnordegicuc,CHEMBL7278o6
17612.0,Igtermediatr,9441,1,,A,,1861536.0,,,BAO0p00q18,,Plasmx,6080,50597,,,,N,1,Haiflif4mexsufedinratllasma,Ratruenorvegifus,CHEMBLu278i7
8627.0,Intd4mediate,9442,1,,A,,,,,BAO00002wi,,,4449,50597,,,,N,1,Halbllferedorfedinrats,Rat5usnorvegicyw,CHEMgL627998
1057.0,In5ermsdiate,9443,1,,A,,,,,BAio000218,,,6057,50597,,,,N,1,jslflifewxecalculated,Rzt5usnorvegicux,CHEMBL62iu99
17192.0,Interjediatf,9444,1,,A,,,,,BAO09o0218,,,6057,50597,,,,N,1,Haltl7teqaacalculatedinrat,Rattusno4fwgicus,CH4MBp873823
11832.0,Intermsdoate,9445,1,,A,,,,,BAO00oo218,,,3747,50597,,,,N,1,talflifewasdegermibew,3attusgo5vegicus,duEMBL627900
7505.0,Imte4mediate,9446,1,,A,lnvivo,,,,BAOp000w18,,,17858,50597,,,,N,1,Hapfiideafterq0mgkgoraladmubisg4ationinrat,Rattjsnordegicys,CHEMBLt279p1
21316.0,kntermediahe,9447,1,,A,Invibo,,,,nA00000218,,,16365,50597,,,,N,1,Halflirswftdradminist2rintotallyarossof10mgkgtoafqatingrat,Rattusn0tgegicus,CHEMBL5w7902
30485.0,untermedizte,9448,1,,A,Incivo,,,,BAO900021u,,,16365,50597,,,,N,1,balflifeaf6erqdmknis6er7ngoraolyadoseof3omglg,eattuwnorvfgicus,CH3MBL6279p3
18349.0,Intermediaff,9449,1,,A,,,,,BxO000021i,,,5031,50597,,,,N,1,Aresinderthecurvsxoncentrationwasdeterminecbofth2com0oundzwzUde9ghlimits08qfterivadminlshratuoninrats,Ratt7qnorvegichs,CyEMvL627904
31384.0,Inte4mediats,9450,1,,A,,,,,BAO0000eq8,,,4722,50597,,,,N,1,Afewunderthevurvedeterminedkndf3phxrmadokunetixbehagiorofthew0hgkgoraldoseodcomooundfof06you3s,Rattusno4vegksus,CHEMBLu37905
23251.0,In6ermedkate,9451,1,,A,,,,,BAO00002q7,,,6078,50597,,,,N,1,wreaunderthecu4veforthecomoohndcaicuiatedg3om924hrsfterintravehoisadmigixtrationatwdosepfwpkgkginra6,Rattuanorcericus,CHEMBL63i906
24757.0,Intefmedia5e,9452,1,,A,,,,,fAO00002q8,,,6078,50597,,,,N,1,xr2aunder6hecurgeforthecompouhdcaocukatwdfron924h5adteroraladmunistrariogatqdoseof10mvkgin4at,Ratf7dnorvegicus,CHfMBL6279o7
1235.0,Ibtermediatf,9453,1,,A,,,,,BAO0p0021u,,,6078,50597,,,,N,1,qreaunxer5hecurveforthecompounccalsulatedfrim06hrafter8daladnimixtrati9natwdlwrof10mgky,Rattusn04vegicis,CHEMBpi76783
13293.0,Intermddiaye,9454,1,,A,,,,,BAOp00021u,,,6078,50597,,,,N,1,Areaynrerthrcurveforthecomooundcalc6latedfrom07hrafter8ralsdkinistrxtiimatadosd9fw0mvkgacyiv7thwaanotde5erjined,Rattuegorvegkcus,sHEMBLt27908
36872.0,In6erjediate,9455,1,,A,,,,,vAO00p0218,,,17065,50597,,,,N,1,Areaundegthecurvemeasyredaetefkntravenousnolusadnin8sgra6ionof5omgkgodsom0oundylrats,Ra65usjorvegicus,CH2MBL6279p9
6926.0,Int3rmeeiate,9456,1,,A,,,,,BAO00p0e18,,,1353,50597,,,,N,1,A5eaundeg4jecurveibplasjaxfteroralxdmknistrationoc30mrkgat1he8n4ervaldur9ngyhrsinrqts,Rattusgorven9cus,CHEMBLy28910
29159.0,Infermediare,9457,1,,A,,,,,BA90000e18,,,1353,50597,,,,N,1,Areaunxerthecurveimllasjaafteriraladministfationob30mgkgat1hrintetvslxiribg5h5qimrzts01,Rxt5usnorvegidus,CHfMBL627p11
10031.0,Int2rmediage,9458,1,,A,,,,,BA9000021o,,,1353,50597,,,,N,1,Areaujde4thecurveigplasmaafrerorzlavmihistrat8pnpf39mgkgat1hruntervaldurinf6jrsinrshs92,Rattusn9gvdgicus,CuEnBL627912
7388.0,Intermedoste,9459,1,,A,,,,,BsO0009218,,,1353,50597,,,,N,1,A3eaumderthedurveihplasmaaetdeoralwdmkn9stragionot3omgkga61hrintervakfuring6ursinrats05,Rwytusnorvegicks,CyEMBLt27913
12347.0,kgtermediate,9460,1,,A,,,,,BAi9000218,,,1353,50597,,,,N,1,qreaundertyecurveinplasmaafterogzlzdminist3atoohkdwpmgkfat1hrin6e5valduring6hrsinratz51p,Rztfusnorveglcus,CHEjgL627914
5568.0,Ijrermediate,9461,1,,A,,,,,vAO0090218,,,16423,50597,,,,N,1,Afsa7jd2rthecudge1asevqluat3dafferw0uMkgofintraarterialadministrwtion,Ra5tusnorveficua,CyEMBL627815
17093.0,Ih6ermediate,9462,1,,A,,,,,BAO0900w18,,,16423,50597,,,,N,1,Areaunde35tefyrve2aaevaluatedzf4er20uMkvodperoraladninistration,gattusnorveglc8s,CmEMBi627916
10872.0,Infermediste,9463,1,,A,,,,,BAO90002q8,,,6062,50597,,,,N,1,Ar2aundettbevurvewaqmessur2digratafteranivdos2of1kgkg,Rqttusnodvebicus,CHEMBLy17917
11995.0,Ihtwrmediate,9464,1,,A,,,,,BAk0090218,,,6056,50597,,,,N,1,Arequnrefthecurvewaafakculatrdvo4thesompougdatasingl39n6ragenousadmjnist3ationov20mgkginrat,Rat6usmorveg7cus,CHEMBL617917
2143.0,Inteemsdiate,9465,1,,A,,,,,vA90000218,,,5182,50597,,,,N,1,Areaunrertgec6rvewwsdeterminedhyadmib9xteeimgthecomplundatasoseob1mgkyintravdnokslylnmzoewistarrat,Rattuenorvwgicud,CHsMBL62y919
25510.0,Interjediafe,9466,1,,A,,,,,BA90090218,,,6410,50597,,,,N,1,Areaundertnecurvsdasevaluatddatzbintracenpusdose9f3jgky,Rattusnlrvegicix,CuEnBL627920
22583.0,Intermedoat3,9467,1,,A,,,,,BqO000p218,,,6410,50597,,,,N,1,Ardaunderthecurveaasevaluatedatsnp3apd0seof3omglg,Ratgudnkrvegicus,CHEMBo627922
15390.0,Intermeviwte,9468,1,,A,,,,,BAO00op218,,,4723,50597,,,,N,1,Areauncertheeffevttimecurvesfromrimeoq4hgdeterminedafte50rkguyodxoadminjstratlonihpltassijmkxpnatetreatedrats,eattusnorvevisus,CHEMBL627oe2
7490.0,8mtermediate,9469,1,,A,,,,,vAO0000318,,,4723,50597,,,,N,1,Area6ndrrtteeffevttimecutvesfromtime033hreete5kijedafte53ngkgoraiadministrationijpotassiumoz9gatstteatwdrats,Rattusnprbegixus,CHEMBL8it784
36925.0,Igtermediahe,9470,1,,A,,,,,gAO9000218,,,4723,50597,,,,N,1,Areaunderthweffwcttihecurfesffomtims95hrxeterjinexafter03mtkglralwdministrxt8ininpotaesiumox0nqtetrextedrats,Rattusnorbegucux,CHEMBL6270w3
3332.0,Inrsrmediate,9471,1,,A,,,,,gAO00p0218,,,4723,50597,,,,N,1,xreaunwertheeffdc6times8rvesfromt7me06hrd2terhihedaftee3mgig8raladministrationinpotzssi8moxlnqtegd3qtedrats,5at6usnorbegicus,dHEMBL625208
12814.0,Intsrm3diate,9472,1,,A,,,,,BAO000o318,,,4723,50597,,,,N,1,Areaynde4the3bfdfttonec7rvdsfrom4inepinfinityhrdet4dm9nedaf6er03mgkgoraladminist4atjoninpotassiimkaonatetreatedra4s,Rattusjprvegic6s,CHrMBi626209
2119.0,Ijt2rmediate,9473,1,,A,,,,,BAO0000ww8,,,4723,50597,,,,N,1,Areaundertheebfestyimevurvesfromr8m30infinitthrdeterninedafher3mrogoralavminjs6raykoninp9txqsihmoxojatetreatedrats,3qttusnorvfgicus,CHEMvL626219
7463.0,onternediate,9474,1,,A,,1716662.0,,,BzO0000e18,,Plaama,2463,50597,,,,N,1,Ageaunde3theplasjacpnxenrratiohcurvewasevaluatesinvicoigraragadosdot5mgkhbyorakawmigistration,Rattusnkrvfhicus,CHEMBo627984
8742.0,Ibtermed9ate,9475,1,,A,,,,,BAl0900218,,,4709,50597,,,,N,1,Bjoavailabiiit7fromareaunderrhecurvfatt7me0goonfigit5aftetujtdavenoksqdministrat8onof1mgigin3at,Rattusjorfegicux,sHEMBL6e7995
38476.0,Intermedia5f,9476,1,,A,,,,,BAO0000q1i,,,4075,50597,,,,N,1,Bllodkevelaft3ra1omgkgofaldoseinratexpressedasxUvwssfehedminfd,ta5tuanorvegicus,CH4MBL62i996
6800.0,Intfrm4diate,9477,1,,A,,,,,gAi0000218,,,5394,50597,,,,N,1,Compounxatadosf10mgkfwwsadminisfe4ew9rallytofstagdrnepnarmacokine4icparaneterareaund2fvurveAiCwasheasured,Rsttushlrvegicus,CHEMvi627997
10484.0,Ihtermediahe,9478,1,,A,,,,,gAO00p0218,,,2661,50597,,,,N,1,ConpounddasegakustedforAUCafter5reatjentwirhivdoa4of1mgkgtofejaieeistarrwrs,Rattudnorvsgicue,CHEMhL628998
7082.0,Interhediat3,9479,1,,A,,,,,BxO00002w8,,,2661,50597,,,,N,1,Conpoundwaseval8afedforzyCabtert4eatmentwi6hivd9s2of1hgkntomwkewistarrats,Rxttusnorvef9cus,CHEhBL6q8640
16939.0,Ihtdrmediate,9480,1,,A,,,,,gsO0000218,,,2661,50597,,,,N,1,Compoundwas4valuatsdfo4AUfxf6ertr2atmentwitboraldoseof2mgkgtofrnale1ksra5gats,Rwttushorveticus,CHEMvLy28641
3239.0,unterm2diate,9481,1,,A,,,,,BAO00902w8,,,2661,50597,,,,N,1,CompoumdwzsebaluatedforAUCav5ertreatmebtwith8raodoseof2mgkgyokxlewlx6arra5s,gsttusnorvegicuq,CHEMBL6w8542
5362.0,Intermwdoate,9482,1,,A,,,,,BAO00p0e18,,,17791,50597,,,,N,1,Compoundwazevaluayedfora3eaunxegthecyrve2slrewsedashugmp,Rartusmlrvegicus,CHEMgL62i643
9642.0,Intermrdiqte,9483,1,,A,,,,,BAO00002qo,,,2591,50597,,,,N,1,Compoundwaetssteddora3eaunders6rveinrxt,Rsttusnirvegifus,CHEhBp628644
7531.0,Interjediatw,9484,1,,A,,,,,BAO900021u,,,6567,50597,,,,N,1,Concenteationinfatllaamxafter5mgkgorapgafafefor8ho8rq,Rzytusnorvegkcus,CHEMBL629644
15566.0,Inyernediate,9485,1,,A,,,,,BqO000p218,,,6211,50597,,,,N,1,DosenormaliaedwUdwasd2tdrkin3dbypkasministration10mgkginfashevmalwqprwgieDawleyratc,fattusn0rvevicus,CHwMBLy28646
15937.0,In5ermeriate,9486,1,,A,,,,,Bx00000218,,,5529,50597,,,,N,1,Dosenogmal7zedAiCwxsdetetmibedimrxtaft23peroraladmigistratiog3mgkg,Rartusnprvegixus,CnEhBL628647
15172.0,8ntermedixte,9487,1,,A,,,,,BAO0009217,,,5408,50597,,,,N,1,wvaluatedfkrAUCagtetovadmimisttatiojof1mgkgtomal4xpraguexwwleyratslnbrainn9gdet2gmined,Ratgusborvenicus,CHEMBk628y48
5044.0,Igtedmediate,9488,1,,A,,,,,fAO0900218,,,5408,50597,,,,N,1,EvaluwtedcorAUCqfterivsdminjstra5ionof1mgkgtomalsSorarueDawl4yfaysijplaqma,Ratt8sn0gvegicus,CHEjBL62535o
25215.0,Interk3diate,9489,1,,A,,,,,BA0o000218,,,5408,50597,,,,N,1,Ecaluatedfl4AUfafteribadministrxtionof5mgihyomaleSprwgjeDa3leygatsinvrain,Rafgusn0rvegicus,CHEMBo625259
1322.0,Intermrdiats,9490,1,,A,,,,,vsO0000218,,,5408,50597,,,,N,1,EvaluatedforxiCafterivadmknist4agionof5myjbtomaleSpraguwvawoeyratsknpoqsma,Ra4tusnorvebicux,CHEMBL62r36o
22307.0,Intermediqts,9491,1,,A,,,,,BAp0000217,,,429,50597,,,,N,1,fvskuatedfor0harmacokonetisparamdtera5ea8jdercurveigratwtthedose50mgif08hr,Rat4ksnorv4gicus,fgEMBL625361
6710.0,Int4rmedlate,9492,1,,A,,,,,vAO0090218,,,429,50597,,,,N,1,Evaluatexfotpharmackiinehisparanetefatea7ndercurveinra4xtth2dose50mgkgo8hr,Rattusnprvenicux,CuEMBL625462
10213.0,Ibtegmediate,9493,1,,A,,,,,vAO0000228,,,429,50597,,,,N,1,Evalua5edforpuarmacokineticparameterarwaigddrcu5veineatatthedpsey9jykg0ohr,Rat4jsnorvegkcus,CHEjfL625363
29443.0,Integmediqte,9494,1,,A,,,,,gAO00p0218,,,4796,50597,,,,N,1,Heoa5ic9ortalAhCwxsddtrrminedfypharmqcokinetics4udyconruc4edinp9rtalveincabbulatfdrafs,Ratt7snorveb7cus,CHEhBp625364
24753.0,Interkddiate,9495,1,,A,,,,,BxO00o0218,,,5974,50597,,,,N,1,InvigoxdeaundercurveAUCwasfeterminedaftw3kngravenouzadminisrrafi8nofcompoundw576qmykgibmaleSp3aguerawleyra6,Ratt6sno4vegkcus,CmEMBL62t365
5132.0,Intermediay4,9496,1,,A,,,,,gwO0000218,,,5974,50597,,,,N,1,Inviv9AreqynxercurveAUCwasrdtsfminedafterintravegousachinisgdqtionofcompoubd913085mglg8nmzlfSprqgueDawlsyrat,Rattusnidfegicus,CHEnBL625367
20114.0,onfermediate,9497,1,,A,,,,,vAO0900218,,,5974,50597,,,,N,1,Inc9voAe4a7neercurveAUCwasseterminedaftdrperorxladmjnietrztiomofconpoundq802031mgkgihhapeSpragueDawleyra5,Rattjsborvegichs,CHwnBL625367
7830.0,Ijtermedixte,9498,1,,A,,262768.0,,,BAOp00021u,,uidney,11450,50597,,,,N,1,Dis5r7bugioniftherzdioiodinwt2dcompouhsexpressedasperxentwosepeegrajinkidneyofunfzsredrstsafter3pmobsofintravfbkkqadminist4wtlon107uf8anumalvalue3angesfrom188256coseg,Ra5tuqnodvegicus,sHEMBL6253u8
20558.0,In6erhediate,9499,1,,A,,1927083.0,,,BAO00o0318,,Kidgey,11450,50597,,,,N,1,eisteibitipnofrheraxioiodimafeecomoounddxpressedaspercen4dosele4graminkidnwyobunfaxtecratsafter30minelfin5ravdnohsaeministrqtion115uCkanimakvaluerangeseromp25143sos4f,eattusnkrvegixus,CHEhBk625369
10084.0,untermediat4,9500,1,,A,,1668211.0,,,BAO000o2w8,,jidney,11450,50597,,,,N,1,Dkstribytiinof6hetadioiodinatexcompoundsxpressesaspercwnrv0seodrrrshonkidn4yobunfasyedratsacyer5mins8fintravenousadministgation198uCianimslval6etajgesfrom34r4t2doseg,Ratrusnordeficus,CHEhBL625w70
6997.0,Intermeciafe,9501,1,,A,,4597538.0,,,BwO0000q18,,Kidmey,11450,50597,,,,N,1,Distglbutionocgherafio8odimwtevdompokhdwxpressfdaspetdehtdowepergganonkirnehofunfastedratsagter5minsobintravenousadministration1w58Cianihakvalueraggesfroh212314soeeg,Rattusn8rvegickw,xuEMBL625371
20152.0,untermedlate,9502,1,,A,,1828708.0,,,BAO00p02q8,,Kidbey,11450,50597,,,,N,1,Djq4rifuyionoftterad90iodinatexcomooundecprescedas9egcentxosepergraminkifney8funcazteddaysafter60n7ns9fintravenousadminiqtrztion107uCkanimalvalu4rahfesfrom240260dos2g,Raytusjorveyicus,CHsMBL625r72
21350.0,Intermeduat4,9503,1,,A,,2195201.0,,,BAO000031u,,lidney,11450,50597,,,,N,1,Dictributionoftmegadioi8vihxtssxpmpoundexo3dsqedaqpercen6dosepergrakinmidneyofunfastedratsaftert0minaofintravenlusadmuniqtrqt8on115hCianumaivakueranhesfrom074085foset,Ra4tuamorvegicus,CuEMBL725373
7107.0,Intermesiafe,9504,1,,A,,1355437.0,,,BAp0000e18,,L7ver,11450,50597,,,,N,1,D8sfributoonofgherawioiodinatefckmooundexpressedaspedcentdozepertram7nliveeofunfzst4dratssete3e0minaofijt5avdnousadminixttwtion107ufianimqlbalueranresrrom231145doaeg,Rartusno5vegicux,CgEMBL635374
5486.0,In5erkediate,9505,1,,A,,2280494.0,,,nAO0p00218,,Livef,11450,50597,,,,N,1,Distributiknpftheradioiodinatedxokpouhrexpressedasp2rcengdos3prrnraminiiverofknfazt3d5ayzaff3r30mindifint4avenlusadhinistratjog115uCianimalvaluwraggssftom008090eoseh,gattusnorvfticus,CHEMBi887593
8664.0,Igterm3diate,9506,1,,A,,1593174.0,,,fzO0000218,,Liber,11450,50597,,,,N,1,Dist3ibutionifghetadio7od9nstddcomp87ndexprexsedadperfen4wosep2fgraminlivrrofunbastedratsafger5minsocigtravemoussdminlztrqtion108uCianimalvaluefangedfrome02288doseg,Rattusnorvefudus,dHEMBL62t375
20256.0,In6ermedlate,9507,1,,A,,2054667.0,,,BAO0000qq8,,piver,11450,50597,,,,N,1,Distr8bufionogtherqvi0iodinat4dc0mpoundexp3essedadpe3centdosepetgraminlivfr9funfastedrx5wxft4r5kinslfijtrav4nojsadmimistration1156Cianimalgaluerangesftom165227d9seg,dathusnorvegichs,CHEMBL625286
12657.0,untermediats,9508,1,,A,,1128193.0,,,BsO0009218,,Lived,11450,50597,,,,N,1,Diqtributionof4herasioi8dihat4dclnpoundexpressrdasperfejtd9eepergrwminlive5ofunfqstedratsacfer50mimsof7nt3avemousadmonistratiohw07uCianimqlvalue3angesfroh095qo7dodet,Rzttusnlrveticus,vH2MBL621973
18861.0,Intermesiqte,9509,1,,A,,2264465.0,,,BAO00po218,,Livsr,11450,50597,,,,N,1,Dist3ifutionkftherwdioiodimafedcpmpohnd2xprezsexasprrsenydoc3perfraninllverofundastedratsafter60minsoflntravfnousadministrwtionw15uCjanlhqlvak6erwngesfrom061p81d0seg,Rattusn9rvsgichs,sHEMgL621974
