assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,curated_by,src_id,chembl_id,bao_format,tissue_id,variant_id
8689,,A,,In vivo,Biodistribution of radioactivity in normal mice blood after 24 hours of intravenous injection of [125I]-16(IMPY),1,,,50594,10090.0,Intermediate,1,CHEMBL626961,BAO_0000218,178.0,
8690,,A,,In vivo,Biodistribution of radioactivity in normal mice blood after 30 minutes of intravenous injection of [125I]-16(IMPY),1,,,50594,10090.0,Intermediate,1,CHEMBL627589,BAO_0000218,178.0,
8691,,A,,In vivo,Biodistribution of radioactivity in normal mice blood after 6 hours of intravenous injection of [125I]-16(IMPY),1,,,50594,10090.0,Intermediate,1,CHEMBL627590,BAO_0000218,178.0,
8692,,A,,,Time taken for EC90 was determined when tested in mouse,1,,,50594,10090.0,Intermediate,1,CHEMBL627591,BAO_0000218,,
8693,,A,,,Time taken for EC90 was determined when tested in mouse at dose 25 mg/kg,1,,,50594,10090.0,Intermediate,1,CHEMBL627592,BAO_0000218,,
8694,,A,,In vivo,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),1,,,50594,10090.0,Intermediate,1,CHEMBL627593,BAO_0000218,,
8695,,A,,,Half life in mice,1,,,50594,10090.0,Intermediate,1,CHEMBL627594,BAO_0000218,,
8696,,A,,In vivo,Half life period in mouse after 10 mg/Kg dose,1,,,50594,10090.0,Intermediate,1,CHEMBL876813,BAO_0000218,,
8697,,A,,In vivo,Half life period in mouse after 10 mg/kg dose,1,,,50594,10090.0,Intermediate,1,CHEMBL627595,BAO_0000218,,
8698,,A,,In vivo,Half life was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,1,,,50594,10090.0,Intermediate,1,CHEMBL627596,BAO_0000218,,
8699,,A,,In vivo,Cmax value at 5 mg/kg po was determined in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL627597,BAO_0000218,,
8700,,A,,In vivo,Cmax value evaluated in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL627598,BAO_0000218,,
8701,,A,,In vivo,Cmax value was calculated by applying at a dose of 10 mg/Kg ip in rat brain,1,,,50597,10116.0,Intermediate,1,CHEMBL627599,BAO_0000218,955.0,
8702,,A,,In vivo,Cmax value after administration of 20 mg/Kg oral dose in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL627600,BAO_0000218,,
8703,,A,,In vivo,Cmax value at 1 mg/kg po in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL627601,BAO_0000218,,
8704,,A,,In vivo,Cmax value at 5 mg/kg po in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL627776,BAO_0000218,,
8705,,A,,In vivo,Cmax value at a dose of 10 mg/kg in male SD rats,1,,,50597,10116.0,Intermediate,1,CHEMBL627777,BAO_0000218,,
8706,,A,,In vivo,Cmax value at a dose of 100 mg/kg in male SD rats,1,,,50597,10116.0,Intermediate,1,CHEMBL627778,BAO_0000218,,
8707,,A,,In vivo,Cmax value at a dose of 50 mg/kg in male SD rats,1,,,50597,10116.0,Intermediate,1,CHEMBL627779,BAO_0000218,,
8708,,A,,In vivo,Cmax value in rats at 10 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL876814,BAO_0000218,,
8709,,A,,In vivo,Cmax value was evaluated in rats at a dose of 20 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL627780,BAO_0000218,,
8710,,A,,In vivo,Cmax value was determined after peroral administration of 20 mg/kg in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL627781,BAO_0000218,,
8711,,A,,In vivo,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,1,,,50597,10116.0,Intermediate,1,CHEMBL627782,BAO_0000218,,
8712,,A,,In vivo,Compound was evaluated for its pharmacokinetic parameter maximum plasma concentration (Cmax) after oral administration to rats,1,,,50597,10116.0,Intermediate,1,CHEMBL627783,BAO_0000218,1969.0,
8713,,A,,In vivo,Compound was evaluated for maximal plasma concentration in rat upon 5 mg/kg upon oral administration,1,,,50597,10116.0,Intermediate,1,CHEMBL627784,BAO_0000218,1969.0,
8714,,A,,In vivo,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female wistar rats,1,,,50597,10116.0,Intermediate,1,CHEMBL627785,BAO_0000218,,
8715,,A,,In vivo,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to male wistar rats,1,,,50597,10116.0,Intermediate,1,CHEMBL627786,BAO_0000218,,
8716,,A,,In vivo,Compound was evaluated for pharmacokinetic parameter maximum plasma concentration,1,,,50597,10116.0,Intermediate,1,CHEMBL627787,BAO_0000218,1969.0,
8717,,A,,In vivo,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 0.5 hr,1,,,50597,10116.0,Intermediate,1,CHEMBL627788,BAO_0000218,1969.0,
8718,,A,,In vivo,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 1 hr,1,,,50597,10116.0,Intermediate,1,CHEMBL626579,BAO_0000218,1969.0,
8719,,A,,In vivo,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 2 hr,1,,,50597,10116.0,Intermediate,1,CHEMBL626580,BAO_0000218,1969.0,
8720,,A,,In vivo,Compound was evaluated for the pharmacokinetic property in rats after an oral dose of 10 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL876815,BAO_0000218,,
8721,,A,,In vivo,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 1 hr,1,,,50597,10116.0,Intermediate,1,CHEMBL626581,BAO_0000218,1969.0,
8722,,A,,In vivo,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 2 hr,1,,,50597,10116.0,Intermediate,1,CHEMBL626582,BAO_0000218,1969.0,
8723,,A,,In vivo,Evaluated for pharmacokinetic parameter Cmax in rat at the dose 50 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL626583,BAO_0000218,,
8724,,A,,In vivo,In vivo Cmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,1,,,50597,10116.0,Intermediate,1,CHEMBL626205,BAO_0000218,,
8725,,A,,In vivo,In vivo Cmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,1,,,50597,10116.0,Intermediate,1,CHEMBL626206,BAO_0000218,,
8726,,A,,In vivo,In vivo Cmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,1,,,50597,10116.0,Intermediate,1,CHEMBL626207,BAO_0000218,,
8727,,A,,In vivo,In vivo Cmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,1,,,50597,10116.0,Intermediate,1,CHEMBL623882,BAO_0000218,,
8728,,A,,In vivo,Maximal concentration in male Sprague-Dawley rats after 5 mg/kg intravenous dose,1,,,50597,10116.0,Intermediate,1,CHEMBL623883,BAO_0000218,,
8729,,A,,In vivo,Maximal concentration in male Sprague-Dawley rats after 10 mg/kg oral dose,1,,,50597,10116.0,Intermediate,1,CHEMBL623884,BAO_0000218,,
8730,,A,,In vivo,"In vivo maximum concentration of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",1,,,50597,10116.0,Intermediate,1,CHEMBL623885,BAO_0000218,1969.0,
8731,,A,,In vivo,In vivo maximum concentration in rat plasma exposure after oral administration 50 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL623886,BAO_0000218,1969.0,
8732,,A,,In vivo,Maximal concentration in rat was determined,1,,,50597,10116.0,Intermediate,1,CHEMBL623887,BAO_0000218,,
8733,,A,,In vivo,Maximal concentration after i.v. administration,1,,,50597,10116.0,Intermediate,1,CHEMBL623888,BAO_0000218,,
8734,,A,,In vivo,Maximal concentration (Cmax) in the rat plasma at a dose of 10 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL623889,BAO_0000218,1969.0,
8735,,A,,In vivo,Maximal plasma concentration in rat after oral administration at 50 mg/kg,1,,,50597,10116.0,Intermediate,1,CHEMBL623890,BAO_0000218,1969.0,
8736,,A,,In vivo,Cmax in rat plasma after oral dose (50 mg/Kg),1,,,50597,10116.0,Intermediate,1,CHEMBL623891,BAO_0000218,1969.0,
8737,,A,,In vivo,Maximal plasma concentration was determined.,1,,,50597,10116.0,Intermediate,1,CHEMBL623892,BAO_0000218,1969.0,
8738,,A,,In vivo,Maximal plasma drug concentration was determined,1,,,50597,10116.0,Intermediate,1,CHEMBL623893,BAO_0000218,1969.0,
8739,,A,,In vivo,Maximal concentration in rats after peroral administration,1,,,50597,10116.0,Intermediate,1,CHEMBL877616,BAO_0000218,,
8740,,A,,In vivo,Maximum concentration in rat after 2 mg/kg peroral administration,1,,,50597,10116.0,Intermediate,1,CHEMBL623894,BAO_0000218,,
8741,,A,,In vivo,Maximum concentration in rat plasma after 5 mg/kg oral gavage,1,,,50597,10116.0,Intermediate,1,CHEMBL623895,BAO_0000218,1969.0,
8742,,A,,In vivo,Maximum concentration of compound in rat was evaluated.,1,,,50597,10116.0,Intermediate,1,CHEMBL623896,BAO_0000218,,
8743,,A,,In vivo,Maximum concentration at 0.5 hr by peroral administration at a dose of 20 mg/kg in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623897,BAO_0000218,,
8744,,A,,In vivo,Maximum concentration at 2 hr by peroral administration at a dose of 20 mg/kg in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623898,BAO_0000218,,
8745,,A,,In vivo,Maximum concentration at 4 hr after administration of 5 mg/kg dose peroral in rat,1,,,50597,10116.0,Intermediate,1,CHEMBL623899,BAO_0000218,,
8746,,A,,In vivo,Maximum concentration at 4 hr by peroral administration at a dose of 20 mg/kg in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623900,BAO_0000218,,
8747,,A,,In vivo,Maximum concentration by oral administration at a dose of 100 uM/kg in rat was determined,1,,,50597,10116.0,Intermediate,1,CHEMBL623901,BAO_0000218,,
8748,,A,,In vivo,Maximum concentration was evaluated in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623902,BAO_0000218,,
8749,,A,,In vivo,Maximum concentration in CSF at 30 min following 24 mg/kg subcutaneous dose in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623903,BAO_0000218,1359.0,
8750,,A,,In vivo,Maximum concentration in plasma at 30 min following 24 mg/kg subcutaneous dose in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623904,BAO_0000218,1969.0,
8751,,A,,In vivo,Maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,1,,,50597,10116.0,Intermediate,1,CHEMBL877617,BAO_0000218,1969.0,
8752,,A,,In vivo,Maximum concentration in portal vein was determined at a concentration of 10 mg/kg in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623905,BAO_0000218,,
8753,,A,,In vivo,Maximum concentration in portal vein was determined at a concentration of 20 mg/kg in rats,1,,,50597,10116.0,Intermediate,1,CHEMBL623906,BAO_0000218,,
8754,,A,,In vivo,Maximum concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,1,,,50597,10116.0,Intermediate,1,CHEMBL623907,BAO_0000218,1969.0,
8755,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623908,BAO_0000218,,
8756,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623909,BAO_0000218,,
8757,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623910,BAO_0000218,,
8758,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623911,BAO_0000218,,
8759,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623912,BAO_0000218,,
8760,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL624616,BAO_0000218,,
8761,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL624617,BAO_0000218,,
8762,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL624618,BAO_0000218,,
8763,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL624619,BAO_0000218,,
8764,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL624794,BAO_0000218,,
8765,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL624795,BAO_0000218,,
8766,,A,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623921,BAO_0000218,,
8767,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623922,BAO_0000218,,
8768,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623923,BAO_0000218,,
8769,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623924,BAO_0000218,,
8770,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623925,BAO_0000218,,
8771,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623926,BAO_0000218,,
8772,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623927,BAO_0000218,,
8773,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623928,BAO_0000218,,
8774,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623929,BAO_0000218,,
8775,,A,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,1,,,50597,10116.0,Intermediate,1,CHEMBL623930,BAO_0000218,,
8776,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL623931,BAO_0000218,955.0,
8777,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL622165,BAO_0000218,955.0,
8778,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621249,BAO_0000218,955.0,
8779,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621250,BAO_0000218,955.0,
8780,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621448,BAO_0000218,955.0,
8781,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621449,BAO_0000218,955.0,
8782,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621450,BAO_0000218,955.0,
8783,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621451,BAO_0000218,955.0,
8784,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621452,BAO_0000218,955.0,
8785,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621453,BAO_0000218,955.0,
8786,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621454,BAO_0000218,955.0,
8787,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621455,BAO_0000218,955.0,
8788,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL621456,BAO_0000218,955.0,
8789,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL625145,BAO_0000218,955.0,
8790,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL875847,BAO_0000218,955.0,
8791,,A,,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,1,,,50597,10116.0,Intermediate,1,CHEMBL625146,BAO_0000218,955.0,
8792,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625147,BAO_0000218,955.0,
8793,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625148,BAO_0000218,955.0,
8794,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625149,BAO_0000218,955.0,
8795,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625150,BAO_0000218,955.0,
8796,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625151,BAO_0000218,955.0,
8797,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625152,BAO_0000218,955.0,
8798,,A,,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,1,,,50597,10116.0,Intermediate,1,CHEMBL625153,BAO_0000218,955.0,
