FisY,SePer,CFLI,Deser,SeNa,KnowFDeve,CIDABuDeliMo,ChIs,UntAmoProBu,ProjNu,ClChAdap,FSTCPer,AmoSp,IRTCPer,PBAT,UrbIss,YouIs,IndigIs,DisIs,ICTAAToFDevelo,GenEqua,OrganID,OrgaNa,OrganiTy,OrganiCl,OrganS,ContID,ContNa,ProjBroCounID,CoRegID,CoRegN,CounRePe,SecID
2009/2010,0.01,0,0,Primary education,0,Responsive,0,42367000.0,S063452PRG,0,1.0,615.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,11220
2009/2010,0.01,0,0,Vocational training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,615.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,11330
2009/2010,0.015,0,0,Advanced technical and managerial training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,922.5,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,11430
2009/2010,0.02,0,0,Health policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1230.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,12110
2009/2010,0.02,0,0,Health personnel development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1230.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,12281
2009/2010,0.021,0,0,STD control including HIV/AIDS,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1291.5,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,13040
2009/2010,0.0235,0,0,Basic drinking water supply,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1445.25,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,14031
2009/2010,0.0235,0,0,Basic sanitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1445.25,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,14032
2009/2010,0.1,0,0,Public sector policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,6150.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,15110
2009/2010,0.05,0,0,Legal and judicial development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,3075.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,15130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Responsive,0,42367000.0,S063452PRG,0,1.0,6150.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,15150
2009/2010,0.1,0,0,Media and free flow of information,0,Responsive,0,42367000.0,S063452PRG,0,1.0,6150.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,15153
2009/2010,0.1,0,0,Human rights,0,Responsive,0,42367000.0,S063452PRG,0,1.0,6150.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,15160
2009/2010,0.02,0,0,Employment policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1230.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,16020
2009/2010,0.017,0,0,Multi-sector aid for basic social services,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1045.5,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,16050
2009/2010,0.01,0,0,Cottage industries and handicrafts,0,Responsive,0,42367000.0,S063452PRG,0,1.0,615.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,32140
2009/2010,0.012,0,0,Agro-industries,0,Responsive,0,42367000.0,S063452PRG,0,1.0,738.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,32161
2009/2010,0.1,0,0,Trade policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,6150.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,33110
2009/2010,0.05,0,0,Trade facilitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,3075.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,33120
2009/2010,0.128,0,0,Multilateral trade negotiations,0,Responsive,0,42367000.0,S063452PRG,0,1.0,7872.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,33140
2009/2010,0.03,0,0,Trade education/training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,1845.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,33181
2009/2010,0.04,0,0,Promotion of development awareness,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,AF,AF,Afghanistan,0.01,99820
2009/2010,0.01,0,0,Primary education,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,11220
2009/2010,0.01,0,0,Vocational training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,11330
2009/2010,0.015,0,0,Advanced technical and managerial training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,3690.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,11430
2009/2010,0.02,0,0,Health policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,12110
2009/2010,0.02,0,0,Health personnel development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,12281
2009/2010,0.021,0,0,STD control including HIV/AIDS,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5166.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,13040
2009/2010,0.0235,0,0,Basic drinking water supply,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5781.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,14031
2009/2010,0.0235,0,0,Basic sanitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5781.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,14032
2009/2010,0.1,0,0,Public sector policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,15110
2009/2010,0.05,0,0,Legal and judicial development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,12300.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,15130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,15150
2009/2010,0.1,0,0,Media and free flow of information,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,15153
2009/2010,0.1,0,0,Human rights,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,15160
2009/2010,0.02,0,0,Employment policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,16020
2009/2010,0.017,0,0,Multi-sector aid for basic social services,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4182.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,16050
2009/2010,0.01,0,0,Cottage industries and handicrafts,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,32140
2009/2010,0.012,0,0,Agro-industries,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2952.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,32161
2009/2010,0.1,0,0,Trade policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,33110
2009/2010,0.05,0,0,Trade facilitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,12300.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,33120
2009/2010,0.128,0,0,Multilateral trade negotiations,0,Responsive,0,42367000.0,S063452PRG,0,1.0,31488.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,33140
2009/2010,0.03,0,0,Trade education/training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,7380.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,33181
2009/2010,0.04,0,0,Promotion of development awareness,0,Responsive,0,42367000.0,S063452PRG,0,1.0,9840.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BI,BI,Burundi,0.04,99820
2009/2010,0.01,0,0,Primary education,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,11220
2009/2010,0.01,0,0,Vocational training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,11330
2009/2010,0.015,0,0,Advanced technical and managerial training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,3690.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,11430
2009/2010,0.02,0,0,Health policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,12110
2009/2010,0.02,0,0,Health personnel development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,12281
2009/2010,0.021,0,0,STD control including HIV/AIDS,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5166.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,13040
2009/2010,0.0235,0,0,Basic drinking water supply,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5781.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,14031
2009/2010,0.0235,0,0,Basic sanitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5781.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,14032
2009/2010,0.1,0,0,Public sector policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,15110
2009/2010,0.05,0,0,Legal and judicial development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,12300.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,15130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,15150
2009/2010,0.1,0,0,Media and free flow of information,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,15153
2009/2010,0.1,0,0,Human rights,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,15160
2009/2010,0.02,0,0,Employment policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,16020
2009/2010,0.017,0,0,Multi-sector aid for basic social services,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4182.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,16050
2009/2010,0.01,0,0,Cottage industries and handicrafts,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,32140
2009/2010,0.012,0,0,Agro-industries,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2952.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,32161
2009/2010,0.1,0,0,Trade policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,33110
2009/2010,0.05,0,0,Trade facilitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,12300.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,33120
2009/2010,0.128,0,0,Multilateral trade negotiations,0,Responsive,0,42367000.0,S063452PRG,0,1.0,31488.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,33140
2009/2010,0.03,0,0,Trade education/training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,7380.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,33181
2009/2010,0.04,0,0,Promotion of development awareness,0,Responsive,0,42367000.0,S063452PRG,0,1.0,9840.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,BJ,BJ,Benin,0.04,99820
2009/2010,0.01,0,0,Primary education,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,11220
2009/2010,0.01,0,0,Vocational training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,2460.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,11330
2009/2010,0.015,0,0,Advanced technical and managerial training,0,Responsive,0,42367000.0,S063452PRG,0,1.0,3690.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,11430
2009/2010,0.02,0,0,Health policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,12110
2009/2010,0.02,0,0,Health personnel development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,12281
2009/2010,0.021,0,0,STD control including HIV/AIDS,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5166.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,13040
2009/2010,0.0235,0,0,Basic drinking water supply,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5781.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,14031
2009/2010,0.0235,0,0,Basic sanitation,0,Responsive,0,42367000.0,S063452PRG,0,1.0,5781.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,14032
2009/2010,0.1,0,0,Public sector policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,15110
2009/2010,0.05,0,0,Legal and judicial development,0,Responsive,0,42367000.0,S063452PRG,0,1.0,12300.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,15130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,15150
2009/2010,0.1,0,0,Media and free flow of information,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,15153
2009/2010,0.1,0,0,Human rights,0,Responsive,0,42367000.0,S063452PRG,0,1.0,24600.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,15160
2009/2010,0.02,0,0,Employment policy and administrative management,0,Responsive,0,42367000.0,S063452PRG,0,1.0,4920.0,0.0,Not PBA,0,0,0,0,0,2,1000715,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,0.04,16020
