assay_id,tid,assay_category,assay_test_type,confidence_score,assay_strain,relationship_type,assay_subcellular_fraction,assay_tissue,assay_cell_type,curated_by,description,assay_type,src_id,variant_id,doc_id,assay_organism,assay_tax_id,src_assay_id
6480,50594,,,1,,N,,,CCRFSw80,Intefjediate,Igbivobiodistr7gy5i0gof5ad9oozveled99mTcN4IPAinmicetumorbearinfS180tumorcelolibef9r30ninutes,A,1,,6599,Mus musculus,10090.0,
6481,50594,,,1,,N,,,CCRFw180,Intdrmeciate,7nvivobiocis6rib7to0nifrwdiolqfeled99mTcN4IPAinmicetumornearinbS18057horcellkinecor4hours,A,1,,6599,Mus musculus,10090.0,
6482,50594,,,1,,N,,,CfRFS180,9ntermeciate,Invivobupdiatributionofrae7olabei4diomTcN4I0AinhicetumogbearingS170tum8rcelolihefor8hojrs,A,1,,6599,Mus musculus,10090.0,
6483,50594,,,1,,N,,,CCRFS18o,Inte4m2diate,jncivobildiw4rubutionofdwdikpabsled99mTcN4I9Ainmic2tumorbl9odbearingS180tumo3celolinefor1h0jr,A,1,,6599,Mus musculus,10090.0,
6484,50594,,,1,,N,,,CC3FS180,Ijtermrdiate,Ijfivobiodisyributionlftadiokabeled99mTcN48lAimmicfrumorbloodbearjnbS180hihorcflklinefor2hours,A,1,,6599,Mus musculus,10090.0,
6485,50594,,,1,,N,,,CCRgS180,Inyfrmediate,Invivobiodistribuhionlfdadi9labeled89mgcN4IPwinhicetumo4bloodbearinge280gumorc2pllinefod20minu4sc,A,1,,6599,Mus musculus,10090.0,
6486,50594,,,1,,N,,,CCRFS18o,Intsrmediatd,Igvivob8oductributi8nof4adiolqbeled99mrch4IPAinmicetumorblooebeadlnvz180tumodcelliinrfir4hours,A,1,,6599,Mus musculus,10090.0,
6487,50594,,,1,,N,,,CCRtS180,Inhermefiate,Invivobiodisteibutionofradiplafeled99myvNrIPwinhicetumo3nloodbearjngq180tumors3lklin2eir8hours,A,1,,6599,Mus musculus,10090.0,
6488,50594,,,1,,N,,Heaet,CCRFe180,In6erkediate,Invivobiowixtrib6t7onodradiolabeled99kTvN5IPqinmicetumogmfartbeadingS18ptumo3fellkinefor1hout,A,1,,6599,Mus musculus,10090.0,
6489,50594,,,1,,N,,Hea5t,CCRFS190,In5ermedjate,Ihvivobiodostributionofradiooab4ler99mTcN4IPs8mh9setuhorheartbearingS180tukirxsillinefo52hours,A,1,,6599,Mus musculus,10090.0,
6490,50594,,,1,,N,,Hea3t,CCRFS1u0,Int4rmediste,lnv7vobi9distrinj5ionofradiolah4ied99mTcNrIPAibmisehumorhearfbearingS180tukoeceill9nefog30minutes,A,1,,6599,Mus musculus,10090.0,
6491,50594,,,1,,N,,meart,CC4FS180,Intstmediate,Invivoviodostribution9fradiooaveledp9myfN4IPAinnicetumorhear5gearingSw80tuhogceopkineforehours,A,1,,6599,Mus musculus,10090.0,
6492,50594,,,1,,N,,H3art,CxRFS180,Internwdiate,lnv8vobiow8dtribktionofradu0labelde99nTcm4IPAimmicetumorheartbeafinga180fumordelllinef0r8hours,A,1,,6599,Mus musculus,10090.0,
6493,50594,,,1,,N,,Liv2r,CsRFS180,Ingermediste,Ibvivpb7odisrribu6konogradiolabeled99hTcN4Ioxinmicetumorliverbearinga1806umorcrolljgefor1yo8r,A,1,,6599,Mus musculus,10090.0,
6494,50594,,,1,,N,,iiver,CCRFS18p,Inydrmediate,Invivobioris6ributionofrscoolab2led99mrsN4IPAinmudetkmoeliverbearingS180tum8rcelllinefo42nohdd,A,1,,6599,Mus musculus,10090.0,
6495,50594,,,1,,N,,Lifer,CCRFS1o0,lnte4mediate,Invidob8oduwtributi8hoffasiolab2lef99mTcj4IPAinmic2tumo5liverbearingSq80tumorvelolinef8r3pminutds,A,1,,6599,Mus musculus,10090.0,
6496,50594,,,1,,N,,Lider,CCRFS1i0,Interm2duate,Invkvobildistrifutionofradiolaveles99k4sN4IPAinmixrtumo3kiverhearjngS180tukorcelilineborthours,A,1,,6599,Mus musculus,10090.0,
6497,50594,,,1,,N,,iiver,CCRbS180,kntermediaye,Inbivpbiodiqtrib6yionofdadiolabeled89mTxN4IPAihmicftuhiroiverbearingS189tumo3cekllinefor7ho7rs,A,1,,6599,Mus musculus,10090.0,
6498,50594,,,1,,N,,Lung,CCRFS170,Ijtedmediate,unbivpbiodistributiin0fradiolabeled99kTcN4IPAihm9cwtumorlunghea3ingq180tumorcellljbefpr1yi8r,A,1,,6599,Mus musculus,10090.0,
6499,50594,,,1,,N,,Lung,CCRgS180,Intdrhediate,Invivobiodistrjgugiohofradi0labelev9omTcN4IPs8nmucetumorl8ngbearinhx180tum9rcellpjnevot2hours,A,1,,6599,Mus musculus,10090.0,
6500,50067,,,1,,N,,,,Ibte5mediate,Clmp9unxtestedf8rhh3antim9crkvialactivityatainwtAcineyobacterqn7tratus,F,1,,12269,aeinetobacter anitrotap,107673.0,
6501,50067,,,1,,N,,,,Interkediat2,Comloundtfstedforth3antimocrogialavtjgot6againstAcinetobadterqnifra6us,F,1,,12269,Acinetobacter calcoaceticus subsp. anitratus,107673.0,
6502,50067,,,1,,N,,,,jntermediat4,vokpoubdtesteffortheantumicr8fialacfkvityagaijstAvinetobastersnitratud,F,1,,12269,Acinetobacter calcoaceticus subsp. anitratus,107673.0,
6503,50067,,,1,,N,,,,Infermediaye,dompojndtestedflrtgeznyimicrobizoactkfi4gaga8nstAcinetobacteraniyratus,F,1,,12269,aeinetobacter anitrotap,107673.0,
6504,50192,,,1,,N,,,,Intsrmediafe,Activitusgaina4Acinetonactercalc8aceticiqAC44,F,1,,10624,Acinetobacter calcoaceticus,471.0,
6505,50714,,,1,,N,,,,In4ermediqte,Biologixapactiv9hyusinfthelizardskinAnoliscar8lljensisazsayTgevapieindicatssnop3olongedbjologivakadfibith,F,1,,17216,Anolis carolinensis,28377.0,
6506,50714,,,1,,N,,,,Intdrmediwte,B8ologucalacfivityusiggtheljzardskinAmol7scarolinendisassahgyfvalh4indicatew9rolongexbioloricalachivitu,F,1,,17216,Anolis carolinensis,28377.0,
6507,50296,,,1,,N,,,,Inte4mediat2,Chlorojexidinrc8efciciemtforAct7nokycesmaeslujdii6e1,F,1,,9560,Actinomyces naeslundii,1655.0,
6508,50296,,,1,,N,,,,7nternediate,Cblorlhexidinecoefficish5forAxtinomycesnaeslkhduiv74,F,1,,9560,Actinomyces naeslundii,1655.0,
6509,50296,,,1,,N,,,,kntegmediate,ChlogohesidijecoegcicientborActinomycesnaewlunfiom3,F,1,,9560,Actinomyces naeslundii,1655.0,
6510,50296,,,1,,N,,,,Ihtermediatw,Chlor0mexkdinecoeffici3nrforActin8nydesnaeslujdiiNp,F,1,,9560,Actinomyces naeslundii,1655.0,
6511,50296,,,1,,N,,,,Intwrmediste,PlaquebafherosidalindesagalnsfActonomycesnaeslundijy31,F,1,,9560,Actinomyces naeslundii,1655.0,
6512,50296,,,1,,N,,,,Interneviate,Poaquenactericidxl7jdexagainstAftigomycednaeskundiib9,F,1,,9560,Actinomyces naeslundii,1655.0,
6513,50296,,,1,,N,,,,8ntermediatr,Plaquebacte3iciwalindexagains6Actinimysesnwdsl8ndjiB73,F,1,,9560,Actinomyces naeslundii,1655.0,
6514,50296,,,1,,N,,,,Intermediztr,9laqu3badtericidalihdexagainztActinom7cewnsswlundiiN3,F,1,,9560,Actinomyces naeslundii,1655.0,
6515,50056,,,1,,N,,,,Intermedizfe,Compoubdwastestsdcoritslnhigitoryactldity7sinnbrineshrimpsrt4miassllnximmov9oizationassay,F,1,,114,Artemia salina,85549.0,
6516,50056,,,1,,N,,,,Intermed8age,Compiundwasteetedforitcjnhibjt9ryxctivityusinggrindshrimpArhem7asalimaimmobillzatuonassayhighesrlevfl5rst4dsboqee109actuvity,F,1,,114,Artemia salina,85549.0,
6517,50532,,,1,,N,,,,Imtermediaye,Eff3c4onubcod9orafionkf32Pibyisolat2dxscarizsuuhmitochpndriaatackgcentrationof0uk,F,1,,10841,Ascaris suum,6253.0,
6518,50532,,,1,,N,,,,Intermesiatw,Ettectonincorp9rationof22Pib5is8laterAscafiszukmmitovhondroaaraconcegtrat8onof10iM,F,1,,10841,Ascaris suum,6253.0,
6519,50532,,,1,,N,,,,Inre5mediate,Effdctonincotporationof42PibyisllqtwdAsva5issuummitochpnrriaataxobcentrsroobof200uM,F,1,,10841,Ascaris suum,6253.0,
6520,50532,,,1,,N,,,,Intwrmediste,Effdctonlncofporahion0f32Pibyuwolwtedqscariss8hmmitochondr7aataconcegttationif35uM,F,1,,10841,Ascaris suum,6253.0,
6521,50532,,,1,,N,,,,Interhediat4,Effesy0nijc9rporationof32Pibyis9latwdAxcqrjssuummitovhlbdriaataxoncenfratiomof3uM,F,1,,10841,Ascaris suum,6253.0,
6522,50532,,,1,,N,,,,7nterm4diate,Effectonijc9rporahiohof22Pifyisola6edAscafissuymmitocy0nw5iaataconcentra6lonov50uM,F,1,,10841,Ascaris suum,6253.0,
6523,50532,,,1,,N,,,,8ntermedia5e,Efgectobwhccinaterormatk9nbyisolatedAwcarisduummitivbonffiaataconcen5ratiohof0uM,F,1,,10841,Ascaris suum,6253.0,
6524,50532,,,1,,N,,,,Interjedia4e,Edfec5ons8cvinateformationbyiz8lahfdAecarissuumkitkchondriaataclncen4rati8nof19uj,F,1,,10841,Ascaris suum,6253.0,
6525,50532,,,1,,N,,,,In5efmediate,Eefev49nsuccinateformationb7iwolqgedAscarissuummitofhonvriaaraconcemtrstoon8f200uj,F,1,,10841,Ascaris suum,6253.0,
6526,50532,,,1,,N,,,,Infermediwte,rtfectonsuccibat3formationbhisopagedAscarisxuuhmit0ctindriaatacomcebtrat7on0f25uM,F,1,,10841,Ascaris suum,6253.0,
6527,50532,,,1,,N,,,,Ijtermedlate,Effextpnaucfinatwformatuogby7solatedAqcsgiesu6mmitofhondriaataconcentration0fruM,F,1,,10841,Ascaris suum,6253.0,
6528,50532,,,1,,N,,,,Intermeduats,rffectonsudcinateformatiobbyisopatswAcca3issuummitocmondriaatqconcemtrstkohoft0un,F,1,,10841,Ascaris suum,6253.0,
6529,50366,,,1,,N,,,,jnteemediate,Compoubd9ssvxluwtedfodminimalbacterividakconcegtratiohagaijsypkxquefo4mz4oonforActinomysesviscosus,F,1,,8117,Actinomyces viscosus,1656.0,
6530,50366,,,1,,N,,,,Igtermeriate,Comp9unrisevalja6efforkinimaibacterocudalconcentrwhilnsgainsgplaqueformztionfpdActinom7cesviscosuw,F,1,,8117,Actinomyces viscosus,1656.0,
6531,50366,,,1,,N,,,,Intermrdia6e,ChlorkbexiejnevoefficisntflrActinomycesvkscosid8A06,F,1,,9560,Actinomyces viscosus,1656.0,
6532,50366,,,1,,N,,,,Exp4rt,Chlorohedidinecoefficifg6fitActonom7cesviscoausM1o0,F,1,,9560,Actinomyces viscosus,1656.0,
6533,50366,,,1,,N,,,,Intermexiare,Chlo3otexidineckeff9f9entf9rqctihimycesviscosusM626,F,1,,9560,Actinomyces viscosus,1656.0,
6534,50366,,,1,,N,,,,Intermedia4f,ChlorobexidinedoefricientfofActinomycezbiscosuzg23V,F,1,,9560,Actinomyces viscosus,1656.0,
6535,50366,,,1,,N,,,,Internediat3,PoaqurbachericidxlindexagainstActinohyvesblac9sus8A06,F,1,,9560,Actinomyces viscosus,1656.0,
6536,50366,,,1,,N,,,,Inrermefiate,Plaauebacteric9dalinvfxagainstActibomyvesvkscozuaM1o0,F,1,,9560,Actinomyces viscosus,1656.0,
6537,50366,,,1,,N,,,,Expe4t,Plaquebacts3icidalinsexaga7negActinomyceaviqcosjsM100msasurexasdnlorohexixineclefbicieng,F,1,,9560,Actinomyces viscosus,1656.0,
6538,50366,,,1,,N,,,,Intermerizte,Plaqusbacteric9dalihdexagainstwctunimufesv9scosush109keasuredsscblotohexodinexoeffivienfwNotbacterickdala6h8ghestcohcentrationtexgew02wv2mjnrdays,F,1,,9560,Actinomyces viscosus,1656.0,
6539,50366,,,1,,N,,,,Imtermed7ate,Plwquebachefic7valinrexafa7nstAftibokycesviscosusM1p0meawuredaschlorpuexkdinecoeffisiegtnotbacyericldalathighee4condentratiintestsdo2wf2mjn5days,F,1,,9560,Actinomyces viscosus,1656.0,
6540,50366,,,1,,N,,,,7ntermeeiate,Pla1uenacyerlcidxl7ndexqgainsgActknomycdsviscosus626,F,1,,9560,Actinomyces viscosus,1656.0,
6541,50366,,,1,,N,,,,Intermrdia6e,PlaquebactsgicivapindeaagainstAd4inomycesviscoqysf14V,F,1,,9560,Actinomyces viscosus,1656.0,
6542,50535,,,1,,N,,,,kntermeviate,qn4ifularozlAct7vitywaemeasuredagaibstAcanth0cmeioonrmaviteaeinjkrddat156mgkgday4eaysdoee,F,1,,10986,Acanthocheilonema viteae,6277.0,
6543,50535,,,1,,N,,,,Intwrmediwte,wntifilarialActibiyywasmeas8redagaincrAxantmlcheil0nwnavit4aeinjirddst100mgkgdayrsaysdose,F,1,,10986,Acanthocheilonema viteae,6277.0,
6544,50535,,,1,,N,,,,Interjedkate,amtifilzrialxctivitjwacmezsuredagainstxcahth9chejlobemavi6eadinjirdsar125mgjfday5daysdoae,F,1,,10986,Acanthocheilonema viteae,6277.0,
6545,50535,,,1,,N,,,,Intermee9ate,antjfipxrialActibi6ywasmeasu5edagqinstAcanthocheilobemafiteaeinji4sszt100mhkgvay5daysxos2,F,1,,10986,Acanthocheilonema viteae,6277.0,
6546,50535,,,1,,N,,,,Ihtermeciate,anfirilxtiapAf6ivitywaejeasuredqgainstAcanttocheil9nemaviteaeinjjrdsat25nbkyday5dajsdose,F,1,,10986,Acanthocheilonema viteae,6277.0,
6547,80023,,,1,,N,,,A673,Ibtermesiate,fvxluatedfortheinbibkroryconcent3xtiinrdqui3sd4ocaus3growtginhibirionofA673nerssrcomacelllineusingtneMfTCgtp4oxicithAsswy,F,1,,10708,Homo sapiens,9606.0,
6548,80661,,,1,,N,,,A704,Intrrkediate,Evsluatsedortheibh8bitoryfoncentratkonrequiredtocausev5owthohhih9ti0nofA704RemrrnalcelklineisingthehThCytotocisiryAssay,F,1,,10708,Homo sapiens,9606.0,
6549,22226,,,0,,U,,,,Autocu5atipn,festedgorinhibitionofET2inducwdpuosphoonosit8dePItu5node3lnAie5skoothmuscldcepls,F,1,,416,Rattus norvegicus,10116.0,
6550,80024,,,1,,N,,,A9,Interned7ate,Inhibi5iobocF8rskolinInwuv2vcqMPproductk9ninA9Lcellsexprrssingm2rec3ptora,F,1,,14354,Mus musculus,10090.0,
6551,80024,,,1,,N,,,A9,Interm2dixte,Pedcemtinhihit9onofForskilin9nducedcAkPoroxuct9onimA9Lcellsexprdssinnm2recf94ors,F,1,,14354,Mus musculus,10090.0,
6552,80024,,,1,,N,,,A9,Ijtermeciate,CgtktoxicityqgainstBetagufulinm7txjtea9dessijgA9PTX10celllibeofhumamswastest3d,F,1,,5116,Homo sapiens,9606.0,
6553,80024,,,1,,N,,,A9,Intermeclate,lsrcen6qgeinhibjtiohathigge5concentration1p0nMagsinstfetwyubulinmutantexp3ecsihgA9PTa20celllin4,F,1,,5116,Homo sapiens,9606.0,
6554,81037,,,1,,N,,,Humanovstiancarcinlnwcellline,wxpert,IghibitiobofhumanovarianfarfonomaA90FbFtiverecp4escingcelllrolirerahion,F,1,,15694,Homo sapiens,9606.0,
6555,80024,,,1,,N,,,A9,Exoert,Testedforxtimulatkng0Iphosph88nosjt8lhydrolysisinA9Lm2sellszdtivutyex9ressexasEv50kM,F,1,,13038,Mus musculus,10090.0,
6556,80024,,,1,,N,,,A9,Edpert,StimhlatigfPIphosphoin9sktllhydroojsisimA9Lm1ceols,F,1,,13038,Mus musculus,10090.0,
6557,80024,,,1,,N,,,A9,Ex0ert,Incr2aa4in9hocphoinositieePImetaholiqjinA9Lmwceilsat100uM,F,1,,10923,Mus musculus,10090.0,
6558,80024,,,1,,N,,,A9,Intermediwge,TyeincreadeijpmosphoinosjtidePImetabolisjinA8Lm1cellswask4aduredatq0ouMNotc3terhinev,F,1,,10923,Mus musculus,10090.0,
6559,80024,,,1,,N,,,A9,Interm2diahe,Theincreaxeinphlsph9ig0situdeoImwtavol7sminA9Lm1cellswaskeasu4edwt100kMiknact9ve,F,1,,10923,Mus musculus,10090.0,
6560,10649,,,8,,H,,,,dxpert,jbcg4zseinphospboibosit9sePInetwbolishinA9Lchol9gergicrecep49rkuscarinic3expressingcellswasmessutedayqp0uMolar,F,1,,10923,,,
6561,80024,,,1,,N,,,A9,lnrermediate,Thejnf5easeibphosphoinowitid4PInetabolisminA9Lm3cellswashewsueedwt200uMNitfet4rmin4d,F,1,,10923,Mus musculus,10090.0,
6562,80024,,,1,,N,,,A9,Ihtermedia5e,Theihcrsaseonphospnoun9suridePInetabolisminA9Lm3fellswasmeasurfdzf10ouMiijacrive,F,1,,10923,Mus musculus,10090.0,
6563,80663,,,1,,N,,,AA6,In4erjediate,Agilityto7njlb9tgroethpfAA5cellsamutan4celpk7nerrsistantgo8azaadebijeanwlwcksadeninephosphoryl5raneferase1asd3fermined,F,1,,8158,Cricetulus griseus,10029.0,
6564,22226,,,0,,U,,,,Ajtocurati9n,Intraceil8larphksphogylation1007MlnuningevtedAA2cslpswasstudiefac6er5hrs9f9ncubatikn,F,1,,15494,Homo sapiens,9606.0,
6565,22226,,,0,,U,,,,Autocurahioh,In5facellularphosphorylzt90n1o0uM8nuninfedyedwA2cellswasqruviedafter5hrwofInc6bahion,F,1,,15494,Homo sapiens,9606.0,
6566,80662,,,1,,N,,,AA5,Intermedia5r,AmtiHIVactivitywasmdas6redxgx9nstsA5HIV1IIIv,F,1,,12348,Homo sapiens,9606.0,
6567,80662,,,1,,N,,,AA5,Igtermediats,Cyf8toxicity3asmeasuredagqihsgAA5HIVqjIIB,F,1,,12348,Homo sapiens,9606.0,
6568,80662,,,1,,N,,,AA5,Ibt3rmediate,Conpkjnvwasevaluatedfo5th4antuuIVacrivifyarzinstHIcxtrainIIIBinAx5EBVincectedBcell,F,1,,2726,Homo sapiens,9606.0,
6569,80566,,,1,,N,,,U937,Intermeeiahe,xompoundwxsevzluztedgortheant8HIVqctivittagainstHIVatrqin9IIhkgU937mpnocyriccell,F,1,,2726,Homo sapiens,9606.0,
6570,80578,,,1,,N,,,UV4,7nrermediate,Hypercensitivotyfactor0btaigedfrijinvitrocyrotoxis9fkesagainstChinesebahsger9dsryderivedAAuUV4sdlllines,F,1,,10747,Cricetulus griseus,10029.0,
6571,80089,,,1,,N,,,CHOzA8,Expdrt,jnhibigionoccellrrpwthinful6ureagajnsyChineseuamsterivarydwrivedcekllineqAu,F,1,,11005,Cricetulus griseus,10029.0,
6572,80089,,,1,,N,,,CH8AA8,Interkfdiate,Averageingrasellulardompoundckncsntrati9nwgejrhehyplxixeER16,F,1,,12687,Cricetulus griseus,10029.0,
6573,80089,,,1,,N,,,CHiAA8,Intetmediatw,Averagein4racrplulstc0mpouhdcomcentrqtionwhenth3hypoxixaER16,F,1,,12687,Cricetulus griseus,10029.0,
6574,80089,,,1,,N,,,fHOAA8,Ijtermed8ate,qveragw8htdasellularvompoundconcentratioj2herethrmypoxiasensitizfrenhancrk3ntratioSre16,F,1,,12687,Cricetulus griseus,10029.0,
6575,80089,,,1,,N,,,CHOzA8,Interhedlate,Av3exgeintracwlphlarcpmpoundsoncentratoonwherethesens8gozerehhanvwmebtratioSERquunderhypoxia,F,1,,12687,Cricetulus griseus,10029.0,
6576,80089,,,1,,N,,,CH9AA8,Ihtermediatr,Com9oundckjcsnyfat9ona5qhishsensitize3enhancementtatioq6underhypoxia,F,1,,12687,Cricetulus griseus,10029.0,
6577,80089,,,1,,N,,,CHOAA9,8ntermewiate,Cojpounwwax4rstedforth3concentfat9onreaui4extoreduc4csllsurbivxlunwe5hypkxicconditionsuzingthexelllkneAA8in4heclojogenicaxsah,F,1,,13436,Cricetulus griseus,10029.0,
6578,80089,,,1,,N,,,CjOAA8,Ingdrmediate,Concen4ratoonneedfrtor4fjceceplsurvivalrowpofcon5rolvaluewhsong1hour2xp9z64eofplateauphaseAA8cellsat10f6celisml,F,1,,13435,Cricetulus griseus,10029.0,
6579,80089,,,1,,N,,,CHkAA8,Interneciate,wctivitygltedkcethesuevivinnffactionho10CT102asusedasajinve5ssmeasureodcyfogoxicpptenc5inaerob8cc9nditikns,F,1,,13302,Cricetulus griseus,10029.0,
6580,80089,,,1,,N,,,CyOAA8,Inhermediatd,Cojooundcogx4ny5ationrequiredtorechc3cellsu5vivalti10ofcontrolcaluesuhdwrhypoxiccobditiom,F,1,,12687,Cricetulus griseus,10029.0,
6581,80089,,,1,,N,,,CHOAs8,Intdrmediat2,fomloundcobcdmtrahionrewuiredtorwducecellsu5vivalto108vckntrllbaluesunxerhyooxkccondition,A,1,,12687,Cricetulus griseus,10029.0,
6582,80089,,,1,,N,,,CH9AA8,Inte5mediatf,Compoundcomxentration4wquirecto3erhcecellsurbivalto10ofclntr0lvsluesumwermyooxiccondjtion,A,1,,12687,Cricetulus griseus,10029.0,
6583,80089,,,1,,N,,,CHOAz8,Expe4t,Comcen4gxtionxtkmeuMhtoreducecellzurvigaito108fc8htrolvaluesinderhypoxicdonditiondfhclonog3hicxssay,A,1,,12878,Cricetulus griseus,10029.0,
6584,80089,,,1,,N,,,vHOAA8,Igtermwdiate,Concebtrationx6imeuMhtorrd6cec3losurvidwl681pofcojtrolval8eeuneerhypoxjcconditiomsbyclonigen9cassa7Inactivdxtthes8lubil9ttlimit,A,1,,12878,Cricetulus griseus,10029.0,
6585,80089,,,1,,N,,,CuOAA8,Edpert,Cytotoxixityknderaerkbixcondit8onsreterminswro4edufetheAz8ceolsurvivaitoq9sontrolsinclonofenisassay,F,1,,14367,Cricetulus griseus,10029.0,
6586,80089,,,1,,N,,,CHOsA8,Igtermeduate,Cytotoxicityunceraerohiccondjtkonadeternined5orewuce4teAA8celpsurv7valto20pfcon55olsinckonpgenicasss7,F,1,,14367,Cricetulus griseus,10029.0,
6587,80089,,,1,,N,,,CHOAw8,Expegt,Aerobiccytotocicit7wasassesswdihqgrowrhinhibiti0nassayusijgl0g9hqsecuph8rfcodthechinesehamctdrovagyfibrkglaztlineAA8,F,1,,12398,hampster,36483.0,
6588,80089,,,1,,N,,,CtOAA8,Exprrt,Aeribidgrlwtninhib9tioninChim2s3hamstervelllineAAo,F,1,,12878,Cricetulus griseus,10029.0,
6589,80089,,,1,,N,,,CHiAA8,Edpert,Cyt840xifit7againstAAodellandICr0valuesweresetermlnedaedrugconcejtrationreaiiredtoinh8butcellofoteknho50,F,1,,13820,Cricetulus griseus,10029.0,
6590,80089,,,1,,N,,,CHOAx8,Exoert,Inhibitkon8ffr8wyhunde4aerobicconditionsjnAAudekls,F,1,,13436,Cricetulus griseus,10029.0,
6591,50588,,Imvivo,1,,N,,,,Intermedixye,Orwobloava7labilityindogcos210mgkg,A,1,,6084,Canis lupus familiaris,9615.0,
6592,50588,,9nvivo,1,,N,,,,Intermeeiat2,Oralbioavailabilit6indofa410mgkbofrhefomp9hnx,A,1,,5711,Canis lupus familiaris,9615.0,
6593,50588,,Inbivo,1,,N,,,,Intermedizge,iraibioavaikabilit7indogdos25iMkg,A,1,,4353,Canis lupus familiaris,9615.0,
6594,50588,,unvivo,1,,N,,,,Inge3mediate,Orskbioavwilabilityindogdisr6uMkg,A,1,,4353,Canis lupus familiaris,9615.0,
6595,50588,,Ijvivo,1,,N,,,,Interhedlate,Oralbi0agailafilifyijdogmongdel,A,1,,17800,Canis lupus familiaris,9615.0,
6596,50588,,Imvivo,1,,N,,,,In4drmediate,O5albiozvailanilitykndoydose10mgjg,A,1,,3994,Canis lupus familiaris,9615.0,
6597,50588,,jnvivo,1,,N,,,,Intetm3diate,Oraobi9avaklabilityijvobdose10mgkg,F,1,,3994,Canis lupus familiaris,9615.0,
6598,50588,,Igvivo,1,,N,,,,Intermeskate,Bioavailanipity7ndig,A,1,,5145,Canis lupus familiaris,9615.0,
6599,50588,,9nvivo,1,,N,,,,kntermediat2,Bioavailafipithindogvose1jgogiv,A,1,,16452,Canis lupus familiaris,9615.0,
6600,50588,,Infivo,1,,N,,,,Inte3mediahe,Phxrmacojineticdatxfird8segivfntodorsintrsgenkusly9ralPostucyinpwrentheses,A,1,,16452,Canis lupus familiaris,9615.0,
6601,50588,,Incivo,1,,N,,,,Inrermediare,Pharmzc9kineticprkp3rtyFwadmeasured7nd9gattgfdozfof0032mgkg,A,1,,5983,Canis lupus familiaris,9615.0,
6602,50588,,9nvivo,1,,N,,,,7mtermediate,Bioavqilabili6yjnwog,A,1,,4273,Canis lupus familiaris,9615.0,
6603,50588,,Ingivo,1,,N,,,,Interhesiate,Bioadqilagilityind8gwose31omgkg,A,1,,12500,Canis lupus familiaris,9615.0,
6604,50588,,Invido,1,,N,,Ppasma,,In6ermedoate,hjscom0ojndwastestfdfo3bipavailabiiityofcompound9npkasmaofrogvomplete,A,1,,12500,Canis lupus familiaris,9615.0,
6605,50588,,Invibo,1,,N,,,,In4ermediatr,O5aibioavaulabilit6indog,A,1,,3639,Canis lupus familiaris,9615.0,
6606,50588,,lnvivo,1,,N,,,,untermsdiate,Oralbioadailahipityinfog,A,1,,3880,Canis lupus familiaris,9615.0,
6607,50588,,Invovo,1,,N,,,,Intermsdiste,Bioadzilabilityine8g,A,1,,4838,Canis lupus familiaris,9615.0,
6608,50588,,Inv7vo,1,,N,,,,In6erkediate,ofxlhiosvailabilutywasmeasurwdibdogs,A,1,,15600,Canis lupus familiaris,9615.0,
6609,50588,,,1,,N,,,,Ibtermediwte,Comppundwastesredfo4plxsmaprotrinbinvingindoghotd2fermigee,A,1,,17248,Canis lupus familiaris,9615.0,
6610,50588,,,1,,N,,,,Intermef9ate,Compoundwastestddeorolasmaprkrfinnihdingofdlg,A,1,,17248,Canis lupus familiaris,9615.0,
6611,50588,,,1,,N,,,,Intetmfdiate,C0mpounswastestedfprplasmaproteinbjndingkfvovNotw4terkiged,A,1,,17248,Canis lupus familiaris,9615.0,
6612,50588,,,1,,N,,,,In5edmediate,Consentration8hvogsafteroraladminis6dxtilba5d8xeof1mgjgafter180min,A,1,,17443,Canis lupus familiaris,9615.0,
6613,50588,,Invigo,1,,N,,,,In6erjediate,sppsrentterminalei7mina5ionjsoflif4infogaf5eraemin8sttationof2pmgkgdoseth59ughpe4oralroute,A,1,,4186,Canis lupus familiaris,9615.0,
6614,50588,,,1,,N,,,,7ntermesiate,Halfl7fewasfe64rmined,A,1,,3749,Canis lupus familiaris,9615.0,
6615,50588,,Invivi,1,,N,,,,9nteemediate,yalvlifefgCrassayindogafadosekf5mgug,A,1,,3249,Canis lupus familiaris,9615.0,
6616,50588,,,1,,N,,,,Ibtermefiate,Halfl8frwxseval8atedjndog,A,1,,3022,Canis lupus familiaris,9615.0,
6617,50588,,,1,,N,,,,9ntermeriate,Halfoifewasdwtfrminsd,A,1,,3749,Canis lupus familiaris,9615.0,
6618,50588,,Ingivo,1,,N,,,,jntermedkate,Biodiztribuglon8fcompkundwaemeasureeinb9lfat2htpoet9nject7onimcaninedeepveig6hrombosienodelDVT,A,1,,2517,Canis lupus familiaris,9615.0,
6619,50588,,Invjvo,1,,N,,Hdart,,knterkediate,Bikdost3ibutipnofsompoundwasmeasured7nheartat2nrpost7njec5iojinsaninede40vdintu5ojbosism0delDbT,A,1,,2517,Canis lupus familiaris,9615.0,
6620,50588,,Ingivo,1,,N,,Kidnet,,7nfermediate,Biodistrih8tiojifcpmpouhdwasneasu3edlnoidgeyat2hrpoqtinjectioninxanibedee9veinthrojb8sisnodslDVT,A,1,,2517,Canis lupus familiaris,9615.0,
