miller2_FiY,miller2_PBATy,miller2_CounRePe,miller2_Deser,miller2_OrgNa,miller2_UnAmProjBud,miller2_ICTAATFoDeve,miller2_SectNa,miller2_DiviID,miller2_Sta,miller2_IndiIs,miller2_SeN,miller2_CouReNa,miller2_RegiProg,miller2_CouRegID,miller2_TrDevel,miller2_Biodiv,miller2_UrIss,miller2_ChilIss,miller2_YoIss,miller2_DisaIs,miller2_KnoFoDevelo,miller2_GeEqua,miller2_OrganID,miller2_OrganiT,miller2_OrgaCla,miller2_OrgS,miller2_ConID,miller2_ContiN,miller2_ProjBrowCoID,miller2_SeID,miller2_SePerc,miller2_AmSp
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,16050,0.017,1045.5
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,32140,0.01,615.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,32161,0.012,738.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,33110,0.1,6150.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,33120,0.05,3075.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,33140,0.128,7872.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,33181,0.03,1845.0
2009/2010,Not PBA,0.01,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Lebanon,0,LB,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,LB,99820,0.04,2460.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,11220,0.01,1845.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,11330,0.01,1845.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,11430,0.015,2767.5
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,12110,0.02,3690.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,12281,0.02,3690.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,13040,0.021,3874.5
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,14031,0.0235,4335.75
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,14032,0.0235,4335.75
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,15110,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,15130,0.05,9225.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,15150,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,15153,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,15160,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,16020,0.02,3690.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,16050,0.017,3136.5
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,32140,0.01,1845.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,32161,0.012,2214.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,33110,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,33120,0.05,9225.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,33140,0.128,23616.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,33181,0.03,5535.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Madagascar,0,MG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MG,99820,0.04,7380.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,11220,0.01,1845.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,11330,0.01,1845.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,11430,0.015,2767.5
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,12110,0.02,3690.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,12281,0.02,3690.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,13040,0.021,3874.5
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,14031,0.0235,4335.75
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,14032,0.0235,4335.75
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,15110,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,15130,0.05,9225.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,15150,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,15153,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,15160,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,16020,0.02,3690.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,16050,0.017,3136.5
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,32140,0.01,1845.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,32161,0.012,2214.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,33110,0.1,18450.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade facilitation,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,33120,0.05,9225.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multilateral trade negotiations,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,33140,0.128,23616.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade education/training,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,33181,0.03,5535.0
2009/2010,Not PBA,0.03,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Promotion of development awareness,Nigeria,0,NG,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NG,99820,0.04,7380.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Primary education,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,11220,0.01,1414.5
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Vocational training,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,11330,0.01,1414.5
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Advanced technical and managerial training,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,11430,0.015,2121.75
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health policy and administrative management,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,12110,0.02,2829.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Health personnel development,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,12281,0.02,2829.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,STD control including HIV/AIDS,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,13040,0.021,2970.45
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic drinking water supply,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,14031,0.0235,3324.075
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Basic sanitation,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,14032,0.0235,3324.075
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Public sector policy and administrative management,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,15110,0.1,14145.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Legal and judicial development,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,15130,0.05,7072.5
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Democratic participation and civil society,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,15150,0.1,14145.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Media and free flow of information,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,15153,0.1,14145.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Human rights,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,15160,0.1,14145.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Employment policy and administrative management,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,16020,0.02,2829.0
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Multi-sector aid for basic social services,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,16050,0.017,2404.65
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Cottage industries and handicrafts,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,32140,0.01,1414.5
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Agro-industries,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,32161,0.012,1697.4
2009/2010,Not PBA,0.023,0,Canadian Catholic Organization for Development and Peace,42367000.0,0,Governance & Human Rights,D6214,Closed,0,Trade policy and administrative management,Nicaragua,0,NI,0,0,0,0,0,0,0,2,1000715,Canadian Non-Profit Making,Civil Society,NGO,1,America,NI,33110,0.1,14145.0
