assays_ss_d,assays_ss_sbclllr_frctn,assays_dc_d,assays_ss_ctgr,assays_ss_tx_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_tp,assays_ss_strn,assays_b_frmt,assays_tss_d,assays_crtd_b,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_vrnt_d
9506,,11450,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL625375,,
9507,,11450,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL625376,,
9508,,11450,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL621973,,
9509,,11450,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL621974,,
9510,,11450,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL621975,,
9511,,11450,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL622166,,
9512,,11450,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL622167,,
9513,,11450,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL622168,,
9514,,11450,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL622169,,
9515,,11450,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL622170,,
9516,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622171,,
9517,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622172,,
9518,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622173,,
9519,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622174,,
9520,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622175,,
9521,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622176,,
9522,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622177,,
9523,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622178,,
9524,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622179,,
9525,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622180,,
9526,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622181,,
9527,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622182,,
9528,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622183,,
9529,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622184,,
9530,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622185,,
9531,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622186,,
9532,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622187,,
9533,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625002,,
9534,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622090,,
9535,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622091,,
9536,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622092,,
9537,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622093,,
9538,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622094,,
9539,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622095,,
9540,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622264,,
9541,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622265,,
9542,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622266,,
9543,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622267,,
9544,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622268,,
9545,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622269,,
9546,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL625071,,
9547,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621621,,
9548,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621622,,
9549,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621623,,
9550,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621624,,
9551,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621625,,
9552,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621626,,
9553,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621627,,
9554,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621628,,
9555,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL875328,,
9556,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621629,,
9557,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621630,,
9558,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621631,,
9559,,16434,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621632,,
9560,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621633,,
9561,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621634,,
9562,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621635,,
9563,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621636,,
9564,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621637,,
9565,,16435,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL621638,,
9566,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL618883,,
9567,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL618884,,
9568,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628627,,
9569,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628628,,
9570,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628629,,
9571,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628630,,
9572,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628631,,
9573,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628632,,
9574,,526,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628633,,
9575,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL628634,,
9576,,4368,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627789,,
9577,,3371,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627790,,
9578,,6448,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627791,,
9579,,6453,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627792,,
9580,,4353,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627793,,
9581,,4353,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL627794,,
9582,,4353,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627795,,
9583,,4353,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627796,,
9584,,4353,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL875335,,
9585,,4353,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL627797,,
9586,,5789,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627798,,
9587,,17686,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627799,,
9588,,6495,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627800,,
9589,,484,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627801,,
9590,,6467,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627802,,
9591,,6642,,10116.0,,,A,,BAO_0000218,,Expert,1,,CHEMBL627803,,
9592,,16367,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL873820,,
9593,,1369,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627804,,
9594,,5472,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627805,,
9595,,6049,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627806,,
9596,,5472,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627107,,
9597,,16366,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627108,,
9598,,11149,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627109,,
9599,,11149,,10116.0,,Blood,A,,BAO_0000218,178.0,Intermediate,1,,CHEMBL627110,,
9600,,2891,,9443.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627111,,
9601,,2891,,9443.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627112,,
9602,,2891,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627113,,
9603,,2891,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627114,,
9604,,4026,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627115,,
9605,,4527,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627116,,
9606,,4527,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627117,,
9607,,5503,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627118,,
9608,,4426,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627119,,
9609,,4426,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627120,,
9610,,6109,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626922,,
9611,,5654,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626923,,
9612,,5654,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626924,,
9613,,4755,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626925,,
9614,,5862,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626926,,
9615,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626927,,
9616,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626928,,
9617,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626929,,
9618,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626930,,
9619,,5960,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626931,,
9620,,6103,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626932,,
9621,,6317,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626933,,
9622,,6644,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL873826,,
9623,,6644,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626934,,
9624,,6644,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626935,,
9625,,6644,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626936,,
9626,,5974,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626937,,
9627,,6295,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625906,,
9628,,6296,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625907,,
9629,,16427,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625908,,
9630,,16367,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625909,,
9631,,16367,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625910,,
9632,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625911,,
9633,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL625912,,
9634,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626538,,
9635,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL876794,,
9636,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626539,,
9637,,16365,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626540,,
9638,,5394,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626541,,
9639,,5394,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626542,,
9640,,2792,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626543,,
9641,,2792,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626544,,
9642,,2792,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626545,,
9643,,2792,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626546,,
9644,,5334,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626547,,
9645,,4408,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626548,,
9646,,5983,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626549,,
9647,,4397,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626550,,
9648,,4397,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626551,,
9649,,5491,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623777,,
9650,,5491,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623778,,
9651,,5491,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623779,,
9652,,4199,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL623780,,
9653,,4199,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL622015,,
9654,,4199,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL622016,,
9655,,5173,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622017,,
9656,,5173,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622018,,
9657,,5173,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622019,,
9658,,5173,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622020,,
9659,,16366,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622021,,
9660,,16366,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622022,,
9661,,5327,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622023,,
9662,,6681,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622024,,
9663,,12873,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622693,,
9664,,12873,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622694,,
9665,,6685,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622695,,
9666,,6685,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622696,,
9667,,6685,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622697,,
9668,,6619,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622874,,
9669,,6619,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622875,,
9670,,10363,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622876,,
9671,,4796,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622877,,
9672,,4910,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622878,,
9673,,4910,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL622879,,
9674,,4839,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL877602,,
9675,,15078,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622880,,
9676,,15078,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622881,,
9677,,15078,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622882,,
9678,,15078,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622883,,
9679,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622884,,
9680,,11450,,10116.0,,Thyroid gland,A,,BAO_0000218,2046.0,Intermediate,1,,CHEMBL622885,,
9681,,8151,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622886,,
9682,,8151,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622887,,
9683,,8151,,10116.0,,Urine,A,,BAO_0000218,1088.0,Intermediate,1,,CHEMBL622888,,
9684,,8677,,10116.0,,Blood,A,,BAO_0000218,178.0,Intermediate,1,,CHEMBL622889,,
9685,,8677,,10116.0,,Blood,A,,BAO_0000218,178.0,Intermediate,1,,CHEMBL622890,,
9686,,8677,,10116.0,,Blood,A,,BAO_0000218,178.0,Intermediate,1,,CHEMBL622891,,
9687,,8677,,10116.0,,Blood,A,,BAO_0000218,178.0,Intermediate,1,,CHEMBL877603,,
9688,,8677,,10116.0,,Brain,A,,BAO_0000218,955.0,Intermediate,1,,CHEMBL622892,,
9689,,8677,,10116.0,,Brain,A,,BAO_0000218,955.0,Intermediate,1,,CHEMBL622893,,
9690,,8677,,10116.0,,Brain,A,,BAO_0000218,955.0,Intermediate,1,,CHEMBL622894,,
9691,,8677,,10116.0,,Brain,A,,BAO_0000218,955.0,Intermediate,1,,CHEMBL622895,,
9692,,8677,,10116.0,,Brain,A,,BAO_0000218,955.0,Intermediate,1,,CHEMBL622896,,
9693,,8677,,10116.0,,Heart,A,,BAO_0000218,948.0,Intermediate,1,,CHEMBL622897,,
9694,,8677,,10116.0,,Heart,A,,BAO_0000218,948.0,Intermediate,1,,CHEMBL622898,,
9695,,8677,,10116.0,,Heart,A,,BAO_0000218,948.0,Intermediate,1,,CHEMBL622899,,
9696,,8677,,10116.0,,Kidney,A,,BAO_0000218,2113.0,Intermediate,1,,CHEMBL622900,,
9697,,8677,,10116.0,,Kidney,A,,BAO_0000218,2113.0,Intermediate,1,,CHEMBL624114,,
9698,,8677,,10116.0,,Kidney,A,,BAO_0000218,2113.0,Intermediate,1,,CHEMBL624115,,
9699,,8677,,10116.0,,Kidney,A,,BAO_0000218,2113.0,Intermediate,1,,CHEMBL624116,,
9700,,8677,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL624117,,
9701,,8677,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL624118,,
9702,,8677,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL624119,,
9703,,8677,,10116.0,,Liver,A,,BAO_0000218,2107.0,Intermediate,1,,CHEMBL624120,,
9704,,8677,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL624121,,
9705,,8677,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL624122,,
9706,,8677,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL624123,,
9707,,8677,,10116.0,,Lung,A,,BAO_0000218,2048.0,Intermediate,1,,CHEMBL624124,,
9708,,8677,,10116.0,,Muscle tissue,A,,BAO_0000218,2385.0,Intermediate,1,,CHEMBL624125,,
9709,,8677,,10116.0,,Muscle tissue,A,,BAO_0000218,2385.0,Intermediate,1,,CHEMBL624126,,
9710,,8677,,10116.0,,Muscle tissue,A,,BAO_0000218,2385.0,Intermediate,1,,CHEMBL624127,,
9711,,8677,,10116.0,,Muscle tissue,A,,BAO_0000218,2385.0,Intermediate,1,,CHEMBL624128,,
9712,,8677,,10116.0,,Zone of skin,A,,BAO_0000218,14.0,Intermediate,1,,CHEMBL624129,,
9713,,8677,,10116.0,,Zone of skin,A,,BAO_0000218,14.0,Intermediate,1,,CHEMBL624130,,
9714,,8677,,10116.0,,Zone of skin,A,,BAO_0000218,14.0,Intermediate,1,,CHEMBL622340,,
9715,,8677,,10116.0,,Zone of skin,A,,BAO_0000218,14.0,Intermediate,1,,CHEMBL622341,,
9716,,8677,,10116.0,,Intestine,A,,BAO_0000218,160.0,Intermediate,1,,CHEMBL622342,,
9717,,8677,,10116.0,,Intestine,A,,BAO_0000218,160.0,Intermediate,1,,CHEMBL622343,,
9718,,8677,,10116.0,,Intestine,A,,BAO_0000218,160.0,Intermediate,1,,CHEMBL622344,,
9719,,8677,,10116.0,,Intestine,A,,BAO_0000218,160.0,Intermediate,1,,CHEMBL622345,,
9720,,8677,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622346,,
9721,,8677,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622347,,
9722,,8677,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622348,,
9723,,8677,,10116.0,,Spleen,A,,BAO_0000218,2106.0,Intermediate,1,,CHEMBL622349,,
9724,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622350,,
9725,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622351,,
9726,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622352,,
9727,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622353,,
9728,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622354,,
9729,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622355,,
9730,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622356,,
9731,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622357,,
9732,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622358,,
9733,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622359,,
9734,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL874393,,
9735,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622872,,
9736,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL622873,,
9737,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623047,,
9738,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623048,,
9739,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623049,,
9740,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623050,,
9741,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623051,,
9742,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL623052,,
9743,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626343,,
9744,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626344,,
9745,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626345,,
9746,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626346,,
9747,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626347,,
9748,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626348,,
9749,,16434,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626349,,
9750,,16435,,10116.0,,,F,,BAO_0000218,,Intermediate,1,,CHEMBL626350,,
9751,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626351,,
9752,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627650,,
9753,,16435,,10116.0,,,F,,BAO_0000218,,Intermediate,1,,CHEMBL627651,,
9754,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627652,,
9755,,16435,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627653,,
9756,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627654,,
9757,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627835,,
9758,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627836,,
9759,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627837,,
9760,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627838,,
9761,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL875338,,
9762,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627839,,
9763,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627840,,
9764,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627841,,
9765,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627842,,
9766,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627843,,
9767,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627844,,
9768,,13091,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627845,,
9769,,5874,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL627846,,
9770,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL627847,,
9771,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL873821,,
9772,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626079,,
9773,,1515,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626080,,
9774,,5491,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626081,,
9775,,5491,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL875344,,
9776,,1918,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626082,,
9777,,1918,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626250,,
9778,,6113,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626251,,
9779,,5546,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626252,,
9780,,5553,,10116.0,,,A,,BAO_0000218,,Intermediate,1,,CHEMBL626253,,
9781,,4188,,10116.0,,Plasma,A,,BAO_0000218,1969.0,Intermediate,1,,CHEMBL626254,,
