FisYe,IRTCPe,SectN,BraID,SecPe,GenEq,PartDeveloAGGover,OrganS,RegPro,YouIs,SecID,SectID,ClimChaAdap,Biodiv,CoRegNa,FSTCPer,OrganiTy,KnowlFoDevel,St,ClimChMit,OrgaCl,CIDABuDeliMod,IndIs,DisaIss,AmSp,ICTAATFDevel,DiNa,ContiID,ProgrPro,CFLI,CoRegPerc,ProjNu,Desertif,ChilIs,FCeID,TraDevel,UrbIs,OrganID,OrganiNa,ContiN,ProjBrowCouID,CoRegID,SecNa
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5988.8775,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.15,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Asia,PH,PH,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,27389.1331,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,15650.9332,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1117.9238,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2794.8095,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1676.8857,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Rwanda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2794.8095,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.07,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,RW,RW,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Chad,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TD,TD,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,50865.5329,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,29066.0188,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,8304.5768,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2076.1442,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5190.3605,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3114.2163,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5190.3605,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.13,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,TZ,TZ,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,70429.1994,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,40245.2568,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,11498.6448,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2874.6612,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7186.653,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4311.9918,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Uganda,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7186.653,0,KSD Social Development Partnerships,2,Uncoded: Pre-APP,0,0.18,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,Africa,UG,UG,Agricultural education/training
2009/2010,0.0,Education,B6100,0.49,1,0,NGO,0,0,11230,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7825.4666,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Basic life skills for youth and adults
2009/2010,0.0,Education,B6100,0.28,1,0,NGO,0,0,12220,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4471.6952,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Basic health care
2009/2010,0.0,Education,B6100,0.08,1,0,NGO,0,0,14031,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1277.6272,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Basic drinking water supply
2009/2010,0.0,Education,B6100,0.02,1,0,NGO,0,0,14081,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,319.4068,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Education and training in water supply and sanitation
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,24040,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Informal/semi-formal financial intermediaries
2009/2010,0.0,Education,B6100,0.03,1,0,NGO,0,0,31161,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,479.1102,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Food crop production
2009/2010,0.0,Education,B6100,0.05,1,0,NGO,0,0,31181,S6213,0,0,Uruguay,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,798.5169999999999,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063336PRG,0,0,6108,0,0,1001524,Terre sans fronti�res,America,UY,UY,Agricultural education/training
2009/2010,0.0,Education,B6100,0.1,2,1,NGO,0,0,11220,S6213,0,0,Canada,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,200.0,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,America,CA,CA,Primary education
2009/2010,0.0,Education,B6100,0.2,2,1,NGO,0,0,12220,S6213,0,0,Canada,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,400.0,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,America,CA,CA,Basic health care
2009/2010,0.0,Education,B6100,0.35,2,1,NGO,0,0,15150,S6213,0,0,Canada,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,700.0,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,America,CA,CA,Democratic participation and civil society
2009/2010,0.0,Education,B6100,0.35,2,1,NGO,0,0,99820,S6213,0,0,Canada,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,700.0,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.02,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,America,CA,CA,Promotion of development awareness
2009/2010,0.0,Education,B6100,0.1,2,1,NGO,0,0,11220,S6213,0,0,India,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,9800.0,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.98,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,Asia,IN,IN,Primary education
2009/2010,0.0,Education,B6100,0.2,2,1,NGO,0,0,12220,S6213,0,0,India,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19600.0,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.98,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,Asia,IN,IN,Basic health care
2009/2010,0.0,Education,B6100,0.35,2,1,NGO,0,0,15150,S6213,0,0,India,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,34300.0,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.98,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,Asia,IN,IN,Democratic participation and civil society
2009/2010,0.0,Education,B6100,0.35,2,1,NGO,0,0,99820,S6213,0,0,India,0.65,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,34300.0,0,KSD Social Development Partnerships,3,Uncoded: Pre-APP,0,0.98,S063337PRG,0,0,6108,0,0,1002171,SAVE A FAMILY PLAN,Asia,IN,IN,Promotion of development awareness
2009/2010,0.0,Education,B6100,0.85,0,0,NGO,0,0,15150,S6213,0,0,Canada,0.5,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,10906.35,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.15,S063347PRG,0,0,6108,0,0,1002046,Jamaican Self-Help Organization,America,CA,CA,Democratic participation and civil society
2009/2010,0.0,Education,B6100,0.15,0,0,NGO,0,0,99820,S6213,0,0,Canada,0.5,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1924.65,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.15,S063347PRG,0,0,6108,0,0,1002046,Jamaican Self-Help Organization,America,CA,CA,Promotion of development awareness
2009/2010,0.0,Education,B6100,0.85,0,0,NGO,0,0,15150,S6213,0,0,Jamaica,0.5,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,61802.65,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.85,S063347PRG,0,0,6108,0,0,1002046,Jamaican Self-Help Organization,America,JM,JM,Democratic participation and civil society
2009/2010,0.0,Education,B6100,0.15,0,0,NGO,0,0,99820,S6213,0,0,Jamaica,0.5,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,10906.35,0,KSD Social Development Partnerships,1,Uncoded: Pre-APP,0,0.85,S063347PRG,0,0,6108,0,0,1002046,Jamaican Self-Help Organization,America,JM,JM,Promotion of development awareness
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31161,S6216,0,0,Ethiopia,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,18738.45,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.15,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,ET,ET,Food crop production
2009/2010,0.0,Environment Sustainability,B6100,0.1,0,0,SPECIALIZED INSTITUTE,0,0,31163,S6216,0,0,Ethiopia,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,9369.225,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.15,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,ET,ET,Livestock
2009/2010,0.0,Environment Sustainability,B6100,0.3,0,0,SPECIALIZED INSTITUTE,0,0,31166,S6216,0,0,Ethiopia,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,28107.675,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.15,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,ET,ET,Agricultural extension
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31182,S6216,0,0,Ethiopia,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,18738.45,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.15,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,ET,ET,Agricultural research
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31193,S6216,0,0,Ethiopia,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,18738.45,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.15,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,ET,ET,Agricultural financial services
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31161,S6216,0,0,Ghana,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,39975.36,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.32,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,GH,GH,Food crop production
2009/2010,0.0,Environment Sustainability,B6100,0.1,0,0,SPECIALIZED INSTITUTE,0,0,31163,S6216,0,0,Ghana,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19987.68,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.32,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,GH,GH,Livestock
2009/2010,0.0,Environment Sustainability,B6100,0.3,0,0,SPECIALIZED INSTITUTE,0,0,31166,S6216,0,0,Ghana,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,59963.04,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.32,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,GH,GH,Agricultural extension
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31182,S6216,0,0,Ghana,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,39975.36,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.32,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,GH,GH,Agricultural research
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31193,S6216,0,0,Ghana,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,39975.36,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.32,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,GH,GH,Agricultural financial services
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31161,S6216,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19987.68,0,KPD Food Security Partnerships,3,Uncoded: Pre-APP,0,0.16,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Asia,LK,LK,Food crop production
2009/2010,0.0,Environment Sustainability,B6100,0.1,0,0,SPECIALIZED INSTITUTE,0,0,31163,S6216,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,9993.84,0,KPD Food Security Partnerships,3,Uncoded: Pre-APP,0,0.16,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Asia,LK,LK,Livestock
2009/2010,0.0,Environment Sustainability,B6100,0.3,0,0,SPECIALIZED INSTITUTE,0,0,31166,S6216,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,29981.52,0,KPD Food Security Partnerships,3,Uncoded: Pre-APP,0,0.16,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Asia,LK,LK,Agricultural extension
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31182,S6216,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19987.68,0,KPD Food Security Partnerships,3,Uncoded: Pre-APP,0,0.16,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Asia,LK,LK,Agricultural research
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31193,S6216,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19987.68,0,KPD Food Security Partnerships,3,Uncoded: Pre-APP,0,0.16,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Asia,LK,LK,Agricultural financial services
2009/2010,0.0,Environment Sustainability,B6100,0.2,0,0,SPECIALIZED INSTITUTE,0,0,31161,S6216,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,26233.83,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.21,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,TZ,TZ,Food crop production
2009/2010,0.0,Environment Sustainability,B6100,0.1,0,0,SPECIALIZED INSTITUTE,0,0,31163,S6216,0,0,"Tanzania,Un Rep",1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,13116.915,0,KPD Food Security Partnerships,2,Uncoded: Pre-APP,0,0.21,S063350PRG,1,0,6216,0,0,1001610,Agricultural Institute of Canada,Africa,TZ,TZ,Livestock
