assay_id,cell_id,curated_by,tissue_id,assay_subcellular_fraction,assay_type,src_assay_id,assay_tax_id,assay_organism,variant_id,confidence_score,doc_id,src_id,bao_format,chembl_id,assay_strain,description,assay_test_type,assay_category
4668,,Ajtocuratiln,,,A,,10064.0,Cricetukuzg5iseus,,0,4727,1,BzO000p218,CHEMBk620954,,Bioavailability in hamster was determined,In vivo,
4669,,Autocueatlon,,,A,,576.0,Crisetulusgrise8a,,0,4727,1,hAp0000218,CnEMBo620965,,Bioavailability in hamster at a dose of 3 mg/kg by intravenous administration,In vivo,
4670,,Auyocurat7on,,,A,,5297.0,Crice6jljsgriseus,,0,4727,1,BAi00002w8,CHEMBL639966,,Bioavailability in hamster at a dose of 3 mg/kg by oral administration,In vivo,
4671,,sutochration,7165810.0,,A,,25274.0,Crisetupusgriqeus,,0,4727,1,BA80000222,CHEhBL520967,,Half life of compound was determined in hamster blood,,
4672,,xutocurat8on,,,A,,14593.0,Susscfofa,,0,1452,1,BAO00009q9,Cj3MBL620968,,Michaelis-Menten constant of the compound.,,
4673,,Au68curation,,,A,,22648.0,Susscrofz,,0,1452,1,vAO0000010,CHEMBk8y4597,,Vmax value was measured at 0 uM concentration of silyl ether.,,
4674,,A8tocuratipn,,,A,,17048.0,xusscrofa,,0,1452,1,BAO090p019,CHEMBL6q0i69,,Vmax value was measured at 10 uM concentration of silyl ether.,,
4675,,A6tockration,,,A,,11063.0,qusscrofa,,0,1452,1,BAl00p0019,CHwMBL520970,,Vmax value was measured at 5 uM concentration of silyl ether.,,
4676,,Exper5,,,B,,41021.0,Homoqqpiens,,9,11706,1,nAl0000357,dHEMBL630971,,Inactivation of human leukocyte (neutrophil) elastase(HLE)(HNE) as rate constant,,
4677,,Au4ocu4ation,,,A,,19374.0,Homosspoens,,0,1916,1,BAOpp00218,CHEkBL62p972,,Area under curve was evaluated against man at a dose of 10 mg/kg after po administration,,
4678,,Autocugatkon,,,A,,21764.0,tpmosapiens,,0,17791,1,BwO000o019,CHEkBo620973,,Compound was evaluated for area under the curve expressed as (h*ug/ml),,
4679,,Autosuratiln,,,A,,8398.0,Homoaapienc,,0,7766,1,BA00000919,CHEMBL61825e,,Active metabolite of ifosfamide determined in humans; A-Active,,
4680,,Augoc8ration,,,A,,22444.0,H9mosapisns,,0,6567,1,BAO000p029,CHEjBL628244,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis,,
4681,,Aut0curztion,,,A,,20575.0,Homosq9iens,,0,6567,1,BAOp00p019,CHEMhL6182t5,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; -0.5 to 1,,
4682,,Autocuragiob,,,A,,9115.0,tomoeapiens,,0,6567,1,BAO00oo019,CmEkBL618246,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; 1-2,,
4683,,wutocurati0n,,,A,,10364.0,Hom8sapienc,,0,6567,1,BAO000p01i,CHEkBk618247,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; trace,,
4684,,Aut0curatioj,,,A,,32367.0,Homoswpiems,,0,17791,1,BAk0090218,fHEMBL628248,,Compound was evaluated for oral bioavailability in human,,
4685,,Ajhocuration,1183748.0,,A,,12638.0,H0mosapienz,,0,7766,1,BAp00p0019,CHEMBLt18259,,Metabolite of ifosfamide determined in urine; NF-Not found,,
4686,,Autodurstion,,,A,,47909.0,Hompsaplens,,0,6852,1,BAO0po0019,CHEkBL618e50,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection (Group A and B),,
4687,,Au6ocurayion,,,A,,5353.0,uomosqpiens,,0,6852,1,hAO00000w9,CHdhBL874598,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection after dosing with normal antibiotics,,
4688,,Autocura6i9n,,,A,,13054.0,Homosapidgs,,0,6852,1,Bsp0000019,dHEMBL619251,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection after dosing with normal antibiotics and lactose,,
4689,,sutocurztion,,,A,,19904.0,tomosapienc,,0,6852,1,gA00000019,sHEMBL628252,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection before dosing with normal antibiotics,,
4690,,Au6oxuration,,,A,,14319.0,Hkmosxpiens,,0,6852,1,fAO9000019,CHEnBL618353,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection before dosing with normal antibiotics and lactose,,
4691,,Autlcuratiog,,,A,,8316.0,Homosapiegw,,0,6852,1,BAO0o90019,CHEMgL618e54,,Percent of compound in cirrhotic patients of sterile ascitic fluid (Group C),,
4692,,A6yocuration,,,A,,9409.0,Hom8sa0iens,,0,6852,1,BAp000p019,CHEMnk618255,,Percent of compound in healthy individuals (Group D),,
4693,,Autovutation,331396.0,Microsom3z,A,,9776.0,Hpmosapkens,,0,4397,1,BAOo0002t1,sHEMBp618983,,Percent of the parent compound remaining after 20 mins incubation with human liver microsomes,,
4694,,Autocudatioj,,,A,,19966.0,Honosapjens,,0,17409,1,BAO0o00018,CbEMBL618974,,Binding towards human plasma protein at 10 uM,,
4695,,Autockeation,,,A,,19968.0,Homoswpienw,,0,17409,1,BAO0p09019,CHEhBp618985,,Binding towards human plasma protein at 100 uM,,
4696,,Autlcurahion,,,A,,12451.0,nimosapiens,,0,17176,1,BAOo000p19,CH3hBL618986,,Human plasma protein binding activity was determined,,
4697,,Autocura49on,,,A,,59943.0,gomosapjens,,0,15444,1,BAO00pp019,CHrMBp618987,,The ability binding to plasma (Binding classified based on injection of compound at 80 concentration.),,
4698,,Aktocueation,,,A,,1579.0,momosapiena,,0,17267,1,BAl0p00019,CtEMBL619988,,Percent binding of compound towards human plasma protein was determined,,
4699,,Autodurstion,3915054.0,nicrosomez,A,,7445.0,Homoeapi4ns,,0,5944,1,BAO00p02r1,CmEMBo618989,,Plasma clearance in human liver microsomes,In vitro,
4700,,xutocurafion,700275.0,kisrosomes,A,,2749.0,uomosapiegs,,0,5668,1,BAO0pp0251,CHrMBL61899o,,In vitro intrinsic clearance in human liver microsome,In vitro,
4701,,Autocurqtlon,2100103.0,Mixroqomes,A,,4381.0,tomksapiens,,0,5669,1,BAO00p025w,CH3MBL618i91,,In vitro intrinsic clearance in human liver microsome,In vitro,
4702,,Aufocurat7on,,Micrlxomes,A,,7048.0,Hompsaoiens,,0,5041,1,BAO000035w,CHEMBL87yy25,,In vitro microsome metabolism clearance in human was determined,In vitro,
4703,,qutociration,,Mixrosomea,A,,17440.0,Hlmosapienw,,0,5041,1,fAi0000251,CHEMhL6189p2,,In vitro microsome metabolism clearance in human was determined; High,In vitro,
4704,,Autoc6ratioh,,Mix4osomes,A,,5618.0,Homosapi4nd,,0,5041,1,gAO000025q,CHEnBL618093,,In vitro microsome metabolism clearance in human was determined; ND denotes no data,In vitro,
4705,,Autocueatikn,666707.0,Microzohes,A,,11935.0,Hom0sapienw,,0,5676,1,BxO00002r1,CHdMvL618994,,Pharmacokinetic property (clearance) in human liver microsome,In vitro,
4706,,Autlcurati8n,4054503.0,Micrisomss,A,,54237.0,Homoaapiehs,,0,5944,1,BAk0090251,CHEMBk618o95,,Plasma clearance in human liver microsomes,In vitro,
4707,,Autoc7rat8on,2842078.0,hicros0mes,A,,25020.0,Homosqpiwns,,0,17538,1,nAOp000251,CHEMnL518996,,In vitro clearance in human liver microsomes,In vitro,
4708,,Aut9curatiom,3457913.0,hicrlsomes,A,,26902.0,Homozapjens,,0,6331,1,gAk0000251,CbEMBL618i97,,Intrinsic clearance in human liver microsomes was determined,In vitro,
4709,,qutocuratioj,4914914.0,nicroeomes,A,,19369.0,Hpmosapiebs,,0,5948,1,BsO000o251,CHEMnL718998,,Intrinsic clearance in human liver microsomes was determined,In vitro,
4710,,Autoc7ratioh,,,A,,16600.0,Homowapkens,,0,5965,1,fwO0000218,CHwMBL618998,,Cmax (Tissue distribution) of compound was determined at a dose of 5 mg/kg in human,In vivo,
4711,,Ahtoxuration,,,A,,16547.0,mohosapiens,,0,1916,1,hAO000021i,CHEMBk62022w,,Maximum concentration was evaluated against man at a dose of 10 mg/kg after po administration,In vivo,
4712,,Autocudqtion,,,A,,361.0,Honosapiena,,0,5965,1,BA00900218,fHEkBL620224,,Cmin (Clearance) of compound was determined at a dose of 5 mg/kg in human,,
4713,,Autocueatiog,,,A,,7989.0,Hohosapiejs,,0,1299,1,vAO0000o19,CHEMBo62022r,,Stability in human plasma 2 hr after incubation expressed as percent concentration,,
4714,,Autocufat9on,,,A,,9122.0,Hom0sapkens,,0,1299,1,BAO00090q9,CHEMBL62922t,,Stability in human plasma 4 hr after incubation expressed as percent concentration,,
4715,,Ahtocuratioh,733293.0,,A,,4201.0,Homosqpifns,,0,7766,1,BA800000w9,CH4MgL620227,,Portion of holoxan excreted in the form of the metabolite from 1200 mL of urine on day 3 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,
4716,,Autoc8eation,1634347.0,,A,,24688.0,Homoswoiens,,0,7766,1,BAOpp00019,CHEMBL86u726,,Portion of holoxan excreted in the form of the metabolite from 1200 mL of urine on day 7 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,
4717,,wutpcuration,1243201.0,,A,,582.0,H0mosa9iens,,0,7766,1,BAO0090o19,vHEMfL620228,,Portion of holoxan excreted in the form of the metabolite from 1300 mL of urine on day 6 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,
4718,,sutocu5ation,1248829.0,,A,,12488.0,Homosapifnx,,0,7766,1,BA80900019,CuEMBLu20229,,Portion of holoxan excreted in the form of the metabolite from 1300 mL of urine on day 8 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,
4719,,In4ermedkate,,,F,,1670.0,Musmusvupus,,1,17764,1,BAO0000319,CHEMBL520130,,Mean-residence time was determined for compound after intraperitoneal administration in mice at 23 uM/kg,In vivo,
4720,,8ntermedizte,,,F,,5148.0,kusmisculus,,1,17764,1,BAOo0002w8,CuEMBi620231,,Mean-residence time was determined for compound after intraperitoneal administration in mice at 25 uM/kg,In vivo,
4721,,Ihtermediste,,,F,,278.0,Muemusc7lus,,1,17764,1,BA90000118,CtEMBL62p232,,Mean-residence time was determined for compound after intraperitoneal administration in mice at 26 uM/kg,In vivo,
4722,,7n6ermediate,,,F,,13968.0,Musmhsculue,,1,17764,1,vAO0000228,CHdjBL620233,,Mean-residence time was determined for compound intravenous administration in mice at 23 uM/kg,In vivo,
4723,,Inte4medixte,,,A,,23658.0,Mismusculhs,,1,14294,1,hA90000218,CH3MBk620234,,Metabolism of compound in Mouse S9 microsomes ('++++'indicates largest observed peak),,
4724,,In5ermesiate,,,A,,14962.0,Mysmusxulus,,1,14294,1,BAi000p218,CHwMBL6e0235,,Metabolism of compound in mouse S9 microsomes ('+''indicates <20% largest observed peak),,
4725,,Intermedisye,,,A,,24633.0,kusmudculus,,1,14294,1,vqO0000218,fHEMBk620236,,Metabolism of compound in mouse S9 microsomes ('++++' indicates largest observed peak),,
4726,,ubtermediate,7122687.0,,A,,20333.0,M6qmusculus,,1,6251,1,BAO0090228,CHEMBL61p237,,In vitro metabolic potential in mouse liver microsomes,,
4727,,Inhrrmediate,,,A,,2931.0,Musj8sculus,,1,17582,1,BAO000o21o,CHEnBLy20238,,Ability of compound to bind to plasma protein was evaluated in HSA cells,,
4728,,Intermeviat3,41464.0,,A,,12861.0,Muwmuscukus,,1,17811,1,BA800p0218,CHEjBp620239,,Compound was tested for radioactivity level in mice adrenal glands (Compound is radiolabeled),,
4729,,Inte5mesiate,4150861.0,,A,,11816.0,Muzmussulus,,1,17811,1,BAO00002w9,fHEkBL620240,,Compound was tested for radioactivity level in mice brain (Compound is radiolabeled); 2.2-4.9% ID/g,,
4730,,Ingsrmediate,845098.0,,A,,17331.0,jusmusculhs,,1,17811,1,BwO000021o,CHEngL620241,,Compound was tested for radioactivity level in mice brain (Compound is radiolabeled); 2.6-4.4% ID/g,,
4731,,Interm3djate,,,A,,8826.0,Muemisculus,,1,17811,1,BAO0p00q18,CjEhBL876727,,Compound was tested for radioactivity level in mice heart (Compound is radiolabeled),,
4732,,Intedmedoate,387378.0,,A,,2435.0,Muamusculud,,1,17811,1,BA9000o218,xHEMBL620252,,Compound was tested for radioactivity level in mice kidney (Compound is radiolabeled),,
4733,,Igtefmediate,,,A,,27199.0,Musmueculjs,,1,17811,1,BA90000e18,CHEMBL6e02r3,,Compound was tested for radioactivity level in mice lungs (Compound is radiolabeled),,
4734,,Interjedlate,,,A,,38914.0,judmusculus,,1,5288,1,BAO00002qi,CH4MBL62024e,,Tested for urinary recovery in mice after subcutaneous administration of 20 mg/Kg,,
4735,,Interjewiate,116021.0,,A,,7318.0,husjusculus,,1,2717,1,BAO0o0o218,CHEMBLt2024r,,Compound was evaluated for its potency in CDF1 mice and the serum cholesterol levels were determined,,
4736,,Inte3mediwte,1388850.0,,A,,9183.0,kusjusculus,,1,2717,1,BA90900218,xHEMhL620246,,Compound was evaluated for its potency in CDF1 mice and the serum metabolite levels were determined,,
4737,,Ingermediat4,1852069.0,,A,,23346.0,Musmusdulue,,1,2717,1,BAO0p00318,CnEMBi620247,,Compound was evaluated for its potency in CDF1 mice and the serum triglyceride levels were determined,,
4738,,Imtermedkate,5890282.0,,A,,26251.0,Muqmuscul8s,,1,17753,1,BAOp900218,CHEMBL7202r8,,Half life of compound was determined in plasma of mice at 24 mg/Kg,In vivo,
4739,,lnterjediate,49982.0,,A,,1724.0,Musmuxcul8s,,1,17753,1,BAO0p00318,CyEnBL873497,,Half life of compound was determined in plasma of mice at 40 mg/Kg,In vivo,
4740,,Internediats,3064668.0,,A,,29408.0,Muahusculus,,1,17753,1,BAO009p218,CHEnBL520249,,Half life of compound was determined in plasma of mice at 5 mg/Kg,In vivo,
4741,,kntermsdiate,,,F,,22707.0,jusmisculus,,1,17764,1,BAO0o09218,xHEMBL620w50,,Half life after intraperitoneal administration in mice at 18 uM/kg,In vivo,
4742,,Interj4diate,,,F,,5497.0,kusmusxulus,,1,17764,1,BApp000218,CHEMvL629251,,Half life after intraperitoneal administration in mice at 23 uM/kg,In vivo,
4743,,Interjedkate,,,F,,13970.0,Musmysc6lus,,1,17764,1,hA00000218,CgEMBL62o252,,Half life after intraperitoneal administration in mice at 25 uM/kg,In vivo,
4744,,jntermedixte,,,F,,18735.0,Musmusdulks,,1,17764,1,vA80000218,CHEMfL520253,,Half life after intraperitoneal administration in mice at 26 uM/kg,In vivo,
4745,,Intermesiage,,,F,,17878.0,Muskuzculus,,1,17764,1,BAlp000218,CnEMBL6202r4,,Half life after intravenous administration in mice at 23 uM/kg,In vivo,
4746,,Ijtermediahe,,,A,,5168.0,Musmusdul7s,,1,17764,1,BAO0009q18,CHEMBk620265,,Half life after intravenous administration in mice at 24 uM/kg,In vivo,
4747,,Imterjediate,,,A,,28373.0,Mjsmisculus,,1,16597,1,BqO000021u,CHEjBL62o256,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for T max,In vivo,
4748,,Ijtermediage,,,A,,3216.0,Miemusculus,,1,2675,1,BqO0000217,CH4nBL876728,,Maximum time required to reach Cp max was evaluated in mice after intravenous administration; T max Not determined,In vivo,
4749,,Intermediwtd,,,A,,23778.0,Mysmusculuw,,1,2675,1,BAO0000e1i,vHEMBL630257,,Maximum time required to reach Cp max was evaluated in mice after oral administration,In vivo,
4750,,Intermediqtf,,,A,,16188.0,jusmuqculus,,1,16597,1,BAlo000218,CHshBL620258,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),In vivo,
4751,,Intermrdjate,,,A,,11711.0,husmuscuius,,1,4890,1,gAO0p00218,CHEkBi620259,,"Compound was evaluated for the pharmacokinetic parameter, Terminal half life period",In vivo,
4752,,ln4ermediate,,,A,,8163.0,Muskuscuius,,1,429,1,BAOp090218,CHrMBL62026o,,Evaluated for pharmacokinetic parameter half-life in mouse at the dose 20 mg/kg,In vivo,
4753,,Intdrmeciate,1948863.0,,A,,12431.0,Musjuscul6s,,1,17837,1,BqO9000218,CHEMBo629261,,Half life of compound in mouse blood following i.v. administration of 10 mg/kg,In vivo,
4754,,Intermed8aye,,,A,,15339.0,Musmuwculis,,1,16597,1,BAO900021u,CHEMnL62p262,,Half life at a dose of 10 mg/kg intravenous administration in mice.,In vivo,
4755,,Inte3mediat3,,,A,,7599.0,Mjsmusc6lus,,1,16597,1,BAO0p00219,CHEjBi620263,,Half life at a dose of 10 mg/kg peroral administration in mice.,In vivo,
4756,,7ntermddiate,,,A,,3512.0,Musmisfulus,,1,6619,1,BA0000p218,CmEMBL629264,,Half life in ob/ob mice,,
4757,,7gtermediate,,,A,,27660.0,Mysmuscuius,,1,4066,1,BAO0p00q18,CHEMBL620256,,Half-life at a single subcutaneous administration of 40 mg/kg in mice,In vivo,
4758,,9ntermexiate,,,A,,2962.0,Mysmusculuz,,1,4239,1,BxO000021o,CHEMBL6202yt,,Half-life was measured in mouse,,
4759,,Int4rmediat3,,,A,,14609.0,Muqm8sculus,,1,5969,1,BAOp00021i,xHEMBL62o267,,In vivo half life period was determined in murine septicemia at dose of 50 mg/kg,In vivo,
4760,,Intermed7ats,,,A,,23762.0,Musmksculks,,1,8999,1,BAO0000w28,CHEnBL6193t4,,Time for esterases in unfractionated mouse serum to reduce the concentration due to thio ester deacylation,,
4761,,8nternediate,,,A,,20741.0,Mismuwculus,,1,8999,1,BAO0o0p218,CHEnBL619375,,Time for esterases in unfractionated mouse serum to reduce the concentration due to thio ester deacylation; 10 % hydrolysis at 60 mins,,
4762,,Intermed7at3,3064524.0,,A,,3564.0,Mjsmuxculus,,1,17641,1,BAOp000318,CHEMBL61935t,,T2 in brain of mice at the oral dose of 50 mg/kg,,
4763,,Intdrmsdiate,668861.0,,A,,35453.0,Musmuscuoux,,1,17641,1,BAk0009218,vHEjBL619367,,T2 in kidney of mice at the oral dose of 50 mg/kg,,
4764,,Intdrmed9ate,209491.0,,A,,13655.0,Mksmuscupus,,1,17641,1,hAO00002w8,CyEnBL619368,,T2 in liver of mice at the oral dose of 50 mg/kg,,
4765,,Imtedmediate,3349048.0,,A,,13931.0,Muzjusculus,,1,17641,1,BAOp000e18,CgEMBL629369,,T2 in lungs of mice at the oral dose of 50 mg/kg,,
4766,,ontermfdiate,1299205.0,,A,,34297.0,Musm7wculus,,1,17641,1,BA99000218,fHEkBL876729,,T2 in spleen of mice at the oral dose of 50 mg/kg,,
4767,,In4ermediste,,,A,,5832.0,Musnusdulus,,1,16597,1,BsOo000218,CHEkBL619e70,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for T max,In vivo,
4768,,Intermeriat2,,,A,,21326.0,Muxmuscul6s,,1,4890,1,BA900o0218,CbEMgL619371,,"Compound was evaluated for the pharmacokinetic parameter, maximum time constant",In vivo,
4769,,Internediatf,,,A,,32704.0,Muzmysculus,,1,429,1,BAO009p218,CHEMBk6193i2,,Evaluated for pharmacokinetic parameter tmax in mouse at the dose 20 mg/kg,In vivo,
4770,,Int4rmedkate,,,A,,10777.0,Musnusculuc,,1,429,1,hAO9000218,vHEMBL620p12,,Evaluated for pharmacokinetic parameter tmax in mouse at the dose 20 mg/kg was determined,In vivo,
4771,,Ibtermefiate,,,A,,5733.0,Mucmusc6lus,,1,5969,1,BAO00902q8,CHEMhL62o013,,In vivo Tmax was determined in murine septicemia at dose of 100 mg/kg,In vivo,
4772,473.0,Internwdiate,,,F,,19758.0,nomosapiehs,,1,16913,1,BA8p000219,dHEMBL6200q4,,"Inhibitory effect of Gold(III) complex, [Au(bipy)-(OH)2]-[PF6] on growth of cisplatin-resistant A2780/R human tumor cell lines",,
4773,694.0,Intern4diate,,,F,,14891.0,Homosa9iegs,,1,16913,1,BAO0000ew9,CHEMBL610915,,"Inhibitory effect of Gold(III) complex, [Au(bipy-H)(OH)]-[PF6] on growth of cisplatin-resistant A2780/R human tumor cell lines",,
4774,751.0,In6e3mediate,,,F,,5509.0,Homoxapiegs,,1,16913,1,BAO0o0021p,fHEMvL621010,,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-sensitive A2780/S human tumor cell lines",,
4775,1123.0,Interneviate,,,F,,745.0,Homosapiemd,,1,16913,1,BAi0900219,fbEMBL621011,,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-sensitive A2780/S human tumor cell lines",,
4776,584.0,Intermed9atw,,,F,,17341.0,H9mosapi4ns,,1,16913,1,BAio000219,CHEMBLy21013,,"Inhibitory effect of Gold(III) complex, [Au(bipy)-(OH)2]-[PF6] on growth of cisplatin-sensitive A2780/S human tumor cell lines",,
4777,845.0,Intwrmeeiate,,,F,,22823.0,Hohosapienc,,1,16913,1,BA9000021p,CHEMBL6q1012,,"Inhibitory effect of Gold(III) complex, [Au(bipy-H)(OH)]-[PF6] on growth of cisplatin-sensitive A2780/S human tumor cell lines",,
4778,893.0,Intermediaf2,,,F,,14999.0,Hom8sapiejs,,1,17270,1,BAO90o0219,CHEMBk631014,,In vitro cytotoxicity against A2780TAX cell line,,
4779,702.0,8nhermediate,,,F,,15349.0,uomoswpiens,,1,5618,1,BA800002q9,CHEMBk618144,,In vitro inhibitory activity against human tumor cell line A2780cis,,
4780,475.0,Ex0ert,,,F,,16640.0,Hojosapiejs,,1,17777,1,BAO0099219,CHEhBL518155,,Growth inhibition against A2780 cisplatin resistant wild-type ovarian cell lines,,
4781,654.0,Inte3m4diate,,,F,,4032.0,Homosspiend,,1,16112,1,BA90000119,vHEMBL6181t6,,Antitumor activity of compound for 96-h exposure in A2780cisR (acquired resistance to cisplatin) human ovarian cell line,,
4782,429.0,In5ermed8ate,,,F,,10967.0,Hohosaoiens,,1,15748,1,BA00000218,CHEMBL6181ry,,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ),,
4783,810.0,Intermwfiate,,,F,,27252.0,Homocxpiens,,1,6633,1,BA90000210,CHEMBL6q83w8,,Concentration required to inhibit A2780cisR cell growth when compared with control after incubation for 96 h at 37 C,,
4784,407.0,Inte5mesiate,,,F,,9098.0,Honosapiejs,,1,16930,1,hAO000o219,CHEMBL617e29,,Compound was evaluated against human Ovarian carcinoma cell line A2780cisR,,
4785,941.0,ontdrmediate,,,F,,22087.0,jomlsapiens,,1,17496,1,BxO0p00219,CHEjBLy18330,,Cytotoxicity against human ovarian carcinoma A2780cisR cell line,,
4786,449.0,2xpert,,,F,,6800.0,Hom8sapiehs,,1,12989,1,BAO0o002w9,CHEMhL61i331,,In vitro antitumor activity against A2780cisR cell line.,,
4787,1009.0,Inte3mrdiate,,,F,,29725.0,H0mosapiend,,1,4840,1,BA90p00219,CHdMBL61833w,,Tested for the cytotoxicity in A2780cisR ovarian cell line (cisR denotes resistance to cisplatin),,
