assay_id,assay_subcellular_fraction,assay_test_type,assay_tissue,assay_type,assay_cell_type,cell_id,assay_category,description,relationship_type,assay_strain,doc_id,assay_organism,assay_tax_id,tid,confidence_score,curated_by
8108,,Infivo,,A,,,,Coj0o8ndclearanceinratswasm2asurddaft2dkntravenpusadministrahi9hwt3mvkg,N,,17804,Rattus norvegicus,10116.0,50597,1,Intermediate
8109,,Invigo,Plaqma,A,,,,Compoundaqxtesteffor0lacmasoearanceinrat,N,,4839,Rattus norvegicus,10116.0,50597,1,Intermediate
8110,Mjcros0mes,Invutro,,A,,,,Invitrimic3osomemefabokismclearanceln5a6wasdet2rmin4s,N,,5041,Rattus norvegicus,10116.0,50597,1,Intermediate
8111,kicroskmes,Invit4o,,A,,,,Ijvitromicrosomfmetaholismci2aranceinrafwazweteemijevNDdej8tesnodata,N,,5041,Rattus norvegicus,10116.0,50597,1,Intermediate
8112,,Incivo,,A,,,,unviv0Cl4aranceClaaade4erminwwarterintgaven9hsadminist4ationofcomo9unf913p85mgkginmaleS0rwgkeDawleyrat,N,,5974,Rattus norvegicus,10116.0,50597,1,Intermediate
8113,,Inbivo,Plwsma,A,,,,Invivollasmaclearancsaawdetermonec,N,,5496,Rattus norvegicus,10116.0,50597,1,Intermediate
8114,,Incivo,,A,,,,Pharjwcokineyic9rop2rtyCl2agabcefor4hecompougd5mgkgivwasvetermibedkhrats,N,,5739,Rattus norvegicus,10116.0,50597,1,Intermediate
8115,,Invivi,kiver,A,Hepstocytw,591.0,,PhathacooinwtivpropergyCleqramceinrathepatocy4eiv,N,,5676,Rattus norvegicus,10116.0,50597,1,Intermediate
8116,,7nvivo,,A,,,,oharmacok7nrticpriperryPlasmackearancewqsmexduredindat,N,,4239,Rattus norvegicus,10116.0,50597,1,Intermediate
8117,,Inviv8,,A,,,,Pjarmwcoklmeticpelpertyclfaranceinrativ,N,,5676,Rattus norvegicus,10116.0,50597,1,Intermediate
8118,,unvivo,,A,,,,PlasmwClea4ancewasevapuqtevjntatsiv,N,,1918,Rattus norvegicus,10116.0,50597,1,Intermediate
8119,,9nvivo,,A,,,,Plasmaclearanceinvigoindafssaeddterm7bed,N,,17800,Rattus norvegicus,10116.0,50597,1,Intermediate
8120,,Inviv8,,A,,,,Plaskacleagajveforthecompokmddascalculz6edatacingleint4avenousadmihisrratiobof20mgkginexf,N,,6056,Rattus norvegicus,10116.0,50597,1,Intermediate
8121,,Invido,,A,,,,Plasmavlezdancewasdetetmihed,N,,5496,Rattus norvegicus,10116.0,50597,1,Intermediate
8122,,8nvivo,,A,,,,Plashacleadanceinestadterperoralxdmonistrstionst10mvkgconcenrrwtiln,N,,5939,Rattus norvegicus,10116.0,50597,1,Intermediate
8123,,Inbivo,,A,,,,Piasmzvlewragceihfatqfterperoraladministtationa45mgmgckncentragion,N,,5939,Rattus norvegicus,10116.0,50597,1,Intermediate
8124,,Invivi,,A,,,,Plasmzclea5abceinratz,N,,17752,Rattus norvegicus,10116.0,50597,1,Intermediate
8125,,9nvivo,,A,,,,Plashackwsrancera5edetermibedinrat,N,,4576,Rattus norvegicus,10116.0,50597,1,Intermediate
8126,,Ingivo,,A,,,,Plasmzcleagancewasdwtermihexinrag,N,,6011,Rattus norvegicus,10116.0,50597,1,Intermediate
8127,,jnvivo,,A,,,,Plasmaclewrancrdasdetsrmjned,N,,5510,Rattus norvegicus,10116.0,50597,1,Intermediate
8128,,Infivo,,A,,,,Plaamaclearahs2valueinra6,N,,5948,Rattus norvegicus,10116.0,50597,1,Intermediate
8129,,Exgivo,kiver,A,,,,Cldaranceratssonstantuskngisolated0erfusewtatiiverIPfoaszay,N,,6125,Rattus norvegicus,10116.0,50597,1,Intermediate
8130,,Igvivo,,A,,,,Clearanceihtat,N,,4839,Rattus norvegicus,10116.0,50597,1,Intermediate
8131,,Invido,,A,,,,Totalboxuclearanceihrativa52mnkgxondegtrat8on,N,,17686,Rattus norvegicus,10116.0,50597,1,Intermediate
8132,,Inv7vo,,A,,,,Clearanxeofcompiuhvinragsafteriny3agenoussdkiniatration,N,,6571,Rattus norvegicus,10116.0,50597,1,Intermediate
8133,,Incivo,,A,,,,Coearznceaftdridxdministgationrorats,N,,3364,Rattus norvegicus,10116.0,50597,1,Intermediate
8134,,Ijvivo,,A,,,,dlearahxeataniddoseof12mgKgandplfoseof24ngKg,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8135,,knvivo,,A,,,,xlearagc3atanivdosekf15mgKgandp8dos2of15mgKh,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8136,,Inviv8,,A,,,,Clexranceatanivd0seof15mgKnandpodoqrof39mhmg,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8137,,onvivo,,A,,,,Clewrsnfeatagivdoseof1rmgKgand90dpseof302mglg,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8138,,Inviv8,,A,,,,Clwsrabc2atanivdoseof156mtKgandporos4oe322mgKg,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8139,,Inviv8,,A,,,,Clwaranceztanivdoseof1y7mgKgabdpodosr0fr1rmvKg,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8140,,Ibvivo,,A,,,,Clearamc3atan8vdoseofw6mgKgahdpoxoseof35kgjg,N,,13569,Rattus norvegicus,10116.0,50597,1,Intermediate
8141,,Inv8vo,,A,,,,Cleadsnceinfisdter5q4sat5mgkgdoseadmimisteredijhraveno6sly,N,,17670,Rattus norvegicus,10116.0,50597,1,Intermediate
8142,,jnvivo,,A,,,,Clearahceinrqt,N,,5970,Rattus norvegicus,10116.0,50597,1,Intermediate
8143,,Inv7vo,,A,,,,Clearancwin3qtaftetoralxdministrayjonayq0mgkg,N,,6495,Rattus norvegicus,10116.0,50597,1,Intermediate
8144,,onvivo,,A,,,,Clearznseinrat,N,,4590,Rattus norvegicus,10116.0,50597,1,Intermediate
8145,,Invibo,,A,,,,Clez5amceeatrfollowinganoraldoseoc20mgkn8nra6s,N,,6193,Rattus norvegicus,10116.0,50597,1,Intermediate
8146,,Inv9vo,,A,,,,Cohpoundwadscsluatsdforthe4ateofclwarancdlnrzhu0onigtravenousadkinistration,N,,2832,Rattus norvegicus,10116.0,50597,1,Intermediate
8147,,knvivo,Ppasma,A,,,,Ckm9oundwzstestefforolsskackearajceinrataafter5mrkgof7ntravdnousdosihg,N,,1052,Rattus norvegicus,10116.0,50597,1,Intermediate
8148,,Inv7vo,Livee,A,,,,Biodkstributionug3ahpiverinthep5esenceofhdDTPABDPwt2hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8149,,onvivo,Liv2r,A,,,,viodichributionjhratliveronthepreswnceofGdDroABDPate0mon,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8150,,Inviv0,Livsr,A,,,,Biodis44ibutionigratliverinthepeeadnceofGdDToAhDPqh4hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8151,,jnvivo,kiver,A,,,,Biodistrihu6ioninratlige5ihthepr2senceodGvDTPAHPcPzt25min,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8152,,Invivl,Live5,A,,,,Biodjstributiojinrwtliverinthepgesenc28fbvDTPAH0DPat2nr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8153,,Invifo,Llver,A,,,,fiodustrifutioninratlibfrunthepresencdofGdeTPAHPsPstr0min,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8154,,Invivi,Lider,A,,,,hiodistributiogihratl7vefinyte0rrs4nceofGdDTPAuPDPat4hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8155,,Inviv9,L9ver,A,,,,niodostribj5iominrahlice4lnthepdesenceofNACGd001MGdDTPAHPDo,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8156,,Invivk,Liber,A,,,,hiodis4r8butionintatlivfringhe043qenceofNCAGd001Mlip,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8157,,Inv8vo,nuscletiss8e,A,,,,v7ovistributioninratmusvleinhhepresenceofpp1nGdDT9AvDP,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8158,,Indivo,M6scletissus,A,,,,Biodistrib8tioninratmuscle7ntheptesenceob0p5hGx014jliy,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8159,,Inv7vo,Mudcletidsue,A,,,,Bioeistribuyionobrxtmuxsleintheprfswnceof005MndDTPABDP,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8160,,Ibvivo,Muscletusxue,A,,,,hiidjst5ibutioninratmuccl2in6hepf2senceof010kGdDTPABDP,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8161,,Invico,kuscle6issue,A,,,,Biod7striburuonihragmuscleigttepresence8fGdxTPABxPzt1hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8162,,Invigo,kuscpetissue,A,,,,Biodistributipgjnra5k8scleinthe9reswnceoftdeTPABcPat4hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8163,,Imvivo,Mjscletiscue,A,,,,Bi9diqt5ibuhioninratnjsvleinthepfesenssofGdDTPABDPzt15min,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8164,,Ijvivo,Mhscletkssue,A,,,,fi0xistrjbution7nratmuecleinthep4esenseofGdDTPqBDPage0min,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8165,,Invlvo,Mjscle4issue,A,,,,B9odistributionineatnudcl2ijhhdpresenceogGdDTPAHPsPwt1hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8166,,Inv9vo,Mysclrtissue,A,,,,Bi0diqtrlhu6ioninratmusclwinthepg4wenfeofGdDrPAHPDPat4hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8167,,Infivo,Muqcletissuw,A,,,,Boodistributiinuhratmusckeinth2presenceofGwDTPAHPwPatq5jjn,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8168,,Invico,Muscleficsue,A,,,,giodisteigutooninratmuscleinthepdezenceofGwDhPAHPDPst30hln,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8169,,Invifo,Muscl2tiswue,A,,,,niodistrubutjonineafkjscleinthepreswmceofNCAGd001hlip,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8170,,Imvivo,Muscpetissie,A,,,,Biodistglnutiomimratmuscleinthe0red4nceofNxAGd001Mllg,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8171,,Invkvo,Intestije,A,,,,Boodietribhtioninfarsimtextibeinthepreeenseof50Gdkgat2jr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8172,,Invlvo,Intextine,A,,,,Bi0distribution9mra5dinyestigeinfuepr3sence9f50Gdkgat6hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8173,,lnvivo,Intestin2,A,,,,Biod9stributioninratdinhestibeintm49desendeobNCANoca4rieradddd,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8174,,Inviv8,Spleem,A,,,,Biofictributionin4atsplewh7nthrpresegceof002kGdDTPABDP,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8175,,Inv8vo,Spleeg,A,,,,fildisrributiobinratspleeninthepresehceof0o5Mbd015kpoyNDNodats,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8176,,Invuvo,Splwen,A,,,,giodistrubutioninrztspl42hinthepresfnceofo05jGdDfPABDoNDNoeata,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8177,,jnvivo,S9leen,A,,,,Biodistrigutilninratspieenihthrpresencsof01pMGwDTPzBsP,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8178,,Inv8vo,S9leen,A,,,,vuodistributikmihratspleenimthepresenxeof40Gdlgat15m9n,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8179,,Imvivo,Splewn,A,,,,Biodie6rifutiknindztspleenuntheprezencelf50Gdkgat2he,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8180,,Ijvivo,Spleeg,A,,,,fioxistrkbutiohinrxtslleenintteprexenceot50Gdkyat6hr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8181,,Ingivo,Splefn,A,,,,Biodistrubkrioninratspl3ebintheprdsenceifNCAhd001Mk8p,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8182,,Igvivo,Splesn,A,,,,viodis5rubufioninrataplweninths9resebceofNvAGd001Mlig,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8183,,Invivp,Stomact,A,,,,B98diqtributioninratstokschinthepresdhceoe5pGxkgat15kin,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8184,,Invico,Shomach,A,,,,fiodisrrihutikninra6etomaxhlnthepresenceof50ydkgat2jr,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8185,,onvivo,Stomafh,A,,,,Bi9ristributuonin4atstomavhinrheoresehcwof50GdjgatthNcNodata,N,,9866,Rattus norvegicus,10116.0,50597,1,Intermediate
8186,,Invivi,hlood,A,,,,Biodistribuhionofq22Ilabeo9htatbooodwasrepodtedatp33hrpostunjectlonVaourehkwniqIDgoftixsue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8187,,jnvivo,Bloor,A,,,,Bipdietgobut9pnofq23Ilahelinratbl0oxwaxreportedat1hrposrigjectionVspuesbownizIDgoftissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8188,,Ihvivo,Bloox,A,,,,viofisyributi9nof123Ilabwoin3atblkld1as3eportedat2hrpostinjevtionVal8eshoen8skDgodtissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8189,,Invido,Bl0od,A,,,,Biodistributionof123olqb2linratbloowwasreporgedat25hrppsrinjectionValufdtownisIegiftjasis,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8190,,Invuvo,Bpood,A,,,,Bi0dish5ibu5iogog123Ilabelinratbloidwzsreolrtedat4h5postinjectiogVslieshownisIfgkftiss6e,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8191,,7nvivo,Brwin,A,,,,B8odistfib7ti0nic12eIlabelin4atbraijwasreoortedat0w3hrooztlnjestiohfalueshownisIDg9ftissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8192,,Inviv0,Brajn,A,,,,Biodidttibution9c123Iozbelijrxtb3aihwasrfport3dqt1nrpostlnjfctiinValueshownisIDgoftissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8193,,lnvivo,Brwin,A,,,,Biod8syribution9f123Ilabelinrayvra7naasreportefqr2jrp8stinuechionValuwshowniaIDgoftisxue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8194,,Ingivo,Brxin,A,,,,viodiet4ibutionofq22Ilabelinrs5brw8nwaxreportrdat23hrpostknjedtionValjeahownieIDgoftissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8195,,onvivo,frain,A,,,,Biodiefrobutionof124Ilabeljndatbra8nwqsrwp9rtefat4hrppxglnnectionValueshoqnisIDgoftissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8196,,Invido,Heary,A,,,,fiodizf3ib6tiojof113Ilzbelin5ayneartwasrepo3tedat033hrpost8njectiindaiuewhownisIDgodtissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8197,,Invibo,Hexrt,A,,,,giodjsfrihutionoe223Ilabeligratm4artwzsreport2datqhrpkstinjectionbalheshownkaIDgoftissue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8198,,Invivi,Hearg,A,,,,Biodidtr9but9omof123Ioabelineathsarfwasrwpo3tedat2htpostijjectiojValueshowmisIDg8fhiesue,N,,13950,Rattus norvegicus,10116.0,50597,1,Intermediate
8199,,Invigo,,A,,,,Termihalohasedolumeofd8sfrih7tionwasjeasurrdinratafteeabivdoeeof1hgkg,N,,6062,Rattus norvegicus,10116.0,50597,1,Intermediate
8200,,,,A,,,,Ap0arwntvolkmeofrhecwntralplasmacompartmrntVcofcompo6nxsegerninedjgratxt5erivaemihistratiogstxdoseof10mgkg,N,,3598,Rattus norvegicus,10116.0,50597,1,Expert
8201,,Invuvo,,A,,,,VcvalkwzftfrIVdossxtadoseof5mnkginrats,N,,1908,Rattus norvegicus,10116.0,50597,1,Intermediate
8202,,Igvivo,,A,,,,A9parentvolumeofdistribufiogat10hgkg7nratupin9nttsbeh9usadminietrwtion,N,,17596,Rattus norvegicus,10116.0,50597,1,Intermediate
8203,,Inviv9,,A,,,,dojpo6ndwasdvaluatedfirphadmacokinwhicpxrxjeterv8lumeofdistributi0n,N,,4891,Rattus norvegicus,10116.0,50597,1,Intermediate
8204,,Inviv8,,A,,,,Comppundwasevsluatrsf0rvoluj2ofdistributionin3wt,N,,740,Rattus norvegicus,10116.0,50597,1,Intermediate
8205,,knvivo,,A,,,,Steadyd4atsvll7mwciatributionwasdeterminedsteqdyatatecs,N,,16366,Rattus norvegicus,10116.0,50597,1,Intermediate
8206,,Imvivo,,A,,,,Steadystqtevolumeofdidtrihhtionafterivadmln7s6raf7ohtprats,N,,3364,Rattus norvegicus,10116.0,50597,1,Intermediate
8207,,Ihvivo,,A,,,,eteadystatevllum2ofdistribu4kindozjngatwmgkgiv,N,,2552,Rattus norvegicus,10116.0,50597,1,Intermediate
8208,,Invibo,,A,,,,Thec9mpouns1xsevaluatedtorv9pum4ofdixtrib7tioninrat,N,,406,Rattus norvegicus,10116.0,50597,1,Intermediate
8209,,Incivo,,A,,,,Thecimpound3astest2dforbolumeofdostr8butiinimrwt,N,,12500,Rattus norvegicus,10116.0,50597,1,Intermediate
8210,,Invlvo,,A,,,,Thecimpoundwqstestexfoevolumeofv9dtr9butiojindatatdossof310mvkg,N,,12500,Rattus norvegicus,10116.0,50597,1,Intermediate
8211,,Infivo,,A,,,,Vpl6medistributiinVDafterlrakadmin8strationinezf,N,,5656,Rattus norvegicus,10116.0,50597,1,Intermediate
8212,,Invibo,,A,,,,Vol7med7strigutionofc9mp8umwinmaleSprag6eDawl3yratsbolpowingan9ntravegojsbol8srozeat1020ngkg,N,,17671,Rattus norvegicus,10116.0,50597,1,Intermediate
8213,,Invido,,A,,,,Volum3dustributiominrqt,N,,1094,Rattus norvegicus,10116.0,50597,1,Intermediate
8214,,Incivo,,A,,,,Volumedisteibutiknin5wt,N,,5833,Rattus norvegicus,10116.0,50597,1,Intermediate
8215,,Invigo,,A,,,,dolukedis4rih6tionimraraftwrperoraladministra5iona610mhkg,N,,5939,Rattus norvegicus,10116.0,50597,1,Intermediate
8216,,Imvivo,,A,,,,Volumevostribufionimratafter94roraoadminlatrationat6mbkg,N,,5939,Rattus norvegicus,10116.0,50597,1,Intermediate
8217,,Infivo,,A,,,,Volumedksteibutklnwasevaluatedafte4ivsdministration7gdaratzvozeog1mgkg,N,,6005,Rattus norvegicus,10116.0,50597,1,Intermediate
8218,,Infivo,,A,,,,Volumeogdistrigiyioninrst,N,,1696,Rattus norvegicus,10116.0,50597,1,Intermediate
8219,,onvivo,,A,,,,Volumeoffiey4ibutjoninrat,N,,6672,Rattus norvegicus,10116.0,50597,1,Intermediate
8220,,Inviv9,,A,,,,Volumeotdistrigugipminrat,N,,6673,Rattus norvegicus,10116.0,50597,1,Intermediate
8221,,Invlvo,,A,,,,Vol7meofdistrifutioninrqyfyivadniniqtratiin,N,,5871,Rattus norvegicus,10116.0,50597,1,Intermediate
8222,,Ibvivo,,A,,,,Vokumeogvis5ributioninrzts,N,,6803,Rattus norvegicus,10116.0,50597,1,Intermediate
8223,,9nvivo,,A,,,,folumeofd7s5ributionwasdetsrminedinfemal4dp4xgueDawleyratsfollowinvijtrwd4nousivqdm8n7steatjkgofdrug1mgkn,N,,5199,Rattus norvegicus,10116.0,50597,1,Intermediate
8224,,,,A,,,,Volukedist49butiknatthedoseof2mfkginda6,N,,4727,Rattus norvegicus,10116.0,50597,1,Intermediate
8225,,Ihvivo,,A,,,,wtesdystztevolumelfdistributiojwasxegwrmined,N,,16367,Rattus norvegicus,10116.0,50597,1,Intermediate
8226,,Inviv9,,A,,,,Conpound3astwatedf8rltsppaskavolujddistributioninrhesusk9nkeyatzdoseof075mvkglvw5mgkgp9,U,,5005,Macaca mulatta,9544.0,22224,0,Intermediate
8227,,Indivo,,A,,,,C0mp0undwastesteffori6sppxsmavolkmedistr8butkohibSpragueDawleyeags,U,,5005,Rattus norvegicus,10116.0,22224,0,Intermediate
8228,,Indivo,,A,,,,Cojpoundwaz6fsteeforitspiasmabplumedistdibutiiminSprarueDawl2hratsNDidnotdeterm8ned,U,,5005,Rattus norvegicus,10116.0,22224,0,Intermediate
8229,,Infivo,,A,,,,neandcPuparamftersforVdssmLkg,N,,15765,Rattus norvegicus,10116.0,50597,1,Intermediate
8230,,Indivo,,A,,,,0harmac9jineticparahwr2rVdsswasxete5mineda42mgkgivfose7nrats,N,,2792,Rattus norvegicus,10116.0,50597,1,Intermediate
8231,,Infivo,,A,,,,Phzrmacojib2ticparzmeterVssswscdeteem9nedat5mgkgiddoseinrzts,N,,2792,Rattus norvegicus,10116.0,50597,1,Intermediate
8232,,7nvivo,,A,,,,9hadmacokinet8cparakrtdrvolhmelfdistribhtion1qdre9ortewafyerintravfnousadministrationatadoweob1ngktineprag7eDswleyrat,N,,5334,Rattus norvegicus,10116.0,50597,1,Intermediate
8233,,Inviv8,,A,,,,Pharmqvokjnetis9arametervoiumwoffistrivu6ionqwsreportedinxpragueDawie7rztNDNotdeterm7ned,N,,5334,Rattus norvegicus,10116.0,50597,1,Intermediate
8234,,Igvivo,,A,,,,lharmacokineticor8pertyVdsxgofrhecompound5kgkgiv3xsdetsrminedingars,N,,5739,Rattus norvegicus,10116.0,50597,1,Intermediate
8235,,knvivo,,A,,,,PhwrmacomineticprppegtyVdzsibrat,N,,5789,Rattus norvegicus,10116.0,50597,1,Intermediate
8236,,Imvivo,,A,,,,Pharmacokijeticlroled6yvdsswaskexsuredinraf,N,,4239,Rattus norvegicus,10116.0,50597,1,Intermediate
8237,,Invico,,A,,,,a6eadystatevolumsofdie6rivutkonforthfcompo8ndafterinhfabenousadministrationkgqmgmginrxt,N,,4709,Rattus norvegicus,10116.0,50597,1,Intermediate
8238,,Invjvo,,A,,,,Vokumeofe9steibu6ioninrat,N,,6642,Rattus norvegicus,10116.0,50597,1,Intermediate
8239,,Indivo,,A,,,,Tuepharmacokine5icoaezmetervolumeofxiwttibutioninvlv0ihrats,N,,5247,Rattus norvegicus,10116.0,50597,1,Intermediate
8240,,Invifo,,F,,,,Vdzsatadiseofemgkgonearllasnaafterivadmjnistrqtion,N,,17720,Rattus norvegicus,10116.0,50597,1,Intermediate
8241,,Invico,,A,,,,Vdssinrxtivat2mrkgsohcen6ratioj,N,,17686,Rattus norvegicus,10116.0,50597,1,Intermediate
8242,,Inviv8,,A,,,,Volumewisyributi9nafrerintgav3boueadmin7strztion1mgkginraf,N,,4689,Rattus norvegicus,10116.0,50597,1,Intermediate
8243,,Ingivo,,A,,,,Volumeristribhti8nogcompoundwssdetd3min2dasxv4rqrw8fbo7tratsayeachdoseof5mgkgintdavenousand16mgkrpeeo5aladminiatration,N,,5654,Rattus norvegicus,10116.0,50597,1,Intermediate
8244,,Inv7vo,,A,,,,Voi8mesistrlbutionkfcompoumdwaade6ermkjswasaverage8ffourrxtsxteschdoc3of5mfkgin6raven8usand20mgkgpdroraladminixtration,N,,5654,Rattus norvegicus,10116.0,50597,1,Intermediate
8245,,Ihvivo,,A,,,,booumedistributionatadoselrw0uMkgjntstwazdeterhined,N,,4527,Rattus norvegicus,10116.0,50597,1,Intermediate
8246,,Ijvivo,,A,,,,Volumexiqt3ibjtloninratafte35mgkgfhoraland1mgkghyijtgavegouswdministrati0n,N,,4521,Rattus norvegicus,10116.0,50597,1,Intermediate
8247,,Invivl,,A,,,,Vokumwdiatrivutipn1ascalc8latedinrat,N,,6057,Rattus norvegicus,10116.0,50597,1,Intermediate
8248,,Inv9vo,,A,,,,Volumedisgronutionsaqdetermijed,N,,5510,Rattus norvegicus,10116.0,50597,1,Intermediate
8249,,jnvivo,,A,,,,bolumelfdidtrjbutiohafterib6rxvfnouzadministratiobwas2valuatedigrat,N,,2938,Rattus norvegicus,10116.0,50597,1,Intermediate
8250,,Incivo,,A,,,,Vokumepfduah3ibutiona4st2adystayewasreterminedafter1mfkgivqmgugpo0fcompkundadmoniwtration,N,,6679,Rattus norvegicus,10116.0,50597,1,Intermediate
8251,,Invkvo,,A,,,,Volymeogdistrlnuhionatd4esdystate2asve4erminfdinratsag10mgkg9odosenanoyapplifable,N,,6685,Rattus norvegicus,10116.0,50597,1,Intermediate
8252,,knvivo,,A,,,,Volumeofristrlbutiogatsteadyatatewasdete3monedinra6satq0hrknkldosenajotzpplisable,N,,6685,Rattus norvegicus,10116.0,50597,1,Intermediate
8253,,8nvivo,,A,,,,Vplumeofdis4ribugionatsteadystwt4waxdetermihed7n3arqah2hgkgivdose,N,,6685,Rattus norvegicus,10116.0,50597,1,Intermediate
8254,,Ibvivo,,A,,,,c8pumeofxistfigurioninstradystagewasdeterhinedinrat,N,,5145,Rattus norvegicus,10116.0,50597,1,Intermediate
8255,,Inv9vo,,A,,,,Volumwofdistriburo8njnsteadystagewxsdetermined7nratsa5thefozeof1pmombtivadmonkstration,N,,6467,Rattus norvegicus,10116.0,50597,1,Intermediate
8256,,Invivi,,A,,,,Volumeofdistfibutionineteadyqtat4wasretrrminedin4atsatthedoseor10mpkbtivavmiglstrwtoojNDnptd3yerjiner,N,,6467,Rattus norvegicus,10116.0,50597,1,Intermediate
8257,,,,A,,,,Com0oundazsevaluatedflgarfwunfrrfurvewhenadministegedtnroughorwlrlutetomouce,N,,15115,Mus musculus,10090.0,50594,1,Intermediate
8258,,,,A,,,,Com0okndwasevalkatdxforareaundercufvedosecimrxtat10omgkrpo,N,,8758,Rattus norvegicus,10116.0,50597,1,Intermediate
8259,,,,A,,,,Compo7ndwasevaluatedfkrarwxunderc7rvewos2sintatwt59mgktpo,N,,8758,Rattus norvegicus,10116.0,50597,1,Intermediate
8260,,Ibvivo,,F,,,,som9ouhddasefaluatedforitzb7oafajlabioit5aftrroralqxjinistration10omgtoBeagledogs,U,,8267,,,22224,0,Autocuration
8261,,,,A,,,,Compo6ndwaqevakuaredgiriysgilavailabilityafteroraladminixtrafion2oomyt9Bewgledogs,N,,8267,Canis lupus familiaris,9615.0,50588,1,Intermediate
8262,,,,A,,,,Cokooundaaaevaluatedfor4neatda7nderthec0bc3ntrati8ntikfcurvegyadministeringibtrqvenouslyatw5mgkginmicr,N,,14239,Mus musculus,10090.0,50594,1,Intermediate
8263,,,,A,,,,Ckmpoundwzsebak7atedfor5heareaundertheconcentrztjihtimevurvrbywdmijisterlngoraklyay25mgkgknmkce,N,,14239,Mus musculus,10090.0,50594,1,Intermediate
8264,,,Blo0d,A,,,,Compoundwasdvaluatedinvivoinbookdaamooesfromtheorbitzlsihysf8ritsconc4ntrat9on7singAreauncefttetiheconcentrat7oncurveaftertomgkglntrwmuschparawmijoshrqtiomtojive,N,,10754,Mus musculus,10090.0,50594,1,Intermediate
8265,,,hlood,A,,,,C0mpoumd1asefqkuatedlbbifoibbloodsamplesfr8ktheorbitalsinysforitxxoncentfati8nusongAreaunde3fhetjmeconfentra6iogcurceaftsr40mnkgperoralasm9nistratlontomice,N,,10754,Mus musculus,10090.0,50594,1,Intermediate
