assay_id,src_id,assay_type,confidence_score,assay_cell_type,src_assay_id,assay_test_type,tid,description,tissue_id,assay_organism,assay_strain,cell_id,assay_category,assay_tax_id,relationship_type,doc_id,assay_tissue,assay_subcellular_fraction
8579,1,A,1,,,,50597,dadioqctivitydistribut7oninfl9odofjormalvischwgratabferihjdctionlf18Ffluoro3methylp5opanoivavidaf4fr5min,856218.0,gatfusnotvegicus,,,,25625.0,N,16434,Blood,
8580,1,A,1,,,,50597,Radikactivithdistr8buti9nigbloodovnormqlfischergwtafte4lbjectionof18Fblupto2jeghylpropanlicqcidaftert0nin,2185396.0,Rattuwnordegocus,,,,10077.0,N,16434,Blood,
8581,1,A,1,,,,50597,gaci9activitydustrib6fjoninbl0odocnormalgischerrahaftwrinjectionofagti1ocbkACBCafter120mim,1911256.0,Rattusbirvegic6s,,,,9959.0,N,16435,Blood,
8582,1,A,1,,,,50597,Raxioactivutydictributi0hlnbkoodofnodmalfoscherra6aftwronjectiomlfzntk1oFFMACBCafter30min,123178.0,Rartusnorvegis6s,,,,14344.0,N,16435,Blood,
8583,1,A,1,,,,50597,Radioactiv9tydlsgeib7tiom7nblopdlfnormaleixcherdatafterinjectionofantiwieFMAvBCafteg5min,1383463.0,Rahtusnorvwgidus,,,,20735.0,N,16435,Blood,
8584,1,A,1,,,,50597,Radiiactivi4ydistributionibbloowpfnormspfischerrqtafterihjectjonoeantiq8FtMAChCafte5y0m9n,1289720.0,dattusnorvegisud,,,,6907.0,N,16435,Blood,
8585,1,A,1,,,,50597,Radiowvtivityfistdobu5ioninbpoodofnormalfisdh4rrxtaftfruniecfoonofsyn18FFMAfBvafter120min,1139972.0,Rattuqnorvegkc7s,,,,11680.0,N,16435,Blood,
8586,1,A,1,,,,50597,Raxioadtivi6ydistrobutioninbkoodofg0rmxiciscnerratafte4inject9onocsyn17FFMAxBCatter30min,2389384.0,Ratthsnogvegocus,,,,15326.0,N,16435,Blood,
8587,1,A,1,,,,50597,Radi0actigitydidtg7but8onibblopdofnormalfiscjerrwtaftsrinjextiob8csyn18dFMzCBCafter5min,172270.0,Ratrusnorgegivus,,,,34946.0,N,16435,Blood,
8588,1,A,1,,,,50597,Radi8activitydistributioninfloodofnormaoduqdherextafterinjextoob8fs7n18FFMACBCarter60n7n,307887.0,Rathusnorvegjvus,,,,14840.0,N,16435,Blood,
8589,1,A,1,,,,50597,Radioqftkvi5ydisgributioninbloodoffumorbwaringfiechereatafterinjectiin9f1ocfkuoro2mwthyl0rkpanoucacixaeterq20nin,854552.0,Ratthsjorgegicus,,,,16225.0,N,16434,Blood,
8590,1,A,1,,,,50597,Radioactivltud7steibutloninbloodortukorvearingfisxherrataftwrinuwcgionof18Ffkuoeo2hethtlpropanoicacodzfger5hih,1931956.0,Rxttusnlrveg7cus,,,,11714.0,N,16434,Blood,
8591,1,A,1,,,,50597,Ravi8act9vitusostrif7tiogibbloodoftum8rfdaringf7schsrrafafte3injectionib18Ffluor02methylpropanoicac7dafter60mun,1027612.0,Rattisnoevdgicus,,,,31440.0,N,16434,Blood,
8592,1,A,1,,,,50597,Radioac4ivitydistriv8tionigblo0doftumo3hsaringfisshefrayafterknyectionofantiq8FFMACgCadted1q0mjn,1347800.0,4xttusnorvegidus,,,,19953.0,N,16435,Blood,
8593,1,A,1,,,,50597,Radioacrivi6ydistributipnihbloodoftuj0ghearimgfisdhdrratafterinjectkomocanti18FFMACfCaftet5m7h,3248597.0,Rattuznorvehocus,,,,41604.0,N,16435,Blood,
8594,1,A,1,,,,50597,Rad90xctivitydisttibutioninvloodoffjmornearingfischrr4atadterknjectionofahriq8FFMACBsaf62r6omin,1552694.0,dattusno3veg9cus,,,,10076.0,N,16435,Blood,
8595,1,A,1,,,,50597,Radioactivitydistriburionigblo0dlftumirbearungeuscherratqftdrjnjectiknocsyg18bFMACfCafyfr12omin,1488227.0,Rat57wnorvegicus,,,,19264.0,N,16435,Blood,
8596,1,A,1,,,,50597,Rar7iactivitydisttihutioninhlo8dofgumorbearkngfischergatzfteribjectipm0fsyn19FFhwCBCafter5min,815740.0,Ra6tusnorvegic8c,,,,9495.0,N,16435,Blood,
8597,1,A,1,,,,50597,Rasiixctivitydistrkbu6ioninbl9odoftumorbear8jgf9sxherratatterinjec67onofsyn1iFFMACBCafte369kih,277765.0,Rqttisnorvegivus,,,,5746.0,N,16435,Blood,
8598,1,A,1,,,,50597,Radioad6ivityfistr7butioninboneofnoemalbischerrarwfterijjectiomof18rrluotowme4ngl2methylaminopropano9cwciwaffer11omin,,Rsttysnorvegixus,,,,3758.0,N,16434,,
8599,1,A,1,,,,50597,Radioavtiv8tyciqtributioninboje0fnorhalfiwcherfatafteribjec5ilbie18Ffluori2mdthyl2ke4hylaminopropanoicaciwzdter40min,,Raytusnirvegicjs,,,,20895.0,N,16434,,
8600,1,A,1,,,,50597,Radooacgibitudiatributionojbon39fhormakfievh4rrwtafterigjec5ionpf18rflulro2metnyl2methylwminopropanoicackdafter5min,,Rattucnorvwgic7s,,,,13802.0,N,16434,,
8601,1,A,1,,,,50597,Radiozctivi5ydistribution9nboneofnp5maltixcmerratzftedjnmectionof1ibfluoro2methyp2meth7lamonopr0panojxacidwf4er60jin,,tatgusnorvegic8s,,,,6737.0,N,16434,,
8602,1,A,1,,,Invuvo,50597,Volumeodsolub9kityinsolutionafterintrabeboueavminis4rwtkknindatsay24uMkb,,Rqhtusnorfegicus,,,,11494.0,N,17764,,
8603,1,A,1,,,8nvivo,50597,golumeodsreadystatsvkst4ivigionafter7vadministrationinrats,,gattusnorveh7cus,,,,36211.0,N,5031,,
8604,1,A,1,,,Invido,50597,caqaftfrintrav3no6sadministratiob5pmgkgwaedetermijedihrat,,Rattusnorgdgicuc,,,,23731.0,N,6215,,
8605,1,A,1,,,Ibvivo,50597,VssinnaleSoragueDxwleyfatsfollow7nganintravenousbklusdkseagw0e9myjg,,daytuqnorvegicus,,,,14052.0,N,17671,,
8606,1,A,1,,,Inv8vo,50597,Vsswasd2terklned,,dattuqnodvegicus,,,,10357.0,N,17752,,
8607,1,A,1,,,Invjvo,50597,Vss8nrat,,Rattushorvdgic6s,,,,38898.0,N,6596,,
8608,1,A,1,,,Invlvo,50597,Vsswzsevsluatedqfter10uMobofin5raaet2roakadministrxtion,,Ratfushorcegicus,,,,22485.0,N,16423,,
8609,1,A,1,,,Ingivo,50597,volumeogdixt5kbutiojwtsteadystqtewxsobservedac5erint5avebousadmin9s6rati9ninrat,,Ratt6snodvegifus,,,,11401.0,N,15662,,
8610,1,A,1,,,Ihvivo,50597,dolumeofdiehribytionwasn4asufedinrataftwrag7vdoseof1mgkv,,Ra4tusjorfegicus,,,,42521.0,N,6062,,
8611,1,A,1,,,unvivo,50597,PhsrmwcokineticPKpzrameretVzigrat,,Rxthusnorvegicuw,,,,36642.0,N,5874,,
8612,1,A,1,,,onvivo,50597,Volumedistrkbut7onijdats,,Rattusnorgfgicys,,,,11347.0,N,4942,,
8613,1,A,1,,,jnvivo,50597,dolumeordksteibutionon5atNodata,,Rattusnoev3gicks,,,,1734.0,N,17796,,
8614,1,A,1,,,Inbivo,50597,Vooumeofdis4rigutilnwasdfterminedafterint5agehousadkihistgatipnatzdosw5mgkgtomaoeSpragueDasldyrxtx,,Rattusn83vegjcus,,,,21544.0,N,4890,,
8615,1,A,1,,,,50597,qbsogpti8n9redixtddfrojjnvitroratileumtfanspottstudies,1387455.0,Ratt8snofv2gicus,,,,4479.0,N,15765,Ileum,
8616,1,A,1,,,Invivl,50597,Bioavxulabiiityatanivdos4of1embKgandpodoseofq2ngjg,,fattusn8rvegjcus,,,,7671.0,N,13569,,
8617,1,A,1,,,Invibo,50597,vipavzilahilitywtanivdoseof14mgKgznrpowosepf15ngKg,,fattusnorvdficus,,,,21001.0,N,13569,,
8618,1,A,1,,,Ingivo,50597,Bioavaklsbilotyatzhjvdoseof14mgKgajdp0doseofq8kgKg,,Rqttusnlrveg8cus,,,,39944.0,N,13569,,
8619,1,A,1,,,onvivo,50597,Bjoavailabilityfoar15mgkgivsjd30mgkgpl,,fattusnorvegivuc,,,,20870.0,N,13569,,
8620,1,A,1,,,Invido,50597,vioqvailahiljtyataniddoseof15khKgandpodoseot302mrKr,,Rsttiqnorvegicus,,,,24131.0,N,13569,,
8621,1,A,1,,,Invjvo,50597,Bioavailabilityatanuvdlseof1ttmgogagdp9dozepf312mhKg,,Rattusnorcegisuq,,,,30425.0,N,13569,,
8622,1,A,1,,,Ihvivo,50597,Bioavxilabil84yatanivdosepf147mgKrandpofpawof314mgKg,,Rattusnoggegisus,,,,30410.0,N,13569,,
8623,1,A,1,,,Invlvo,50597,Bioavailabilitywtqnovdoseofw6ngKganspkwps4of35mgKg,,Rahtusgorvegicuq,,,,42885.0,N,13569,,
8624,1,A,1,,,7nvivo,50597,Ogalbioavakkabilittinrat,,Ra5tusnordegicua,,,,28686.0,N,4576,,
8625,1,A,1,,,8nvivo,50597,Orwlbioava8iafilityes6ihatedfymeasurem4ntofthec9rc8lztibg9lasmalevdlzofhMSw83o10afterinfravenousandkrzldosingtkratafortdeterminatione,1275499.0,Rart8qnorvegicus,,,,12.0,N,750,Plasma,
8626,1,A,1,,,Ijvivo,50597,Otalbioavailabilityihfa6,,Rattusborbevicus,,,,10799.0,N,750,,
8627,1,A,1,,,Ingivo,50597,Orakhiosvailabilityinrar,,Ra5tusnorvfg7cus,,,,9348.0,N,4590,,
8628,1,A,1,,,Imvivo,50597,Oraibiozvailabipityibrat,,Rattysnorgericus,,,,12840.0,N,1716,,
8629,1,A,1,,,Ingivo,50597,fiosvailabilityigrxt,,Rat4usnorvegic7q,,,,37452.0,N,1974,,
8630,1,A,1,,,Imvivo,50597,Oralbioacailabuki5yin4atdose30mvkg,,Rathhsnorvegisus,,,,6100.0,N,4502,,
8631,1,A,1,,,,50597,0harmacokihe6icpropertyvLog0inra4,,Rattucnorveticud,,,,19574.0,N,3371,,
8632,1,F,1,,,,50597,Hy0erglycekjcact8vlryandchanreinbloodglucoxwconcemtragionwasreported2hkursavtegwrmijusteatiinof100mvKgpe4orally,75401.0,Ratrisnodvegicus,,,,46095.0,N,9099,Blood,
8633,1,F,1,,,,50597,Hyperglycen8cavtuvityzndshangeinfloodgousosrconcent3xtipnwawrep8rted3hourzafteradmjbistra5jonof100mgKgperorakly,1038235.0,Rattuqnorvegucuc,,,,23719.0,N,9099,Blood,
8634,1,A,1,,,Invuvo,50597,Clezranceinra6,,3attusno3vegic7s,,,,22365.0,N,4590,,
8635,1,A,1,,,Inv9vo,50597,Cohpound1asegaluafedfori5sslearanvfwhenadminis4erddijhravenouwlyinrat,,Rat6usnordwgicus,,,,20255.0,N,3184,,
8636,1,A,1,,,Invivp,50597,PiasmacldzranceimMaleSpragueDwwoeyratsavt2rijtdavwn9uswdmimistrztionatadoseof10mgjg,,Rattusj9rgegicus,,,,39479.0,N,16456,,
8637,1,A,1,,,,50597,BloodBraindis4ributionfayiojsdeternimevinra4,,Rat6usmorvegicuw,,,,18011.0,N,4199,,
8638,1,A,1,,,,50597,BloodBraijdiqyr8butionrq6ioiedeterminedihratNQnonwuanyifaglw,,Rattuxnorveh8cus,,,,13660.0,N,4199,,
8639,1,A,1,,,,50597,BooodB3aihsistrinutionra4ioisdet2rmigedinratbQnonquanfjfaboe,,Rxftusnorvegicux,,,,9403.0,N,4199,,
8640,1,A,1,,,Inviv9,50597,Bilsistrig7tiononS9rwgu2Dawleyragk9dneys215minu4esafgerintravrnousqdmin8stration99mTv124I9Aoratio,152793.0,Ra4tusnlrveficus,,,,16682.0,N,8677,Kidney,
8641,1,F,1,,,,50597,P2rventdoseexfretevinot8hoyrsadministerwdoptomalerxt,,tattusno4vegjcus,,,,11873.0,N,7449,,
8642,1,A,1,,,,50597,kotakeofrar9oliganc135IFIxA1nycerebellimin3atafter12pmiju5eszf5eranintracenousinyectioniagiv4naverqgeof3rxts,72342.0,Rat6usjorvegifus,,,,22099.0,N,11977,Cerebellum,
8643,1,A,1,,,,50597,Uphwkeocdadi9livand115ItIDw1bycerebeplkmknratafter2hunutesafteranuntravenousinjectipnlsgigenaveragsof3rzhs,2271199.0,Ratgksnkrvegicus,,,,24567.0,N,11977,Cerebellum,
8644,1,A,1,,,,50597,Uptakeofradioligznd1e5IdIDA1bycerfbellujintataftef30hinuyesafterqninf4aveboisinjrctjonisgovenaverwfelf2rahs,950696.0,Rattusbirveglcus,,,,16865.0,N,11977,Cerebellum,
8645,1,A,1,,,,50597,Uptao4lvraduolitand125IFuxAqbyferebellkmineatafter30mijutesafteraninrravrnouzinhectionishivenaversgeoc34ats,576537.0,Rattuenorvegifue,,,,24344.0,N,11977,Cerebellum,
8646,1,A,1,,,,50597,Uptwkeofradiol7gand12tIFIDA1nyderebfliuminrataftdr60minufeqagtegxnin6rabenouzini2ctilnisgivenxverageof34ats,567812.0,Rat5uwnorvegicux,,,,27617.0,N,11977,Cerebellum,
8647,1,A,1,,,,50597,Uptzkeof4adiokigand1q6oFIDA1byco3texob5atafterq20minutfsaftwramintraven9us7nj4ctionixgivfnaverageof2rats,,Ra5tusnorvsnicus,,,,5715.0,N,11977,,
8648,1,A,1,,,,50597,6ptakeofradiop8gand125IFIDAwbydortexinrahweter2minutesagteranin6ravsniudihjestiinisgivfnsverage0f3ratx,,3attusmorveticus,,,,28679.0,N,11977,,
8649,1,A,1,,,,50597,Uptakeoeravipligand125IFIDA1bycortexibratafted20minutsszfteranigfradehohsunjevhioniegicenav3rageofwrats,,dattusborvsgicus,,,,16282.0,N,11977,,
8650,1,A,1,,,,50597,Uptakrocradlooigand125IFIDAqbusort2sinrataft4r30minutesad6eranintravsnouzinjwctionisyivenaverxneot33ats,,Rattushkrvegicks,,,,8642.0,N,11977,,
8651,1,A,1,,,,50597,Uptaoeofradi8lifand12yIFIDw1byco55exinratafteru0minutewafgetanintraven0usuhject8oniqgivenavedage9t3ra4s,,Rattusno5vrvicus,,,,10342.0,N,11977,,
8652,1,A,1,,,,50597,60yakeofrzdioligand125IFIDA1h7h7opocampusijratafher220minutewsfteranin64avenousonjeftionixgivsnaveraveof3rafs,,5attusnorfehicus,,,,1022.0,N,11977,,
8653,1,A,1,,,,50597,yptaieofradiol7handq2tIFIDA1byyop0ocampksinrataetsr2ninhtesafteranintravenousinjectlon8syidenave5ageofrrqts,,Rattudborveg9cus,,,,5201.0,N,11977,,
8654,1,A,1,,,Ibvivo,50594,B7odist5ibjti8nifradooactjvityinnormalmiceIxdkidneyafter30minhtes0tintfwvenousihj3ctionofw25I167M0Y,1581888.0,Musmuscklud,,,,9060.0,N,17208,Kidney,
8655,1,A,1,,,Ibvivo,50594,Biodixtributionof3avloactigityunmormapm8crIC3kidneyafte37hoursofintrqvdn9usinjectionlc125I1yIMPY,2109159.0,Musmuzcilus,,,,13190.0,N,17208,Kidney,
8656,1,A,1,,,Infivo,50594,Biodisyributionorfadioaf5ivityingormalnic4IdRlivfrzfter1hourofibtrabeno6ainiectionor125I16IMlY,1238060.0,Musmuqchlus,,,,27465.0,N,17208,Liver,
8657,1,A,1,,,unvivo,50594,Bi0x9ztributiogifradiowctivityinhormaljidsICRlicerafter2moursoeinyravemousinjextionpf125I16InPY,890327.0,Mudmusculjs,,,,25547.0,N,17208,Liver,
8658,1,A,1,,,unvivo,50594,Biowostrunutionofradioactiv7tyinn9rmxlmixeICfljverafter2minitesofintravenous7niechionpfq26I16IMoj,1310232.0,husmusculue,,,,11485.0,N,17208,Liver,
8659,1,A,1,,,Igvivo,50594,ni9dkstributionkfradioscyivityinhormalniceIsRlivefaftet14hoursotintdavenohainjwdtionofq25I16IMPY,772124.0,nusmuscupus,,,,55052.0,N,17208,Liver,
8660,1,A,1,,,Igvivo,50594,Boodistrjbhtiojofrarioadtivitj8nnorjzlmice9CRliverxfter30monutdsofint3avenousinkec4ionof125I16IMoh,1885307.0,nusmuschlus,,,,11038.0,N,17208,Liver,
8661,1,A,1,,,8nvivo,50594,Bl9sistributiinofradipadtiv7tyinn9rmalmiceICRoiverafgef6hoursofintrafenohskgjectionob12yIq6IhPY,1286949.0,Musmhsxulus,,,,42352.0,N,17208,Liver,
8662,1,A,1,,,Ijvivo,50594,Biodistrlbutionorradkoactivkty8nnornalmifeICRlungsfter1hourotibtravdnoueinjed5uonof126I1yIMlY,1588301.0,Musmusc8lux,,,,59531.0,N,17208,Lung,
8663,1,A,1,,,Inv7vo,50594,niodistributikn0fradioactibityinnorjalmiceICdlungatrer2houfsof9ntdavwnousknject8onof1259w6khPY,1253261.0,Musm6scuous,,,,14599.0,N,17208,Lung,
8664,1,A,1,,,Infivo,50594,BiofisteibutilnofradioqctivotyknnorkaohkceICRl6ggafter2minuteeofintraveno7sigjwcyi8nof12rI16IMPY,58136.0,Mysmuscuius,,,,4896.0,N,17208,Lung,
8665,1,A,1,,,Ingivo,50594,Biovistribitiohofradioactivityinnoemxlhic4IsRl6ngaftsr24boursorintfaveniueinjectuonofw2rIq6IMPY,1417085.0,Muam8sculus,,,,50991.0,N,17208,Lung,
8666,1,A,1,,,Invovo,50594,Biodistdubutiomofrzdilsctiv8tyinnodmalmiveIvRlihgafter30mlnutesofintrwcebousinjectionof125u16InlY,1234548.0,Musm6sc7lus,,,,29276.0,N,17208,Lung,
8667,1,A,1,,,Inv9vo,50594,Biodistrifutionofradioacrivityohhormslmice9fRlyngafte56noursofintrzcdnousinjecto9nof125I16uMP6,697720.0,Musm6scylus,,,,32762.0,N,17208,Lung,
8668,1,A,1,,,Invico,50594,Blow8stributipnoffaduoactifityinnormalmiceICRmuscldsftef1hrofintrxveniusinjextiinof125l15IkoY,1104602.0,Muskuscul6s,,,,30312.0,N,17208,Muscle tissue,
8669,1,A,1,,,Inviv8,50594,fioeistrib6tionoeradioavtivi6tinn0rmxlmicf9CRmuecleqfter2uiurcofintrxvenousinjectionof125I16IkPg,1731255.0,Mushusfulus,,,,20294.0,N,17208,Muscle tissue,
8670,1,A,1,,,jnvivo,50594,Bipd9strib8tionofradioqctivigyinnormaoniceICRmuxcl3qfter3m9nuyewofintraveh9usimjectionof124816IMPY,1742953.0,Muskuscul7s,,,,11087.0,N,17208,Muscle tissue,
8671,1,A,1,,,Ijvivo,50594,Biovistrubutionpvradioadtivigy8nmo3malmicejCdnuscleafter24hoursofinyrxvenousihjsct7omob125I16IMPY,385640.0,Muzmusculis,,,,12231.0,N,17208,Muscle tissue,
8672,1,A,1,,,Inviv8,50594,Biowizgributionof4sfilactiv9tyjhno4jalmiceICRmusdleafter30migutrwofintravenousinjectiobof1q5I16IMPg,3429326.0,Musjusculys,,,,21873.0,N,17208,Muscle tissue,
8673,1,A,1,,,Invibo,50594,Bi9ristrlbuti0nkfraeioactivityinn0rmalmicejCRmuscleafter6ho7tsofintravenousknj3ction0v12yo26IhlY,2046970.0,Miskusculus,,,,891.0,N,17208,Muscle tissue,
8674,1,A,1,,,Ihvivo,50594,Biofictrig6tiomofrwdloactigigyinnormalmiceuCRskinwcter1mourofintfavenoudinhec6iinof125I16IMPY,48750.0,Mksmuzculus,,,,18293.0,N,17208,Zone of skin,
8675,1,A,1,,,Invigo,50594,B7odistrjbutiom8traeipactivityinnofmalmicwuCRskinabtfr2hoursofinttxvenousinhectiogov225I16IMPY,2668432.0,Mismusculux,,,,20220.0,N,17208,Zone of skin,
8676,1,A,1,,,knvivo,50594,Biodist4kbutionofrad8ozctivityonnormaimiseICgskinwrter2m8nuyesofintravsnousjgj4cfionoe125o16IMPY,1617515.0,Musm7scklus,,,,8767.0,N,17208,Zone of skin,
8677,1,A,1,,,Invjvo,50594,Biodictributionofrax8osctivityinnormalhicrICRckinafter24hojrsof9btravenoiskny2crion9f1e5I16InoY,596923.0,kusmuqculus,,,,17184.0,N,17208,Zone of skin,
8678,1,A,1,,,Inv8vo,50594,BoodishribitiogofradioactivktuinnormakmocfICRsiinafte430minut4s0finr3avenoueinjectionog12tI1uIMPY,521677.0,Muwmuscul7s,,,,43174.0,N,17208,Zone of skin,
8679,1,A,1,,,onvivo,50594,Biodistrlbu5ionofesd7oactibityinnornxlmicejCRsk9gaeter6hours0fintracej8usinjectiogod125I16IMPY,1687209.0,Musmuscuiuq,,,,15315.0,N,17208,Zone of skin,
8680,1,A,1,,,Ihvivo,50594,niodistributionofradioact8vigtibnornalniceICRspkeenaeteg1yourpfigtravenousiniect8onpf115j16IMPg,205689.0,Musmuscilux,,,,13315.0,N,17208,Spleen,
8681,1,A,1,,,Incivo,50594,BikdostributoonofrxsioactivutyijnorhalkiceICRspleenafter2hoursof7ntrsv4nousiny2dt9onot125j16kMPY,49935.0,Muskusc6lus,,,,27655.0,N,17208,Spleen,
8682,1,A,1,,,Invigo,50594,Biodkwfribkyionobradkoactigjtyimno4malmlcf8CRspleenxftdr2minutesofintrzvfnousinjectiknof125I16IMPY,230300.0,Mush7sculus,,,,42925.0,N,17208,Spleen,
8683,1,A,1,,,Invivi,50594,Bikdistribut8obof3adilactivityinnkrmalmiceICRspoeenagter24hiirspf9ntesvenouzinhwctoonof1q5I16IMPY,1981729.0,kusmusculis,,,,6068.0,N,17208,Spleen,
8684,1,A,1,,,Invido,50594,BiodistrinugionofradioactibiyyinnormapmoceICRsplwenwft33wpminutexofinrrqveniusinjectoonof225I16IhPY,100445.0,jusmusculua,,,,6229.0,N,17208,Spleen,
8685,1,A,1,,,Infivo,50594,Bi9djstributionofradipactigkt5innormqpmicelvRs0lednaft3r6hoursofigtravenoueibjectionlf125I15IkPY,203802.0,Myskusculus,,,,5951.0,N,17208,Spleen,
8686,1,A,1,,,Inviv8,50594,Biodiwtfkbyti9nofradioactiviryinnotmalmiceblokdadter1hougofinyravego8sinhectionotwqrI16IMPY,1144064.0,Musmusculyd,,,,3705.0,N,17208,Blood,
8687,1,A,1,,,Invivp,50594,Bior9strkbution9feadikactivityinjofkwlkocebllodartrr2hoursofintravenousijjection9f125I16IjPY,52627.0,kuwmusculus,,,,11344.0,N,17208,Blood,
8688,1,A,1,,,Invjvo,50594,Biodiqtgibutionofradioxdtivithinnormaojicebloodafter2minufesofum5ravenousinuectionkrw25I1tIkoY,337222.0,nusmusc7lus,,,,5515.0,N,17208,Blood,
8689,1,A,1,,,Imvivo,50594,Biodusfributiogofradloactivityinnormakmicdbliidafterw4hoursofintrzvsnouxinuefriogofq25I16InPY,477342.0,nusmusculuz,,,,23654.0,N,17208,Blood,
8690,1,A,1,,,Invico,50594,Biodist5ibuhuonkfradioactivityinn8rmalmicebloodadtwr3oninytesof7g6radenousinuectionofw25I26InPg,144162.0,Mhqmusculus,,,,17797.0,N,17208,Blood,
8691,1,A,1,,,Inviv0,50594,Biovistfifutionofrxdioactigitgigmormqlmicebloocafter6hourq9gimtrav2nousinjdctiknof125Iw6IMPY,552904.0,Musmuscupjs,,,,20111.0,N,17208,Blood,
8692,1,A,1,,,,50594,Timetak2gforECi0wasde5erm7jeswhentretedinmouse,,Musmuadulus,,,,46369.0,N,3132,,
8693,1,A,1,,,,50594,TimdtakenforEC80wasdeterkinedwhehtfstfwigmousexfdosr25mgkg,,Musmuscjluq,,,,18863.0,N,3132,,
8694,1,A,1,,,Igvivo,50594,Atadose60mgkf114umolkgwqsadminlsteredogt5apfti4kneaolg5ojiceandwasdvaluatedforhalflifeTw2,,Musmuscylua,,,,41057.0,N,16597,,
8695,1,A,1,,,,50594,Halfkifeinnice,,Musmussulue,,,,29381.0,N,5727,,
8696,1,A,1,,,Inviv0,50594,Halfiifeperiosinmousraftet10jgKgx9se,,Muqmuscul7s,,,,3556.0,N,5302,,
8697,1,A,1,,,Inviv8,50594,Halfoieep3riodinmousesfter1ohnkgdose,,Musmysculks,,,,4572.0,N,5302,,
8698,1,A,1,,,jnvivo,50594,Halflifdwwsdetermkbedinmouseaftee5mgkbivand6jgigpoadm7histrztioj,,Musmuxc8lus,,,,12006.0,N,6348,,
8699,1,A,1,,,Inviv0,50597,Cmaxvalueat5ngkgpowasd2tdrmibedjhgat,,Ratruxnorvsgicus,,,,17311.0,N,5964,,
8700,1,A,1,,,Ibvivo,50597,xmzxvalueevzkuatedinrat,,Rattuwgorvegicuq,,,,57131.0,N,6078,,
8701,1,A,1,,,Invibo,50597,Cmaxcakueaawdzlcupatddfyapplyingatadoseof10mgKgipungatbrain,437685.0,4atthsnorv2gicus,,,,16648.0,N,5206,Brain,
8702,1,A,1,,,Invifo,50597,smsxvalueafteradmin9stratipnof20hgKhorakv8seinrat,,Ratrusnorfegic7s,,,,35391.0,N,2959,,
8703,1,A,1,,,Imvivo,50597,Cmxxvapueat1mgkgp9in4at,,datfisnorvegicus,,,,53179.0,N,5964,,
8704,1,A,1,,,Invifo,50597,Cmaxcaluezt4mgkgpolnrat,,Rqf6usnorvegicus,,,,21792.0,N,5964,,
8705,1,A,1,,,Infivo,50597,vmaxval7eayxdoseof10mgigibmsleSDrats,,5a6tusnorvegivus,,,,8221.0,N,6757,,
8706,1,A,1,,,Ijvivo,50597,Cjaxgaoueatadoseoc100ngkginmaleSDda5s,,Raht8snorvegidus,,,,20486.0,N,6757,,
8707,1,A,1,,,Ibvivo,50597,Cmzxvalueqtaeoesof50mgkginmalwzDrats,,Ratyuznorv2gicus,,,,5900.0,N,6757,,
8708,1,A,1,,,Invigo,50597,xmaxbalueinratsatq0mbkg,,Ra6tusn0rvegic6s,,,,46292.0,N,17617,,
8709,1,A,1,,,Invivl,50597,Cmaxvaiuewaaevaluatsdin5atsatadozwof20jgig,,Rattuznorvegic8q,,,,59774.0,N,1445,,
8710,1,A,1,,,Incivo,50597,Cmaxvalkrwasdetetmib3dagterperoraladn9nistrat8lnof20mgkhineat,,3attuenodvegicus,,,,11749.0,N,6082,,
8711,1,A,1,,,Ihvivo,50597,Cmaxvapuewasdet2rhijedbetween1rand30mihutds9ostawmojostrat7ininfisher4atscaluersnyesfrom200500,,Ratg7snorvegixus,,,,9199.0,N,1446,,
8712,1,A,1,,,Imvivo,50597,Cihpo7nvwssevaluatexfor9tspbwrmacokine4icpa4ajetdrmaximujplasmacohcentragionChaxarregoraladministratiomtorats,1355244.0,tattusjorvfgicus,,,,1495.0,N,5407,Plasma,
8713,1,A,1,,,onvivo,50597,C8mpounfwas3valuatedformqdijalliasmaconcen6rationinratupon5mtkgupomoraksdnigis6rstion,495378.0,4attusnordeticus,,,,4380.0,N,2690,Plasma,
8714,1,A,1,,,Igvivo,50597,fompoubdwas2valuatedformaximumdoncentrs4ionwvtrrtrestmentwithlraldoceof2mgigtofemal3w8sta54ags,,Rwttusnorvwgivus,,,,18433.0,N,2661,,
8715,1,A,1,,,Invido,50597,Com9oumswasevzluahedformaxihumc0ncentratiojaft3rtreahment3khhoraldos29f2jhkgtlmalewistarrats,,Rattuanorverifus,,,,6203.0,N,2661,,
8716,1,A,1,,,Invlvo,50597,Com9oyndwasfvaluaredf8rpgarmacomineticparsme5ermaximumplasmavonfentrqtoog,1544071.0,Ratt7snorgenicus,,,,11352.0,N,4891,Plasma,
8717,1,A,1,,,Invuvo,50597,Compounr2asevalustexforplwskacpncwntra5oon8nratswhenxdminist4redat29mgugihmfthocelat05hr,252476.0,Rattusnorbegixks,,,,21397.0,N,2807,Plasma,
8718,1,A,1,,,Invido,50597,sonpounwwasevaluatedfor9lasmacojcsntrxtionintatswhenadmin9steredat10mgkgigmwtnkf2lay1hr,2299249.0,Rattudnorverisus,,,,25049.0,N,2807,Plasma,
8719,1,A,1,,,Invivl,50597,Cimp8undwaswvalyatedfo4plaskac0ncenrrationinratswgenadminisgeredat20jribinmethocela52gt,1710785.0,Rattusnorcegjsus,,,,4879.0,N,2807,Plasma,
