fsclr,dsrtfctn(mrkr),prjctnmbr,ntdmnt(prjct-lvlbdgt),ndgnssss(mrkr),sctrd,ctstlfrdvlpmnt(mrkr),fndcntrd,chldrnsss(mrkr),prgrmmngprcss(nw),knwldgfrdvlpmnt(mrkr),dvsnnm,mxmmcdcntrbtn(prjct-lvl),cntrrgnprcnt,stts,brnchd,trddvlpmnt(mrkr),cntnntnm,rgnstnclss,cntrrgnd,pbtp,rgnlprgrm(mrkr),bdvrst(mrkr),cntnntd,cntrrgnnm,prtcptrdvlpmntndgdgvrnnc,rbnsss(mrkr),thsss(mrkr),dsbltsss(mrkr),gndrqlt(mrkr),rgnstnd,rgnstnnm,rgnstntp,rgnstnsb-clss,prjctbrwsrcntrd,sctrnm,sctrprcnt,mntspnt
2009/2010,0,S064204PRG,1285377.32,0,24030,0,6160,0,Uncoded: Pre-APP,0,KGD Sustainable Economic Growth Partner.,1285377.32,0.59,Closed,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,0,0,1006326,Opportunity International Canada,Canadian Non-Profit Making,NGO,GH,Formal sector financial intermediaries,1.0,236000.0
2009/2010,0,S064204PRG,1285377.32,0,24030,0,6160,0,Uncoded: Pre-APP,0,KGD Sustainable Economic Growth Partner.,1285377.32,0.41,Closed,B6100,0,Africa,Civil Society,MZ,Not PBA,0,0,2,Mozambique,0,0,0,0,0,1006326,Opportunity International Canada,Canadian Non-Profit Making,NGO,MZ,Formal sector financial intermediaries,1.0,164000.0
2009/2010,0,S064211PRG,6840749.0,0,12220,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.08,Operational,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,CA,Basic health care,0.37,34677.9392
2009/2010,0,S064211PRG,6840749.0,0,12230,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.08,Operational,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,CA,Basic health infrastructure,0.55,51548.288
2009/2010,0,S064211PRG,6840749.0,0,99820,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.08,Operational,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,CA,Promotion of development awareness,0.08,7497.9328
2009/2010,0,S064211PRG,6840749.0,0,12220,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.21,Operational,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,GH,Basic health care,0.37,91029.5904
2009/2010,0,S064211PRG,6840749.0,0,12230,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.21,Operational,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,GH,Basic health infrastructure,0.55,135314.256
2009/2010,0,S064211PRG,6840749.0,0,99820,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.21,Operational,B6100,0,Africa,Civil Society,GH,Not PBA,0,0,2,Ghana,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,GH,Promotion of development awareness,0.08,19682.0736
2009/2010,0,S064211PRG,6840749.0,0,12220,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.19,Operational,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,IN,Basic health care,0.37,82360.1056
2009/2010,0,S064211PRG,6840749.0,0,12230,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.19,Operational,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,IN,Basic health infrastructure,0.55,122427.18400000001
2009/2010,0,S064211PRG,6840749.0,0,99820,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.19,Operational,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,IN,Promotion of development awareness,0.08,17807.5904
2009/2010,0,S064211PRG,6840749.0,0,12220,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.23,Operational,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,KE,Basic health care,0.37,99699.0752
2009/2010,0,S064211PRG,6840749.0,0,12230,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.23,Operational,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,KE,Basic health infrastructure,0.55,148201.328
2009/2010,0,S064211PRG,6840749.0,0,99820,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.23,Operational,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,KE,Promotion of development awareness,0.08,21556.5568
2009/2010,0,S064211PRG,6840749.0,0,12220,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.12,Operational,B6100,0,Africa,Civil Society,RW,Not PBA,0,0,2,Rwanda,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,RW,Basic health care,0.37,52016.9088
2009/2010,0,S064211PRG,6840749.0,0,12230,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.12,Operational,B6100,0,Africa,Civil Society,RW,Not PBA,0,0,2,Rwanda,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,RW,Basic health infrastructure,0.55,77322.432
2009/2010,0,S064211PRG,6840749.0,0,99820,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.12,Operational,B6100,0,Africa,Civil Society,RW,Not PBA,0,0,2,Rwanda,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,RW,Promotion of development awareness,0.08,11246.8992
2009/2010,0,S064211PRG,6840749.0,0,12220,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.17,Operational,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,ZM,Basic health care,0.37,73690.6208
2009/2010,0,S064211PRG,6840749.0,0,12230,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.17,Operational,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,ZM,Basic health infrastructure,0.55,109540.112
2009/2010,0,S064211PRG,6840749.0,0,99820,0,6161,1,Uncoded: Pre-APP,0,KSD Social Development Partnerships,6840749.0,0.17,Operational,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,2,2,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,NGO,ZM,Promotion of development awareness,0.08,15933.1072
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,BF,Not PBA,0,0,2,Burkina-Faso,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,BF,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,BJ,Not PBA,0,0,2,Benin,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,BJ,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,BW,Not PBA,0,0,2,Botswana,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,BW,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,ER,Not PBA,0,0,2,Eritrea,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,ER,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,ET,Not PBA,0,0,2,Ethiopia,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,ET,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.34,Closed,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,KE,STD control including HIV/AIDS,1.0,56363.16
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,LR,Not PBA,0,0,2,Liberia,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,LR,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,LS,Not PBA,0,0,2,Lesotho,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,LS,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,ML,Not PBA,0,0,2,Mali,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,ML,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,TG,Not PBA,0,0,2,Togo,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,TG,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,ZA,Not PBA,0,0,2,South Africa,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,ZA,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064215002,321850.0,0,13040,0,6161,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,321850.0,0.06,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,0,0,0,0,2,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,NGO,ZM,STD control including HIV/AIDS,1.0,9946.44
2009/2010,0,S064218002,274037.0,0,11230,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.1,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,CA,Basic life skills for youth and adults,0.6,6834.3
2009/2010,0,S064218002,274037.0,0,15150,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.1,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,CA,Democratic participation and civil society,0.3,3417.15
2009/2010,0,S064218002,274037.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.1,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,CA,Promotion of development awareness,0.1,1139.05
2009/2010,0,S064218002,274037.0,0,11230,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.1,Closed,B6100,0,Africa,Civil Society,,Not PBA,0,0,2,Namibia,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,,Basic life skills for youth and adults,0.6,6834.3
2009/2010,0,S064218002,274037.0,0,15150,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.1,Closed,B6100,0,Africa,Civil Society,,Not PBA,0,0,2,Namibia,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,,Democratic participation and civil society,0.3,3417.15
2009/2010,0,S064218002,274037.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.1,Closed,B6100,0,Africa,Civil Society,,Not PBA,0,0,2,Namibia,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,,Promotion of development awareness,0.1,1139.05
2009/2010,0,S064218002,274037.0,0,11230,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.4,Closed,B6100,0,Africa,Civil Society,ZA,Not PBA,0,0,2,South Africa,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,ZA,Basic life skills for youth and adults,0.6,27337.2
2009/2010,0,S064218002,274037.0,0,15150,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.4,Closed,B6100,0,Africa,Civil Society,ZA,Not PBA,0,0,2,South Africa,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,ZA,Democratic participation and civil society,0.3,13668.6
2009/2010,0,S064218002,274037.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.4,Closed,B6100,0,Africa,Civil Society,ZA,Not PBA,0,0,2,South Africa,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,ZA,Promotion of development awareness,0.1,4556.2
2009/2010,0,S064218002,274037.0,0,11230,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.4,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,ZM,Basic life skills for youth and adults,0.6,27337.2
2009/2010,0,S064218002,274037.0,0,15150,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.4,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,ZM,Democratic participation and civil society,0.3,13668.6
2009/2010,0,S064218002,274037.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,274037.0,0.4,Closed,B6100,0,Africa,Civil Society,ZM,Not PBA,0,0,2,Zambia,1,0,1,0,2,1002212,United Nations Association in Canada,Canadian Non-Profit Making,ASSOCIATIONS,ZM,Promotion of development awareness,0.1,4556.2
2009/2010,0,S064223002,240000.0,0,43030,0,6216,0,Uncoded: Pre-APP,0,KPD Food Security Partnerships,240000.0,1.0,Closed,B6100,0,Asia,Civil Society,CN,Not PBA,0,0,3,China,0,1,0,0,0,1001999,Harmony Foundation of Canada Inc.,Canadian Non-Profit Making,NGO,CN,Urban development and management,1.0,120000.0
2009/2010,0,S064224002,375000.0,0,11220,0,6160,0,Uncoded: Pre-APP,0,KGD Sustainable Economic Growth Partner.,375000.0,1.0,Terminating,B6100,0,America,Civil Society,PE,Not PBA,0,0,1,Peru,1,0,0,0,2,1002186,Rainbow of Hope for Children,Canadian Non-Profit Making,NGO,PE,Primary education,0.5,122870.12
2009/2010,0,S064224002,375000.0,0,11230,0,6160,0,Uncoded: Pre-APP,0,KGD Sustainable Economic Growth Partner.,375000.0,1.0,Terminating,B6100,0,America,Civil Society,PE,Not PBA,0,0,1,Peru,1,0,0,0,2,1002186,Rainbow of Hope for Children,Canadian Non-Profit Making,NGO,PE,Basic life skills for youth and adults,0.5,122870.12
2009/2010,0,S064225002,315213.0,0,11110,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.05,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,CA,Education policy and administrative management,0.15,1049.715
2009/2010,0,S064225002,315213.0,0,11130,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.05,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,CA,Teacher training,0.05,349.905
2009/2010,0,S064225002,315213.0,0,11240,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.05,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,CA,Early childhood education,0.5,3499.05
2009/2010,0,S064225002,315213.0,0,12281,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.05,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,CA,Health personnel development,0.25,1749.525
2009/2010,0,S064225002,315213.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.05,Closed,B6100,0,America,Civil Society,CA,Not PBA,0,0,1,Canada,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,CA,Promotion of development awareness,0.05,349.905
2009/2010,0,S064225002,315213.0,0,11110,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.18,Closed,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,IN,Education policy and administrative management,0.15,3778.974
2009/2010,0,S064225002,315213.0,0,11130,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.18,Closed,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,IN,Teacher training,0.05,1259.6580000000001
2009/2010,0,S064225002,315213.0,0,11240,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.18,Closed,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,IN,Early childhood education,0.5,12596.58
2009/2010,0,S064225002,315213.0,0,12281,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.18,Closed,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,IN,Health personnel development,0.25,6298.29
2009/2010,0,S064225002,315213.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.18,Closed,B6100,0,Asia,Civil Society,IN,Not PBA,0,0,3,India,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,IN,Promotion of development awareness,0.05,1259.6580000000001
2009/2010,0,S064225002,315213.0,0,11110,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.13,Closed,B6100,0,America,Civil Society,JM,Not PBA,0,0,1,Jamaica,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,JM,Education policy and administrative management,0.15,2729.259
2009/2010,0,S064225002,315213.0,0,11130,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.13,Closed,B6100,0,America,Civil Society,JM,Not PBA,0,0,1,Jamaica,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,JM,Teacher training,0.05,909.753
2009/2010,0,S064225002,315213.0,0,11240,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.13,Closed,B6100,0,America,Civil Society,JM,Not PBA,0,0,1,Jamaica,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,JM,Early childhood education,0.5,9097.53
2009/2010,0,S064225002,315213.0,0,12281,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.13,Closed,B6100,0,America,Civil Society,JM,Not PBA,0,0,1,Jamaica,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,JM,Health personnel development,0.25,4548.765
2009/2010,0,S064225002,315213.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.13,Closed,B6100,0,America,Civil Society,JM,Not PBA,0,0,1,Jamaica,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,JM,Promotion of development awareness,0.05,909.753
2009/2010,0,S064225002,315213.0,0,11110,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.1,Closed,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,KE,Education policy and administrative management,0.15,2099.43
2009/2010,0,S064225002,315213.0,0,11130,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.1,Closed,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,KE,Teacher training,0.05,699.81
2009/2010,0,S064225002,315213.0,0,11240,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.1,Closed,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,KE,Early childhood education,0.5,6998.1
2009/2010,0,S064225002,315213.0,0,12281,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.1,Closed,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,KE,Health personnel development,0.25,3499.05
2009/2010,0,S064225002,315213.0,0,99820,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.1,Closed,B6100,0,Africa,Civil Society,KE,Not PBA,0,0,2,Kenya,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,KE,Promotion of development awareness,0.05,699.81
2009/2010,0,S064225002,315213.0,0,11110,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.11,Closed,B6100,0,America,Civil Society,PE,Not PBA,0,0,1,Peru,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,PE,Education policy and administrative management,0.15,2309.373
2009/2010,0,S064225002,315213.0,0,11130,0,6108,0,Uncoded: Pre-APP,0,KSD Social Development Partnerships,315213.0,0.11,Closed,B6100,0,America,Civil Society,PE,Not PBA,0,0,1,Peru,0,0,0,0,2,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,NGO,PE,Teacher training,0.05,769.791
