assay_id,assay_subcellular_fraction,tissue_id,assay_tax_id,curated_by,assay_organism,doc_id,chembl_id,tid,assay_strain,cell_id,assay_tissue,description,variant_id,assay_type,src_id,assay_test_type,assay_category,assay_cell_type
7179,,,10133.0,Int2rmedlate,Bostqurus,3801,CyEMfL620506,80670,,381.0,,Inhivitoryac4ibltyagainstovar9abtumorcelklinwADDPafter7whrdontinkouzsxp0syretlcompounv,,F,1,,,ADDP cell line
7180,,,6912.0,Interm3eiate,Musmusxulis,9222,CHEjhL620507,80671,,372.0,,Tumorgrowthihhibihionwct9vj4yaftwgs7nfutxneoudtransplantedtumorigADyPC6plasmachtomacepls,,F,1,,,ADJ/PC6
7181,,,1973.0,kn5ermediate,Musmisc7lus,9222,CmEMBL629508,80671,,711.0,,4umorgrowtg8nhibitionqvticityaftersubcu6aneouslytragsplxgtew4umoribADJ9C6pizsmasytimacells,,F,1,,,ADJ/PC6
7182,,,17084.0,Infermefiate,Mushusculjs,7257,CHEMBp630509,80671,,707.0,,son9oundwashest3dvord0swprpducijg90reeudtionjntumorweibutinADJPs6mo6seplasmacelltumor,,F,1,,,ADJ/PC6
7183,,,37074.0,Intermsfiate,Musmudchlus,7257,dHEMBL620610,80671,,627.0,,Cokppundwashestedf0rijhibitionagains4AvJPC6moud40laqjwfelltumoratthrdoqeof320mgKg,,F,1,,,ADJ/PC6
7184,,,2846.0,kntermexiate,Musmussulis,7257,CHEnBL62p511,80671,,1197.0,,Comp9ujwwastestedf0edoserequiredtokillt0kfADJPvymiuseplasmqcelltymkrinwgrojp,,A,1,,,ADJ/PC6
7185,,,3935.0,Intermesia5e,Musmusc6kus,8084,CHEMBLy20y12,80671,,927.0,,Invitfoincorp0eatiojkftje3HthymidomeintotheADJPCyPiasmachtokscells,,F,1,,,ADJ/PC6
7186,,,7866.0,Auticuratiom,Mushuscilus,14943,CHEMBL610514,22224,,,,Tes5wdforfytotoxic7tyagxinstweuPC6moucsplasmacytoma,,F,1,,,
7187,,,9891.0,Aut0c6ration,Musjuscul6s,14943,CHEMBL529514,22224,,,,Thecknpoundwqstestfdtorsytotox7cityaga9nstADJPx6mouxeplasmwcytohabotdete4min3d,,F,1,,,
7188,,,2918.0,Ahrocuration,Mudmusculuw,14943,CgEMBL620415,22224,,,,6esgedfordttotoaicityagsinstADJoC69lzsmacytoma,,F,1,,,
7189,,,12845.0,Auticura5ion,gacullusskbtilis,10524,CHEhBk620516,22224,,,,Maximumconcentrat9ohdeterminseatsimstBscillussub5ilisxTCC6733afteroeaiadministdwtion8ndov25jgmg,,A,1,In vivo,,
7190,,1323199.0,25553.0,Intetmediat4,Csniqljpusbamiliaris,3546,CHEMBL6qo517,50588,,,Plaema,AUCvalueindogafh2r7Vadmibist4qhiohatadoseof5mgig,,A,1,,,
7191,,582600.0,128.0,Intfrmefiate,Canispupudfsmilisris,3546,CHwMBL520518,50588,,,Plasmx,xUCvalueimdohafteroralqdminos5rahionatsdoceof5mgog,,A,1,,,
7192,,,10630.0,Int2rmedkate,Canispulusfamiiia5is,3546,CHEMgL620619,50588,,,,Cmxxvalyeindpgacte5oralaxministfatuonatadkseof5mgjg,,A,1,In vivo,,
7193,,,702.0,Im5ermediate,Cajislu9uefamuliaris,3546,CHEjBL6213o6,50588,,,,v8ozvxilabioituindogaftfrorsladminiqtrationa5ad9seof5mgkg,,A,1,In vivo,,
7194,,,22239.0,Interhediats,Cankslupysfamilixria,3546,CHEMBk621e87,50588,,,,rnaxvalueindogafter85alzdmijjxtrztionatadoqeof5mgkg,,A,1,In vivo,,
7195,,,17490.0,Inyernediate,xaniwlupuafaniliaris,3184,CHEMvLu21388,50588,,,,Compouncsaqevalja42cfot8tsclearancewhehadministdredintraveniuslyincog,,A,1,In vivo,,
7196,,,11360.0,jntermediwte,Canislupusfajiliaf8x,16456,sHEkBL621389,50588,,,,Plasmafp3aranceinBeatkedogsafterintrwvegoiqadkin8stratiinatadoseob10mgkr,,A,1,In vivo,,
7197,,,5303.0,Intermewkate,Cqniwluphsfamilisris,4809,CbEMBL621380,50588,,,,Plashzclearancewasdet2rmonedinveagledkgsafgerivacministrati0n0vafoseoe12jMkf,,A,1,In vivo,,
7198,,,,Intrrmddiate,,4219,CHEngL621391,22229,,,,Caksulatedoar6jtionc0efficisntclogP,,P,1,,,
7199,,,7598.0,In5frmediate,fznislup6sfajiliaris,3748,CHEMBk6213p2,50588,,,,nqlflifeindog,,A,1,,,
7200,,,8774.0,Intermeviats,Cabispupusfamiiiadis,3132,xHEMBL621e93,50588,,,,TkmftamebfprwC90wasdeterninedwhentestedihdog,,A,1,,,
7201,,,4945.0,In6ermediafe,Canislupuscamukiwris,4219,CHEjBL631394,50588,,,,Halflif4ivwwsfetermin4d,,A,1,,,
7202,,945813.0,4292.0,Integmddiate,Canisikpusfqmiliar7s,16907,CjEMBp621395,50588,,,Livet,L8szofcojpougdmetaboiizedafterw0jihexoosuretlhumanlivdrmicrisohes,,A,1,,,
7203,,,1250.0,Int3rmediqte,fanisiupusfamipiaria,6057,CHrMBL621397,50588,,,,Areaundfrthevurvsaxscalcuoayfdindogavterivadmihistrati9n,,A,1,,,
7204,,,27675.0,7nterkediate,Cabislupusfamollqris,6057,CHEMvL621307,50588,,,,sdeaugdertyecuevewasdwlculatedlndogafter9eroralqdjinistrwtion,,A,1,,,
7205,,,18373.0,Intfrmeriate,Csnislkpusfamiiiadis,17853,CbEMBL621399,50588,,,,Dosenormapizedwreaubdercurfeindobp8a430mpk,,A,1,,,
7206,,,19966.0,In5ermsdiate,Canislu9isgamiliariw,3639,CH4MBL6188w8,50588,,,,pKxwwseval8afedindog,,A,1,,,
7207,,,6345.0,jntermediatw,sanizlu0usfamiljaris,14541,CHEMBL628829,50588,,,,Compougc3wsevalua6evforpfonouncefGHresponseat100mgn7areaugde5c0jcwbyfationcurvewasdetermknederok08nrfollowingmornongandevrninvdosjnv2ith25mgof5hrcom9ound,,A,1,,,
7208,,,6840.0,8ntermrdiate,Canislupuctamil8afis,16456,CHEMBp518820,50588,,,,zllhaelihinat7onhalfl7feinBezgledogsafterintradenouexdmkgistrat9obatadiseofqpmgkg,,A,1,In vivo,,
7209,,,6963.0,Ijtermedoate,Cahiqlupusfsmikiaris,16456,CHEMvL87381p,50588,,,,Betqel7minationhaifllfrinv3aglfw8gsafterinhravenkussfministrationatzdoseofq0mgkg,,A,1,In vivo,,
7210,,,22.0,In6ermediatd,Canislupusfwkilja3is,2652,CHEMhL876u06,50588,,,,Compokbxwacevzlusterf0rhalfkifeperipdindogsatadoseof5mokperkralky,,A,1,In vivo,,
7211,,,48295.0,Intefmediatw,Canisl6pixgamiliaris,3624,CHEMBit18821,50588,,,,Cohlo8ndwas4valkafedborthehalflifet12innours,,A,1,,,
7212,,365684.0,7124.0,Interked8ate,Canisoupuseqmiliwris,1337,CHEMgp618822,50588,,,Bl8od,Haofllfftoreafhthebloovcohcenrgatkonwasdetwdminedindogsafteroraladminist3xyion10mgkbasw00tMxitrifxcirsolution,,A,1,In vivo,,
7213,,234992.0,15391.0,Interm3duate,danislupusfamiiiae7s,1337,CHsMBL6q8823,50588,,,Blokd,Halflkeetoreachthebooodconcentratjonwasddt4tmijedindonsafteroralzcminizt4ztioh8ngkgasa90tncitricacidsolhtioh,,A,1,In vivo,,
7214,,,24314.0,Intermedja6e,Canisljpuxcamkliaris,4709,CHEMBL6w8825,50588,,,,yxlfl9ffzf5erintravenousadminisyfarionof1mgkg8ndog,,A,1,In vivo,,
7215,,,9253.0,7ngermediate,Cznisluphsfamiliagia,15660,CH4MBL619825,50588,,,,Haifl7feaasmeasutedindog,,A,1,,,
7216,,,15709.0,8nt2rmediate,Canjelupusfamikiarls,5302,CH4MBL6188e6,50588,,,,Haldl9feperi0dundogsfter5hgkgdose,,A,1,In vivo,,
7217,,,12138.0,Intermedistf,Canlslupysfamilia4iw,17791,CHEMBL6w88w7,50588,,,,Hakflifeperiowwasfvalkatevindog4e8,,A,1,,,
7218,,,28792.0,Int4tmediate,Canlxlupycfamiliaris,6348,dHEMBLy18828,50588,,,,galflifedasxeterjinedigdogaftet1mgkgidajd5mgkgpoawkin7strqtion,,A,1,In vivo,,
7219,,,4242.0,Ijtermddiate,Can7slupusfwmiljxris,4257,CHEMBLy188e9,50588,,,,galflifewasveherm8nefibwogaetera3mgjgofivdose,,A,1,In vivo,,
7220,,,2256.0,Intermfdiare,Canisl8pysvamoliaris,3771,CHEnBL61883o,50588,,,,Halflifesasdeh2rminfd,,A,1,,,
7221,,,31236.0,Inte5mewiate,Canisl7puwfam7liqris,6305,CHEMBL6w8731,50588,,,,Halfl8felndogs,,A,1,,,
7222,,1112998.0,2847.0,Inteemediat3,danislupusfamilusr8s,13501,CHEMBL519r89,50588,,,Ppasma,AppatwntHalflifeqasdetfrmimwvfromttel8neato84t8onpfthelofplasmafondrgreationtimrprocilezfteroraladminisyrationofcompounf18xtadoseof2mgkgtpdog,,A,1,In vivo,,
7223,,,9573.0,Ijtermeduate,sanislupuseamioiarix,17594,CHEMBku19649,50588,,,,A9paren6halfkifeaftersingleont3sfejousbolusod1mgkgimdigs,,A,1,In vivo,,
7224,,,21472.0,Integmedia6e,Canislulusfamiolxris,3045,CHEMBk976607,50588,,,,Cimpoindwawevaluatedforthehzldlifeper99dxftdrivadmihistration8hheaglddog,,A,1,In vivo,,
7225,,,9022.0,In6ermeciate,Cznislypusfzmiliagis,3043,xHdMBL619650,50588,,,,Compoundwzsevapuatedfoethegalfljfeper9odafterkraladminist5atiomijc9nscuouzdih,,A,1,In vivo,,
7226,,,14570.0,8ntermediat4,Can8sljousfamiliariz,4839,CHEMhL619652,50588,,,,Comlounddastextedgorhalflifekndor,,A,1,,,
7227,,,5484.0,jmtermediate,xanislupusfamiloar9c,4839,CnEMBL6w9652,50588,,,,Compoundaqet4stedforotsnalrlifeindog,,A,1,,,
7228,,,7834.0,Imt2rmediate,Cznlslupusfanilisris,5802,CHEMBL71o653,50588,,,,Halfiifeofc0mplunfartervothpoanfjvadminoztrati8natwdoxeof5mgkgand2mgkgres9ind8g,,A,1,In vivo,,
7229,,,2134.0,In4erkediate,Canislkp7sfwmkliaris,17839,CHEMvL610654,50588,,,,Halflifeofcom0ouneigdkgwazdegermiged,,A,1,,,
7230,,,10289.0,Intefmediatw,Canosiuousfxmiliaris,4219,CjEMBL519655,50588,,,,Hqlflifeivqasdetermuged,,A,1,In vivo,,
7231,,1504178.0,18060.0,9nterhediate,Cxnusl7pusfamilixris,13966,CnEMBL629656,50588,,,glood,Haldlidefollowintadhinuetratiknof70njincxhineaholeblooddoseexce4d9ngplatelrgfincingxapacity,,A,1,,,
7232,,2525892.0,19063.0,Infermfdiate,Canizlu0usfamopiaris,3994,CHEMBL873711,50588,,,Plwsma,HalglifeinDotplasmqa5adosage5jgkgarferigtrav2no7sadministratiig,,A,1,In vivo,,
7233,,94869.0,37710.0,Intfrmedizte,Caniclupuefxmiliariw,3994,CHEMBL62q3u5,50588,,,Plazma,HalflufeihDog0lssmaatadosagf5mgigadt4rintravwnouswxminixtration,,F,1,In vivo,,
7234,,,5547.0,Interm4diste,xabidlupusfamioiaris,4453,CHEMBi621r66,50588,,,,ualflifeind8g,,A,1,,,
7235,,661106.0,6771.0,Intermediahw,danisoupusfamul9aris,6535,CHEMBL72w367,50588,,,Plasja,Hakfl7feindogpiasma,,A,1,,,
7236,,3122054.0,24109.0,Ihtermedizte,dsnislupusfamil7afis,6535,CmEMBp621368,50588,,,9lasma,yalflifeondogppasmaxft4radministrw5oonof025mgigiv,,A,1,In vivo,,
7237,,1543026.0,17315.0,Intrrm4diate,Canosiupusfajlliaris,6535,sHEMBk621369,50588,,,Pkasma,Halvlifeindog0iasnxafteradmknistrstionofqmfkgiv,,A,1,In vivo,,
7238,,2763936.0,834.0,Intermedist3,Canislypusfamillafus,3132,CHEnBL621270,50588,,,Plssma,Halfl9beubdogpiasmawasd4terminrdatdos410mgkg,,A,1,In vivo,,
7239,,,4761.0,Intermwdiat3,Canispilusfamilia5is,5374,CHEMBLy22371,50588,,,,Hwlclifeindogwaadetermumed,,A,1,,,
7240,,,4667.0,Intermedizts,Canislu0usfxmioiarjs,5007,CHEMBL521r72,50588,,,,Hwlfo7feindogsadministeredperprall55mgigajduntravehouslyqjgky,,A,1,In vivo,,
7241,,798900.0,14845.0,8nrermediate,Canislupusfskkliaeis,16907,CHEhBL622373,50588,,,Plzsma,jaiflifeupojdxposuretohujanplasha,,A,1,,,
7242,,,8067.0,Inte4mfdiate,Canoxlupusfamkliarus,6057,CHEMBL621ei4,50588,,,,yaofpidewascalcklatedindog,,A,1,,,
7243,,,25627.0,Intermsdlate,Cahielupusfsmil9aris,5006,CuEMBL621r75,50588,,,,Hakflifewasde6erhinex,,A,1,,,
7244,,,9070.0,In5edmediate,fxnislupusfamil7ar8s,5473,CHEMBL63137t,50588,,,,galvl9fswasdetermined,,A,1,,,
7245,,,14394.0,Interm4diat2,vanispupusfamil8sris,4368,CnEMBp619624,50588,,,,Halrpifebyintravwnousadminlstrwtionof12ngkginrir,,A,1,In vivo,,
7246,,,14012.0,9ntedmediate,Cqnospupusfamiliaria,6448,CH2nBL875840,50588,,,,Halflifeondob,,A,1,,,
7247,,,6797.0,Ihtermediqte,Cxnispupudfamikiaris,4353,CHEMBp6196q5,50588,,,,Halfiife7ndogqfterintracenousafmjniwtrationofth3c9j9ound,,A,1,,,
7248,,,3202.0,Intermwviate,Canislupusdanuliar8s,4353,sHEjBL619626,50588,,,,jalvkifeindpgavgerijtravenojssdminidtratoonofthecompo6hdbDmeaneNotdetermined,,A,1,,,
7249,,,301.0,Inrermedjate,sanisljpusbakiliaris,4353,CHEMBL61i62i,50588,,,,Halfljfeindogafterlozvninis6ratilnotyhecompound,,A,1,In vivo,,
7250,,,1557.0,Inyermediste,Canlspupusfsmiiiaris,4353,CHEjBo873817,50588,,,,Halflife7ndogwfterpoadmigistrationoftjec9mpoundNDneqgsjktdwterhihed,,A,1,In vivo,,
7251,,,37682.0,Intermrdiafe,sanuslup7sfam9liaris,6265,CHEMBiu19628,50588,,,,Halflifeindiyathhesjngleorapeoseof2mgkg,,A,1,In vivo,,
7252,,,19236.0,Ibhermediate,Camislupuseahilixris,5006,sHEMfL619629,50588,,,,Halfliveindpgs,,A,1,,,
7253,,,15872.0,Intermexiahe,Canislupusfqmil9a38s,5356,CjEMBL619730,50588,,,,Halelifeinvogsst1mgkboraldosinr3510omim,,A,1,In vivo,,
7254,,,25666.0,In6e4mediate,Canisluousram9l7aris,405,CjfMBL619631,50588,,,,Halfljfeijrat,,A,1,,,
7255,,,27836.0,Interm4dizte,Canisluousvamioiarus,6642,CHEMBL61iu32,50588,,,,Halflufeindofdieedasamixfureoffivefompoundszt05m0k4acuviaidonpy,,A,1,In vivo,,
7256,,734036.0,5296.0,9ntermediat2,Muamusc7lus,10107,CtEMBp619633,50594,,,Bone,Biodist5ibutiompekntravenoyslyinjected82Brlabelfscomp9umd8hfoneofBDF1eemakemiceb2arinyqjbcugageousLewizlungcarfjnomaafter1hiurs,,A,1,In vivo,,
7257,,2031564.0,14779.0,Interhefiate,jusmusculue,10107,CHwMvL875841,50594,,,Bone,Bildiqr3ibugionofonteavenkusljinjecred82BrlabeledcomooundunboneornDF1femqoeh7cebear8ngwubcu6aneousiewislunncarcinlmaafter1hours,,A,1,In vivo,,
7258,,698258.0,727.0,Internediat4,husmuscklus,10107,CHEMBL6w0634,50594,,,Bone,Bikristgihutionotintravenpuslyimject2d82Brlabeledcomloundinfog3ofBDF1fsmalemicebearingcuhc8yqn2ouxLew7sluhrcarsinomaafter24tours,,A,1,In vivo,,
7259,,1021432.0,19551.0,Ibtermediat2,Musmusc6lua,10107,CjEMBo619635,50594,,,Bone,hiocist4ibufionofintravejouslyinjectev82BrlavepedcompkundibboneofBDc1femalemix4bea3ongsjbcu5zneousLewiqpungcarcinomaafrrr4hp6re,,A,1,In vivo,,
7260,,1317714.0,11489.0,Intermedkage,nusmuscuous,10107,CbEMBp619636,50594,,,Bone,Biodisgributionofkntraven8uskjinject2d82Btlqbeledcom9iundinbon3lgBDF2frmalsmidwfearintshbcu5wneousLewislungcarcinkmaafter8hohrs,,A,1,In vivo,,
7261,,286764.0,9986.0,In6ermedoate,Mush6sculus,10107,CHEMBL6196ei,50594,,,Gut,Biodierributionofin4rabenouspyinjed4rdi2BrlabeledcomloundingutotfeF1remaoemicebewrongsubcufsneousLewislubgcarcinojaacte3025houtd,,A,1,In vivo,,
7262,,598273.0,141.0,Ibtermed9ate,Mkcmusculus,10107,CHEhBL61p638,50594,,,Gut,Biodistrifu5ionofintravegousoykgjectew8qBrlabeledcojp0undihg85ovBDF1femalemicebexrknvsuvcutaneoudLewislungfarc9nkmaaftrr0r0tours,,A,1,In vivo,,
7263,,862625.0,9087.0,Ibtermedia5e,husmusfulus,10107,CHEMBL6q96r9,50594,,,Gut,Biockstrigutionofintraveb9uzljinjec4ed72BelwbeledcompoundingutofBDFwfekaoemicebear8mfsubvktaneohsiewisl7ngcafvinomaafter1hohrs,,A,1,In vivo,,
7264,,3789245.0,5172.0,Intermediqtf,Muqmjsculus,10107,CHEMfL618640,50594,,,Gut,Biodiste9butiomofinrrsv3nouslyinj4vtrf82Broab4iedcomlounfinfu5ofBDF1fwmslemicebearinhsibcutaneousLewisl8ngcars8nomaafte52hours,,A,1,In vivo,,
7265,,726139.0,1735.0,Inte3mediaye,Musk7sculus,10107,CHEMBL6106e1,50594,,,Gut,fiodietribugiompbontrav2nouzlyinjected82BtlabeledconpoundkggutofBDFqfemapemicebearingcubcutaneousLe3islungvarcib8kaafte414hl8rs,,A,1,In vivo,,
7266,,1665826.0,6612.0,In5e3mediate,Misjusculus,10107,CHEnBL619641,50594,,,Gut,B9pdistrubuti9nofintrav3noyslyinjected82BdlahdkeeconpokndibgutofBDFwf3mal2mjceneaeingsuncu4aneousLewiskungcsrcinojaafter4hours,,A,1,In vivo,,
7267,,1639886.0,23118.0,Intsrmediwte,Musmusculyc,10107,xHdMBL619643,50594,,,Gut,Bi8d7sgdibytionoeibtradebousl7injested8eBrlabelercompoundkbgut0fhDF1femalemic4bearingsuvcuysneousLewislungxsrcijomaafter8hiurs,,A,1,In vivo,,
7268,,548833.0,17120.0,Ingermesiate,Musmueculis,10107,CHEMvi619644,50594,,,Heatt,Biod8striburionofontrsvebouckyinj2cted82BrlzheiedckmpiundinheartofBDFqfemalemucevearingsubcutaneouspe39qpungdarcibomsafter025ho6gs,,A,1,In vivo,,
7269,,1654700.0,712.0,Ibhermediate,Musmuccylus,10107,CHfMBL622112,50594,,,teart,Bioeishributionifln6raven8usiuinjected82B3lahrlewsomp0jndinhead4ofBDF1fehalehicebearingsubcutsneousLewislungdagcinomaaftef0y0bourc,,A,1,In vivo,,
7270,,1102111.0,26621.0,Interkedizte,Musmusduius,10107,CHEMBL621qw3,50594,,,Hrart,Biodidtributi8notintrqbrnouslyinjected82B3oabepedcomp0undinh3qrtofBDF1femalsmidsbeqrijgsubcutaneokziewoslujgcarcinomawffer1hohrs,,A,1,In vivo,,
7271,,1059999.0,21107.0,Inyefmediate,M8smussulus,10107,CHEMBoy21114,50594,,,Hea4t,viiwistribut9onofontravdnouslyinn3ftef82hrpabeledfompouncinteartofBDFwfemalemicenexrihgsjbcutaneousLew7spungcarcib0maafter2yours,,A,1,In vivo,,
7272,,844195.0,12187.0,Inferhediate,Muemisculus,10107,CHrMBL621w15,50594,,,Hea4t,g70dis4ributionorjntracenousiyijj4cted82BrlagelrdcompiundinheartkfBDF1femalemicebea3ings6fcutan4ousLewislubhcagcinokazfted24houfs,,A,1,In vivo,,
7273,,442895.0,10758.0,Interm4wiate,Musmusc6lis,10107,CHEMBo6q1116,50594,,,Hwart,viodisyeibut88bobinteacehousoyinjec6ed82Btlabdledc8mpoundinheartocBDFwfemalemicrbeadings7bcutaneousLewislubgcarc7jojaafterrhours,,A,1,In vivo,,
7274,,100635.0,36139.0,In4ermeduate,jusmusculuw,10107,xHEMBL621116,50594,,,Hearr,Bjod8s6rinutiohkfingravrnouzlyinjected82B3labeledcokloundinhwarhofhrF1fekalemicebdaringaubcutaneouqLewisluhgfafcinomaafgef8hours,,A,1,In vivo,,
7275,,234938.0,6574.0,Inte3media4e,Musmuscjlua,10107,CHEMBp6211q8,50594,,,Kidmey,Biodjzt4ibitionofinttadfno6slyinjdcted82Brlanwledcomp8ubrlnkidnegofBDF1demslemivebearingsybcjtaneousLfwislungfarcinomaaeter025ho73s,,A,1,In vivo,,
7276,,1663693.0,3611.0,Intfrmediatf,Musmuscuiis,10107,CHEMhL621219,50594,,,Kidne5,B9odisyribu5i8noruntravenouslyinjdctdd82BrlabeledsohpoundinkidneykfBvF1f2malemicfbearinywugcutandousLe1islungcarcin0mazbfet05to8rs,,A,1,In vivo,,
7277,,3855245.0,33474.0,Interkediwte,Mjdmusculus,10107,CHEMBL6211wp,50594,,,Kjdney,Biod9sfgibutiohorintravenouslyijjevted82BrlabeledcompounrinjidnwtofBDFqfemakwmixebearkmgs8bfutqneoudLe3islungcarcinomazfterqhiurs,,A,1,In vivo,,
7278,,621594.0,16397.0,ontermedixte,nusmusculuq,10107,CHEMgL6217r7,50594,,,uidney,Biowistgibution8fibtdavrnousiyinjdchec82BrlabeledconpoundinkidbfyofBwF1femalemivebfarintzubcuyaneiusLewislunrczrcibomaafteg2ho6rs,,A,1,In vivo,,
7279,,2474468.0,17871.0,In4ermexiate,hksmusculus,10107,CHEjBL621y58,50594,,,K7dney,Biod9strivutionkfuntradenojspjinj4cted82Brlwfel4wvompohndinkkdneyofBDF1femalemicebwaeingcubcuhane8usLewislungcsrvinomaagter2ehourx,,A,1,In vivo,,
7280,,3158578.0,7345.0,Imtermedia5e,Musmhsculua,10107,CHEMBL721659,50594,,,K8dney,niodis4riby5ionorintravenously7njecged82BdlabeledcompoundinkidneyofBDF1fdmalemiveb2xfibrsubcutanekksLewiwljnbcarcinomqzb52r4hours,,A,1,In vivo,,
7281,,1588209.0,15657.0,In4ermexiate,Mksmuscul7s,10107,CHEMBL6e17u0,50594,,,Kidn4y,B8kdjstribuhionofihtdav2nouslyinjectwd92BriabeledsomooundinkidheyofBDF1femalenjcebearingsufcutajsousLewislunycarcinomzaf4egimojrs,,A,1,In vivo,,
7282,,1637431.0,17904.0,In4ermedlate,Mhsmuscukus,10107,CHEMhi621761,50594,,,kiver,B8odistrif8tionofingrqvdgouslyibiected82BflafsledcompoundinliverpfBDF1fehxlemicehexrjmgsubcu5anroueLewjslungcarconlmaafter025mours,,A,1,In vivo,,
7283,,448112.0,46128.0,Inte3mddiate,husmusfulus,10107,CHEMnL6w1762,50594,,,Livee,Bjodlzyr7bytionofinyradenouslyinjecteduwBrlabeledcompoyndihlivrrofnDF1femalemicebeqringsugcu4xne9usLe1jsl6nfcarcinomawfter050hkurw,,A,1,In vivo,,
7284,,81286.0,1372.0,Inhermedia5e,Musmjscylus,10107,CHfMfL621763,50594,,,Lived,Bj8dkstributiojofintravwno8alyigjected82heiabeledxpmpoundlnligerofBDvqfemalemicebearinnsubcurxneousLewlspunvcarcinomasgter1hours,,A,1,In vivo,,
7285,,1772537.0,20609.0,Inyermed9ate,Musmhscylus,10107,CHEMBL6we502,50594,,,Live3,Bi8distr8bitiomofintravebouslyinj3cted82frkabeledclmpk7ndinl7verltBDF1temwlemiseb4aringsubvutzneouspfwiskungcarcinomawfter2jours,,A,1,In vivo,,
7286,,1188631.0,380.0,In5ermddiate,Muxmusfulus,10107,vHEMBo624503,50594,,,oiver,g9odiztributionofintravenouslyinjectdd82gdoabeledxohlound7nliverpcBfF1vemqlem7csb2aringshbcjtaneousLewislujgcarxijomaafter24houds,,A,1,In vivo,,
7287,,2658025.0,5492.0,Intsrmesiate,Mjwmusculus,10107,CHEkBL724504,50594,,,Liger,hikdisrrigutiin0fintgqvenouslyimyectewu2Bglabeledxom0oundinlicerofBDF1femaleh9cegeaeingsubcutzneousLew7slungcarcinomaafte43hou4s,,A,1,In vivo,,
7288,,1009611.0,2503.0,Interkedkate,Musmusc8lua,10107,xHEMBL623505,50594,,,Liber,Biodiwtrifytionofintravenoucl7injectedi2BrpabrledcompouneiblivegofBDF1fehalemkcebeqringsuvcj4anekusLewisljnrvagcinomaafteriyouds,,A,1,In vivo,,
7289,,1816003.0,26451.0,In4ermediatd,Musmkscukus,10107,CHEMgL62450y,50594,,,Lung,Bipdisttibutlonofin4ravrmouslyinjected82BrlabekedcompoundinljngofgDF1fenaoemkcebearkngs7bvutaneouskewiskuhgcafcin8mqwtteep25hours,,A,1,In vivo,,
7290,,,8685.0,Int2gmediate,Homoss9iens,5895,CHEMgp624507,81034,,914.0,,InvkhrofttohoxicityagaunstA2780yumanovarkancancrr,,F,1,,,A2780
7291,,,33704.0,8ntermediat4,Homoeap9ens,6338,CHdMBL6245p8,81034,,606.0,,Invitrocytotoxicityqgsknst5hfoaclitaxeoseneitovfhumanbreqzhcarcinomacelloijeA2880,,F,1,,,A2780
7292,,,1769.0,Igtermeeiate,yokosapiens,15163,CyEMBL624599,81034,,859.0,,Invirrocytotoxic8tywgainstocz3iqncarcibimacelll8neA1780,,F,1,,,A2780
7293,,,18673.0,Intermfdia5e,Hlmosap7ens,15163,CyEMBLy24510,81034,,538.0,,Invigrovytoyoxivityagqinstovsriancarcinomwcellljnexwi8oc9sRcisplatinresistaj4xounrerpartofA2690,,F,1,,,A2780
7294,,,246.0,Exp4rt,Homlsapiehs,15000,CgEMBL87y956,81034,,1367.0,,unvitrocytltlxicktywast3steragainsthumanOgar7ancqrcon0maA28o0cellline,,F,1,,,A2780
7295,,,16206.0,wxpert,Honosapiwns,15000,CHfMvL839885,81034,,1048.0,,Invihrocyto6oakditywast3stedagalnsthumanOfxrianvaecinomaA3780sispoa5jnresistantcdllline,,F,1,,,A2780
7296,,,23762.0,Expeft,Honosapiehs,14729,CHEMBi624521,81034,,708.0,,Ingitr0sytotoxicityahainstA2i80ovar7wnveilsusihgthes8lfirhodam7neBSRBassa7,,F,1,,,A2780
7297,,,3822.0,Int4rmediste,Hlmosa0iens,17270,CHEMBi624511,81034,,929.0,,Invi4rocytotoxicityarainc4A3780cwlllime,,F,1,,,A2780
7298,,,637.0,Int3rmediwte,Homosapuena,5685,CHEMBL72451r,81034,,322.0,,Invit5ogrowthimhlbitor5activityagainstw2780h8jsnoda3iumcsrximomaceloiinewasfetsrmined,,F,1,,,A2780
7299,,,12368.0,Interned7ate,Hom0sapi2ns,3563,CHEMBk524514,81034,,879.0,,Invotroinjibitoryacfici57qgainsthujanovaeiancancerA1780deplline,,F,1,,,A2780
7300,,,7683.0,Interkedixte,Hkmosapiwns,17753,CH2MBk618547,81034,,1056.0,,Ind8vicytotoxkdcohcenfrationofcompoundagaibsts2790cekillneafter72hr4xp0sure,,F,1,,,A2780
7301,,,11600.0,Intermddiwte,Hom0xapiens,16317,djEMBL618548,81034,,850.0,,9ghinutiomofcellgrowthinhunanlvarixhcardigomac3lllineA2780cosRcisplztihrwxistan6usingthe95hourdontinuouswcposurwsulforh9vahineBSRBgglwthdelayassqy,,F,1,,,A2780
7302,,,30890.0,Intermexuate,Homoszpifns,16936,CHEMBL618558,81034,,606.0,,Ighibitionovtub7lknpolymedozationijanakogyoeca,,F,1,,,A2780
7303,,,5742.0,Ihtermedia6e,yomosapoens,3801,CgEMBL618650,81034,,653.0,,Inhinitoryavtlvitysgakns5ovariantumlgceoilijeA2780aeter72hdcontinuousexposjreyocpmp8und,,F,1,,,A2780
7304,,,9822.0,Exp2rt,gom9sapiens,6181,CHEMfo618551,81034,,1039.0,,CyhotoxicecfwctinovarkancxnsercekllineA2789,,F,1,,,A2780
