assay_id,confidence_score,assay_organism,description,assay_type,assay_tax_id,assay_tissue,assay_subcellular_fraction,assay_category,chembl_id,doc_id,relationship_type,bao_format,src_id,tissue_id,assay_test_type,assay_strain,assay_cell_type,tid
3294,8,Cavia porcellus,Binding affinity was determined against 5-hydroxytryptamine 2C receptor using cloned rat receptors expressed in 293 cells radiolabeled with [3H]mesulergine,B,10141.0,,,,CHEMBL619094,13181,H,BAO_0000219,1,,,,HEK293,168
3295,9,Cavia porcellus,In vitro by displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor on guinea pig striatal membrane,B,10141.0,,,,CHEMBL619095,14287,D,BAO_0000019,1,,,,,20033
3296,9,Cavia porcellus,Compound was evaluated for binding affinity against 5-hydroxytryptamine 4 receptor using radioligand binding assay using [3H]GR as radioligand,B,10141.0,,,,CHEMBL857988,1317,D,BAO_0000357,1,,,,,20033
3297,9,Cavia porcellus,Compound was evaluated for its ability to displace [3H]GR-113808 binding from 5-hydroxytryptamine 4 receptor in guinea pig striatum.,B,10141.0,,,,CHEMBL619096,15316,D,BAO_0000357,1,,,,,20033
3298,9,Cavia porcellus,In vitro binding affinity at 5-hydroxytryptamine 4 receptor in guinea pig striatum using 3[H]GR-113808 as the radioligand,B,10141.0,Striatum,,,CHEMBL619097,16429,D,BAO_0000357,1,2435.0,,,,20033
3299,9,Cavia porcellus,The compound was tested for its binding affinity towards 5-hydroxytryptamine 4 receptor in guinea pig hippocampus using [125I]SB-207710.,B,10141.0,Hippocampus,,,CHEMBL619098,14818,D,BAO_0000221,1,10000000.0,,,,20033
3300,9,Cavia porcellus,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand,B,10141.0,,,,CHEMBL619751,15194,D,BAO_0000357,1,,,,,20033
3301,9,Cavia porcellus,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand.,B,10141.0,,,,CHEMBL619752,15194,D,BAO_0000357,1,,,,,20033
3302,9,Cavia porcellus,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,F,10141.0,Ileum,,,CHEMBL875096,13961,D,BAO_0000221,1,2116.0,,,,20033
3303,8,,Binding affinity towards 5-HT2C receptor by the displacement of [3H]mesulergine] in human recombinant receptors in mammalian cell,B,,,,,CHEMBL619004,5486,H,BAO_0000357,1,,,,,108
3304,8,,Binding affinity towards human 5-hydroxytryptamine 4 receptor using [3H]5-HT as radioligand,B,,,,,CHEMBL619005,16209,H,BAO_0000357,1,,,,,168
3305,8,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL619006,17085,H,BAO_0000019,1,,,,,168
3306,8,,Compound was evaluated for the binding affinity against human cloned 5-hydroxytryptamine 4 receptor in HeLa cells using [3H]-LSD as the radioligand,B,,,,,CHEMBL619007,4199,H,BAO_0000219,1,,,,HeLa,168
3307,8,,Compound was tested for its binding affinity against 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL619008,15146,H,BAO_0000357,1,,,,,168
3308,8,,Compound was tested for its binding affinity for 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL619009,5213,H,BAO_0000357,1,,,,,168
3309,8,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 4 receptor in HeLa cells, using [3H]LSD as radioligand",B,,,,,CHEMBL619010,4829,H,BAO_0000219,1,,,,HeLa,168
3310,8,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons,B,,,,,CHEMBL619011,17358,H,BAO_0000357,1,,,,,10622
3311,8,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons; IA means inactive,B,,,,,CHEMBL619012,17358,H,BAO_0000357,1,,,,,10622
3312,8,,Ability to displace [3H]GR-113808 from mouse 5-hydroxytryptamine 4 receptor in COS7 cells,B,,,,,CHEMBL619013,16946,H,BAO_0000219,1,,,,,10622
3313,8,,Tested for ability to stimulate 5-hydroxytryptamine 4 receptors in mouse Coliculi neurons,B,,,,,CHEMBL619014,17358,H,BAO_0000357,1,,,,,10622
3314,8,,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model,F,,Cardiac atrium,,,CHEMBL857503,268,H,BAO_0000019,1,2081.0,,,,11249
3315,8,,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model; compound found inactive at 1 uM,F,,Cardiac atrium,,,CHEMBL619015,268,H,BAO_0000019,1,2081.0,,,,11249
3316,8,,The compound was tested for binding affinity against 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL619016,15086,H,BAO_0000357,1,,,,,11249
3317,8,,Compound was tested for binding affinity against piglet hippocampus 5-hydroxytryptamine 4 receptor,B,,Hippocampus,,,CHEMBL619017,14875,H,BAO_0000221,1,10000000.0,,,,11249
3318,8,Sus scrofa,The binding affinity (pKi) was measured against 5-hydroxytryptamine 4 receptor of piglet hippocampus using [125I]SB 207710 as radioligand,B,9823.0,Hippocampus,,,CHEMBL619018,13267,H,BAO_0000221,1,10000000.0,,,,168
3319,8,Oryctolagus cuniculus,Binding affinity against 5-hydroxytryptamine 2A receptor using rabbit saphenous vein assay.,B,9986.0,,,,CHEMBL619019,13047,H,BAO_0000019,1,,,,,168
3320,9,Rattus norvegicus,Displacement of [3H]GR-113808 from rat striatum 5-hydroxytryptamine 4 receptor,B,10116.0,,,,CHEMBL619020,1650,D,BAO_0000357,1,,,,,10623
3321,8,,Tested for its agonist potency against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,F,,,,,CHEMBL619021,567,H,BAO_0000019,1,,,,,10623
3322,8,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in relaxation of rat oesophagus,B,,,,,CHEMBL619022,17358,H,BAO_0000357,1,,,,,10623
3323,8,,Tested for the effect on binding at 5-hydroxytryptamine 4 receptor; No activity,B,,,,,CHEMBL619023,188,H,BAO_0000357,1,,,,,10623
3324,8,,lntrinsic activity relative to 5-HT receptor,F,,,,,CHEMBL619024,670,H,BAO_0000019,1,,,,,10623
3325,8,,Compound was evaluated for the agonistic activity towards 5-hydroxytryptamine 4 receptor using the rat tunica muscularis mucosae (TMM) esophagus strip assay,F,,,,,CHEMBL619025,204,H,BAO_0000019,1,,,,,10623
3326,8,,In vitro relaxation of carbachol pre-contracted rat oesophageal TMM.,F,,,,,CHEMBL619026,1946,H,BAO_0000019,1,,,,,10623
3327,8,,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay,F,,,,,CHEMBL619027,6398,H,BAO_0000019,1,,,,,10623
3328,8,,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay; IN = Inactive,F,,,,,CHEMBL619028,6398,H,BAO_0000019,1,,,,,10623
3329,8,,Efficient 5-hydroxytryptamine 4 agonist in the rat tunica muscularis mucosae,F,,,,,CHEMBL619029,17358,H,BAO_0000019,1,,,,,10623
3330,8,,Tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay of racemate mixture,F,,,,,CHEMBL619030,6398,H,BAO_0000019,1,,,,,10623
3331,8,,Relaxation of carbachol induced contractions of rat tunica muscularis mucosae,B,,,,,CHEMBL619031,11752,H,BAO_0000357,1,,,,,10623
3332,8,,5-hydroxytryptamine 4 receptor agonist activity was determined by the relaxation of the carbachol-contracted rat esophageal tunica muscularis mucosae,F,,,,,CHEMBL619032,809,H,BAO_0000019,1,,,,,10623
3333,9,Rattus norvegicus,Inhibition of radiolabeled [3H]GR-113808 ligand binding to 5-hydroxytryptamine 4 receptor,B,10116.0,,,,CHEMBL619033,14178,D,BAO_0000357,1,,,,,10623
3334,8,,Tested for its efficacy against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,B,,,,,CHEMBL619034,567,H,BAO_0000357,1,,,,,10623
3335,8,,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae.,B,,,,,CHEMBL619035,1946,H,BAO_0000357,1,,,,,10623
3336,8,,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae; No activity up to 104M concentration,B,,,,,CHEMBL619036,1946,H,BAO_0000357,1,,,,,10623
3337,9,Rattus norvegicus,Binding affinity (Ki+/-SEM) against 5-hydroxytryptamine 4 receptor from cheng Prusoff equation by using [3H]GR-113808 in rat striatum,B,10116.0,,,,CHEMBL619037,13961,D,BAO_0000019,1,,,,,10623
3338,8,,Binding affinity towards 5-HT 4 receptor in rat striatum membranes using [3H]GR-113808 as radioligand,B,,Striatum,,,CHEMBL619038,6238,H,BAO_0000249,1,2435.0,,,,10623
3339,8,,Binding affinity towards 5-HT4 receptor was determined in rat striatal membranes using [3H]GR-113808 as radioligand; Not tested,B,,,,,CHEMBL619039,14290,H,BAO_0000249,1,,,,,10623
3340,8,,Binding affinity towards 5-hydroxytryptamine 4 receptor was determined in rat striatal membranes using [3H]GR-113808 as radioligand,B,,,,,CHEMBL619040,14290,H,BAO_0000249,1,,,,,10623
3341,9,Rattus norvegicus,Binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum,B,10116.0,Striatum,,,CHEMBL619041,809,D,BAO_0000019,1,2435.0,,,,10623
3342,8,,Binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum,B,,Striatum,,,CHEMBL619042,1578,H,BAO_0000019,1,2435.0,,,,10623
3343,8,,Binding affinity to 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum membrane,B,,Striatum,,,CHEMBL619043,16709,H,BAO_0000249,1,2435.0,,,,10623
3344,8,,Binding affinity at 5-hydroxytryptamine 4 receptor in rat striatum by [3H]GR-113808 displacement.,B,,Striatum,,,CHEMBL619044,1946,H,BAO_0000019,1,2435.0,,,,10623
3345,8,,In vitro affinity at serotonergic 5-hydroxytryptamine 4 receptor by radioligand binding assay using [3H]GR-113808 in rat striatum membranes.,B,,Striatum,,,CHEMBL619045,15253,H,BAO_0000249,1,2435.0,,,,10623
3346,8,,In vitro binding affinity to 5-hydroxytryptamine 4 receptor in rat striatum membrane,B,,Striatum,,,CHEMBL619046,4535,H,BAO_0000249,1,2435.0,,,,10623
3347,8,,Binding affinity at 5-hydroxytryptamine 4 receptor in rat striatal membranes by [3H]GR-113808 displacement.,B,,,,,CHEMBL619047,13961,H,BAO_0000249,1,,,,,10623
3348,8,,Tested for potency against 5-hydroxytryptamine 4 receptor agonist in rat brain,F,,Brain,,,CHEMBL619048,17358,H,BAO_0000221,1,955.0,,,,10623
3349,8,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 4 receptor of rat,F,,,,,CHEMBL859398,15847,H,BAO_0000019,1,,,,,10623
3350,8,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 4 receptor of rat; ND means not done,F,,,,,CHEMBL619049,15847,H,BAO_0000019,1,,,,,10623
3351,8,,5-hydroxytryptamine 4 receptor agonist activity in the rat esophageal muscularis mucosae,F,,,,,CHEMBL857886,670,H,BAO_0000019,1,,,,,10623
3352,8,,5-hydroxytryptamine 4 receptor agonist activity in the rat esophageal muscularis mucosae; Not tested,F,,,,,CHEMBL619050,670,H,BAO_0000019,1,,,,,10623
3353,8,,Antagonist activity against 5-hydroxytryptamine 4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,F,,,,,CHEMBL620591,1317,H,BAO_0000019,1,,,,,10623
3354,9,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 4 receptor,B,10116.0,,,,CHEMBL620592,12936,D,BAO_0000357,1,,,,,10623
3355,8,,pKi against 5-hydroxytryptamine 4 receptor in rat striatum membrane,B,,Striatum,,,CHEMBL620593,4535,H,BAO_0000249,1,2435.0,,,,10623
3356,9,Rattus norvegicus,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-5 M.,F,10116.0,,,,CHEMBL620594,14424,D,BAO_0000019,1,,,,,10623
3357,8,,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-6 M.,F,,,,,CHEMBL875079,14424,H,BAO_0000019,1,,,,,10623
3358,8,,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,F,,,,,CHEMBL620595,14424,H,BAO_0000019,1,,,,,10623
3359,9,Rattus norvegicus,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-8 M.,F,10116.0,,,,CHEMBL620596,14424,D,BAO_0000019,1,,,,,10623
3360,8,,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-7 M.,F,,,,,CHEMBL620597,14424,H,BAO_0000019,1,,,,,10623
3361,8,,Antagonistic activity evaluated by ability to block serotonin induced relaxation (via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-8 M.,F,,,,,CHEMBL620598,14424,H,BAO_0000019,1,,,,,10623
3362,8,,Antagonistic activity evaluated by ability to block serotonin induced relaxation via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 0.1 mg/kg (p.o.),F,,,,,CHEMBL620599,14424,H,BAO_0000218,1,,,,,10623
3363,8,,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,F,,,,,CHEMBL620600,14424,H,BAO_0000019,1,,,,,10623
3364,8,Rattus norvegicus,Estimate from relaxation of carbachol-contracted rat esophageal muscularis mucosae,F,10116.0,,,,CHEMBL620601,1980,H,BAO_0000019,1,,,,,168
3365,8,,Compound was tested for agonistic activity against 5-hydroxytryptamine 4 receptor on guinea colon at a concentration 0.1 uM,F,,,,,CHEMBL620602,4639,H,BAO_0000019,1,,,,,168
3366,8,,Tested for affinity towards 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL620603,17358,H,BAO_0000357,1,,,,,168
3367,8,,Tested for affinity towards 5-hydroxytryptamine 4 receptor.,B,,,,,CHEMBL620604,17358,H,BAO_0000357,1,,,,,168
3368,8,,Compound was tested for 5-hydroxytryptamine 4 binding affinity,B,,,,,CHEMBL620605,17358,H,BAO_0000357,1,,,,,168
3369,8,,Compound was tested for its affinity towards 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL620606,1558,H,BAO_0000357,1,,,,,168
3370,8,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,F,,,,,CHEMBL620607,17358,H,BAO_0000019,1,,,,,168
3371,8,,In vitro binding affinity towards 5-HT4 receptor was determined,B,,,,,CHEMBL620608,16117,H,BAO_0000357,1,,,,,168
3372,8,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,F,,,,,CHEMBL620609,17358,H,BAO_0000019,1,,,,,168
3373,8,,Tested for agonist activity against 5-hydroxytryptamine 4 receptor,F,,,,,CHEMBL620610,17358,H,BAO_0000019,1,,,,,168
3374,8,,Tested for selectivity for 5-hydroxytryptamine 4 receptor,B,,,,,CHEMBL620611,17358,H,BAO_0000357,1,,,,,168
3375,8,,Tested for 5-hydroxytryptamine 4 binding affinity against cisapride,B,,,,,CHEMBL620612,17358,H,BAO_0000357,1,,,,,168
3376,8,,Tested for 5-hydroxytryptamine 4 binding affinity against renzapride,B,,,,,CHEMBL620613,17358,H,BAO_0000357,1,,,,,168
3377,8,,Tested for 5-hydroxytryptamine 4 binding affinity against zacopride,B,,,,,CHEMBL620614,17358,H,BAO_0000357,1,,,,,168
3378,8,,Binding affinity against 5-Hydroxytryptamine 4 receptor,B,,,,,CHEMBL620615,1274,H,BAO_0000357,1,,,,,168
3379,6,,Compound was evaluated for the displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 recognition sites in rat brain membranes,B,,,Brain membranes,,CHEMBL857075,10728,H,BAO_0000249,1,,,,,104698
3380,6,,Compound was evaluated for the displacement of [3H]Q-ICS-205-930 from 5-HT3 recognition sites in rat brain membranes,B,,,Brain membranes,,CHEMBL620616,11695,H,BAO_0000249,1,,,,,104698
3381,6,,Displacement of [3H]Q-ICS-205-930 from 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes,B,,,Brain membranes,,CHEMBL619411,11695,H,BAO_0000249,1,,,,,104698
3382,6,,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor from rat cortex homogenate,B,,,,,CHEMBL619412,12490,H,BAO_0000019,1,,,,,104698
3383,7,Rattus norvegicus,Displacement of [3H]-Q-ICS 205-930 from rat cortex homogenate 5-hydroxytryptamine 3 receptor,B,10116.0,,,,CHEMBL619413,11828,D,BAO_0000019,1,,,,,104698
3384,6,,Binding affinity of 5-hydroxytryptamine 3 receptor using [3H]granisetron in rat hippocampus and entorhinal cortex,B,,Hippocampus,,,CHEMBL619414,12253,H,BAO_0000221,1,10000000.0,,,,104698
3385,6,,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand in rat cortex,B,,,,,CHEMBL619415,10561,H,BAO_0000019,1,,,,,104698
3386,6,,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]quipazine as radioligand in rat cortex,B,,,,,CHEMBL619416,10561,H,BAO_0000019,1,,,,,104698
3387,6,,Rat 5-hydroxytryptamine 3 receptor (5-HT3) antagonist,F,,,,,CHEMBL619417,14432,H,BAO_0000019,1,,,,,104698
3388,7,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 3 receptor,B,10116.0,,,,CHEMBL619418,12936,D,BAO_0000223,1,,,,,104698
3389,7,Rattus norvegicus,Binding affinity against 5-Hydroxytryptamine 3 receptor,B,10116.0,,,,CHEMBL619419,1274,D,BAO_0000223,1,,,,,104698
3390,6,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of racemic [3H]zacopride from rat cortex,B,,,,,CHEMBL619420,1980,H,BAO_0000019,1,,,,,104698
3391,6,,Binding affinity to 5-hydroxytryptamine 3 receptor was determined in rat cerebro cortical membranes using [3H]quipazine.,B,,,,,CHEMBL619421,670,H,BAO_0000249,1,,,,,104698
3392,7,Rattus norvegicus,Displacement of [3H]granisetron from 5-hydroxytryptamine 3 receptor of rat cortex,B,10116.0,,,,CHEMBL619422,968,D,BAO_0000019,1,,,,,104698
3393,6,,In vitro by displacement of [3H]LY-278584 from 5-hydroxytryptamine 3 receptor on rat entorhinal cortex,B,,,,,CHEMBL619423,14287,H,BAO_0000019,1,,,,,104698
3394,6,,Tested for its binding affinity by measuring its ability to displace [3H]granisetron from 5-hydroxytryptamine 3 receptor in rat cortex,B,,,,,CHEMBL875080,567,H,BAO_0000019,1,,,,,104698
3395,6,,The binding affinity (pKi) measured against 5-hydroxytryptamine 1A receptor of rat cortex using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL619424,13267,H,BAO_0000019,1,,,,,104698
