ASSI,ASTETY,CHEI,ASSTR,ASCETY,DOI,RELATT,CONFSCO,CUB,SI,SRASI,CI,BFO,TII,VARII
11569,In vivo,CHEMBL626766,,,13465,N,1,Intermediate,1,,,BAO_0000218,,
11570,In vivo,CHEMBL626767,,,13465,N,1,Intermediate,1,,,BAO_0000218,,
11571,In vivo,CHEMBL626768,,,13465,N,1,Intermediate,1,,,BAO_0000218,,
11572,In vivo,CHEMBL626769,,,13465,N,1,Intermediate,1,,,BAO_0000218,,
11573,In vivo,CHEMBL874463,,,13465,N,1,Intermediate,1,,,BAO_0000218,,
11574,In vivo,CHEMBL626770,,,13465,U,0,Autocuration,1,,,BAO_0000218,,
11575,In vivo,CHEMBL626771,,,13465,U,0,Autocuration,1,,,BAO_0000218,,
11576,In vivo,CHEMBL626772,,,13465,N,1,Intermediate,1,,,BAO_0000218,,
11577,In vivo,CHEMBL626773,,,14731,N,1,Intermediate,1,,,BAO_0000218,,
11578,In vivo,CHEMBL626774,,,14731,N,1,Intermediate,1,,,BAO_0000218,,
11579,In vivo,CHEMBL626775,,,13376,N,1,Intermediate,1,,,BAO_0000218,,
11580,In vivo,CHEMBL626776,,,13376,N,1,Intermediate,1,,,BAO_0000218,,
11581,In vivo,CHEMBL626777,,,14443,N,1,Intermediate,1,,,BAO_0000218,,
11582,In vivo,CHEMBL626778,,,13465,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11583,In vivo,CHEMBL626779,,,16359,U,0,Autocuration,1,,,BAO_0000218,,
11584,In vivo,CHEMBL626780,,,16359,U,0,Autocuration,1,,,BAO_0000218,,
11585,In vivo,CHEMBL626781,,,15618,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11586,In vivo,CHEMBL632164,,,14554,N,1,Intermediate,1,,,BAO_0000218,,
11587,In vivo,CHEMBL632165,,,11537,N,1,Intermediate,1,,,BAO_0000218,,
11588,In vivo,CHEMBL632166,,,11537,N,1,Intermediate,1,,,BAO_0000218,,
11589,In vivo,CHEMBL632167,,,11537,N,1,Intermediate,1,,,BAO_0000218,,
11590,In vivo,CHEMBL632168,,,11537,N,1,Intermediate,1,,,BAO_0000218,,
11591,In vivo,CHEMBL632169,,,2021,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11592,In vivo,CHEMBL632170,,,5932,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11593,In vivo,CHEMBL632171,,,5932,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11594,In vivo,CHEMBL632172,,,17320,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11595,In vivo,CHEMBL632173,,,15831,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11596,In vivo,CHEMBL632174,,,15078,N,1,Intermediate,1,,,BAO_0000218,,
11597,In vivo,CHEMBL632175,,,14941,N,1,Intermediate,1,,,BAO_0000218,,
11598,In vivo,CHEMBL632176,,,15343,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11599,In vivo,CHEMBL632177,,,15343,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11600,In vivo,CHEMBL632178,,,14856,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11601,In vivo,CHEMBL632179,,,13129,N,1,Intermediate,1,,,BAO_0000218,,
11602,In vivo,CHEMBL632180,,,13098,N,1,Intermediate,1,,,BAO_0000218,178.0,
11603,In vivo,CHEMBL632181,,,13098,N,1,Intermediate,1,,,BAO_0000218,178.0,
11604,In vivo,CHEMBL632182,,,13098,N,1,Intermediate,1,,,BAO_0000218,178.0,
11605,In vivo,CHEMBL632183,,,15478,U,0,Autocuration,1,,,BAO_0000218,178.0,
11606,In vivo,CHEMBL632184,,,15341,N,1,Intermediate,1,,,BAO_0000218,,
11607,In vivo,CHEMBL874470,,,15341,N,1,Intermediate,1,,,BAO_0000218,,
11608,,CHEMBL631302,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11609,,CHEMBL631303,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11610,,CHEMBL631304,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11611,,CHEMBL631305,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11612,,CHEMBL631306,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11613,,CHEMBL631307,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11614,,CHEMBL631308,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11615,,CHEMBL625557,,,8684,N,1,Intermediate,1,,,BAO_0000218,,
11616,,CHEMBL625558,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11617,,CHEMBL625559,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11618,,CHEMBL625560,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11619,,CHEMBL625561,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11620,,CHEMBL625562,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11621,,CHEMBL875320,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11622,,CHEMBL625563,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11623,,CHEMBL625564,,,8684,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11624,,CHEMBL625565,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11625,,CHEMBL625566,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11626,,CHEMBL625567,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11627,,CHEMBL625568,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11628,,CHEMBL628217,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11629,,CHEMBL628218,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11630,,CHEMBL628219,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11631,,CHEMBL628220,,,8684,N,1,Intermediate,1,,,BAO_0000218,995.0,
11632,,CHEMBL628221,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11633,,CHEMBL628222,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11634,,CHEMBL628223,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11635,,CHEMBL628224,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11636,,CHEMBL628225,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11637,,CHEMBL628226,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11638,,CHEMBL628227,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11639,,CHEMBL875481,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11640,,CHEMBL628228,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11641,,CHEMBL628229,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11642,,CHEMBL628230,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11643,,CHEMBL628231,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11644,,CHEMBL628232,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11645,,CHEMBL628233,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11646,,CHEMBL628234,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11647,,CHEMBL628235,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11648,,CHEMBL628236,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11649,,CHEMBL628237,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11650,,CHEMBL628238,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11651,,CHEMBL628239,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11652,,CHEMBL628240,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11653,,CHEMBL628241,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11654,,CHEMBL628242,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11655,,CHEMBL875482,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11656,,CHEMBL628243,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11657,,CHEMBL628244,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11658,,CHEMBL628245,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11659,,CHEMBL628246,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11660,,CHEMBL628247,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11661,,CHEMBL628248,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11662,,CHEMBL628249,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11663,,CHEMBL625452,,,14839,N,1,Intermediate,1,,,BAO_0000218,,
11664,,CHEMBL625453,,,14839,N,1,Intermediate,1,,,BAO_0000218,,
11665,,CHEMBL625454,,,14839,N,1,Intermediate,1,,,BAO_0000218,,
11666,,CHEMBL623844,,,14839,N,1,Intermediate,1,,,BAO_0000218,,
11667,,CHEMBL623845,,,12178,N,1,Intermediate,1,,,BAO_0000218,,
11668,,CHEMBL623846,,,12178,N,1,Intermediate,1,,,BAO_0000218,,
11669,,CHEMBL623847,,,12178,U,0,Autocuration,1,,,BAO_0000218,,
11670,,CHEMBL623848,,,12186,N,1,Intermediate,1,,,BAO_0000218,,
11671,,CHEMBL623849,,,12186,N,1,Intermediate,1,,,BAO_0000218,,
11672,,CHEMBL623850,,,12186,N,1,Intermediate,1,,,BAO_0000218,,
11673,,CHEMBL623851,,,12186,N,1,Intermediate,1,,,BAO_0000218,,
11674,,CHEMBL623852,,,12187,U,0,Autocuration,1,,,BAO_0000218,,
11675,,CHEMBL624551,,,12187,N,1,Intermediate,1,,,BAO_0000218,,
11676,,CHEMBL624552,,,12187,N,1,Intermediate,1,,,BAO_0000218,,
11677,,CHEMBL624553,,,12187,U,0,Autocuration,1,,,BAO_0000218,,
11678,,CHEMBL624554,,,12187,U,0,Autocuration,1,,,BAO_0000218,,
11679,,CHEMBL624555,,,12187,N,1,Intermediate,1,,,BAO_0000218,,
11680,,CHEMBL624741,,,12187,N,1,Intermediate,1,,,BAO_0000218,,
11681,,CHEMBL624742,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11682,,CHEMBL624743,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11683,,CHEMBL877606,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11684,,CHEMBL624744,,,13391,U,0,Autocuration,1,,,BAO_0000218,,
11685,,CHEMBL624745,,,13391,U,0,Autocuration,1,,,BAO_0000218,178.0,
11686,,CHEMBL624746,,,13391,U,0,Autocuration,1,,,BAO_0000218,178.0,
11687,,CHEMBL624747,,,13391,U,0,Autocuration,1,,,BAO_0000218,178.0,
11688,,CHEMBL624748,,,16360,U,0,Autocuration,1,,,BAO_0000019,,
11689,,CHEMBL622504,,,3673,N,1,Intermediate,1,,,BAO_0000218,,
11690,,CHEMBL622505,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11691,,CHEMBL622506,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11692,,CHEMBL622507,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11693,,CHEMBL622508,,,14122,N,1,Intermediate,1,,,BAO_0000218,,
11694,,CHEMBL622509,,,13889,U,0,Autocuration,1,,,BAO_0000019,,
11695,,CHEMBL622510,,,14393,N,1,Intermediate,1,,,BAO_0000218,,
11696,,CHEMBL622511,,,17279,N,1,Intermediate,1,,,BAO_0000218,,
11697,,CHEMBL622512,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11698,,CHEMBL622513,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11699,,CHEMBL622514,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11700,,CHEMBL622515,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11701,,CHEMBL622516,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11702,,CHEMBL622517,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11703,,CHEMBL622518,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11704,,CHEMBL622519,,,14548,N,1,Intermediate,1,,,BAO_0000218,,
11705,In vivo,CHEMBL622520,,,14608,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11706,In vivo,CHEMBL622521,,,14608,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11707,In vivo,CHEMBL625113,,,14608,N,1,Intermediate,1,,,BAO_0000218,14.0,
11708,In vivo,CHEMBL625114,,,14608,N,1,Intermediate,1,,,BAO_0000218,14.0,
11709,In vivo,CHEMBL874397,,,14608,N,1,Intermediate,1,,,BAO_0000218,14.0,
11710,In vivo,CHEMBL625115,,,14608,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11711,In vivo,CHEMBL625116,,,14608,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11712,In vivo,CHEMBL623932,,,14608,N,1,Intermediate,1,,,BAO_0000218,2106.0,
11713,In vivo,CHEMBL623933,,,14608,N,1,Intermediate,1,,,BAO_0000218,2435.0,
11714,In vivo,CHEMBL623934,,,14608,N,1,Intermediate,1,,,BAO_0000218,2435.0,
11715,In vivo,CHEMBL623935,,,14608,N,1,Intermediate,1,,,BAO_0000218,2435.0,
11716,In vivo,CHEMBL623936,,,14608,N,1,Intermediate,1,,,BAO_0000218,2046.0,
11717,In vivo,CHEMBL623937,,,14608,N,1,Intermediate,1,,,BAO_0000218,2046.0,
11718,In vivo,CHEMBL623938,,,14608,N,1,Intermediate,1,,,BAO_0000218,2046.0,
11719,,CHEMBL623939,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11720,,CHEMBL623940,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11721,,CHEMBL623941,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11722,,CHEMBL627216,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11723,,CHEMBL623942,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11724,,CHEMBL618793,,,15383,N,1,Intermediate,1,,,BAO_0000218,955.0,
11725,,CHEMBL618794,,,15383,N,1,Intermediate,1,,,BAO_0000218,955.0,
11726,,CHEMBL618795,,,15383,N,1,Intermediate,1,,,BAO_0000218,955.0,
11727,,CHEMBL618796,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11728,,CHEMBL618797,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11729,,CHEMBL618798,,,15383,N,1,Intermediate,1,,,BAO_0000218,2113.0,
11730,,CHEMBL618799,,,15383,N,1,Intermediate,1,,,BAO_0000218,2113.0,
11731,,CHEMBL618800,,,15383,N,1,Intermediate,1,,,BAO_0000218,2113.0,
11732,,CHEMBL618801,,,15383,N,1,Intermediate,1,,,BAO_0000218,2113.0,
11733,,CHEMBL618802,,,15383,N,1,Intermediate,1,,,BAO_0000218,2113.0,
11734,,CHEMBL618803,,,15383,N,1,Intermediate,1,,,BAO_0000218,2113.0,
11735,,CHEMBL618804,,,15383,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11736,,CHEMBL618805,,,15383,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11737,,CHEMBL618806,,,15383,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11738,,CHEMBL618807,,,15383,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11739,,CHEMBL618808,,,15383,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11740,,CHEMBL618809,,,15383,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11741,,CHEMBL618810,,,15383,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11742,,CHEMBL618811,,,15383,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11743,,CHEMBL875844,,,15383,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11744,,CHEMBL618812,,,15383,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11745,,CHEMBL618813,,,15383,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11746,,CHEMBL618814,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11747,,CHEMBL618815,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11748,,CHEMBL618816,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11749,,CHEMBL618817,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11750,,CHEMBL620544,,,15383,N,1,Intermediate,1,,,BAO_0000218,,
11751,In vivo,CHEMBL626230,,,15341,N,1,Intermediate,1,,,BAO_0000218,,
11752,In vivo,CHEMBL626231,,,15341,N,1,Intermediate,1,,,BAO_0000218,,
11753,In vivo,CHEMBL626232,,,15341,N,1,Intermediate,1,,,BAO_0000218,,
11754,In vivo,CHEMBL626233,,,14906,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11755,In vivo,CHEMBL626234,,,14906,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11756,In vivo,CHEMBL875341,,,14906,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11757,In vivo,CHEMBL626235,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11758,In vivo,CHEMBL626236,,,14215,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11759,In vivo,CHEMBL626237,,,14215,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11760,In vivo,CHEMBL626238,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11761,In vivo,CHEMBL622412,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11762,In vivo,CHEMBL623114,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11763,In vivo,CHEMBL623115,,,14215,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11764,In vivo,CHEMBL623116,,,14215,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11765,In vivo,CHEMBL623117,,,14215,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11766,In vivo,CHEMBL623118,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11767,In vivo,CHEMBL623119,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11768,In vivo,CHEMBL623120,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11769,In vivo,CHEMBL623286,,,14215,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11770,In vivo,CHEMBL623287,,,14067,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11771,In vivo,CHEMBL623288,,,12350,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11772,In vivo,CHEMBL623289,,,14813,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11773,In vivo,CHEMBL623290,,,12536,U,0,Autocuration,1,,,BAO_0000218,,
11774,In vivo,CHEMBL623291,,,14169,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11775,In vivo,CHEMBL623292,,,14169,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11776,In vivo,CHEMBL623293,,,15604,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11777,In vivo,CHEMBL623294,,,15604,U,0,Autocuration,1,,,BAO_0000218,1969.0,
11778,In vivo,CHEMBL623295,,,15604,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11779,In vivo,CHEMBL623296,,,14387,N,1,Intermediate,1,,,BAO_0000218,,
11780,,CHEMBL875349,,,15115,N,1,Intermediate,1,,,BAO_0000218,,
11781,,CHEMBL623297,,,15115,U,0,Autocuration,1,,,BAO_0000019,,
11782,,CHEMBL623298,,,15115,U,0,Autocuration,1,,,BAO_0000019,,
11783,,CHEMBL623299,,,15115,U,0,Autocuration,1,,,BAO_0000019,,
11784,,CHEMBL623300,,,16359,N,1,Intermediate,1,,,BAO_0000218,,
11785,,CHEMBL623301,,,12829,N,1,Intermediate,1,,,BAO_0000218,,
11786,,CHEMBL623302,,,12829,N,1,Intermediate,1,,,BAO_0000218,,
11787,,CHEMBL623303,,,12829,N,1,Intermediate,1,,,BAO_0000218,,
11788,,CHEMBL623304,,,12829,N,1,Intermediate,1,,,BAO_0000218,,
11789,,CHEMBL623305,,,12829,N,1,Intermediate,1,,,BAO_0000218,,
11790,,CHEMBL623306,,,15137,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11791,,CHEMBL623307,,,15137,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11792,,CHEMBL623308,,,15137,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11793,,CHEMBL623309,,,15137,N,1,Intermediate,1,,,BAO_0000218,1969.0,
11794,,CHEMBL623310,,,13509,N,1,Intermediate,1,,,BAO_0000218,,
11795,,CHEMBL623311,,,13509,N,1,Intermediate,1,,,BAO_0000218,,
11796,,CHEMBL623312,,,13509,N,1,Intermediate,1,,,BAO_0000218,,
11797,,CHEMBL875350,,,13509,N,1,Intermediate,1,,,BAO_0000218,,
11798,,CHEMBL628635,,,13509,N,1,Intermediate,1,,,BAO_0000218,,
11799,,CHEMBL628636,,,12064,N,1,Intermediate,1,,,BAO_0000218,,
11800,,CHEMBL628637,,,12064,N,1,Intermediate,1,,,BAO_0000218,,
11801,,CHEMBL628058,,,12064,N,1,Intermediate,1,,,BAO_0000218,,
11802,,CHEMBL628059,,,10677,N,1,Intermediate,1,,,BAO_0000218,,
11803,,CHEMBL628060,,,10677,N,1,Intermediate,1,,,BAO_0000218,,
11804,,CHEMBL628061,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11805,,CHEMBL628062,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11806,,CHEMBL628063,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11807,,CHEMBL628064,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11808,,CHEMBL628065,,,8926,U,0,Autocuration,1,,,BAO_0000019,,
11809,,CHEMBL628066,,,8926,U,0,Autocuration,1,,,BAO_0000019,2385.0,
11810,,CHEMBL628067,,,8926,U,0,Autocuration,1,,,BAO_0000019,2385.0,
11811,,CHEMBL874646,,,8926,N,1,Intermediate,1,,,BAO_0000218,2385.0,
11812,,CHEMBL628068,,,8926,U,0,Autocuration,1,,,BAO_0000019,2385.0,
11813,,CHEMBL628069,,,8926,U,0,Autocuration,1,,,BAO_0000019,2385.0,
11814,,CHEMBL628070,,,8926,U,0,Autocuration,1,,,BAO_0000019,2385.0,
11815,,CHEMBL628071,,,8926,U,0,Autocuration,1,,,BAO_0000019,2106.0,
11816,,CHEMBL628072,,,8926,U,0,Autocuration,1,,,BAO_0000019,2106.0,
11817,,CHEMBL628073,,,8926,U,0,Autocuration,1,,,BAO_0000019,2106.0,
11818,,CHEMBL628074,,,8926,U,0,Autocuration,1,,,BAO_0000019,2106.0,
11819,,CHEMBL628075,,,8926,U,0,Autocuration,1,,,BAO_0000019,2106.0,
11820,,CHEMBL628076,,,8926,U,0,Autocuration,1,,,BAO_0000019,2106.0,
11821,,CHEMBL628077,,,7570,N,1,Intermediate,1,,,BAO_0000218,1235.0,
11822,,CHEMBL628078,,,7570,N,1,Intermediate,1,,,BAO_0000218,178.0,
11823,,CHEMBL628079,,,7570,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11824,,CHEMBL628080,,,7570,N,1,Intermediate,1,,,BAO_0000218,992.0,
11825,,CHEMBL628081,,,7570,N,1,Intermediate,1,,,BAO_0000218,2046.0,
11826,,CHEMBL628082,,,7570,N,1,Intermediate,1,,,BAO_0000218,1235.0,
11827,,CHEMBL874647,,,7570,N,1,Intermediate,1,,,BAO_0000218,178.0,
11828,,CHEMBL626406,,,7570,N,1,Intermediate,1,,,BAO_0000218,2107.0,
11829,,CHEMBL626407,,,7570,N,1,Intermediate,1,,,BAO_0000218,992.0,
11830,,CHEMBL626408,,,7570,N,1,Intermediate,1,,,BAO_0000218,2046.0,
11831,,CHEMBL626409,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11832,,CHEMBL626410,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11833,,CHEMBL626411,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11834,,CHEMBL626412,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11835,,CHEMBL626413,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11836,,CHEMBL626414,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11837,,CHEMBL626415,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11838,,CHEMBL626416,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11839,,CHEMBL627062,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11840,,CHEMBL627063,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11841,,CHEMBL627064,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11842,,CHEMBL627227,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11843,,CHEMBL627228,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11844,,CHEMBL627229,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11845,,CHEMBL625792,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11846,,CHEMBL625793,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11847,,CHEMBL625794,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11848,,CHEMBL625795,,,8608,N,1,Intermediate,1,,,BAO_0000218,178.0,
11849,,CHEMBL625796,,,13792,N,1,Intermediate,1,,,BAO_0000218,,
11850,,CHEMBL625797,,,13376,N,1,Intermediate,1,,,BAO_0000218,,
11851,,CHEMBL625798,,,13376,N,1,Intermediate,1,,,BAO_0000218,,
11852,,CHEMBL875613,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11853,,CHEMBL625799,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11854,,CHEMBL625800,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11855,,CHEMBL625801,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11856,,CHEMBL625802,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11857,,CHEMBL625803,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11858,,CHEMBL625804,,,14380,U,0,Autocuration,1,,,BAO_0000019,,
11859,,CHEMBL622530,,,14380,U,0,Autocuration,1,,,BAO_0000218,,
11860,,CHEMBL622531,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11861,,CHEMBL622532,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11862,,CHEMBL623176,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11863,,CHEMBL623177,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11864,,CHEMBL623178,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11865,,CHEMBL623179,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11866,,CHEMBL623180,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11867,,CHEMBL623181,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11868,,CHEMBL624131,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11869,,CHEMBL624132,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11870,,CHEMBL624133,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11871,,CHEMBL624846,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11872,,CHEMBL624847,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11873,,CHEMBL624848,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11874,,CHEMBL625012,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11875,,CHEMBL625013,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11876,,CHEMBL625014,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11877,,CHEMBL625015,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11878,,CHEMBL625016,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11879,,CHEMBL625017,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
11880,,CHEMBL625018,,,13701,N,1,Intermediate,1,,,BAO_0000218,,
