tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
10623,,D,,,3356,Rattus norvegicus,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-5 M.,,Expert,,CHEMBL620594,,10116.0,,9,1,,F,,,BAO_0000019,14424
10623,,H,,,3357,,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-6 M.,,Expert,,CHEMBL875079,,,,8,1,,F,,,BAO_0000019,14424
10623,,H,,,3358,,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,,Expert,,CHEMBL620595,,,,8,1,,F,,,BAO_0000019,14424
10623,,D,,,3359,Rattus norvegicus,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-8 M.,,Expert,,CHEMBL620596,,10116.0,,9,1,,F,,,BAO_0000019,14424
10623,,H,,,3360,,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-7 M.,,Autocuration,,CHEMBL620597,,,,8,1,,F,,,BAO_0000019,14424
10623,,H,,,3361,,Antagonistic activity evaluated by ability to block serotonin induced relaxation (via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-8 M.,,Expert,,CHEMBL620598,,,,8,1,,F,,,BAO_0000019,14424
10623,,H,,,3362,,Antagonistic activity evaluated by ability to block serotonin induced relaxation via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 0.1 mg/kg (p.o.),,Expert,,CHEMBL620599,,,,8,1,,F,,,BAO_0000218,14424
10623,,H,,,3363,,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,,Autocuration,,CHEMBL620600,,,,8,1,,F,,,BAO_0000019,14424
168,,H,,,3364,Rattus norvegicus,Estimate from relaxation of carbachol-contracted rat esophageal muscularis mucosae,,Autocuration,,CHEMBL620601,,10116.0,,8,1,,F,,,BAO_0000019,1980
168,,H,,,3365,,Compound was tested for agonistic activity against 5-hydroxytryptamine 4 receptor on guinea colon at a concentration 0.1 uM,,Autocuration,,CHEMBL620602,,,,8,1,,F,,,BAO_0000019,4639
168,,H,,,3366,,Tested for affinity towards 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL620603,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3367,,Tested for affinity towards 5-hydroxytryptamine 4 receptor.,,Autocuration,,CHEMBL620604,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3368,,Compound was tested for 5-hydroxytryptamine 4 binding affinity,,Autocuration,,CHEMBL620605,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3369,,Compound was tested for its affinity towards 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL620606,,,,8,1,,B,,,BAO_0000357,1558
168,,H,,,3370,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,Autocuration,,CHEMBL620607,,,,8,1,,F,,,BAO_0000019,17358
168,,H,,,3371,,In vitro binding affinity towards 5-HT4 receptor was determined,,Autocuration,,CHEMBL620608,,,,8,1,,B,,,BAO_0000357,16117
168,,H,,,3372,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,Autocuration,,CHEMBL620609,,,,8,1,,F,,,BAO_0000019,17358
168,,H,,,3373,,Tested for agonist activity against 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL620610,,,,8,1,,F,,,BAO_0000019,17358
168,,H,,,3374,,Tested for selectivity for 5-hydroxytryptamine 4 receptor,,Autocuration,,CHEMBL620611,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3375,,Tested for 5-hydroxytryptamine 4 binding affinity against cisapride,,Autocuration,,CHEMBL620612,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3376,,Tested for 5-hydroxytryptamine 4 binding affinity against renzapride,,Autocuration,,CHEMBL620613,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3377,,Tested for 5-hydroxytryptamine 4 binding affinity against zacopride,,Autocuration,,CHEMBL620614,,,,8,1,,B,,,BAO_0000357,17358
168,,H,,,3378,,Binding affinity against 5-Hydroxytryptamine 4 receptor,,Expert,,CHEMBL620615,,,,8,1,,B,,,BAO_0000357,1274
104698,,H,,,3379,,Compound was evaluated for the displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 recognition sites in rat brain membranes,,Autocuration,,CHEMBL857075,,,,6,1,,B,,Brain membranes,BAO_0000249,10728
104698,,H,,,3380,,Compound was evaluated for the displacement of [3H]Q-ICS-205-930 from 5-HT3 recognition sites in rat brain membranes,,Autocuration,,CHEMBL620616,,,,6,1,,B,,Brain membranes,BAO_0000249,11695
104698,,H,,,3381,,Displacement of [3H]Q-ICS-205-930 from 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes,,Autocuration,,CHEMBL619411,,,,6,1,,B,,Brain membranes,BAO_0000249,11695
104698,,H,,,3382,,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor from rat cortex homogenate,,Autocuration,,CHEMBL619412,,,,6,1,,B,,,BAO_0000019,12490
104698,,D,,,3383,Rattus norvegicus,Displacement of [3H]-Q-ICS 205-930 from rat cortex homogenate 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619413,,10116.0,,7,1,,B,,,BAO_0000019,11828
104698,,H,10000000.0,,3384,,Binding affinity of 5-hydroxytryptamine 3 receptor using [3H]granisetron in rat hippocampus and entorhinal cortex,Hippocampus,Autocuration,,CHEMBL619414,,,,6,1,,B,,,BAO_0000221,12253
104698,,H,,,3385,,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand in rat cortex,,Autocuration,,CHEMBL619415,,,,6,1,,B,,,BAO_0000019,10561
104698,,H,,,3386,,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]quipazine as radioligand in rat cortex,,Autocuration,,CHEMBL619416,,,,6,1,,B,,,BAO_0000019,10561
104698,,H,,,3387,,Rat 5-hydroxytryptamine 3 receptor (5-HT3) antagonist,,Autocuration,,CHEMBL619417,,,,6,1,,F,,,BAO_0000019,14432
104698,,D,,,3388,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619418,,10116.0,,7,1,,B,,,BAO_0000223,12936
104698,,D,,,3389,Rattus norvegicus,Binding affinity against 5-Hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619419,,10116.0,,7,1,,B,,,BAO_0000223,1274
104698,,H,,,3390,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of racemic [3H]zacopride from rat cortex,,Autocuration,,CHEMBL619420,,,,6,1,,B,,,BAO_0000019,1980
104698,,H,,,3391,,Binding affinity to 5-hydroxytryptamine 3 receptor was determined in rat cerebro cortical membranes using [3H]quipazine.,,Autocuration,,CHEMBL619421,,,,6,1,,B,,,BAO_0000249,670
104698,,D,,,3392,Rattus norvegicus,Displacement of [3H]granisetron from 5-hydroxytryptamine 3 receptor of rat cortex,,Autocuration,,CHEMBL619422,,10116.0,,7,1,,B,,,BAO_0000019,968
104698,,H,,,3393,,In vitro by displacement of [3H]LY-278584 from 5-hydroxytryptamine 3 receptor on rat entorhinal cortex,,Autocuration,,CHEMBL619423,,,,6,1,,B,,,BAO_0000019,14287
104698,,H,,,3394,,Tested for its binding affinity by measuring its ability to displace [3H]granisetron from 5-hydroxytryptamine 3 receptor in rat cortex,,Autocuration,,CHEMBL875080,,,,6,1,,B,,,BAO_0000019,567
104698,,H,,,3395,,The binding affinity (pKi) measured against 5-hydroxytryptamine 1A receptor of rat cortex using [3H]8-OH-DPAT as radioligand,,Autocuration,,CHEMBL619424,,,,6,1,,B,,,BAO_0000019,13267
104698,,H,,,3396,,Binding affinity at 5-hydroxytryptamine 3 receptor in rat cortical membrane by [3H]graniestron displacement.,,Autocuration,,CHEMBL619425,,,,6,1,,B,,,BAO_0000249,14826
104698,,H,,,3397,,The compound was tested for the binding affinity against 5-hydroxytryptamine 3 receptor using [3H]zacopride as radioligand,,Autocuration,,CHEMBL619426,,,,6,1,,B,,,BAO_0000223,15194
104698,,H,,,3398,,The compound was tested for the binding affinity against 5-hydroxytryptamine 3 receptor using [3H]zacopride as radioligand.,,Autocuration,,CHEMBL619427,,,,6,1,,B,,,BAO_0000223,15194
104698,,D,,,3399,Rattus norvegicus,pKi value for inhibition of [3H]LY-278584 binding to 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619645,,10116.0,,7,1,,B,,,BAO_0000223,10394
10576,,D,,,3400,,"Compound was evaluated for binding affinity on 5-hydroxytryptamine 1A receptor in rat hippocampus membranes,3H-8-OH-DPAT and buspirone for nonspecific binding",,Expert,,CHEMBL619646,,,,9,1,,B,,,BAO_0000249,13657
12020,,H,955.0,,3401,,Compound was tested for its antagonistic activity against 5-hydroxytryptamine 3 receptor in rat brain using [3H]zacopride as the radioligand.,Brain,Autocuration,,CHEMBL619647,,,,8,1,,F,,,BAO_0000221,1879
12020,,H,,,3402,,Compound was tested in vitro for its antagonistic activity against 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619648,,,,8,1,,F,,,BAO_0000019,1879
12020,,H,,,3403,,Compound was tested in vitro for its antagonistic activity against 5-hydroxytryptamine 3 receptor in rat CNS.,,Autocuration,,CHEMBL619165,,,,8,1,,F,,,BAO_0000019,1879
12020,,H,,,3404,,Compound was evaluated in vivo for the antagonistic activity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL620719,In vivo,,,8,1,,F,,,BAO_0000218,204
12020,,H,,,3405,,Compound was tested for its binding affinity towards 5-HT-3 receptor in whole rat brain using (S)-[125I]-zacopride as the radioligand.,,Autocuration,,CHEMBL872924,,,,8,1,,B,,,BAO_0000019,1879
12020,,H,,,3406,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL620720,,,,8,1,,B,,,BAO_0000357,1879
12020,,H,,,3407,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor in whole rat brain using (S)-[125I]-zacopride as the radioligand.,,Autocuration,,CHEMBL620721,,,,8,1,,B,,,BAO_0000019,1879
12020,,H,,,3408,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor in whole rat brain using [125I]DAIZAC as the radioligand.,,Autocuration,,CHEMBL620722,,,,8,1,,B,,,BAO_0000019,1879
104698,,H,,,3409,,"Concentration that inhibits the binding of radioligand, [3H]-ICS 205930, to 5-hydroxytryptamine 3 receptor from rat cortex",,Autocuration,,CHEMBL620723,,,,6,1,,B,,,BAO_0000019,10641
12020,,H,,,3410,,In Vitro Binding affinity againist 5-hydroxytryptamine 3 receptor by displacing [3H]-Q-ICS 205-930 from rat cortex homogenates,,Autocuration,,CHEMBL620724,,,,8,1,,B,,,BAO_0000019,773
104698,,H,,,3411,,Binding affinity against 5-hydroxytryptamine 3 (5-HT3) receptor in rat brain cortical membranes using radioligand [3H]quipazine,,Autocuration,,CHEMBL620725,,,,6,1,,B,,,BAO_0000249,11952
12020,,D,,,3412,Rattus norvegicus,Antagonist activity (100 ug/kg) for the Bezold Jarisch reflex evoked by 30 (ug/Kg) of 5-hydroxytryptamine 3 receptor in ethylurethane anesthetized rats i.v.,,Autocuration,,CHEMBL620726,,10116.0,,9,1,,F,,,BAO_0000019,14145
144,,H,,,3413,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,Expert,,CHEMBL620727,,,,8,1,,B,,,BAO_0000357,17066
104714,,H,,,3414,,Compound was evaluated for 5-hydroxytryptamine 3 receptor binding,,Autocuration,,CHEMBL620728,,,,4,1,,B,,,BAO_0000223,6398
22226,,U,,,3415,,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,,Autocuration,,CHEMBL620729,,,,0,1,,B,,,BAO_0000019,10321
104714,,H,,,3416,,Tested for 5-hydroxytryptamine 3 receptor antagonist activity by inhibiting the 5-HT evoked Bezold-Jarisch reflex,,Autocuration,,CHEMBL858288,,,,4,1,,F,,,BAO_0000019,511
104714,,H,,,3417,,Compound was tested for binding affinity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL620730,,,,4,1,,B,,,BAO_0000223,4639
104714,,H,,,3418,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL620731,,,,4,1,,B,,,BAO_0000223,4639
104714,,H,,,3419,Cavia porcellus,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 0.3 uM,,Autocuration,,CHEMBL620732,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3420,Cavia porcellus,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 3 uM,,Autocuration,,CHEMBL618042,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3421,Cavia porcellus,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 30 uM,,Autocuration,,CHEMBL618043,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3422,,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL618044,,,,4,1,,B,,,BAO_0000223,1558
104714,,H,,,3423,,Evaluated for the 5-hydroxytryptamine 3 receptor antagonistic activity in Bezold-Jarisch model expressed as inhibition of the reflex bradycardia induced by an intravenous injection,,Autocuration,,CHEMBL618045,,,,4,1,,F,,,BAO_0000019,268
104714,,H,,,3424,,Compound was measured for its binding affinity at 5-hydroxytryptamine 3 receptor at a concentration of 10 uM using [3H]BRL-43694 as radioligand,,Autocuration,,CHEMBL618046,,,,4,1,,B,,,BAO_0000223,2474
104714,,H,,,3425,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); A: agonist,,Autocuration,,CHEMBL618047,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3426,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: agonist,,Autocuration,,CHEMBL875084,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3427,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: antagonist,,Autocuration,,CHEMBL618048,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3428,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); NA means data not available,,Autocuration,,CHEMBL618049,,,,4,1,,B,,,BAO_0000223,5067
104714,,H,,,3429,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); PA: Partial agonist,,Autocuration,,CHEMBL619764,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3430,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; A: agonist,,Autocuration,,CHEMBL619765,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3431,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; ANT: Antagonist,,Autocuration,,CHEMBL619766,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3432,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; NA: not active,,Autocuration,,CHEMBL619767,,,,4,1,,B,,,BAO_0000223,5067
104714,,H,,,3433,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; NA means data not available,,Autocuration,,CHEMBL619768,,,,4,1,,B,,,BAO_0000223,5067
104714,,H,,,3434,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; PA: Partial agonist,,Autocuration,,CHEMBL619769,,,,4,1,,F,,,BAO_0000019,5067
104714,,H,,,3435,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; na means data not available,,Autocuration,,CHEMBL619770,,,,4,1,,B,,,BAO_0000223,5067
104714,,H,,,3436,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL619771,,,,4,1,,B,,,BAO_0000223,5067
104714,,H,,,3437,,Binding affinity of compound towards 5-hydroxytryptamine 3 receptor using [3H]-BRL-43694 (1 nM) ligand in NG cells 108-15 was determined,,Autocuration,,CHEMBL619772,,,,4,1,,B,,,BAO_0000219,14331
104714,,H,,,3438,,Binding affinity of compound towards 5-hydroxytryptamine 3 receptor; NA: not active,,Autocuration,,CHEMBL619773,,,,4,1,,B,,,BAO_0000223,5067
104714,,H,,,3439,,Binding affinity for 5-HT3 receptor of NG108-15 cells using [3H]GR-65630,,Autocuration,,CHEMBL619774,,,433.0,4,1,NG108-15,B,,,BAO_0000219,6179
104714,,H,,,3440,,Binding affinity to 5-HT3 serotonin receptor in NG 108-15 neuroblastoma glioma cells using [3H]GR-65630 radioligand.,,Autocuration,,CHEMBL875083,,,,4,1,,B,,,BAO_0000019,4265
104714,,H,,,3441,,Binding affinity to 5-HT3 serotonin receptor in NG108-15 neuroblastoma glioma cells using [3H]GR-65630 radioligand,,Autocuration,,CHEMBL620718,,,433.0,4,1,NG108-15,B,,,BAO_0000219,4265
104714,,H,,,3442,,Compound was tested for 5-hydroxytryptamine 3 receptor binding affinity,,Autocuration,,CHEMBL618127,,,,4,1,,B,,,BAO_0000223,17358
104714,,H,,,3443,,Compound was tested for selectivity against 5-hydroxytryptamine 3 receptor binding affinity,,Autocuration,,CHEMBL618128,,,,4,1,,B,,,BAO_0000223,17358
104714,,H,,,3444,,Compound was tested for the inhibition of [3H]GR-65630 binding to 5-hydroxytryptamine 3 receptor expressed in NG 108-15 cells,,Autocuration,,CHEMBL618129,In vitro,,,4,1,,B,,,BAO_0000219,13628
104714,,H,,,3445,,In vitro Binding affinity towards 5-hydroxytryptamine 3 receptor was determined,,Autocuration,,CHEMBL618130,,,,4,1,,B,,,BAO_0000223,4612
104714,,H,,,3446,,Tested for 5-hydroxytryptamine 3 receptor antagonist activity,,Autocuration,,CHEMBL618131,,,,4,1,,F,,,BAO_0000019,17358
104714,,H,,,3447,Cavia porcellus,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 1 uM,,Autocuration,,CHEMBL618132,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3448,Cavia porcellus,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 10 uM,,Autocuration,,CHEMBL618133,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3449,Cavia porcellus,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 10 uM in the presence of 30 uM MDL 72222,,Autocuration,,CHEMBL618134,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3450,Cavia porcellus,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 3 uM,,Autocuration,,CHEMBL618135,,10141.0,,4,1,,F,,,BAO_0000019,4639
104714,,H,,,3451,,Binding affinity for the 5-hydroxytryptamine 3 receptor was evaluated in vitro by examining its ability to displace [3H]-BRL 43694.,,Autocuration,,CHEMBL618136,,,,4,1,,B,,,BAO_0000223,511
104714,,H,,,3452,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,Autocuration,,CHEMBL618137,,,,4,1,,B,,,BAO_0000223,1479
104714,,H,,,3453,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 3 receptor using radioligand binding assay,,Autocuration,,CHEMBL618138,,,,4,1,,B,,,BAO_0000223,1317
104714,,H,,,3454,,Tested against 5-hydroxytryptamine 3 receptor in experiment 1,,Autocuration,,CHEMBL618139,,,,4,1,,B,,,BAO_0000223,12146
104714,,H,,,3455,,Tested against 5-hydroxytryptamine 3 receptor in experiment 2,,Autocuration,,CHEMBL618140,,,,4,1,,B,,,BAO_0000223,12146
