assay_id,relationship_type,description,variant_id,assay_organism,assay_type,src_assay_id,bao_format,doc_id,assay_test_type,assay_tax_id,confidence_score,curated_by,src_id,chembl_id,cell_id,tissue_id
14421,N,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 594.07 umol/kg; Not determined,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629740,,
14422,N,Mean sodium excretion in rats when compound administered at 160 mg/kg po and vehicle dosed at 631.76 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629741,,
14423,N,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 7.56 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629742,,
14424,N,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 8.4 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629743,,
14425,N,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.28 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629744,,
14426,N,Mean sodium excretion in rats when compound administered at 2.5 mg/kg po and vehicle dosed at 9.87 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629745,,
14427,N,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 60.46 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629746,,
14428,N,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 67.18 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629747,,
14429,N,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 74.26 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629748,,
14430,N,Mean sodium excretion in rats when compound administered at 20 mg/kg po and vehicle dosed at 78.97 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629749,,
14431,N,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 120.93 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629750,,
14432,N,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 134.35 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629751,,
14433,N,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 148.52 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629752,,
14434,N,Mean sodium excretion in rats when compound administered at 40 mg/kg po and vehicle dosed at 157.94 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629753,,
14435,N,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 15.12 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629754,,
14436,N,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 16.79 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629755,,
14437,N,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 18.56 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629756,,
14438,N,Mean sodium excretion in rats when compound administered at 5 mg/kg po and vehicle dosed at 19.74 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629757,,
14439,N,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 241.86 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629758,,
14440,N,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 268.71 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629759,,
14441,N,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 297.03 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL629760,,
14442,N,Mean sodium excretion in rats when compound administered at 80 mg/kg po and vehicle dosed at 315.88 umol/kg,,Rattus norvegicus,A,,BAO_0000218,11510,,10116.0,1,Intermediate,1,CHEMBL876443,,
14443,N,Na+ excretion mequiv /kg in 6 conscious female dogs administered perorally during 0-6 hr,,Canis lupus familiaris,A,,BAO_0000218,8310,,9615.0,1,Intermediate,1,CHEMBL629761,,
14444,N,Na+ excretion mequiv /kg in conscious female dogs administered perorally during 0-6 hr,,Canis lupus familiaris,A,,BAO_0000218,8310,,9615.0,1,Intermediate,1,CHEMBL629762,,
14445,N,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629763,,
14446,N,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629764,,
14447,N,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 2 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629765,,
14448,N,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 50 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629766,,
14449,N,Na+ excretion mequiv /kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629767,,
14450,N,Na+ excretion mequiv/kg in 4 conscious female dogs administered perorally during 0-6 hr,,Canis lupus familiaris,A,,BAO_0000218,8310,,9615.0,1,Intermediate,1,CHEMBL629768,,
14451,N,Na+ excretion mequiv/kg in 4 saline-loaded mice administered at a dose 50 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629769,,
14452,N,Na+ excretion mequiv/kg in 6 conscious female dogs administered perorally during 0-6 hr,,Canis lupus familiaris,A,,BAO_0000218,8310,,9615.0,1,Intermediate,1,CHEMBL629770,,
14453,N,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 0.3 ml/kg perorally,,Canis lupus familiaris,A,,BAO_0000218,8310,,9615.0,1,Intermediate,1,CHEMBL629771,,
14454,N,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629772,,
14455,N,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 10 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL629773,,
14456,N,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 2 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL625455,,
14457,N,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 250 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL625456,,
14458,N,Na+ excretion mequiv/kg in saline-loaded mice administered at a dose 3 ml/kg perorally,,Mus musculus,A,,BAO_0000218,8310,,10090.0,1,Intermediate,1,CHEMBL625457,,
14459,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 25.9 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL625458,,1088.0
14460,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 259 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL625459,,1088.0
14461,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 26.5 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL875483,,1088.0
14462,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 265 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL634779,,1088.0
14463,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL625460,,1088.0
14464,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 27.9 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626117,,1088.0
14465,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 270 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626118,,1088.0
14466,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 279 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628342,,1088.0
14467,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.2 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628343,,1088.0
14468,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.22 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628344,,1088.0
14469,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 28.9 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628345,,1088.0
14470,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 282 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628346,,1088.0
14471,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 289 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628347,,1088.0
14472,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.40 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628348,,1088.0
14473,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.76 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628349,,1088.0
14474,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 30.2 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL875611,,1088.0
14475,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 302 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628350,,1088.0
14476,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 31.6 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628351,,1088.0
14477,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 316 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628352,,1088.0
14478,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 32.4 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628353,,1088.0
14479,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 324 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL628354,,1088.0
14480,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.0 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626667,,1088.0
14481,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.1 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626668,,1088.0
14482,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.8 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626669,,1088.0
14483,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 341 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626670,,1088.0
14484,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 348 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626671,,1088.0
14485,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 37.6 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626672,,1088.0
14486,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 50.8 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626673,,1088.0
14487,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 58.4 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626674,,1088.0
14488,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 65.2 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626675,,1088.0
14489,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 68.1 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626676,,1088.0
14490,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 7.94 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626677,,1088.0
14491,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.6 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626678,,1088.0
14492,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.8 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626679,,1088.0
14493,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 74.8 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL875612,,1088.0
14494,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 77.5 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626680,,1088.0
14495,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 79.4 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626681,,1088.0
14496,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 80.9 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626682,,1088.0
14497,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 83.8 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626683,,1088.0
14498,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.5 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626684,,1088.0
14499,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.7 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626685,,1088.0
14500,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.7 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626686,,1088.0
14501,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.9 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL626687,,1088.0
14502,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 9.06 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL624978,,1088.0
14503,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 90.6 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL624979,,1088.0
14504,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 94.9 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL624980,,1088.0
14505,N,Total electrolytic excretion of potassium in urine of rats after peroral administration of 97.1 uM/Kg of drug,,Rattus norvegicus,A,,BAO_0000218,12582,,10116.0,1,Intermediate,1,CHEMBL624981,,1088.0
14506,N,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,,Canis lupus familiaris,A,,BAO_0000218,12582,,9615.0,1,Intermediate,1,CHEMBL624982,,1088.0
14507,U,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d),,,A,,BAO_0000218,13257,In vivo,,0,Autocuration,1,CHEMBL627564,,2367.0
14508,U,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v),,,A,,BAO_0000218,13257,In vivo,,0,Autocuration,1,CHEMBL627565,,2367.0
14509,U,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/blood,,,A,,BAO_0000218,13257,In vivo,,0,Autocuration,1,CHEMBL627566,,
