ASSI,ASSSUBCEFRA,ASCT,ASST,CONFSC,CURAB,ASSTTY,DI,ASSOR,BAFO,CEI,ASSTIS,ASSCA,VARII,Ti,SRI,RELATIT,SRASI,CHI,TISI
12895,,,A,1,Intermediate,,14393,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL874908,2107.0
12896,,,A,1,Intermediate,,14393,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL628418,
12897,,,A,1,Intermediate,,14393,Rattus norvegicus,BAO_0000218,,Muscle tissue,,,50597,1,N,,CHEMBL628419,2385.0
12898,,,A,1,Intermediate,,14393,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL628420,
12899,,,A,0,Autocuration,,1629,,BAO_0000019,,,,,22224,1,U,,CHEMBL628421,
12900,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626726,
12901,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626727,
12902,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL626728,178.0
12903,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL626729,178.0
12904,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL626730,178.0
12905,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL626731,178.0
12906,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL626732,178.0
12907,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Heart,,,50597,1,N,,CHEMBL626733,948.0
12908,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Heart,,,50597,1,N,,CHEMBL626734,948.0
12909,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Heart,,,50597,1,N,,CHEMBL626735,948.0
12910,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Heart,,,50597,1,N,,CHEMBL874909,948.0
12911,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Heart,,,50597,1,N,,CHEMBL626736,948.0
12912,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL626737,2113.0
12913,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL630999,2113.0
12914,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL631000,2113.0
12915,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL631001,2113.0
12916,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL631002,2113.0
12917,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL631003,2107.0
12918,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL631004,2107.0
12919,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL631005,2107.0
12920,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL631006,2107.0
12921,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL631007,2107.0
12922,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL631008,2048.0
12923,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL631009,2048.0
12924,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL631010,2048.0
12925,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL631011,2048.0
12926,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL631012,2048.0
12927,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Thyroid gland,,,50597,1,N,,CHEMBL630271,2046.0
12928,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Thyroid gland,,,50597,1,N,,CHEMBL630272,2046.0
12929,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Thyroid gland,,,50597,1,N,,CHEMBL630273,2046.0
12930,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Thyroid gland,,,50597,1,N,,CHEMBL630274,2046.0
12931,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,Thyroid gland,,,50597,1,N,,CHEMBL630275,2046.0
12932,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL875782,
12933,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL630276,
12934,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL630277,
12935,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL630278,
12936,,,A,1,Intermediate,,8594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL630279,
12937,,,A,0,Autocuration,,8151,,BAO_0000019,,,,,22224,1,U,,CHEMBL630280,
12938,,,A,0,Autocuration,,8151,,BAO_0000019,,,,,22224,1,U,,CHEMBL630281,
12939,,,A,1,Intermediate,,7132,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL630282,
12940,,,A,1,Intermediate,,7132,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL630283,
12941,,,A,0,Autocuration,,5797,,BAO_0000019,,,,,22224,1,U,,CHEMBL630284,
12942,,,A,0,Autocuration,,7849,,BAO_0000019,,,,,22224,1,U,,CHEMBL630285,
12943,Microsomes,,A,0,Autocuration,,14220,,BAO_0000251,,,,,22224,1,U,,CHEMBL630286,
12944,,,A,1,Intermediate,,8650,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL630069,
12945,,,A,1,Intermediate,,8650,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL630070,
12946,,,A,1,Intermediate,,8650,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL630071,
12947,,,A,1,Intermediate,,8650,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL630072,
12948,,,A,1,Intermediate,,8650,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL875110,
12949,,,A,1,Intermediate,,7116,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL630073,
12950,,,A,0,Autocuration,,14131,,BAO_0000019,,,,,22224,1,U,,CHEMBL630074,
12951,,,A,0,Autocuration,In vivo,7415,,BAO_0000218,,,,,22224,1,U,,CHEMBL630075,
12952,,,A,0,Autocuration,,13178,,BAO_0000019,,,,,22224,1,U,,CHEMBL630076,
12953,,,P,0,Autocuration,,8815,,BAO_0000100,,,,,22229,1,U,,CHEMBL630077,
12954,,,P,0,Autocuration,,1450,,BAO_0000100,,,,,22229,1,U,,CHEMBL630078,
12955,,,P,0,Autocuration,,1450,,BAO_0000100,,,,,22229,1,U,,CHEMBL630079,
12956,,,P,0,Autocuration,,1450,,BAO_0000100,,,,,22229,1,U,,CHEMBL630080,
12957,,,P,0,Autocuration,,1450,,BAO_0000100,,,,,22229,1,U,,CHEMBL630081,
12958,,,A,0,Autocuration,,12711,,BAO_0000019,,,,,22224,1,U,,CHEMBL630082,
12959,,,A,0,Autocuration,,12711,,BAO_0000019,,,,,22224,1,U,,CHEMBL630083,
12960,,,A,0,Autocuration,,12711,,BAO_0000019,,,,,22224,1,U,,CHEMBL630084,
12961,,,P,0,Autocuration,,15032,,BAO_0000100,,,,,22229,1,U,,CHEMBL629198,
12962,,,P,0,Autocuration,,9964,,BAO_0000100,,,,,22229,1,U,,CHEMBL629199,
12963,,,P,0,Autocuration,,14962,,BAO_0000100,,,,,22229,1,U,,CHEMBL629200,
12964,,,A,1,Intermediate,,12487,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL629201,
12965,,,A,1,Intermediate,,12487,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL629202,
12966,,,A,1,Intermediate,,10026,Homo sapiens,BAO_0000218,,,,,50587,1,N,,CHEMBL875111,
12967,,,A,1,Intermediate,,10026,Homo sapiens,BAO_0000218,,,,,50587,1,N,,CHEMBL629203,
12968,,,A,1,Intermediate,,10026,Homo sapiens,BAO_0000218,,,,,50587,1,N,,CHEMBL629204,
12969,,,A,1,Intermediate,,10026,Homo sapiens,BAO_0000218,,,,,50587,1,N,,CHEMBL629205,
12970,,,A,1,Intermediate,,10026,Homo sapiens,BAO_0000218,,,,,50587,1,N,,CHEMBL629206,
12971,,,A,0,Autocuration,,10026,,BAO_0000019,,,,,22224,1,U,,CHEMBL631185,
12972,,,A,1,Intermediate,,7415,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL631186,
12973,,,A,1,Intermediate,,17025,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL631187,
12974,,,A,1,Intermediate,,17025,Oryctolagus cuniculus,BAO_0000218,,,,,50592,1,N,,CHEMBL631188,
12975,,,A,0,Autocuration,,10184,,BAO_0000019,,,,,22224,1,U,,CHEMBL876419,
12976,,,A,0,Autocuration,,10184,,BAO_0000019,,,,,22224,1,U,,CHEMBL631189,
12977,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL631190,
12978,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL631191,
12979,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL631192,
12980,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL632400,
12981,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL630564,
12982,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL630565,
12983,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL630566,
12984,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL631229,
12985,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL631230,
12986,,,P,0,Autocuration,,6030,,BAO_0000100,,,,,22229,1,U,,CHEMBL876428,
12987,,,P,0,Autocuration,,6147,,BAO_0000100,,,,,22229,1,U,,CHEMBL631231,
12988,,,P,0,Autocuration,,14556,,BAO_0000100,,,,,22229,1,U,,CHEMBL631232,
12989,,,A,0,Autocuration,,768,,BAO_0000019,,,,,22224,1,U,,CHEMBL631233,
12990,,,P,0,Autocuration,,14452,,BAO_0000100,,,,,22229,1,U,,CHEMBL631234,
12991,,,A,0,Autocuration,,5237,,BAO_0000019,,,,,22224,1,U,,CHEMBL883126,
12992,,,P,0,Autocuration,,14378,,BAO_0000100,,,,,22224,1,U,,CHEMBL631235,
12993,,,P,0,Autocuration,,14418,,BAO_0000100,,,,,22224,1,U,,CHEMBL631236,
12994,,,A,0,Autocuration,,5249,,BAO_0000019,,,,,22224,1,U,,CHEMBL631237,
12995,,,P,0,Autocuration,,14621,,BAO_0000100,,,,,22229,1,U,,CHEMBL631238,
12996,,,P,0,Autocuration,,12542,,BAO_0000100,,,,,22229,1,U,,CHEMBL876429,
12997,,,A,0,Autocuration,,12542,,BAO_0000019,,,,,22224,1,U,,CHEMBL631414,
12998,,,P,0,Autocuration,,12542,,BAO_0000100,,,,,22224,1,U,,CHEMBL631415,
12999,,,P,0,Autocuration,,15462,,BAO_0000100,,,,,22229,1,U,,CHEMBL631416,
13000,,,A,0,Autocuration,,14884,,BAO_0000019,,,,,22224,1,U,,CHEMBL631417,
13001,,,P,0,Autocuration,,16526,,BAO_0000100,,,,,22229,1,U,,CHEMBL631418,
13002,,,P,0,Autocuration,,13693,,BAO_0000100,,,,,22229,1,U,,CHEMBL631419,
13003,,,A,0,Autocuration,,13693,,BAO_0000019,,,,,22224,1,U,,CHEMBL631420,
13004,,,P,0,Autocuration,,13779,,BAO_0000100,,,,,22229,1,U,,CHEMBL631421,
13005,,,P,0,Autocuration,,14772,,BAO_0000100,,,,,22229,1,U,,CHEMBL631422,
13006,,,P,0,Autocuration,,14393,,BAO_0000100,,,,,22229,1,U,,CHEMBL631423,
13007,,,A,1,Intermediate,In vivo,14793,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL876430,1969.0
13008,,,A,1,Intermediate,In vivo,14793,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL631424,1969.0
13009,,,A,1,Intermediate,In vivo,13744,Canis lupus familiaris,BAO_0000218,,Plasma,,,50588,1,N,,CHEMBL631425,1969.0
13010,,,A,0,Autocuration,In vivo,13744,Simiiformes,BAO_0000218,,Plasma,,,22224,1,U,,CHEMBL631426,1969.0
13011,,,A,1,Intermediate,In vivo,13744,Mus musculus,BAO_0000218,,Plasma,,,50594,1,N,,CHEMBL631427,1969.0
13012,,,A,1,Intermediate,In vivo,13207,Canis lupus familiaris,BAO_0000218,,Plasma,,,50588,1,N,,CHEMBL631428,1969.0
13013,Microsomes,,A,1,Intermediate,In vitro,5669,Macaca mulatta,BAO_0000218,,Liver,,,50797,1,N,,CHEMBL631429,2107.0
13014,Microsomes,,A,1,Intermediate,In vitro,5669,Canis lupus familiaris,BAO_0000218,,Liver,,,50588,1,N,,CHEMBL631430,2107.0
13015,Microsomes,,A,1,Intermediate,In vitro,5669,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL631431,2107.0
13016,,,A,1,Intermediate,In vivo,4853,Macaca mulatta,BAO_0000218,,Plasma,,,50797,1,N,,CHEMBL631432,1969.0
13017,,,A,1,Intermediate,In vivo,16452,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL631433,
13018,,,A,0,Autocuration,In vivo,11954,,BAO_0000218,,,,,22224,1,U,,CHEMBL631434,
13019,,,A,0,Autocuration,In vivo,11954,,BAO_0000218,,,,,22224,1,U,,CHEMBL631435,
13020,,,A,0,Autocuration,In vivo,11954,,BAO_0000218,,,,,22224,1,U,,CHEMBL631436,
13021,,,A,0,Autocuration,In vivo,11954,,BAO_0000218,,,,,22224,1,U,,CHEMBL631437,
13022,,,A,1,Intermediate,In vivo,5669,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL631438,
13023,,,A,1,Intermediate,In vivo,5669,Macaca mulatta,BAO_0000218,,,,,50797,1,N,,CHEMBL876431,
13024,,,A,1,Intermediate,In vivo,5669,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL631439,
13025,,,A,1,Intermediate,In vivo,13662,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL631440,
13026,,,A,0,Autocuration,,8272,,BAO_0000019,,,,,22224,1,U,,CHEMBL631441,
13027,,,A,0,Autocuration,,13410,,BAO_0000019,,,,,22224,1,U,,CHEMBL631442,
13028,,,A,0,Autocuration,,13410,,BAO_0000019,,,,,22224,1,U,,CHEMBL626525,
13029,,,A,0,Autocuration,,12628,,BAO_0000019,,,,,22224,1,U,,CHEMBL627168,
13030,,,A,0,Autocuration,,9675,,BAO_0000019,,,,,22224,1,U,,CHEMBL875618,
13031,,,B,0,Autocuration,,12628,,BAO_0000019,,,,,22224,1,U,,CHEMBL626612,
13032,,,A,0,Autocuration,,12766,,BAO_0000019,,,,,22224,1,U,,CHEMBL626613,
13033,,,A,0,Autocuration,,7849,,BAO_0000019,,,,,22224,1,U,,CHEMBL626614,
13034,,,A,0,Autocuration,,12187,Simiiformes,BAO_0000218,,,,,22224,1,U,,CHEMBL626615,
13035,,,A,0,Autocuration,,2040,,BAO_0000019,,,,,22224,1,U,,CHEMBL626616,
13036,,,A,0,Autocuration,,2040,,BAO_0000019,,,,,22224,1,U,,CHEMBL626617,
13037,,,A,1,Intermediate,In vivo,14180,Canis lupus familiaris,BAO_0000218,,Plasma,,,50588,1,N,,CHEMBL626618,1969.0
13038,,,A,1,Intermediate,In vivo,14180,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL626619,1969.0
13039,,,A,1,Intermediate,In vivo,14474,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL626620,
13040,,,A,1,Intermediate,In vivo,14474,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626621,
13041,,,A,1,Intermediate,In vivo,14548,Macaca fascicularis,BAO_0000218,,,,,100710,1,N,,CHEMBL626622,
13042,,,A,1,Intermediate,In vivo,14548,Macaca fascicularis,BAO_0000218,,,,,100710,1,N,,CHEMBL626623,
13043,,,A,1,Intermediate,In vivo,14548,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL626624,
13044,,,A,1,Intermediate,In vivo,14548,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626625,
13045,,,A,1,Intermediate,Ex vivo,6125,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL626626,2107.0
13046,,,A,0,Autocuration,In vivo,6874,,BAO_0000218,,,,,22224,1,U,,CHEMBL626627,
13047,,,A,1,Intermediate,In vivo,15343,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL626628,
13048,,,A,0,Autocuration,In vivo,6236,,BAO_0000218,,,,,22224,1,U,,CHEMBL626629,
13049,,,A,1,Intermediate,,11510,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626630,
13050,,,A,1,Intermediate,,11510,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626631,
13051,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626632,
13052,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626633,
13053,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626634,
13054,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626635,
13055,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626636,
13056,,,P,0,Autocuration,,8194,,BAO_0000100,,,,,22229,1,U,,CHEMBL626637,
13057,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL626638,
13058,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL626639,
13059,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL626640,
13060,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL626641,
13061,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL627272,
13062,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL627273,
13063,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL627441,
13064,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL628355,
13065,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL628356,
13066,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL628357,
13067,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL628358,
13068,,,A,1,Intermediate,,13273,Pneumocystis carinii,BAO_0000218,,,,,50339,1,N,,CHEMBL622307,
13069,,,A,0,Autocuration,,13118,,BAO_0000019,,,,,22224,1,U,,CHEMBL622527,
13070,,,A,0,Autocuration,,13118,,BAO_0000019,,,,,22224,1,U,,CHEMBL622528,
13071,,,A,0,Autocuration,,13118,,BAO_0000019,,,,,22224,1,U,,CHEMBL622529,
13072,,,A,0,Autocuration,,13118,,BAO_0000019,,,,,22224,1,U,,CHEMBL622992,
13073,,,A,0,Autocuration,,13118,,BAO_0000019,,,,,22224,1,U,,CHEMBL622993,
13074,,,A,0,Autocuration,,13118,,BAO_0000019,,,,,22224,1,U,,CHEMBL622994,
13075,,,A,1,Intermediate,,10633,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL622995,
13076,,,A,1,Intermediate,,10633,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL622996,
13077,,,A,1,Intermediate,,10633,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL622997,
13078,,,A,1,Intermediate,,10633,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL622998,
13079,,,A,0,Autocuration,,5767,,BAO_0000218,,,,,22224,1,U,,CHEMBL622999,
13080,,,A,0,Autocuration,In vivo,3302,,BAO_0000218,,Plasma,,,22224,1,U,,CHEMBL623000,1969.0
13081,,,A,0,Autocuration,In vivo,3302,,BAO_0000218,,Plasma,,,22224,1,U,,CHEMBL623001,1969.0
13082,,,A,1,Intermediate,,12467,Mus musculus,BAO_0000218,,,,,50594,1,N,,CHEMBL623002,
13083,,,P,0,Autocuration,,11778,,BAO_0000100,,,,,22229,1,U,,CHEMBL623003,
13084,,,A,0,Autocuration,,4321,,BAO_0000019,,,,,22224,1,U,,CHEMBL623004,
13085,,,A,0,Autocuration,,14884,,BAO_0000019,,,,,22224,1,U,,CHEMBL623005,
13086,,,A,0,Autocuration,,15234,,BAO_0000019,,,,,22224,1,U,,CHEMBL623006,
13087,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL623007,2107.0
13088,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,Bone,,,50597,1,N,,CHEMBL623008,10000001.0
13089,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,Cerebellum,,,50597,1,N,,CHEMBL876654,2037.0
13090,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL623009,
13091,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL623010,
13092,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,Heart,,,50597,1,N,,CHEMBL623011,948.0
13093,,,A,1,Intermediate,In vivo,14198,Rattus norvegicus,BAO_0000218,,Intestine,,,50597,1,N,,CHEMBL623012,160.0
13094,,,A,0,Autocuration,,8151,,BAO_0000019,,,,,22224,1,U,,CHEMBL623013,
13095,,,A,0,Autocuration,,8151,,BAO_0000019,,,,,22224,1,U,,CHEMBL623014,
13096,,,A,0,Autocuration,,8151,,BAO_0000019,,Urine,,,22224,1,U,,CHEMBL623015,1088.0
13097,,,A,0,Autocuration,,8151,,BAO_0000019,,Urine,,,22224,1,U,,CHEMBL623016,1088.0
13098,,,A,0,Autocuration,,8151,,BAO_0000019,,Urine,,,22224,1,U,,CHEMBL624858,1088.0
13099,,,A,1,Intermediate,,8151,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624859,
13100,,,A,1,Intermediate,,8151,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624860,
13101,,,A,1,Intermediate,,8151,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624861,
13102,,,A,1,Intermediate,,8151,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624862,
13103,,,A,1,Intermediate,,8151,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624863,
13104,,,A,1,Intermediate,,8151,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL876655,
13105,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL624864,
13106,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL624865,
13107,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL624866,
13108,,,F,1,Expert,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL624867,
13109,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL624868,
13110,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628450,
13111,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628451,
13112,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628452,
13113,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628453,
13114,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628454,
13115,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628455,
13116,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628456,
13117,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628457,
13118,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL877505,
13119,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628458,
13120,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628459,
13121,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628460,
13122,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628461,
13123,,,B,0,Autocuration,,6996,,BAO_0000218,,,,,22224,1,U,,CHEMBL628462,
13124,,,A,1,Intermediate,,6996,Canis lupus familiaris,BAO_0000218,,,,,50588,1,N,,CHEMBL628463,
13125,,,F,1,Expert,,6996,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625666,
13126,,,B,0,Autocuration,,6996,,BAO_0000218,,,,,22224,1,U,,CHEMBL625667,
13127,,,A,1,Expert,,6996,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625668,
13128,,,A,1,Intermediate,,6996,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625669,
13129,,,A,0,Autocuration,,7114,,BAO_0000019,,,,,22224,1,U,,CHEMBL625670,
13130,,,A,1,Intermediate,,7114,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625671,
13131,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL625672,
13132,,,A,1,Intermediate,,8613,Human herpesvirus 1,BAO_0000218,,,,,50602,1,N,,CHEMBL625673,
