ASSTIS,CI,ASTT,ASST,ASCETY,ASSTY,ASSORGA,CONFSC,ASSSUBCELFRAC,TII,VARI,ASCAT,BFOR,DI,Desc,RELATT,ASSI,SRASI,CHEI,ASTI,CURAB,Ti,SRI
Cerebellum,,In vivo,,,A,Rattus norvegicus,1,,2037.0,,,BAO_0000218,14608,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11534,,CHEMBL627136,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14608,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11535,,CHEMBL628435,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14608,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11536,,CHEMBL628436,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14608,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11537,,CHEMBL628437,10116.0,Intermediate,50597,1
Heart,,In vivo,,,A,Rattus norvegicus,1,,948.0,,,BAO_0000218,14608,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11538,,CHEMBL628438,10116.0,Intermediate,50597,1
Heart,,In vivo,,,A,Rattus norvegicus,1,,948.0,,,BAO_0000218,14608,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11539,,CHEMBL628439,10116.0,Intermediate,50597,1
Heart,,In vivo,,,A,Rattus norvegicus,1,,948.0,,,BAO_0000218,14608,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11540,,CHEMBL628440,10116.0,Intermediate,50597,1
Hippocampus,,In vivo,,,A,Rattus norvegicus,1,,10000000.0,,,BAO_0000218,14608,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11541,,CHEMBL628441,10116.0,Intermediate,50597,1
Hippocampus,,In vivo,,,A,Rattus norvegicus,1,,10000000.0,,,BAO_0000218,14608,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11542,,CHEMBL628442,10116.0,Intermediate,50597,1
Hippocampus,,In vivo,,,A,Rattus norvegicus,1,,10000000.0,,,BAO_0000218,14608,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11543,,CHEMBL628443,10116.0,Intermediate,50597,1
Kidney,,In vivo,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,14608,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11544,,CHEMBL628444,10116.0,Intermediate,50597,1
Kidney,,In vivo,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,14608,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11545,,CHEMBL628445,10116.0,Intermediate,50597,1
Kidney,,In vivo,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,14608,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11546,,CHEMBL877504,10116.0,Intermediate,50597,1
Liver,,In vivo,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,14608,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11547,,CHEMBL628446,10116.0,Intermediate,50597,1
Liver,,In vivo,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,14608,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11548,,CHEMBL626874,10116.0,Intermediate,50597,1
Liver,,In vivo,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,14608,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11549,,CHEMBL626875,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,14608,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11550,,CHEMBL626876,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,14608,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,11551,,CHEMBL626877,10116.0,Intermediate,50597,1
Lung,,In vivo,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,14608,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,11552,,CHEMBL626878,10116.0,Intermediate,50597,1
Muscle tissue,,In vivo,,,A,Rattus norvegicus,1,,2385.0,,,BAO_0000218,14608,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,11553,,CHEMBL626879,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Simiiformes,0,,1969.0,,,BAO_0000218,8918,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,U,11554,,CHEMBL626880,314293.0,Autocuration,22224,1
Plasma,,In vivo,,,A,Mus musculus,1,,1969.0,,,BAO_0000218,8918,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,N,11555,,CHEMBL626881,10090.0,Intermediate,50594,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,8918,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,N,11556,,CHEMBL626882,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Canis lupus familiaris,1,,1969.0,,,BAO_0000218,14470,Peak plasma concentration was measured in dogs,N,11557,,CHEMBL626883,9615.0,Intermediate,50588,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14393,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,N,11558,,CHEMBL626884,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14886,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,N,11559,,CHEMBL626885,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14886,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,N,11560,,CHEMBL626886,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14886,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,N,11561,,CHEMBL626887,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14393,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,N,11562,,CHEMBL626888,10116.0,Intermediate,50597,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,N,11563,,CHEMBL626889,9615.0,Intermediate,50588,1
,,In vivo,,,A,Simiiformes,0,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,U,11564,,CHEMBL626761,314293.0,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,N,11565,,CHEMBL626762,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,N,11566,,CHEMBL626763,9615.0,Intermediate,50588,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,N,11567,,CHEMBL626764,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,N,11568,,CHEMBL626765,10116.0,Intermediate,50597,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,N,11569,,CHEMBL626766,9615.0,Intermediate,50588,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,N,11570,,CHEMBL626767,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,N,11571,,CHEMBL626768,10116.0,Intermediate,50597,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,N,11572,,CHEMBL626769,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,N,11573,,CHEMBL874463,9615.0,Intermediate,50588,1
,,In vivo,,,A,Simiiformes,0,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,U,11574,,CHEMBL626770,314293.0,Autocuration,22224,1
,,In vivo,,,A,Simiiformes,0,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,U,11575,,CHEMBL626771,314293.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13465,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,N,11576,,CHEMBL626772,10116.0,Intermediate,50597,1
,,In vivo,,,A,Macaca fascicularis,1,,,,,BAO_0000218,14731,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,N,11577,,CHEMBL626773,9541.0,Intermediate,100710,1
,,In vivo,,,A,Mus musculus,1,,,,,BAO_0000218,14731,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,N,11578,,CHEMBL626774,10090.0,Intermediate,50594,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13376,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,N,11579,,CHEMBL626775,9615.0,Intermediate,50588,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,13376,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,N,11580,,CHEMBL626776,9615.0,Intermediate,50588,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14443,Maximum concentration (Cmax) in rat when administered orally,N,11581,,CHEMBL626777,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Simiiformes,0,,1969.0,,,BAO_0000218,13465,Maximal concentration in monkey plasma after 25 mg/kg oral dose,U,11582,,CHEMBL626778,314293.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,16359,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.17-0.20)",U,11583,,CHEMBL626779,10116.0,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,0,,,,,BAO_0000218,16359,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.4-0.8)",U,11584,,CHEMBL626780,10116.0,Autocuration,22224,1
Plasma,,In vivo,,,A,,0,,1969.0,,,BAO_0000218,15618,Cmax in rat plasma after single 5 mg/kg oral cassette gavage dose,U,11585,,CHEMBL626781,,Autocuration,22224,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14554,Pharmacokinetic profile Cmax was evaluated in rats,N,11586,,CHEMBL632164,10116.0,Intermediate,50597,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,11537,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in dog (25 mg/kg),N,11587,,CHEMBL632165,9615.0,Intermediate,50588,1
,,In vivo,,,A,Mus musculus,1,,,,,BAO_0000218,11537,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in mice (50 mg/kg),N,11588,,CHEMBL632166,10090.0,Intermediate,50594,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,11537,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to dog (25 mg/kg),N,11589,,CHEMBL632167,9615.0,Intermediate,50588,1
,,In vivo,,,A,Mus musculus,1,,,,,BAO_0000218,11537,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to mice (50 mg/kg),N,11590,,CHEMBL632168,10090.0,Intermediate,50594,1
Plasma,,In vivo,,,A,Rattus norvegicus,0,,1969.0,,,BAO_0000218,2021,Cmax in rat plasma,U,11591,,CHEMBL632169,10116.0,Autocuration,22224,1
Plasma,,In vivo,,,A,Canis lupus familiaris,1,,1969.0,,,BAO_0000218,5932,Cmax in dog plasma after 30mg/kg oral dose,N,11592,,CHEMBL632170,9615.0,Intermediate,50588,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,5932,Cmax in rat plasma after 30mg/kg oral dose,N,11593,,CHEMBL632171,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,17320,Plasma level in rats at 30 mg/kg,N,11594,,CHEMBL632172,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Mus musculus,1,,1969.0,,,BAO_0000218,15831,Tested for maximum plasma concentration in mice,N,11595,,CHEMBL632173,10090.0,Intermediate,50594,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,15078,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",N,11596,,CHEMBL632174,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,14941,The Cmax values in female wistar rats.,N,11597,,CHEMBL632175,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Canis lupus familiaris,1,,1969.0,,,BAO_0000218,15343,The Peak plasma concentration was measured in dogs after oral administration of 1 mg/kg dose,N,11598,,CHEMBL632176,9615.0,Intermediate,50588,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,15343,The Peak plasma concentration was measured in rats after oral administration of 1 mg/kg dose,N,11599,,CHEMBL632177,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14856,The compound tested for maximum observed plasma concentration in rats and is expressed in microgram/mL.,N,11600,,CHEMBL632178,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,13129,The compound was tested for Cmax value pharmacokinetic parameter in the male Sprague-Dawley rat.,N,11601,,CHEMBL632179,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,13098,The compound was tested for maximum blood level reached in rats at 15.9 uM/kg after peroral administration.,N,11602,,CHEMBL632180,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,13098,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after intravenous administration.,N,11603,,CHEMBL632181,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Rattus norvegicus,1,,178.0,,,BAO_0000218,13098,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after peroral administration.,N,11604,,CHEMBL632182,10116.0,Intermediate,50597,1
Blood,,In vivo,,,A,Mus musculus,0,,178.0,,,BAO_0000218,15478,The maximum concentration observed (Cmax) in the blood sample at indicated time point (tmax) at a dose 50 mg/Kg administered orally in mice.,U,11605,,CHEMBL632183,10090.0,Autocuration,22224,1
,,In vivo,,,A,Canis lupus familiaris,1,,,,,BAO_0000218,15341,The maximum concentration of the compound was measured in dog at dose 5 mg/kg after peroral administration.,N,11606,,CHEMBL632184,9615.0,Intermediate,50588,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,15341,The maximum concentration of the compound was measured in rat at dose 1 mg/kg after peroral administration.,N,11607,,CHEMBL874470,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 15 min after intravenous administration, injected dose/gm",N,11608,,CHEMBL631302,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 1 hr after intravenous administration, injected dose/gm",N,11609,,CHEMBL631303,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 2 hr after intravenous administration, injected dose/gm",N,11610,,CHEMBL631304,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 30 min after intravenous administration, injected dose/gm",N,11611,,CHEMBL631305,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 4 hr after intravenous administration, injected dose/gm",N,11612,,CHEMBL631306,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 5 min after intravenous administration, injected dose/gm",N,11613,,CHEMBL631307,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 6 hr after intravenous administration, injected dose/gm",N,11614,,CHEMBL631308,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,8684,"Distribution in rat skin 8 hr after intravenous administration, injected dose/gm",N,11615,,CHEMBL625557,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,8684,"Distribution in rat spleen 15 min after intravenous administration, injected dose/gm",N,11616,,CHEMBL625558,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,8684,"Distribution in rat spleen 1 hr after intravenous administration, injected dose/gm",N,11617,,CHEMBL625559,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,8684,"Distribution in rat spleen 2 hr after intravenous administration, injected dose/gm",N,11618,,CHEMBL625560,10116.0,Intermediate,50597,1
Spleen,,,,,A,Rattus norvegicus,1,,2106.0,,,BAO_0000218,8684,"Distribution in rat spleen 30 min after intravenous administration, injected dose/gm",N,11619,,CHEMBL625561,10116.0,Intermediate,50597,1
