assay_cell_type,assay_organism,assay_category,src_assay_id,description,chembl_id,doc_id,tid,assay_subcellular_fraction,cell_id,assay_tissue,tissue_id,curated_by,assay_strain,src_id,variant_id,confidence_score,assay_tax_id,assay_id,assay_type,relationship_type,bao_format,assay_test_type
9L,Rattus norvegicus,,,Tested in vitro for anticancer activity against 9L cells; Not determined,CHEMBL620382,15345,80653,,392.0,,,Expert,,1,,1,10116.0,5550,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro inhibitory activity against human A549 non-small cell lung tumor; Active,CHEMBL620383,6301,80682,,646.0,,,Intermediate,,1,,1,9606.0,5551,F,N,BAO_0000219,
A549,Homo sapiens,,,The compound was tested in vitro for its cytotoxicity against human A-549 cancer cell line by MTT method at 1 uM concentration; No inhibition,CHEMBL876493,4833,80682,,646.0,,,Intermediate,,1,,1,9606.0,5552,F,N,BAO_0000219,
A549,Homo sapiens,,,The compound was tested in vitro for its cytotoxicity against human A-549 cancer cell line by MTT method at 1 uM concentration; Significant inhibition,CHEMBL620384,4833,80682,,646.0,,,Intermediate,,1,,1,9606.0,5553,F,N,BAO_0000219,
A549,Homo sapiens,,,The compound was tested in vitro for its cytotoxicity against human A-549 cancer cell line by MTT method at 1 uM concentration; Slight inhibition,CHEMBL620385,4833,80682,,646.0,,,Intermediate,,1,,1,9606.0,5554,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxicity against human lung carcinoma A549 cell line,CHEMBL620386,13330,80682,,646.0,,,Expert,,1,,1,9606.0,5555,F,N,BAO_0000219,
A549,Homo sapiens,,,Ability to induce human IL-6 assay in A549 lung carcinoma cell line.,CHEMBL620387,17517,25,,646.0,,,Expert,,1,,9,9606.0,5556,F,D,BAO_0000219,
A549,Homo sapiens,,,"Ability to induce human IL-6 assay in A549 lung carcinoma cell line; n.r.: not reported, EC50 values not reported in cases were %dex e 35%.",CHEMBL621404,17517,25,,646.0,,,Expert,,1,,9,9606.0,5557,F,D,BAO_0000219,
A549,Homo sapiens,,,"In vitro growth inhibition of A549, lung carcinoma",CHEMBL621405,14425,80682,,646.0,,,Intermediate,,1,,1,9606.0,5558,F,N,BAO_0000219,
A549,Homo sapiens,,,"In vitro growth inhibition of A549, lung carcinoma.",CHEMBL621406,14425,80682,,646.0,,,Intermediate,,1,,1,9606.0,5559,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,CHEMBL621407,5228,80682,,646.0,,,Expert,,1,,1,9606.0,5560,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxic activity against human lung cancer A549 cell line was determined,CHEMBL621408,5351,80682,,646.0,,,Intermediate,,1,,1,9606.0,5561,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxicity against human solid tumor lung carcinoma A549 cell line,CHEMBL885345,12198,80682,,646.0,,,Expert,,1,,1,9606.0,5562,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxicity concentration against human lung carcinoma A-549 cell line,CHEMBL621409,13891,80682,,646.0,,,Intermediate,,1,,1,9606.0,5563,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxicity in A549 (human carcinoma) cell line.,CHEMBL876034,5677,80682,,646.0,,,Expert,,1,,1,9606.0,5564,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxicity on lung carcinoma (A-549) cell line,CHEMBL621410,13788,80682,,646.0,,,Intermediate,,1,,1,9606.0,5565,F,N,BAO_0000219,
A549,Homo sapiens,,,Effective dose against 50% reduction in Human lung carcinoma (A-549) cell number after 3-day incubation.,CHEMBL621411,13384,80682,,646.0,,,Expert,,1,,1,9606.0,5566,F,N,BAO_0000219,
A549,Homo sapiens,,,Effective dose of compound against replication of A549 cell line was evaluated,CHEMBL621412,6726,80682,,646.0,,,Intermediate,,1,,1,9606.0,5567,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro cytotoxic activity was determined against lung carcinoma (A549) cell line,CHEMBL621413,3455,80682,,646.0,,,Expert,,1,,1,9606.0,5568,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro cytotoxicity evaluated against human lung cancer (A549 cell line),CHEMBL621414,5726,80682,,646.0,,,Intermediate,,1,,1,9606.0,5569,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro cytotoxicity evaluated against human lung cancer (A549 cell line); NA is not active,CHEMBL621415,5726,80682,,646.0,,,Intermediate,,1,,1,9606.0,5570,F,N,BAO_0000219,
A549,Homo sapiens,,,The compound was evaluated for antiproliferative activity against A549 cell line,CHEMBL621416,3936,80682,,646.0,,,Intermediate,,1,,1,9606.0,5571,F,N,BAO_0000219,
A549,Homo sapiens,,,The compound was tested for tumor cell growth inhibitory activity against human lung carcinoma (A549) cell line.,CHEMBL621417,14991,80682,,646.0,,,Intermediate,,1,,1,9606.0,5572,F,N,BAO_0000219,
A549,Homo sapiens,,,Concentration required for growth inhibition of human lung carcinoma cell line A549,CHEMBL621418,5243,80682,,646.0,,,Intermediate,,1,,1,9606.0,5573,F,N,BAO_0000219,
A549,Homo sapiens,,,Cytotoxic activity against A549/ATCC non-small cell-lung cancer cell line,CHEMBL621419,12858,80682,,646.0,,,Intermediate,,1,,1,9606.0,5574,F,N,BAO_0000219,
A549,Homo sapiens,,,Growth inhibition against A549 cell line was evaluated,CHEMBL621420,6776,80682,,646.0,,,Intermediate,,1,,1,9606.0,5575,F,N,BAO_0000219,
A549,Homo sapiens,,,Growth inhibitory activity against A549 human solid tumor cell line using MTT assay,CHEMBL875823,16558,80682,,646.0,,,Intermediate,,1,,1,9606.0,5576,F,N,BAO_0000219,
A549,Homo sapiens,,,Inhibition of anchorage independent growth of human tumor cell line A549 K-ras-transformed in soft agar,CHEMBL621421,4583,80682,,646.0,,,Expert,,1,,1,9606.0,5577,F,N,BAO_0000219,
A549,Homo sapiens,,,Inhibitor activity against A549 (Human lung carcinoma)cell line with varying concentration of the drug for 72 hrs,CHEMBL621422,13514,80682,,646.0,,,Intermediate,,1,,1,9606.0,5578,F,N,BAO_0000219,
A549,Homo sapiens,,,Chemosensitivity against DT-diaphorase rich A549 cell lines,CHEMBL884014,15166,80682,,646.0,,,Expert,,1,,1,9606.0,5579,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound tested against A549 lung carcinoma in the sulforhodamine B assay.,CHEMBL621423,13873,80682,,646.0,,,Intermediate,,1,,1,9606.0,5580,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro cytotoxicity against human A549 (lung cancer) cell line.,CHEMBL621424,6447,80682,,646.0,,,Expert,,1,,1,9606.0,5581,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro antitumor activity against A549 (lung) human tumor cell lines.,CHEMBL621425,2068,80682,,646.0,,,Intermediate,,1,,1,9606.0,5582,F,N,BAO_0000219,
A549,Homo sapiens,,,In vitro cytotoxic activity against human lung carcinoma A549 cell line,CHEMBL621426,1863,80682,,646.0,,,Expert,,1,,1,9606.0,5583,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested against A549 lung cancer cell line in the sulforhodamine B assay.,CHEMBL621427,13873,80682,,646.0,,,Intermediate,,1,,1,9606.0,5584,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested against A549 lung carcinoma cell line in the sulforhodamine B assay.,CHEMBL621428,13873,80682,,646.0,,,Intermediate,,1,,1,9606.0,5585,F,N,BAO_0000219,
A549,Homo sapiens,,,Tested against A549 lung carcinoma in the sulforhodamine B assay.,CHEMBL621429,13873,80682,,646.0,,,Expert,,1,,1,9606.0,5586,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for cytotoxicity on A549 lung adenocarcinoma cell line using a proliferation assay (MTT reduction),CHEMBL621430,579,80682,,646.0,,,Intermediate,,1,,1,9606.0,5587,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for cytotoxicity on A549 lung adenocarcinoma cell line using a proliferation assay (MTT reduction).,CHEMBL621431,579,80682,,646.0,,,Intermediate,,1,,1,9606.0,5588,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for inhibition of growth of human lung carcinoma cell line A549 up to a conc of 10 uM; NI means no inhibition,CHEMBL621432,4584,80682,,646.0,,,Intermediate,,1,,1,9606.0,5589,F,N,BAO_0000219,
A549,Homo sapiens,,,Inhibition of NFkB (transcription factor) activation in A549 human lung carcinoma cell line,CHEMBL621433,5421,80682,,646.0,,,Expert,,1,,1,9606.0,5590,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line,CHEMBL875824,5421,80682,,646.0,,,Intermediate,,1,,1,9606.0,5591,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line at 20 uM concentration,CHEMBL621434,5421,80682,,646.0,,,Intermediate,,1,,1,9606.0,5592,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for its ability to inhibit tumor necrosis factor alpha (TNF alpha) induced apoptosis in A549 human lung carcinoma cell line; NA=Not assayed,CHEMBL621435,5421,80682,,646.0,,,Intermediate,,1,,1,9606.0,5593,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for potency against human lung A549 cells using sulforhodamine B assay.,CHEMBL621436,14188,80682,,646.0,,,Intermediate,,1,,1,9606.0,5594,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for potency against human lung A549 cells using sulforhodamine B assay; UA=Potency was so low that the IC50 was unachievable.,CHEMBL621437,14188,80682,,646.0,,,Intermediate,,1,,1,9606.0,5595,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested for the growth inhibition of A549 lung tumor cell line,CHEMBL621438,15354,80682,,646.0,,,Intermediate,,1,,1,9606.0,5596,F,N,BAO_0000219,
A549,Homo sapiens,,,Growth inhibition of human non-small-lung carcinoma (A549) cell line,CHEMBL621439,14253,80682,,646.0,,,Expert,,1,,1,9606.0,5597,F,N,BAO_0000219,
A549,Homo sapiens,,,Compound was tested against A549 lung carcinoma cell line in the sulforhodamine B assay.,CHEMBL621440,13873,80682,,646.0,,,Intermediate,,1,,1,9606.0,5598,F,N,BAO_0000219,
,Canis lupus familiaris,,,Oral bioavailability in dog (conscious),CHEMBL621441,3043,50588,,,,,Intermediate,,1,,1,9615.0,5599,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Compound was evaluated for the oral bioavailability after oral administration in dog.,CHEMBL621442,3045,50588,,,,,Intermediate,,1,,1,9615.0,5600,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Compound was tested for percent of oral bioavailability at 10 mg/ml dose in dogs,CHEMBL621443,3022,50588,,,,,Intermediate,,1,,1,9615.0,5601,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL621444,4453,50588,,,,,Intermediate,,1,,1,9615.0,5602,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL625133,1696,50588,,,,,Intermediate,,1,,1,9615.0,5603,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL625134,5045,50588,,,,,Intermediate,,1,,1,9615.0,5604,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog (fasted),CHEMBL625135,5356,50588,,,,,Intermediate,,1,,1,9615.0,5605,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability after intravenous administration in dogs at 1.2 uM/kg,CHEMBL625136,17764,50588,,,,,Intermediate,,1,,1,9615.0,5606,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL625137,6448,50588,,,,,Intermediate,,1,,1,9615.0,5607,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL625138,1475,50588,,,,,Intermediate,,1,,1,9615.0,5608,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Percent bioavailability in dog,CHEMBL625139,3788,50588,,,,,Intermediate,,1,,1,9615.0,5609,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Percent oral bioavailability of intravenously administered compound (6 mg/kg) was tested in dog,CHEMBL872264,3639,50588,,,,,Intermediate,,1,,1,9615.0,5610,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL625140,13397,50588,,,,,Intermediate,,1,,1,9615.0,5611,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,The compound was evaluated for bioavailability in dogs; 34-44,CHEMBL624436,2137,50588,,,,,Intermediate,,1,,1,9615.0,5612,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Bioavailability in dog (dose 4 mg/kg p.o.),CHEMBL624437,2959,50588,,,,,Intermediate,,1,,1,9615.0,5613,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Oral bioavailability in dog,CHEMBL872261,6448,50588,,,,,Intermediate,,1,,1,9615.0,5614,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,8 hour trough Blood level in dog was measured after administration of compound,CHEMBL624438,6084,50588,,,,,Intermediate,,1,,1,9615.0,5615,A,N,BAO_0000218,
,Canis lupus familiaris,,,The compound was tested for maximum concentration ( Cmax ) in dog plasma.,CHEMBL624439,3639,50588,,,Plasma,1969.0,Intermediate,,1,,1,9615.0,5616,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,C24 after oral administration at 5 mg/kg,CHEMBL624440,6316,50588,,,,,Intermediate,,1,,1,9615.0,5617,A,N,BAO_0000218,
,Canis lupus familiaris,,,Clearance after oral and iv dosing in dogs,CHEMBL624441,5238,50588,,,,,Intermediate,,1,,1,9615.0,5618,A,N,BAO_0000218,
,Canis lupus familiaris,,,Clearance of the drug was measured in the plasma of dog,CHEMBL624442,17796,50588,,,Plasma,1969.0,Intermediate,,1,,1,9615.0,5619,A,N,BAO_0000218,
,Canis lupus familiaris,,,Compound was evaluated for Clearance in dogs at a dose of 1 mpk intravenously,CHEMBL624443,2652,50588,,,,,Intermediate,,1,,1,9615.0,5620,A,N,BAO_0000218,
,Canis lupus familiaris,,,CL (clearance) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,CHEMBL624444,5654,50588,,,,,Intermediate,,1,,1,9615.0,5621,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance of compound was determined in dogs,CHEMBL624445,6621,50588,,,,,Intermediate,,1,,1,9615.0,5622,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance on i.v. administration of 2 mg/kg was measured in dog,CHEMBL624446,6505,50588,,,,,Intermediate,,1,,1,9615.0,5623,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance of compound after both po and iv administration at a dose of 5 mg/kg and 2 mg/kg resp in dog,CHEMBL624447,5802,50588,,,,,Intermediate,,1,,1,9615.0,5624,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance in dog was determined,CHEMBL624448,17267,50588,,,,,Intermediate,,1,,1,9615.0,5625,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,CHEMBL624449,4521,50588,,,,,Intermediate,,1,,1,9615.0,5626,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance in dog after administration of 0.25 mg/kg iv,CHEMBL624450,6535,50588,,,,,Intermediate,,1,,1,9615.0,5627,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance in dog after administration of 1 mg/kg iv,CHEMBL875942,6535,50588,,,,,Intermediate,,1,,1,9615.0,5628,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance in dogs,CHEMBL624451,6535,50588,,,,,Intermediate,,1,,1,9615.0,5629,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance by iv administration in dog at a dose of 0.3 mg/kg,CHEMBL624452,5542,50588,,,,,Intermediate,,1,,1,9615.0,5630,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance was determined in canine following intravenous (iv) administration of drug (1 mg/kg).,CHEMBL624453,5199,50588,,,,,Intermediate,,1,,1,9615.0,5631,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance after 15 mg/kg iv dose in Dogs,CHEMBL624454,16907,50588,,,,,Intermediate,,1,,1,9615.0,5632,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance after 30 mg/kg po dose in Dogs,CHEMBL624455,16907,50588,,,,,Intermediate,,1,,1,9615.0,5633,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma administration to dogs,CHEMBL624456,16367,50588,,,,,Intermediate,,1,,1,9615.0,5634,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance was determined,CHEMBL624457,5505,50588,,,,,Intermediate,,1,,1,9615.0,5635,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Systemic clearance after intravenous administration (0.5 mg/kg) was determined in dog,CHEMBL624458,6215,50588,,,,,Intermediate,,1,,1,9615.0,5636,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Tested for systemic clearance upon intravenous administration of 5.0 mg/Kg dose in dog,CHEMBL624459,1466,50588,,,,,Intermediate,,1,,1,9615.0,5637,A,N,BAO_0000218,In vivo
,Homo sapiens,,,Intrinsic clearance in human liver microsomes,CHEMBL624460,5007,102164,Microsomes,,Liver,2107.0,Intermediate,,1,,2,9606.0,5638,A,S,BAO_0000251,In vitro
,Homo sapiens,,,Intrinsic clearance in human liver microsomes,CHEMBL624461,5007,102164,Microsomes,,Liver,2107.0,Intermediate,,1,,2,9606.0,5639,A,S,BAO_0000251,In vitro
,Canis lupus familiaris,,,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,CHEMBL875943,16452,50588,,,,,Intermediate,,1,,1,9615.0,5640,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Pharmacokinetic data at 1 mg/kg dose given to dogs intravenously,CHEMBL624462,16452,50588,,,,,Intermediate,,1,,1,9615.0,5641,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance in dog (dose 1 mg/kg i.v.),CHEMBL624463,16452,50588,,,,,Intermediate,,1,,1,9615.0,5642,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance after oral administration (2.5 mg/kg) in dog was determined,CHEMBL624464,6221,50588,,,,,Intermediate,,1,,1,9615.0,5643,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),CHEMBL624465,5007,50588,,,,,Intermediate,,1,,1,9615.0,5644,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance after peroral administration at 10 mpk in dog,CHEMBL624466,5668,50588,,,,,Intermediate,,1,,1,9615.0,5645,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance after peroral administration at 5 mpk in dog,CHEMBL624467,5668,50588,,,,,Intermediate,,1,,1,9615.0,5646,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance after peroral administration at 5 mg/kg in dog,CHEMBL624468,5668,50588,,,,,Intermediate,,1,,1,9615.0,5647,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance was measured in dog,CHEMBL624469,15660,50588,,,,,Intermediate,,1,,1,9615.0,5648,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Plasma clearance was measured in dog,CHEMBL624470,15660,50588,,,,,Intermediate,,1,,1,9615.0,5649,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Pharmacokinetic property (CLtot) was measured in dog at the dose of 0.032 mg/kg i.v.,CHEMBL624471,5983,50588,,,,,Intermediate,,1,,1,9615.0,5650,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Total clearance was determined after 0.1 mg/kg iv administration in dog,CHEMBL624472,5600,50588,,,,,Intermediate,,1,,1,9615.0,5651,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance of compound after intravenous administration in dogs at 1.2 uM/kg,CHEMBL622775,17764,50588,,,,,Intermediate,,1,,1,9615.0,5652,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance after intravenous administration of 0.5 mg/kg in dog was determined,CHEMBL622776,6039,50588,,,,,Intermediate,,1,,1,9615.0,5653,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance after intravenous administration of 1.0 mg/kg in dog was determined,CHEMBL622777,6039,50588,,,,,Intermediate,,1,,1,9615.0,5654,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance after peroral administration of 0.2 mg/kg in dog was determined,CHEMBL622778,6039,50588,,,,,Intermediate,,1,,1,9615.0,5655,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance by intravenous administration of 1.2 mg/kg in dog,CHEMBL622779,4368,50588,,,,,Intermediate,,1,,1,9615.0,5656,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance by iv administration in dogs at a dose of 1 mg/kg,CHEMBL622780,4305,50588,,,,,Intermediate,,1,,1,9615.0,5657,A,N,BAO_0000218,In vivo
,Canis lupus familiaris,,,Clearance value was evaluated in dog plasma,CHEMBL622781,1918,50588,,,Plasma,1969.0,Intermediate,,1,,1,9615.0,5658,A,N,BAO_0000218,In vivo
