ss_d,ss_tx_d,src_ss_d,crtd_b,ss_sbclllr_frctn,td,ss_tst_tp,chmbl_d,tss_d,ss_ctgr,src_d,ss_cll_tp,rltnshp_tp,cnfdnc_scr,cll_d,b_frmt,vrnt_d
13471,,,Autocuration,,22224,,CHEMBL628683,,,1,,U,0,,BAO_0000019,
13472,10116.0,,Intermediate,,50597,,CHEMBL628684,,,1,,N,1,,BAO_0000218,
13473,,,Autocuration,,22229,,CHEMBL877501,,,1,,U,0,,BAO_0000100,
13474,,,Autocuration,,22224,,CHEMBL628685,,,1,,U,0,,BAO_0000100,
13475,10116.0,,Intermediate,,50597,,CHEMBL628686,178.0,,1,,N,1,,BAO_0000218,
13476,10116.0,,Intermediate,,50597,,CHEMBL628687,178.0,,1,,N,1,,BAO_0000218,
13477,10116.0,,Intermediate,,50597,,CHEMBL628688,,,1,,N,1,,BAO_0000218,
13478,10116.0,,Intermediate,,50597,,CHEMBL628689,,,1,,N,1,,BAO_0000218,
13479,10116.0,,Intermediate,,50597,,CHEMBL628690,2107.0,,1,,N,1,,BAO_0000218,
13480,10116.0,,Intermediate,,50597,,CHEMBL629363,2107.0,,1,,N,1,,BAO_0000218,
13481,10116.0,,Intermediate,,50597,,CHEMBL629364,2106.0,,1,,N,1,,BAO_0000218,
13482,10116.0,,Intermediate,,50597,,CHEMBL629365,2106.0,,1,,N,1,,BAO_0000218,
13483,10116.0,,Intermediate,,50597,,CHEMBL629366,,,1,,N,1,,BAO_0000218,
13484,10116.0,,Intermediate,,50597,,CHEMBL629367,1088.0,,1,,N,1,,BAO_0000218,
13485,10116.0,,Intermediate,,50597,,CHEMBL629368,1988.0,,1,,N,1,,BAO_0000218,
13486,10116.0,,Intermediate,,50597,,CHEMBL877502,1088.0,,1,,N,1,,BAO_0000218,
13487,10090.0,,Intermediate,,50594,,CHEMBL629369,2037.0,,1,,N,1,,BAO_0000218,
13488,10090.0,,Intermediate,,50594,,CHEMBL629370,955.0,,1,,N,1,,BAO_0000218,
13489,314293.0,,Autocuration,,22224,,CHEMBL629371,1088.0,,1,,U,0,,BAO_0000218,
13490,314293.0,,Autocuration,,22224,,CHEMBL626276,1088.0,,1,,U,0,,BAO_0000218,
13491,314293.0,,Autocuration,,22224,,CHEMBL626277,1088.0,,1,,U,0,,BAO_0000218,
13492,314293.0,,Autocuration,,22224,,CHEMBL631250,1088.0,,1,,U,0,,BAO_0000218,
13493,10116.0,,Intermediate,,50597,,CHEMBL631251,1088.0,,1,,N,1,,BAO_0000218,
13494,10116.0,,Intermediate,,50597,,CHEMBL631252,1088.0,,1,,N,1,,BAO_0000218,
13495,10116.0,,Intermediate,,50597,,CHEMBL631253,1088.0,,1,,N,1,,BAO_0000218,
13496,10116.0,,Intermediate,,50597,,CHEMBL631254,1088.0,,1,,N,1,,BAO_0000218,
13497,10116.0,,Intermediate,,50597,,CHEMBL631255,1088.0,,1,,N,1,,BAO_0000218,
13498,10116.0,,Intermediate,,50597,,CHEMBL631256,1088.0,,1,,N,1,,BAO_0000218,
13499,10116.0,,Intermediate,,50597,,CHEMBL631257,1088.0,,1,,N,1,,BAO_0000218,
13500,10116.0,,Intermediate,,50597,,CHEMBL628009,1088.0,,1,,N,1,,BAO_0000218,
13501,10116.0,,Intermediate,,50597,,CHEMBL628010,1088.0,,1,,N,1,,BAO_0000218,
13502,10116.0,,Intermediate,,50597,,CHEMBL628011,1088.0,,1,,N,1,,BAO_0000218,
13503,10116.0,,Intermediate,,50597,,CHEMBL628012,1088.0,,1,,N,1,,BAO_0000218,
13504,10116.0,,Intermediate,,50597,,CHEMBL628013,1088.0,,1,,N,1,,BAO_0000218,
13505,10116.0,,Intermediate,,50597,,CHEMBL628014,1088.0,,1,,N,1,,BAO_0000218,
13506,9615.0,,Intermediate,,50588,,CHEMBL628015,1088.0,,1,,N,1,,BAO_0000218,
13507,9615.0,,Intermediate,,50588,,CHEMBL628016,1088.0,,1,,N,1,,BAO_0000218,
13508,9615.0,,Intermediate,,50588,,CHEMBL874461,1088.0,,1,,N,1,,BAO_0000218,
13509,9615.0,,Intermediate,,50588,,CHEMBL628017,1088.0,,1,,N,1,,BAO_0000218,
13510,9615.0,,Intermediate,,50588,,CHEMBL628018,1088.0,,1,,N,1,,BAO_0000218,
13511,9615.0,,Intermediate,,50588,,CHEMBL628019,1088.0,,1,,N,1,,BAO_0000218,
13512,9615.0,,Intermediate,,50588,,CHEMBL628020,1088.0,,1,,N,1,,BAO_0000218,
13513,9615.0,,Intermediate,,50588,,CHEMBL628021,1088.0,,1,,N,1,,BAO_0000218,
13514,9615.0,,Intermediate,,50588,,CHEMBL628022,1088.0,,1,,N,1,,BAO_0000218,
13515,9615.0,,Intermediate,,50588,,CHEMBL628023,1088.0,,1,,N,1,,BAO_0000218,
13516,314293.0,,Autocuration,,22224,,CHEMBL628024,1088.0,,1,,U,0,,BAO_0000218,
13517,314293.0,,Autocuration,,22224,,CHEMBL628025,1088.0,,1,,U,0,,BAO_0000218,
13518,314293.0,,Autocuration,,22224,,CHEMBL628026,1088.0,,1,,U,0,,BAO_0000218,
13519,314293.0,,Autocuration,,22224,,CHEMBL628027,1088.0,,1,,U,0,,BAO_0000218,
13520,314293.0,,Autocuration,,22224,,CHEMBL628028,1088.0,,1,,U,0,,BAO_0000218,
13521,10116.0,,Intermediate,,50597,,CHEMBL628029,1088.0,,1,,N,1,,BAO_0000218,
13522,10116.0,,Intermediate,,50597,,CHEMBL628030,1088.0,,1,,N,1,,BAO_0000218,
13523,10116.0,,Intermediate,,50597,,CHEMBL628031,1088.0,,1,,N,1,,BAO_0000218,
13524,10116.0,,Intermediate,,50597,,CHEMBL628032,1088.0,,1,,N,1,,BAO_0000218,
13525,10116.0,,Intermediate,,50597,,CHEMBL628033,1088.0,,1,,N,1,,BAO_0000218,
13526,10116.0,,Intermediate,,50597,,CHEMBL628034,1088.0,,1,,N,1,,BAO_0000218,
13527,10116.0,,Intermediate,,50597,,CHEMBL628035,1088.0,,1,,N,1,,BAO_0000218,
13528,10116.0,,Intermediate,,50597,,CHEMBL628036,1088.0,,1,,N,1,,BAO_0000218,
13529,10116.0,,Intermediate,,50597,,CHEMBL874462,1088.0,,1,,N,1,,BAO_0000218,
13530,9615.0,,Intermediate,,50588,In vivo,CHEMBL628037,,,1,,N,1,,BAO_0000218,
13531,9615.0,,Intermediate,,50588,In vivo,CHEMBL628123,,,1,,N,1,,BAO_0000218,
13532,9615.0,,Intermediate,,50588,In vivo,CHEMBL628124,,,1,,N,1,,BAO_0000218,
13533,9615.0,,Intermediate,,50588,In vivo,CHEMBL628125,,,1,,N,1,,BAO_0000218,
13534,9615.0,,Intermediate,,50588,In vivo,CHEMBL628126,,,1,,N,1,,BAO_0000218,
13535,9615.0,,Intermediate,,50588,In vivo,CHEMBL628127,,,1,,N,1,,BAO_0000218,
13536,9615.0,,Intermediate,,50588,In vivo,CHEMBL628128,,,1,,N,1,,BAO_0000218,
13537,9615.0,,Intermediate,,50588,In vivo,CHEMBL628129,,,1,,N,1,,BAO_0000218,
13538,9615.0,,Intermediate,,50588,In vivo,CHEMBL628130,,,1,,N,1,,BAO_0000218,
13539,9615.0,,Intermediate,,50588,In vivo,CHEMBL628131,,,1,,N,1,,BAO_0000218,
13540,9615.0,,Intermediate,,50588,In vivo,CHEMBL628132,,,1,,N,1,,BAO_0000218,
13541,9615.0,,Intermediate,,50588,In vivo,CHEMBL628133,,,1,,N,1,,BAO_0000218,
13542,9615.0,,Intermediate,,50588,In vivo,CHEMBL628134,,,1,,N,1,,BAO_0000218,
13543,9615.0,,Intermediate,,50588,In vivo,CHEMBL628135,,,1,,N,1,,BAO_0000218,
13544,9615.0,,Intermediate,,50588,In vivo,CHEMBL628136,,,1,,N,1,,BAO_0000218,
13545,9615.0,,Intermediate,,50588,In vivo,CHEMBL628137,,,1,,N,1,,BAO_0000218,
13546,9615.0,,Intermediate,,50588,In vivo,CHEMBL628138,,,1,,N,1,,BAO_0000218,
13547,9615.0,,Intermediate,,50588,In vivo,CHEMBL628139,,,1,,N,1,,BAO_0000218,
13548,9615.0,,Intermediate,,50588,In vivo,CHEMBL628140,,,1,,N,1,,BAO_0000218,
13549,9615.0,,Intermediate,,50588,In vivo,CHEMBL628141,,,1,,N,1,,BAO_0000218,
13550,9615.0,,Intermediate,,50588,In vivo,CHEMBL628142,,,1,,N,1,,BAO_0000218,
13551,9615.0,,Intermediate,,50588,In vivo,CHEMBL628143,,,1,,N,1,,BAO_0000218,
13552,9615.0,,Intermediate,,50588,In vivo,CHEMBL628144,,,1,,N,1,,BAO_0000218,
13553,9615.0,,Intermediate,,50588,In vivo,CHEMBL628145,,,1,,N,1,,BAO_0000218,
13554,9615.0,,Intermediate,,50588,In vivo,CHEMBL628146,,,1,,N,1,,BAO_0000218,
13555,9615.0,,Intermediate,,50588,In vivo,CHEMBL625355,,,1,,N,1,,BAO_0000218,
13556,9615.0,,Intermediate,,50588,In vivo,CHEMBL625356,,,1,,N,1,,BAO_0000218,
13557,9615.0,,Intermediate,,50588,In vivo,CHEMBL625357,,,1,,N,1,,BAO_0000218,
13558,9615.0,,Intermediate,,50588,In vivo,CHEMBL625527,,,1,,N,1,,BAO_0000218,
13559,9615.0,,Intermediate,,50588,In vivo,CHEMBL875473,,,1,,N,1,,BAO_0000218,
13560,9615.0,,Intermediate,,50588,In vivo,CHEMBL625528,,,1,,N,1,,BAO_0000218,
13561,10116.0,,Intermediate,,50597,In vivo,CHEMBL626304,,,1,,N,1,,BAO_0000218,
13562,9615.0,,Intermediate,,50588,In vivo,CHEMBL624138,1637.0,,1,,N,1,,BAO_0000218,
13563,,,Autocuration,,22229,,CHEMBL624139,,,1,,U,0,,BAO_0000100,
13564,,,Autocuration,,22229,,CHEMBL624140,,,1,,U,0,,BAO_0000100,
13565,,,Autocuration,,22229,,CHEMBL624141,,,1,,U,0,,BAO_0000100,
13566,,,Autocuration,,22229,,CHEMBL624142,,,1,,U,0,,BAO_0000100,
13567,,,Autocuration,,22229,,CHEMBL624143,,,1,,U,0,,BAO_0000100,
13568,,,Autocuration,,22229,,CHEMBL624144,,,1,,U,0,,BAO_0000100,
13569,,,Autocuration,,22229,,CHEMBL624145,,,1,,U,0,,BAO_0000100,
13570,,,Autocuration,,22229,,CHEMBL624146,,,1,,U,0,,BAO_0000100,
13571,,,Autocuration,,22229,,CHEMBL624147,,,1,,U,0,,BAO_0000100,
13572,,,Autocuration,,22229,,CHEMBL883123,,,1,,U,0,,BAO_0000100,
13573,,,Autocuration,,22224,,CHEMBL624148,,,1,,U,0,,BAO_0000019,
13574,,,Autocuration,,22224,,CHEMBL874416,,,1,,U,0,,BAO_0000019,
13575,,,Autocuration,,22229,,CHEMBL624149,,,1,,U,0,,BAO_0000100,
13576,,,Autocuration,,22229,,CHEMBL624150,,,1,,U,0,,BAO_0000100,
13577,,,Autocuration,,22224,,CHEMBL624151,,,1,,U,0,,BAO_0000100,
13578,,,Autocuration,,22224,,CHEMBL624152,,,1,,U,0,,BAO_0000100,
13579,,,Autocuration,,22224,,CHEMBL622139,,,1,,U,0,,BAO_0000100,
13580,,,Autocuration,,22229,,CHEMBL622140,,,1,,U,0,,BAO_0000100,
13581,,,Autocuration,,22224,,CHEMBL622141,,,1,,U,0,,BAO_0000100,
13582,,,Autocuration,,22224,,CHEMBL622142,,,1,,U,0,,BAO_0000100,
13583,,,Autocuration,,22229,,CHEMBL622143,,,1,,U,0,,BAO_0000100,
13584,,,Autocuration,,22229,,CHEMBL622144,,,1,,U,0,,BAO_0000100,
13585,,,Autocuration,,22224,,CHEMBL877473,,,1,,U,0,,BAO_0000019,
13586,,,Autocuration,,22229,,CHEMBL622145,,,1,,U,0,,BAO_0000100,
13587,,,Autocuration,,22224,,CHEMBL622146,,,1,,U,0,,BAO_0000019,
13588,,,Autocuration,,22229,,CHEMBL622147,,,1,,U,0,,BAO_0000100,
13589,,,Autocuration,,22224,,CHEMBL622148,,,1,,U,0,,BAO_0000019,
13590,,,Autocuration,,22224,,CHEMBL883124,,,1,,U,0,,BAO_0000019,
13591,,,Autocuration,,22229,,CHEMBL622149,,,1,,U,0,,BAO_0000100,
13592,,,Autocuration,,22224,,CHEMBL622150,,,1,,U,0,,BAO_0000019,
13593,,,Autocuration,,22224,,CHEMBL622151,,,1,,U,0,,BAO_0000100,
13594,,,Autocuration,,22229,,CHEMBL622152,,,1,,U,0,,BAO_0000100,
13595,,,Autocuration,,22224,,CHEMBL622153,,,1,,U,0,,BAO_0000019,
13596,,,Autocuration,,22224,In vivo,CHEMBL877474,,,1,,U,0,,BAO_0000218,
13597,,,Autocuration,,22224,In vivo,CHEMBL622154,,,1,,U,0,,BAO_0000218,
13598,,,Autocuration,,22224,In vivo,CHEMBL622155,1969.0,,1,,U,0,,BAO_0000218,
13599,,,Autocuration,,22224,In vivo,CHEMBL622156,1969.0,,1,,U,0,,BAO_0000218,
13600,10116.0,,Intermediate,,50597,In vivo,CHEMBL622157,1969.0,,1,,N,1,,BAO_0000218,
13601,10116.0,,Intermediate,,50597,In vivo,CHEMBL622158,1969.0,,1,,N,1,,BAO_0000218,
13602,10116.0,,Intermediate,,50597,In vivo,CHEMBL622807,,,1,,N,1,,BAO_0000218,
13603,9544.0,,Intermediate,,50797,In vivo,CHEMBL622808,,,1,,N,1,,BAO_0000218,
13604,,,Autocuration,,22224,In vivo,CHEMBL622809,,,1,,U,0,,BAO_0000218,
13605,,,Autocuration,,22224,In vivo,CHEMBL622810,,,1,,U,0,,BAO_0000218,
13606,10026.0,,Intermediate,,100712,In vivo,CHEMBL876653,,,1,,N,1,,BAO_0000218,
13607,10026.0,,Intermediate,,100712,In vivo,CHEMBL622811,,,1,,N,1,,BAO_0000218,
13608,10116.0,,Intermediate,,50597,In vivo,CHEMBL622986,,,1,,N,1,,BAO_0000218,
13609,10116.0,,Intermediate,,50597,In vivo,CHEMBL622987,1969.0,,1,,N,1,,BAO_0000218,
13610,10116.0,,Intermediate,,50597,In vivo,CHEMBL622988,1969.0,,1,,N,1,,BAO_0000218,
13611,10116.0,,Intermediate,,50597,In vivo,CHEMBL622989,1969.0,,1,,N,1,,BAO_0000218,
13612,10116.0,,Intermediate,,50597,In vivo,CHEMBL622990,1969.0,,1,,N,1,,BAO_0000218,
13613,314293.0,,Autocuration,,22224,In vivo,CHEMBL622991,1969.0,,1,,U,0,,BAO_0000218,
13614,10116.0,,Intermediate,,50597,In vivo,CHEMBL622227,1969.0,,1,,N,1,,BAO_0000218,
13615,9615.0,,Intermediate,,50588,In vivo,CHEMBL622228,1969.0,,1,,N,1,,BAO_0000218,
13616,10116.0,,Intermediate,,50597,In vivo,CHEMBL622229,,,1,,N,1,,BAO_0000218,
13617,10141.0,,Intermediate,,50512,In vivo,CHEMBL622230,,,1,,N,1,,BAO_0000218,
13618,10116.0,,Intermediate,,50597,In vivo,CHEMBL622231,,,1,,N,1,,BAO_0000218,
13619,9541.0,,Intermediate,,100710,In vivo,CHEMBL622232,,,1,,N,1,,BAO_0000218,
13620,,,Autocuration,,22224,In vivo,CHEMBL622233,,,1,,U,0,,BAO_0000218,
13621,,,Autocuration,,22224,In vivo,CHEMBL622234,,,1,,U,0,,BAO_0000218,
13622,,,Autocuration,,22224,In vivo,CHEMBL622235,,,1,,U,0,,BAO_0000218,
13623,,,Autocuration,,22224,In vivo,CHEMBL622236,,,1,,U,0,,BAO_0000218,
13624,,,Autocuration,,22224,In vivo,CHEMBL622237,,,1,,U,0,,BAO_0000218,
13625,,,Autocuration,,22224,In vivo,CHEMBL877482,,,1,,U,0,,BAO_0000218,
13626,,,Autocuration,,22224,In vivo,CHEMBL622238,,,1,,U,0,,BAO_0000218,
13627,,,Autocuration,,22224,In vivo,CHEMBL622239,,,1,,U,0,,BAO_0000218,
13628,,,Autocuration,,22224,In vivo,CHEMBL622240,178.0,,1,,U,0,,BAO_0000218,
13629,,,Autocuration,,22224,In vivo,CHEMBL622241,178.0,,1,,U,0,,BAO_0000218,
13630,10116.0,,Intermediate,,50597,In vivo,CHEMBL631013,,,1,,N,1,,BAO_0000218,
13631,9544.0,,Intermediate,,50797,In vivo,CHEMBL631014,,,1,,N,1,,BAO_0000218,
13632,9615.0,,Intermediate,,50588,In vivo,CHEMBL631015,,,1,,N,1,,BAO_0000218,
13633,10116.0,,Intermediate,,50597,In vivo,CHEMBL631016,,,1,,N,1,,BAO_0000218,
13634,10116.0,,Intermediate,,50597,In vivo,CHEMBL631017,,,1,,N,1,,BAO_0000218,
13635,10116.0,,Intermediate,,50597,In vivo,CHEMBL631018,,,1,,N,1,,BAO_0000218,
13636,,,Autocuration,,22224,In vivo,CHEMBL631019,,,1,,U,0,,BAO_0000218,
13637,10090.0,,Intermediate,,50594,,CHEMBL875761,955.0,,1,,N,1,,BAO_0000218,
13638,10090.0,,Intermediate,,50594,,CHEMBL631020,955.0,,1,,N,1,,BAO_0000218,
13639,10090.0,,Intermediate,,50594,,CHEMBL631669,955.0,,1,,N,1,,BAO_0000218,
13640,10090.0,,Intermediate,,50594,,CHEMBL631670,955.0,,1,,N,1,,BAO_0000218,
13641,10090.0,,Intermediate,,50594,,CHEMBL631671,2435.0,,1,,N,1,,BAO_0000218,
13642,10116.0,,Intermediate,,50597,,CHEMBL631672,178.0,,1,,N,1,,BAO_0000218,
13643,10116.0,,Intermediate,,50597,,CHEMBL631673,178.0,,1,,N,1,,BAO_0000218,
13644,10116.0,,Intermediate,,50597,,CHEMBL631856,178.0,,1,,N,1,,BAO_0000218,
13645,10116.0,,Intermediate,,50597,,CHEMBL631857,178.0,,1,,N,1,,BAO_0000218,
13646,10116.0,,Intermediate,,50597,,CHEMBL631858,178.0,,1,,N,1,,BAO_0000218,
13647,10116.0,,Intermediate,,50597,,CHEMBL631859,178.0,,1,,N,1,,BAO_0000218,
13648,10116.0,,Intermediate,,50597,,CHEMBL631860,178.0,,1,,N,1,,BAO_0000218,
13649,10116.0,,Intermediate,,50597,,CHEMBL631861,178.0,,1,,N,1,,BAO_0000218,
13650,10116.0,,Intermediate,,50597,,CHEMBL631862,178.0,,1,,N,1,,BAO_0000218,
13651,10116.0,,Intermediate,,50597,,CHEMBL631863,178.0,,1,,N,1,,BAO_0000218,
13652,10116.0,,Intermediate,,50597,,CHEMBL631864,178.0,,1,,N,1,,BAO_0000218,
13653,10116.0,,Intermediate,,50597,,CHEMBL631865,178.0,,1,,N,1,,BAO_0000218,
13654,10116.0,,Intermediate,,50597,,CHEMBL631866,178.0,,1,,N,1,,BAO_0000218,
13655,10116.0,,Intermediate,,50597,,CHEMBL629360,178.0,,1,,N,1,,BAO_0000218,
13656,10116.0,,Intermediate,,50597,,CHEMBL629361,178.0,,1,,N,1,,BAO_0000218,
13657,10116.0,,Intermediate,,50597,,CHEMBL629362,178.0,,1,,N,1,,BAO_0000218,
13658,10116.0,,Intermediate,,50597,,CHEMBL630740,178.0,,1,,N,1,,BAO_0000218,
13659,10116.0,,Intermediate,,50597,,CHEMBL630741,178.0,,1,,N,1,,BAO_0000218,
13660,10116.0,,Intermediate,,50597,,CHEMBL630742,178.0,,1,,N,1,,BAO_0000218,
13661,10116.0,,Intermediate,,50597,,CHEMBL630743,,,1,,N,1,,BAO_0000218,
13662,10116.0,,Intermediate,,50597,,CHEMBL630744,,,1,,N,1,,BAO_0000218,
13663,10116.0,,Intermediate,,50597,,CHEMBL630745,,,1,,N,1,,BAO_0000218,
13664,10116.0,,Intermediate,,50597,,CHEMBL630746,,,1,,N,1,,BAO_0000218,
13665,10116.0,,Intermediate,,50597,,CHEMBL630747,,,1,,N,1,,BAO_0000218,
13666,10116.0,,Intermediate,,50597,,CHEMBL630748,,,1,,N,1,,BAO_0000218,
13667,10116.0,,Intermediate,,50597,,CHEMBL632056,,,1,,N,1,,BAO_0000218,
13668,10116.0,,Intermediate,,50597,,CHEMBL632057,,,1,,N,1,,BAO_0000218,
13669,10116.0,,Intermediate,,50597,,CHEMBL632058,,,1,,N,1,,BAO_0000218,
13670,10116.0,,Intermediate,,50597,,CHEMBL632059,,,1,,N,1,,BAO_0000218,
13671,10116.0,,Intermediate,,50597,,CHEMBL632060,,,1,,N,1,,BAO_0000218,
13672,10116.0,,Intermediate,,50597,,CHEMBL632061,,,1,,N,1,,BAO_0000218,
13673,10116.0,,Intermediate,,50597,,CHEMBL629207,,,1,,N,1,,BAO_0000218,
13674,10116.0,,Intermediate,,50597,,CHEMBL629208,,,1,,N,1,,BAO_0000218,
13675,10116.0,,Intermediate,,50597,,CHEMBL629209,,,1,,N,1,,BAO_0000218,
13676,10116.0,,Intermediate,,50597,,CHEMBL629210,,,1,,N,1,,BAO_0000218,
13677,10116.0,,Intermediate,,50597,,CHEMBL629211,,,1,,N,1,,BAO_0000218,
13678,10116.0,,Intermediate,,50597,,CHEMBL629212,,,1,,N,1,,BAO_0000218,
13679,10116.0,,Intermediate,,50597,,CHEMBL629213,,,1,,N,1,,BAO_0000218,
13680,10116.0,,Intermediate,,50597,,CHEMBL629214,1088.0,,1,,N,1,,BAO_0000218,
13681,10116.0,,Intermediate,,50597,,CHEMBL629215,1088.0,,1,,N,1,,BAO_0000218,
13682,10116.0,,Intermediate,,50597,,CHEMBL635154,1088.0,,1,,N,1,,BAO_0000218,
13683,10116.0,,Intermediate,,50597,,CHEMBL629216,,,1,,N,1,,BAO_0000218,
13684,10116.0,,Intermediate,,50597,,CHEMBL629217,,,1,,N,1,,BAO_0000218,
13685,10116.0,,Intermediate,,50597,,CHEMBL629218,,,1,,N,1,,BAO_0000218,
13686,10116.0,,Intermediate,,50597,,CHEMBL629219,,,1,,N,1,,BAO_0000218,
13687,10116.0,,Intermediate,,50597,,CHEMBL629220,,,1,,N,1,,BAO_0000218,
13688,10116.0,,Intermediate,,50597,,CHEMBL629221,,,1,,N,1,,BAO_0000218,
13689,10116.0,,Intermediate,,50597,,CHEMBL631127,,,1,,N,1,,BAO_0000218,
13690,10116.0,,Intermediate,,50597,,CHEMBL631128,,,1,,N,1,,BAO_0000218,
13691,10116.0,,Intermediate,,50597,,CHEMBL631129,,,1,,N,1,,BAO_0000218,
13692,10116.0,,Intermediate,,50597,,CHEMBL631130,,,1,,N,1,,BAO_0000218,
13693,10116.0,,Intermediate,,50597,,CHEMBL631131,,,1,,N,1,,BAO_0000218,
13694,10116.0,,Intermediate,,50597,,CHEMBL631132,,,1,,N,1,,BAO_0000218,
13695,10116.0,,Intermediate,,50597,,CHEMBL631133,,,1,,N,1,,BAO_0000218,
13696,10116.0,,Intermediate,,50597,,CHEMBL631134,,,1,,N,1,,BAO_0000218,
13697,10116.0,,Intermediate,,50597,,CHEMBL875120,,,1,,N,1,,BAO_0000218,
13698,10116.0,,Intermediate,,50597,,CHEMBL631135,,,1,,N,1,,BAO_0000218,
13699,10116.0,,Intermediate,,50597,,CHEMBL631136,,,1,,N,1,,BAO_0000218,
13700,10116.0,,Intermediate,,50597,,CHEMBL631137,,,1,,N,1,,BAO_0000218,
13701,10116.0,,Intermediate,,50597,,CHEMBL631138,,,1,,N,1,,BAO_0000218,
13702,10116.0,,Intermediate,,50597,,CHEMBL631139,,,1,,N,1,,BAO_0000218,
13703,10116.0,,Intermediate,,50597,,CHEMBL631140,,,1,,N,1,,BAO_0000218,
13704,10116.0,,Intermediate,,50597,,CHEMBL631141,,,1,,N,1,,BAO_0000218,
13705,10116.0,,Intermediate,,50597,,CHEMBL631142,,,1,,N,1,,BAO_0000218,
13706,10116.0,,Intermediate,,50597,,CHEMBL631143,,,1,,N,1,,BAO_0000218,
13707,10116.0,,Intermediate,,50597,,CHEMBL631144,,,1,,N,1,,BAO_0000218,
13708,9615.0,,Intermediate,,50588,,CHEMBL631145,,,1,,N,1,,BAO_0000218,
13709,9615.0,,Intermediate,,50588,,CHEMBL631146,,,1,,N,1,,BAO_0000218,
13710,9615.0,,Intermediate,,50588,,CHEMBL631147,,,1,,N,1,,BAO_0000218,
13711,9615.0,,Intermediate,,50588,,CHEMBL631148,,,1,,N,1,,BAO_0000218,
13712,9615.0,,Intermediate,,50588,,CHEMBL631149,,,1,,N,1,,BAO_0000218,
13713,9615.0,,Intermediate,,50588,,CHEMBL631150,,,1,,N,1,,BAO_0000218,
13714,9615.0,,Intermediate,,50588,,CHEMBL631151,,,1,,N,1,,BAO_0000218,
13715,9615.0,,Intermediate,,50588,,CHEMBL631152,,,1,,N,1,,BAO_0000218,
13716,9615.0,,Intermediate,,50588,,CHEMBL631443,,,1,,N,1,,BAO_0000218,
13717,9615.0,,Intermediate,,50588,,CHEMBL631444,,,1,,N,1,,BAO_0000218,
13718,9615.0,,Intermediate,,50588,,CHEMBL631445,,,1,,N,1,,BAO_0000218,
13719,9615.0,,Intermediate,,50588,,CHEMBL631446,,,1,,N,1,,BAO_0000218,
13720,9615.0,,Intermediate,,50588,,CHEMBL631447,,,1,,N,1,,BAO_0000218,
13721,9615.0,,Intermediate,,50588,,CHEMBL631448,,,1,,N,1,,BAO_0000218,
13722,9615.0,,Intermediate,,50588,,CHEMBL631449,,,1,,N,1,,BAO_0000218,
13723,9615.0,,Intermediate,,50588,,CHEMBL631450,,,1,,N,1,,BAO_0000218,
13724,9615.0,,Intermediate,,50588,,CHEMBL629724,,,1,,N,1,,BAO_0000218,
13725,10090.0,,Intermediate,,50594,In vivo,CHEMBL629725,14.0,,1,,N,1,,BAO_0000218,
13726,10090.0,,Intermediate,,50594,In vivo,CHEMBL629726,14.0,,1,,N,1,,BAO_0000218,
13727,10090.0,,Intermediate,,50594,In vivo,CHEMBL629727,2106.0,,1,,N,1,,BAO_0000218,
13728,10090.0,,Intermediate,,50594,In vivo,CHEMBL630404,2106.0,,1,,N,1,,BAO_0000218,
13729,10090.0,,Intermediate,,50594,In vivo,CHEMBL630405,2106.0,,1,,N,1,,BAO_0000218,
13730,10090.0,,Intermediate,,50594,In vivo,CHEMBL630406,2106.0,,1,,N,1,,BAO_0000218,
13731,10090.0,,Intermediate,,50594,In vivo,CHEMBL630407,945.0,,1,,N,1,,BAO_0000218,
13732,10090.0,,Intermediate,,50594,In vivo,CHEMBL630573,945.0,,1,,N,1,,BAO_0000218,
13733,10090.0,,Intermediate,,50594,In vivo,CHEMBL630574,945.0,,1,,N,1,,BAO_0000218,
13734,10090.0,,Intermediate,,50594,In vivo,CHEMBL630575,945.0,,1,,N,1,,BAO_0000218,
13735,10090.0,,Intermediate,,50594,In vivo,CHEMBL630576,,,1,,N,1,,BAO_0000218,
13736,10090.0,,Intermediate,,50594,In vivo,CHEMBL630577,,,1,,N,1,,BAO_0000218,
13737,10090.0,,Intermediate,,50594,In vivo,CHEMBL630578,,,1,,N,1,,BAO_0000218,
13738,10090.0,,Intermediate,,50594,In vivo,CHEMBL630579,,,1,,N,1,,BAO_0000218,
13739,10090.0,,Intermediate,,50594,,CHEMBL630580,2113.0,,1,,N,1,,BAO_0000218,
13740,10090.0,,Intermediate,,50594,,CHEMBL630581,2113.0,,1,,N,1,,BAO_0000218,
13741,10090.0,,Intermediate,,50594,,CHEMBL630582,2113.0,,1,,N,1,,BAO_0000218,
13742,10090.0,,Intermediate,,50594,,CHEMBL630583,,,1,,N,1,,BAO_0000218,
13743,10090.0,,Intermediate,,50594,,CHEMBL630584,,,1,,N,1,,BAO_0000218,
13744,10090.0,,Intermediate,,50594,,CHEMBL630585,,,1,,N,1,,BAO_0000218,
13745,10090.0,,Intermediate,,50594,,CHEMBL630586,,,1,,N,1,,BAO_0000218,
13746,10090.0,,Intermediate,,50594,,CHEMBL630587,,,1,,N,1,,BAO_0000218,
13747,10090.0,,Intermediate,,50594,,CHEMBL630588,,,1,,N,1,,BAO_0000218,
13748,10090.0,,Intermediate,,50594,,CHEMBL630589,,,1,,N,1,,BAO_0000218,
