assays_doc_id,assays_assay_tax_id,assays_relationship_type,assays_tissue_id,assays_chembl_id,assays_assay_cell_type,assays_variant_id,assays_assay_category,assays_assay_tissue,assays_assay_id,assays_confidence_score,assays_description,assays_assay_strain,assays_curated_by,assays_tid,assays_cell_id,assays_bao_format,assays_assay_subcellular_fraction,assays_assay_test_type,assays_assay_organism,assays_src_id,assays_src_assay_id,assays_assay_type
10911,10116.0,N,955.0,CHEMBL629813,,,,Brain,11957,1,Biodistribution studied in the brain of immature Fischer female rats at 5 hou; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,955.0,CHEMBL874460,,,,Brain,11958,1,Biodistribution studied in the brain of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,,CHEMBL629814,,,,,11959,1,Biodistribution studied in the fat of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,,CHEMBL629815,,,,,11960,1,Biodistribution studied in the fat of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,,CHEMBL629816,,,,,11961,1,Biodistribution studied in the fat of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,,CHEMBL629817,,,,,11962,1,Biodistribution studied in the fat of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2113.0,CHEMBL626643,,,,Kidney,11963,1,Biodistribution studied in the kidneys of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2113.0,CHEMBL626644,,,,Kidney,11964,1,Biodistribution studied in the kidneys of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2113.0,CHEMBL626806,,,,Kidney,11965,1,Biodistribution studied in the kidneys of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2113.0,CHEMBL626807,,,,Kidney,11966,1,Biodistribution studied in the kidneys of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2107.0,CHEMBL627261,,,,Liver,11967,1,Biodistribution studied in the liver of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2107.0,CHEMBL627262,,,,Liver,11968,1,Biodistribution studied in the liver of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2107.0,CHEMBL627263,,,,Liver,11969,1,Biodistribution studied in the liver of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2107.0,CHEMBL627264,,,,Liver,11970,1,Biodistribution studied in the liver of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2048.0,CHEMBL627265,,,,Lung,11971,1,Biodistribution studied in the lungs of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2048.0,CHEMBL627266,,,,Lung,11972,1,Biodistribution studied in the lungs of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2048.0,CHEMBL627267,,,,Lung,11973,1,Biodistribution studied in the lungs of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2048.0,CHEMBL627268,,,,Lung,11974,1,Biodistribution studied in the lungs of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2385.0,CHEMBL627269,,,,Muscle tissue,11975,1,Biodistribution studied in the muscle of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
10911,10116.0,N,2385.0,CHEMBL627270,,,,Muscle tissue,11976,1,Biodistribution studied in the muscle of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627271,,,,,11977,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 0.95-1.44",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627946,,,,,11978,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 1.39-2.43",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL875472,,,,,11979,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 2.47-2.96",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627947,,,,,11980,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 2.67-3.69",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627948,,,,,11981,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 2.67-4.31",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628113,,,,,11982,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 3.17-4.70",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628114,,,,,11983,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration.; dose/g, range 2.20-2.97",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628115,,,,,11984,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 0.90-1.46",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628116,,,,,11985,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 2.72-3.52",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628117,,,,,11986,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 2.78-3.62",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628118,,,,,11987,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 2.82-3.86",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628119,,,,,11988,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 3.80-5.74",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628120,,,,,11989,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 60 minutes intravenous administration; dose/g, range 1.05-1.57",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628121,,,,,11990,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 60 minutes intravenous administration; dose/g, range 1.93-3.58",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL628122,,,,,11991,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 60 minutes intravenous administration; dose/g, range 2.88-4.32",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627297,,,,,11992,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 60 minutes intravenous administration; dose/g, range 3-3.70",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627298,,,,,11993,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 60 minutes intravenous administration; dose/g, range 3.21-3.92",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627299,,,,,11994,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 60 minutes intravenous administration; dose/g, range 3.51-5.44",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627300,,,,,11995,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 30 minutes intravenous administration; dose/g, range 0.24-0.31",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627301,,,,,11996,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 30 minutes intravenous administration; dose/g, range 10.5-14.4",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627302,,,,,11997,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 30 minutes intravenous administration; dose/g, range 6.28-7.41",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627303,,,,,11998,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 30 minutes intravenous administration; dose/g, range 6.47-10.2",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627304,,,,,11999,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 30 minutes intravenous administration; dose/g, range 7.21-7.95",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627305,,,,,12000,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 30 minutes intravenous administration; dose/g, range 8.28-10.72",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL627306,,,,,12001,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 1.04-2.56",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623982,,,,,12002,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 10.7-16.9",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623983,,,,,12003,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 11.7-14.6",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623984,,,,,12004,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 14.4-20.1",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623985,,,,,12005,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 4.78-9.72",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623986,,,,,12006,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 5 minutes intravenous administration; dose/g, range 9.87-11.9",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623987,,,,,12007,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 0.17-0.25",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623988,,,,,12008,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 3.33-4.68",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL623989,,,,,12009,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 4.59-8.81",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL622215,,,,,12010,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 4.62-5.60",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL622216,,,,,12011,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 5.02-6.57",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
8608,10116.0,N,,CHEMBL877481,,,,,12012,1,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats kidneys after 60 minutes intravenous administration; dose/g, range 5.67-8.41",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16359,,U,,CHEMBL622217,,,,,12013,0,Pharmacokinetic parameter was evaluated which is represented as AUC when administered orally a dose of 5 mg/kg; range (4.2-8.8),,Autocuration,22224,,BAO_0000218,,,,1,,A
13701,10090.0,N,,CHEMBL622218,,,,,12014,1,Pharmacokinetic parameters was measured at 55 mg/kg dose by oral administration in mice serum.; AUC 0-r (mM.h),,Intermediate,50594,,BAO_0000218,,,Mus musculus,1,,A
14554,10116.0,N,,CHEMBL622219,,,,,12015,1,Pharmacokinetic profile AUC was evaluated in rats,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
6241,,U,,CHEMBL622220,,,,,12016,0,Pharmacokinetic property (Area under curve),,Autocuration,22224,,BAO_0000019,,,,1,,A
11537,9615.0,N,,CHEMBL622221,,,,,12017,1,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration in dog (25 mg/kg).",,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
11537,10090.0,N,,CHEMBL622222,,,,,12018,1,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration in mice (50 mg/kg).",,Intermediate,50594,,BAO_0000218,,,Mus musculus,1,,A
11537,9615.0,N,,CHEMBL622223,,,,,12019,1,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to dog (25 mg/kg).",,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
11537,10090.0,N,,CHEMBL622224,,,,,12020,1,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to mice (50 mg/kg).",,Intermediate,50594,,BAO_0000218,,,Mus musculus,1,,A
13118,,U,,CHEMBL622225,,,,,12021,0,Plasma concentration (AUC) was determined,,Autocuration,22224,,BAO_0000019,,,,1,,A
13118,,U,,CHEMBL622226,,,,,12022,0,Plasma concentration (AUC) was determined; Not detectable,,Autocuration,22224,,BAO_0000019,,,,1,,A
9562,10141.0,N,,CHEMBL624154,,,,,12023,1,Prolongation of time to collapse in guinea pig treated with aerosolized histamine was measured in vivo as area under curve (AUC),,Intermediate,50512,,BAO_0000218,,,Cavia porcellus,1,,A
10363,10116.0,N,,CHEMBL624155,,,,,12024,1,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10363,10116.0,N,,CHEMBL624156,,,,,12025,1,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg; Not significant,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10363,10116.0,N,,CHEMBL624157,,,,,12026,1,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 60 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
10363,10116.0,N,,CHEMBL624158,,,,,12027,1,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 7.5 mg/kg,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
12504,10116.0,N,,CHEMBL624159,,,,,12028,1,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 1,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
12504,10116.0,N,,CHEMBL624160,,,,,12029,1,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 2,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
12504,10116.0,N,,CHEMBL624161,,,,,12030,1,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 3,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
12504,10116.0,N,,CHEMBL624162,,,,,12031,1,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 4,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
13317,9615.0,N,,CHEMBL624163,,,,,12032,1,Tested for pharmacokinetic parameter in fasted Beagle dogs (Area Under Curve value) iv administration.,,Intermediate,50588,,BAO_0000218,,,Canis lupus familiaris,1,,A
15078,10116.0,N,,CHEMBL624164,,,,,12033,1,"The AUC(0-infinitive) value in female wistar rat at 100 mg/kg, p.o. dose",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
14941,10116.0,N,,CHEMBL624165,,,,,12034,1,The AUC(0-infinity) values in female wistar rats.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
15078,10116.0,N,,CHEMBL624166,,,,,12035,1,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
15078,10116.0,N,,CHEMBL624167,,,,,12036,1,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose in mice",,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
