assays_CURB,assays_BAFO,assays_VARII,assays_ASSTI,assays_ASCA,assays_ASSOR,assays_ASSI,assays_ASTTY,assays_ASSUBFRA,assays_ASTIS,assays_ASSST,assays_DI,assays_TII,assays_T,assays_SRASI,assays_RELTY,assays_SI,assays_ASSCTY,assays_Descri,assays_CHI,assays_CEI,assays_CONFISCO,assays_ASST
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11670,,,,,12186,,100710,,N,1,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using HPLC assay,CHEMBL623848,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11671,,,,,12186,,100710,,N,1,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,CHEMBL623849,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11672,,,,,12186,,100710,,N,1,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using HPLC assay,CHEMBL623850,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11673,,,,,12186,,100710,,N,1,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,CHEMBL623851,,1,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11674,,,,,12187,,22224,,U,1,,Integrated area under the plasma drug level-time curve was determined in portal circulation after intraduodenal dose of 10 mg/kg in monkey,CHEMBL623852,,0,A
Intermediate,BAO_0000218,,9669.0,,Mustela putorius furo,11675,,,,,12187,,50506,,N,1,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret,CHEMBL624551,,1,A
Intermediate,BAO_0000218,,9669.0,,Mustela putorius furo,11676,,,,,12187,,50506,,N,1,,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret, determined by renin inhibition assay",CHEMBL624552,,1,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11677,,,,,12187,,22224,,U,1,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey,CHEMBL624553,,0,A
Autocuration,BAO_0000218,,314293.0,,Simiiformes,11678,,,,,12187,,22224,,U,1,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey determined by renin inhibition assay,CHEMBL624554,,0,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11679,,,,,12187,,50597,,N,1,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat,CHEMBL624555,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11680,,,,,12187,,50597,,N,1,,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",CHEMBL624741,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11681,,,,,14122,,50588,,N,1,,"Intravenous integrated area under the concentration vs time curve, for compound in dog plasma",CHEMBL624742,,1,A
Intermediate,BAO_0000218,,10026.0,,Cricetinae,11682,,,,,14122,,100712,,N,1,,"Intravenous integrated area under the concentration vs time curve, for compound in hamster plasma",CHEMBL624743,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11683,,,,,14122,,50597,,N,1,,"Intravenous integrated area under the concentration vs time curve, for compound in rat plasma",CHEMBL877606,,1,A
Autocuration,BAO_0000218,,,,,11684,,,,,13391,,22224,,U,1,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg,CHEMBL624744,,0,A
Autocuration,BAO_0000218,,,,,11685,,,Blood,,13391,178.0,22224,,U,1,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,CHEMBL624745,,0,A
Autocuration,BAO_0000218,,,,,11686,,,Blood,,13391,178.0,22224,,U,1,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,CHEMBL624746,,0,A
Autocuration,BAO_0000218,,,,,11687,,,Blood,,13391,178.0,22224,,U,1,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,CHEMBL624747,,0,A
Autocuration,BAO_0000019,,,,,11688,,,,,16360,,22224,,U,1,,Oral absorption expressed as Area under curve was determined,CHEMBL624748,,0,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11689,,,,,3673,,50588,,N,1,,Oral absorption kinetics (AUC) was determined after administration of compound orally at 1 mg/kg in dogs,CHEMBL622504,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11690,,,,,14122,,50588,,N,1,,"Oral integrated area under the concentration vs time curve, for compound in dog plasma",CHEMBL622505,,1,A
Intermediate,BAO_0000218,,10026.0,,Cricetinae,11691,,,,,14122,,100712,,N,1,,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",CHEMBL622506,,1,A
Intermediate,BAO_0000218,,10026.0,,Cricetinae,11692,,,,,14122,,100712,,N,1,,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",CHEMBL622507,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11693,,,,,14122,,50597,,N,1,,"Oral integrated area under the concentration vs time curve, for compound in rat plasma",CHEMBL622508,,1,A
Autocuration,BAO_0000019,,,,,11694,,,,,13889,,22224,,U,1,,Pharmacokinetic parameter AUC in mice following a single dose intravenous administration of the compound,CHEMBL622509,,0,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11695,,,,,14393,,50597,,N,1,,Pharmacokinetic Parameter [Area under curve (AUC)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,CHEMBL622510,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11696,,,,,17279,,50597,,N,1,,Pharmacokinetic parameter (AUC) was determined after administering 1 mg/kg of compound intravenously in rat no.3 belonging to phenotype EM (extensive metabolizer),CHEMBL622511,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11697,,,,,14548,,100710,,N,1,,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,CHEMBL622512,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11698,,,,,14548,,100710,,N,1,,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,CHEMBL622513,,1,A
Intermediate,BAO_0000218,,9541.0,,Macaca fascicularis,11699,,,,,14548,,100710,,N,1,,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered po at 5 mg/kg concentration,CHEMBL622514,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11700,,,,,14548,,50588,,N,1,,Pharmacokinetic parameter AUC calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,CHEMBL622515,,1,A
Intermediate,BAO_0000218,,9615.0,,Canis lupus familiaris,11701,,,,,14548,,50588,,N,1,,Pharmacokinetic parameter AUC calculated in dog when the compound was administered po at 5 mg/kg concentration,CHEMBL622516,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11702,,,,,14548,,50597,,N,1,,Pharmacokinetic parameter AUC calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,CHEMBL622517,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11703,,,,,14548,,50597,,N,1,,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 12 mg/kg concentration,CHEMBL622518,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11704,,,,,14548,,50597,,N,1,,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 20 mg/kg concentration,CHEMBL622519,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11705,In vivo,,Muscle tissue,,14608,2385.0,50597,,N,1,,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL622520,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11706,In vivo,,Muscle tissue,,14608,2385.0,50597,,N,1,,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL622521,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11707,In vivo,,Zone of skin,,14608,14.0,50594,,N,1,,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL625113,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11708,In vivo,,Zone of skin,,14608,14.0,50597,,N,1,,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL625114,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11709,In vivo,,Zone of skin,,14608,14.0,50597,,N,1,,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL874397,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11710,In vivo,,Spleen,,14608,2106.0,50597,,N,1,,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL625115,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11711,In vivo,,Spleen,,14608,2106.0,50597,,N,1,,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL625116,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11712,In vivo,,Spleen,,14608,2106.0,50597,,N,1,,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL623932,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11713,In vivo,,Striatum,,14608,2435.0,50597,,N,1,,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL623933,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11714,In vivo,,Striatum,,14608,2435.0,50597,,N,1,,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL623934,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11715,In vivo,,Striatum,,14608,2435.0,50597,,N,1,,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL623935,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11716,In vivo,,Thyroid gland,,14608,2046.0,50597,,N,1,,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 2 min,CHEMBL623936,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11717,In vivo,,Thyroid gland,,14608,2046.0,50597,,N,1,,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 30 min,CHEMBL623937,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11718,In vivo,,Thyroid gland,,14608,2046.0,50597,,N,1,,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 60 min,CHEMBL623938,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11719,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice blood bearing intracerebral GL261 gliomas at the dose of 30 ug/day,CHEMBL623939,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11720,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 10 ug/g,CHEMBL623940,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11721,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 20 ug/g,CHEMBL623941,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11722,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL627216,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11723,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL623942,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11724,,,Brain,,15383,955.0,50594,,N,1,,In vivo biodistribution in mice brain bearing intracerebral GL261 gliomas at the dose of 30 ug/day,CHEMBL618793,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11725,,,Brain,,15383,955.0,50594,,N,1,,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618794,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11726,,,Brain,,15383,955.0,50594,,N,1,,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL618795,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11727,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618796,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11728,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL618797,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11729,,,Kidney,,15383,2113.0,50594,,N,1,,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,CHEMBL618798,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11730,,,Kidney,,15383,2113.0,50594,,N,1,,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 30 ug/day,CHEMBL618799,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11731,,,Kidney,,15383,2113.0,50594,,N,1,,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 10 ug/g,CHEMBL618800,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11732,,,Kidney,,15383,2113.0,50594,,N,1,,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 20 ug/g,CHEMBL618801,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11733,,,Kidney,,15383,2113.0,50594,,N,1,,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618802,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11734,,,Kidney,,15383,2113.0,50594,,N,1,,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL618803,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11735,,,Liver,,15383,2107.0,50594,,N,1,,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,CHEMBL618804,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11736,,,Liver,,15383,2107.0,50594,,N,1,,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 30 ug/day,CHEMBL618805,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11737,,,Liver,,15383,2107.0,50594,,N,1,,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 10 ug/g,CHEMBL618806,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11738,,,Liver,,15383,2107.0,50594,,N,1,,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 20 ug/g,CHEMBL618807,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11739,,,Liver,,15383,2107.0,50594,,N,1,,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618808,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11740,,,Liver,,15383,2107.0,50594,,N,1,,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL618809,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11741,,,Muscle tissue,,15383,2385.0,50594,,N,1,,In vivo biodistribution in mice muscle bearing intracerebral GL261 gliomas at the dose of 30 ug/day,CHEMBL618810,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11742,,,Muscle tissue,,15383,2385.0,50594,,N,1,,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 10 ug/g,CHEMBL618811,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11743,,,Muscle tissue,,15383,2385.0,50594,,N,1,,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 20 ug/g,CHEMBL875844,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11744,,,Muscle tissue,,15383,2385.0,50594,,N,1,,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618812,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11745,,,Muscle tissue,,15383,2385.0,50594,,N,1,,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL618813,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11746,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice skin bearing intracerebral GL261 gliomas at the dose of 30 ug/day,CHEMBL618814,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11747,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice skin bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618815,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11748,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice skin bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL618816,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11749,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice skin by pump bearing subcutaneous B16 melanomas at the dose of 30 ug/g,CHEMBL618817,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,11750,,,,,15383,,50594,,N,1,,In vivo biodistribution in mice skin by pump bearing subcutaneous B16 melanomas at the dose of 40 ug/g,CHEMBL620544,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11751,In vivo,,,,15341,,50597,,N,1,,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after intraperitoneal administration.,CHEMBL626230,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11752,In vivo,,,,15341,,50597,,N,1,,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after intravenous administration.,CHEMBL626231,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,11753,In vivo,,,,15341,,50597,,N,1,,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after peroral administration.,CHEMBL626232,,1,A
