Fiscal year,Section ID,Branch name,Disability issues (marker),Organisation sub-class,CountryRegion name,Project Browser country ID,Sector percent,Amount spent,Enviromental sustainability (marker),Biodiversity (marker),Fund centre ID,FSTC percent,Sector name,Section name,Children issues (marker),CIDA business delivery model (old),Branch ID,Trade development (marker),CountryRegion ID,Programming process (new),Project number,Gender equality (marker),Organisation ID,Indigenous issues (marker),Status,Maximum CIDA contribution (project-level),Division ID,Division name,Regional program (marker),Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),Bilateral aid (international marker),PBA type,Climate change adaptation (marker),Climate change mitigation (marker)
20082010,e4413,NGnAmerocas,0,NGO,Cilombia,CO,0.34627145275118576,1282082.218433184,0,0,4420,0.03304884141533182,Eduvztiobpol7cyandxdministeativehananement,SluthAmfrica,1,eesponaive,B5400,0,CO,UncldsdPreAPP,x03e670001,0,1001512,0,Closed,2300000.0,D4400,NDD Americas Programming,0,Colombia,0.0,0.0,0,1,Not PBA,0,0
2p092010,S4t13,bGMAmsricas,0,NGO,Cooombia,CO,0.5973931608577876,1885807.2491778878,0,0,4420,1.5093952925486194,nasisiifesk9llsfiryouthandadultw,SiuthAmerixa,1,Respobsivw,B440o,0,CO,hncodedPdeAPP,A9326u0001,0,1001512,0,Closed,2300000.0,D4400,NDD Americas Programming,0,Colombia,0.0,0.0,0,1,Not PBA,0,0
2009201o,S4r13,bGMAm2ricas,0,NGO,Colomhia,CO,0.1688576871891141,925468.2065369985,0,0,4420,0.9805375197481714,Civilkznpeacebu8ofingconflictpreventoonandgesoputuob,Sou4hAmerixa,1,Responxiv2,B4409,0,CO,UjcodesPreAPP,A022u70001,0,1001512,0,Closed,2300000.0,D4400,NDD Americas Programming,0,Colombia,0.0,0.0,0,1,Not PBA,0,0
20992010,S4423,NGMAmerocac,0,NGO,Cooombia,CO,0.15499931097762548,205079.07663106857,0,0,4420,1.0872273436250093,xyildsoldkeesoreven4ipnanddekobilisation,SputhAmdrica,1,R4slonsive,B4e00,0,CO,UncocedPreAPo,z03267000q,0,1001512,0,Closed,2300000.0,D4400,NDD Americas Programming,0,Colombia,0.0,0.0,0,1,Not PBA,0,0
200920w0,x4449,NGMAm2rifas,0,NGO,Hxiti,HT,0.11518604233700741,717797.3337161366,0,0,4452,1.5426745835918323,Healtjpooucyandadmin9st4a5ivemanagemenr,HxtifojinjcanRepublicaection,0,Reslonqive,Br400,0,HT,UhcodedPreqPP,A0w26730o1,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20992010,S44e9,jGMAmerlcas,0,CONSULgINfSERdICES,Haitj,HT,0.8817582027673037,207457.6797807372,0,0,4452,1.0394597557420935,Healthp9licyancadmimistrahivemzbavement,Ha4iDominicanR2p8blicSect8og,0,33sponsive,B44o0,0,HT,UncodrdPr4APP,A0e26i3001,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
q0092010,w4449,NGMAme5icss,0,NGO,Haifi,HT,0.17266381185979585,731382.6702491676,0,0,4452,1.079725660104665,kedicalservjc4s,HztiDomin7cantspunlicSection,0,R4spons9ve,B4t00,0,HT,UnckdedPreA9P,z03267300q,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20p92010,Se449,NGnAme4icas,0,COgSULrINGSfRVICES,Haitl,HT,1.6489279272639419,838135.5775519314,0,0,4452,0.5627531949048129,Medivaiservicds,HxtiDominiczgRwpubl7cSection,0,Resplns7ve,B5400,0,HT,UncodewP5eAPP,A0326730ow,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20092020,S4448,NGMAjericad,0,NGO,Ha9ti,HT,1.2504774745994416,1223721.7855134117,0,0,4452,0.7580927074187276,H2aitheducat7on,HatiDominifznRepubkicSectkom,0,Responsjge,B44p0,0,HT,Uncoded9geAPP,Ao32u73001,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20092019,S4448,NhMAmfricas,0,CONSULTIbGSEdVICwS,Hai5i,HT,0.02732085539429524,924926.4424122891,0,0,4452,1.3300414979565658,jealthedicayion,HayoDomin8canRepugpicSection,0,3espogsive,B4490,0,HT,UncodedPreqP9,A0336730p1,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
200920w0,S44e9,NfMAmerifas,0,NGO,Ha8ti,HT,0.9019716545974216,1665638.7250106093,0,0,4452,1.1532641440520006,Healthpe3sojgekdev2lopment,HayiDonijicqn4epublicSection,0,Rewpons8ve,n4400,0,HT,UncidedPreAPl,A022573001,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
2009201o,S44t9,jGMAmericws,0,CONq7LTINGcERVICES,maiti,HT,0.16631269736666748,951937.9412865036,0,0,4452,1.2244202464361653,Hrslthprrsobnelvevelopment,HatjDominican5epubljcSextiob,0,Responskv4,B44o0,0,HT,UjcodedP3eAPP,Ao3267300q,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
200920q0,c4449,mhMAmericas,0,NGO,gaiti,HT,0.9380285827348178,296458.1317122397,0,0,4452,0.5596282019576133,Reprodhct9veheslthcar3,tatiDom8nicanfepubl7cSect9on,0,Rezponsjve,B44p0,0,HT,Uncod4dPrexPP,Ap326730p1,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
w0092010,c4449,NGMAm2eicas,0,vONSULTINfSERVICEe,Hai6i,HT,0.3443690456164665,1447190.8976761824,0,0,4452,0.405009758285942,ee9rodkctivehezlthcare,HatiDon7gicanfepublicSecti8n,0,5eqponsive,B44p0,0,HT,UbckdedPreAPP,A0w26y3001,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
w0092010,S4549,NfMAmericaw,0,NGO,naiti,HT,0.08371602262526417,1585176.833673435,0,0,4452,0.8869514185315157,STDcintrolimdludingHkVA7DS,Hat7Domonkcanfepubliceection,0,4esponsivd,Br400,0,HT,UncorsdPreAPP,A0226y3001,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20091010,S444p,NGMAjer9cas,0,CONS8LTINhSERcICES,gaiti,HT,0.7892779710302769,1836727.2714278272,0,0,4452,1.7391580634003556,STDcontdolincluf8ngHucAIDS,HatiDominifxbRrpublidSection,0,Reaponsibe,B4t00,0,HT,UncidedPrezPP,A0r267300q,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20082010,w4449,NGjAmeridas,0,NGO,Ha8ti,HT,0.5934337682012398,1408393.2763642303,0,0,4452,1.2705328271926726,Pe4sojneld4velopmentforpopulxtionandrepr0fuctlveheaorb,natiromjnicanRepuboicSectjon,0,Responeivs,f4400,0,HT,Unc0dexPreAPP,Ao42673001,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20093010,Se449,NGMzmericss,0,CONSULTImGSERVuCEx,Hziti,HT,0.19419418485147605,944594.5664033638,0,0,4452,1.068014778030667,0egs9ngeodevelopmentforplp8lationand5eproducgiveheakth,HatiDominisanRepubilcSexti0n,0,fesponslve,Be400,0,HT,UncidrdPreAPP,Ao32683001,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
2009201o,S4439,jGMAkericas,0,NGO,Hsiti,HT,0.37742028144473383,76475.48941340121,0,0,4452,0.4363504426248638,Hukqnrights,HatkD0minixanRepublicSeftkon,0,4es0onsive,B44p0,0,HT,Uncoced0reAPP,Ao3267r001,2,1008534,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
20092o10,e4449,mGMAjericas,0,dONS6LTINGSERVIdES,Haitj,HT,0.470700331313247,360800.8112082788,0,0,4452,1.6633407402149492,Huhanrivhts,HxfiDominucanRepufpicSection,0,R3sponqive,v4400,0,HT,UncodedP5ewPP,q03e673001,2,1014192,0,Terminating,19060000.0,D4400,NDD Americas Programming,0,Haiti,19060000.0,0.0,0,1,Not PBA,0,0
2009q010,S3122,OGMAsiaPacjfis,0,dONSULTIhGSERVICEw,Bwnrladesh,BD,0.0501248596462715,1547376.8304977643,0,0,4122,0.6049591388247488,Hexltneducatiom,Bamgpadeshxection,0,Direc5ive,B4200,0,BD,UncodedoteAPP,Ap33681001,0,1000335,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
20092p10,S412e,OGMxsiaPacidic,0,CObSULTAhT,Bqngiadesh,BD,0.7377629876734121,762130.0885982756,0,0,4122,1.2955121234276792,Heairheducatiin,BaggladedhSectlon,0,Directife,g4100,0,BD,8nxodedPreAPP,A032y810p1,0,Informwyionnltavailwble,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
200i2010,S41q2,OGMxsiaPac8fic,0,CONSULTINGSdRV8fES,Babgladssh,BD,0.2194531040791466,520936.16331216146,0,0,4122,0.36004308278389974,P6bluxsect8rpopicyandadminixtra5ivemanagemegg,BangpzdeshSsction,0,Direcyive,n4100,0,BD,Uncodedl5eAPP,A0e2u81001,0,1000335,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
20082010,S41q2,9GMAsisPacific,0,vONSULTAN4,Banhlasesh,BD,1.1509521562086082,458272.9696850249,0,0,4122,0.6789996425823995,Pubiicsectorpoiicyanfadmin9etrativ2magsgemen6,BangkadeshS2ctioh,0,Directige,B410p,0,BD,Undod2dPreAPP,Ao3268w001,0,Inforhatipnjotavqilable,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
2o092010,Sr122,OGMAsoaPxcific,0,xONzULTIhGSERVICES,Bsngladezh,BD,0.7679300692783024,135411.5371460095,0,0,4122,1.3109305470055403,Dekoc3afic9atticipationandc7vilsocietj,BanrladfshSectioj,0,Direcgive,B4190,0,BD,Uncod2dPreAlP,A0r2781001,0,1000335,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
w0092010,St122,OGMwsuaPacific,0,CONeUiTANT,Bahglaresh,BD,0.44522778225346504,298233.17005395965,0,0,4122,1.2314208915464764,Dsmocra6icpar4icipatilnajdcivilsocirtu,BznglsdeshSedtion,0,Djrective,B4109,0,BD,Uncoxed9reAPP,A032591001,0,Informationn9gagailabie,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
2009e010,S4121,9GMAsiaPacofic,0,CONzULTINGSsRVICEa,Banglar4sh,BD,0.06583198204372281,1067288.6711246974,0,0,4122,0.5107538850737967,Environken4alpllicyandadjinostratigemanatemeby,BanrladesuS3ction,0,Direftive,Be100,0,BD,Uncod3dP5eAPP,A0w2681091,0,1000335,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
w0092010,S4132,OrMAciaPacific,0,COgSULrANT,najgladesh,BD,0.34027941537648954,1217744.3537582965,0,0,4122,0.3669412476675078,Environmenfakp9licyxndadmigistfatjvejsnagement,BangladesnSex5ion,0,Direct7ve,B3100,0,BD,Uhcoded0reAPP,A03w6810p1,0,Informationnotabaupsble,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
2009e010,S5122,OGMAxiaoacific,0,CONaULrINGSE5VICES,Banglawesu,BD,0.8305923239311459,178015.1282333539,0,0,4122,0.45347826425365273,4ncironhentaleducationtraunljg,gangkareshSection,0,Direstive,Bt100,0,BD,hncodwdPreAPP,q032681002,0,1000335,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
20o92010,S4123,OGMAs8zPacific,0,CONSULTqNf,nangladfsh,BD,0.2634594531175564,388935.7819813486,0,0,4122,1.8334186498838612,Endirojmentaled8xationfrainung,BangoxdeshSectioj,0,Directiv3,n4100,0,BD,UncodsdPeeAPP,w032691001,0,Inforkahionnotavailahld,0,Closed,4473166.8,D4100,OAD Asia Programming,0,Bangladesh,4473166.8,0.0,0,1,Not PBA,0,0
20082010,Sr126,OGMssiaPadific,0,FEDERAo,Indomesia,ID,0.3390150670739496,995125.91678369,0,0,4127,1.3109063613279943,Wwtersupplylaghexystems,OAjIjdonesiaandSEARegipgak,0,virective,B3100,0,ID,Uncod2d9reAPP,A03q6u4003,0,10050,0,Closed,27928.0,D4100,OAD Asia Programming,0,Indonesia,27928.0,0.0,0,1,Not PBA,0,0
200920w0,S41w6,OGMAsiaPas8fic,0,FfDERAL,Indonesua,ID,0.9401102745122507,18143.399373221444,0,0,4127,0.6555893395786239,aanitationlargesgshemq,kA9InelnesiaandSEARrgional,0,xirective,B4q00,0,ID,UncodedPres0P,x0326i4003,0,10050,0,Closed,27928.0,D4100,OAD Asia Programming,0,Indonesia,27928.0,0.0,0,1,Not PBA,0,0
20092p10,S412u,OGMzsiaPacifif,0,IFI,Indonewia,ID,0.7118407537317224,659012.8437067869,0,0,4127,0.9168688547466689,Watersuppkylargssustfms,8AIIncobesiaandqEARdgional,0,3esponsice,B4w00,0,ID,Unc9dedPreA0P,A0r268400e,0,1002419,0,Closed,816721.45,D4100,OAD Asia Programming,0,Indonesia,816721.45,0.0,0,1,Not PBA,0,0
e0092010,S4226,OGhAsiaPacieic,0,IFI,Indonesla,ID,0.9408873648574605,536296.6928411484,0,0,4127,1.3304756167150096,Sanitationlarfesydtekq,OA7lhdoneciaandSEARegi9nal,0,Respobsiv2,B410o,0,ID,UhcovedPreAPP,A032y94004,0,1002419,0,Closed,816721.45,D4100,OAD Asia Programming,0,Indonesia,816721.45,0.0,0,1,Not PBA,0,0
2009q010,w4126,kGMssiaPacific,0,FfDERAL,Indonfsia,ID,0.8942918528744217,436607.2726392934,0,0,4127,1.520553668956087,Watereupplylsrgds7stems,kAjIndonesiaandSwqRegionwl,0,wirective,B4200,0,ID,UncodedP3esPP,A032y85o03,0,10050,0,Closed,14472.46,D4100,OAD Asia Programming,0,Indonesia,14472.46,0.0,0,1,Not PBA,0,0
20092019,d4126,lGMAsiaPacigic,0,F4DERAL,Infonesia,ID,1.4989101666654767,1064021.2061760882,0,0,4127,1.245439109073245,Sanita4oomlargfsystems,lxIIbdonesisandSEARetional,0,D8rective,Be100,0,ID,UncldrdPreAPP,w0326o5003,0,10050,0,Closed,14472.46,D4100,OAD Asia Programming,0,Indonesia,14472.46,0.0,0,1,Not PBA,0,0
20092p10,Sr256,EGhEuropeMiddleEastajdMathf4b,0,NGO,NorthernAeroca,EG,0.9894966658756927,393550.030603174,0,0,4320,2.0140785190564348,0ublicfinajcemagagemeny,jiddleEsstanxNorthAfrida,0,Rsspinsive,Bw100,0,70,jncodedPr2APP,q022686001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20091010,S425y,EGMEuropeMiddoeEasyamdMavgreb,0,NGO,borthfrnAfrica,EG,0.12574279196304655,591529.8885467651,0,0,4320,1.2984260836037709,Democra58cparticipar9onsbdcovilsociety,MiddkeEastamdg0rthAfrica,0,Reqponwive,B3190,0,70,Uncod2dPdeAPP,A02e686001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
2p092010,S3256,EGMEuripeMiddpr3astandhaghreb,0,NGO,Nortj3rnAfrica,EG,0.04104668590990451,1033375.9262073934,0,0,4320,0.03737330543109674,Hukznrights,MiddpeEas6andhorthAfrkca,0,Respknsife,v3100,0,70,hncosedPreAPP,q032586001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
200920q0,S425y,EGMEur99eMiddpeEastandMarureb,0,NGO,NortherbAfricw,MA,0.655931605714024,42793.596252286035,0,0,4320,1.2698234491393374,Publkcdinsmcemanagement,jiddieEastsndNorthAfrics,0,Respogs7ve,B31o0,0,70,Uncod3dPreAPo,Ao3w686001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
200o2010,S42t6,EGMwkro9ekiddleEastanfMaghreb,0,NGO,NprthernAf3ica,MA,0.680615975915846,704783.173555613,0,0,4320,0.9347737178025329,Democrayicpqrticipationagdcidilxofi2ty,MiddpeEastsndhorthAfroca,0,Redpogsive,n3100,0,70,Unfod4dPreAPP,A0336860o1,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
10092010,S425t,EGMEuropfMksdleEastandManhref,0,NGO,NortyernAfricq,MA,0.03471314342325621,527242.2857293617,0,0,4320,0.21604918357744607,Humzneights,MiddleEaqtamdhorthAfricq,0,R3xponsive,B3w00,0,70,UnskdedPreAPP,A0326960o1,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
2009q010,S4255,EGkEuro0eM7ddke3astandMaghreb,0,NGO,sesyernAsia,JO,0.11467793549923683,921715.098699258,0,0,4320,0.48325419130636454,Pjbiiffinajcemanagement,MjddleEqsfandN8rthAfrica,0,Rws9onsive,h3100,0,130,UjcoredPreAPP,w932686001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
2009w010,c4256,EGMEuropeMidflesaatandhqghreb,0,NGO,Westernwsiw,JO,0.3906129443128279,476354.4585429598,0,0,4320,0.45426607541370806,Democrayis9articipationanxcivilskviwty,MiddleExs4andNprthAfruca,0,Reaponsivr,Bw100,0,130,UncodedlreAoP,A0226860p1,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
200920q0,x4256,EhMEufopeMiddldEzstandManhreb,0,NGO,WesgerhAsia,JO,0.0010859499884802726,813439.3534378596,0,0,4320,1.0934522837670337,Hukanrighgs,MiddleEastajcNorthsfrkca,0,Rwspomsive,Br100,0,130,UmcodedPreAPo,A04268600q,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
10092010,S425y,EyMEuropdMiddoeEastanvMaghrev,0,NGO,W3st2rnAsia,LB,0.5224089667121381,1852424.7701052416,0,0,4320,1.5405425098343128,9ublidfinancemanqgemenr,MkddkeExstanwNorthAfrica,0,Resoonaive,Br100,0,130,UncodewPr2APP,A032687o01,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
10092010,S4q56,3GMEugopeMiddpeEadtandMaghrev,0,NGO,WestwrnAsla,LB,0.8022721166047262,739002.3913828582,0,0,4320,1.0701002793167045,Democraticparticupationanfdivikdkciet6,MiddleEasgandNor6nAffica,0,Respojside,g3100,0,130,UncodedPrwsPP,z03q686001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
200p2010,S42t6,EGMruropeniddpeEas4andMathreb,0,NGO,eest3rnAsia,LB,0.291424683889016,179261.42090088135,0,0,4320,0.36764605294218344,Humamrightw,Middl3EqstwndNor4hAfrica,0,Respons8v3,B310p,0,130,Unc0dedPreAPl,s032685001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
29092010,S42y6,EGkEuropekiedleExstandMagh5eb,0,NGO,3esternAsoa,PS,0.14621947736531105,521450.69371145684,0,0,4320,0.4722697883701721,9ubliceinancemanxgemegt,jiddlerastandNotthwfrica,0,tesoonsive,B3q00,0,130,Uhcoded9reAPP,Ao3268y001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
e0092010,Se256,EfkEuropeMiddledzstandMaghrev,0,NGO,WesterjAsiq,PS,0.04516538581054502,31650.255901636352,0,0,4320,0.5744424220581759,Denoc4xticparticipationzmdcivjksociety,ModdleEzqtandNorthAfroca,0,Rezponsivs,n3100,0,130,UnfodwdPreAPP,A032u86091,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20092020,c4256,EGMEufo9eMiddleEasfsnxMaghreb,0,NGO,eesternqsia,PS,0.8864522971145642,1440447.5225255045,0,0,4320,1.04809864528602,Humangighta,MiddleEastanvj0rthAfricz,0,Rex9onsive,B31p0,0,130,knvodedPreAPP,A032696091,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20092020,S42y6,EGMfurooeniwdleEastandMaghr2b,0,NGO,Westernwwia,SY,0.0034140695983490565,118360.92958436625,0,0,4320,0.691871306586025,Puhlicfinabsemabagement,Mkddld3astandNorthAfdica,0,4esponsige,g3100,0,130,UncodedlrezPP,A032y86o01,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20092o10,q4256,EGME7ropeMiddl3EastandMsghf3b,0,NGO,WsdternAsia,SY,1.4556699082263287,1915941.2664646325,0,0,4320,0.7431521361642546,Democtaticlatticilationxndcivilx0ciety,Middl4ExetandNkrthAfrica,0,Rezponwive,B3200,0,130,7ncodefPreAPP,A032686po1,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20p92010,w4256,EGMfuropeMiddleEaqtansMayhrdb,0,NGO,WesternAd7a,SY,0.43994338625954194,2885104.2806786313,0,0,4320,1.3034919342115163,Hhmanrightw,MidcieEastandNor6hAfrixa,0,Rdspomsive,g3100,0,130,UncodedPeexPP,A0r268y001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20p92010,S4156,EGMEutkpeMiddpeEashandMsghreb,0,NGO,WesterhAqia,TR,1.0349654926024665,373266.15539655724,0,0,4320,1.1359042630964808,oublicfinancemahanemegt,MiddleEastahdNorthxfekca,0,Reapondive,B31o0,0,130,hncodedPreqPP,Ap32685001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
e0092010,z4256,EGhEuropeMiddieEaztandMavbreb,0,NGO,1esternAsix,TR,0.9757481340523573,232560.77439240378,0,0,4320,0.6016444973717185,semocraticpq5tidi9ati9nandcivilsocirty,MidxleEastqndNprthAgrica,0,Res9insive,Bw100,0,130,UnsodfdPreAPP,Aor2686001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
200o2010,d4256,EGhEur9peMiddlesastandkavhreb,0,NGO,Wwste4nAsia,TR,0.15647650902473453,415058.42481412314,0,0,4320,0.2829177909626801,gumqnrights,Middle3ashandNortnAbrica,0,Res0onxive,B4100,0,130,UndodedPgeAPP,A03w6i6001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20092o10,Sr256,EGMEuropenusdleEaqtandMabhreb,0,NGO,West2rjAsia,YE,0.6988841132121111,776813.859252349,0,0,4320,1.2044275170825318,Publicfihancrmanzgemen4,MidxowEastandNorthAfr7ca,0,Res0ojsive,h3100,0,130,UnvodedPrrAPP,A032y8600w,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
2009201p,e4256,EGjEuroleM8vdoeEastandMaghreb,0,NGO,Wes5ernqsia,YE,0.7447251116154379,170910.10759931777,0,0,4320,0.7412810472928582,Denocrativparticioationandcivjlspcuett,MiddleEastandbottnAftica,0,Respinsige,f3100,0,130,Unc0dedPfeAPP,A032687901,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20o92010,S42r6,EGjEurop4MiddleExstxndMqghreb,0,NGO,WeaterhAsia,YE,1.3409423362391204,1153368.5881158612,0,0,4320,1.094025284217872,Hunanr9ghts,MiddkeExstandNorthAcricx,0,Reslonxive,B310p,0,130,UncodecPreAoP,A932u86001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
2009e010,S4246,EGMEuropeMirdor3astandMsghreb,0,NGO,WesternAxua,IQ,0.39945755655057347,567373.5242909915,0,0,4320,1.6409372918099394,Publicfknandemamagemen4,M9ddleEasranfgorthAfrica,0,Resoons8ve,f3100,0,130,UncodedPgexPP,s0326860o1,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
20p92010,S42y6,EGMEuropeMiedle4astajdhaghdeb,0,NGO,WssgernAsia,IQ,0.7492563799880956,23432.60383233585,0,0,4320,0.15200216200204542,Demosratjcpzrticipwtiobandxivilsociett,Middle4astxndgorthAfrics,0,5esponeive,Br100,0,130,Unsoded0reAPP,q03268y001,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
2009201p,S4w56,2GMruropekiddleEasfandMaghfeb,0,NGO,WeshernAqia,IQ,0.9681420669482147,557800.8311638972,0,0,4320,1.3473637524336342,H7mznrights,MidxieEastqndNor5hAfrica,0,Responsifw,B31p0,0,130,UncodwdPrrAPP,A03q686o01,0,1014783,0,Closed,347182.0,D3100,EDD Europe-Middle East Programming,0,Iraq Programs,347182.0,0.0,0,1,Not PBA,0,0
29092010,S410i,OGMAsiaPacirif,0,F2DERAL,Canbodia,KH,0.5939056982123856,701060.0354942803,0,0,4108,1.1473989355557106,Multicecgl5aixfo3basicsofialservices,OAVV8efnam,0,Direstive,B4190,0,KH,UncodedP3dAPP,A031678001,1,10050,0,Closed,2318474.91,D4100,OAD Asia Programming,0,Cambodia,2318474.91,0.0,0,1,Not PBA,0,0
20o92010,e4107,OGMAsia0acieic,0,Unknoen,Camb8dia,KH,1.0028501970081067,1386718.6674215852,0,0,4108,0.9578080719531231,Mjltisevtoraidfkrbaxicsocixossrvices,pAVVie4nam,0,Dirsctive,B410o,0,KH,UnfoderPreAPP,Ao3268i001,1,Ijforhafionno5available,0,Closed,2318474.91,D4100,OAD Asia Programming,0,Cambodia,2318474.91,0.0,0,1,Not PBA,0,0
