assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,src_id,bao_format,tissue_id,variant_id
12013,CHEMBL622217,,22224,,Pharmacokinetic parameter was evaluated which is represented as AUC when administered orally a dose of 5 mg/kg; range (4.2-8.8),U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
12014,CHEMBL622218,,50594,,Pharmacokinetic parameters was measured at 55 mg/kg dose by oral administration in mice serum.; AUC 0-r (mM.h),N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,,
12015,CHEMBL622219,,50597,,Pharmacokinetic profile AUC was evaluated in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12016,CHEMBL622220,,22224,,Pharmacokinetic property (Area under curve),U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
12017,CHEMBL622221,,50588,,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration in dog (25 mg/kg).",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12018,CHEMBL622222,,50594,,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration in mice (50 mg/kg).",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,,
12019,CHEMBL622223,,50588,,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to dog (25 mg/kg).",N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12020,CHEMBL622224,,50594,,"Pharmacokinetic property(AUC- area under curve, (micro g/mL/h)) after oral administration to mice (50 mg/kg).",N,10090.0,,Intermediate,,1,,A,Mus musculus,,1,BAO_0000218,,
12021,CHEMBL622225,,22224,,Plasma concentration (AUC) was determined,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
12022,CHEMBL622226,,22224,,Plasma concentration (AUC) was determined; Not detectable,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
12023,CHEMBL624154,,50512,,Prolongation of time to collapse in guinea pig treated with aerosolized histamine was measured in vivo as area under curve (AUC),N,10141.0,,Intermediate,,1,,A,Cavia porcellus,,1,BAO_0000218,,
12024,CHEMBL624155,,50597,,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12025,CHEMBL624156,,50597,,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 30 mg/kg; Not significant,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12026,CHEMBL624157,,50597,,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 60 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12027,CHEMBL624158,,50597,,Suppressor cell activity was measured as area under curve(AUC) in normal rats by a splenic cell coculture assay at a dose of 7.5 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12028,CHEMBL624159,,50597,,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 1,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12029,CHEMBL624160,,50597,,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 2,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12030,CHEMBL624161,,50597,,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 3,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12031,CHEMBL624162,,50597,,Tested for area under the curve (AUC) after intravenous bolus administration of 100 mg/kg in rat 4,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12032,CHEMBL624163,,50588,,Tested for pharmacokinetic parameter in fasted Beagle dogs (Area Under Curve value) iv administration.,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12033,CHEMBL624164,,50597,,"The AUC(0-infinitive) value in female wistar rat at 100 mg/kg, p.o. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12034,CHEMBL624165,,50597,,The AUC(0-infinity) values in female wistar rats.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12035,CHEMBL624166,,50597,,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12036,CHEMBL624167,,50597,,"The AUC(0-t)value in female wistar rat at 100 mg/kg, p.o. dose in mice",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12037,CHEMBL624168,,50597,,The AUC(0-t)values in female wistar rats.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12038,CHEMBL624169,,50597,,The Area under the concentration time curve of compound was measured on rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12039,CHEMBL624170,,50587,,The area under curve (100 mg/kg) administered orally in humans,N,9606.0,,Intermediate,,1,,A,Homo sapiens,,1,BAO_0000218,,
12040,CHEMBL624171,,22224,,The area under curve (12.5 mg/kg) administered intravenously in marmoset,U,9481.0,,Autocuration,,0,,A,Callithrix,,1,BAO_0000218,,
12041,CHEMBL624172,,22224,,The area under curve (12.5 mg/kg) administered intravenously in monkey,U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,,
12042,CHEMBL624173,,50588,,The area under curve (15 mg/kg) administered intravenously in dog,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12043,CHEMBL877488,,50587,,The area under curve (200 mg/kg) administered orally in humans,N,9606.0,,Intermediate,,1,,A,Homo sapiens,,1,BAO_0000218,,
12044,CHEMBL624174,,50597,,The area under curve (25 mg/kg) administered intravenously in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12045,CHEMBL624175,,22224,,The area under curve (25 mg/kg) administered orally in marmoset,U,9481.0,,Autocuration,,0,,A,Callithrix,,1,BAO_0000218,,
12046,CHEMBL624176,,22224,,The area under curve (25 mg/kg) administered orally in monkey,U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,,
12047,CHEMBL624177,,50588,,The area under curve (30 mg/kg) administered orally in dog,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12048,CHEMBL624178,,50587,,The area under curve (400 mg/kg) administered orally in humans,N,9606.0,,Intermediate,,1,,A,Homo sapiens,,1,BAO_0000218,,
12049,CHEMBL624179,,50597,,The area under curve (50 mg/kg) administered orally in fasted rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12050,CHEMBL627689,,50597,,The area under curve (50 mg/kg) administered orally in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12051,CHEMBL627690,,50587,,The area under curve (800 mg/kg) administered orally in humans,N,9606.0,,Intermediate,,1,,A,Homo sapiens,,1,BAO_0000218,,
12052,CHEMBL627691,,22224,,The compound was evaluated for area under the curve,U,,,Autocuration,,0,,A,,,1,BAO_0000019,,
12053,CHEMBL627692,,22224,,The compound was evaluated for area under the curve in marmosets,U,9481.0,,Autocuration,,0,,A,Callithrix,,1,BAO_0000019,,
12054,CHEMBL627693,,22224,,The compound was evaluated for area under the curve in marmosets,U,9481.0,,Autocuration,,0,,A,Callithrix,,1,BAO_0000019,,
12055,CHEMBL627694,,50597,,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12056,CHEMBL627695,,50597,,The compound was tested for the area of the change in MABP versus time curve at dose 10 mg/kg (po) in conscious spontaneously hypertensive rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12057,CHEMBL627696,,22224,,The compound was tested for the area of the change in MABP versus time curve at dose 10 mg/kg (po),U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
12058,CHEMBL627697,,50597,,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12059,CHEMBL627698,,50597,,The compound was tested for the area of the change in MABP versus time curve at dose 30 mg/kg (po) in conscious spontaneously hypertensive rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12060,CHEMBL627699,,50597,,The compound was tested for the area of the change in MABP versus time curve at dose 5 mg/kg (po) in conscious spontaneously hypertensive rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12061,CHEMBL627700,,50597,,Total absorption was estimated by area under curve (AUC) after intravenous administration in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12062,CHEMBL627701,,50597,,Total drug exposure is determined after oral dosing in rats.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12063,CHEMBL627702,,22224,,Total drug exposure (5 mg/kg) when administered intravenously,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
12064,CHEMBL627703,,22224,,Total drug exposure (5 mg/kg) when administered orally,U,,,Autocuration,,0,,A,,,1,BAO_0000218,,
12065,CHEMBL626873,,22224,,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.01 mg/kg) in monkey,U,314293.0,,Autocuration,,0,,A,Simiiformes,,1,BAO_0000218,,
12066,CHEMBL629583,,50597,,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.05 mg/kg) in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12067,CHEMBL629584,,50588,,area under curve in preclinical species was measured after Intravenous administration at the given dose (0.1 mg/kg) in dog,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12068,CHEMBL629585,,50588,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in dog,N,9615.0,,Intermediate,,1,,A,Canis lupus familiaris,,1,BAO_0000218,,
12069,CHEMBL629586,Brain,50597,,"Biodistribution in brain of mature female Dawley rat after 5min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,955.0,
12070,CHEMBL629587,Brain,50597,,"Biodistribution in brain of mature female Dawley rat after 30min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,955.0,
12071,CHEMBL629588,,50597,,"Biodistribution in fat of mature female Dawley rat after 10min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12072,CHEMBL629589,,50597,,"Biodistribution in fat of mature female Dawley rat after 15min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12073,CHEMBL629590,,50597,,"Biodistribution in fat of mature female Dawley rat after 1h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12074,CHEMBL629591,,50597,,"Biodistribution in fat of mature female Dawley rat after 3 h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12075,CHEMBL629592,,50597,,"Biodistribution in fat of mature female Dawley rat after 30min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12076,CHEMBL629593,,50597,,"Biodistribution in fat of mature female Dawley rat after 45min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12077,CHEMBL629594,,50597,,"Biodistribution in fat of mature female Dawley rat after 5min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
12078,CHEMBL629595,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 10min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12079,CHEMBL630290,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 15min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12080,CHEMBL627137,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 1h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12081,CHEMBL627138,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 3 h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12082,CHEMBL627139,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 30min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12083,CHEMBL627140,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 45min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12084,CHEMBL627141,Heart,50597,,"Biodistribution in heart of mature female Dawley rat after 5min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
12085,CHEMBL627142,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 10min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12086,CHEMBL627143,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 15min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12087,CHEMBL874449,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 1h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12088,CHEMBL627144,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 3 h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12089,CHEMBL627145,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 30min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12090,CHEMBL627146,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 45min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12091,CHEMBL627147,Kidney,50597,,"Biodistribution in kidney of mature female Dawley rat after 5min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
12092,CHEMBL627148,Liver,50597,,"Biodistribution in liver of mature female Dawley rat after 10min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2107.0,
12093,CHEMBL627149,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 10min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12094,CHEMBL632160,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 15min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12095,CHEMBL632161,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 1h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12096,CHEMBL632162,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 3 h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12097,CHEMBL632163,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 30min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12098,CHEMBL874469,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 45min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12099,CHEMBL627182,Lung,50597,,"Biodistribution in lung of mature female Dawley rat after 5min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2048.0,
12100,CHEMBL627183,Muscle tissue,50597,,"Biodistribution in muscle of mature female Dawley rat after 10min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
12101,CHEMBL627184,Muscle tissue,50597,,"Biodistribution in muscle of mature female Dawley rat after 15min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
12102,CHEMBL627185,Muscle tissue,50597,,"Biodistribution in muscle of mature female Dawley rat after 1h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
12103,CHEMBL627186,Muscle tissue,50597,,"Biodistribution in muscle of mature female Dawley rat after 3 h, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
12104,CHEMBL627187,Muscle tissue,50597,,"Biodistribution in muscle of mature female Dawley rat after 30min, expressed as percent injected dose/g",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2385.0,
