src_assay_id,confidence_score,cell_id,description,assay_strain,assay_id,doc_id,assay_subcellular_fraction,src_id,assay_organism,curated_by,tid,assay_category,assay_tax_id,assay_tissue,relationship_type,tissue_id,assay_test_type,assay_cell_type,bao_format,assay_type,variant_id,chembl_id
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 100 uM,,4078,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620879
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,4079,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620880
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,4080,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620881
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 150 uM,,4081,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620882
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1500 uM,,4082,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620883
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 2.5 uM,,4083,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620884
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 200 uM,,4084,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620885
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 27.5 uM,,4085,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620886
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 5 uM,,4086,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL620887
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 50 uM,,4087,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618039
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 500 uM,,4088,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618040
,0,,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to exposed to 3-methylcholanthrene at concentration of 200 uM,,4089,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618041
,0,,"Compound was evaluated for inhibition constant, in liver microsomes from 3-methylcholanthrene-exposed rats",,4090,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618216
,0,,"Compound was evaluated for inhibition constant, in liver microsomes from beta-naphthoflavone-exposed rats",,4091,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618217
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes 3-methylcholanthrene at concentration of 100 uM,,4092,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618218
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes 3-methylcholanthrene at concentration of 200 uM,,4093,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618219
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes 3-methylcholanthrene at concentration of 50 uM,,4094,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618220
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at 5 uM,,4095,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618221
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at 50 uM,,4096,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618222
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at a concentration of 10 uM,,4097,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618223
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 100 uM,,4098,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618224
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 1 uM,,4099,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618225
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 20 uM,,4100,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618226
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 200 uM,,4101,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618227
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 25 uM,,4102,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618228
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 50 uM,,4103,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618229
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 75 uM,,4104,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618230
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1 uM,,4105,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618231
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM,,4106,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618232
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 100 uM,,4107,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618233
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,4108,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618234
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 150 uM,,4109,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618235
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1500 uM,,4110,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618115
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 2.5 uM,,4111,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618116
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 200 uM,,4112,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL618117
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 5 uM,,4113,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619968
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 50 uM,,4114,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619969
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 500 uM,,4115,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619970
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at concentration of 1000 uM,,4116,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619971
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at concentration of 1500 uM,,4117,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619972
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at concentration of 27.5 uM,,4118,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619973
,0,,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at concentration of 500 uM,,4119,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619974
,0,,Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 50 uM,,4120,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619975
,0,,Vmax determined by 7-ethoxycoumarin deethylation in the presence by liver microsomes from rats exposed to 3-methylcholanthrene at concentration of 10 uM,,4121,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,,U,,,,BAO_0000251,B,,CHEMBL619976
,0,,"Compound was evaluated for alpha -rate constant, in liver microsomes from 3-methylcholanthrene-exposed rats",,4122,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619977
,0,,"Compound was evaluated for alpha -rate constant, in liver microsomes from beta-naphthoflavone-exposed rats",,4123,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619978
,0,,"Compound was evaluated for alpha -rate constant, in liver microsomes from beta-naphthoflavone-exposed rats; competitive inhibition",,4124,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619979
,0,,"Compound was evaluated for alpha inhibition constant, in liver microsomes from 3-methylcholanthrene-exposed rats",,4125,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619980
,0,,"Compound was evaluated for alpha inhibition constant, in liver microsomes from beta-naphthoflavone-exposed rats",,4126,7411,Microsomes,1,Rattus norvegicus,Autocuration,22226,,10116.0,Liver,U,2107.0,,,BAO_0000251,B,,CHEMBL619981
,1,741.0,In vitro inhibition of 7226/S myeloma cancer cell line,,4127,10797,,1,Homo sapiens,Intermediate,80433,,9606.0,,N,,,RPMI-8226,BAO_0000219,F,,CHEMBL619982
,1,993.0,In vitro antitumor activity of compound against 7404 cell line (human liver carcinoma cells),,4128,6881,,1,Homo sapiens,Intermediate,80698,,9606.0,,N,,,BEL-7404 tumor cell line,BAO_0000219,F,,CHEMBL619983
,1,391.0,In vitro growth inhibition of compound was determined against 768-0 cell lines of Renal cancer,,4129,3838,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL620031
,1,391.0,In vitro growth inhibition of compound was determined against 768-0 cell lines of Renal cancer,,4130,3838,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL620032
,1,505.0,Net accumulation of the [99mTc]Isonitrile complex was measured in 77A cell lines in the presence of Verapamil.,,4131,12981,,1,Cricetulus griseus,Expert,81264,,10029.0,,N,,,V79,BAO_0000219,F,,CHEMBL620033
,1,505.0,Verapamil index represents the ratio of net uptake in the presense of verapamil over control in 77A cell lines.,,4132,12981,,1,Cricetulus griseus,Expert,81264,,10029.0,,N,,,V79,BAO_0000219,F,,CHEMBL620034
,1,1119.0,Tested for its cytotoxic effect on the growth of the cell strain 7800C1 (1 x 10e 4 (MEM)) at 10 ug/mL dose,,4133,7653,,1,Rattus norvegicus,Intermediate,80635,,10116.0,,N,,,7800C1 cell line,BAO_0000219,F,,CHEMBL620035
,1,1119.0,Tested for its cytotoxic effect on the growth of the cell strain 7800C1 (1 x 10e 4 (MEM)) at 2 ug/mL dose,,4134,7653,,1,Rattus norvegicus,Intermediate,80635,,10116.0,,N,,,7800C1 cell line,BAO_0000219,F,,CHEMBL618318
,1,1119.0,Tested for its cytotoxic effect on the growth of the cell strain 7800C1 (1 x 10e 4 (MEM)) at 20 ug/mL dose,,4135,7653,,1,Rattus norvegicus,Intermediate,80635,,10116.0,,N,,,7800C1 cell line,BAO_0000219,F,,CHEMBL618319
,1,1119.0,Tested for its cytotoxic effect on the growth of the cell strain 7800C1 (1 x 10e 4 (MEM)) at 5 ug/mL dose,,4136,7653,,1,Rattus norvegicus,Intermediate,80635,,10116.0,,N,,,7800C1 cell line,BAO_0000219,F,,CHEMBL618320
,1,1119.0,Tested for its cytotoxic effect on the growth of the cell strain 7800C1 (1 x 10e 4 (MEM)) at 50 ug/mL dose,,4137,7653,,1,Rattus norvegicus,Intermediate,80635,,10116.0,,N,,,7800C1 cell line,BAO_0000219,F,,CHEMBL618321
,1,1119.0,Tested for its cytotoxic effect on the growth of the cell strain 7800C1 (1 x 10e 4 (MEM)) at 75 ug/mL dose,,4138,7653,,1,Rattus norvegicus,Intermediate,80635,,10116.0,,N,,,7800C1 cell line,BAO_0000219,F,,CHEMBL883118
,1,391.0,In vitro antitumor activity against renal 786-0 tumor cell lines,,4139,17229,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL883795
,1,391.0,Cytotoxic activity against 786-0 Renal cancer cell line,,4140,12858,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL618322
,1,391.0,Growth inhibitory activity was determined against 786-0 cancer cell line of Renal cancer,,4141,16325,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL618323
,1,391.0,Growth inhibitory activity was determined against 786-0 cancer cell line of renal cancer,,4142,16325,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL618324
,1,391.0,In vitro antitumor activity against human renal 786-0 cell line,,4143,5858,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL618325
,1,391.0,Inhibition of Renal cancer in 786-0 cancer cell lines,,4144,16325,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL875416
,1,391.0,Inhibition of the growth of renal cancer(786-0) cell line. value in parentheses is percent inhibition at 0.01 uM,,4145,14696,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL618326
,1,391.0,The compound was tested for its cytotoxic activity against the following renal cancer cell lines 786-0,,4146,3786,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL618327
,1,391.0,inhibition of the growth of renal cancer(786-0) cell line,,4147,14696,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619215
,1,391.0,Compound was evaluated for in vitro activity against 786-0 kidney cell lines (Human tumor cells ),,4148,14769,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619216
,1,391.0,Compound was tested for the growth inhibition of 786-0 renal tumor cell line,,4149,15354,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619217
,1,391.0,The IC50 value was measured on 786-0 cell line in ovarian tumor,,4150,14255,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619218
,1,391.0,The IC50 value was measured on 786-0 cell line in ovarian tumor t,,4151,14255,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619219
,1,391.0,The IC50 value was measured on 786-0 cell line in renal tumor type.,,4152,14255,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619220
,1,391.0,Inhibition of the growth of renal cancer(786-0) cell line at 0.01 uM,,4153,14696,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619221
,1,391.0,Tested for cytotoxic activity against renal cancer 786-0 cell line,,4154,12016,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL619222
,1,391.0,Compound was tested for growth inhibitory activity against 786-0 cell line,,4155,2597,,1,Homo sapiens,Intermediate,80640,,9606.0,,N,,,786-0,BAO_0000219,F,,CHEMBL857454
,8,702.0,Inhibitory activity against 5-lipoxygenase in intact rat basophilic leukemia cells stimulated with the calcium ionophore A-23187; Inactive(N)= <50% inhibition at 10 uM,,4156,12526,,1,,Autocuration,12166,,,,H,,,RBL-1,BAO_0000219,B,,CHEMBL619223
,8,702.0,Inhibitory activity against 5-lipoxygenase in intact rat basophilic leukemia cells stimulated with the calcium ionophore A-23187; N=Inactive,,4157,12526,,1,,Autocuration,12166,,,,H,,,RBL-1,BAO_0000219,B,,CHEMBL619224
,8,,Inhibitory activity against 5-lipoxygenase obtained from rat basophilic leukemia cells,,4158,14799,,1,,Autocuration,12166,,,,H,,,,BAO_0000019,B,,CHEMBL619225
,8,702.0,Inhibitory activity against 5-lipoxygenase (5-LO) in intact rat barophilic leukemia cells (RBL-1),,4159,3595,,1,,Expert,12166,,,,H,,,RBL-1,BAO_0000219,B,,CHEMBL619226
,8,702.0,Inhibitory activity against 5-lipoxygenase (5-LO) using broken rat barophilic leukemia cells (RBL-1),,4160,3595,,1,,Expert,12166,,,,H,,,RBL-1,BAO_0000219,B,,CHEMBL619227
,8,,Inhibitory activity against rat basophilic leukemia 5-lipoxygenase,,4161,12767,,1,,Autocuration,12166,,,,H,,,,BAO_0000357,B,,CHEMBL619228
,8,,Inhibitory activity against 5-lipoxygenase in rat polymorphonuclear leukocytes,,4162,10997,,1,,Autocuration,12166,,,,H,,,,BAO_0000219,B,,CHEMBL619229
,8,702.0,Inhibitory activity against 5-lipoxygenase of RBL-1 cell line,,4163,11388,,1,,Autocuration,12166,,,,H,,,RBL-1,BAO_0000219,B,,CHEMBL619230
