assays_assay_id,assays_cell_id,assays_curated_by,assays_assay_category,assays_variant_id,assays_assay_tissue,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_bao_format,assays_tissue_id
11015,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL626227,BAO_0000218,955.0
11016,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL626228,BAO_0000218,955.0
11017,,Intermediate,,,,,50597,N,1,1,,CHEMBL626229,BAO_0000218,
11018,,Intermediate,,,,,50597,N,1,1,,CHEMBL626921,BAO_0000218,
11019,,Intermediate,,,,,50597,N,1,1,,CHEMBL876793,BAO_0000218,
11020,,Intermediate,,,,,50597,N,1,1,,CHEMBL625309,BAO_0000218,
11021,,Intermediate,,,,,50278,N,1,1,,CHEMBL625310,BAO_0000218,
11022,,Autocuration,,,,,22224,U,0,1,,CHEMBL625311,BAO_0000218,
11023,,Intermediate,,,,,50597,N,1,1,,CHEMBL625312,BAO_0000218,
11024,,Autocuration,,,,,22224,U,0,1,,CHEMBL625313,BAO_0000218,
11025,,Intermediate,,,,,50594,N,1,1,,CHEMBL625314,BAO_0000218,
11026,,Intermediate,,,,,50597,N,1,1,,CHEMBL625315,BAO_0000218,
11027,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625316,BAO_0000218,2107.0
11028,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625317,BAO_0000218,2107.0
11029,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625318,BAO_0000218,2107.0
11030,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625319,BAO_0000218,2107.0
11031,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625320,BAO_0000218,2107.0
11032,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625321,BAO_0000218,2107.0
11033,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625322,BAO_0000218,2107.0
11034,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL876801,BAO_0000218,2107.0
11035,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625323,BAO_0000218,2107.0
11036,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625324,BAO_0000218,2107.0
11037,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625325,BAO_0000218,2107.0
11038,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625326,BAO_0000218,2107.0
11039,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625327,BAO_0000218,2107.0
11040,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625328,BAO_0000218,2107.0
11041,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625329,BAO_0000218,2048.0
11042,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625330,BAO_0000218,2048.0
11043,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627774,BAO_0000218,2048.0
11044,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627775,BAO_0000218,2048.0
11045,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627949,BAO_0000218,2048.0
11046,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627950,BAO_0000218,2048.0
11047,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627951,BAO_0000218,2048.0
11048,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627952,BAO_0000218,2048.0
11049,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627953,BAO_0000218,2048.0
11050,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627954,BAO_0000218,2048.0
11051,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627955,BAO_0000218,2048.0
11052,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627956,BAO_0000218,2048.0
11053,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL876802,BAO_0000218,2048.0
11054,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627957,BAO_0000218,2048.0
11055,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627958,BAO_0000218,2048.0
11056,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627959,BAO_0000218,2048.0
11057,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627960,BAO_0000218,2048.0
11058,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627961,BAO_0000218,2048.0
11059,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627962,BAO_0000218,2048.0
11060,,Intermediate,,,,,50597,N,1,1,,CHEMBL627963,BAO_0000218,
11061,,Intermediate,,,,,50597,N,1,1,,CHEMBL624759,BAO_0000218,
11062,,Intermediate,,,,,50597,N,1,1,,CHEMBL624760,BAO_0000218,
11063,,Intermediate,,,,,50597,N,1,1,,CHEMBL624761,BAO_0000218,
11064,,Intermediate,,,,,50597,N,1,1,,CHEMBL877607,BAO_0000218,
11065,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624762,BAO_0000218,2107.0
11066,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624763,BAO_0000218,2107.0
11067,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624764,BAO_0000218,2107.0
11068,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624765,BAO_0000218,2107.0
11069,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624766,BAO_0000218,2107.0
11070,,Intermediate,,,,,50588,N,1,1,,CHEMBL624767,BAO_0000218,
11071,,Intermediate,,,,,50588,N,1,1,,CHEMBL624768,BAO_0000218,
11072,,Intermediate,,,,,50588,N,1,1,,CHEMBL624769,BAO_0000218,
11073,,Intermediate,,,,,50588,N,1,1,,CHEMBL624770,BAO_0000218,
11074,,Intermediate,,,,,50588,N,1,1,,CHEMBL624771,BAO_0000218,
11075,,Intermediate,,,,,50588,N,1,1,,CHEMBL624772,BAO_0000218,
11076,,Intermediate,,,,,50597,N,1,1,,CHEMBL624773,BAO_0000218,
11077,,Intermediate,,,,,50597,N,1,1,,CHEMBL624774,BAO_0000218,
11078,,Intermediate,,,,,50597,N,1,1,,CHEMBL624775,BAO_0000218,
11079,,Intermediate,,,,,50597,N,1,1,,CHEMBL624776,BAO_0000218,
11080,,Intermediate,,,,,50597,N,1,1,,CHEMBL624777,BAO_0000218,
11081,,Intermediate,,,,,50597,N,1,1,,CHEMBL624778,BAO_0000218,
11082,,Intermediate,,,,,50597,N,1,1,,CHEMBL624779,BAO_0000218,
11083,,Intermediate,,,,,50597,N,1,1,,CHEMBL624780,BAO_0000218,
11084,,Intermediate,,,,,50597,N,1,1,,CHEMBL624781,BAO_0000218,
11085,,Intermediate,,,,,50597,N,1,1,,CHEMBL877608,BAO_0000218,
11086,,Intermediate,,,,,50597,N,1,1,,CHEMBL624782,BAO_0000218,
11087,,Intermediate,,,,,50597,N,1,1,,CHEMBL624783,BAO_0000218,
11088,,Intermediate,,,,,50597,N,1,1,,CHEMBL624784,BAO_0000218,
11089,,Intermediate,,,,,50597,N,1,1,,CHEMBL624785,BAO_0000218,
11090,,Intermediate,,,,,50597,N,1,1,,CHEMBL624786,BAO_0000218,
11091,,Intermediate,,,,,50597,N,1,1,,CHEMBL624787,BAO_0000218,
11092,,Intermediate,,,,,50597,N,1,1,,CHEMBL628676,BAO_0000218,
11093,,Intermediate,,,,,50597,N,1,1,,CHEMBL621842,BAO_0000218,
11094,,Intermediate,,,,,50597,N,1,1,,CHEMBL621843,BAO_0000218,
11095,,Intermediate,,,,,50597,N,1,1,,CHEMBL623873,BAO_0000218,
11096,,Intermediate,,,,,50597,N,1,1,,CHEMBL623874,BAO_0000218,
11097,,Intermediate,,,,,50597,N,1,1,,CHEMBL623875,BAO_0000218,
11098,,Intermediate,,,,,50597,N,1,1,,CHEMBL623876,BAO_0000218,
11099,,Intermediate,,,,,50588,N,1,1,,CHEMBL623877,BAO_0000218,
11100,,Intermediate,,,,,50588,N,1,1,,CHEMBL623878,BAO_0000218,
11101,,Intermediate,,,,,50588,N,1,1,,CHEMBL623879,BAO_0000218,
11102,,Intermediate,,,,,50588,N,1,1,,CHEMBL623880,BAO_0000218,
11103,,Intermediate,,,,,50588,N,1,1,,CHEMBL623881,BAO_0000218,
11104,,Intermediate,,,,,50588,N,1,1,,CHEMBL623957,BAO_0000218,
11105,,Intermediate,,,,,50588,N,1,1,,CHEMBL623958,BAO_0000218,
11106,,Intermediate,,,,,50588,N,1,1,,CHEMBL623959,BAO_0000218,
11107,,Intermediate,,,,,50588,N,1,1,,CHEMBL623960,BAO_0000218,
11108,,Intermediate,,,,,50588,N,1,1,,CHEMBL623961,BAO_0000218,
11109,,Intermediate,,,,,50588,N,1,1,,CHEMBL623962,BAO_0000218,
11110,,Intermediate,,,,,50588,N,1,1,,CHEMBL624676,BAO_0000218,
11111,,Intermediate,,,,,50588,N,1,1,,CHEMBL624677,BAO_0000218,
11112,,Intermediate,,,,,50588,N,1,1,,CHEMBL624678,BAO_0000218,
11113,,Intermediate,,,,,50588,N,1,1,,CHEMBL624679,BAO_0000218,
11114,,Intermediate,,,,,50588,N,1,1,,CHEMBL624680,BAO_0000218,
11115,,Autocuration,,,,,22224,U,0,1,,CHEMBL624849,BAO_0000218,
11116,,Autocuration,,,,,22224,U,0,1,,CHEMBL624850,BAO_0000218,
11117,,Autocuration,,,,,22224,U,0,1,,CHEMBL874399,BAO_0000218,
11118,,Autocuration,,,,,22224,U,0,1,,CHEMBL624851,BAO_0000218,
11119,,Autocuration,,,,,22224,U,0,1,,CHEMBL624852,BAO_0000218,
11120,,Autocuration,,,,,22224,U,0,1,,CHEMBL624853,BAO_0000218,
11121,,Autocuration,,,,,22224,U,0,1,,CHEMBL624854,BAO_0000218,
11122,,Autocuration,,,,,22224,U,0,1,,CHEMBL624855,BAO_0000218,
11123,,Autocuration,,,,,22224,U,0,1,,CHEMBL624856,BAO_0000218,
11124,,Autocuration,,,,,22224,U,0,1,,CHEMBL882957,BAO_0000218,
11125,,Autocuration,,,,,22224,U,0,1,,CHEMBL624857,BAO_0000218,
11126,,Intermediate,,,,,50597,N,1,1,,CHEMBL622202,BAO_0000218,
11127,,Autocuration,,,,,22224,U,0,1,,CHEMBL622203,BAO_0000218,
11128,,Intermediate,,,,,50597,N,1,1,,CHEMBL625522,BAO_0000218,
11129,,Autocuration,,,,,22224,U,0,1,,CHEMBL622868,BAO_0000218,
11130,,Autocuration,,,Urine,,22224,U,0,1,,CHEMBL622869,BAO_0000218,1088.0
11131,,Autocuration,,,Urine,,22224,U,0,1,,CHEMBL622870,BAO_0000218,1088.0
11132,,Autocuration,,,,,22224,U,0,1,,CHEMBL622871,BAO_0000218,
11133,,Intermediate,,,,,100710,N,1,1,,CHEMBL620560,BAO_0000218,
11134,,Autocuration,,,,,22224,U,0,1,,CHEMBL620561,BAO_0000218,
11135,,Intermediate,,,,,50588,N,1,1,,CHEMBL620562,BAO_0000218,
11136,,Intermediate,,,,,100712,N,1,1,,CHEMBL620563,BAO_0000218,
11137,,Intermediate,,,,,50597,N,1,1,,CHEMBL620564,BAO_0000218,
11138,,Autocuration,,,,,22224,U,0,1,,CHEMBL872265,BAO_0000218,
11139,,Autocuration,,,,,22224,U,0,1,,CHEMBL620565,BAO_0000218,
11140,,Autocuration,,,,,22224,U,0,1,,CHEMBL620566,BAO_0000218,
11141,,Autocuration,,,,,22224,U,0,1,,CHEMBL620567,BAO_0000218,
11142,,Intermediate,,,,,50588,N,1,1,,CHEMBL620568,BAO_0000218,
11143,,Autocuration,,,,,22224,U,0,1,,CHEMBL620569,BAO_0000218,
11144,,Autocuration,,,,,22224,U,0,1,,CHEMBL620570,BAO_0000218,
11145,,Autocuration,,,,,22224,U,0,1,,CHEMBL620571,BAO_0000218,
11146,,Intermediate,,,,,50594,N,1,1,,CHEMBL620572,BAO_0000218,
11147,,Autocuration,,,,,22224,U,0,1,,CHEMBL620573,BAO_0000218,
11148,,Autocuration,,,,,22224,U,0,1,,CHEMBL620574,BAO_0000218,
11149,,Autocuration,,,,,22224,U,0,1,,CHEMBL620575,BAO_0000218,
11150,,Autocuration,,,,,22224,U,0,1,,CHEMBL620576,BAO_0000218,
11151,,Autocuration,,,,,22224,U,0,1,,CHEMBL875846,BAO_0000218,
11152,,Autocuration,,,,,22224,U,0,1,,CHEMBL620577,BAO_0000218,
11153,,Autocuration,,,,,22224,U,0,1,,CHEMBL620578,BAO_0000218,
11154,,Autocuration,,,,,22224,U,0,1,,CHEMBL620579,BAO_0000218,
11155,,Autocuration,,,,,22224,U,0,1,,CHEMBL621248,BAO_0000218,
11156,,Autocuration,,,,,22224,U,0,1,,CHEMBL625390,BAO_0000218,
11157,,Autocuration,,,,,22224,U,0,1,,CHEMBL625391,BAO_0000218,
11158,,Autocuration,,,,,22224,U,0,1,,CHEMBL872266,BAO_0000218,
11159,,Autocuration,,,,,22224,U,0,1,,CHEMBL625392,BAO_0000218,
11160,,Intermediate,,,,,50597,N,1,1,,CHEMBL625393,BAO_0000218,
11161,,Intermediate,,,,,50597,N,1,1,,CHEMBL625394,BAO_0000218,
11162,,Intermediate,,,,,50797,N,1,1,,CHEMBL625395,BAO_0000218,
11163,,Autocuration,,,,,22224,U,0,1,,CHEMBL625396,BAO_0000218,
11164,,Autocuration,,,,,22224,U,0,1,,CHEMBL625397,BAO_0000218,
11165,,Intermediate,,,,,50594,N,1,1,,CHEMBL625398,BAO_0000218,
11166,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL625399,BAO_0000218,178.0
11167,,Intermediate,,,Cerebellum,,50594,N,1,1,,CHEMBL626074,BAO_0000218,2037.0
11168,,Intermediate,,,,,50594,N,1,1,,CHEMBL626075,BAO_0000218,
11169,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626076,BAO_0000218,1969.0
11170,,Intermediate,,,Plasma,,50797,N,1,1,,CHEMBL626077,BAO_0000218,1969.0
11171,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626078,BAO_0000218,178.0
11172,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL625846,BAO_0000218,178.0
11173,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL625847,BAO_0000218,178.0
11174,,Expert,,,,,50597,N,1,1,,CHEMBL625848,BAO_0000218,
11175,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL625849,BAO_0000218,1969.0
11176,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626023,BAO_0000218,1969.0
11177,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626024,BAO_0000218,1969.0
11178,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626025,BAO_0000218,1969.0
11179,,Autocuration,,,,,22224,U,0,1,,CHEMBL626026,BAO_0000218,
11180,,Autocuration,,,,,22224,U,0,1,,CHEMBL626027,BAO_0000218,
11181,,Autocuration,,,,,22224,U,0,1,,CHEMBL626028,BAO_0000218,
11182,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626029,BAO_0000218,1969.0
11183,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626030,BAO_0000218,1969.0
11184,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626031,BAO_0000218,1969.0
11185,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626032,BAO_0000218,1969.0
11186,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626033,BAO_0000218,1969.0
11187,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626034,BAO_0000218,1969.0
11188,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626035,BAO_0000218,1969.0
11189,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626036,BAO_0000218,1969.0
11190,,Expert,,,Plasma,,50588,N,1,1,,CHEMBL626037,BAO_0000218,1969.0
11191,,Intermediate,,,Plasma,,100712,N,1,1,,CHEMBL626038,BAO_0000218,1969.0
11192,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626039,BAO_0000218,1969.0
11193,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626040,BAO_0000218,1969.0
11194,,Intermediate,,,Plasma,,50592,N,1,1,,CHEMBL626041,BAO_0000218,1969.0
11195,,Autocuration,,,,,22224,U,0,1,,CHEMBL626042,BAO_0000218,
11196,,Autocuration,,,,,22224,U,0,1,,CHEMBL626043,BAO_0000218,
11197,,Autocuration,,,,,22224,U,0,1,,CHEMBL626044,BAO_0000218,
11198,,Autocuration,,,,,22224,U,0,1,,CHEMBL626045,BAO_0000218,
11199,,Autocuration,,,,,22224,U,0,1,,CHEMBL626046,BAO_0000218,
11200,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626047,BAO_0000218,1969.0
11201,,Intermediate,,,Plasma,,100712,N,1,1,,CHEMBL626048,BAO_0000218,1969.0
11202,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626049,BAO_0000218,1969.0
11203,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626050,BAO_0000218,1969.0
11204,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL874541,BAO_0000218,1969.0
11205,,Intermediate,,,Plasma,,100712,N,1,1,,CHEMBL622826,BAO_0000218,1969.0
11206,,Intermediate,,,Plasma,,100712,N,1,1,,CHEMBL622827,BAO_0000218,1969.0
11207,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622828,BAO_0000218,1969.0
11208,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622829,BAO_0000218,1969.0
11209,,Intermediate,,,,,50597,N,1,1,,CHEMBL876806,BAO_0000218,
11210,,Intermediate,,,,,50588,N,1,1,,CHEMBL622830,BAO_0000218,
11211,,Intermediate,,,,,50597,N,1,1,,CHEMBL622831,BAO_0000218,
11212,,Intermediate,,,,,50588,N,1,1,,CHEMBL626794,BAO_0000218,
11213,,Intermediate,,,,,50597,N,1,1,,CHEMBL626795,BAO_0000218,
11214,,Intermediate,,,,,50597,N,1,1,,CHEMBL626796,BAO_0000218,
11215,,Intermediate,,,,,50597,N,1,1,,CHEMBL626797,BAO_0000218,
11216,,Intermediate,,,,,50597,N,1,1,,CHEMBL626798,BAO_0000218,
11217,,Intermediate,,,,,50588,N,1,1,,CHEMBL626799,BAO_0000218,
11218,,Intermediate,,,,,50588,N,1,1,,CHEMBL626800,BAO_0000218,
11219,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626801,BAO_0000218,1969.0
11220,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL876816,BAO_0000218,1969.0
11221,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626802,BAO_0000218,1969.0
11222,,Intermediate,,,Plasma,,50588,N,1,1,,CHEMBL626803,BAO_0000218,1969.0
11223,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626804,BAO_0000218,1969.0
11224,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626805,BAO_0000218,1969.0
11225,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626309,BAO_0000218,1969.0
11226,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626310,BAO_0000218,1969.0
11227,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626311,BAO_0000218,1969.0
11228,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL626312,BAO_0000218,1969.0
11229,,Intermediate,,,Uterus,,50597,N,1,1,,CHEMBL626313,BAO_0000218,995.0
11230,,Intermediate,,,Uterus,,50597,N,1,1,,CHEMBL626314,BAO_0000218,995.0
11231,,Intermediate,,,Uterus,,50597,N,1,1,,CHEMBL626315,BAO_0000218,995.0
11232,,Intermediate,,,Uterus,,50597,N,1,1,,CHEMBL626316,BAO_0000218,995.0
11233,,Intermediate,,,Uterus,,50597,N,1,1,,CHEMBL626317,BAO_0000218,995.0
11234,,Intermediate,,,,,50597,N,1,1,,CHEMBL626318,BAO_0000218,
11235,,Intermediate,,,,,50597,N,1,1,,CHEMBL626319,BAO_0000218,
11236,,Intermediate,,,,,50597,N,1,1,,CHEMBL626320,BAO_0000218,
11237,,Intermediate,,,,,50597,N,1,1,,CHEMBL875053,BAO_0000218,
11238,,Intermediate,,,,,50597,N,1,1,,CHEMBL626321,BAO_0000218,
11239,,Intermediate,,,,,50597,N,1,1,,CHEMBL626322,BAO_0000218,
11240,,Intermediate,,,,,50597,N,1,1,,CHEMBL626323,BAO_0000218,
11241,,Intermediate,,,,,50597,N,1,1,,CHEMBL626324,BAO_0000218,
11242,,Intermediate,,,,,50597,N,1,1,,CHEMBL626325,BAO_0000218,
11243,,Intermediate,,,,,50597,N,1,1,,CHEMBL626326,BAO_0000218,
11244,,Intermediate,,,,,50597,N,1,1,,CHEMBL626327,BAO_0000218,
11245,,Intermediate,,,,,50597,N,1,1,,CHEMBL626328,BAO_0000218,
11246,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626329,BAO_0000218,178.0
11247,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626330,BAO_0000218,178.0
11248,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626331,BAO_0000218,178.0
11249,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626332,BAO_0000218,178.0
11250,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626333,BAO_0000218,178.0
11251,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626334,BAO_0000218,178.0
11252,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL626335,BAO_0000218,178.0
11253,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624798,BAO_0000218,178.0
11254,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624799,BAO_0000218,955.0
11255,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624800,BAO_0000218,955.0
11256,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624801,BAO_0000218,955.0
11257,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624802,BAO_0000218,955.0
11258,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624803,BAO_0000218,955.0
11259,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624804,BAO_0000218,955.0
11260,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624805,BAO_0000218,955.0
11261,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624806,BAO_0000218,955.0
11262,,Intermediate,,,,,50597,N,1,1,,CHEMBL624807,BAO_0000218,
11263,,Intermediate,,,,,50597,N,1,1,,CHEMBL624808,BAO_0000218,
11264,,Intermediate,,,,,50597,N,1,1,,CHEMBL624809,BAO_0000218,
11265,,Intermediate,,,,,50597,N,1,1,,CHEMBL624810,BAO_0000218,
11266,,Intermediate,,,,,50597,N,1,1,,CHEMBL877618,BAO_0000218,
11267,,Intermediate,,,,,50597,N,1,1,,CHEMBL624811,BAO_0000218,
11268,,Intermediate,,,,,50597,N,1,1,,CHEMBL624812,BAO_0000218,
11269,,Intermediate,,,,,50597,N,1,1,,CHEMBL624813,BAO_0000218,
11270,,Intermediate,,,,,50597,N,1,1,,CHEMBL624814,BAO_0000218,
11271,,Intermediate,,,,,50597,N,1,1,,CHEMBL624815,BAO_0000218,
11272,,Intermediate,,,,,50597,N,1,1,,CHEMBL624816,BAO_0000218,
11273,,Intermediate,,,,,50597,N,1,1,,CHEMBL624817,BAO_0000218,
11274,,Intermediate,,,,,50588,N,1,1,,CHEMBL624818,BAO_0000218,
11275,,Intermediate,,,,,50588,N,1,1,,CHEMBL624819,BAO_0000218,
11276,,Intermediate,,,,,50588,N,1,1,,CHEMBL624820,BAO_0000218,
11277,,Intermediate,,,,,50588,N,1,1,,CHEMBL624821,BAO_0000218,
11278,,Intermediate,,,,,50588,N,1,1,,CHEMBL624822,BAO_0000218,
11279,,Intermediate,,,,,50588,N,1,1,,CHEMBL624823,BAO_0000218,
11280,,Intermediate,,,,,50212,N,1,1,,CHEMBL624824,BAO_0000218,
11281,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624825,BAO_0000218,178.0
11282,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624826,BAO_0000218,178.0
11283,,Intermediate,,,Cardiac atrium,,50597,N,1,1,,CHEMBL876817,BAO_0000218,2081.0
11284,,Intermediate,,,Cardiac atrium,,50597,N,1,1,,CHEMBL624827,BAO_0000218,2081.0
11285,,Intermediate,,,,,50597,N,1,1,,CHEMBL624828,BAO_0000218,
11286,,Intermediate,,,,,50597,N,1,1,,CHEMBL624829,BAO_0000218,
11287,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624830,BAO_0000218,2107.0
11288,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL624831,BAO_0000218,2107.0
11289,,Intermediate,,,Cardiac atrium,,50597,N,1,1,,CHEMBL624832,BAO_0000218,2081.0
11290,,Intermediate,,,Cardiac atrium,,50597,N,1,1,,CHEMBL624833,BAO_0000218,2081.0
11291,,Intermediate,,,,,50597,N,1,1,,CHEMBL624834,BAO_0000218,
11292,,Intermediate,,,,,50597,N,1,1,,CHEMBL624835,BAO_0000218,
11293,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL624836,BAO_0000218,2106.0
11294,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL624837,BAO_0000218,2106.0
11295,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624838,BAO_0000218,178.0
11296,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL622188,BAO_0000218,178.0
11297,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL622189,BAO_0000218,948.0
11298,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL622190,BAO_0000218,948.0
11299,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL625170,BAO_0000218,948.0
11300,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625171,BAO_0000218,2113.0
11301,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625172,BAO_0000218,2113.0
11302,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625173,BAO_0000218,2113.0
11303,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625174,BAO_0000218,2107.0
11304,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625175,BAO_0000218,2107.0
11305,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625176,BAO_0000218,2107.0
11306,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625177,BAO_0000218,2048.0
11307,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625178,BAO_0000218,2048.0
11308,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625179,BAO_0000218,2048.0
11309,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL625180,BAO_0000218,2048.0
11310,,Autocuration,,,,,22224,U,0,1,,CHEMBL625181,BAO_0000218,
11311,,Intermediate,,,Urine,,50594,N,1,1,,CHEMBL625182,BAO_0000218,1088.0
11312,,Intermediate,,,,,50597,N,1,1,,CHEMBL625183,BAO_0000218,
11313,,Intermediate,,,,,50597,N,1,1,,CHEMBL875848,BAO_0000218,
11314,,Intermediate,,,,,50597,N,1,1,,CHEMBL622260,BAO_0000218,
11315,,Intermediate,,,,,50597,N,1,1,,CHEMBL622261,BAO_0000218,
11316,,Intermediate,,,,,50597,N,1,1,,CHEMBL622262,BAO_0000218,
11317,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL622263,BAO_0000218,2113.0
11318,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL622418,BAO_0000218,2113.0
11319,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL622419,BAO_0000218,2107.0
11320,,Intermediate,,,,,50594,N,1,1,,CHEMBL623388,BAO_0000218,
