Fiscal year,IRTC percent,Untied amount(Project-level budget),Disability issues (marker),Gender equality (marker),Fund centre name,Organisation type,Project Browser country ID,CountryRegion name,Urban issues (marker),Fund centre ID,FSTC percent,Enviromental sustainability (marker),Section ID,Division name,Amount spent,Sector ID,Climate change mitigation (marker),Organisation class,Bilateral aid (international marker),Continent ID,Organisation ID,CountryRegion percent,Youth issues (marker),Sector name,Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Section name,Regional program (marker),CFLI (marker),CIDA business delivery model (old),Programming process (new),PBA type,Climate change adaptation (marker)
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,SY,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,414.52155,11110,0,Individual,1,3,Information not available,0.0243,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,TR,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,157.95,11110,0,Individual,1,3,Information not available,0.0243,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,TR,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,414.52155,11110,0,Individual,1,3,Information not available,0.0243,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,JO,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,872.95,11110,0,Individual,1,3,Information not available,0.1343,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,JO,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,2290.95655,11110,0,Individual,1,3,Information not available,0.1343,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,IQ,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,1522.95,11110,0,Individual,1,3,Information not available,0.2343,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Broader M-E & North Africa (BMENA),Canadian Profit Making,IQ,Western Asia,0,3127,0.0,0,S4256,EDD Europe-Middle East Programming,3996.80655,11110,0,Individual,1,3,Information not available,0.2343,0,Education policy and administrative management,A032707001,Operational,500000.0,B3100,"EGM Europe, Middle East and Maghreb",D3100,Middle East and North Africa,1,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Non-Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,1804.1889999999999,11120,0,Governmental,1,2,10050,1.0,0,Education facilities and training,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,15.625,11120,0,Civil Society,1,2,1013153,1.0,0,Education facilities and training,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Non-Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,1804.1889999999999,12230,0,Governmental,1,2,10050,1.0,0,Basic health infrastructure,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,15.625,12230,0,Civil Society,1,2,1013153,1.0,0,Basic health infrastructure,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Non-Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,7216.755999999999,31130,0,Governmental,1,2,10050,1.0,0,Agricultural land resources,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,62.5,31130,0,Civil Society,1,2,1013153,1.0,0,Agricultural land resources,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Non-Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,3608.3779999999997,31140,0,Governmental,1,2,10050,1.0,0,Agricultural water resources,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,31.25,31140,0,Civil Society,1,2,1013153,1.0,0,Agricultural water resources,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Non-Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,3608.3779999999997,31220,0,Governmental,1,2,10050,1.0,0,Forestry development,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,31.25,31220,0,Civil Society,1,2,1013153,1.0,0,Forestry development,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Non-Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,18041.89,52010,0,Governmental,1,2,10050,1.0,0,Food aid/food security programs,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,299169.46,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,0.5,0,S4227,WED Southern & Eastern Africa,156.25,52010,0,Civil Society,1,2,1013153,1.0,0,Food aid/food security programs,A032711002,Closed,299169.46,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,19500000.0,0,2,Ethiopia,Foreign Non-Profit Making,ET,Ethiopia,0,4229,0.0,1,S4227,WED Southern & Eastern Africa,160000.0,31110,0,Multilateral,1,2,1001306,1.0,0,Agricultural policy and administrative management,A032712001,Closed,19500000.0,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,19500000.0,0,2,Ethiopia,Foreign Non-Profit Making,ET,Ethiopia,0,4229,0.0,1,S4227,WED Southern & Eastern Africa,1720000.0,31166,0,Multilateral,1,2,1001306,1.0,0,Agricultural extension,A032712001,Closed,19500000.0,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,19500000.0,0,2,Ethiopia,Foreign Non-Profit Making,ET,Ethiopia,0,4229,0.0,1,S4227,WED Southern & Eastern Africa,400000.0,31181,0,Multilateral,1,2,1001306,1.0,0,Agricultural education/training,A032712001,Closed,19500000.0,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,19500000.0,0,2,Ethiopia,Foreign Non-Profit Making,ET,Ethiopia,0,4229,0.0,1,S4227,WED Southern & Eastern Africa,1320000.0,31182,0,Multilateral,1,2,1001306,1.0,0,Agricultural research,A032712001,Closed,19500000.0,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,19500000.0,0,2,Ethiopia,Foreign Non-Profit Making,ET,Ethiopia,0,4229,0.0,1,S4227,WED Southern & Eastern Africa,400000.0,31191,0,Multilateral,1,2,1001306,1.0,0,Agricultural services,A032712001,Closed,19500000.0,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,157302.57,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,1.0,1,S4227,WED Southern & Eastern Africa,1064.5672,31110,0,Civil Society,1,2,1001819,1.0,0,Agricultural policy and administrative management,A032712002,Closed,157302.57,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,157302.57,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,1.0,1,S4227,WED Southern & Eastern Africa,11444.0974,31166,0,Civil Society,1,2,1001819,1.0,0,Agricultural extension,A032712002,Closed,157302.57,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,157302.57,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,1.0,1,S4227,WED Southern & Eastern Africa,2661.4179999999997,31181,0,Civil Society,1,2,1001819,1.0,0,Agricultural education/training,A032712002,Closed,157302.57,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,157302.57,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,1.0,1,S4227,WED Southern & Eastern Africa,8782.6794,31182,0,Civil Society,1,2,1001819,1.0,0,Agricultural research,A032712002,Closed,157302.57,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,157302.57,0,2,Ethiopia,Canadian Profit Making,ET,Ethiopia,0,4229,1.0,1,S4227,WED Southern & Eastern Africa,2661.4179999999997,31191,0,Civil Society,1,2,1001819,1.0,0,Agricultural services,A032712002,Closed,157302.57,B4200,WGM Sub-Saharan Africa,D4270,"Ethiopia, PanAfrica, SubRegional",0,0,Directive,Uncoded: Pre-APP,Other PBA,0
2009/2010,0.0,5000000.0,0,0,Bangladesh,Foreign Non-Profit Making,BD,Bangladesh,0,4122,1.0,0,S4122,OAD Asia Programming,742897.0,15152,0,Multilateral,1,3,1001306,1.0,0,Legislatures and political parties,A032722001,Terminating,5000000.0,B4100,OGM Asia Pacific,D4100,Bangladesh Section,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,5000000.0,0,0,Bangladesh,Foreign Non-Profit Making,BD,Bangladesh,0,4122,1.0,0,S4122,OAD Asia Programming,742897.0,15153,0,Multilateral,1,3,1001306,1.0,0,Media and free flow of information,A032722001,Terminating,5000000.0,B4100,OGM Asia Pacific,D4100,Bangladesh Section,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,4595030.36,0,1,West Bank Gaza,Canadian Non-Profit Making,PS,West Bank Gaza,0,4265,1.0,0,S4264,EDD Europe-Middle East Programming,375637.26,15130,0,Civil Society,1,3,1009838,1.0,0,Legal and judicial development,A032728001,Closed,4595030.36,B3100,"EGM Europe, Middle East and Maghreb",D3100,West Bank Gaza & Palestinian Refugees,0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Senegal,Canadian Non-Profit Making,SN,Senegal,0,4238,1.0,0,S4233,WWD West & Central Africa,33547.479,11220,0,Governmental,1,2,10050,1.0,0,Primary education,A032736001,Terminating,500000.0,B4200,WGM Sub-Saharan Africa,D4207,Senegal Program,0,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Senegal,Canadian Non-Profit Making,SN,Senegal,0,4238,1.0,0,S4233,WWD West & Central Africa,44729.972,15110,0,Governmental,1,2,10050,1.0,0,Public sector policy and administrative management,A032736001,Terminating,500000.0,B4200,WGM Sub-Saharan Africa,D4207,Senegal Program,0,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,500000.0,0,0,Senegal,Canadian Non-Profit Making,SN,Senegal,0,4238,1.0,0,S4233,WWD West & Central Africa,33547.479,15150,0,Governmental,1,2,10050,1.0,0,Democratic participation and civil society,A032736001,Terminating,500000.0,B4200,WGM Sub-Saharan Africa,D4207,Senegal Program,0,0,Directive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Foreign Non-Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,1200000.0,11110,0,Governmental,1,2,1012587,1.0,0,Education policy and administrative management,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,7497.204000000001,11110,0,Individual,1,2,Information not available,1.0,0,Education policy and administrative management,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,17222.816000000003,11110,0,Individual,1,2,Information not available,1.0,0,Education policy and administrative management,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Foreign Non-Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,300000.0,11120,0,Governmental,1,2,1012587,1.0,0,Education facilities and training,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,1874.3010000000002,11120,0,Individual,1,2,Information not available,1.0,0,Education facilities and training,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,4305.704000000001,11120,0,Individual,1,2,Information not available,1.0,0,Education facilities and training,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Foreign Non-Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,1200000.0,11220,0,Governmental,1,2,1012587,1.0,0,Primary education,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,7497.204000000001,11220,0,Individual,1,2,Information not available,1.0,0,Primary education,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,17222.816000000003,11220,0,Individual,1,2,Information not available,1.0,0,Primary education,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Foreign Non-Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,300000.0,13040,0,Governmental,1,2,1012587,1.0,0,STD control including HIV/AIDS,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,1874.3010000000002,13040,0,Individual,1,2,Information not available,1.0,0,STD control including HIV/AIDS,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,24611099.44,0,2,Burkina Faso,Canadian Profit Making,BF,Burkina-Faso,0,4214,0.0,0,S4249,WWD West & Central Africa,4305.704000000001,13040,0,Individual,1,2,Information not available,1.0,0,STD control including HIV/AIDS,A032747001,Closed,24611099.44,B4200,WGM Sub-Saharan Africa,D4207,Gulf of Guinea Program,0,0,Core Funding,Uncoded: Pre-APP,Pooled funding,0
2009/2010,0.0,92345.0,0,0,Sri Lanka,Canadian Non-Profit Making,LK,Sri Lanka,0,4118,1.0,0,S4141,OAD Asia Programming,78418.45,15110,0,Governmental,1,3,1000788,1.0,0,Public sector policy and administrative management,A032748002,Closed,92345.0,B4100,OGM Asia Pacific,D4100,"OAA Afghanistan, Pakistan and Sri Lanka",0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,92345.0,0,0,Sri Lanka,Canadian Non-Profit Making,LK,Sri Lanka,0,4118,1.0,0,S4141,OAD Asia Programming,13838.55,15111,0,Governmental,1,3,1000788,1.0,0,Public finance management,A032748002,Closed,92345.0,B4100,OGM Asia Pacific,D4100,"OAA Afghanistan, Pakistan and Sri Lanka",0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,0,Sri Lanka,Canadian Non-Profit Making,LK,Sri Lanka,0,4118,1.0,0,S4141,OAD Asia Programming,3058.65,12110,0,Civil Society,1,3,1001649,1.0,0,Health policy and administrative management,A032760007,Closed,1743155.0,B4100,OGM Asia Pacific,D4100,"OAA Afghanistan, Pakistan and Sri Lanka",0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,0,Sri Lanka,Canadian Non-Profit Making,LK,Sri Lanka,0,4118,1.0,0,S4141,OAD Asia Programming,3058.65,12181,0,Civil Society,1,3,1001649,1.0,0,Medical education/training,A032760007,Closed,1743155.0,B4100,OGM Asia Pacific,D4100,"OAA Afghanistan, Pakistan and Sri Lanka",0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,0.0,0,0,Sri Lanka,Canadian Non-Profit Making,LK,Sri Lanka,0,4118,1.0,0,S4141,OAD Asia Programming,679.7,12230,0,Civil Society,1,3,1001649,1.0,0,Basic health infrastructure,A032760007,Closed,1743155.0,B4100,OGM Asia Pacific,D4100,"OAA Afghanistan, Pakistan and Sri Lanka",0,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,2131536.6,1,1,Middle East Peace Process,Canadian Non-Profit Making,JO,Western Asia,0,4268,1.0,0,S4264,EDD Europe-Middle East Programming,181692.45,12181,0,Civil Society,1,3,1010271,0.25,1,Medical education/training,A032764001,Closed,2131536.6,B3100,"EGM Europe, Middle East and Maghreb",D3100,West Bank Gaza & Palestinian Refugees,1,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,2131536.6,1,1,Middle East Peace Process,Canadian Non-Profit Making,JO,Western Asia,0,4268,1.0,0,S4264,EDD Europe-Middle East Programming,20188.05,16010,0,Civil Society,1,3,1010271,0.25,1,Social/welfare services,A032764001,Closed,2131536.6,B3100,"EGM Europe, Middle East and Maghreb",D3100,West Bank Gaza & Palestinian Refugees,1,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,2131536.6,1,1,Middle East Peace Process,Canadian Non-Profit Making,PS,Western Asia,0,4268,1.0,0,S4264,EDD Europe-Middle East Programming,181692.45,12181,0,Civil Society,1,3,1010271,0.25,1,Medical education/training,A032764001,Closed,2131536.6,B3100,"EGM Europe, Middle East and Maghreb",D3100,West Bank Gaza & Palestinian Refugees,1,0,Responsive,Uncoded: Pre-APP,Not PBA,0
2009/2010,0.0,2131536.6,1,1,Middle East Peace Process,Canadian Non-Profit Making,PS,Western Asia,0,4268,1.0,0,S4264,EDD Europe-Middle East Programming,20188.05,16010,0,Civil Society,1,3,1010271,0.25,1,Social/welfare services,A032764001,Closed,2131536.6,B3100,"EGM Europe, Middle East and Maghreb",D3100,West Bank Gaza & Palestinian Refugees,1,0,Responsive,Uncoded: Pre-APP,Not PBA,0
