Fiscal year,Continent ID,Division ID,Disability issues (marker),Youth issues (marker),Branch ID,Gender equality (marker),Project Browser country ID,Organisation class,Continent name,CountryRegion percent,Division name,Status,Participatory development and good governance,CFLI (marker),Organisation type,CountryRegion name,Amount spent,Bilateral aid (international marker),Project number,ICT as a tool for development (marker),Biodiversity (marker),Indigenous issues (marker),Section ID,Regional program (marker),Maximum CIDA contribution (project-level),Branch name,Section name,Fund centre ID,Fund centre name,Untied amount(Project-level budget),FSTC percent,IRTC percent,CIDA business delivery model (old),Programming process (new),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker)
2009/2010,1,D4400,0,0,B4400,1,HT,Individual,America,1.0,NDD Americas Programming,Terminating,0,0,Canadian Profit Making,Haiti,1817.7255,1,A033457001,0,0,0,S4449,0,19721298.01,NGM Americas,Ha�ti & Dominican Republic Section,4452,Haiti,19721298.01,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,1,HT,Individual,America,1.0,NDD Americas Programming,Terminating,0,0,Canadian Profit Making,Haiti,8482.719000000001,1,A033457001,0,0,0,S4449,0,19721298.01,NGM Americas,Ha�ti & Dominican Republic Section,4452,Haiti,19721298.01,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D6220,0,0,B6100,0,CA,Civil Society,America,1.0,KED Engaging Canadians,Closed,1,0,Canadian Non-Profit Making,Canada,1654.11,1,A033459001,0,0,0,S6222,0,14866.77,KFM Partnership for Develop. Innovation,Education and Knowledge,2240,Journalism and Development Initiative,0.0,0.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,0,X1,Para-Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,0,0,Canadian Non-Profit Making,Africa MC,171148.0,1,A033463001,0,0,0,S4281,0,4932896.09,WGM Sub-Saharan Africa,"AHSI, Extractives, Special Initiatives",4333,African Health Systems Initiative,4932896.09,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,0,X1,Para-Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,0,0,Canadian Non-Profit Making,Africa MC,342296.0,1,A033463001,0,0,0,S4281,0,4932896.09,WGM Sub-Saharan Africa,"AHSI, Extractives, Special Initiatives",4333,African Health Systems Initiative,4932896.09,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,0,X1,Para-Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,0,0,Canadian Non-Profit Making,Africa MC,171148.0,1,A033463001,0,0,0,S4281,0,4932896.09,WGM Sub-Saharan Africa,"AHSI, Extractives, Special Initiatives",4333,African Health Systems Initiative,4932896.09,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,X2,Multilateral,America,1.0,NDD Americas Programming,Closed,1,0,Foreign Non-Profit Making,Americas MC,5000000.0,1,A033468001,0,0,0,S4429,1,25000000.0,NGM Americas,Caricom - Adm,4434,Caribbean Region,25000000.0,0.85,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,X2,Multilateral,America,1.0,NDD Americas Programming,Closed,1,0,Foreign Non-Profit Making,Americas MC,5000000.0,1,A033468001,0,0,0,S4429,1,25000000.0,NGM Americas,Caricom - Adm,4434,Caribbean Region,25000000.0,0.85,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,X2,Multilateral,America,1.0,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,Americas MC,1389599.0,1,A033475001,0,0,0,S4429,1,25000000.0,NGM Americas,Caricom - Adm,4434,Caribbean Region,25000000.0,0.0,0.0,Core Funding,Uncoded: Pre-APP,Pooled funding,0,0
2009/2010,2,D6214,0,0,B6100,0,X1,Civil Society,Africa,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Africa MC,22800.162,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D6214,0,0,B6100,0,X1,Civil Society,Africa,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Africa MC,9771.498,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D6214,0,0,B6100,0,X2,Civil Society,America,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Americas MC,22800.162,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D6214,0,0,B6100,0,X2,Civil Society,America,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Americas MC,9771.498,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6214,0,0,B6100,0,X3,Civil Society,Asia,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Asia MC,22800.162,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D6214,0,0,B6100,0,X3,Civil Society,Asia,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Asia MC,9771.498,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,5,D6214,0,0,B6100,0,X4,Civil Society,Europe,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Europe MC,22800.162,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,5,D6214,0,0,B6100,0,X4,Civil Society,Europe,0.25,KGD Sustainable Economic Growth Partner.,Closed,2,0,Canadian Non-Profit Making,Europe MC,9771.498,1,A033488001,0,0,0,S6219,0,530011.46,KFM Partnership for Develop. Innovation,Public Institutions & Elections,6219,Public Institutions & Elections,530011.46,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,1,B4100,1,PK,Civil Society,Asia,1.0,OAD Asia Programming,Closed,2,0,Foreign Non-Profit Making,Pakistan,47173.93,1,A033491001,0,0,0,S4141,0,1472173.93,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4124,Pakistan,1472173.93,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,2,ID,Governmental,Asia,1.0,OAD Asia Programming,Operational,2,0,Canadian Non-Profit Making,Indonesia,5772.69,1,A033493001,0,0,0,S4126,0,11000000.0,OGM Asia Pacific,OAI Indonesia and SEA Regional,4127,Indonesia,11000000.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,3,D4100,0,0,B4100,2,ID,Civil Society,Asia,1.0,OAD Asia Programming,Operational,2,0,Canadian Profit Making,Indonesia,21939.195,1,A033493001,0,0,0,S4126,0,11000000.0,OGM Asia Pacific,OAI Indonesia and SEA Regional,4127,Indonesia,11000000.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,3,D4100,0,0,B4100,2,ID,Governmental,Asia,1.0,OAD Asia Programming,Operational,2,0,Canadian Non-Profit Making,Indonesia,1154.538,1,A033493001,0,0,0,S4126,0,11000000.0,OGM Asia Pacific,OAI Indonesia and SEA Regional,4127,Indonesia,11000000.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,3,D4100,0,0,B4100,2,ID,Civil Society,Asia,1.0,OAD Asia Programming,Operational,2,0,Canadian Profit Making,Indonesia,4387.839,1,A033493001,0,0,0,S4126,0,11000000.0,OGM Asia Pacific,OAI Indonesia and SEA Regional,4127,Indonesia,11000000.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,3,D4100,0,0,B4100,2,ID,Governmental,Asia,1.0,OAD Asia Programming,Operational,2,0,Canadian Non-Profit Making,Indonesia,769.692,1,A033493001,0,0,0,S4126,0,11000000.0,OGM Asia Pacific,OAI Indonesia and SEA Regional,4127,Indonesia,11000000.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,3,D4100,0,0,B4100,2,ID,Civil Society,Asia,1.0,OAD Asia Programming,Operational,2,0,Canadian Profit Making,Indonesia,2925.2259999999997,1,A033493001,0,0,0,S4126,0,11000000.0,OGM Asia Pacific,OAI Indonesia and SEA Regional,4127,Indonesia,11000000.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,2,D4207,0,0,B4200,3,ML,Governmental,Africa,1.0,WWD West & Central Africa,Closed,1,1,Canadian Non-Profit Making,Mali,1048.475,1,A033497001,0,0,0,S4215,0,497898.53,WGM Sub-Saharan Africa,Mali Program Section,4216,Mali,497898.53,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4207,0,0,B4200,3,ML,Governmental,Africa,1.0,WWD West & Central Africa,Closed,1,1,Canadian Non-Profit Making,Mali,1048.475,1,A033497001,0,0,0,S4215,0,497898.53,WGM Sub-Saharan Africa,Mali Program Section,4216,Mali,497898.53,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1,D4400,0,0,B4400,0,MX,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,Central America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,MX,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,Central America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,PE,Multilateral,America,0.14,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,5250.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,PE,Multilateral,America,0.14,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,5250.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,PY,Multilateral,America,0.14,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,5250.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,PY,Multilateral,America,0.14,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,5250.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,AR,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,AR,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,BR,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,BR,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,CO,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,1,D4400,0,0,B4400,0,CO,Multilateral,America,0.18,NDD Americas Programming,Closed,0,0,Foreign Non-Profit Making,South America,6750.0,1,A033499001,0,0,0,S4413,1,205716.24,NGM Americas,South America,4427,*S.A. Regional,205716.24,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,1,0
2009/2010,3,D4100,0,0,B4100,2,BD,Civil Society,Asia,1.0,OAD Asia Programming,Operational,0,0,Canadian Non-Profit Making,Bangladesh,1108041.0,1,A033504001,0,0,0,S4122,0,8250000.0,OGM Asia Pacific,Bangladesh Section,4122,Bangladesh,8250000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Multilateral,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Foreign Non-Profit Making,Ethiopia,1200000.0,1,A033518001,0,0,0,S4227,0,15000000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,15000000.0,0.0,0.0,Core Funding,Uncoded: Pre-APP,Pooled funding,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Multilateral,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Foreign Non-Profit Making,Ethiopia,750000.0,1,A033518001,0,0,0,S4227,0,15000000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,15000000.0,0.0,0.0,Core Funding,Uncoded: Pre-APP,Pooled funding,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Multilateral,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Foreign Non-Profit Making,Ethiopia,600000.0,1,A033518001,0,0,0,S4227,0,15000000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,15000000.0,0.0,0.0,Core Funding,Uncoded: Pre-APP,Pooled funding,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Multilateral,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Foreign Non-Profit Making,Ethiopia,450000.0,1,A033518001,0,0,0,S4227,0,15000000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,15000000.0,0.0,0.0,Core Funding,Uncoded: Pre-APP,Pooled funding,0,0
2009/2010,2,D4270,0,0,B4200,1,ET,Individual,Africa,1.0,WED Southern & Eastern Africa,Terminating,1,0,Canadian Profit Making,Ethiopia,16429.918,1,A033519PRE,0,0,0,S4227,0,190277.65,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,190277.65,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,1,ET,Individual,Africa,1.0,WED Southern & Eastern Africa,Terminating,1,0,Canadian Profit Making,Ethiopia,57504.712999999996,1,A033519PRE,0,0,0,S4227,0,190277.65,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,190277.65,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,1,ET,Individual,Africa,1.0,WED Southern & Eastern Africa,Terminating,1,0,Canadian Profit Making,Ethiopia,8214.959,1,A033519PRE,0,0,0,S4227,0,190277.65,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,190277.65,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,1,B4200,2,ZA,Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,0,0,Canadian Non-Profit Making,South Africa,1698323.676,1,A033520001,0,0,0,S4275,0,11751336.08,WGM Sub-Saharan Africa,Southern & Eastern Africa Geographic Pro,4284,South Africa,11751336.08,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,1,B4200,2,ZA,Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,0,0,Canadian Non-Profit Making,South Africa,727853.0040000001,1,A033520001,0,0,0,S4275,0,11751336.08,WGM Sub-Saharan Africa,Southern & Eastern Africa Geographic Pro,4284,South Africa,11751336.08,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Canadian Non-Profit Making,Ethiopia,4496.835,1,A033521PRE,0,0,0,S4227,0,59355.12,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,59355.12,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Canadian Non-Profit Making,Ethiopia,35974.68,1,A033521PRE,0,0,0,S4227,0,59355.12,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,59355.12,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,ET,Governmental,Africa,1.0,WED Southern & Eastern Africa,Closed,1,0,Canadian Non-Profit Making,Ethiopia,4496.835,1,A033521PRE,0,0,0,S4227,0,59355.12,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4229,Ethiopia,59355.12,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,1,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,1,0,Canadian Non-Profit Making,Afghanistan,8813.0,1,A033525001,0,0,0,S4141,0,680000.0,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,0.0,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,0,0,Foreign Profit Making,Afghanistan,2814132.402,1,A033528001,0,0,0,S4141,0,18773732.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,18773732.23,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,3,D4100,0,0,B4100,0,AF,Civil Society,Asia,1.0,OAD Asia Programming,Closed,0,0,Foreign Profit Making,Afghanistan,1876088.2680000002,1,A033528001,0,0,0,S4141,0,18773732.23,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",4125,Afghanistan,18773732.23,1.0,0.0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,BJ,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,168745.80800000002,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,BJ,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,24106.543999999998,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,BJ,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,48213.087999999996,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,SN,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,168745.80800000002,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,SN,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,24106.543999999998,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,SN,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,48213.087999999996,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,GH,Civil Society,Africa,0.16,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,192852.35199999998,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,GH,Civil Society,Africa,0.16,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,27550.336,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,GH,Civil Society,Africa,0.16,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Western Africa,55100.672,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,KE,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,168745.80800000002,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,KE,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,24106.543999999998,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,KE,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,48213.087999999996,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,TZ,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,168745.80800000002,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,TZ,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,24106.543999999998,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,TZ,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,48213.087999999996,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,UG,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,168745.80800000002,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,UG,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,24106.543999999998,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2,D4270,0,0,B4200,2,UG,Civil Society,Africa,0.14,WED Southern & Eastern Africa,Terminating,1,0,Canadian Non-Profit Making,Eastern Africa,48213.087999999996,1,A033531001,0,0,0,S4227,1,13700000.0,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",4246,PanAfrica,13700000.0,1.0,0.0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
