assay_id,src_assay_id,assay_tax_id,assay_tissue,variant_id,assay_subcellular_fraction,confidence_score,assay_type,relationship_type,curated_by,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
3537,,5800.0,,,,9,F,D,Exlert,16909,Antagonistic affinity tested against isolated human cloned alpha-1d adrenoceptor subtype,,,Homo sapiens,,
3538,,41627.0,,,,8,B,H,xutocurat7on,15629,In vitro binding affinity towards 5-hydroxytryptamine receptor 1A receptor by using [3H]8-OH-DPAT in rat hippocampal membranes.,,,Homo sapiens,,
3539,,,,,,8,B,H,Autocuratlpn,15629,Tested in vitro for % inhibition against 5-hydroxytryptamine receptor 1A,,,,,
3540,,,,,,8,B,H,Edpert,15629,In vitro binding affinity at 5-hydroxytryptamine receptor 1A receptor in rat hippocampal membranes by [3H]8-OH-DPAT displacement.,,,,,
3541,,,Sttiatum,,,8,F,H,Autocurs5ion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 0.10 umol/kg,,,,,
3542,,,Striafum,,,8,F,H,Aitkcuration,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 10 umol/kg,,,,,
3543,,,S4riatum,,,8,F,H,Autocirarion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 0.32 umol/kg,,,,,
3544,,,Stria6um,,,8,F,H,xutochration,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 3.2 umol/kg,,,,,
3545,,,etriatum,,,8,F,H,Autoc8rati0n,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 32 umol/kg,,,,,
3546,,,Strlatum,,,8,F,H,xjtocuration,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 0.032 umol/kg,,,,,
3547,,,Stria6um,,,8,F,H,Autocurarlon,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 1.0 umol/kg,,,,,
3548,,,S6riatum,,,8,F,H,Autoxurarion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 10 umol/kg,,,,,
3549,,,Sttiatum,,,8,F,H,Autocurwyion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 100 umol/kg,,,,,
3550,,,Str9atum,,,8,F,H,Au4ocurqtion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 3.2 umol/kg,,,,,
3551,,,Striatuk,,,8,F,H,Autocurqtiom,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 32 umol/kg,,,,,
3552,,,Likbkcsystem,,,8,F,H,xutocuratiog,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.032 umol/kg,,,,,
3553,,,Limhicsystek,,,8,F,H,Autocu3ayion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg,,,,,
3554,,,Limbicsyxtsm,,,8,F,H,Autoc7ratiog,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.32 umol/kg,,,,,
3555,,,Limbicsysgeh,,,8,F,H,Augocurarion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 1.0 umol/kg,,,,,
3556,,,iimbiceystem,,,8,F,H,Aurocuratoon,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 10 umol/kg,,,,,
3557,,,Limbixs7stem,,,8,F,H,Aytocuratipn,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 100 umol/kg,,,,,
3558,,,Llmbicststem,,,8,F,H,Autovurwtion,10034,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 3.2 umol/kg,,,,,
3559,,,,,,8,B,H,dxpert,1274,Binding affinity against 5-hydroxytryptamine 4 receptor,,,,,
3560,,,,,,8,F,H,xutocuratiob,17358,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,,,,
3561,,,,,,8,B,H,Autocu3a6ion,14532,Inhibitory activity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand at 10e-5 M concentration,,,,,
3562,,,,,,8,B,H,Ex9ert,16989,Binding affinity towards Serotonin 5-hydroxytryptamine 4 receptor,,,,,
3563,,,,,,8,B,H,Autof7ration,17200,Inhibitory constant against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 radioligand,,,,,
3564,,,,,,8,B,H,Autoc8rat7on,15779,Binding affinity towards 5-hydroxytryptamine 4 receptor,,,,,
3565,,,,,,8,B,H,Autocugatjon,15779,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,,,,
3566,,,,,,8,B,H,xutoduration,15779,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,,,,
3567,,,,,,8,B,H,Autoc8ratiln,15650,Binding affinity was determined against cloned 5-hydroxytryptamine 4A receptor isoform expressed in COS-7 cells,,,,,COS-7
3568,,,,,,8,B,H,Auhocuratiob,15650,Binding affinity was determined against cloned 5-hydroxytryptamine 4B receptor isoform expressed in COS-7 cells,,,,,COS-7
3569,,,,,,8,B,H,A6tockration,15650,Binding affinity was determined against cloned 5-hydroxytryptamine 4C receptor isoform expressed in COS-7 cells,,,,,COS-7
3570,,,,,,8,B,H,Autocurahiob,15650,Binding affinity was determined against cloned 5-hydroxytryptamine 4D receptor isoform expressed in COS-7 cells,,,,,COS-7
3571,,,,,,8,B,H,Au5ocura4ion,17046,Binding affinity of compound towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,,,,,C6
3572,,,,,,8,B,H,Expeft,17046,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,,,,,C6
3573,,,,,,8,B,H,Exp4rt,15650,Binding affinity was determined against cloned 5-hydroxytryptamine 4E receptor isoform expressed in C6 glial cells incubated with 0.2 nM [3H]GR-113808,,,,,C6
3574,,,,,,8,B,H,Exper4,17046,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand; Not determined,,,,,C6
3575,,,,,,8,B,H,Expery,17066,Binding affinity towards 5-hydroxytryptamine 5 receptor,,,,,
3576,,,,,,8,B,H,Autovurati8n,17200,Inhibitory constant against human 5-hydroxytryptamine 5A receptor using [3H]LSD radioligand,,,,,
3577,,54990.0,,,,9,B,D,Expedt,16146,Binding affinity against 5-hydroxytryptamine 5A receptor,,,Homo sapiens,,
3578,,,,,,8,B,H,Autocuratoob,15250,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 5A receptor stably expressed in CHO cells,,,,,CHO
3579,,32172.0,,,,9,B,D,Expwrt,6491,Affinity towards human 5-hydroxytryptamine 5A serotonin receptor,,,Homo sapiens,,
3580,,62799.0,,,,9,B,D,Ezpert,17066,Binding affinity towards human 5-hydroxytryptamine 5A receptor,,,Homo sapiens,,
3581,,44197.0,,,,9,B,D,Experr,17066,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,,,Homo sapiens,,
3582,,31615.0,,,,9,B,D,4xpert,4234,Binding affinity to cloned human 5-hydroxytryptamine 5A receptor,,,Homo sapiens,,
3583,,,,,,8,B,H,Auyoxuration,6013,Binding affinity towards 5-HT5A receptor,,,,,
3584,,,,,,8,B,H,Ezpert,17175,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,,,,,
3585,,,,,,8,B,H,qutocu5ation,15818,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 5A receptor,,,,,
3586,,,,,,8,B,H,zutocuratiog,6166,Binding affinity towards cloned human 5-HT5A receptor was determined,,,,,
3587,,,,,,8,B,H,Autocuratj8n,15779,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,,,,,HEK293
3588,,,,,,8,B,H,Autocirati0n,15779,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,,,,,HEK293
3589,,,,,,8,B,H,Autocurqtiob,5213,Compound was tested for its binding affinity in 5-hydroxytryptamine 5A receptor (using human cloned receptors in HEK 293 and [3H]5-CTas a radioligand ),,,,,HEK293
3590,,9755.0,,,,9,B,D,wxpert,17066,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor,,,Mus musculus,,
3591,,80960.0,,,,9,B,D,2xpert,17066,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [125I]-2-iodo LSD as radioligand,,,Mus musculus,,
3592,,34239.0,,,,9,B,D,Experr,17066,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]- LSD as radioligand,,,Mus musculus,,
3593,,6829.0,,,,9,B,D,Eapert,17066,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]LSD as radioligand,,,Mus musculus,,
3594,,38223.0,,,,9,B,D,Expe5t,17066,Binding affinity towards murine 5-hydroxytryptamine 5A receptor,,,Mus musculus,,
3595,,,,,,8,B,H,Exper6,17175,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor using LSD as radioligand,,,,,
3596,,,,,,8,B,H,Autocueatipn,16190,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,,,,,HEK293
3597,,,,,,8,B,H,s6tocuration,16190,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,,,,,HEK293
3598,,,,,,8,B,H,Ex9ert,4820,Binding affinity towards 5-HT5a receptor,,,,,
3599,,5044.0,,,,9,B,D,Edpert,17066,Binding affinity towards 5-hydroxytryptamine 5A receptor,,,Homo sapiens,,
3600,,,,,,8,B,H,Ex0ert,17066,Binding affinity for rodent 5-hydroxytryptamine 5A receptor,,,,,
3601,,,,,,8,B,H,Edpert,17175,Binding affinity towards 5-hydroxytryptamine 5A receptor using lysergic acid diethylamide (LSD) as radioligand,,,,,
3602,,,,,,8,B,H,sutocuratjon,16633,Binding affinities against 5-hydroxytryptamine 5A receptor,,,,,
3603,,,,,,8,B,H,Autocyratiom,16633,Binding affinities towards 5-hydroxytryptamine 5A receptor,,,,,
3604,,,,,,8,B,H,Aurocufation,16700,The binding affinity towards 5-hydroxytryptamine 5A receptor; No affinity,,,,,
3605,,17812.0,,,,4,F,H,Autkcurztion,4639,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 0.01 uM,,,Cavia porcellus,,
3606,,,,,,4,B,H,Autocuratiij,5486,Binding affinity towards 5-HT3 receptor by the displacement of [3H]GR-65630] in human recombinant receptors in mammalian cell,,,,,
3607,,83386.0,,,,9,B,D,Exprrt,16146,Inhibition of human 5-hydroxytryptamine 6 receptor,,,Homo sapiens,,
3608,,25796.0,,,,9,B,D,Exp4rt,17273,Binding affinity towards 5-hydroxytryptamine 6 receptor using [3H]- LSD as radioligand,,,Homo sapiens,,
3609,,,,,,8,B,H,Ahtocurarion,17687,Inhibition against human 5-hydroxytryptamine 6 receptor,,,,,
3610,,25324.0,,,,9,B,D,Exlert,6491,Affinity towards human 5-hydroxytryptamine 6 serotonin receptor,,,Homo sapiens,,
3611,,,,,,8,B,H,Expett,16190,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,,,,,HeLa
3612,,86479.0,,,,9,B,D,Edpert,17066,Binding affinity towards [3H]LSD-labeled human 5-hydroxytryptamine 6 receptor,,,Homo sapiens,,
3613,,21526.0,,,,9,B,D,wxpert,17066,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,Homo sapiens,,
3614,,50087.0,,,,9,B,D,Edpert,17066,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [125I]-2-iodo LSD as radioligand,,,Homo sapiens,,
3615,,78642.0,,,,9,B,D,Exper6,17066,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,,,Homo sapiens,,
3616,,7968.0,,,,9,B,D,2xpert,3555,Binding affinity against 5-hydroxytryptamine 6 receptor,,,Homo sapiens,,
3617,,,,,,8,B,H,Exlert,5808,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,
3618,,,,,,8,B,H,Autocyrwtion,6013,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,
3619,,,,,,8,B,H,Exoert,15818,"Binding affinity for human 5-hydroxytryptamine 6 receptor expressed in HEK 293 human embryonic kidney cells, [3H]-lysergic acid diethylamide as radioligand",,,,,HEK293
3620,,,,,,8,B,H,zutociration,16209,Binding affinity towards human 5-hydroxytryptamine 6 receptor using [3H]LSD as radioligand,,,,,
3621,,,,,,8,B,H,Experf,3935,Binding affinity against human 5-hydroxytryptamine 6 receptor stably transfected to HEK 293 human embryonic kidney cells using [3H]-lysergic acid diethylamide as radioligand,,,,,HEK293
3622,,,,,,8,B,H,Autoc6rati9n,15818,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,
3623,,73779.0,,,,9,B,D,Eapert,3805,Displacement of [3H]LSD from human 5-hydroxytryptamine 6 receptor expressed in HEK 293 cells,,,Homo sapiens,,HEK293
3624,,,,,,8,B,H,Ecpert,16441,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,,,,,
3625,,,,,,8,B,H,Expeft,16441,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD; ND is No Data.,,,,,
3626,,,,,,8,B,H,3xpert,6786,Ability to displace [3H]LSD from human 5-hydroxytryptamine 6 receptor transiently expressed in COS-7 cells,,,,,COS-7
3627,,3702.0,,,,9,B,D,Exlert,4234,In vitro binding affinity to human 5-hydroxytryptamine 6 receptor,,,Homo sapiens,,
3628,,,,,,8,B,H,A7tocuratjon,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 6 receptor,,,,,
3629,,,,,,8,B,H,Aut8curahion,17200,Inhibitory constant against human 5-hydroxytryptamine 6 receptor using [3H]LSD radioligand,,,,,
3630,,,,,,8,B,H,Autoduratjon,17451,Antagonism assessed in a functional cAMP binding assay using 5-CT to stimulate human 5-hydroxytryptamine 6 receptor expressed in HEK 293 cells,,,,,HEK293
3631,,,,,,8,F,H,Auyocura6ion,3935,The compound was tested for antagonist activity by inhibition of human 5-HT6 stimulated adenylate cyclase,,,,,
3632,,,,,,8,B,H,Aut9curqtion,5033,Ability to displace the radioligand [3H]LSD from human 5-hydroxytryptamine 6 receptor,,,,,
3633,,,,,,8,B,H,Experh,4540,Binding affinity against human 5-hydroxytryptamine 6 receptor,,,,,
3634,,47378.0,,,,9,B,D,Eapert,4540,Binding affinity to human cloned 5-HT6 receptor in HeLa cells using [3H]- LSD as radioligand,,,Homo sapiens,,HeLa
3635,,31511.0,,,,9,B,D,Eapert,4540,Binding affinity to human cloned 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]- LSD as radioligand,,,Homo sapiens,,HeLa
3636,,,,,,8,B,H,Autocutatkon,17296,Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells,,,,,HeLa
3637,,,,,,8,B,H,zutocutation,17296,Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand,,,,,HeLa
3638,,,,,,8,B,H,xuhocuration,17296,Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand,,,,,HeLa
3639,,,,,,8,B,H,Autocu3xtion,15779,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,,,,,CHO
3640,,,,,,8,B,H,Autofurat8on,15779,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,,,,,HEK293
3641,,,,,,8,B,H,Autlckration,15779,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand; ND means no data.,,,,,HEK293
3642,,,,,,8,B,H,Auticurati0n,15779,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,,,,,HEK293
3643,,,,,,8,B,H,Autofuratioh,15779,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HeLa cells using [3H]LSD as radioligand;ND means no data.,,,,,HeLa
3644,,,,,,8,B,H,Autocuratiij,6166,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,
3645,,,,,,8,B,H,Autocurat7oj,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD as radioligand,,,,,HeLa
3646,,,,,,8,B,H,zutocurati0n,15316,Compound was evaluated for its ability to displace [3H]LSD binding from human recombinant 5-hydroxytryptamine 6 receptor,,,,,
3647,,,,,,8,B,H,Expedt,4199,Binding affinity against human 5-hydroxytryptamine 6 receptor,,,,,
3648,,,,,,8,B,H,Ezpert,15146,Binding affinity against human cloned 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]LSD,,,,,HeLa
3649,,,,,,8,B,H,Autocura5jon,5213,Compound was tested for its binding affinity in 5-hydroxytryptamine 6 receptor (using human cloned receptors in HeLa and [3H]LSD as a radioligand ),,,,,
3650,,,,,,8,B,H,Auticuratiog,16429,In vitro binding affinity at human recombinant 5-hydroxytryptamine 6 receptor in mammalian cells using 3[H]LSD as the radioligand,,,,,
3651,,,,,,8,B,H,Autocugxtion,14818,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]5-LSD.,,,,,HeLa
3652,,,,,,8,B,H,Autocurztioj,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=3",,,,,HeLa
3653,,,,,,8,B,H,wutoc6ration,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=9",,,,,HeLa
3654,,,,,,8,B,H,Autocurat7om,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]LSD as radioligand; n=3",,,,,HeLa
3655,,,,,,8,B,H,Autocurst8on,15250,Compound was tested for the displacement of [3H]5-HT binding to cloned rat 5-hydroxytryptamine 6 receptor stably expressed in CHO cells,,,,,CHO
3656,,,,,,8,B,H,Au5ocurqtion,14423,Binding affinity against 5-hydroxytryptamine 6 receptor from CHO cell membranes using [3H]5-HT as the radioligand.,,,,,
3657,,,,,,8,B,H,Au4ocura4ion,15086,The compound was tested for binding affinity against 5-hydroxytryptamine 6 receptor,,,,,
3658,,,,,,8,B,H,Autocura5ipn,4342,Binding affinity of compound towards serotonin 5-hydroxytryptamine 6 receptor was determined,,,,,
3659,,21610.0,,,,9,B,D,Au4ocurarion,16190,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells,,,Homo sapiens,,HeLa
3660,,,,,,8,B,H,2xpert,4820,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,
3661,,,,,,8,B,H,A7tocurahion,4639,Percentage of displacement at 5-hydroxytryptamine 6 receptor at 10e-8 M,,,,,
3662,,1166.0,,,,9,F,D,Ecpert,17066,Antagonistic activity towards 5-hydroxytryptamine 6 receptor was evaluated in cAMP assay,,,Homo sapiens,,
3663,,,,,,8,B,H,Autkcueation,6011,Inhibition of binding towards 5-hydroxytryptamine 6 receptor at 100 nM concentration,,,,,
