ss_d,ss_sbclllr_frctn,ss_tst_tp,ss_tp,tss_d,ss_tx_d,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt,vrnt_d
10742,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620463,,BAO_0000218,
10743,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620464,,BAO_0000218,
10744,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620465,,BAO_0000218,
10745,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620466,,BAO_0000218,
10746,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620467,,BAO_0000218,
10747,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620468,,BAO_0000218,
10748,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620469,,BAO_0000218,
10749,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620470,,BAO_0000218,
10750,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620471,,BAO_0000218,
10751,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620472,,BAO_0000218,
10752,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620473,,BAO_0000218,
10753,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620474,,BAO_0000218,
10754,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620475,,BAO_0000218,
10755,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620476,,BAO_0000218,
10756,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620477,,BAO_0000218,
10757,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL620478,,BAO_0000218,
10758,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618768,,BAO_0000218,
10759,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618769,,BAO_0000218,
10760,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618770,,BAO_0000218,
10761,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618771,,BAO_0000218,
10762,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618772,,BAO_0000218,
10763,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618773,,BAO_0000218,
10764,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL875842,,BAO_0000218,
10765,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618774,,BAO_0000218,
10766,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618775,,BAO_0000218,
10767,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618776,,BAO_0000218,
10768,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618777,,BAO_0000218,
10769,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618778,,BAO_0000218,
10770,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618779,,BAO_0000218,
10771,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618780,,BAO_0000218,
10772,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618781,,BAO_0000218,
10773,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618782,,BAO_0000218,
10774,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618783,,BAO_0000218,
10775,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618784,,BAO_0000218,
10776,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618785,,BAO_0000218,
10777,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618786,,BAO_0000218,
10778,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618787,,BAO_0000218,
10779,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618788,,BAO_0000218,
10780,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618789,,BAO_0000218,
10781,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618790,,BAO_0000218,
10782,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618791,,BAO_0000218,
10783,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL875843,,BAO_0000218,
10784,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL618792,,BAO_0000218,
10785,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623395,,BAO_0000218,
10786,,In vivo,A,,314293.0,U,0,Autocuration,1,,CHEMBL623396,,BAO_0000218,
10787,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623397,,BAO_0000218,
10788,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623398,,BAO_0000218,
10789,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL623399,,BAO_0000218,
10790,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL623400,,BAO_0000218,
10791,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL623401,,BAO_0000218,
10792,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL623402,,BAO_0000218,
10793,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL623403,,BAO_0000218,
10794,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL623404,,BAO_0000218,
10795,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625997,,BAO_0000218,
10796,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625998,,BAO_0000218,
10797,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625999,,BAO_0000218,
10798,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL626000,,BAO_0000218,
10799,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL626001,,BAO_0000218,
10800,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL626002,,BAO_0000218,
10801,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL626003,,BAO_0000218,
10802,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626004,,BAO_0000218,
10803,,In vivo,A,,10141.0,N,1,Intermediate,1,,CHEMBL626005,,BAO_0000218,
10804,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626006,,BAO_0000218,
10805,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626007,,BAO_0000218,
10806,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL626008,,BAO_0000218,
10807,,In vivo,A,2107.0,9615.0,N,1,Intermediate,1,,CHEMBL626009,,BAO_0000218,
10808,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626010,,BAO_0000218,
10809,,In vivo,A,178.0,10090.0,N,1,Intermediate,1,,CHEMBL626011,,BAO_0000218,
10810,,In vivo,A,178.0,10090.0,N,1,Intermediate,1,,CHEMBL626012,,BAO_0000218,
10811,,In vivo,A,178.0,10090.0,N,1,Intermediate,1,,CHEMBL626013,,BAO_0000218,
10812,,In vivo,A,178.0,10090.0,N,1,Intermediate,1,,CHEMBL626014,,BAO_0000218,
10813,,In vivo,A,178.0,10090.0,N,1,Intermediate,1,,CHEMBL877496,,BAO_0000218,
10814,,In vivo,F,,9615.0,N,1,Intermediate,1,,CHEMBL626015,,BAO_0000218,
10815,,In vivo,F,,9615.0,N,1,Intermediate,1,,CHEMBL626016,,BAO_0000218,
10816,,In vivo,F,,9615.0,N,1,Intermediate,1,,CHEMBL626017,,BAO_0000218,
10817,,In vivo,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL626018,,BAO_0000218,
10818,,In vivo,A,1969.0,9615.0,N,1,Intermediate,1,,CHEMBL626692,,BAO_0000218,
10819,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626693,,BAO_0000218,
10820,,In vivo,A,1969.0,10116.0,U,0,Autocuration,1,,CHEMBL626694,,BAO_0000218,
10821,,In vivo,A,178.0,9615.0,N,1,Intermediate,1,,CHEMBL626695,,BAO_0000218,
10822,,In vivo,A,178.0,9615.0,N,1,Intermediate,1,,CHEMBL626696,,BAO_0000218,
10823,,In vivo,A,178.0,9615.0,N,1,Intermediate,1,,CHEMBL626697,,BAO_0000218,
10824,,In vivo,A,178.0,9615.0,N,1,Intermediate,1,,CHEMBL626859,,BAO_0000218,
10825,,In vivo,A,178.0,9615.0,N,1,Intermediate,1,,CHEMBL626860,,BAO_0000218,
10826,,In vivo,A,178.0,9615.0,N,1,Intermediate,1,,CHEMBL626861,,BAO_0000218,
10827,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626296,,BAO_0000218,
10828,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL626297,,BAO_0000218,
10829,,In vivo,A,1969.0,,U,0,Autocuration,1,,CHEMBL626298,,BAO_0000218,
10830,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626299,,BAO_0000218,
10831,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626300,,BAO_0000218,
10832,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626301,,BAO_0000218,
10833,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626962,,BAO_0000218,
10834,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626963,,BAO_0000218,
10835,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626964,,BAO_0000218,
10836,,In vivo,A,1969.0,9541.0,N,1,Intermediate,1,,CHEMBL626965,,BAO_0000218,
10837,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL626966,,BAO_0000218,
10838,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL626967,,BAO_0000218,
10839,,In vivo,A,1969.0,9541.0,N,1,Intermediate,1,,CHEMBL626968,,BAO_0000218,
10840,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626969,,BAO_0000218,
10841,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL627126,,BAO_0000218,
10842,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631276,,BAO_0000218,
10843,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631277,,BAO_0000218,
10844,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631278,,BAO_0000218,
10845,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL874457,,BAO_0000218,
10846,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631279,,BAO_0000218,
10847,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631280,,BAO_0000218,
10848,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631281,,BAO_0000218,
10849,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631968,,BAO_0000218,
10850,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631969,,BAO_0000218,
10851,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631970,,BAO_0000218,
10852,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631971,,BAO_0000218,
10853,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631972,,BAO_0000218,
10854,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630435,,BAO_0000218,
10855,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630436,,BAO_0000218,
10856,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630437,,BAO_0000218,
10857,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630438,,BAO_0000218,
10858,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL630439,,BAO_0000218,
10859,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL630440,,BAO_0000218,
10860,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL630441,,BAO_0000218,
10861,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL630442,,BAO_0000218,
10862,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL625234,,BAO_0000218,
10863,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL625235,,BAO_0000218,
10864,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL625236,,BAO_0000218,
10865,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL625237,,BAO_0000218,
10866,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626125,,BAO_0000218,
10867,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626126,,BAO_0000218,
10868,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626127,,BAO_0000218,
10869,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626128,,BAO_0000218,
10870,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626129,,BAO_0000218,
10871,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626130,,BAO_0000218,
10872,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626131,,BAO_0000218,
10873,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626132,,BAO_0000218,
10874,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626752,,BAO_0000218,
10875,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626753,,BAO_0000218,
10876,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626754,,BAO_0000218,
10877,,,A,2113.0,10116.0,N,1,Intermediate,1,,CHEMBL626755,,BAO_0000218,
10878,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626756,,BAO_0000218,
10879,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626757,,BAO_0000218,
10880,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626758,,BAO_0000218,
10881,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626759,,BAO_0000218,
10882,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626760,,BAO_0000218,
10883,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626394,,BAO_0000218,
10884,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626395,,BAO_0000218,
10885,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626396,,BAO_0000218,
10886,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626397,,BAO_0000218,
10887,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626398,,BAO_0000218,
10888,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL626399,,BAO_0000218,
10889,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL874653,,BAO_0000218,
10890,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626400,,BAO_0000218,
10891,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626401,,BAO_0000218,
10892,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626402,,BAO_0000218,
10893,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626403,,BAO_0000218,
10894,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626404,,BAO_0000218,
10895,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626405,,BAO_0000218,
10896,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625529,,BAO_0000218,
10897,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625530,,BAO_0000218,
10898,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625531,,BAO_0000218,
10899,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625532,,BAO_0000218,
10900,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625533,,BAO_0000218,
10901,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL875474,,BAO_0000218,
10902,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625534,,BAO_0000218,
10903,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625535,,BAO_0000218,
10904,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625536,,BAO_0000218,
10905,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625537,,BAO_0000218,
10906,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625538,,BAO_0000218,
10907,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625539,,BAO_0000218,
10908,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625540,,BAO_0000218,
10909,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625541,,BAO_0000218,
10910,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625542,,BAO_0000218,
10911,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625543,,BAO_0000218,
10912,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625544,,BAO_0000218,
10913,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625545,,BAO_0000218,
10914,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625546,,BAO_0000218,
10915,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625547,,BAO_0000218,
10916,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625548,,BAO_0000218,
10917,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625549,,BAO_0000218,
10918,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625550,,BAO_0000218,
10919,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625551,,BAO_0000218,
10920,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL875475,,BAO_0000218,
10921,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625552,,BAO_0000218,
10922,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625553,,BAO_0000218,
10923,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625554,,BAO_0000218,
10924,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625555,,BAO_0000218,
10925,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL625556,,BAO_0000218,
10926,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL624986,,BAO_0000218,
10927,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL624987,,BAO_0000218,
10928,,,A,,9615.0,N,1,Intermediate,1,,CHEMBL624988,,BAO_0000218,
10929,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624989,,BAO_0000218,
10930,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624990,,BAO_0000218,
10931,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL874391,,BAO_0000218,
10932,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624991,,BAO_0000218,
10933,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624992,,BAO_0000218,
10934,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624993,,BAO_0000218,
10935,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624994,,BAO_0000218,
10936,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624995,,BAO_0000218,
10937,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624996,,BAO_0000218,
10938,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624997,,BAO_0000218,
10939,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624998,,BAO_0000218,
10940,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL624999,,BAO_0000218,
10941,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL882955,,BAO_0000218,
10942,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625000,,BAO_0000218,
10943,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625001,,BAO_0000218,
10944,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625089,,BAO_0000218,
10945,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625090,,BAO_0000218,
10946,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625091,,BAO_0000218,
10947,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625092,,BAO_0000218,
10948,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625093,,BAO_0000218,
10949,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625094,,BAO_0000218,
10950,,In vivo,A,1637.0,9615.0,N,1,Intermediate,1,,CHEMBL625095,,BAO_0000218,
10951,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625096,,BAO_0000218,
10952,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625097,,BAO_0000218,
10953,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL882956,,BAO_0000218,
10954,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625098,,BAO_0000218,
10955,,In vivo,A,,10141.0,U,0,Autocuration,1,,CHEMBL625099,,BAO_0000218,
10956,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625100,,BAO_0000218,
10957,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625101,,BAO_0000218,
10958,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL874396,,BAO_0000218,
10959,,In vivo,F,,9615.0,U,0,Autocuration,1,,CHEMBL625102,,BAO_0000218,
10960,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL625103,,BAO_0000218,
10961,,In vivo,A,,10026.0,N,1,Intermediate,1,,CHEMBL625104,,BAO_0000218,
10962,,In vivo,A,,314293.0,U,0,Autocuration,1,,CHEMBL625105,,BAO_0000218,
10963,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625106,,BAO_0000218,
10964,,In vivo,A,,10090.0,U,0,Autocuration,1,,CHEMBL625107,,BAO_0000218,
10965,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL625108,,BAO_0000218,
10966,,In vivo,A,,10090.0,U,0,Autocuration,1,,CHEMBL625109,,BAO_0000218,
10967,,In vivo,A,,9541.0,U,0,Autocuration,1,,CHEMBL625110,,BAO_0000218,
10968,,In vivo,A,,9541.0,U,0,Autocuration,1,,CHEMBL625111,,BAO_0000218,
10969,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL625112,,BAO_0000218,
10970,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL875334,,BAO_0000218,
10971,,In vivo,A,,9443.0,U,0,Autocuration,1,,CHEMBL628617,,BAO_0000218,
10972,,In vivo,A,,10116.0,U,0,Autocuration,1,,CHEMBL628618,,BAO_0000218,
10973,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628619,,BAO_0000218,
10974,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL628620,,BAO_0000218,
10975,,In vivo,A,,9541.0,N,1,Intermediate,1,,CHEMBL628621,,BAO_0000218,
10976,,In vivo,A,,9541.0,N,1,Intermediate,1,,CHEMBL628622,,BAO_0000218,
10977,,In vivo,A,,9541.0,N,1,Intermediate,1,,CHEMBL628623,,BAO_0000218,
10978,,In vivo,A,1969.0,9541.0,N,1,Intermediate,1,,CHEMBL628624,,BAO_0000218,
10979,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL628625,,BAO_0000218,
10980,,In vivo,A,1969.0,9541.0,N,1,Intermediate,1,,CHEMBL628626,,BAO_0000218,
10981,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL627041,,BAO_0000218,
10982,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL627042,,BAO_0000218,
10983,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL627043,,BAO_0000218,
10984,,In vivo,A,1969.0,,U,0,Autocuration,1,,CHEMBL627044,,BAO_0000218,
10985,,In vivo,A,1969.0,10090.0,N,1,Intermediate,1,,CHEMBL627045,,BAO_0000218,
10986,,In vivo,A,1969.0,,U,0,Autocuration,1,,CHEMBL627046,,BAO_0000218,
10987,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL627047,,BAO_0000218,
10988,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL627048,,BAO_0000218,
10989,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627049,,BAO_0000218,
10990,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627050,,BAO_0000218,
10991,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627051,,BAO_0000218,
10992,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627052,,BAO_0000218,
10993,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627053,,BAO_0000218,
10994,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627054,,BAO_0000218,
10995,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL627055,,BAO_0000218,
10996,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL627056,,BAO_0000218,
10997,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL627057,,BAO_0000218,
10998,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL627058,,BAO_0000218,
10999,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL626211,,BAO_0000218,
11000,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL626212,,BAO_0000218,
11001,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626213,,BAO_0000218,
11002,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626214,,BAO_0000218,
11003,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626215,,BAO_0000218,
11004,,In vivo,A,,9615.0,N,1,Intermediate,1,,CHEMBL626216,,BAO_0000218,
11005,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL626217,,BAO_0000218,
11006,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL626218,,BAO_0000218,
11007,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL626219,,BAO_0000218,
11008,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL626220,,BAO_0000218,
11009,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL626221,,BAO_0000218,
11010,,In vivo,A,178.0,,U,0,Autocuration,1,,CHEMBL626222,,BAO_0000218,
11011,,In vivo,A,,10141.0,N,1,Intermediate,1,,CHEMBL626223,,BAO_0000218,
11012,,In vivo,A,,10141.0,N,1,Intermediate,1,,CHEMBL626224,,BAO_0000218,
11013,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL626225,,BAO_0000218,
11014,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL626226,,BAO_0000218,
11015,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL626227,,BAO_0000218,
11016,,In vivo,A,955.0,10116.0,N,1,Intermediate,1,,CHEMBL626228,,BAO_0000218,
11017,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626229,,BAO_0000218,
11018,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626921,,BAO_0000218,
11019,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL876793,,BAO_0000218,
11020,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625309,,BAO_0000218,
11021,,In vivo,A,,1423.0,N,1,Intermediate,1,,CHEMBL625310,,BAO_0000218,
11022,,In vivo,A,,314293.0,U,0,Autocuration,1,,CHEMBL625311,,BAO_0000218,
11023,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625312,,BAO_0000218,
11024,,In vivo,A,,,U,0,Autocuration,1,,CHEMBL625313,,BAO_0000218,
11025,,In vivo,A,,10090.0,N,1,Intermediate,1,,CHEMBL625314,,BAO_0000218,
