assay_id,assay_tax_id,assay_test_type,relationship_type,assay_category,doc_id,assay_strain,tid,assay_type,assay_organism,assay_cell_type,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
10993,10116.0,In vivo,N,,14062,,50597,A,Rattus norvegicus,,,CHEMBL627053,,BAO_0000218,,
10994,10116.0,In vivo,N,,14062,,50597,A,Rattus norvegicus,,,CHEMBL627054,,BAO_0000218,,
10995,10090.0,In vivo,N,,15011,,50594,A,Mus musculus,,,CHEMBL627055,,BAO_0000218,,
10996,10090.0,In vivo,N,,15011,,50594,A,Mus musculus,,,CHEMBL627056,,BAO_0000218,,
10997,10090.0,In vivo,N,,15011,,50594,A,Mus musculus,,,CHEMBL627057,,BAO_0000218,,
10998,10090.0,In vivo,N,,15011,,50594,A,Mus musculus,,,CHEMBL627058,,BAO_0000218,,
10999,10090.0,In vivo,N,,15011,,50594,A,Mus musculus,,,CHEMBL626211,,BAO_0000218,,
11000,,In vivo,U,,10291,,22224,A,,,,CHEMBL626212,,BAO_0000218,,
11001,9615.0,In vivo,N,,14599,,50588,A,Canis lupus familiaris,,,CHEMBL626213,,BAO_0000218,,
11002,9615.0,In vivo,N,,14599,,50588,A,Canis lupus familiaris,,,CHEMBL626214,,BAO_0000218,,
11003,9615.0,In vivo,N,,14599,,50588,A,Canis lupus familiaris,,,CHEMBL626215,,BAO_0000218,,
11004,9615.0,In vivo,N,,14599,,50588,A,Canis lupus familiaris,,,CHEMBL626216,,BAO_0000218,,
11005,,In vivo,U,,12767,,22224,A,,,,CHEMBL626217,,BAO_0000218,178.0,
11006,,In vivo,U,,12767,,22224,A,,,,CHEMBL626218,,BAO_0000218,178.0,
11007,,In vivo,U,,12767,,22224,A,,,,CHEMBL626219,,BAO_0000218,178.0,
11008,,In vivo,U,,12767,,22224,A,,,,CHEMBL626220,,BAO_0000218,178.0,
11009,,In vivo,U,,12767,,22224,A,,,,CHEMBL626221,,BAO_0000218,178.0,
11010,,In vivo,U,,12767,,22224,A,,,,CHEMBL626222,,BAO_0000218,178.0,
11011,10141.0,In vivo,N,,14706,,50512,A,Cavia porcellus,,,CHEMBL626223,,BAO_0000218,,
11012,10141.0,In vivo,N,,14706,,50512,A,Cavia porcellus,,,CHEMBL626224,,BAO_0000218,,
11013,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL626225,,BAO_0000218,955.0,
11014,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL626226,,BAO_0000218,955.0,
11015,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL626227,,BAO_0000218,955.0,
11016,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL626228,,BAO_0000218,955.0,
11017,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL626229,,BAO_0000218,,
11018,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL626921,,BAO_0000218,,
11019,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL876793,,BAO_0000218,,
11020,10116.0,In vivo,N,,14793,,50597,A,Rattus norvegicus,,,CHEMBL625309,,BAO_0000218,,
11021,1423.0,In vivo,N,,10524,,50278,A,Bacillus subtilis,,,CHEMBL625310,,BAO_0000218,,
11022,314293.0,In vivo,U,,11871,,22224,A,Simiiformes,,,CHEMBL625311,,BAO_0000218,,
11023,10116.0,In vivo,N,,11871,,50597,A,Rattus norvegicus,,,CHEMBL625312,,BAO_0000218,,
11024,,In vivo,U,,3437,,22224,A,,,,CHEMBL625313,,BAO_0000218,,
11025,10090.0,In vivo,N,,12038,,50594,A,Mus musculus,,,CHEMBL625314,,BAO_0000218,,
11026,10116.0,In vivo,N,,12038,,50597,A,Rattus norvegicus,,,CHEMBL625315,,BAO_0000218,,
11027,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625316,,BAO_0000218,2107.0,
11028,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625317,,BAO_0000218,2107.0,
11029,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625318,,BAO_0000218,2107.0,
11030,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625319,,BAO_0000218,2107.0,
11031,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625320,,BAO_0000218,2107.0,
11032,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625321,,BAO_0000218,2107.0,
11033,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625322,,BAO_0000218,2107.0,
11034,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL876801,,BAO_0000218,2107.0,
11035,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625323,,BAO_0000218,2107.0,
11036,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625324,,BAO_0000218,2107.0,
11037,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625325,,BAO_0000218,2107.0,
11038,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625326,,BAO_0000218,2107.0,
11039,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625327,,BAO_0000218,2107.0,
11040,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625328,,BAO_0000218,2107.0,
11041,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625329,,BAO_0000218,2048.0,
11042,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL625330,,BAO_0000218,2048.0,
11043,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627774,,BAO_0000218,2048.0,
11044,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627775,,BAO_0000218,2048.0,
11045,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627949,,BAO_0000218,2048.0,
11046,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627950,,BAO_0000218,2048.0,
11047,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627951,,BAO_0000218,2048.0,
11048,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627952,,BAO_0000218,2048.0,
11049,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627953,,BAO_0000218,2048.0,
11050,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627954,,BAO_0000218,2048.0,
11051,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627955,,BAO_0000218,2048.0,
11052,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627956,,BAO_0000218,2048.0,
11053,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL876802,,BAO_0000218,2048.0,
11054,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627957,,BAO_0000218,2048.0,
11055,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627958,,BAO_0000218,2048.0,
11056,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627959,,BAO_0000218,2048.0,
11057,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627960,,BAO_0000218,2048.0,
11058,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627961,,BAO_0000218,2048.0,
11059,10116.0,,N,,8418,,50597,A,Rattus norvegicus,,,CHEMBL627962,,BAO_0000218,2048.0,
11060,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL627963,,BAO_0000218,,
11061,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624759,,BAO_0000218,,
11062,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624760,,BAO_0000218,,
11063,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624761,,BAO_0000218,,
11064,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL877607,,BAO_0000218,,
11065,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624762,,BAO_0000218,2107.0,
11066,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624763,,BAO_0000218,2107.0,
11067,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624764,,BAO_0000218,2107.0,
11068,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624765,,BAO_0000218,2107.0,
11069,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL624766,,BAO_0000218,2107.0,
11070,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624767,,BAO_0000218,,
11071,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624768,,BAO_0000218,,
11072,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624769,,BAO_0000218,,
11073,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624770,,BAO_0000218,,
11074,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624771,,BAO_0000218,,
11075,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624772,,BAO_0000218,,
11076,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624773,,BAO_0000218,,
11077,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624774,,BAO_0000218,,
11078,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624775,,BAO_0000218,,
11079,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624776,,BAO_0000218,,
11080,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624777,,BAO_0000218,,
11081,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624778,,BAO_0000218,,
11082,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624779,,BAO_0000218,,
11083,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624780,,BAO_0000218,,
11084,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624781,,BAO_0000218,,
11085,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL877608,,BAO_0000218,,
11086,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624782,,BAO_0000218,,
11087,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624783,,BAO_0000218,,
11088,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624784,,BAO_0000218,,
11089,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624785,,BAO_0000218,,
11090,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624786,,BAO_0000218,,
11091,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL624787,,BAO_0000218,,
11092,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL628676,,BAO_0000218,,
11093,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL621842,,BAO_0000218,,
11094,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL621843,,BAO_0000218,,
11095,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL623873,,BAO_0000218,,
11096,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL623874,,BAO_0000218,,
11097,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL623875,,BAO_0000218,,
11098,10116.0,,N,,6996,,50597,A,Rattus norvegicus,,,CHEMBL623876,,BAO_0000218,,
11099,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623877,,BAO_0000218,,
11100,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623878,,BAO_0000218,,
11101,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623879,,BAO_0000218,,
11102,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623880,,BAO_0000218,,
11103,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623881,,BAO_0000218,,
11104,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623957,,BAO_0000218,,
11105,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623958,,BAO_0000218,,
11106,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623959,,BAO_0000218,,
11107,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623960,,BAO_0000218,,
11108,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623961,,BAO_0000218,,
11109,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL623962,,BAO_0000218,,
11110,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624676,,BAO_0000218,,
11111,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624677,,BAO_0000218,,
11112,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624678,,BAO_0000218,,
11113,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624679,,BAO_0000218,,
11114,9615.0,,N,,6996,,50588,A,Canis lupus familiaris,,,CHEMBL624680,,BAO_0000218,,
11115,,In vivo,U,,11732,,22224,A,,,,CHEMBL624849,,BAO_0000218,,
11116,,In vivo,U,,11732,,22224,A,,,,CHEMBL624850,,BAO_0000218,,
11117,,In vivo,U,,11732,,22224,A,,,,CHEMBL874399,,BAO_0000218,,
11118,,In vivo,U,,11732,,22224,A,,,,CHEMBL624851,,BAO_0000218,,
11119,,In vivo,U,,11732,,22224,A,,,,CHEMBL624852,,BAO_0000218,,
11120,10116.0,In vivo,U,,13359,,22224,A,Rattus norvegicus,,,CHEMBL624853,,BAO_0000218,,
11121,10116.0,In vivo,U,,16618,,22224,A,Rattus norvegicus,,,CHEMBL624854,,BAO_0000218,,
11122,10116.0,In vivo,U,,13960,,22224,A,Rattus norvegicus,,,CHEMBL624855,,BAO_0000218,,
11123,10116.0,In vivo,U,,13917,,22224,A,Rattus norvegicus,,,CHEMBL624856,,BAO_0000218,,
11124,9615.0,In vivo,U,,14266,,22224,A,Canis lupus familiaris,,,CHEMBL882957,,BAO_0000218,,
11125,314293.0,In vivo,U,,12359,,22224,A,Simiiformes,,,CHEMBL624857,,BAO_0000218,,
11126,10116.0,In vivo,N,,12359,,50597,A,Rattus norvegicus,,,CHEMBL622202,,BAO_0000218,,
11127,10116.0,In vivo,U,,12359,,22224,A,Rattus norvegicus,,,CHEMBL622203,,BAO_0000218,,
11128,10116.0,In vivo,N,,12359,,50597,A,Rattus norvegicus,,,CHEMBL625522,,BAO_0000218,,
11129,9544.0,In vivo,U,,10791,,22224,A,Macaca mulatta,,,CHEMBL622868,,BAO_0000218,,
11130,9544.0,In vivo,U,,10791,,22224,A,Macaca mulatta,,,CHEMBL622869,,BAO_0000218,1088.0,
11131,9544.0,In vivo,U,,10791,,22224,A,Macaca mulatta,,,CHEMBL622870,,BAO_0000218,1088.0,
11132,9534.0,In vivo,U,,138,,22224,A,Chlorocebus aethiops,,,CHEMBL622871,,BAO_0000218,,
11133,9541.0,In vivo,N,,14521,,100710,A,Macaca fascicularis,,,CHEMBL620560,,BAO_0000218,,
11134,9615.0,In vivo,U,,13953,,22224,A,Canis lupus familiaris,,,CHEMBL620561,,BAO_0000218,,
11135,9615.0,In vivo,N,,12836,,50588,A,Canis lupus familiaris,,,CHEMBL620562,,BAO_0000218,,
11136,10026.0,In vivo,N,,12836,,100712,A,Cricetinae,,,CHEMBL620563,,BAO_0000218,,
11137,10116.0,In vivo,N,,12836,,50597,A,Rattus norvegicus,,,CHEMBL620564,,BAO_0000218,,
11138,10116.0,In vivo,U,,14521,,22224,A,Rattus norvegicus,,,CHEMBL872265,,BAO_0000218,,
11139,10116.0,In vivo,U,,13953,,22224,A,Rattus norvegicus,,,CHEMBL620565,,BAO_0000218,,
11140,9347.0,In vivo,U,,6799,,22224,A,Eutheria,,,CHEMBL620566,,BAO_0000218,,
11141,,In vivo,U,,11311,,22224,A,,,,CHEMBL620567,,BAO_0000218,,
11142,9615.0,In vivo,N,,4013,,50588,A,Canis lupus familiaris,,,CHEMBL620568,,BAO_0000218,,
11143,10116.0,In vivo,U,,4013,,22224,A,Rattus norvegicus,,,CHEMBL620569,,BAO_0000218,,
11144,9347.0,In vivo,U,,17591,,22224,A,Eutheria,,,CHEMBL620570,,BAO_0000218,,
11145,,In vivo,U,,17591,,22224,A,,,,CHEMBL620571,,BAO_0000218,,
11146,10090.0,In vivo,N,,15011,,50594,A,Mus musculus,,,CHEMBL620572,,BAO_0000218,,
11147,10090.0,In vivo,U,,15011,,22224,A,Mus musculus,,,CHEMBL620573,,BAO_0000218,,
11148,10090.0,In vivo,U,,15011,,22224,A,Mus musculus,,,CHEMBL620574,,BAO_0000218,,
11149,9544.0,In vivo,U,,9552,,22224,A,Macaca mulatta,,,CHEMBL620575,,BAO_0000218,,
11150,9615.0,In vivo,U,,9552,,22224,A,Canis lupus familiaris,,,CHEMBL620576,,BAO_0000218,,
11151,,In vivo,U,,3639,,22224,A,,,,CHEMBL875846,,BAO_0000218,,
11152,9615.0,In vivo,U,,13397,,22224,A,Canis lupus familiaris,,,CHEMBL620577,,BAO_0000218,,
11153,,In vivo,U,,3031,,22224,A,,,,CHEMBL620578,,BAO_0000218,,
11154,10116.0,In vivo,U,,12818,,22224,A,Rattus norvegicus,,,CHEMBL620579,,BAO_0000218,,
11155,9347.0,In vivo,U,,4847,,22224,A,Eutheria,,,CHEMBL621248,,BAO_0000218,,
11156,9615.0,In vivo,U,,12421,,22224,A,Canis lupus familiaris,,,CHEMBL625390,,BAO_0000218,,
11157,10116.0,In vivo,U,,11966,,22224,A,Rattus norvegicus,,,CHEMBL625391,,BAO_0000218,,
11158,9443.0,In vivo,U,,11218,,22224,A,Primates,,,CHEMBL872266,,BAO_0000218,,
11159,10116.0,In vivo,U,,13129,,22224,A,Rattus norvegicus,,,CHEMBL625392,,BAO_0000218,,
11160,10116.0,In vivo,N,,12350,,50597,A,Rattus norvegicus,,,CHEMBL625393,,BAO_0000218,,
11161,10116.0,In vivo,N,,2231,,50597,A,Rattus norvegicus,,,CHEMBL625394,,BAO_0000218,,
11162,9544.0,In vivo,N,,2231,,50797,A,Macaca mulatta,,,CHEMBL625395,,BAO_0000218,,
11163,10116.0,In vivo,U,,12187,,22224,A,Rattus norvegicus,,,CHEMBL625396,,BAO_0000218,,
11164,9615.0,In vivo,U,,12421,,22224,A,Canis lupus familiaris,,,CHEMBL625397,,BAO_0000218,,
11165,10090.0,In vivo,N,,13256,,50594,A,Mus musculus,,,CHEMBL625398,,BAO_0000218,,
11166,10090.0,In vivo,N,,13256,,50594,A,Mus musculus,,,CHEMBL625399,,BAO_0000218,178.0,
11167,10090.0,In vivo,N,,13256,,50594,A,Mus musculus,,,CHEMBL626074,,BAO_0000218,2037.0,
11168,10090.0,In vivo,N,,13256,,50594,A,Mus musculus,,,CHEMBL626075,,BAO_0000218,,
11169,10116.0,In vivo,N,,2231,,50597,A,Rattus norvegicus,,,CHEMBL626076,,BAO_0000218,1969.0,
11170,9544.0,In vivo,N,,2231,,50797,A,Macaca mulatta,,,CHEMBL626077,,BAO_0000218,1969.0,
11171,10116.0,In vivo,N,,12178,,50597,A,Rattus norvegicus,,,CHEMBL626078,,BAO_0000218,178.0,
11172,,In vivo,U,,12178,,22224,A,,,,CHEMBL625846,,BAO_0000218,178.0,
11173,,In vivo,U,,12178,,22224,A,,,,CHEMBL625847,,BAO_0000218,178.0,
11174,10116.0,In vivo,N,,15633,,50597,A,Rattus norvegicus,,,CHEMBL625848,,BAO_0000218,,
11175,10116.0,In vivo,N,,14258,,50597,A,Rattus norvegicus,,,CHEMBL625849,,BAO_0000218,1969.0,
11176,9615.0,In vivo,N,,14224,,50588,A,Canis lupus familiaris,,,CHEMBL626023,,BAO_0000218,1969.0,
11177,9615.0,In vivo,N,,14224,,50588,A,Canis lupus familiaris,,,CHEMBL626024,,BAO_0000218,1969.0,
11178,9615.0,In vivo,N,,14224,,50588,A,Canis lupus familiaris,,,CHEMBL626025,,BAO_0000218,1969.0,
11179,,In vivo,U,,5566,,22224,A,,,,CHEMBL626026,,BAO_0000218,,
11180,,In vivo,U,,16935,,22224,A,,,,CHEMBL626027,,BAO_0000218,,
11181,,In vivo,U,,16935,,22224,A,,,,CHEMBL626028,,BAO_0000218,,
11182,9615.0,In vivo,N,,14224,,50588,A,Canis lupus familiaris,,,CHEMBL626029,,BAO_0000218,1969.0,
11183,,In vivo,U,,12536,,22224,A,,,,CHEMBL626030,,BAO_0000218,1969.0,
11184,,In vivo,U,,12536,,22224,A,,,,CHEMBL626031,,BAO_0000218,1969.0,
11185,,In vivo,U,,12536,,22224,A,,,,CHEMBL626032,,BAO_0000218,1969.0,
11186,,In vivo,U,,12536,,22224,A,,,,CHEMBL626033,,BAO_0000218,1969.0,
11187,,In vivo,U,,12536,,22224,A,,,,CHEMBL626034,,BAO_0000218,1969.0,
11188,9615.0,In vivo,N,,9994,,50588,A,Canis lupus familiaris,,,CHEMBL626035,,BAO_0000218,1969.0,
11189,,In vivo,U,,1434,,22224,A,,,,CHEMBL626036,,BAO_0000218,1969.0,
11190,9615.0,In vivo,N,,12836,,50588,A,Canis lupus familiaris,,,CHEMBL626037,,BAO_0000218,1969.0,
11191,10026.0,In vivo,N,,12836,,100712,A,Cricetinae,,,CHEMBL626038,,BAO_0000218,1969.0,
11192,10116.0,In vivo,N,,12836,,50597,A,Rattus norvegicus,,,CHEMBL626039,,BAO_0000218,1969.0,
11193,10116.0,In vivo,N,,12545,,50597,A,Rattus norvegicus,,,CHEMBL626040,,BAO_0000218,1969.0,
11194,9986.0,In vivo,N,,13856,,50592,A,Oryctolagus cuniculus,,,CHEMBL626041,,BAO_0000218,1969.0,
11195,,In vivo,U,,3550,,22224,A,,,,CHEMBL626042,,BAO_0000218,,
11196,,In vivo,U,,2632,,22224,A,,,,CHEMBL626043,,BAO_0000218,,
11197,,In vivo,U,,5566,,22224,A,,,,CHEMBL626044,,BAO_0000218,,
11198,,In vivo,U,,11883,,22224,A,,,,CHEMBL626045,,BAO_0000218,,
11199,,In vivo,U,,11883,,22224,A,,,,CHEMBL626046,,BAO_0000218,,
11200,9615.0,In vivo,N,,14122,,50588,A,Canis lupus familiaris,,,CHEMBL626047,,BAO_0000218,1969.0,
11201,10026.0,In vivo,N,,14122,,100712,A,Cricetinae,,,CHEMBL626048,,BAO_0000218,1969.0,
11202,10116.0,In vivo,N,,14122,,50597,A,Rattus norvegicus,,,CHEMBL626049,,BAO_0000218,1969.0,
11203,10116.0,In vivo,N,,12542,,50597,A,Rattus norvegicus,,,CHEMBL626050,,BAO_0000218,1969.0,
11204,9615.0,In vivo,N,,12542,,50588,A,Canis lupus familiaris,,,CHEMBL874541,,BAO_0000218,1969.0,
11205,10026.0,In vivo,N,,12542,,100712,A,Cricetinae,,,CHEMBL622826,,BAO_0000218,1969.0,
11206,10026.0,In vivo,N,,12542,,100712,A,Cricetinae,,,CHEMBL622827,,BAO_0000218,1969.0,
11207,10116.0,In vivo,N,,12542,,50597,A,Rattus norvegicus,,,CHEMBL622828,,BAO_0000218,1969.0,
11208,10116.0,In vivo,N,,14080,,50597,A,Rattus norvegicus,,,CHEMBL622829,,BAO_0000218,1969.0,
11209,10116.0,In vivo,N,,11911,,50597,A,Rattus norvegicus,,,CHEMBL876806,,BAO_0000218,,
11210,9615.0,In vivo,N,,13204,,50588,A,Canis lupus familiaris,,,CHEMBL622830,,BAO_0000218,,
11211,10116.0,In vivo,N,,13204,,50597,A,Rattus norvegicus,,,CHEMBL622831,,BAO_0000218,,
11212,9615.0,In vivo,N,,14346,,50588,A,Canis lupus familiaris,,,CHEMBL626794,,BAO_0000218,,
11213,10116.0,In vivo,N,,14346,,50597,A,Rattus norvegicus,,,CHEMBL626795,,BAO_0000218,,
11214,10116.0,In vivo,N,,14346,,50597,A,Rattus norvegicus,,,CHEMBL626796,,BAO_0000218,,
11215,10116.0,In vivo,N,,14346,,50597,A,Rattus norvegicus,,,CHEMBL626797,,BAO_0000218,,
11216,10116.0,In vivo,N,,14127,,50597,A,Rattus norvegicus,,,CHEMBL626798,,BAO_0000218,,
11217,9615.0,In vivo,N,,14339,,50588,A,Canis lupus familiaris,,,CHEMBL626799,,BAO_0000218,,
11218,9615.0,In vivo,N,,14339,,50588,A,Canis lupus familiaris,,,CHEMBL626800,,BAO_0000218,,
11219,,In vivo,U,,13494,,22224,A,,,,CHEMBL626801,,BAO_0000218,1969.0,
11220,10116.0,In vivo,N,,14925,,50597,A,Rattus norvegicus,,,CHEMBL876816,,BAO_0000218,1969.0,
11221,10116.0,In vivo,N,,14474,,50597,A,Rattus norvegicus,,,CHEMBL626802,,BAO_0000218,1969.0,
11222,9615.0,In vivo,N,,14474,,50588,A,Canis lupus familiaris,,,CHEMBL626803,,BAO_0000218,1969.0,
11223,,In vivo,U,,13917,,22224,A,,,,CHEMBL626804,,BAO_0000218,1969.0,
11224,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626805,,BAO_0000218,1969.0,
11225,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626309,,BAO_0000218,1969.0,
11226,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626310,,BAO_0000218,1969.0,
11227,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626311,,BAO_0000218,1969.0,
11228,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626312,,BAO_0000218,1969.0,
11229,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626313,,BAO_0000218,995.0,
11230,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626314,,BAO_0000218,995.0,
11231,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626315,,BAO_0000218,995.0,
11232,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626316,,BAO_0000218,995.0,
11233,10116.0,,N,,9796,,50597,A,Rattus norvegicus,,,CHEMBL626317,,BAO_0000218,995.0,
11234,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626318,,BAO_0000218,,
11235,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626319,,BAO_0000218,,
11236,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626320,,BAO_0000218,,
11237,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL875053,,BAO_0000218,,
11238,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626321,,BAO_0000218,,
11239,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626322,,BAO_0000218,,
11240,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626323,,BAO_0000218,,
11241,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626324,,BAO_0000218,,
11242,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626325,,BAO_0000218,,
11243,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626326,,BAO_0000218,,
11244,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626327,,BAO_0000218,,
11245,10116.0,,N,,8363,,50597,A,Rattus norvegicus,,,CHEMBL626328,,BAO_0000218,,
