miller2_fsclr,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_dsbltsss(mrkr),miller2_cntrrgnd,miller2_thsss(mrkr),miller2_gndrqlt(mrkr),miller2_trddvlpmnt(mrkr),miller2_bltrld(ntrntnlmrkr),miller2_fstcprcnt,miller2_stts,miller2_nvrmntlsstnblt(mrkr),miller2_rgnstntp,miller2_sctrd,miller2_knwldgfrdvlpmnt(mrkr),miller2_bdvrst(mrkr),miller2_dsrtfctn(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_ndgnssss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrnm,miller2_sctrprcnt,miller2_mntspnt
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Legal and judicial development,0.05,3075.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15150,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Democratic participation and civil society,0.1,6150.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15153,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Media and free flow of information,0.1,6150.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15160,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Human rights,0.1,6150.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16020,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Employment policy and administrative management,0.02,1230.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16050,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Multi-sector aid for basic social services,0.017,1045.5
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Cottage industries and handicrafts,0.01,615.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32161,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Agro-industries,0.012,738.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Trade policy and administrative management,0.1,6150.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33120,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Trade facilitation,0.05,3075.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Multilateral trade negotiations,0.128,7872.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33181,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Trade education/training,0.03,1845.0
2009/2010,42367000.0,0,LB,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,99820,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,LB,Lebanon,0.01,Promotion of development awareness,0.04,2460.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Primary education,0.01,1845.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11330,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Vocational training,0.01,1845.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11430,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Advanced technical and managerial training,0.015,2767.5
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Health policy and administrative management,0.02,3690.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12281,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Health personnel development,0.02,3690.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,13040,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,STD control including HIV/AIDS,0.021,3874.5
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Basic drinking water supply,0.0235,4335.75
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Basic sanitation,0.0235,4335.75
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Public sector policy and administrative management,0.1,18450.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Legal and judicial development,0.05,9225.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15150,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Democratic participation and civil society,0.1,18450.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15153,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Media and free flow of information,0.1,18450.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15160,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Human rights,0.1,18450.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16020,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Employment policy and administrative management,0.02,3690.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16050,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Multi-sector aid for basic social services,0.017,3136.5
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Cottage industries and handicrafts,0.01,1845.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32161,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Agro-industries,0.012,2214.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Trade policy and administrative management,0.1,18450.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33120,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Trade facilitation,0.05,9225.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Multilateral trade negotiations,0.128,23616.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33181,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Trade education/training,0.03,5535.0
2009/2010,42367000.0,0,MG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,99820,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,MG,Madagascar,0.03,Promotion of development awareness,0.04,7380.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Primary education,0.01,1845.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11330,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Vocational training,0.01,1845.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11430,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Advanced technical and managerial training,0.015,2767.5
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Health policy and administrative management,0.02,3690.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12281,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Health personnel development,0.02,3690.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,13040,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,STD control including HIV/AIDS,0.021,3874.5
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Basic drinking water supply,0.0235,4335.75
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Basic sanitation,0.0235,4335.75
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Public sector policy and administrative management,0.1,18450.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Legal and judicial development,0.05,9225.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15150,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Democratic participation and civil society,0.1,18450.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15153,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Media and free flow of information,0.1,18450.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15160,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Human rights,0.1,18450.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16020,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Employment policy and administrative management,0.02,3690.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16050,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Multi-sector aid for basic social services,0.017,3136.5
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Cottage industries and handicrafts,0.01,1845.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32161,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Agro-industries,0.012,2214.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Trade policy and administrative management,0.1,18450.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33120,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Trade facilitation,0.05,9225.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Multilateral trade negotiations,0.128,23616.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33181,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Trade education/training,0.03,5535.0
2009/2010,42367000.0,0,NG,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,99820,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,2,Africa,NG,Nigeria,0.03,Promotion of development awareness,0.04,7380.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Primary education,0.01,1414.5
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11330,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Vocational training,0.01,1414.5
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11430,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Advanced technical and managerial training,0.015,2121.75
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Health policy and administrative management,0.02,2829.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12281,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Health personnel development,0.02,2829.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,13040,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,STD control including HIV/AIDS,0.021,2970.45
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,14031,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Basic drinking water supply,0.0235,3324.075
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,14032,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Basic sanitation,0.0235,3324.075
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Public sector policy and administrative management,0.1,14145.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Legal and judicial development,0.05,7072.5
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15150,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Democratic participation and civil society,0.1,14145.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15153,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Media and free flow of information,0.1,14145.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,15160,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Human rights,0.1,14145.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16020,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Employment policy and administrative management,0.02,2829.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,16050,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Multi-sector aid for basic social services,0.017,2404.65
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Cottage industries and handicrafts,0.01,1414.5
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,32161,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Agro-industries,0.012,1697.4
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Trade policy and administrative management,0.1,14145.0
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33120,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Trade facilitation,0.05,7072.5
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33140,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Multilateral trade negotiations,0.128,18105.6
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,33181,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Trade education/training,0.03,4243.5
2009/2010,42367000.0,0,NI,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,99820,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,1,America,NI,Nicaragua,0.023,Promotion of development awareness,0.04,5658.0
2009/2010,42367000.0,0,PH,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11220,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,PH,Philippines,0.03,Primary education,0.01,1845.0
2009/2010,42367000.0,0,PH,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11330,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,PH,Philippines,0.03,Vocational training,0.01,1845.0
2009/2010,42367000.0,0,PH,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,11430,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,PH,Philippines,0.03,Advanced technical and managerial training,0.015,2767.5
2009/2010,42367000.0,0,PH,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12110,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,PH,Philippines,0.03,Health policy and administrative management,0.02,3690.0
2009/2010,42367000.0,0,PH,0,2,0,1,1.0,Closed,0,Canadian Non-Profit Making,12281,0,0,0,1,0,0,0,0,1000715,Canadian Catholic Organization for Development and Peace,Civil Society,NGO,3,Asia,PH,Philippines,0.03,Health personnel development,0.02,3690.0
