ammontare,cliente_id,pagamento_id,personale_id,noleggio_id,data_pagamento
4.99,419,11338,1,7796,2005-07-28 07:39:39
4.99,314,8523,2,8644,2005-07-29 14:45:45
4.99,499,13435,2,1830,2005-06-16 22:18:43
0.99,338,9134,1,3516,2005-07-06 00:50:30
9.99,26,689,1,2093,2005-06-17 18:14:08
6.99,103,2775,2,3750,2005-07-06 12:19:28
4.99,93,2534,1,1025,2005-05-31 03:41:37
2.99,8,217,2,5341,2005-07-09 17:13:23
2.99,84,2283,2,6259,2005-07-11 15:25:52
1.99,492,13261,2,1691,2005-06-16 12:24:28
2.99,374,10150,2,15966,2006-02-14 15:16:03
5.99,344,9306,2,11116,2005-08-02 08:34:40
1.99,448,12096,1,4406,2005-07-07 21:35:16
2.99,532,14310,1,4336,2005-07-07 18:34:36
0.99,267,7241,1,15768,2005-08-23 13:14:47
5.99,58,1616,2,14305,2005-08-21 07:29:05
4.99,333,9010,1,14057,2005-08-20 22:22:59
2.99,586,15698,2,9786,2005-07-31 10:25:21
5.99,427,11546,1,8531,2005-07-29 10:26:15
2.99,531,14293,2,7444,2005-07-27 17:49:16
0.99,471,12728,1,3917,2005-07-06 20:19:29
6.99,497,13391,1,8150,2005-07-28 20:50:41
5.99,190,5160,1,7386,2005-07-27 15:52:10
4.99,598,16025,1,10054,2005-07-31 19:15:52
4.99,21,550,2,2830,2005-06-19 21:14:33
0.99,145,3946,2,13272,2005-08-19 17:49:13
6.99,562,15064,2,10868,2005-08-02 00:25:15
5.99,494,13322,1,11987,2005-08-17 18:21:59
2.99,128,3465,2,13964,2005-08-20 18:24:26
0.99,7,179,2,1810,2005-06-16 21:06:00
2.99,330,8927,1,12062,2005-08-17 21:24:47
2.99,459,12385,1,3506,2005-07-06 00:22:29
3.99,270,7316,1,10069,2005-07-31 19:43:18
4.99,247,6698,1,15783,2005-08-23 13:45:44
3.99,284,7705,2,15135,2005-08-22 13:19:19
0.99,418,11298,1,3805,2005-07-06 15:08:42
2.99,579,15527,2,14047,2005-08-20 22:00:43
5.99,141,3819,1,12032,2005-08-17 20:14:26
8.99,417,11271,2,630,2005-05-28 17:24:51
9.99,226,6095,1,6712,2005-07-12 13:24:47
3.99,502,13544,1,16034,2005-08-23 22:06:34
4.99,544,14638,1,15605,2005-08-23 06:48:47
3.99,262,7081,1,6724,2005-07-12 13:45:15
4.99,234,6308,1,11050,2005-08-02 06:17:16
4.99,532,14311,2,4962,2005-07-08 23:36:13
4.99,362,9804,1,14808,2005-08-22 00:58:35
4.99,595,15945,2,9542,2005-07-31 01:41:48
3.99,538,14498,2,10701,2005-08-01 18:28:17
6.99,426,11507,1,1709,2005-06-16 14:10:15
0.99,46,1261,2,2144,2005-06-17 22:05:40
4.99,364,9851,1,12557,2005-08-18 14:51:03
6.99,84,2279,2,4838,2005-07-08 18:11:00
6.99,6,165,1,11591,2005-08-17 02:29:41
9.99,454,12268,1,9372,2005-07-30 19:04:30
5.99,512,13784,1,4752,2005-07-08 14:15:20
2.99,453,12231,2,4805,2005-07-08 16:59:12
0.99,410,11091,2,4062,2005-07-07 04:22:27
0.99,163,4448,1,15847,2005-08-23 15:39:38
7.99,37,1016,2,3472,2005-07-05 22:56:33
2.99,319,8641,2,7953,2005-07-28 13:24:32
9.99,560,14996,2,4375,2005-07-07 20:20:29
9.99,169,4591,2,6488,2005-07-12 02:20:09
5.99,257,6934,2,7518,2005-07-27 21:01:16
0.99,276,7469,1,1352,2005-06-15 12:58:27
0.99,436,11749,2,4643,2005-07-08 09:13:56
0.99,111,2987,2,9933,2005-07-31 15:24:46
2.99,211,5738,1,10445,2005-08-01 09:02:15
2.99,283,7678,1,13229,2005-08-19 16:08:33
5.99,405,10964,2,12425,2005-08-18 10:18:06
0.99,581,15569,2,4613,2005-07-08 07:44:49
0.99,195,5277,2,12941,2005-08-19 05:39:26
2.99,237,6392,2,3069,2005-06-20 14:13:00
5.99,291,7883,1,7561,2005-07-27 22:21:05
3.99,452,12217,1,11735,2005-08-17 08:35:42
1.99,94,2571,2,14804,2005-08-22 00:51:25
4.99,62,1687,1,947,2005-05-30 15:36:57
0.99,76,2063,1,926,2005-05-30 12:15:54
0.99,46,1283,1,13226,2005-08-19 16:05:36
3.99,479,12926,2,132,2005-05-25 21:46:54
2.99,314,8507,1,1624,2005-06-16 07:48:57
1.99,4,102,2,12856,2005-08-19 02:19:13
4.99,175,4750,1,8817,2005-07-29 22:09:08
2.99,81,2200,1,3879,2005-07-06 18:31:20
1.99,408,11060,2,15716,2005-08-23 11:02:00
4.99,453,12227,2,2887,2005-06-20 01:39:43
2.99,86,2349,1,12198,2005-08-18 02:09:20
3.99,540,14544,1,11198,2005-08-02 11:45:15
1.99,580,15538,2,4169,2005-07-07 09:39:18
0.99,269,7284,2,4804,2005-07-08 16:57:30
3.99,356,9624,1,10427,2005-08-01 08:30:11
2.99,79,2148,2,3178,2005-06-20 22:35:12
0.99,100,2688,1,71,2005-05-25 10:26:39
4.99,85,2318,1,10328,2005-08-01 04:56:10
4.99,495,13346,2,10065,2005-07-31 19:27:34
4.99,513,13816,1,6027,2005-07-11 02:26:29
2.99,503,13570,1,14913,2005-08-22 04:52:13
2.99,92,2529,1,13620,2005-08-20 06:41:27
4.99,513,13830,2,12807,2005-08-19 00:38:46
5.99,190,5163,1,11082,2005-08-02 07:30:19
2.99,181,4933,2,10703,2005-08-01 18:37:39
4.99,153,4177,1,14944,2005-08-22 06:01:26
6.99,519,13975,1,9417,2005-07-30 20:54:55
6.99,403,10884,1,3644,2005-07-06 07:20:11
2.99,241,6505,2,2683,2005-06-19 12:27:19
2.99,73,1974,2,4327,2005-07-07 18:01:39
4.99,295,7994,2,5053,2005-07-09 03:59:46
6.99,484,13064,2,5708,2005-07-10 10:29:19
3.99,511,13758,1,819,2005-05-29 21:00:32
2.99,113,3055,2,13406,2005-08-19 22:22:01
4.99,438,11822,2,11933,2005-08-17 16:38:20
2.99,311,8449,1,12997,2005-08-19 07:31:46
5.99,169,4597,1,11898,2005-08-17 15:24:12
4.99,22,589,1,9580,2005-07-31 03:01:11
3.99,42,1165,1,8499,2005-07-29 09:10:41
1.99,451,12185,2,13003,2005-08-19 07:39:29
3.99,596,15979,1,14050,2005-08-20 22:09:04
3.99,42,1167,2,8852,2005-07-29 23:30:03
4.99,262,7095,1,15640,2005-08-23 08:04:40
2.99,445,12019,2,14673,2005-08-21 20:01:18
4.99,441,11901,1,8427,2005-07-29 07:08:36
6.99,374,10149,2,15366,2005-08-22 21:45:57
2.99,427,11540,2,5476,2005-07-09 23:37:09
0.99,210,5695,1,4334,2005-07-07 18:32:04
0.99,570,15271,1,4069,2005-07-07 04:35:06
4.99,104,2820,1,13179,2005-08-19 13:59:53
8.99,455,12288,1,4861,2005-07-08 18:57:30
2.99,258,6978,2,13897,2005-08-20 16:02:28
4.99,210,5716,2,14876,2005-08-22 03:39:29
0.99,428,11565,1,4151,2005-07-07 08:49:02
4.99,447,12084,2,16032,2005-08-23 21:59:57
4.99,137,3702,1,9709,2005-07-31 08:04:55
4.99,100,2698,2,5238,2005-07-09 13:11:14
2.99,298,8089,2,5166,2005-07-09 09:15:48
5.99,222,6013,2,5635,2005-07-10 06:28:39
4.99,74,2019,2,15739,2005-08-23 11:56:22
0.99,239,6461,2,9676,2005-07-31 06:39:13
1.99,557,14924,2,9366,2005-07-30 18:48:57
0.0,269,7303,2,12610,2006-02-14 15:16:03
4.99,230,6196,1,5045,2005-07-09 03:33:32
10.99,220,5961,2,9455,2005-07-30 22:20:29
0.99,510,13735,2,1757,2005-06-16 17:32:24
2.99,187,5092,1,9241,2005-07-30 13:58:41
1.99,328,8859,1,8017,2005-07-28 15:35:41
0.99,412,11169,1,15314,2006-02-14 15:16:03
2.99,364,9836,1,1722,2005-06-16 15:12:52
7.99,494,13316,2,9510,2005-07-31 00:24:17
0.99,271,7337,1,8592,2005-07-29 12:33:58
6.99,352,9520,2,7512,2005-07-27 20:40:40
5.99,582,15603,1,11667,2005-08-17 05:46:55
2.99,425,11491,2,6318,2005-07-11 18:48:22
4.99,428,11570,2,8387,2005-07-29 05:47:27
0.99,106,2867,2,11436,2005-08-02 20:16:06
1.99,282,7625,2,48,2005-05-25 06:20:46
0.99,229,6185,2,13295,2006-02-14 15:16:03
9.99,554,14863,2,11589,2005-08-17 02:28:22
4.99,206,5577,2,4823,2005-07-08 17:28:54
4.99,309,8393,2,6480,2005-07-12 01:49:29
7.99,520,14019,1,15948,2005-08-23 18:59:33
0.99,255,6885,1,13268,2005-08-19 17:33:50
2.99,585,15676,1,7131,2005-07-27 06:25:06
4.99,363,9816,2,6705,2005-07-12 12:53:11
2.99,73,1970,1,70,2005-05-25 10:15:23
0.99,394,10686,1,10603,2005-08-01 14:30:35
2.99,334,9037,1,13876,2005-08-20 15:15:28
5.99,203,5513,2,14505,2005-08-21 14:26:28
4.99,254,6867,1,13045,2005-08-19 09:17:35
2.99,254,6868,2,13130,2005-08-19 12:06:42
3.99,77,2098,1,7406,2005-07-27 16:25:45
0.0,175,4762,2,13161,2006-02-14 15:16:03
2.99,172,4686,2,15637,2005-08-23 07:53:38
2.99,1,1,1,76,2005-05-25 11:30:37
2.99,414,11212,2,13494,2005-08-20 01:36:34
1.99,222,6020,2,10043,2005-07-31 19:02:07
0.99,577,15467,2,7197,2005-07-27 08:49:32
1.99,260,7027,1,7268,2005-07-27 11:23:09
3.99,527,14194,2,10486,2005-08-01 10:23:43
5.99,503,13546,1,353,2005-05-27 06:03:39
4.99,232,6258,2,8655,2005-07-29 15:04:42
4.99,127,3423,1,7912,2005-07-28 11:46:58
3.99,396,10734,1,14078,2005-08-20 23:26:40
2.99,275,7462,1,14296,2005-08-21 07:13:23
5.99,91,2469,2,216,2005-05-26 09:17:43
7.99,475,12852,1,9183,2005-07-30 12:09:56
5.99,546,14681,2,13850,2005-08-20 14:43:03
7.99,249,6728,1,7544,2005-07-27 21:47:37
0.99,419,11333,2,5933,2005-07-10 22:06:48
0.99,183,4992,2,12451,2005-08-18 11:04:42
0.99,78,2121,2,5604,2005-07-10 05:05:00
7.99,45,1255,2,16037,2005-08-23 22:13:04
6.99,360,9712,2,2402,2005-06-18 16:24:45
5.99,532,14325,2,10712,2005-08-01 18:47:56
0.99,361,9767,1,13135,2005-08-19 12:22:52
5.99,183,4987,2,9672,2005-07-31 06:34:06
2.99,46,1266,2,3855,2005-07-06 17:03:48
2.99,383,10387,1,11592,2005-08-17 02:36:04
0.99,1,8,2,2363,2005-06-18 13:33:59
4.99,404,10919,1,4653,2005-07-08 09:48:01
4.99,512,13797,2,13156,2005-08-19 13:10:42
5.99,399,10796,2,8461,2005-07-29 08:11:31
5.99,360,9736,1,12773,2005-08-18 23:32:19
0.99,152,4142,1,6273,2005-07-11 16:08:41
5.99,516,13902,2,8534,2005-07-29 10:30:13
0.99,491,13258,1,14780,2005-08-22 00:06:33
0.99,302,8215,2,15734,2005-08-23 11:40:08
2.99,354,9576,1,9130,2005-07-30 09:55:10
4.99,144,3903,2,9174,2005-07-30 11:42:10
7.99,405,10962,1,11345,2005-08-02 17:14:19
2.99,191,5180,1,1677,2005-06-16 11:07:11
0.99,58,1597,2,2543,2005-06-19 02:14:11
5.99,72,1956,2,11422,2005-08-02 19:52:08
4.99,396,10720,2,6764,2005-07-12 15:29:27
0.99,151,4117,2,6720,2005-07-12 13:41:16
6.99,48,1319,2,5148,2005-07-09 08:22:46
3.99,68,1856,2,9339,2005-07-30 18:03:28
0.99,161,4396,2,14150,2005-08-21 02:23:03
0.99,597,15986,1,2379,2005-06-18 14:59:39
0.99,423,11436,1,7290,2005-07-27 12:28:45
4.99,553,14836,2,3942,2005-07-06 21:21:34
6.99,64,1756,1,9880,2005-07-31 13:49:02
6.99,553,14830,2,3103,2005-06-20 16:58:19
4.99,177,4802,2,1621,2005-06-16 07:24:12
2.99,378,10244,1,12596,2005-08-18 16:29:35
6.99,354,9577,1,10420,2005-08-01 08:13:53
2.99,209,5680,2,10554,2005-08-01 12:56:19
4.99,78,2116,1,3593,2005-07-06 04:39:52
6.99,508,13690,2,5978,2005-07-11 00:16:54
2.99,346,9361,2,11470,2005-08-02 21:48:28
3.99,26,690,2,2416,2005-06-18 17:07:34
4.99,46,1268,2,5698,2005-07-10 09:47:00
5.99,80,2184,2,11101,2005-08-02 08:08:24
2.99,483,13054,2,12875,2005-08-19 03:10:21
3.99,62,1694,1,3327,2005-06-21 09:04:50
6.99,427,11554,2,14201,2005-08-21 03:51:34
2.99,570,15269,2,3138,2005-06-20 19:43:45
2.99,282,7632,2,3675,2005-07-06 09:09:19
2.99,136,3666,2,1150,2005-05-31 21:20:09
2.99,137,3693,1,5804,2005-07-10 15:06:31
7.99,490,13227,1,10955,2005-08-02 03:32:34
7.99,139,3761,2,5265,2005-07-09 14:15:01
2.99,258,6959,2,4408,2005-07-07 21:41:06
2.99,505,13605,1,159,2005-05-26 01:34:28
0.99,87,2381,1,13479,2005-08-20 01:09:11
3.99,76,2075,2,8405,2005-07-29 06:28:19
0.99,241,6516,1,7320,2005-07-27 13:33:35
2.99,543,14602,1,4887,2005-07-08 19:59:14
2.99,302,8209,1,12903,2005-08-19 04:09:38
0.99,262,7077,1,4501,2005-07-08 02:12:00
7.99,56,1563,2,15702,2005-08-23 10:23:28
0.99,356,9615,1,6648,2005-07-12 10:46:30
0.99,535,14396,1,37,2005-05-25 04:44:31
3.98,228,6159,2,12672,2006-02-14 15:16:03
3.99,363,9822,2,8522,2005-07-29 10:16:19
0.99,1,29,1,14762,2005-08-21 23:33:57
5.99,301,8168,2,227,2005-05-26 10:51:46
2.99,488,13173,1,8005,2005-07-28 15:15:11
2.99,279,7575,1,13233,2005-08-19 16:14:41
3.99,74,2010,2,12374,2005-08-18 08:07:45
5.99,456,12308,2,2103,2005-06-17 19:13:10
0.99,367,9934,2,12362,2005-08-18 07:48:05
4.99,432,11654,1,5990,2005-07-11 01:03:14
5.99,281,7613,2,1485,2005-06-15 21:24:10
1.99,370,10010,1,11540,2005-08-17 00:48:03
2.99,220,5962,1,10099,2005-07-31 20:47:14
6.99,462,12490,2,11639,2005-08-17 04:43:29
2.99,141,3824,2,13169,2005-08-19 13:43:35
5.99,212,5770,2,14681,2005-08-21 20:25:13
3.99,313,8493,1,8970,2005-07-30 04:02:05
3.99,473,12781,2,973,2005-05-30 20:27:45
0.99,227,6123,1,8234,2005-07-29 00:19:20
0.99,229,6175,2,7629,2005-07-28 01:00:09
2.99,380,10275,1,2440,2005-06-18 18:41:09
2.99,574,15375,2,4890,2005-07-08 20:05:38
4.99,381,10341,1,15747,2005-08-23 12:29:24
2.99,278,7531,1,3453,2005-06-21 21:12:11
3.99,444,11983,2,7679,2005-07-28 02:58:39
2.99,463,12513,1,8762,2005-07-29 19:30:02
3.99,241,6512,2,5525,2005-07-10 02:03:08
4.99,56,1547,1,5142,2005-07-09 08:05:23
6.99,79,2160,2,9845,2005-07-31 12:28:05
4.99,572,15317,1,5595,2005-07-10 04:33:45
2.99,550,14761,2,8838,2005-07-29 22:52:23
9.99,522,14050,2,4563,2005-07-08 05:08:55
2.99,24,651,1,12745,2005-08-18 22:22:45
4.99,266,7189,1,5577,2005-07-10 03:58:40
4.99,430,11599,1,364,2005-05-27 07:20:12
4.99,219,5939,1,9712,2005-07-31 08:13:11
0.99,561,15028,1,2548,2005-06-19 02:45:35
3.99,438,11817,1,9082,2005-07-30 08:11:22
0.99,207,5613,1,6537,2005-07-12 04:46:30
3.99,596,15969,1,10094,2005-07-31 20:31:18
0.99,261,7053,1,3363,2005-06-21 12:25:07
7.99,334,9028,1,8977,2005-07-30 04:14:07
0.0,75,2061,2,15191,2006-02-14 15:16:03
4.99,96,2612,2,10031,2005-07-31 18:40:15
4.99,378,10246,2,14502,2005-08-21 14:22:28
4.99,599,16045,1,14599,2005-08-21 17:43:42
2.99,66,1808,1,7872,2005-07-28 10:18:16
2.99,475,12853,1,9647,2005-07-31 05:45:15
2.99,274,7425,1,13103,2005-08-19 11:05:51
2.99,482,13035,2,15865,2005-08-23 16:18:25
6.99,2,36,1,5755,2005-07-10 12:38:56
0.99,377,10226,2,15088,2005-08-22 11:28:26
9.99,487,13159,1,10978,2005-08-02 04:12:27
2.99,565,15140,1,9628,2005-07-31 04:51:11
8.99,199,5411,1,10850,2005-08-01 23:53:45
4.99,8,210,2,3114,2005-06-20 17:57:47
2.99,144,3914,2,12733,2005-08-18 21:59:00
2.99,477,12891,1,4283,2005-07-07 15:29:35
3.99,516,13888,2,339,2005-05-27 03:47:18
6.99,436,11765,2,12429,2005-08-18 10:26:46
2.99,114,3060,2,889,2005-05-30 07:14:53
0.99,232,6259,2,9270,2005-07-30 15:03:16
0.99,518,13941,2,3311,2005-06-21 08:05:27
2.99,133,3610,2,13910,2005-08-20 16:30:49
0.99,594,15907,2,2786,2005-06-19 18:46:43
5.99,387,10497,2,14279,2005-08-21 06:39:08
0.99,147,3978,1,362,2005-05-27 07:10:25
2.99,381,10314,2,3425,2005-06-21 18:07:07
10.99,426,11517,1,7527,2005-07-27 21:14:28
2.99,115,3113,2,10647,2005-08-01 16:08:46
3.99,422,11420,1,15272,2005-08-22 18:49:40
0.99,390,10571,1,8493,2005-07-29 09:04:31
2.99,216,5877,2,15199,2005-08-22 16:17:49
5.99,376,10189,1,8420,2005-07-29 07:00:45
3.99,122,3305,2,11044,2005-08-02 06:05:27
0.99,557,14918,1,6459,2005-07-12 01:12:03
2.99,141,3799,2,930,2005-05-30 12:44:57
4.99,192,5215,1,14404,2005-08-21 10:43:04
0.99,50,1371,2,6634,2005-07-12 09:37:18
4.99,122,3292,1,4568,2005-07-08 05:23:59
4.99,562,15065,2,12008,2005-08-17 19:16:18
2.99,13,339,1,6897,2005-07-12 21:30:41
0.99,231,6241,1,14026,2005-08-20 21:21:08
0.99,335,9061,2,13267,2005-08-19 17:31:36
0.99,103,2785,1,7310,2005-07-27 13:00:55
4.99,308,8370,1,10819,2005-08-01 22:52:57
5.99,293,7946,2,13504,2005-08-20 02:01:48
2.99,362,9777,1,1615,2005-06-16 07:00:28
2.99,576,15423,2,755,2005-05-29 10:26:29
4.99,566,15160,1,3379,2005-06-21 13:54:58
4.99,481,13002,1,12981,2005-08-19 07:04:00
7.99,239,6444,1,1022,2005-05-31 03:16:45
10.99,86,2341,1,7874,2005-07-28 10:21:52
7.99,358,9683,1,14004,2005-08-20 20:16:35
4.99,86,2352,1,13535,2005-08-20 03:30:25
4.99,433,11685,2,13273,2005-08-19 17:49:13
4.99,359,9700,1,11032,2005-08-02 05:53:35
7.99,501,13493,1,3412,2005-06-21 16:44:31
0.99,401,10839,2,5923,2005-07-10 21:40:06
2.99,316,8581,1,14226,2005-08-21 04:55:37
4.99,11,294,1,10812,2005-08-01 22:41:16
2.99,150,4098,2,12627,2005-08-18 17:37:11
4.99,568,15210,2,2382,2005-06-18 15:03:52
3.99,308,8373,2,12567,2005-08-18 15:14:36
3.99,270,7308,1,2115,2005-06-17 20:02:16
2.99,147,3982,2,2859,2005-06-19 23:18:42
3.99,413,11185,1,13010,2005-08-19 07:52:21
9.99,286,7740,2,4461,2005-07-07 23:59:43
7.99,155,4213,1,1554,2005-06-16 02:16:47
5.99,18,473,2,2112,2005-06-17 19:52:42
4.99,74,2002,2,5917,2005-07-10 21:30:22
3.99,389,10538,1,6600,2005-07-12 07:41:48
0.99,492,13268,2,5325,2005-07-09 16:35:47
0.99,184,5001,1,2312,2005-06-18 08:55:46
2.99,182,4956,1,4174,2005-07-07 09:59:49
4.99,346,9336,1,65,2005-05-25 09:32:03
4.99,338,9138,1,5309,2005-07-09 16:00:16
11.99,196,5281,2,106,2005-05-25 18:18:19
4.99,349,9447,2,8297,2005-07-29 02:45:46
4.99,196,5297,2,5768,2005-07-10 13:15:26
2.99,66,1817,2,14123,2005-08-21 01:31:25
4.99,294,7957,2,4019,2005-07-07 01:27:44
1.99,375,10164,2,10589,2005-08-01 14:11:09
5.99,419,11347,1,12720,2005-08-18 21:28:42
3.99,557,14919,2,6713,2005-07-12 13:27:36
0.99,585,15666,1,1344,2005-06-15 12:29:41
4.99,203,5505,1,8463,2005-07-29 08:17:51
4.99,433,11686,1,13801,2005-08-20 12:40:53
7.99,23,615,1,7155,2005-07-27 07:18:46
2.99,88,2405,2,14097,2005-08-21 00:28:48
1.99,437,11794,1,13905,2005-08-20 16:12:48
8.99,77,2092,2,2452,2005-06-18 19:29:21
0.99,140,3791,1,9404,2005-07-30 20:21:35
2.99,560,15017,2,14785,2005-08-22 00:24:37
4.99,282,7630,2,3408,2005-06-21 16:15:11
5.99,35,965,1,5916,2005-07-10 21:26:31
7.99,505,13609,1,2773,2005-06-19 18:04:18
0.99,186,5072,1,15596,2005-08-23 06:19:51
4.99,367,9937,2,13235,2005-08-19 16:17:53
3.99,28,773,1,11856,2005-08-17 13:44:49
2.99,484,13056,2,668,2005-05-28 21:54:45
0.99,87,2378,1,12232,2005-08-18 03:14:14
6.99,417,11277,2,6258,2005-07-11 15:24:32
4.99,376,10183,1,4869,2005-07-08 19:14:05
8.99,479,12942,2,6849,2005-07-12 19:29:19
1.99,116,3139,1,10801,2005-08-01 22:09:35
5.99,346,9362,1,14890,2005-08-22 04:10:49
5.99,532,14337,1,16014,2005-08-23 21:18:31
2.99,178,4839,2,6606,2005-07-12 08:03:40
6.99,285,7719,1,7211,2005-07-27 09:20:00
3.99,437,11790,2,11417,2005-08-02 19:44:46
6.99,583,15626,2,6684,2005-07-12 12:14:42
3.99,346,9357,2,10389,2005-08-01 06:46:43
4.99,526,14171,2,11702,2005-08-17 07:18:56
0.99,370,10008,2,10095,2005-07-31 20:38:35
8.99,438,11814,2,7374,2005-07-27 15:20:57
6.99,253,6830,2,10881,2005-08-02 00:38:14
3.99,511,13766,2,5164,2005-07-09 09:03:14
2.99,443,11948,1,2871,2005-06-20 00:27:49
6.99,256,6898,1,2380,2005-06-18 15:00:04
0.99,348,9410,2,5965,2005-07-10 23:51:52
5.99,555,14877,1,9299,2005-07-30 16:32:51
0.99,89,2418,1,4488,2005-07-08 01:22:23
4.99,420,11359,2,6096,2005-07-11 06:18:04
5.99,395,10701,1,4185,2005-07-07 10:31:05
5.99,253,6833,1,13126,2005-08-19 12:00:28
2.99,59,1646,2,15905,2005-08-23 17:33:04
0.99,291,7891,2,11145,2005-08-02 09:43:24
4.99,473,12810,1,15118,2005-08-22 12:38:37
4.99,162,4407,1,2547,2005-06-19 02:44:17
8.99,88,2399,1,7621,2005-07-28 00:34:06
5.99,407,11012,1,7363,2005-07-27 14:58:29
6.99,518,13945,2,4948,2005-07-08 22:54:21
2.99,104,2805,2,3273,2005-06-21 05:24:17
4.99,77,2111,2,14530,2005-08-21 15:10:50
2.99,531,14283,1,681,2005-05-28 23:39:44
4.99,206,5571,2,3012,2005-06-20 10:43:13
4.99,119,3199,2,8140,2005-07-28 20:17:50
9.99,579,15520,2,9349,2005-07-30 18:20:08
0.99,414,11215,2,15481,2005-08-23 01:59:14
0.99,392,10627,1,8254,2005-07-29 00:59:31
4.99,27,731,1,5736,2005-07-10 11:45:48
3.99,403,10880,2,2488,2005-06-18 21:38:26
6.99,485,13107,2,10772,2005-08-01 20:51:10
6.99,303,8231,2,8734,2005-07-29 18:28:15
0.99,214,5809,2,4211,2005-07-07 11:50:41
0.99,196,5310,2,12684,2005-08-18 19:51:27
3.99,356,9619,1,8198,2005-07-28 23:08:05
0.99,557,14922,1,9336,2005-07-30 18:01:15
1.99,381,10311,1,1878,2005-06-17 02:55:32
5.99,53,1457,2,783,2005-05-29 14:41:18
4.99,488,13183,2,13446,2005-08-20 00:06:13
3.99,235,6336,1,9587,2005-07-31 03:10:30
2.99,255,6874,2,3442,2005-06-21 20:06:51
0.99,228,6140,2,3538,2005-07-06 01:37:07
0.99,151,4119,2,6854,2005-07-12 19:38:57
0.99,386,10472,1,15949,2005-08-23 19:06:04
0.99,51,1396,1,1477,2005-06-15 21:11:18
0.99,141,3829,1,15309,2005-08-22 19:54:52
0.0,576,15456,1,13464,2006-02-14 15:16:03
8.99,25,672,1,9140,2005-07-30 10:12:01
6.99,438,11798,1,1138,2005-05-31 19:30:27
4.99,297,8079,1,15711,2005-08-23 10:43:00
3.99,390,10569,2,7515,2005-07-27 20:52:37
0.99,417,11293,1,15795,2005-08-23 14:07:56
11.99,305,8272,1,2166,2005-06-17 23:51:21
3.99,7,199,2,10989,2005-08-02 04:40:54
4.99,267,7225,1,8190,2005-07-28 22:47:06
4.99,354,9574,1,8609,2005-07-29 13:19:25
8.99,363,9826,1,9977,2005-07-31 16:58:42
3.99,446,12049,1,8923,2005-07-30 02:08:49
2.99,481,12985,1,4473,2005-07-08 00:22:10
4.99,52,1441,2,9797,2005-07-31 10:53:44
0.99,413,11179,2,7731,2005-07-28 05:01:18
3.99,105,2828,2,1789,2005-06-16 19:49:18
2.99,431,11625,2,2761,2005-06-19 17:22:17
4.99,220,5967,1,11622,2005-08-17 04:15:46
0.99,97,2623,1,3459,2005-06-21 21:45:47
10.99,380,10293,1,9710,2005-07-31 08:05:31
2.99,467,12603,1,12266,2005-08-18 04:22:31
0.99,150,4105,2,14165,2005-08-21 02:59:17
9.99,414,11194,1,2559,2005-06-19 03:09:46
4.99,237,6390,1,2156,2005-06-17 23:08:12
4.99,236,6378,1,11895,2005-08-17 15:15:07
8.99,443,11954,1,7667,2005-07-28 02:37:22
0.99,389,10535,1,5249,2005-07-09 13:33:53
2.99,4,92,1,7660,2005-07-28 02:10:10
3.99,298,8082,2,2385,2005-06-18 15:22:40
2.99,288,7802,2,9429,2005-07-30 21:19:26
2.99,317,8585,2,3029,2005-06-20 11:51:30
2.99,41,1148,1,15875,2006-02-14 15:16:03
2.99,489,13194,2,3816,2005-07-06 15:27:04
0.99,421,11397,2,15710,2006-02-14 15:16:03
4.99,152,4149,1,12917,2005-08-19 04:27:11
2.99,104,2810,1,4917,2005-07-08 21:32:30
2.99,599,16042,2,9679,2005-07-31 06:41:19
4.99,512,13804,2,15733,2005-08-23 11:37:32
2.99,568,15215,2,5332,2005-07-09 16:59:23
0.99,415,11220,2,5665,2005-07-10 08:10:08
2.99,342,9240,1,3081,2005-06-20 15:29:13
8.99,381,10335,2,13202,2005-08-19 14:58:30
6.99,314,8525,2,9318,2005-07-30 17:14:30
6.99,44,1225,1,12790,2005-08-19 00:16:54
3.99,157,4266,2,4435,2005-07-07 22:51:04
3.99,367,9929,1,9030,2005-07-30 06:05:38
4.99,229,6171,2,6578,2005-07-12 06:15:41
4.99,317,8607,1,14791,2005-08-22 00:35:55
0.99,137,3716,1,15133,2005-08-22 13:17:43
5.99,432,11649,1,4965,2005-07-08 23:46:57
2.99,595,15948,1,10729,2005-08-01 19:21:11
4.99,187,5076,2,1462,2005-06-15 20:37:40
3.99,544,14630,1,11401,2005-08-02 19:05:06
2.99,253,6838,2,15221,2005-08-22 17:12:29
8.99,359,9684,1,284,2005-05-26 19:21:44
2.99,436,11748,2,3944,2005-07-06 21:34:11
2.99,69,1890,1,15547,2005-08-23 04:25:50
0.99,180,4897,2,5773,2005-07-10 13:31:09
5.99,83,2247,1,1354,2005-06-15 13:13:49
0.99,145,3921,1,500,2005-05-28 01:05:25
0.99,381,10336,2,13430,2005-08-19 23:25:43
0.99,360,9729,2,9352,2005-07-30 18:29:26
2.99,565,15132,1,3838,2005-07-06 16:29:43
0.99,339,9162,1,4467,2005-07-08 00:13:52
7.99,519,13985,1,13647,2005-08-20 07:48:07
5.99,211,5724,2,4441,2005-07-07 23:04:23
4.99,447,12060,1,2025,2005-06-17 13:04:00
0.99,28,755,2,2604,2005-06-19 06:30:10
3.99,333,9008,1,13579,2005-08-20 05:22:06
0.99,391,10617,1,14381,2005-08-21 09:55:47
