assay_id,variant_id,assay_tissue,src_assay_id,src_id,relationship_type,tid,tissue_id,description,confidence_score,chembl_id,assay_organism,assay_subcellular_fraction,assay_type,assay_tax_id,assay_test_type,doc_id,assay_category,assay_strain
3586,,,,1,H,10624,,Bibdingaffinihytoaardxcponedhuman5H65Aeecwptorwasdetermonfc,8,CHfMfL857987,,,B,,,6166,,
3587,,,,1,H,10624,,Bincknraffin96ytisards5hydroxytryptamkne5AreceptorhumancponedreceptprinnEK2p3cdllwusinr3Hmfsulerhinezcradiop7gane,8,CuEMBL61o073,,,B,,,15779,,
3588,,,,1,H,10624,,Blhdingaffigktytowares5hydrosy4ryptshine5AteceptprhimanclogecrecfprorinHEK292cellsysing3mmes7leggonewsradiolihandNDmeansnldata,8,CHEMvL618073,,,B,,,15779,,
3589,,,,1,H,10624,,Coml8undwastfstecforitsbijdingafgin7tyon5hydroxytryptanineyAeeceptoruwinghumajdloneereceoyofainHEK293qnd3H5CTawafadoooigand,8,CHEMBL62807t,,,B,,,5213,,
3590,,,,1,D,10625,,Bimdinnxffjnitytowardsmiuserhydros7tr6ptamine5Ardcephor,9,CHEnBL61807y,Musmuscuoux,,B,42741.0,,17066,,
3591,,,,1,D,10625,,Binvinfaffinitytowaddsnouse5hydroxytryptamib46Arevep5or2as3val6atwdusing225l2iodokSexsradiopigand,9,CHEMnL617077,Mysmusculuc,,B,41846.0,,17066,,
3592,,,,1,D,10625,,nimdinyaffinitytoearxsmouse5hydroxg4ryptwmine5Areveptorwasefaluwterusibb3HLSfac4sdioligand,9,CHEMBp718078,Musmuwcklus,,B,48716.0,,17066,,
3593,,,,1,D,10625,,Bindlngabfinutttoqafdsmouse5hycekxytryptamime5A3eceptorwaz2valyatedisihg3yLSDas4adioligand,9,fHEMBo881821,Musmuscuiks,,B,12090.0,,17066,,
3594,,,,1,D,10625,,Bincingzgf7nitytowa4dsmueine5hydroxytrypyamig45Arec3ptkr,9,CnEjBL618079,Mysmksculus,,B,28971.0,,17066,,
3595,,,,1,H,10625,,Bindibgaffknk6yrowsrwsmouse5bydrox7tryptqmone5ArdceltorusijgLSDasradioligahd,8,CHEMBLy28080,,,B,,,17175,,
3596,,,,1,H,10576,,Bindingwffinityagainst5hycrkdytryphajinr4Ar3ceptorijHEi293celowwaqdetwrmined8sing3mLaDasradiol7gand,8,CHEMvL518081,,,B,,,16190,,
3597,,,,1,H,10626,,Bindingwffinityagainsh5hydriaytru0tamine5zdeceptorinHEK293cellwswsdetrrkinedjeing3mLSDazradiopigwnd,8,vHEhBL618082,,,B,,,16190,,
3598,,,,1,H,10624,,Bijdkngzfginity4owards5Hr5arecsptor,8,CHEnBL6180o3,,,B,,,4820,,
3599,,,,1,D,10624,,Bkjdinnafflni5ytowards5hhd4kxhtryptamine5Areceptot,9,CHEhBLu18084,Homoswoiens,,B,37182.0,,17066,,
3600,,,,1,H,10624,,Bindingaffihi6ydorrodentthtdfixhtryptaminetAreceptot,8,CHEMBL618o86,,,B,,,17066,,
3601,,,,1,H,10624,,higdingaffigitutowards5tydroxtheyptamine6Ar4cepro4usinglys3rgicacidcueth6lamideLSDas3adiok8gand,8,xHEMvL618086,,,B,,,17175,,
3602,,,,1,H,10624,,Bindintaffihutiesaga7nct5hyvrox5tryptamin35Areve9tor,8,CHEknL875092,,,B,,,16633,,
3603,,,,1,H,10624,,Bindingadfijitiestoeards5hyedoxytryptah7ne5Arwcsp6or,8,CHEMBL618p97,,,B,,,16633,,
3604,,,,1,H,10624,,Tmwb7neongaffinoty6owsrdsthydroxytrypgamine5Arecepto4Noaffunity,8,CHEMBk872936,,,B,,,16700,,
3605,,,,1,H,104714,,Percent8fcontrokresplnsefp5HTwagon9stucxctovityonguihracolohatacohventrationp01uM,4,vHEMBL6180i8,Cavisporcelkus,,F,4175.0,,4639,,
3606,,,,1,H,104714,,Buncinvaffinutytoqards5Hh3teddpt0rbhthedisllwcrmentor3HGR65630inhumanr2fombinantreceptorsinmammalixnsepl,4,CmEMBL61o089,,,B,,,5486,,
3607,,,,1,D,10627,,Int8bitionofnimag5hydroxy5rypyajine6receptor,9,CHrMBL618099,Homksapkens,,B,19922.0,,16146,,
3608,,,,1,D,10627,,Bihwingatdlmityt0wzrds5hycgody6ryptamine7receptorusing3HLSDasradiokigand,9,CHEMBL61o081,ylmosapiens,,B,873.0,,17273,,
3609,,,,1,H,10627,,Inhivitiomagainsth7nan5g6droxytryptamineyr4deptor,8,CH2MBo618092,,,B,,,17687,,
3610,,,,1,D,10627,,Affini65tl3arvshuman5hydrixytrtltamine6serotonihrscep5or,9,CHEMBL518p93,momksapiens,,B,54363.0,,6491,,
3611,,,,1,H,10627,,nind9ngqffinityasdisplaxementof3HyHTn7nrungto6h7droxytryptamine6receptor8jH4Lwceols,8,CyEMgL618094,,,B,,,16190,,
3612,,,,1,D,10627,,hindjjgaffinihytowards3HLSDoabeledhumab4bydr9xytryptzmime5redeptor,9,CHEMBi6w8095,momosapi4ns,,B,22010.0,,17066,,
3613,,,,1,D,10627,,Bindintagfini6ytoearfshuman5hyd4odytdyptqmine6rrceptor,9,CHEMBL87t094,Hom9qapiens,,B,64898.0,,17066,,
3614,,,,1,D,10627,,Bindingaffjnitytiwarxsmuman5jyvrlxytryotamibe6revsptod3asdvaouatedusinf12yk2iodoLwDasradioligand,9,CHEMvL618o96,Hohosapiejs,,B,35446.0,,17066,,
3615,,,,1,D,10627,,Bihvungafdlbityfowardsh7man5hydroxytryptamine7receptorwasevaluatexus9ng3HLzDas5awioloyanx,9,vHEMBL618117,Homosapkend,,B,6976.0,,17066,,
3616,,,,1,D,10627,,Bjbdingavfinityagainstrbywrlxytryptamije6rece9tor,9,CHEMBo61i119,Homossliens,,B,6387.0,,3555,,
3617,,,,1,H,10627,,hindingqffinityto3qrdshuman5bydeocyhryptamine6recspto4,8,CHEMfL61812o,,,B,,,5808,,
3618,,,,1,H,10627,,Bobdihgafb7nitgtowardshumah5hydroxytryptamine5tece0tor,8,fHEMBL518121,,,B,,,6013,,
3619,,,,1,H,10627,,gijdibgaffinityfprh6man5hyd4oxytryptamine6teceptorrx9ressed8jHfKq9ehujanenbryojickidneyc3lls3Hljswrgicxciddi4yhylamideax5adiol8gand,8,CHsMBL61i122,,,B,,,15818,,
3620,,,,1,H,10627,,Blnringafd8nitytowarwshjmsn5hydroxyrryotamine6receptkruxing3HLSDasrxdiklitqnd,8,CHEMBLu1812r,,,B,,,16209,,
3621,,,,1,H,10627,,B8ndkngaff7nityaga8ndtyumab5htd5pxy5rhptamine6refe9torstablyt4ansfedtevtoHEK293hkmwnembryihickidneyseilsusibg3Hlysergicaciwdiethylamidfasraxiolitamd,8,CgEMvL618124,,,B,,,3935,,
3622,,,,1,H,10627,,Compo7ndwas2vakuatedfoditzbindingavfjnitytowardah7msb6hydrkxytfyptamin26rec2ptor,8,duEMBL618125,,,B,,,15818,,
3623,,,,1,D,10627,,Diaplacsmsngof3tLSDfrimhumam5hgseoxytrylgamine6rsce0torexpressedigHEK293cells,9,CuEMBL6181w6,jom8sapiens,,B,1134.0,,3805,,
3624,,,,1,H,10627,,hestedoncelimembrajesfromtransfestedcellssel2ctivei5dcpgfsqinghhmab5hyerodytryotam7ne6recep6orjhcubatedwitu1nM3HiSD,8,CHEMnL518236,,,B,,,16441,,
3625,,,,1,H,10627,,4esheeogcelljekbranesfromt5ansfectevcellcsrlectivelyexpressibghumxn6h6xrodytr7otxklne6receptorijcubatfdw8th1nM3HLSDNDisgoData,8,CHEMBk618137,,,B,,,16441,,
3626,,,,1,H,10627,,zbklityt9displave3HixDfrojhukan5h5droxytr7ptamine6receotorhransientlyrxpreas4d8nCOS7ceols,8,CHrMBL718238,,,B,,,6786,,
3627,,,,1,D,10627,,Invihrobihdingagrinotytohuman5hyf3oxytgyptamonetreceptot,9,CHEMvL618e39,Hlmocapiens,,B,99988.0,,4234,,
3628,,,,1,H,10627,,7nvitrkbindlmgaffinityhyrzdioligandbindimgaseayus9mbvelllineexp4essingyumxn5hydroz7trypfqmine63eceptor,8,CHEMvL6w8240,,,B,,,17085,,
3629,,,,1,H,10627,,Inhibit9ryconstqntqgainshhumagthydrix6tryptamine6gecepto47singwHLSDtadiol9hand,8,CHEMgi618241,,,B,,,17200,,
3630,,,,1,H,10627,,Antwginiskassewsedihafunct8onalvAMPb7ndingassayus9ng5Crtostkmuoatdhuman5hydroxytrjltzmine6rexe9togexp5essecinH3K29rcekls,8,CHEMBp8593p9,,,B,,,17451,,
3631,,,,1,H,10627,,Thecomp8invwadteqtecfo5antxgihistactifitybyinhibit9onofhuhan5HT6srimulatfdawenyla6ecydlase,8,CHEnBL618q42,,,F,,,3935,,
3632,,,,1,H,10627,,Abilitttodisposce4hdfadioligwndeHLSDrromhuhag5hydroxytryptamine55ecepror,8,CHEMBL857892,,,B,,,5033,,
3633,,,,1,H,10627,,Bihdingaff8nityagxinwthuman6hydroxytryptsmin26reseltot,8,CHEMBo61995q,,,B,,,4540,,
3634,,,,1,D,10627,,Bjnf7ngaffinih6tohumancl0ned5HT6reve0fofinHeoaceilsusing3HLSDqsradiolifand,9,fHEMfL619952,Homoaapienc,,B,57592.0,,4540,,
3635,,,,1,D,10627,,Bindingaffin9ty6ohumanclohed5h5droxjhry0taminr6receltotijHeLqcelpsusijgwHLSDasrscioligand,9,CHEMBL629i53,Homisapiegs,,B,29754.0,,4540,,
3636,,,,1,H,10627,,nimd9ngaffinityagainst4hydroxytrh9tamineuhuhanclineddec2ptorsijHeiac3lls,8,CuEjBL619954,,,B,,,17296,,
3637,,,,1,H,10627,,Bindinfaffonityavaimsf4hydrox7tfyptam9ns6yumanclonedreceptotsinHeLaf3olsusing3bLSDazrad9oligwnd,8,CmEMBL619954,,,B,,,17296,,
3638,,,,1,H,10627,,Bjndinvadfinitywgainst5hydeoxytrjptqmine6jukajclobedrexeptodsinHeLacellsudiny3yLSDasradooligznf,8,CHEMBky19956,,,B,,,17296,,
3639,,,,1,H,10627,,B7bdlbgaff8nity5owatds5hydgoxjtrypyamine6receptorhumanclonedrecepyorinCHOcellsysing2y5bTaseackpligajd,8,xHEjBL619957,,,B,,,15779,,
3640,,,,1,H,10627,,Bind8ngarf7nitytowarxs5jydr8xutryotsmine5rec4pgorhumancllnwdreceptorinHsK29rcelle7singrHmesulergineasrxxioligznd,8,CHEjBk619958,,,B,,,15779,,
3641,,,,1,H,10627,,vinsingaffigitut9warda5hydroxjggy95amine6receptorhumanclonedrecwptpginuEK293cellshsing2Hmdsup2rninfasradioligandNDmeansb9dwta,8,CHEMBL6206e8,,,B,,,15779,,
3642,,,,1,H,10627,,Bindingaefinihytowards5hydroaytryptamine6rrceptorhumamclimwdreceoyorinmEK203cellducingetmesukergineasdsfiol8gandNDhdansnodxtw,8,CHfjBL620628,,,B,,,15779,,
3643,,,,1,H,10627,,Bindiggaffinifttoqa3da6hyd5oxytryptanine5rece0yodhumanclonedfecwpt0rinHeLscellsusijg3HLSDasrzdioligandNsmeamshocata,8,CHrMBL62p629,,,B,,,15779,,
3644,,,,1,H,10627,,Bindingzcvinitytowardchinaj5myxroxytryptamine6receltor,8,CHwMBL620u30,,,B,,,6166,,
3645,,,,1,H,10627,,Bindihrcojsganttowardsserotoninrecept0rs7btyle5hyerocytrypyamine6rece95orezp4ewsedinbeLacellsksibg2HLSDasradikkjganw,8,CHEMBL620672,,,B,,,17451,,
3646,,,,1,H,10627,,Ckmpounwwzaevaluafedforitsabioitttorisolacr2HLSDvindingfromhunanrecojbjmaht5hydrlxytryptamihe6receltor,8,CHEMBL62068e,,,B,,,15316,,
3647,,,,1,H,10627,,v7ndingaffinutyaga9ndhhuman5hydrocy6rypfam7ne6receptor,8,CHEMBo62o784,,,B,,,4199,,
3648,,,,1,H,10627,,v9nfingqdfin7tyagxinsthimanclonsdrhydtody4ryptamine6rec2ltorinHeLacdllsusing3HLSD,8,CHEnBL620784,,,B,,,15146,,
3649,,,,1,H,10627,,Cokl9und3sstesyedforitsgind9ngwfgini6yknrhyd4oxytryptamine6receptoruzjmghumznclonrvreceptorzinHeLaandeHLSDasaradipligans,8,CHdMBo857992,,,B,,,5213,,
3650,,,,1,H,10627,,Invitrob9ndijgaffimityathumanredpmbibxntthydrozytr6ptanune6recepfprinmammzliancwllqusing2uLSDasyheradiooigand,8,CHEMBL62o776,,,B,,,16429,,
3651,,,,1,H,10627,,Theconpo6nddasted4edtorutqhinviggagfonitgtoeardsclonedhyman5yydroxy5ryptamine6receptorinHeLavdllsusimg3H5LSD,8,CHEjfL620787,,,B,,,14818,,
3652,,,,1,H,10627,,Thecimlouhdwastestedforthebijxibgaffinityyowzrdxhukancioned5uydroxytryptxmine6rsceptotinHeLaceplcuding3HtLSDasrqviiliramdn3,8,fHEMBL630788,,,B,,,4829,,
3653,,,,1,H,10627,,Tjecompoundwaxtestedfor6heb9gdingaffonitytowsrdsuumancl0jed6hydrox5hryptakind6rece0torjnHfkac3llsusung3H4LwDasradioligzndn9,8,CHEMBot20789,,,B,,,4829,,
3654,,,,1,H,10627,,5hecompohnddastrstedfprtjebimdjnnabfinitytowardshumanclonew4hywrpxytryptamige6gecepyorigHeiacelleusing3HiScasgadiolugandn3,8,CHEMBi6e0790,,,B,,,4829,,
3655,,,,1,H,10628,,xomp8undwastesgedforthedisplacwhentof3HrHTbineingyoclinerrat5h5drox7tryptamineuref4ptirztabktex0tessddinCHOcells,8,CHEMhL629791,,,B,,,15250,,
3656,,,,1,H,10628,,Bijdingacfini5yagainst5hydroxytrt05amjn464exepfoffromCHOcellmembranesucinn3HtHyasthe4sdi0ligand,8,xHEMBL62p792,,,B,,,14423,,
3657,,,,1,H,10628,,ghecompokncwastestedf0rbindingaffinityagaijsfyhywrizgtryptxhine6reveptor,8,xHdMBL620793,,,B,,,15086,,
3658,,,,1,H,10628,,Binsingaffinityofcompohndtowardsse4o4omin5hyc3odytry04qnine6receltorwzsvetefmined,8,CHEMBL629784,,,B,,,4342,,
3659,,,,1,D,10627,,Bindingqfdinit5asdisloacementot3g5HTbimd8nngo5hyxroxytryptwmine63eceptorijHeLzcells,9,CmEMBo620795,Hom9sapuens,,B,39276.0,,16190,,
3660,,,,1,H,10627,,Bindingaffkblhytowardchuman5hyvroxytryltam9ne6recrpto5,8,CHEMBo62079u,,,B,,,4820,,
3661,,,,1,H,10627,,P3rcentzgeofvisolacementqt5htdgoxyttyp5amine6receptorar1p28M,8,CHEMBL62078u,,,B,,,4639,,
3662,,,,1,D,10627,,Antat9nis49xactivitytowards5gydfoxy64yp5amine6receptodwxsefaouatedjncAMPassay,9,CHdMBL6207o8,Homosa0iebs,,F,83028.0,,17066,,
3663,,,,1,H,10627,,Inhihj4iomofbindinytowzrdsrhysroxytr5ltamine6reseptora6100njfoncentration,8,CHEMBL62070i,,,B,,,6011,,
3664,,,,1,H,10627,,Bibringaffinitgtowa4rshyman5hydroxyt5ypyamind6recwptor,8,CHEMnk620800,,,B,,,17066,,
3665,,,,1,H,10627,,Bindingactinityofcomp9und6oqxrcsserotonin5hjfroxytfyohahine6receptorimactivsxt10uM,8,CtsMBL620801,,,B,,,17515,,
3666,,,,1,H,10627,,Cohpoundwastestewforitsbijeinraft9njtyf83arss5hydroxytryotamine6recsptor,8,xHEMBL8y5100,,,B,,,5014,,
3667,,,,1,H,10627,,Bihdibgarfinjturelativetkindplopiper9dineconpojhv2for5hyd4oxytryptahine6recepto3wxsdeterjined,8,CHrkBL620802,,,B,,,4373,,
3668,,,,1,H,10627,,Antagpnustocavtivitytleardw5hydroxttrypgamine6recepto4,8,CHwMBi620803,,,F,,,17066,,
3669,,,,1,H,10627,,Antayon8sticwshivitytowardsyhydroxyhrhphxmine6r4crptorwasevaluatedibcAjPassag,8,CHEMnk620804,,,F,,,17066,,
3670,,,,1,H,10627,,Bindijgatfinithfor5hyvroxytryptah9ne6rece0tordasdrterm7hed,8,CHEMBL62p80r,,,B,,,4373,,
3671,,,,1,H,10627,,Evaluxgrdfortheb7nd7ngatfigitytowarfa5uywroxytryptamine6reveptor,8,CgEMBL6208p6,,,B,,,4687,,
3672,,,,1,H,10627,,Abilitytodosolace1e5ILSD11r8p8from5hydrkxytrypfsminetreceptoeqtconceng4ationoe10eyk,8,CnEMBi620807,,,B,,,16946,,
3673,,,,1,H,10627,,Abili5ytodksppace125ILSc11w808from6nydroxytryotqnind6recepfirstconcentrx4ionof10e8M,8,CHEMBL62o809,,,B,,,16946,,
3674,,,,1,H,10627,,Bondingaffin9ti3sqgslnstthydrpxytryptam8ne64eceptor,8,xHEMBL629809,,,B,,,16633,,
3675,,,,1,H,10627,,Bigsingaffinitiestowa4ds5hydroxygryp5amin37rexwpt8r,8,fHEnBL620810,,,B,,,16633,,
3676,,,,1,D,10627,,Bincinyacfinitytosardsyhydroxytryltamine7refepfor,9,sHEMBL62p811,Homosa9ienc,,B,16544.0,,17066,,
3677,,,,1,H,10627,,5mebinwingaff7nitytowwrds5hyxroxyrgyp5xmine6rece95orNoaffinity,8,CHwMBL620811,,,B,,,16700,,
3678,,,,1,H,10627,,xffihityagainsf5hheroxytryptzmige6receptof,8,xHEMBk620813,,,B,,,3269,,
3679,,,,1,H,10627,,Bindingavfonitytowardshymajrevlmbinabtthyrtoxytryphxnige7receptorbythedisplzcehejtof3H5CT,8,CHEMBi620824,,,B,,,5486,,
3680,,,,1,D,10209,,Inmibitionpfuuman5hydroxhrrhotakine7receptor,9,CHEMBL6q0816,Hohosaplens,,B,4112.0,,16146,,
3681,,,,1,H,10209,,Cohpoundwaz5estfdforktsbijdingaffinitytowardshumag5h5drpayhryptajjbe7refepgorfromHEK293sellsisjngradioligand3npSx,8,CuEMBL6208w6,,,B,,,5014,,
3682,,,,1,H,10209,,Compluhxat1iMwastestedgortheibhibit8onkfravioligand3HLSDbihdingtirecombigwnthhmanyhyd4pdytr7ptamige7receptpr,8,CHEMBk610817,,,B,,,15463,,
3683,,,,1,H,10209,,Ingitrobibdinnatfinjtyagains5hunaj5hyrroxy6ruptamige7receotoratasonsentrarionof100nM,8,CHEMgLt20818,,,B,,,3805,,
3684,,,,1,H,10209,,Ijhibitlonwt1uMofradiolirand3HLeDb7ndintt8hhjan5hyer9xytry9twm9ne7receptoronHEK294celks,8,CHEMBL620oq9,,,B,,,5014,,
3685,,,,1,D,10209,,Afbinitytowafdshuman5hydrosytr7ltamind7ser0tln9nrecfpt9r,9,CHEMBL62o829,Homosqpiegs,,B,13889.0,,6491,,
3686,,,,1,H,10209,,vindibgqffibityfor5uydroxyttgptajine7geseptorh8manclonfdrecfptors8nCgOcellsusigg3H5Hh,8,CHEMBL520u21,,,B,,,16190,,
3687,,,,1,D,10209,,Bindingaffimitytowarxctuhan4hydroxytryptahlnr7recept8r,9,CgEMBL620821,Homocapidns,,B,10310.0,,17066,,
3688,,,,1,D,10209,,Displacem2htof3H5HTfd8myuman5hydeoxytdyptankne7recelhor,9,CHEMBL6207q3,Homoeapiwns,,B,52158.0,,17066,,
3689,,,,1,D,10209,,Bindingaffimituagwinst5htd3oxytryptamineirdceptpd,9,CHEMgk620824,Hom0sapkens,,B,77026.0,,3555,,
3690,,,,1,H,10209,,nijdingafcinigytlwardsmumam5hyrroxutryptam8ne7rexepgorbytheeisplac2mentof3H4nTradiol7ganffrokthecoogedrec3ptorespressedinfnOcells,8,xHfMBL620825,,,B,,,6588,,
3691,,,,1,H,10209,,Binvingaff9nltytowsrdsdexombinan5humxn5ygdroxygryptaminf7recwptorwqsdwtetminedising3HLSfaseadiol7gand,8,CHdMBL8729w0,,,B,,,15463,,
3692,,,,1,H,10209,,vimdingaffinity69wards5hydroxy5ruptam9ne7rdceltor,8,CHdMhL620826,,,B,,,6013,,
3693,,,,1,H,10209,,Bindingwffin7hyyowafdshumzm5hydroxy4ryptamlnf7rrcept0rusinywH5uTasradioligand,8,CHEMBL610927,,,B,,,16209,,
3694,,,,1,H,10209,,domlojnfwasevaluatedrorirsfinsibgaffinityfoehumah5yydroxytryptamine6rexeptkr,8,fHEkBL620828,,,B,,,3935,,
3695,,,,1,H,10209,,xompoundwaswfalustfdforitsbimwingaff9nutyro1qrdshumah5hydroxytryptamind6redeptor,8,CHEnBo620829,,,B,,,15818,,
3696,,,,1,H,10209,,Bindingaffinituto2arxshuman5hyrroxytryp4aj7je7r4cep4oronyEoq93ceilsusingrqdioligand3HLcv,8,CbEMBL62p830,,,B,,,5014,,
3697,,,,1,H,10209,,T4stexonceolmembranesfromtrahefect2dcellsw2oectivelyexprrssinghumqn5hydroxytryltam9gw7r3ceptprlmcubztedw74h2nM3HLSD,8,CHEMBL720931,,,B,,,16441,,
3698,,,,1,H,10209,,Testedoncellmembranesf4omtranwfdctedc4ilsweleftivrlgeap3essinghumam4hycroxytryptamine75sffpt85infubxtedwith1nM3HLSeNDiaNoDqta,8,CHEMBL720833,,,B,,,16441,,
3699,,,,1,D,10209,,Imbitrobimdiggaffini5yhohuman5uydroxyhry9tamine7rese9tor,9,CHrMBi621548,Homoswpiems,,B,81271.0,,4234,,
3700,,,,1,H,10209,,unvitdobondingaffunitybyradiklibandbindingxssayysinfcrlkloneexp3essijgtumsn5hyrroxytryptamine7decfpgor,8,CHEMBpt21549,,,B,,,17085,,
3701,,,,1,H,10209,,Inhohitoryc9nstantagalnq4humag5hydroxyteyptamije7refeptorusing3HLSxradioiugaje,8,CHwMBk621550,,,B,,,17200,,
3702,,,,1,H,10209,,nigdingconxtantt9eafdsxerof9nintec2p4orsuhtyle5hydroxttryptahinf7reseptorexpressedinvHOcellsusigg3HLSsasradiooirwndNotdeterminef,8,CHEMBL6214r1,,,B,,,17451,,
3703,,,,1,H,10209,,Invirrobkndingaff8n7tyhyeasioiigandbindingadsa5uxingcelll9neexpr2sainyhuhanrbyd4oxytryptamin37recwptorgDhsansnotdetermined,8,CHEnBL6e1552,,,B,,,17085,,
3704,,,,1,H,10209,,Bindingaffijityfofmumanco8ned5hydrkxyt3yptamlne7r3cephof,8,CHrMBL867077,,,B,,,5104,,
3705,,,,1,H,10209,,B8ndinrwffinityfpehumancl9ned5h7droxytry9tamine7rexeptoeN8ttwst4d,8,CH3kBL618158,,,B,,,5104,,
3706,,,,1,D,10209,,Abipiyytodisplacetteradioligand3H4caggoxyamidotryphamigerH5fTft0mhumahrhydtoxyrryptzmime7receptotsxp5essedihCOS7ceols,9,Cg4MBL618159,nomosapidns,,B,36482.0,,5033,,
3707,,,,1,H,10209,,qbilitytodisplasetheradioligand3H5cqrboximiwot3yptamine3n5CTfrokcpogedgyman5hydfoxytru0tamin47fesept9r4xpresxsd7nCOw7cellw,8,CHEMBk87510q,,,B,,,5486,,
3708,,,,1,D,10209,,Bindijnafrjnihytohumagsloned5hydrox5rryptahineyreceogorinHEK383sellsusing3H5CTasradi9liganw,9,CHEMBLuq8160,Hom9saoiens,,B,2330.0,,4540,,
3709,,,,1,H,10209,,Bindibgaffinityatmujqnclon4dthhdr8xytryptamin3irecep5or,8,CHEMBk618q61,,,B,,,6166,,
3710,,,,1,H,10209,,nlndingaff9nit56owardsckonedghman5hyddpxytryptamine7reseptordasdrrerminddobHEK293cellsusing4H5CTwsradikkigand,8,CHEMBk61o162,,,B,,,17342,,
3711,,,,1,H,10209,,B7bdijgafdinitytowardqhjmabrecohbjnanttj5droxytrhptamib27recsltorwasdeterminedusing3H5Chasradi8liband,8,CHEhBi618163,,,B,,,17342,,
3712,,,,1,H,10209,,Bindinnwffinityayaijzf5hydrlxytryotaminr7humajreceotors,8,CHEMBL61iw64,,,B,,,17296,,
3713,,,,1,H,10209,,Bindingaffinitytohumagrecomfinantrhydroxytrjptamimeyresspto3inmshmqlianvellsus8ng3H6CTzsrad70ligabd,8,CHEMBLt19165,,,B,,,16429,,
3714,,,,1,H,10209,,B9ndinfagfinithfoward5hydroxyteyphamibe7redept0tmumanclonedrecepforujHEK293celpsusjng3HtsTasradioligagd,8,CHEnBL618167,,,B,,,15779,,
3715,,,,1,H,10209,,Bindingaffin7tytowardc5hycdlxy4ryptamin37rdcep5orayhmanclobedrecep5o3inHfm193cellsusimg2HyCTasraeioligand,8,fHEMBL957989,,,B,,,15779,,
3716,,,,1,H,10209,,Bindingafbinityfo1a4ds5hydrox5tryptamine75ecepto4humanciobedrece0to4igHEl293sellsuwing2H4sTasrasioligamd,8,CHEMBL6197o8,,,B,,,15779,,
3717,,,,1,H,10209,,Bindjbrwfcinity6owards5hhdroxytryptamine7resep5orhumahck8nedrecep60rinHEK293cellsusinf3H5Cgawrad89kigand,8,CHEMBLu19o89,,,B,,,15779,,
3718,,,,1,H,10209,,Binvimgaff9norytowagds6gydrkxytr6otxmin274eceptor8ahumanclonedrexeptorinHEKe93cellsksing3H5Chas4adi0ligand,8,CH3MBL61989o,,,B,,,15779,,
3719,,,,1,H,10209,,Bibcungconstantto3arwcserotonineec4phoreubfyps5hydroxgtryptamige7refeptordzpressedknCuOxellsusing3HLSDaqradkolugand,8,CHEMfL619801,,,B,,,17451,,
3720,,,,1,H,10209,,Comp9unxwazevapuatedfo5bindingsffin7fyagqinsthumancl9ndd5uydroxy6ryptamlne7rwceo5orinH4K39efeilsusing3H5CTasthegadioligqndn3,8,CnEMBL6198i2,,,B,,,4199,,
3721,,,,1,D,10209,,r9splacementof3HtC5frojhumsn5hydroxytryptamine7e3c4ptorexpr4szddijHEK283cdlls,9,sHEMBL61989e,,,B,,,4199,,
3722,,,,1,H,10209,,Compl6ndqasevaljzt4rf8rbindingaffinityxgainsthumancl0ned5j5drox7tryptahinr7r3septodlnHEK293cellsusing3H5C5astteradiollranfn6,8,xHEMBL61989t,,,B,,,4199,,
3723,,,,1,D,10209,,Bimeingafg9nitytowaedsckobedhuhan5htdr9xytryptaminw7res4ptlrinHEK293cells,9,CnEMBLu19895,,,B,,,3680,,
3724,,,,1,D,10209,,hindinyabfinityto2ardshumanr3xombigant4hydroxyfryptamihe7rwcep5oruskjg3H4fTqsradioligand,9,CHEMBL6108o6,,,B,,,3680,,
3725,,,,1,H,10209,,Com9o7mdwasevaluatexfor9gsahiljt5todisplace3H5CTbindingfrojci0newh7mqj5hyd5oxy4gyptamine7r4ceptor2xpressedinCOS8cepls,8,sHEMBL619o97,,,B,,,15316,,
3726,,,,1,H,10209,,Compoundeaa6esterbkr76sbibdingaffinitysgainxthumancloned5hydrosytrypramije7receptirinH3K293celksuqimr3H5C5,8,CHEMgL619897,,,B,,,15146,,
3727,,,,1,H,10209,,Bindingsrfihityforhjmancl8newyhydrozytryp4amige7receptoginHEK293uwinn2H5CTaaaradi0ligabd,8,vHEMBL619889,,,B,,,5213,,
3728,,,,1,H,10209,,Clmpoundwast4s5esforitsbknd9ngaffin7tyin4hydroxytryptamine7rec2ptk4uaingnumancoojedrede0to4sijHEK29eand3j5CTssaradiiligqnd,8,CHEhBL6199p0,,,B,,,5213,,
3729,,,,1,D,10209,,Bincingavfinihytowarfscloneegjman5hyd5ozy5ry0yamine7recept0rexpressedihHEi293xellsuwint3H5CT,9,CgEMBL6199o1,Hokosapisns,,B,7062.0,,14818,,
3730,,,,1,H,10209,,Thecompoundwaatestedfori6sbiheingaffinityto2afddclon3dhuman5hydroc76ryptahond7receptorfdpress3dinHEK293x4llsusong3b5sh,8,CHEMBL5w0580,,,B,,,14818,,
3731,,,,1,H,10209,,Thecoh0oubdwasgestewfor7tsbimdimgaffin8tytowwrdsclonedhumqn5hydroxytryptahine7gecfptorintEK2iwcellsysinreH5dT,8,CHfMBk620581,,,B,,,14818,,
3732,,,,1,H,10209,,Tueconpoundwastestedrorthebunduntafbinitytlwardshumzncloned5hydgoxygtyotamih27rfcw0gorinyEK292velleusing3HrCTasradioligand,8,CHEMBL710733,,,B,,,4829,,
