assay_id,assay_subcellular_fraction,assay_test_type,assay_type,tissue_id,assay_tax_id,doc_id,description,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,tid
3242,,,F,2116.0,10141.0,809,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum; Not tested,,Cavia porcellus,,Ileum,,20033
3243,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum",,Cavia porcellus,,Ileum,,20033
3244,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Inactive up to 10E-5 M",,Cavia porcellus,,Ileum,,20033
3245,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",,Cavia porcellus,,Ileum,,20033
3246,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",,Cavia porcellus,,Ileum,,20033
3247,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not capable of evaluation",,Cavia porcellus,,Ileum,,20033
3248,,,F,2116.0,10141.0,13961,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum.,,Cavia porcellus,,Ileum,,20033
3249,,,F,2116.0,10141.0,13961,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum. Activity expressed as percent of the maximum 5-HT response given in brackets.,,Cavia porcellus,,Ileum,,20033
3250,,,F,2116.0,10141.0,809,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum,,Cavia porcellus,,Ileum,,20033
3251,,,F,2116.0,10141.0,809,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not evaluable,,Cavia porcellus,,Ileum,,20033
3252,,,F,2116.0,10141.0,809,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not tested,,Cavia porcellus,,Ileum,,20033
3253,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum",,Cavia porcellus,,Ileum,,20033
3254,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10-5 M",,Cavia porcellus,,Ileum,,20033
3255,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10E-5 M",,Cavia porcellus,,Ileum,,20033
3256,,,F,2116.0,10141.0,14290,5-hydroxytryptamine 4 receptor antagonist activity as inhibition of 5-HT-induced contractions in guinea pig ileum; Not capable of evaluation.,,Cavia porcellus,,Ileum,,20033
3257,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",,Cavia porcellus,,Ileum,,20033
3258,,,F,2116.0,10141.0,14290,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",,Cavia porcellus,,Ileum,,20033
3259,,,B,,10141.0,15034,Displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor in guinea pig striatum,,Cavia porcellus,,,,20033
3260,,,B,2435.0,10141.0,5094,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,,Cavia porcellus,,Striatum,,20033
3261,,,B,2435.0,10141.0,5094,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,,Cavia porcellus,,Striatum,,20033
3262,,,B,2435.0,10141.0,5399,Inhibitory activity against 5-hydroxytryptamine 4 receptor of guinea pig striatum using [3H]GR-113808 as radioligand,,Cavia porcellus,,Striatum,,20033
3263,,,B,2435.0,10141.0,17394,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea pig striatum,,Cavia porcellus,,Striatum,,20033
3264,,,B,2435.0,10141.0,17394,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea-pig striatum,,Cavia porcellus,,Striatum,,20033
3265,,,B,2435.0,10141.0,17394,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to serotonin 5-hydroxytryptamine 4 receptor in guinea-pig striatum,,Cavia porcellus,,Striatum,,20033
3266,,,F,2116.0,10141.0,13961,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum.,,Cavia porcellus,,Ileum,,20033
3267,,,F,2116.0,10141.0,13961,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum. 95% confidence limits are in brackets.,,Cavia porcellus,,Ileum,,20033
3268,,,F,2116.0,10141.0,13961,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,,Cavia porcellus,,Ileum,,20033
3269,,,B,,10141.0,16946,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-6 M in guinea pig,,Cavia porcellus,,,,20033
3270,,,B,,10141.0,16946,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-8 M in guinea pig,,Cavia porcellus,,,,20033
3271,,,F,,10141.0,15034,Agonistic activity against 5-hydroxytryptamine 4 receptor,,Cavia porcellus,,,,20033
3272,,,F,,10141.0,15034,Agonistic activity against 5-hydroxytryptamine 4 receptor; not tested,,Cavia porcellus,,,,20033
3273,,,F,,10141.0,12918,Compound was evaluated for the relative potency with respect to serotonin against 5-hydroxytryptamine 4 receptor,,Cavia porcellus,,,,20033
3274,,,B,,10141.0,16946,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor,,Cavia porcellus,,,,20033
3275,,,B,2435.0,10141.0,17394,Inhibition of [3H]GR-113808 binding to guinea pig striatum 5-hydroxytryptamine 4 receptor,,Cavia porcellus,,Striatum,,20033
3276,,,B,2435.0,10141.0,15034,Binding affinity against 5-hydroxytryptamine 4 receptor in guinea pig striatum using [3H]GR-113808 as radioligand,,Cavia porcellus,,Striatum,,20033
3277,,,B,2435.0,10141.0,5094,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,,Cavia porcellus,,Striatum,,20033
3278,,,B,2435.0,10141.0,5094,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,,Cavia porcellus,,Striatum,,20033
3279,,,B,2116.0,10141.0,17358,Tested for affinity against 5-hydroxytryptamine 4 receptor in the myenteric plexus of the guinea pig ileum.,,Cavia porcellus,,Ileum,,20033
3280,,,B,,10141.0,12953,Displacement of [3H]-GR113808 from 5-HT4 receptor of guinea pig striatum,,Cavia porcellus,,,,20033
3281,,,B,,10141.0,12953,The compound was tested for their binding affinity towards 5-HT4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,,Cavia porcellus,,,,20033
3282,,,B,,10141.0,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand.,,Cavia porcellus,,,,20033
3283,,,B,,10141.0,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,,Cavia porcellus,,,,20033
3284,,,F,2116.0,10141.0,273,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,,Cavia porcellus,,Ileum,,20033
3285,,,F,2116.0,10141.0,12918,5-hydroxytryptamine 4 receptor agonist activity in the guinea pig ileum assay,,Cavia porcellus,,Ileum,,20033
3286,,,F,2116.0,10141.0,12919,5-hydroxytryptamine 4 receptor agonistic activity was measured by twitch response enhancing activity in electrically stimulated guinea pig ileum preparation,,Cavia porcellus,,Ileum,,20033
3287,,,F,2116.0,10141.0,273,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI).,,Cavia porcellus,,Ileum,,20033
3288,,,F,2116.0,10141.0,273,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,,Cavia porcellus,,Ileum,,20033
3289,,,B,,10141.0,13181,Ability to antagonize 5-HT-evoked contractions mediated through 5-hydroxytryptamine 4 receptor activation in the guinea pig distal colon LMMP,,Cavia porcellus,,,,20033
3290,,,B,,10141.0,13181,Binding affinity was determined against 5-hydroxytryptamine 3 receptor,,Cavia porcellus,,,,168
3291,,,F,,10141.0,15034,Antagonistic activity against 5-hydroxytryptamine 4 receptor,,Cavia porcellus,,,,20033
3292,,,B,,10141.0,5033,Ability to displace the radioligand [3H]GR-113808 from guinea pig striatum 5-hydroxytryptamine 4 receptor,,Cavia porcellus,,,,20033
3293,,,B,,10141.0,1980,Binding affinity for 5-hydroxytryptamine 4 receptor by displacement of [3H]GR-113808 from guinea pig brain striatum.,,Cavia porcellus,,,,20033
3294,,,B,,10141.0,13181,Binding affinity was determined against 5-hydroxytryptamine 2C receptor using cloned rat receptors expressed in 293 cells radiolabeled with [3H]mesulergine,,Cavia porcellus,,,HEK293,168
3295,,,B,,10141.0,14287,In vitro by displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor on guinea pig striatal membrane,,Cavia porcellus,,,,20033
3296,,,B,,10141.0,1317,Compound was evaluated for binding affinity against 5-hydroxytryptamine 4 receptor using radioligand binding assay using [3H]GR as radioligand,,Cavia porcellus,,,,20033
3297,,,B,,10141.0,15316,Compound was evaluated for its ability to displace [3H]GR-113808 binding from 5-hydroxytryptamine 4 receptor in guinea pig striatum.,,Cavia porcellus,,,,20033
3298,,,B,2435.0,10141.0,16429,In vitro binding affinity at 5-hydroxytryptamine 4 receptor in guinea pig striatum using 3[H]GR-113808 as the radioligand,,Cavia porcellus,,Striatum,,20033
3299,,,B,10000000.0,10141.0,14818,The compound was tested for its binding affinity towards 5-hydroxytryptamine 4 receptor in guinea pig hippocampus using [125I]SB-207710.,,Cavia porcellus,,Hippocampus,,20033
3300,,,B,,10141.0,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand,,Cavia porcellus,,,,20033
3301,,,B,,10141.0,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand.,,Cavia porcellus,,,,20033
3302,,,F,2116.0,10141.0,13961,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,,Cavia porcellus,,Ileum,,20033
3303,,,B,,,5486,Binding affinity towards 5-HT2C receptor by the displacement of [3H]mesulergine] in human recombinant receptors in mammalian cell,,,,,,108
3304,,,B,,,16209,Binding affinity towards human 5-hydroxytryptamine 4 receptor using [3H]5-HT as radioligand,,,,,,168
3305,,,B,,,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 4 receptor,,,,,,168
3306,,,B,,,4199,Compound was evaluated for the binding affinity against human cloned 5-hydroxytryptamine 4 receptor in HeLa cells using [3H]-LSD as the radioligand,,,,,HeLa,168
3307,,,B,,,15146,Compound was tested for its binding affinity against 5-hydroxytryptamine 4 receptor,,,,,,168
3308,,,B,,,5213,Compound was tested for its binding affinity for 5-hydroxytryptamine 4 receptor,,,,,,168
3309,,,B,,,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 4 receptor in HeLa cells, using [3H]LSD as radioligand",,,,,HeLa,168
3310,,,B,,,17358,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons,,,,,,10622
3311,,,B,,,17358,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons; IA means inactive,,,,,,10622
3312,,,B,,,16946,Ability to displace [3H]GR-113808 from mouse 5-hydroxytryptamine 4 receptor in COS7 cells,,,,,,10622
3313,,,B,,,17358,Tested for ability to stimulate 5-hydroxytryptamine 4 receptors in mouse Coliculi neurons,,,,,,10622
3314,,,F,2081.0,,268,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model,,,,Cardiac atrium,,11249
3315,,,F,2081.0,,268,Evaluated for the 5-hydroxytryptamine 4 receptor antagonistic activity in piglet atrium model; compound found inactive at 1 uM,,,,Cardiac atrium,,11249
3316,,,B,,,15086,The compound was tested for binding affinity against 5-hydroxytryptamine 4 receptor,,,,,,11249
3317,,,B,10000000.0,,14875,Compound was tested for binding affinity against piglet hippocampus 5-hydroxytryptamine 4 receptor,,,,Hippocampus,,11249
3318,,,B,10000000.0,9823.0,13267,The binding affinity (pKi) was measured against 5-hydroxytryptamine 4 receptor of piglet hippocampus using [125I]SB 207710 as radioligand,,Sus scrofa,,Hippocampus,,168
3319,,,B,,9986.0,13047,Binding affinity against 5-hydroxytryptamine 2A receptor using rabbit saphenous vein assay.,,Oryctolagus cuniculus,,,,168
3320,,,B,,10116.0,1650,Displacement of [3H]GR-113808 from rat striatum 5-hydroxytryptamine 4 receptor,,Rattus norvegicus,,,,10623
3321,,,F,,,567,Tested for its agonist potency against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,,,,,,10623
3322,,,B,,,17358,Tested for affinity towards 5-hydroxytryptamine 4 receptor in relaxation of rat oesophagus,,,,,,10623
3323,,,B,,,188,Tested for the effect on binding at 5-hydroxytryptamine 4 receptor; No activity,,,,,,10623
3324,,,F,,,670,lntrinsic activity relative to 5-HT receptor,,,,,,10623
3325,,,F,,,204,Compound was evaluated for the agonistic activity towards 5-hydroxytryptamine 4 receptor using the rat tunica muscularis mucosae (TMM) esophagus strip assay,,,,,,10623
3326,,,F,,,1946,In vitro relaxation of carbachol pre-contracted rat oesophageal TMM.,,,,,,10623
3327,,,F,,,6398,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay,,,,,,10623
3328,,,F,,,6398,Compound was tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay; IN = Inactive,,,,,,10623
3329,,,F,,,17358,Efficient 5-hydroxytryptamine 4 agonist in the rat tunica muscularis mucosae,,,,,,10623
3330,,,F,,,6398,Tested for agonist activity at the 5-hydroxytryptamine 4 receptor in the rat tunica muscularis mucosae (TMM) assay of racemate mixture,,,,,,10623
3331,,,B,,,11752,Relaxation of carbachol induced contractions of rat tunica muscularis mucosae,,,,,,10623
3332,,,F,,,809,5-hydroxytryptamine 4 receptor agonist activity was determined by the relaxation of the carbachol-contracted rat esophageal tunica muscularis mucosae,,,,,,10623
3333,,,B,,10116.0,14178,Inhibition of radiolabeled [3H]GR-113808 ligand binding to 5-hydroxytryptamine 4 receptor,,Rattus norvegicus,,,,10623
3334,,,B,,,567,Tested for its efficacy against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,,,,,,10623
3335,,,B,,,1946,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae.,,,,,,10623
3336,,,B,,,1946,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae; No activity up to 104M concentration,,,,,,10623
3337,,,B,,10116.0,13961,Binding affinity (Ki+/-SEM) against 5-hydroxytryptamine 4 receptor from cheng Prusoff equation by using [3H]GR-113808 in rat striatum,,Rattus norvegicus,,,,10623
3338,,,B,2435.0,,6238,Binding affinity towards 5-HT 4 receptor in rat striatum membranes using [3H]GR-113808 as radioligand,,,,Striatum,,10623
