assays_ASI,assays_CHEI,assays_ASORGA,assays_ASSTIS,assays_ASSTY,assays_CURB,assays_T,assays_RELATY,assays_CONFSCO,assays_SI,assays_SASI,assays_CI,assays_BFO,assays_TII,assays_VAI
12503,CHEMBL625026,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12504,CHEMBL625027,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12505,CHEMBL874410,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12506,CHEMBL625028,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12507,CHEMBL625029,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12508,CHEMBL625030,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12509,CHEMBL625031,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12510,CHEMBL625032,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12511,CHEMBL625033,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12512,CHEMBL625034,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12513,CHEMBL624872,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12514,CHEMBL624873,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12515,CHEMBL624874,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12516,CHEMBL624875,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12517,CHEMBL624876,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12518,CHEMBL624877,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12519,CHEMBL624878,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12520,CHEMBL624879,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12521,CHEMBL624880,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12522,CHEMBL624881,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12523,CHEMBL624882,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
12524,CHEMBL624883,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12525,CHEMBL624884,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12526,CHEMBL624885,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12527,CHEMBL624886,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12528,CHEMBL624887,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12529,CHEMBL624888,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12530,CHEMBL624889,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12531,CHEMBL624890,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12532,CHEMBL621964,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12533,CHEMBL621965,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
12534,CHEMBL621966,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12535,CHEMBL621967,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12536,CHEMBL622164,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12537,CHEMBL623097,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12538,CHEMBL623098,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12539,CHEMBL623099,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12540,CHEMBL623100,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12541,CHEMBL628673,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12542,CHEMBL628674,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12543,CHEMBL628675,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12544,CHEMBL627644,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12545,CHEMBL627645,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12546,CHEMBL627646,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12547,CHEMBL627647,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12548,CHEMBL627648,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12549,CHEMBL627649,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12550,CHEMBL628313,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12551,CHEMBL628314,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12552,CHEMBL628315,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12553,CHEMBL628316,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12554,CHEMBL628317,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12555,CHEMBL628473,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12556,CHEMBL628474,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12557,CHEMBL628475,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12558,CHEMBL628476,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12559,CHEMBL628477,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12560,CHEMBL628478,Mustela putorius furo,,A,Intermediate,50506,N,1,1,,,BAO_0000218,,
12561,CHEMBL628479,Mustela putorius furo,,A,Intermediate,50506,N,1,1,,,BAO_0000218,,
12562,CHEMBL628480,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12563,CHEMBL628481,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12564,CHEMBL628482,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12565,CHEMBL628483,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12566,CHEMBL628484,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12567,CHEMBL628485,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12568,CHEMBL628486,Macaca fascicularis,Plasma,A,Intermediate,100710,N,1,1,,,BAO_0000218,1969.0,
12569,CHEMBL628487,Homo sapiens,Plasma,A,Intermediate,50587,N,1,1,,,BAO_0000218,1969.0,
12570,CHEMBL628488,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12571,CHEMBL628489,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12572,CHEMBL628490,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12573,CHEMBL628491,Macaca fascicularis,,A,Intermediate,100710,N,1,1,,,BAO_0000218,,
12574,CHEMBL877507,Macaca fascicularis,,A,Intermediate,100710,N,1,1,,,BAO_0000218,,
12575,CHEMBL628492,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12576,CHEMBL628493,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12577,CHEMBL628494,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12578,CHEMBL628495,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12579,CHEMBL628496,Homo sapiens,,A,Intermediate,50587,N,1,1,,,BAO_0000218,,
12580,CHEMBL628497,,Brain,A,Autocuration,22224,U,0,1,,,BAO_0000218,955.0,
12581,CHEMBL628498,,Brain,A,Autocuration,22224,U,0,1,,,BAO_0000218,955.0,
12582,CHEMBL628499,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12583,CHEMBL627656,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12584,CHEMBL627657,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12585,CHEMBL626808,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12586,CHEMBL626809,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12587,CHEMBL626810,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12588,CHEMBL626811,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12589,CHEMBL874465,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12590,CHEMBL626812,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12591,CHEMBL626813,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12592,CHEMBL626814,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12593,CHEMBL626815,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12594,CHEMBL628566,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12595,CHEMBL628567,,,P,Autocuration,22229,U,0,1,,,BAO_0000100,,
12596,CHEMBL628568,,,P,Autocuration,22229,U,0,1,,,BAO_0000100,,
12597,CHEMBL628569,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12598,CHEMBL628570,Cavia porcellus,,A,Intermediate,50512,N,1,1,,,BAO_0000218,,
12599,CHEMBL628571,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12600,CHEMBL628572,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12601,CHEMBL628573,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12602,CHEMBL628574,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12603,CHEMBL628575,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12604,CHEMBL628576,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12605,CHEMBL628577,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12606,CHEMBL628578,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12607,CHEMBL874466,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12608,CHEMBL628579,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12609,CHEMBL628580,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12610,CHEMBL628581,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
12611,CHEMBL628582,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
12612,CHEMBL628583,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12613,CHEMBL625782,Simiiformes,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12614,CHEMBL625783,Oryctolagus cuniculus,,A,Intermediate,50592,N,1,1,,,BAO_0000218,,
12615,CHEMBL625784,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12616,CHEMBL625785,Macaca mulatta,Plasma,A,Intermediate,50797,N,1,1,,,BAO_0000218,1969.0,
12617,CHEMBL625786,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12618,CHEMBL874467,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12619,CHEMBL625787,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12620,CHEMBL625964,Human immunodeficiency virus,,A,Intermediate,50677,N,1,1,,,BAO_0000218,,
12621,CHEMBL625965,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12622,CHEMBL625966,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12623,CHEMBL625967,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
12624,CHEMBL625968,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12625,CHEMBL625969,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12626,CHEMBL625970,Macaca fascicularis,Plasma,A,Intermediate,100710,N,1,1,,,BAO_0000218,1969.0,
12627,CHEMBL625971,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
12628,CHEMBL625972,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
12629,CHEMBL625973,Homo sapiens,Plasma,A,Intermediate,50587,N,1,1,,,BAO_0000218,1969.0,
12630,CHEMBL625974,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12631,CHEMBL625975,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12632,CHEMBL625976,Canis lupus familiaris,Plasma,A,Intermediate,50588,N,1,1,,,BAO_0000218,1969.0,
12633,CHEMBL625977,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12634,CHEMBL625978,Cavia porcellus,,A,Intermediate,50512,N,1,1,,,BAO_0000218,,
12635,CHEMBL874468,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12636,CHEMBL625421,,Plasma,A,Autocuration,22224,U,0,1,,,BAO_0000218,1969.0,
12637,CHEMBL625422,Oryctolagus cuniculus,,A,Intermediate,50592,N,1,1,,,BAO_0000218,,
12638,CHEMBL625423,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12639,CHEMBL625424,Saimiri,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12640,CHEMBL625425,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12641,CHEMBL625426,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12642,CHEMBL625427,Cavia porcellus,,A,Intermediate,50512,N,1,1,,,BAO_0000218,,
12643,CHEMBL625428,Cavia porcellus,,A,Intermediate,50512,N,1,1,,,BAO_0000218,,
12644,CHEMBL625429,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12645,CHEMBL625430,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12646,CHEMBL625431,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12647,CHEMBL627307,Saimiri,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12648,CHEMBL627308,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12649,CHEMBL627309,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12650,CHEMBL627310,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12651,CHEMBL627311,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12652,CHEMBL627312,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12653,CHEMBL627313,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12654,CHEMBL627314,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12655,CHEMBL627315,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12656,CHEMBL627316,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12657,CHEMBL627317,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12658,CHEMBL627318,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12659,CHEMBL627999,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12660,CHEMBL628000,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12661,CHEMBL628001,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12662,CHEMBL628002,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12663,CHEMBL625610,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12664,CHEMBL625611,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12665,CHEMBL625612,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12666,CHEMBL625613,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12667,CHEMBL875479,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12668,CHEMBL625614,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12669,CHEMBL625615,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12670,CHEMBL626302,,,A,Autocuration,22224,U,0,1,,,BAO_0000218,,
12671,CHEMBL626303,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12672,CHEMBL627420,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
12673,CHEMBL627421,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12674,CHEMBL625695,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12675,CHEMBL625696,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12676,CHEMBL875606,Mus musculus,Brain,A,Intermediate,50594,N,1,1,,,BAO_0000218,955.0,
12677,CHEMBL625697,Mus musculus,Brain,A,Intermediate,50594,N,1,1,,,BAO_0000218,955.0,
12678,CHEMBL625698,Mus musculus,Brain,A,Intermediate,50594,N,1,1,,,BAO_0000218,955.0,
12679,CHEMBL625699,Mus musculus,Brain,A,Intermediate,50594,N,1,1,,,BAO_0000218,955.0,
12680,CHEMBL625700,Mus musculus,Brain,A,Intermediate,50594,N,1,1,,,BAO_0000218,955.0,
12681,CHEMBL625701,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12682,CHEMBL625702,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12683,CHEMBL625703,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12684,CHEMBL625704,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12685,CHEMBL625705,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12686,CHEMBL625706,Canis lupus familiaris,Adrenal medulla,A,Intermediate,50588,N,1,1,,,BAO_0000218,1236.0,
12687,CHEMBL625707,Canis lupus familiaris,Adrenal medulla,A,Intermediate,50588,N,1,1,,,BAO_0000218,1236.0,
12688,CHEMBL625708,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12689,CHEMBL625709,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12690,CHEMBL624180,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12691,CHEMBL624181,Canis lupus familiaris,,A,Intermediate,50588,N,1,1,,,BAO_0000218,,
12692,CHEMBL624182,Canis lupus familiaris,Adrenal cortex,A,Intermediate,50588,N,1,1,,,BAO_0000218,1235.0,
12693,CHEMBL624183,Canis lupus familiaris,Adrenal cortex,A,Intermediate,50588,N,1,1,,,BAO_0000218,1235.0,
12694,CHEMBL624184,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12695,CHEMBL877489,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12696,CHEMBL624185,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12697,CHEMBL624186,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12698,CHEMBL624187,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12699,CHEMBL624188,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
12700,CHEMBL624189,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12701,CHEMBL624190,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12702,CHEMBL624191,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12703,CHEMBL624192,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12704,CHEMBL624193,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12705,CHEMBL624194,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12706,CHEMBL624891,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12707,CHEMBL624892,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12708,CHEMBL624893,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12709,CHEMBL627632,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
12710,CHEMBL627633,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12711,CHEMBL627634,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12712,CHEMBL627635,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12713,CHEMBL627636,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12714,CHEMBL626816,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12715,CHEMBL626817,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12716,CHEMBL626818,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12717,CHEMBL626819,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12718,CHEMBL626820,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12719,CHEMBL626821,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12720,CHEMBL626822,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12721,CHEMBL626823,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12722,CHEMBL626824,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12723,CHEMBL626825,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12724,CHEMBL626826,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12725,CHEMBL626827,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12726,CHEMBL626828,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12727,CHEMBL626829,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12728,CHEMBL626830,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
12729,CHEMBL627150,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12730,CHEMBL627151,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12731,CHEMBL627152,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12732,CHEMBL627153,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12733,CHEMBL627154,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12734,CHEMBL627155,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12735,CHEMBL627156,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12736,CHEMBL627157,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12737,CHEMBL627158,Oryctolagus cuniculus,,A,Intermediate,50592,N,1,1,,,BAO_0000218,,
12738,CHEMBL627159,Oryctolagus cuniculus,Plasma,A,Intermediate,50592,N,1,1,,,BAO_0000218,1969.0,
12739,CHEMBL627160,Mus musculus,,A,Intermediate,50594,N,1,1,,,BAO_0000218,,
12740,CHEMBL628540,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12741,CHEMBL628541,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12742,CHEMBL628542,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12743,CHEMBL628543,,,P,Autocuration,22229,U,0,1,,,BAO_0000100,,
12744,CHEMBL628544,,,P,Autocuration,22229,U,0,1,,,BAO_0000100,,
12745,CHEMBL628545,,,P,Autocuration,22229,U,0,1,,,BAO_0000100,,
12746,CHEMBL628546,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12747,CHEMBL874455,,,A,Autocuration,22224,U,0,1,,,BAO_0000019,,
12748,CHEMBL628547,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
12749,CHEMBL628548,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
12750,CHEMBL628549,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12751,CHEMBL628550,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12752,CHEMBL628551,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12753,CHEMBL628552,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
12754,CHEMBL628553,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
12755,CHEMBL628554,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
12756,CHEMBL628555,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
12757,CHEMBL628556,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
12758,CHEMBL628557,Oryctolagus cuniculus,Kidney,A,Intermediate,50592,N,1,1,,,BAO_0000218,2113.0,
12759,CHEMBL628558,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12760,CHEMBL628559,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12761,CHEMBL628560,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12762,CHEMBL874456,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
12763,CHEMBL628561,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12764,CHEMBL628562,Oryctolagus cuniculus,Feces,A,Intermediate,50592,N,1,1,,,BAO_0000218,1988.0,
12765,CHEMBL628563,Oryctolagus cuniculus,Urine,A,Intermediate,50592,N,1,1,,,BAO_0000218,1088.0,
