ppersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,npersonale_id,noleggio_id,cliente_id,data_noleggio
2,2005-07-12 09:37:18,1371,2943,2005-07-13 09:28:18,0.99,1,6634,50,2005-07-12 09:37:18
1,2005-08-02 07:48:31,3744,2739,2005-08-05 08:09:31,0.99,2,11088,138,2005-08-02 07:48:31
1,2005-08-23 15:46:33,12689,2286,2005-08-29 15:52:33,2.99,1,15851,469,2005-08-23 15:46:33
1,2005-07-09 15:58:38,1431,1684,2005-07-15 13:55:38,0.99,2,5308,52,2005-07-09 15:58:38
1,2005-08-02 01:34:26,3770,1749,2005-08-07 00:52:26,2.99,2,10900,139,2005-08-02 01:34:26
1,2005-08-19 02:31:59,5386,473,2005-08-26 08:16:59,5.99,2,12862,198,2005-08-19 02:31:59
1,2005-07-28 13:05:50,7565,2504,2005-08-02 11:16:50,2.99,2,7947,279,2005-07-28 13:05:50
1,2005-06-16 17:51:01,10530,1941,2005-06-20 17:27:01,4.99,1,1763,389,2005-06-16 17:51:01
2,2005-06-20 03:32:45,5289,1076,2005-06-21 23:32:45,4.99,1,2912,196,2005-06-20 03:32:45
2,2005-08-19 14:55:58,15480,2746,2005-08-27 11:35:58,3.99,2,13200,577,2005-08-19 14:55:58
1,2005-07-27 11:23:09,7027,2740,2005-08-01 12:42:09,1.99,2,7268,260,2005-07-27 11:23:09
1,2005-08-01 19:10:49,15551,2526,2005-08-08 19:21:49,3.99,2,10723,580,2005-08-01 19:10:49
1,2005-06-15 22:53:30,9945,1173,2005-06-23 01:00:30,9.99,1,1513,368,2005-06-15 22:53:30
2,2005-08-21 12:07:25,6088,2211,2005-08-28 08:36:25,5.99,2,14444,225,2005-08-21 12:07:25
2,2005-08-19 22:09:28,569,2309,2005-08-25 20:25:28,4.99,2,13399,21,2005-08-19 22:09:28
1,2005-08-17 17:21:35,8646,1221,2005-08-24 22:06:35,6.99,1,11955,319,2005-08-17 17:21:35
1,2005-08-22 03:11:35,12020,2607,2005-08-30 00:10:35,6.99,1,14866,445,2005-08-22 03:11:35
2,2005-08-02 17:37:43,5038,2673,2005-08-05 19:59:43,0.99,1,11355,185,2005-08-02 17:37:43
2,2005-07-30 21:43:28,13976,3982,2005-08-08 16:57:28,4.99,1,9441,519,2005-07-30 21:43:28
2,2005-08-23 19:09:39,7610,1374,2005-08-31 17:03:39,5.99,2,15950,280,2005-08-23 19:09:39
2,2005-05-31 16:37:36,1994,1691,2005-06-06 21:02:36,6.99,1,1121,74,2005-05-31 16:37:36
2,2005-08-22 23:58:09,8411,2601,2005-08-30 19:03:09,4.99,2,15422,309,2005-08-22 23:58:09
2,2005-07-09 07:25:28,7106,990,2005-07-12 12:34:28,2.99,1,5125,263,2005-07-09 07:25:28
1,2005-08-19 09:31:33,2463,4064,2005-08-28 06:15:33,4.99,1,13051,90,2005-08-19 09:31:33
2,2005-08-02 04:19:11,9330,2508,2005-08-04 00:20:11,4.99,2,10982,345,2005-08-02 04:19:11
2,2005-08-21 11:51:10,10640,1621,2005-08-28 17:10:10,5.99,1,14438,392,2005-08-21 11:51:10
2,2005-07-11 10:29:21,15542,278,2005-07-16 05:13:21,2.99,2,6170,580,2005-07-11 10:29:21
1,2005-08-23 01:25:30,10805,2440,2005-08-28 01:40:30,4.99,2,15468,399,2005-08-23 01:25:30
2,2005-08-20 21:53:21,14112,2352,2005-08-23 17:51:21,4.99,2,14046,524,2005-08-20 21:53:21
1,2005-08-02 03:11:33,14300,2132,2005-08-10 07:31:33,5.99,1,10941,531,2005-08-02 03:11:33
1,2005-06-15 11:43:09,7280,1242,2005-06-20 15:45:09,3.99,2,1334,269,2005-06-15 11:43:09
2,2005-07-31 23:57:43,1382,757,2005-08-09 04:04:43,6.99,2,10180,50,2005-07-31 23:57:43
1,2005-05-28 12:03:00,2088,898,2005-05-29 13:16:00,0.99,1,586,77,2005-05-28 12:03:00
2,2005-08-19 15:45:47,12639,120,2005-08-26 21:10:47,3.99,1,13221,468,2005-08-19 15:45:47
1,2005-08-18 23:29:25,10765,1179,2005-08-23 20:32:25,4.99,1,12772,397,2005-08-18 23:29:25
2,2005-08-23 22:19:33,5280,3524,2005-09-02 02:19:33,11.99,2,16040,195,2005-08-23 22:19:33
2,2005-08-18 01:08:34,1144,2830,2005-08-24 20:52:34,3.99,1,12173,41,2005-08-18 01:08:34
1,2005-07-28 01:27:42,10323,830,2005-08-03 07:16:42,2.99,2,7645,381,2005-07-28 01:27:42
2,2005-06-18 15:34:18,7052,2213,2005-06-19 16:22:18,0.99,1,2392,261,2005-06-18 15:34:18
1,2005-06-17 13:04:00,12060,1203,2005-06-18 18:45:00,4.99,2,2025,447,2005-06-17 13:04:00
2,2005-08-23 21:46:47,12812,2910,2005-08-27 02:06:47,4.99,1,16024,473,2005-08-23 21:46:47
2,2005-05-25 03:41:50,8167,1225,2005-05-30 01:13:50,4.99,2,27,301,2005-05-25 03:41:50
2,2005-07-29 22:33:34,4707,1466,2005-08-05 20:23:34,8.99,2,8829,173,2005-07-29 22:33:34
2,2005-07-28 12:39:11,3076,2579,2005-08-04 16:56:11,5.99,1,7938,114,2005-07-28 12:39:11
1,2005-05-28 18:59:12,8555,4304,2005-06-04 18:06:12,8.99,1,644,316,2005-05-28 18:59:12
2,2005-06-19 14:23:09,10233,3979,2005-06-20 17:55:09,4.99,1,2713,378,2005-06-19 14:23:09
1,2005-08-21 04:55:37,8581,1793,2005-08-24 04:32:37,2.99,1,14226,316,2005-08-21 04:55:37
1,2005-08-02 18:55:15,164,3952,2005-08-10 19:50:15,3.99,2,11398,6,2005-08-02 18:55:15
1,2005-07-12 19:38:11,8121,4006,2005-07-20 00:14:11,7.99,1,6853,299,2005-07-12 19:38:11
1,2005-07-30 07:13:07,13792,634,2005-08-01 12:18:07,2.99,1,9055,512,2005-07-30 07:13:07
2,2005-08-22 08:21:21,4485,3692,2005-08-27 04:44:21,1.99,2,15007,165,2005-08-22 08:21:21
1,2005-07-30 10:59:54,8471,576,2005-08-05 16:47:54,3.99,1,9154,312,2005-07-30 10:59:54
2,2005-08-20 12:46:17,13137,1084,2005-08-24 15:44:17,0.99,2,13803,486,2005-08-20 12:46:17
2,2005-07-08 02:19:27,11405,361,2005-07-12 21:15:27,0.99,1,4504,422,2005-07-08 02:19:27
2,2005-08-01 15:37:48,15865,445,2005-08-02 12:11:48,2.99,2,10634,592,2005-08-01 15:37:48
1,2005-08-18 04:32:05,5169,2456,2005-08-21 01:37:05,2.99,2,12270,190,2005-08-18 04:32:05
1,2005-08-21 07:13:23,7462,3813,2005-08-26 11:14:23,2.99,1,14296,275,2005-08-21 07:13:23
2,2005-05-25 15:38:46,8189,775,2005-05-31 13:40:46,5.99,2,92,302,2005-05-25 15:38:46
2,2005-08-17 14:23:52,14744,255,2005-08-21 14:23:52,2.99,1,11878,549,2005-08-17 14:23:52
1,2005-07-11 01:36:42,2122,809,2005-07-14 04:47:42,0.99,2,6005,78,2005-07-11 01:36:42
1,2005-08-02 14:02:19,11390,1189,2005-08-07 14:03:19,4.99,2,11263,421,2005-08-02 14:02:19
1,2005-08-01 04:16:16,4357,2946,2005-08-07 23:47:16,2.99,1,10305,160,2005-08-01 04:16:16
1,2005-08-18 15:47:49,14704,3021,2005-08-20 18:12:49,0.99,2,12579,547,2005-08-18 15:47:49
1,2005-07-06 09:37:50,14715,376,2005-07-09 10:15:50,2.99,2,3686,548,2005-07-06 09:37:50
2,2005-08-18 04:16:06,13111,4076,2005-08-27 08:04:06,8.99,1,12261,485,2005-08-18 04:16:06
1,2005-07-12 00:37:02,10427,582,2005-07-17 22:05:02,4.99,2,6445,385,2005-07-12 00:37:02
2,2005-07-09 10:56:37,2154,161,2005-07-13 05:45:37,2.99,1,5205,79,2005-07-09 10:56:37
1,2005-06-20 11:48:00,9370,4032,2005-06-21 12:51:00,4.99,2,3026,347,2005-06-20 11:48:00
2,2005-07-09 16:34:18,3040,4024,2005-07-15 12:35:18,2.99,2,5324,113,2005-07-09 16:34:18
1,2005-07-27 09:47:12,8304,632,2005-08-03 13:19:12,6.99,2,7225,306,2005-07-27 09:47:12
2,2005-07-08 22:54:21,13945,2972,2005-07-17 03:52:21,6.99,2,4948,518,2005-07-08 22:54:21
1,2005-07-30 09:05:42,8596,1474,2005-08-03 05:15:42,2.99,1,9110,317,2005-07-30 09:05:42
2,2005-08-01 21:37:55,10898,3298,2005-08-07 17:01:55,2.99,2,10789,403,2005-08-01 21:37:55
2,2005-07-12 12:47:59,12264,3428,2005-07-13 10:28:59,0.99,1,6701,454,2005-07-12 12:47:59
1,2005-06-15 07:52:52,11601,2765,2005-06-20 10:01:52,2.99,1,1274,430,2005-06-15 07:52:52
1,2005-05-30 18:16:44,15736,3293,2005-06-04 23:40:44,4.99,2,961,588,2005-05-30 18:16:44
1,2005-06-18 12:12:29,5248,4516,2005-06-23 14:03:29,2.99,1,2347,194,2005-06-18 12:12:29
1,2005-08-23 15:38:34,2440,4312,2005-08-25 10:06:34,2.99,1,15845,89,2005-08-23 15:38:34
2,2005-07-08 10:53:39,6302,1398,2005-07-10 05:34:39,0.99,2,4686,234,2005-07-08 10:53:39
2,2005-07-30 05:06:32,1348,3315,2005-07-31 08:24:32,0.99,1,9006,49,2005-07-30 05:06:32
2,2005-08-02 17:34:45,11987,1729,2005-08-09 16:01:45,0.99,1,11353,444,2005-08-02 17:34:45
1,2005-08-22 19:54:31,8906,987,2005-08-26 23:09:31,2.99,1,15308,329,2005-08-22 19:54:31
1,2005-06-18 15:29:26,6449,2748,2005-06-23 17:50:26,4.99,1,2390,239,2005-06-18 15:29:26
1,2005-08-17 13:06:00,4395,3576,2005-08-20 11:44:00,2.99,1,11838,161,2005-08-17 13:06:00
2,2005-08-17 04:15:47,4440,759,2005-08-19 04:11:47,2.99,2,11623,163,2005-08-17 04:15:47
1,2005-08-18 01:36:00,1415,1723,2005-08-21 01:59:00,0.99,1,12184,51,2005-08-18 01:36:00
2,2005-08-23 18:08:59,14576,1114,2005-08-27 12:20:59,1.99,2,15924,541,2005-08-23 18:08:59
2,2005-08-22 08:55:43,13658,249,2005-08-31 05:35:43,5.99,2,15022,506,2005-08-22 08:55:43
2,2005-07-30 07:18:44,7227,480,2005-08-08 08:39:44,3.99,1,9059,267,2005-07-30 07:18:44
2,2005-08-01 05:01:46,12177,307,2005-08-10 02:41:46,8.99,1,10337,451,2005-08-01 05:01:46
2,2005-07-09 10:53:48,8682,3417,2005-07-15 13:31:48,2.99,1,5202,321,2005-07-09 10:53:48
2,2005-07-05 23:08:53,8085,2277,2005-07-11 21:42:53,0.99,1,3479,298,2005-07-05 23:08:53
2,2005-07-10 03:57:05,5886,1453,2005-07-13 02:16:05,2.99,2,5576,217,2005-07-10 03:57:05
1,2005-07-31 23:27:31,1140,804,2005-08-08 04:53:31,7.99,2,10170,41,2005-07-31 23:27:31
1,2005-08-18 13:45:40,9259,4435,2005-08-27 17:05:40,2.99,1,12522,342,2005-08-18 13:45:40
2,2005-07-09 04:13:45,14151,2599,2005-07-10 06:17:45,2.99,2,5056,526,2005-07-09 04:13:45
2,2005-05-25 18:18:19,5281,3627,2005-06-04 00:01:19,11.99,2,106,196,2005-05-25 18:18:19
2,2005-08-20 23:42:00,4888,3767,2005-08-27 00:59:00,7.99,1,14082,179,2005-08-20 23:42:00
2,2005-08-21 13:07:10,6059,4168,2005-08-30 19:05:10,5.99,2,14468,224,2005-08-21 13:07:10
1,2005-07-29 22:41:48,6578,4477,2005-08-05 03:21:48,4.99,2,8834,243,2005-07-29 22:41:48
2,2005-08-21 12:54:22,7091,4206,2005-08-28 10:46:22,3.99,2,14465,262,2005-08-21 12:54:22
1,2005-07-29 03:37:07,3651,1420,2005-07-29 23:22:07,0.99,2,8315,135,2005-07-29 03:37:07
1,2005-08-01 11:13:59,11523,2977,2005-08-05 07:20:59,1.99,2,10505,426,2005-08-01 11:13:59
1,2005-06-19 00:45:56,2415,460,2005-06-21 00:54:56,0.99,2,2523,89,2005-06-19 00:45:56
2,2005-07-06 02:51:37,15849,888,2005-07-10 01:35:37,2.99,2,3560,592,2005-07-06 02:51:37
1,2005-08-02 06:26:19,8950,1089,2005-08-06 04:20:19,5.99,2,11052,331,2005-08-02 06:26:19
1,2005-07-10 10:26:14,15574,708,2005-07-18 06:19:14,4.99,1,5707,581,2005-07-10 10:26:14
1,2005-05-27 15:34:01,953,2815,2005-06-05 09:44:01,6.99,1,424,35,2005-05-27 15:34:01
2,2005-05-31 08:50:07,12418,2373,2005-06-02 14:47:07,4.99,2,1064,460,2005-05-31 08:50:07
2,2005-06-19 08:22:09,883,3071,2005-06-27 11:13:09,5.99,1,2624,32,2005-06-19 08:22:09
2,2005-06-19 11:28:47,15211,3127,2005-06-24 10:12:47,0.99,2,2668,568,2005-06-19 11:28:47
2,2005-08-19 09:44:17,10441,1790,2005-08-27 11:42:17,7.99,1,13062,385,2005-08-19 09:44:17
2,2005-07-09 08:00:34,3395,409,2005-07-12 05:34:34,0.99,1,5137,126,2005-07-09 08:00:34
1,2005-07-28 08:28:51,12394,4475,2005-08-05 10:00:51,5.99,1,7820,459,2005-07-28 08:28:51
2,2005-08-21 06:44:37,13139,633,2005-08-28 05:03:37,4.99,1,14284,486,2005-08-21 06:44:37
2,2005-08-23 20:24:36,2620,38,2005-08-26 20:35:36,4.99,1,15989,96,2005-08-23 20:24:36
2,2005-07-31 03:51:06,7965,3414,2005-08-02 00:18:06,0.99,2,9607,294,2005-07-31 03:51:06
2,2005-08-23 22:43:07,2799,2019,2005-08-31 21:33:07,8.99,1,16048,103,2005-08-23 22:43:07
2,2005-08-23 11:37:32,13804,4185,2005-08-28 16:27:32,4.99,1,15733,512,2005-08-23 11:37:32
1,2005-07-28 09:42:31,2285,3531,2005-08-02 09:25:31,2.99,1,7854,84,2005-07-28 09:42:31
2,2005-06-18 13:31:15,13841,2815,2005-06-19 12:35:15,0.99,1,2362,514,2005-06-18 13:31:15
2,2005-07-07 06:56:13,9516,666,2005-07-11 11:13:13,4.99,2,4116,352,2005-07-07 06:56:13
1,2005-06-19 15:01:23,6662,63,2005-06-22 09:08:23,0.99,1,2725,246,2005-06-19 15:01:23
1,2005-06-19 16:21:19,693,1253,2005-06-21 22:07:19,4.99,2,2745,26,2005-06-19 16:21:19
2,2005-07-08 13:22:55,2153,3009,2005-07-17 07:27:55,4.99,1,4736,79,2005-07-08 13:22:55
2,2005-08-02 11:48:36,2658,2730,2005-08-07 08:35:36,2.99,2,11200,98,2005-08-02 11:48:36
1,2005-07-29 14:06:24,14760,4484,2005-08-06 10:42:24,6.99,2,8628,550,2005-07-29 14:06:24
1,2005-07-12 05:05:06,13284,766,2005-07-13 05:12:06,4.99,2,6552,493,2005-07-12 05:05:06
1,2005-08-19 08:19:21,10851,2917,2005-08-27 05:18:21,4.99,1,13024,401,2005-08-19 08:19:21
2,2005-06-15 23:57:20,9216,3419,2005-06-24 23:46:20,7.99,1,1520,341,2005-06-15 23:57:20
2,2005-08-01 22:07:44,15633,507,2005-08-05 22:45:44,4.99,1,10800,583,2005-08-01 22:07:44
2,2005-08-19 17:08:53,12372,2518,2005-08-23 14:14:53,2.99,1,13259,458,2005-08-19 17:08:53
2,2005-07-27 19:32:45,1603,4451,2005-07-28 15:11:45,4.99,1,7487,58,2005-07-27 19:32:45
1,2005-07-11 00:44:36,4835,2801,2005-07-15 00:04:36,2.99,1,5984,178,2005-07-11 00:44:36
1,2005-08-21 21:07:23,6102,2828,2005-08-28 15:47:23,4.99,1,14708,226,2005-08-21 21:07:23
2,2005-06-16 15:14:18,6984,2417,2005-06-23 15:45:18,7.99,2,1723,259,2005-06-16 15:14:18
1,2005-05-29 23:56:42,9942,3140,2005-05-31 04:11:42,2.99,2,836,368,2005-05-29 23:56:42
1,2005-08-17 04:50:56,978,4261,2005-08-25 23:03:56,4.99,1,11645,35,2005-08-17 04:50:56
1,2005-08-20 05:29:45,2014,176,2005-08-26 06:49:45,1.99,1,13583,74,2005-08-20 05:29:45
2,2005-07-29 12:16:34,10137,2752,2005-08-07 06:48:34,7.99,1,8586,374,2005-07-29 12:16:34
1,2005-07-10 23:47:08,966,4434,2005-07-12 04:27:08,0.99,1,5963,35,2005-07-10 23:47:08
2,2005-07-28 22:49:11,14814,255,2005-07-30 04:13:11,2.99,1,8192,552,2005-07-28 22:49:11
2,2005-08-23 15:59:51,15422,2733,2005-08-26 12:01:51,0.99,2,15857,575,2005-08-23 15:59:51
2,2005-07-10 19:09:57,7333,3805,2005-07-16 17:22:57,1.99,1,5878,271,2005-07-10 19:09:57
2,2005-06-19 03:04:59,12784,923,2005-06-26 02:36:59,4.99,2,2553,473,2005-06-19 03:04:59
2,2005-05-31 17:23:44,6293,1172,2005-06-01 15:02:44,4.99,1,1125,234,2005-05-31 17:23:44
2,2005-05-28 17:19:15,2556,1527,2005-06-02 20:01:15,4.99,2,629,94,2005-05-28 17:19:15
2,2005-07-11 20:25:05,5866,1581,2005-07-21 00:35:05,7.99,2,6349,216,2005-07-11 20:25:05
1,2005-07-30 10:38:59,10683,4167,2005-08-02 11:45:59,0.99,2,9147,394,2005-07-30 10:38:59
1,2005-05-28 15:04:02,4085,2944,2005-06-05 14:47:02,2.99,2,609,150,2005-05-28 15:04:02
1,2005-07-29 02:23:24,12396,4579,2005-08-06 03:23:24,9.99,2,8289,459,2005-07-29 02:23:24
1,2005-07-12 22:28:09,14972,1243,2005-07-14 00:53:09,2.99,1,6915,559,2005-07-12 22:28:09
2,2005-07-12 10:39:39,7718,2667,2005-07-14 11:50:39,0.99,1,6644,285,2005-07-12 10:39:39
1,2005-07-07 18:36:37,12531,2313,2005-07-14 14:59:37,5.99,2,4337,464,2005-07-07 18:36:37
2,2005-07-31 09:10:20,1324,4058,2005-08-08 10:07:20,7.99,1,9742,48,2005-07-31 09:10:20
2,2005-06-15 00:33:04,5689,1897,2005-06-16 03:47:04,2.99,2,1177,210,2005-06-15 00:33:04
1,2005-08-17 18:56:53,13454,2690,2005-08-26 14:56:53,8.99,1,12004,499,2005-08-17 18:56:53
1,2005-07-09 09:59:52,4525,1750,2005-07-18 13:01:52,4.99,2,5178,167,2005-07-09 09:59:52
2,2005-08-22 11:48:19,2407,4414,2005-08-31 11:07:19,3.99,2,15098,88,2005-08-22 11:48:19
1,2005-07-27 15:22:33,10322,2970,2005-08-01 20:06:33,2.99,1,7375,381,2005-07-27 15:22:33
1,2005-05-31 03:45:26,2874,632,2005-06-06 22:30:26,5.99,2,1026,107,2005-05-31 03:45:26
1,2005-07-09 21:56:09,3692,2951,2005-07-16 00:33:09,3.99,2,5443,137,2005-07-09 21:56:09
1,2005-07-08 03:32:01,12819,1105,2005-07-10 21:57:01,0.99,1,4533,474,2005-07-08 03:32:01
2,2005-05-31 03:48:05,1394,4479,2005-06-01 03:51:05,4.99,1,1028,51,2005-05-31 03:48:05
1,2005-06-20 17:28:43,5131,2218,2005-06-27 21:23:43,6.99,1,3108,189,2005-06-20 17:28:43
1,2005-07-28 13:01:22,2451,99,2005-08-03 15:27:22,6.99,2,7946,90,2005-07-28 13:01:22
2,2005-07-11 10:32:09,5931,3514,2005-07-14 16:23:09,4.99,1,6172,219,2005-07-11 10:32:09
1,2005-06-16 07:49:47,7014,694,2005-06-22 13:32:47,3.99,2,1626,260,2005-06-16 07:49:47
2,2005-08-23 13:10:16,11772,1996,2005-08-30 09:27:16,4.99,1,15766,436,2005-08-23 13:10:16
1,2005-05-28 15:49:14,10054,4142,2005-05-31 14:29:14,2.99,2,617,372,2005-05-28 15:49:14
2,2005-08-18 21:45:15,4855,15,2005-08-24 15:52:15,2.99,1,12727,178,2005-08-18 21:45:15
1,2005-08-18 19:34:02,3795,569,2005-08-23 13:36:02,4.99,2,12675,140,2005-08-18 19:34:02
2,2005-08-21 08:40:56,9235,1562,2005-08-27 12:40:56,4.99,1,14344,341,2005-08-21 08:40:56
1,2005-06-20 22:51:02,6423,3473,2005-06-27 21:21:02,2.99,1,3181,238,2005-06-20 22:51:02
1,2005-06-17 22:50:00,8989,3365,2005-06-26 18:40:00,6.99,1,2149,333,2005-06-17 22:50:00
1,2005-08-20 12:36:42,5312,4413,2005-08-28 08:47:42,8.99,1,13799,196,2005-08-20 12:36:42
1,2005-06-20 07:07:54,10057,4185,2005-06-27 03:31:54,4.99,1,2959,372,2005-06-20 07:07:54
1,2005-08-21 16:03:01,1063,31,2005-08-26 13:09:01,4.99,2,14554,38,2005-08-21 16:03:01
2,2005-06-18 18:34:21,857,184,2005-06-19 16:50:21,0.99,1,2438,31,2005-06-18 18:34:21
2,2005-08-21 15:59:40,11715,3160,2005-08-23 11:54:40,4.99,2,14553,434,2005-08-21 15:59:40
2,2005-07-12 02:28:40,15805,466,2005-07-17 05:58:40,4.99,2,6492,590,2005-07-12 02:28:40
1,2005-08-01 13:26:53,10463,1239,2005-08-07 18:47:53,4.99,2,10572,386,2005-08-01 13:26:53
1,2005-07-31 02:49:20,6286,2782,2005-08-05 02:36:20,0.99,2,9574,233,2005-07-31 02:49:20
1,2005-07-07 15:01:53,9048,581,2005-07-08 09:43:53,4.99,1,4279,335,2005-07-07 15:01:53
1,2005-08-01 07:53:29,6689,3901,2005-08-10 08:56:29,6.99,1,10410,247,2005-08-01 07:53:29
1,2005-07-30 18:17:09,2374,3128,2005-08-07 15:25:09,2.99,1,9348,87,2005-07-30 18:17:09
2,2005-07-07 14:50:59,9886,221,2005-07-09 15:42:59,2.99,2,4276,366,2005-07-07 14:50:59
2,2005-07-29 13:01:19,6098,1488,2005-07-31 15:40:19,2.99,2,8600,226,2005-07-29 13:01:19
2,2005-06-18 07:29:43,10620,2030,2005-06-24 11:16:43,2.99,2,2289,392,2005-06-18 07:29:43
2,2005-07-11 13:14:58,11098,815,2005-07-16 08:13:58,5.99,2,6218,410,2005-07-11 13:14:58
1,2005-05-26 16:16:21,11270,1206,2005-05-30 16:53:21,4.99,2,267,417,2005-05-26 16:16:21
2,2005-08-17 16:28:24,7063,79,2005-08-23 17:50:24,2.99,2,11928,261,2005-08-17 16:28:24
2,2005-06-18 06:37:57,12138,1166,2005-06-22 10:57:57,0.99,1,2278,450,2005-06-18 06:37:57
2,2005-06-15 21:22:35,8654,1589,2005-06-20 02:27:35,3.99,2,1484,320,2005-06-15 21:22:35
1,2005-08-01 21:48:03,6083,3018,2005-08-10 19:16:03,2.99,1,10793,225,2005-08-01 21:48:03
2,2006-02-14 15:16:03,1228,106,,4.99,2,13428,44,2006-02-14 15:16:03
1,2005-07-12 02:57:39,3764,3550,2005-07-20 01:43:39,6.99,1,6496,139,2005-07-12 02:57:39
2,2005-08-01 18:09:53,7483,4281,2005-08-03 16:32:53,0.99,1,10691,276,2005-08-01 18:09:53
1,2005-07-31 21:13:47,1859,2731,2005-08-10 00:44:47,7.99,1,10115,68,2005-07-31 21:13:47
2,2005-07-08 05:59:00,11927,1688,2005-07-16 06:23:00,3.99,2,4577,442,2005-07-08 05:59:00
1,2005-07-29 04:48:22,10430,2475,2005-08-01 04:22:22,2.99,1,8346,385,2005-07-29 04:48:22
1,2005-08-18 22:33:36,13854,3595,2005-08-27 23:55:36,2.99,1,12752,514,2005-08-18 22:33:36
2,2005-08-18 21:02:50,8429,3011,2005-08-26 15:07:50,7.99,2,12710,310,2005-08-18 21:02:50
2,2005-07-07 20:06:45,2445,2533,2005-07-08 18:50:45,4.99,1,4371,90,2005-07-07 20:06:45
2,2005-08-18 11:28:14,746,1569,2005-08-21 09:47:14,0.99,1,12461,27,2005-08-18 11:28:14
2,2005-05-29 17:28:12,12751,441,2005-05-30 14:59:12,0.99,1,800,472,2005-05-29 17:28:12
1,2005-08-20 04:10:26,7203,3914,2005-08-26 06:45:26,6.99,2,13556,266,2005-08-20 04:10:26
2,2005-07-10 03:03:38,6794,4084,2005-07-17 00:00:38,2.99,2,5554,252,2005-07-10 03:03:38
1,2005-07-30 00:47:03,5009,1584,2005-08-06 03:23:03,4.99,2,8892,184,2005-07-30 00:47:03
1,2005-06-19 15:42:07,786,4550,2005-06-22 17:28:07,2.99,1,2735,29,2005-06-19 15:42:07
1,2005-07-12 22:17:16,12732,1701,2005-07-19 18:18:16,5.99,1,6912,471,2005-07-12 22:17:16
1,2005-07-27 08:14:34,5843,460,2005-07-31 05:24:34,1.99,1,7180,215,2005-07-27 08:14:34
2,2005-06-15 04:04:09,12058,2324,2005-06-16 02:21:09,0.99,1,1230,447,2005-06-15 04:04:09
1,2005-07-12 04:14:19,15380,1848,2005-07-17 00:38:19,2.99,1,6523,574,2005-07-12 04:14:19
1,2005-07-06 15:16:37,9671,2932,2005-07-09 14:45:37,2.99,1,3809,358,2005-07-06 15:16:37
1,2005-08-23 13:06:19,11061,1250,2005-08-31 12:18:19,6.99,1,15765,408,2005-08-23 13:06:19
2,2005-08-20 02:33:17,5064,533,2005-08-23 22:40:17,4.99,2,13517,186,2005-08-20 02:33:17
2,2005-08-17 15:03:13,1503,3290,2005-08-19 09:49:13,2.99,1,11887,54,2005-08-17 15:03:13
1,2005-06-19 11:33:11,12166,2164,2005-06-26 14:30:11,1.99,2,2671,451,2005-06-19 11:33:11
2,2005-08-01 19:31:24,4077,1773,2005-08-10 19:17:24,7.99,1,10737,149,2005-08-01 19:31:24
1,2005-05-27 11:45:49,15395,752,2005-05-31 13:42:49,0.99,1,395,575,2005-05-27 11:45:49
1,2005-07-06 11:15:04,3391,2789,2005-07-09 06:39:04,4.99,1,3725,126,2005-07-06 11:15:04
1,2005-07-30 10:09:24,12399,840,2005-08-06 04:30:24,6.99,2,9137,459,2005-07-30 10:09:24
2,2005-07-28 09:36:38,8620,4053,2005-07-29 15:01:38,0.99,1,7853,318,2005-07-28 09:36:38
1,2005-05-31 13:30:49,7329,1066,2005-06-09 13:53:49,8.99,1,1096,271,2005-05-31 13:30:49
2,2005-07-08 18:13:10,14899,1810,2005-07-15 12:49:10,3.99,1,4839,556,2005-07-08 18:13:10
1,2005-08-17 22:08:04,10688,1491,2005-08-19 22:55:04,4.99,2,12080,394,2005-08-17 22:08:04
1,2005-08-02 20:32:55,772,1419,2005-08-08 23:21:55,2.99,2,11444,28,2005-08-02 20:32:55
2,2005-07-07 17:44:22,8173,517,2005-07-14 15:12:22,4.99,2,4316,301,2005-07-07 17:44:22
1,2005-07-12 16:38:23,6280,813,2005-07-20 17:36:23,2.99,2,6794,233,2005-07-12 16:38:23
1,2005-07-28 13:31:36,14057,1519,2005-07-30 10:03:36,2.99,1,7955,522,2005-07-28 13:31:36
2,2005-05-31 12:03:44,603,3329,2005-06-02 15:54:44,0.99,2,1090,23,2005-05-31 12:03:44
1,2005-05-25 21:19:53,1097,4322,2005-05-29 23:34:53,4.99,1,128,40,2005-05-25 21:19:53
1,2005-06-21 04:19:03,9190,1666,2005-06-23 01:29:03,0.99,1,3264,340,2005-06-21 04:19:03
2,2005-08-18 21:44:46,10764,20,2005-08-19 21:58:46,2.99,2,12726,397,2005-08-18 21:44:46
1,2005-08-01 22:43:00,12321,3580,2005-08-03 21:43:00,2.99,1,10813,456,2005-08-01 22:43:00
2,2005-08-17 17:12:26,5382,854,2005-08-23 20:48:26,2.99,1,11949,198,2005-08-17 17:12:26
2,2005-07-11 07:19:24,15319,4296,2005-07-13 12:38:24,2.99,2,6108,572,2005-07-11 07:19:24
1,2005-06-20 06:23:01,10915,2903,2005-06-24 00:26:01,2.99,2,2951,404,2005-06-20 06:23:01
1,2005-08-23 01:14:01,10553,3267,2005-08-29 19:52:01,5.99,1,15462,389,2005-08-23 01:14:01
2,2005-05-27 13:46:46,10308,2136,2005-05-30 12:43:46,2.99,1,406,381,2005-05-27 13:46:46
