assay_id,assay_subcellular_fraction,assay_strain,assay_test_type,assay_tax_id,tissue_id,src_assay_id,variant_id,tid,assay_category,src_id,doc_id,description,assay_type,assay_organism,assay_tissue,assay_cell_type
10154,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 10 mg/kg Hippocampus DA; below the levels of detection,A,Rattus norvegicus,,
10155,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 10 mg/kg Hippocampus DOPAC; below level of detection,A,Rattus norvegicus,,
10156,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 10 mg/kg Hippocampus DOPAC; below the levels of detection,A,Rattus norvegicus,,
10157,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 10 mg/kg Hippocampus HVA; below level of detection,A,Rattus norvegicus,,
10158,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 10 mg/kg Hippocampus HVA; below the levels of detection,A,Rattus norvegicus,,
10159,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 10 mg/kg Hippocampus NE,A,Rattus norvegicus,,
10160,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex 5-HIAA,A,Rattus norvegicus,,
10161,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex 5-HT,A,Rattus norvegicus,,
10162,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex DA,A,Rattus norvegicus,,
10163,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex DOPAC,A,Rattus norvegicus,,
10164,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex HVA,A,Rattus norvegicus,,
10165,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex NE,A,Rattus norvegicus,,
10166,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Frontal cortex DA,A,Rattus norvegicus,,
10167,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus 5-HIAA,A,Rattus norvegicus,,
10168,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus 5-HT,A,Rattus norvegicus,,
10169,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus DA; below level of detection,A,Rattus norvegicus,,
10170,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus DA; below the levels of detection,A,Rattus norvegicus,,
10171,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus DOPAC; below level of detection,A,Rattus norvegicus,,
10172,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus DOPAC; below the levels of detection,A,Rattus norvegicus,,
10173,,,,10116.0,,,,50597,,1,11020,Momoamine and metabolic levels observed 1 week following acute dosing against at a dose of 20 mg/kg Hippocampus HVA; below level of detection,A,Rattus norvegicus,,
10174,,,,10116.0,1969.0,,,50597,,1,4969,Plasma half-life was determined in Sprague-Dawley rats after 0-8 hr of administration,A,Rattus norvegicus,Plasma,
10175,,,,10116.0,1969.0,,,50597,,1,6737,Stability in rat plasma was determined,A,Rattus norvegicus,Plasma,
10176,,,,10116.0,1969.0,,,50597,,1,6737,Stability in rat plasma was determined; ND= no data,A,Rattus norvegicus,Plasma,
10177,,,,10116.0,1969.0,,,50597,,1,5089,Tested for plasma half life period in rat (0-8 hr),A,Rattus norvegicus,Plasma,
10178,,,,10116.0,1969.0,,,50597,,1,5089,Tested for plasma half life period in rat (0-8 hr); Not determined,A,Rattus norvegicus,Plasma,
10179,,,In vivo,10116.0,,,,50597,,1,1466,Tested for t1/2 upon intravenous administration of 5.0 mg/Kg dose in rat,A,Rattus norvegicus,,
10180,,,In vivo,10116.0,,,,50597,,1,1466,Tested for t1/2 upon peroral administration of 10.0 mg/Kg dose in rat,A,Rattus norvegicus,,
10181,,,,10116.0,,,,50597,,1,4950,Tested for the half life in rat,A,Rattus norvegicus,,
10182,,,In vitro,10116.0,,,,50597,,1,2412,Tested in vitro for the time for half reactivation against rat small intestinal glucoamylase,A,Rattus norvegicus,,
10183,,,In vitro,10116.0,,,,50597,,1,2412,Tested in vitro for the time for half reactivation against rat small intestinal glucoamylase; ND=Not determined,A,Rattus norvegicus,,
10184,,,In vitro,10116.0,,,,50597,,1,2412,Tested in vitro for the time for half reactivation against rat small intestinal isomaltase,A,Rattus norvegicus,,
10185,,,In vitro,10116.0,,,,50597,,1,2412,Tested in vitro for the time for half reactivation against rat small intestinal isomaltase; ND=Not determined,A,Rattus norvegicus,,
10186,,,In vitro,10116.0,,,,50597,,1,2412,Tested in vitro for the time for half reactivation against rat small intestinal sucrase,A,Rattus norvegicus,,
10187,,,,10116.0,,,,50597,,1,15022,The biological half life the compound was measured at the dose of 100 umol/kg,A,Rattus norvegicus,,
10188,,,,10116.0,,,,50597,,1,15022,The biological half life the compound was measured at the dose of 30 umol/kg,A,Rattus norvegicus,,
10189,,,,10116.0,1969.0,,,50597,,1,406,The compound was evaluated for plasma half life period in rat,A,Rattus norvegicus,Plasma,
10190,,,In vivo,10116.0,,,,50597,,1,15078,"The half life value in female wistar rat at 100 mg/kg, p.o. dose",A,Rattus norvegicus,,
10191,,,In vivo,10116.0,,,,50597,,1,15078,"The half life value in male wistar rat at 100 mg/kg, p.o. dose",A,Rattus norvegicus,,
10192,,,In vivo,10116.0,,,,50597,,1,5247,The pharmacokinetic parameter half-life period in vivo in rats,A,Rattus norvegicus,,
10193,,,In vivo,10116.0,,,,50597,,1,5041,"The pharmacokinetic property, Half-life was determined",A,Rattus norvegicus,,
10194,,,In vivo,10116.0,,,,50597,,1,5041,"The pharmacokinetic property, Half-life in rat in vivo",A,Rattus norvegicus,,
10195,,,In vivo,10116.0,,,,50597,,1,5041,"The pharmacokinetic property, Half-life was determined; ND denotes no data",A,Rattus norvegicus,,
10196,,,In vivo,10116.0,,,,50597,,1,5041,"The pharmacokinetic property, Half-life was determined; ND denotes not determined",A,Rattus norvegicus,,
10197,,,,10116.0,1969.0,,,50597,,1,3918,The plasma half life period in rats,A,Rattus norvegicus,Plasma,
10198,,,,10116.0,2107.0,,,50597,,1,2906,The release rate of the free drug from the substrate in rat liver lysosomal preparation by rat liver lysosomal assay,A,Rattus norvegicus,Liver,
10199,,,In vivo,10116.0,,,,50597,,1,6467,half life in rats at the dose of 1.0 mpk by i.v. administration; ND= not determined,A,Rattus norvegicus,,
10200,,,,10116.0,,,,50597,,1,5510,t1/2 (apparent elimination)of the compound was determined,A,Rattus norvegicus,,
10201,,,,10116.0,,,,50597,,1,3788,t1/2 value in rat,A,Rattus norvegicus,,
10202,,,,10116.0,,,,50597,,1,17796,Half life in rat,A,Rattus norvegicus,,
10203,,,In vivo,10116.0,1969.0,,,50597,,1,12873,"Half life period calculated from Time-Course plasma concentrations in rats at a dose of 2.5 mg/kg, iv",A,Rattus norvegicus,Plasma,
10204,,,In vivo,10116.0,,,,50597,,1,5983,Pharmacokinetic property (t1/2beta) was measured in rat at the dose of 0.32 mg/kg i.v.,A,Rattus norvegicus,,
10205,,,,10116.0,,,,50597,,1,15765,Half-life period in fasted rats,A,Rattus norvegicus,,
10206,,,In vivo,10116.0,,,,50597,,1,2661,Compound was evaluated for maximum time to reach Cmax after treatment with oral dose of 2 mgkg to female wistar rats,A,Rattus norvegicus,,
10207,,,In vivo,10116.0,,,,50597,,1,2661,Compound was evaluated for maximum time to reach Cmax after treatment with oral dose of 2 mgkg to male wistar rats,A,Rattus norvegicus,,
10208,,,In vivo,10116.0,,,,50597,,1,429,Evaluated for pharmacokinetic parameter tmax in rat at the dose 50 mg/kg,A,Rattus norvegicus,,
10209,,,,10116.0,,,,50597,,1,17655,Maximum time required to achieve Cmax was determined in rat,A,Rattus norvegicus,,
10210,,,In vivo,10116.0,,,,50597,,1,17717,Time calculated to reach Cmax at a concentration of 15 mg/kg perorally in rats along with 100 mg/kg of compound 11,A,Rattus norvegicus,,
10211,,,In vivo,10116.0,,,,50597,,1,17717,Time calculated to reach Cmax at a concentration of 60 mg/kg perorally in rats along with 100 mg/kg of compound 11,A,Rattus norvegicus,,
10212,,,In vivo,10116.0,,,,50597,,1,17717,Time calculated to reach Cmax at a concentration of 60 mg/kg perorally in rats along with control,A,Rattus norvegicus,,
10213,,,In vivo,10116.0,,,,50597,,1,6570,Time to reach maximum concentration in rat after 2 mg/kg peroral administration,A,Rattus norvegicus,,
10214,,,In vivo,10116.0,,,,50597,,1,6570,Time to reach maximum concentration in rat after 2 mg/kg peroral administration; 4-6,A,Rattus norvegicus,,
10215,,,In vivo,10116.0,,,,50597,,1,5978,Tmax of compound (19.2 mg/kg) after po administration was determined in Sprague-Dawley rat,A,Rattus norvegicus,,
10216,,,In vivo,10116.0,,,,50597,,1,5978,Tmax of compound (19.76 mg/kg) after po administration was determined in Sprague-Dawley rat,A,Rattus norvegicus,,
10217,,,In vivo,10116.0,,,,50597,,1,5978,Tmax of compound (20.73 mg/kg) after po administration was determined in Sprague-Dawley rat,A,Rattus norvegicus,,
10218,,,In vivo,10116.0,,,,50597,,1,5978,Tmax of compound (25 mg/kg) after po administration was determined in Sprague-Dawley rat,A,Rattus norvegicus,,
10219,,,In vivo,10116.0,1969.0,,,50597,,1,17720,Tmax at a dose of 4 mg/kg in Rat Plasma after iv administration,A,Rattus norvegicus,Plasma,
10220,,,In vivo,10116.0,,,,50597,,1,4723,Tmax determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,A,Rattus norvegicus,,
10221,,,In vivo,10116.0,,,,50597,,1,4723,Tmax determined after 3 mg/kg oral administration in potassium oxonate treated rats,A,Rattus norvegicus,,
10222,,,In vivo,10116.0,,,,50597,,1,4756,Tmax at the dose of 2 mg/Kg administered perorally in rats,A,Rattus norvegicus,,
10223,,,In vivo,10116.0,,,,50597,,1,4756,Tmax at the dose of 5 mg/Kg administered perorally in rats,A,Rattus norvegicus,,
10224,,,In vivo,10116.0,1969.0,,,50597,,1,17720,tmax at a dose of 100 mg/kg in Rat Plasma after iv administration,A,Rattus norvegicus,Plasma,
10225,,,In vivo,10116.0,1969.0,,,50597,,1,17720,tmax at a dose of 50 mg/kg in Rat Plasma after iv administration,A,Rattus norvegicus,Plasma,
10226,,,In vivo,10116.0,,,,50597,,1,1466,tmax upon peroral administration of 10.0 mg/Kg dose in rat,A,Rattus norvegicus,,
10227,,,,10116.0,,,,50597,,1,7449,Percent total excretion of 3-(thiomethyl)acetaminophen glucuronide,F,Rattus norvegicus,,
10228,,,,10116.0,,,,50597,,1,7449,Percent total excretion of 3-(thiomethyl)acetaminophen sulfate,F,Rattus norvegicus,,
10229,,,,10116.0,,,,50597,,1,7449,Percent total excretion of 3-methoxyacetaminophen glucuronide,F,Rattus norvegicus,,
10230,,,,10116.0,,,,50597,,1,7449,Percent total excretion of N-methoxyacetaminophen glucuronide,F,Rattus norvegicus,,
10231,,,,10116.0,,,,50597,,1,7449,Percent total excretion of N-methoxyacetaminophen sulfate,F,Rattus norvegicus,,
10232,,,,10116.0,,,,50597,,1,7449,Percent total excretion of acetaminophen,F,Rattus norvegicus,,
10233,,,,10116.0,2046.0,,,50597,,1,7768,"Distribution of radioactivity in thyroid tissue of rats at 5 mins after an intravenous injection; Value expressed as mean % injected dose, Range- 6.19-7.22",A,Rattus norvegicus,Thyroid gland,
10234,,,,10116.0,,,,50597,,1,17655,"Percent instability was measured by Rat S9 liver slice metabolism assay, in vitro",A,Rattus norvegicus,,
10235,,,,10116.0,,,,50597,,1,17735,Plasma clearance following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats,A,Rattus norvegicus,,
10236,,,,10116.0,,,,50597,,1,5960,Plasma concentration at 4 hr after 30 mg/kg post dosing in rat using HPLC/MS,A,Rattus norvegicus,,
10237,,,,10116.0,,,,50597,,1,17735,Volume of distribution following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats was determined,A,Rattus norvegicus,,
10238,,,,10116.0,,,,50597,,1,7116,Compound was tested for antidiuretic activity in rats,A,Rattus norvegicus,,
10239,,,In vivo,10116.0,1969.0,,,50597,,1,4878,AUC in rat after 3mg/kg oral dose,A,Rattus norvegicus,Plasma,
10240,,,,10116.0,,,,50597,,1,5939,Ratio in brain to that of rat plasma for 2 hr after peroral administration at 10 mg/kg,A,Rattus norvegicus,,
10241,,,,10116.0,,,,50597,,1,5939,Ratio in brain to that of rat plasma for 2 hr after peroral administration at 5 mg/kg,A,Rattus norvegicus,,
10242,,,,10116.0,,,,50597,,1,16367,Bioavailability administered orally at a dose of 10 mg/kg to rats,A,Rattus norvegicus,,
10243,,,,10116.0,,,,50597,,1,16366,Oral Bioavailability was determined,A,Rattus norvegicus,,
10244,,,,10116.0,,,,50597,,1,4426,Oral bioavailability in rat,A,Rattus norvegicus,,
10245,,,,10116.0,,,,50597,,1,4426,Oral bioavailability in rat; Not performed.,A,Rattus norvegicus,,
10246,,,,10116.0,,,,50597,,1,5041,Bioavailability,A,Rattus norvegicus,,
10247,,,,10116.0,,,,50597,,1,5041,Bioavailability was determined; ND denotes no data,A,Rattus norvegicus,,
10248,,,,10116.0,,,,50597,,1,1500,Biliary excretion when administered intravenously at a dose of 2.5 mg/kg in rats,A,Rattus norvegicus,,
10249,,,,10116.0,,,,50597,,1,1500,Biliary excretion when administered intravenously at a dose of 5 mg/kg in rats,A,Rattus norvegicus,,
10250,,,,10116.0,,,,50597,,1,17409,Binding towards rat plasma protein at 10 uM,A,Rattus norvegicus,,
10251,,,,10116.0,,,,50597,,1,17409,Binding towards rat plasma protein at 100 uM,A,Rattus norvegicus,,
10252,,,In vivo,10116.0,,,,50597,,1,2959,Bioavailability in rat (dose 20 mg/kg p.o.),A,Rattus norvegicus,,
10253,,,In vivo,10116.0,,,,50597,,1,13501,Bioavailability was determined after oral administration of compound 18 at a dose of 4 mg/kg to rat,A,Rattus norvegicus,,
10254,,,In vivo,10116.0,,,,50597,,1,6567,Bioavailability in rat after 5 mg/kg oral gavage,A,Rattus norvegicus,,
10255,,,In vivo,10116.0,,,,50597,,1,6571,Bioavailability in rat,A,Rattus norvegicus,,
10256,,,In vivo,10116.0,,,,50597,,1,6715,Bioavailability in rat (dose 1 mg/kg i.v.),A,Rattus norvegicus,,
10257,,,In vivo,10116.0,,,,50597,,1,6715,Bioavailability in rat (dose 3 mg/kg p.o.),A,Rattus norvegicus,,
10258,,,In vivo,10116.0,,,,50597,,1,2932,Oral bioavailability in rat,A,Rattus norvegicus,,
10259,,,In vivo,10116.0,,,,50597,,1,4171,Bioavailability of the compound in rats after administration of 30 mg/kg,A,Rattus norvegicus,,
10260,,,In vivo,10116.0,,,,50597,,1,17509,Bioavailability after administration of 10 mg/kg in rats,A,Rattus norvegicus,,
10261,,,In vivo,10116.0,,,,50597,,1,17509,Bioavailability after administration of 2 mg/kg in rats,A,Rattus norvegicus,,
10262,,,In vivo,10116.0,,,,50597,,1,4527,Bioavailability by oral administration at a dose of 100 uM/kg in rat was determined,A,Rattus norvegicus,,
10263,,,In vivo,10116.0,,,,50597,,1,4026,Bioavailability in dogs was determined; high,A,Rattus norvegicus,,
10264,,,In vivo,10116.0,,,,50597,,1,6659,Bioavailability in monkey after intravenous administration at 1 mpk,A,Rattus norvegicus,,
10265,,,In vivo,10116.0,,,,50597,,1,6659,Bioavailability in monkey after peroral administration at 10 mpk,A,Rattus norvegicus,,
10266,,,In vivo,10116.0,,,,50597,,1,6659,Bioavailability in rat after intravenous administration at 1 mpk,A,Rattus norvegicus,,
10267,,,In vivo,10116.0,,,,50597,,1,6659,Bioavailability in rat after intravenous administration at 2 mpk,F,Rattus norvegicus,,
10268,,,In vivo,10116.0,,,,50597,,1,6659,Bioavailability in rat after peroral administration at 30 mpk,A,Rattus norvegicus,,
10269,,,In vivo,10116.0,,,,50597,,1,6659,Bioavailability in rat after peroral administration at at 100 mpk,F,Rattus norvegicus,,
10270,,,In vivo,10116.0,,,,50597,,1,6597,Bioavailability in rats was evaluated,A,Rattus norvegicus,,
10271,,,In vivo,10116.0,,,,50597,,1,1202,Bioavailability was calculated after an intravenous dose of 0.3 mg/Kg in rats after 6 hr,A,Rattus norvegicus,,
10272,,,In vivo,10116.0,,,,50597,,1,1202,Bioavailability was calculated after an intravenous dose of 1 mg/Kg in rats after 6 hr,A,Rattus norvegicus,,
10273,,,In vivo,10116.0,,,,50597,,1,1202,Bioavailability was calculated after peroral dose of 3.0 mg/Kg in rats after 4 hr,A,Rattus norvegicus,,
10274,,,In vivo,10116.0,,,,50597,,1,1202,Bioavailability was calculated after peroral dose of 3.0 mg/Kg in rats after 6 hr,A,Rattus norvegicus,,
10275,,,In vivo,10116.0,,,,50597,,1,5207,Bioavailability in rat,A,Rattus norvegicus,,
10276,,,In vivo,10116.0,,,,50597,,1,5970,Bioavailability in rat,A,Rattus norvegicus,,
10277,,,In vivo,10116.0,,,,50597,,1,17538,Oral bioavailability in rat (dose 10 mg/kg),A,Rattus norvegicus,,
10278,,,In vivo,10116.0,,,,50597,,1,17538,Bioavailability in rat after po administration at a dose of 10 mg/kg; nd is not determined,A,Rattus norvegicus,,
10279,,,In vivo,10116.0,,,,50597,,1,1466,Bioavailability upon peroral administration of 10.0 mg/Kg dose in rat,A,Rattus norvegicus,,
10280,,,In vivo,10116.0,,,,50597,,1,2879,Oral bioavailability in rat,A,Rattus norvegicus,,
10281,,,In vivo,10116.0,,,,50597,,1,2879,Bioavailability was measured in rat after oral administration; 2-4,A,Rattus norvegicus,,
10282,,,In vivo,10116.0,,,,50597,,1,2879,Bioavailability was measured in rat after oral administration; 3-7,A,Rattus norvegicus,,
10283,,,In vivo,10116.0,,,,50597,,1,3777,Bioavailability in rat (intraduodenal administration),A,Rattus norvegicus,,
10284,,,In vivo,10116.0,,,,50597,,1,3777,Bioavailability in rat (intraduodenal administration),A,Rattus norvegicus,,
10285,,,In vivo,10116.0,,,,50597,,1,3777,Oral bioavailability in rat,A,Rattus norvegicus,,
