miller2_fsclr,miller2_chldrnsss(mrkr),miller2_rgnstnd,miller2_rtcprcnt,miller2_sctrprcnt,miller2_rgnstnnm,miller2_nvrmntlsstnblt(mrkr),miller2_cntnntd,miller2_fstcprcnt,miller2_prjctnmbr,miller2_rbnsss(mrkr),miller2_pbtp,miller2_cntrrgnd,miller2_cntnntnm,miller2_brnchd,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_clmtchngdpttn(mrkr),miller2_prjctbrwsrcntrd,miller2_sctrnm,miller2_trddvlpmnt(mrkr),miller2_fndcntrd,miller2_prgrmmngprcss(nw),miller2_dsbltsss(mrkr),miller2_gndrqlt(mrkr),miller2_clmtchngmtgtn(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_bdvrst(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_rgnstntp,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_mntspnt
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,HN,America,B6100,19450549.09,0,HN,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Honduras,0.0577,31194,20328.14442
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,HN,America,B6100,19450549.09,0,HN,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Honduras,0.0577,32130,22264.158180000002
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,HN,America,B6100,19450549.09,0,HN,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Honduras,0.0577,99820,36138.92342
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,15150,82784.44026
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,24040,77914.7673
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,24081,63305.74842999999
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,25010,38957.38365
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,31194,21913.5283
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,32130,24000.531000000003
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,ID,Asia,B6100,19450549.09,0,ID,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Indonesia,0.0622,99820,38957.38365
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,15150,53370.67612
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,24040,50231.22458
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,24081,40812.86997
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,25010,25115.61229
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,31194,14127.53191
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,32130,15473.01114
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,IN,Asia,B6100,19450549.09,0,IN,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,India,0.0401,99820,25115.61229
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,15150,70939.07823
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,24040,66766.19127000001
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,24081,54247.53041
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,25010,33383.09564
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,31194,18777.9913
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,32130,20566.37142
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,KH,Asia,B6100,19450549.09,0,KH,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Cambodia,0.0533,99820,33383.09564
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,15150,47248.35417
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,24040,44469.03922
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,24081,36131.09436
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,25010,22234.51961
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,31194,12506.91728
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,32130,13698.052259999999
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,LK,Asia,B6100,19450549.09,0,LK,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Sri Lanka,0.0355,99820,22234.51961
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,15150,47248.35417
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,24040,44469.03922
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,24081,36131.09436
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,25010,22234.51961
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,31194,12506.91728
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,32130,13698.052259999999
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,MN,Asia,B6100,19450549.09,0,MN,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Mongolia,0.0355,99820,22234.51961
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,15150,47248.35417
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,24040,44469.03922
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,24081,36131.09436
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,25010,22234.51961
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,31194,12506.91728
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,32130,13698.052259999999
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,2,0.89,S063747PRG,0,Not PBA,MW,Africa,B6100,19450549.09,0,MW,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Malawi,0.0355,99820,22234.51961
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,15150,76795.21227
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,24040,72277.84684
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,24081,58725.75056
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,25010,36138.92342
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,31194,20328.14442
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,32130,22264.158180000002
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,NI,America,B6100,19450549.09,0,NI,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nicaragua,0.0577,99820,36138.92342
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,15150,64949.85024
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,24040,61129.27081
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,24081,49667.532530000004
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,25010,30564.6354
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,31194,17192.60742
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,32130,18829.9986
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,NP,Asia,B6100,19450549.09,0,NP,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Nepal,0.0488,99820,30564.6354
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,15150,47248.35417
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,24040,44469.03922
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,24081,36131.09436
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,25010,22234.51961
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,31194,12506.91728
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,32130,13698.052259999999
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,1,0.89,S063747PRG,0,Not PBA,PE,America,B6100,19450549.09,0,PE,Promotion of development awareness,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Peru,0.0355,99820,22234.51961
2009/2010,0,1000705,0.0,0.23800000000000002,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,PH,Asia,B6100,19450549.09,0,PH,Democratic participation and civil society,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Philippines,0.0444,15150,59093.7162
2009/2010,0,1000705,0.0,0.22399999999999998,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,PH,Asia,B6100,19450549.09,0,PH,Informal/semi-formal financial intermediaries,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Philippines,0.0444,24040,55617.61524
2009/2010,0,1000705,0.0,0.182,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,PH,Asia,B6100,19450549.09,0,PH,Education/training in banking and financial services,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Philippines,0.0444,24081,45189.31239
2009/2010,0,1000705,0.0,0.11199999999999999,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,PH,Asia,B6100,19450549.09,0,PH,Business support services and institutions,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Philippines,0.0444,25010,27808.80762
2009/2010,0,1000705,0.0,0.063,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,PH,Asia,B6100,19450549.09,0,PH,Agricultural co-operatives,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Philippines,0.0444,31194,15642.454290000001
2009/2010,0,1000705,0.0,0.069,Canadian Co-operative Association,0,3,0.89,S063747PRG,0,Not PBA,PH,Asia,B6100,19450549.09,0,PH,Small and medium-sized enterprises (SME) development,0,6160,Uncoded: Pre-APP,0,2,0,1,0,0,0,1,0,Canadian Non-Profit Making,Civil Society,COOPERATIVE,Philippines,0.0444,32130,17132.21184
