FisY,Sta,KnoFDevelo,PrNu,CliChaMiti,OrgN,GeEqu,CFLI,DiID,RegProg,CouRegPe,EnvSust,SectID,FSTCPer,OrgCl,OrganiTy,CouRegID,ICTAATFDev,BrN,ContiID,SeID,BilatAiMar,AmoSp,ContNa,YoIs,ProgrPro,SectNa,SecPer,BrID,CouRegNa,PartDevAnGoGov,CliChAdap,IndiIs,DisaIs,OrganiS,Deser,TraDevel,Biod,UrbIs,ChiIss,OrganiID,ProBroCounID,SecN
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.2,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,X1,0,KFM Partnership for Develop. Innovation,2,12281,1,59631.78,Africa,0,Uncoded: Pre-APP,Health,0.3,B6100,Africa MC,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,X1,Health personnel development
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.2,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,X1,0,KFM Partnership for Develop. Innovation,2,13040,1,19877.26,Africa,0,Uncoded: Pre-APP,Health,0.1,B6100,Africa MC,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,X1,STD control including HIV/AIDS
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.2,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,X1,0,KFM Partnership for Develop. Innovation,2,15150,1,89447.67,Africa,0,Uncoded: Pre-APP,Health,0.45,B6100,Africa MC,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,X1,Democratic participation and civil society
2009/2010,Closed,0,S063404PRG,0,Canadian Nurses Association,1,0,D6211,0,0.2,0,S6212,0.95,Civil Society,Canadian Non-Profit Making,X1,0,KFM Partnership for Develop. Innovation,2,99820,1,9938.63,Africa,0,Uncoded: Pre-APP,Health,0.05,B6100,Africa MC,1,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1001605,X1,Promotion of development awareness
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.16,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,CG,0,KFM Partnership for Develop. Innovation,2,12110,1,62486.1168,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Congo,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,CG,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.16,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,CG,0,KFM Partnership for Develop. Innovation,2,15150,1,62486.1168,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Congo,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,CG,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.1,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,CM,0,KFM Partnership for Develop. Innovation,2,12110,1,39053.823,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Cameroon,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,CM,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.1,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,CM,0,KFM Partnership for Develop. Innovation,2,15150,1,39053.823,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Cameroon,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,CM,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.11,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,12110,1,42959.2053,America,0,Uncoded: Pre-APP,Health,0.5,B6100,Haiti,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,HT,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.11,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,15150,1,42959.2053,America,0,Uncoded: Pre-APP,Health,0.5,B6100,Haiti,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,HT,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.1,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,ML,0,KFM Partnership for Develop. Innovation,2,12110,1,39053.823,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Mali,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,ML,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.1,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,ML,0,KFM Partnership for Develop. Innovation,2,15150,1,39053.823,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Mali,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,ML,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.12,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,MW,0,KFM Partnership for Develop. Innovation,2,12110,1,46864.5876,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Malawi,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,MW,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.12,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,MW,0,KFM Partnership for Develop. Innovation,2,15150,1,46864.5876,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Malawi,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,MW,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.14,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,MZ,0,KFM Partnership for Develop. Innovation,2,12110,1,54675.3522,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Mozambique,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,MZ,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.14,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,MZ,0,KFM Partnership for Develop. Innovation,2,15150,1,54675.3522,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Mozambique,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,MZ,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.15,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,NE,0,KFM Partnership for Develop. Innovation,2,12110,1,58580.7345,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Niger,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,NE,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.15,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,NE,0,KFM Partnership for Develop. Innovation,2,15150,1,58580.7345,Africa,0,Uncoded: Pre-APP,Health,0.5,B6100,Niger,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,NE,Democratic participation and civil society
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.12,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,12110,1,46864.5876,America,0,Uncoded: Pre-APP,Health,0.5,B6100,Nicaragua,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,NI,Health policy and administrative management
2009/2010,Closed,0,S063405PRG,0,Canadian Public Health Association,0,0,D6211,0,0.12,0,S6212,0.8,Civil Society,Canadian Non-Profit Making,NI,0,KFM Partnership for Develop. Innovation,1,15150,1,46864.5876,America,0,Uncoded: Pre-APP,Health,0.5,B6100,Nicaragua,1,0,0,0,ASSOCIATIONS,0,0,0,0,0,1000789,NI,Democratic participation and civil society
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,12110,1,8467.71825,Africa,0,Uncoded: Pre-APP,Health,0.15,B6100,Burkina-Faso,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,BF,Health policy and administrative management
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,12181,1,8467.71825,Africa,0,Uncoded: Pre-APP,Health,0.15,B6100,Burkina-Faso,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,BF,Medical education/training
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,13020,1,16935.4365,Africa,0,Uncoded: Pre-APP,Health,0.3,B6100,Burkina-Faso,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,BF,Reproductive health care
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,13040,1,14112.86375,Africa,0,Uncoded: Pre-APP,Health,0.25,B6100,Burkina-Faso,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,BF,STD control including HIV/AIDS
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,BF,0,KFM Partnership for Develop. Innovation,2,15150,1,8467.71825,Africa,0,Uncoded: Pre-APP,Health,0.15,B6100,Burkina-Faso,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,BF,Democratic participation and civil society
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,12110,1,8467.71825,America,0,Uncoded: Pre-APP,Health,0.15,B6100,Guatemala,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,GT,Health policy and administrative management
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,12181,1,8467.71825,America,0,Uncoded: Pre-APP,Health,0.15,B6100,Guatemala,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,GT,Medical education/training
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,13020,1,16935.4365,America,0,Uncoded: Pre-APP,Health,0.3,B6100,Guatemala,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,GT,Reproductive health care
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,13040,1,14112.86375,America,0,Uncoded: Pre-APP,Health,0.25,B6100,Guatemala,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,GT,STD control including HIV/AIDS
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,GT,0,KFM Partnership for Develop. Innovation,1,15150,1,8467.71825,America,0,Uncoded: Pre-APP,Health,0.15,B6100,Guatemala,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,GT,Democratic participation and civil society
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,12110,1,8467.71825,America,0,Uncoded: Pre-APP,Health,0.15,B6100,Haiti,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,HT,Health policy and administrative management
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,12181,1,8467.71825,America,0,Uncoded: Pre-APP,Health,0.15,B6100,Haiti,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,HT,Medical education/training
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,13020,1,16935.4365,America,0,Uncoded: Pre-APP,Health,0.3,B6100,Haiti,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,HT,Reproductive health care
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,13040,1,14112.86375,America,0,Uncoded: Pre-APP,Health,0.25,B6100,Haiti,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,HT,STD control including HIV/AIDS
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,HT,0,KFM Partnership for Develop. Innovation,1,15150,1,8467.71825,America,0,Uncoded: Pre-APP,Health,0.15,B6100,Haiti,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,HT,Democratic participation and civil society
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,UG,0,KFM Partnership for Develop. Innovation,2,12110,1,8467.71825,Africa,0,Uncoded: Pre-APP,Health,0.15,B6100,Uganda,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,UG,Health policy and administrative management
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,UG,0,KFM Partnership for Develop. Innovation,2,12181,1,8467.71825,Africa,0,Uncoded: Pre-APP,Health,0.15,B6100,Uganda,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,UG,Medical education/training
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,UG,0,KFM Partnership for Develop. Innovation,2,13020,1,16935.4365,Africa,0,Uncoded: Pre-APP,Health,0.3,B6100,Uganda,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,UG,Reproductive health care
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,UG,0,KFM Partnership for Develop. Innovation,2,13040,1,14112.86375,Africa,0,Uncoded: Pre-APP,Health,0.25,B6100,Uganda,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,UG,STD control including HIV/AIDS
2009/2010,Closed,0,S063409PRG,0,Society of Obstetricians and Gynaecologists of Canada,2,0,D6211,0,0.25,0,S6212,1.0,Civil Society,Canadian Non-Profit Making,UG,0,KFM Partnership for Develop. Innovation,2,15150,1,8467.71825,Africa,0,Uncoded: Pre-APP,Health,0.15,B6100,Uganda,0,0,0,0,PROFESSIONAL ASSOCIATION,0,0,0,0,0,1002181,UG,Democratic participation and civil society
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.03,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BD,0,KFM Partnership for Develop. Innovation,3,15150,1,24465.968999999997,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.45,B6100,Bangladesh,1,0,0,0,UNION,0,0,0,0,0,1000273,BD,Democratic participation and civil society
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.03,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BD,0,KFM Partnership for Develop. Innovation,3,15160,1,10873.764,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.2,B6100,Bangladesh,1,0,0,0,UNION,0,0,0,0,0,1000273,BD,Human rights
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.03,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BD,0,KFM Partnership for Develop. Innovation,3,16020,1,13592.205,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Bangladesh,1,0,0,0,UNION,0,0,0,0,0,1000273,BD,Employment policy and administrative management
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.03,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BD,0,KFM Partnership for Develop. Innovation,3,99820,1,5436.882,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.1,B6100,Bangladesh,1,0,0,0,UNION,0,0,0,0,0,1000273,BD,Promotion of development awareness
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.05,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BO,0,KFM Partnership for Develop. Innovation,1,15150,1,40776.615,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.45,B6100,Bolivia,1,0,0,0,UNION,0,0,0,0,0,1000273,BO,Democratic participation and civil society
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.05,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BO,0,KFM Partnership for Develop. Innovation,1,15160,1,18122.94,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.2,B6100,Bolivia,1,0,0,0,UNION,0,0,0,0,0,1000273,BO,Human rights
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.05,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BO,0,KFM Partnership for Develop. Innovation,1,16020,1,22653.675,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Bolivia,1,0,0,0,UNION,0,0,0,0,0,1000273,BO,Employment policy and administrative management
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.05,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BO,0,KFM Partnership for Develop. Innovation,1,99820,1,9061.47,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.1,B6100,Bolivia,1,0,0,0,UNION,0,0,0,0,0,1000273,BO,Promotion of development awareness
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.04,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BR,0,KFM Partnership for Develop. Innovation,1,15150,1,32621.292,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.45,B6100,Brazil,1,0,0,0,UNION,0,0,0,0,0,1000273,BR,Democratic participation and civil society
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.04,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BR,0,KFM Partnership for Develop. Innovation,1,15160,1,14498.351999999999,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.2,B6100,Brazil,1,0,0,0,UNION,0,0,0,0,0,1000273,BR,Human rights
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.04,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BR,0,KFM Partnership for Develop. Innovation,1,16020,1,18122.94,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Brazil,1,0,0,0,UNION,0,0,0,0,0,1000273,BR,Employment policy and administrative management
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.04,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,BR,0,KFM Partnership for Develop. Innovation,1,99820,1,7249.1759999999995,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.1,B6100,Brazil,1,0,0,0,UNION,0,0,0,0,0,1000273,BR,Promotion of development awareness
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.1,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,15150,1,81553.23,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.45,B6100,Canada,1,0,0,0,UNION,0,0,0,0,0,1000273,CA,Democratic participation and civil society
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.1,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,15160,1,36245.88,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.2,B6100,Canada,1,0,0,0,UNION,0,0,0,0,0,1000273,CA,Human rights
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.1,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,16020,1,45307.35,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Canada,1,0,0,0,UNION,0,0,0,0,0,1000273,CA,Employment policy and administrative management
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.1,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CA,0,KFM Partnership for Develop. Innovation,1,99820,1,18122.94,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.1,B6100,Canada,1,0,0,0,UNION,0,0,0,0,0,1000273,CA,Promotion of development awareness
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.07,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,15150,1,57087.261,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.45,B6100,Colombia,1,0,0,0,UNION,0,0,0,0,0,1000273,CO,Democratic participation and civil society
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.07,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,15160,1,25372.116,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.2,B6100,Colombia,1,0,0,0,UNION,0,0,0,0,0,1000273,CO,Human rights
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.07,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,16020,1,31715.145,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.25,B6100,Colombia,1,0,0,0,UNION,0,0,0,0,0,1000273,CO,Employment policy and administrative management
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.07,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,CO,0,KFM Partnership for Develop. Innovation,1,99820,1,12686.058,America,0,Uncoded: Pre-APP,Public Institutions & Elections,0.1,B6100,Colombia,1,0,0,0,UNION,0,0,0,0,0,1000273,CO,Promotion of development awareness
2009/2010,Closed,0,S063410PRG,0,Canadian Labour Congress,2,0,D6214,0,0.07,0,S6219,1.0,Civil Society,Canadian Non-Profit Making,IN,0,KFM Partnership for Develop. Innovation,3,15150,1,57087.261,Asia,0,Uncoded: Pre-APP,Public Institutions & Elections,0.45,B6100,India,1,0,0,0,UNION,0,0,0,0,0,1000273,IN,Democratic participation and civil society
