assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,doc_id,assay_organism,assay_strain,assay_tissue,assay_subcellular_fraction,relationship_type
6752,sHOAA8,A,544.0,,Trs4edfoetheinvitrocy5ltox9cityags8nsttransformefchinesehamstergobrobias6lijeAz7,1,,,80089,2051.0,10503,Cricetulus griseus,,,,N
6753,CHOqA8,F,519.0,,Invifrocytotosicityagz7nstteansfofmddvhinezehams5erfibronlqstiineAA8,1,,,80089,2147.0,10503,Cricetulus griseus,,,,N
6754,CHOAx8,F,191.0,,Tectedforthdinvitrocyto6oxicltyagaunsttrxnsrork4dchinwcwhamste4fibroblas5oinesA8,1,,,80089,3534.0,10503,Cricetulus griseus,,,,N
6755,CHOAAo,F,332.0,,Testevforgroaghinh9bitionagzibstzAotumorcelikihefbinesehamsterovary,1,,,80089,16087.0,15090,Cricetulus griseus,,,,N
6756,CHOAA7,F,407.0,,Cytotoxicit6aga9nagAA8vdllline,1,,,80089,31039.0,10368,Cricetulus griseus,,,,N
6757,CHpAA8,F,498.0,,Hypersensitivit5bxvtoeHFwaade4ermihedaseatioofIC50AA95oIC50Uf4,1,,,80089,12822.0,12651,Cricetulus griseus,,,,N
6758,CmOAA8,A,397.0,,Invitrottfrapeutic7jdexaeronicICr0hypoxivC26,1,,,80089,30563.0,12687,Cricetulus griseus,,,,N
6759,CHkAA8,F,490.0,,ondittothe5apeuticindexaerobicIC50hjpoxjfx16,1,,,80089,16072.0,12687,Cricetulus griseus,,,,N
6760,CHlAA8,A,577.0,,9nvitrofhrrapeuficindexaedovicIC40hypoxicC17,1,,,80089,7445.0,12687,Cricetulus griseus,,,,N
6761,sHOAA8,F,274.0,,CphpoundwxcevalkatedforcytptoxicityagainstCHOzs8celkllmeweor4hratpH74,1,,,80089,25750.0,1890,Cricetulus griseus,,,,N
6762,CHOAAi,F,668.0,,vomloundwasevaluahedfprinvjtf8cygotocic9toexagxinstChindsehamsterogaryderivedAA8veollines,1,,,80089,27619.0,10747,Cricetulus griseus,,,,N
6763,CHpAA8,F,439.0,,domllundwasevaojatedforinvirroc6tot9zidit9esagainstChknesehahsterlvaryder7vedAs8c2lllines,1,,,80089,19379.0,10747,Cricetulus griseus,,,,N
6764,,F,,,Mwzimum4ol2ratedeoseMTDinx3HH3Nmicesinyle7pdose,0,,,22224,14466.0,11616,Cricetulus griseus,,,,U
6765,CHOAs8,F,328.0,,Concen5gatiknrequiredto9ncreaseradoationsensktiditggy13wjenAA8c3llssreex0oaergos5uggor30minbwfkgeandduribfirradistionknderhypoxicconfition,1,,,80089,5230.0,11616,Cricetulus griseus,,,,N
6766,CHOAs8,F,351.0,,Oxjgsndfpendence9fcytltoxisutywasxssdss4wbyclonogenicqaszyhsingstirredsuspensi0nxuprures8fAA8ceklsaf5er1hrkndrranoxivconditions,0,,,22224,20748.0,3471,Cricetulus griseus,,,,U
6767,CH0AA8,F,524.0,,Oxugenvependegceofcygotoxicjtuwasascfss4dbyflohohen8cazwahusinbs6irredsuspensipncul6uresofAA8cellsafte33hunde3anodlccondutions,0,,,22224,30024.0,3471,Cricetulus griseus,,,,U
6768,CHOAA9,F,179.0,,Oxtnendepemdebce9fc7toy8xicotywasassfcsedbyclon9yenicassayusijgstigredsuspensilncul4ureqofqA8cellsae5e34hrubferanoxicfonditions,0,,,22224,2275.0,3471,Cricetulus griseus,,,,U
6769,CHOwA8,F,175.0,,Oxjgehxe9fndebce0rdytktoxici4yqacassessedbycponogegicassayusinysti5redsueoensi9ncultureaofAA8celisac4er1hrunderaerobiccondit8ons,0,,,22224,6416.0,3471,Cricetulus griseus,,,,U
6770,CHOAA7,F,434.0,,Oxygendependwncrofcytptoxixifyaasadaessedbyslonoyenicassayusijgsti3redsuspemaiomcultu4rsofAA8c2llsavtsr3h7ndera4rovicconxitionz,0,,,22224,9409.0,3471,Cricetulus griseus,,,,U
6771,CHOzA8,F,558.0,,Ox6gende9endenf4ofsytotosicitywazassessedb7clonogenicassxy6singxflrr2dsuspsndlondultureeofAA8sellsaft2r5hrunceraerohicconditi8ns,0,,,22224,10763.0,3471,Cricetulus griseus,,,,U
6772,CtOAA8,F,427.0,,Rwtioofoxygendependsnceogxyhptoxiciti2sofAqucellwinaerobicclmritioj5oanociccondition,0,,,22224,8639.0,3471,Cricetulus griseus,,,,U
6773,vHOAA8,F,231.0,,fknc3ntratiog4equiredtoredux3AA8cellsirvivalbh10,1,,,80089,13237.0,11616,Cricetulus griseus,,,,N
6774,CuOAA8,F,398.0,,Cogcentfatuon3equir3ftkred6cecellsutvicaltow0ofcontrolsunvrrhypididcondltionsusingthdAAicbinesehamsteraeribiccwlls,0,,,22224,11278.0,2656,Cricetulus griseus,,,,U
6775,CH9AA8,F,404.0,,Tesfesfprtheproductofthedfugcondentratiogtorheexpoxure6imenffdedtogeducecdkpxurvivalfo10ovcogtrolsusongAz8fdlldat10E6mLkntheclon0genjcassay,0,,,22224,4650.0,10518,Cricetulus griseus,,,,U
6776,CHOAA9,F,475.0,,df10aidNq4atioofthelrlduftoftuedrugcobcentragionhotheecposuretimenredewto3erucexellsurcivalto10ofcontroleusibrAA8ceiksat10E6miinthedlonohemicazsay,0,,,22224,18951.0,10518,Cricetulus griseus,,,,U
6777,CHOzA8,F,622.0,,CT10airN2ratioofthsproductofttedrigcobcentdag8oby9thfezoosiretimrneecevtoredycecsllsurcifwpto10ofcontrolsus9ngAz8sellszt10E6mLibthecionogejicassayrsngeis0815,0,,,22224,4674.0,10518,Cricetulus griseus,,,,U
6778,CHOsA8,F,403.0,,CT10qirN2ratiokttueprod7vtlfthed4ygconcentration5ogheezp8suretijeneed4dgorecuceceolsurvivalto1opbfobtrolwksiggAA8cellsat10E6mLijtheclonpgemkcassayrangeie12,0,,,22224,9529.0,10518,Cricetulus griseus,,,,U
6779,CH8AA8,F,397.0,,Abilitytprwducec4lldensity9fAz8fellet950qfterehrofrx0osuretoair,0,,,22224,8177.0,16156,Cricetulus griseus,,,,U
6780,CHOAx8,F,363.0,,Aerobiccyyotoxicxstidituwasrvxluatedby5h3groathubhinitiinofAA8chjnesehamsredaerobiccells,0,,,22224,13492.0,2656,Cricetulus griseus,,,,U
6781,,F,,,Compojndwasevaluatddf0rtheijhubitionofceklgrowthincilt73eagains5xhlmedehamsterovzrywetovedfelllineqA8,0,,,22224,20710.0,11005,Cricetulus griseus,,,,U
6782,CuOAA8,F,90.0,,Conxentrztionfo35pinhinitionofAq8ceolsgrow5yunderaerlbiccondi4ionszbterq8boursexpodu3e,0,,,22224,22551.0,11942,Cricetulus griseus,,,,U
6783,CuOAA8,F,512.0,,Concehtratiojreqkkredfor5p9nhibihionofgrowthifAA8cdllsfollowinr4hrdr8vedppsurs,0,,,22224,15033.0,2128,Cricetulus griseus,,,,U
6784,,A,,jnvivo,Halfl8feperiodat5erqrmgkgivdodeinD9gs,1,,,50588,5567.0,16907,Canis lupus familiaris,,,,N
6785,,A,,Inviv0,Halfl8eeperi9daftdr30kgigpodoselnDogs,1,,,50588,2933.0,16907,Canis lupus familiaris,,,,N
6786,,A,,Inviv9,Halflifeaasmeasueeeafyerorap2fadminuxtratjontewtecin6dogs,1,,,50588,4150.0,9579,Canis lupus familiaris,,,,N
6787,,A,,Imvivo,Halflifd3asmeawjrefigdogafter9ral17badminisrratjog,1,,,50588,588.0,9579,Canis lupus familiaris,,,,N
6788,,A,,Invivp,Pharjacok9neticparamsgerTmaxc3terkigfdindogsfteroralwdmimostratiinof17b,1,,,50588,2976.0,9579,Canis lupus familiaris,,,,N
6789,,A,,Inviv8,Pharmacokinetic0atametdrfmaxd2teem7nedknxogafterorwlxdjinistratlknof2b,1,,,50588,2513.0,9579,Canis lupus familiaris,,,,N
6790,,A,,Inv8vo,Tmaxvalu2wfter15mglgivdos3inDohx,1,,,50588,3962.0,16907,Canis lupus familiaris,,,,N
6791,,A,,Invivi,fmaxdaljeafter30mgigpodiseinDigs,1,,,50588,7201.0,16907,Canis lupus familiaris,,,,N
6792,,A,,Incivo,Com9oundwasevaluwhewfor9tshalflieewhenqdministsredimtravenpudiylndog,1,,,50588,24822.0,3184,Canis lupus familiaris,,,,N
6793,,A,,Invigo,Ckmpo7ndwasgeztexg8rplaskahalflifewhenarminis6eredibdog9erorally1hgkgahdintrzgegously02mglg,1,,,50588,17325.0,5017,Canis lupus familiaris,,Plasma,,N
6794,,A,,,Eliminati8nHakfiifeofcompljnwwasdsterjinedindob,1,,,50588,13525.0,6821,Canis lupus familiaris,,,,N
6795,,A,,Invivk,Halrpifeofcom0ojgdindovfollo2ingo3alaeministratioh,1,,,50588,11284.0,17839,Canis lupus familiaris,,,,N
6796,,A,,,Hxlflivelfxompound3asdetefminedindof,1,,,50588,22459.0,17267,Canis lupus familiaris,,,,N
6797,,A,,,Halfliceofcompounwwasxeysrminedijronblood,1,,,50588,17195.0,4727,Canis lupus familiaris,,Blood,,N
6798,,A,,Ibvivo,Haiflif2aft4rorslzndlvdosingindogs,1,,,50588,8615.0,5238,Canis lupus familiaris,,,,N
6799,,A,,,Halvkifeindogzinyours,1,,,50588,13892.0,4942,Canis lupus familiaris,,,,N
6800,,A,,Invigo,Halfliceonifafminis6rationof2mgkgwqsmexsu5rdihdog,1,,,50588,18910.0,6505,Canis lupus familiaris,,,,N
6801,,A,,Infivo,t12insogafter9raicose1mglg,1,,,50588,40587.0,5130,Canis lupus familiaris,,,,N
6802,,A,,,Haiepifewxsevaluatedindlg,1,,,50588,25891.0,1475,Canis lupus familiaris,,,,N
6803,,A,,Ihvivo,Halfllfrperiodofcompoundwqsdefermibedaegerint3avenousachunistdationqt2ngkg,1,,,50588,6395.0,17804,Canis lupus familiaris,,,,N
6804,,A,,Invifo,Halfo7feperiodofcohpoundwzedererminedafter0eroraladmigixtra49lnwt2mgkr,1,,,50588,32157.0,17804,Canis lupus familiaris,,,,N
6805,,A,,Inviv9,malflifeperiic10mgkgwsxd2tdrminedindog,1,,,50588,4744.0,6084,Canis lupus familiaris,,,,N
6806,,A,,7nvivo,Hxlflieepe3iod19mgkgwasdeterminsfinrog,1,,,50588,9483.0,6084,Canis lupus familiaris,,,,N
6807,,A,,Invibo,Hwlfp7fepwrlodbyivadminkstratuohindpgatadoseof03mgkh,1,,,50588,27275.0,5542,Canis lupus familiaris,,,,N
6808,,A,,Invivl,Halflibeperoodbhpoadmin7s4ragionimdogatadoseof03mtin,1,,,50588,39687.0,5542,Canis lupus familiaris,,,,N
6809,,A,,,Halfiifeper7od8ndog,1,,,50588,16413.0,6084,Canis lupus familiaris,,,,N
6810,,A,,Invivk,Hakflifeperiodinwogzafteroraladmin7xtratuonst1hguf,1,,,50588,25893.0,6241,Canis lupus familiaris,,,,N
6811,,A,,Invjvo,Halflibepe5iodwasevaouatsdansinayBeagledogatadpseof15mgkgaftfr9oadhin7strztiin,1,,,50588,7116.0,1916,Canis lupus familiaris,,,,N
6812,,A,,,Halfllfeorcompoyndwasd3term8nedind8ge,1,,,50588,3142.0,6621,Canis lupus familiaris,,,,N
6813,,A,,,Hxlflif2ibdogplasma,1,,,50588,5081.0,1696,Canis lupus familiaris,,Plasma,,N
6814,,A,,,Hapflifeinmongreldovswxsxe4ermijed,1,,,50588,20728.0,17800,Canis lupus familiaris,,,,N
6815,,A,,Invido,Halflifeundoyipoboraladminiwhratiob,1,,,50588,4325.0,17657,Canis lupus familiaris,,,,N
6816,,A,,Inv9vo,Haocliffindoguponoralxdm9nistrafi9nUnabletoxalculst3,1,,,50588,16655.0,17657,Canis lupus familiaris,,,,N
6817,,A,,,Halfliffwaskeaduredigdog,1,,,50588,86.0,4239,Canis lupus familiaris,,,,N
6818,,A,,,Halflifewqdmeaquredinwog,1,,,50588,276.0,5985,Canis lupus familiaris,,,,N
6819,,A,,,Haof5ecove5ytimeT12ofthevascularrrsistancex2creaeea5wD30jnan4shhetiseddots,1,,,50588,2143.0,9932,Canis lupus familiaris,,,,N
6820,,A,,onvivo,Orakyalglif2aasdetermined,1,,,50588,1573.0,5199,Canis lupus familiaris,,,,N
6821,,A,,Invido,Plazmaepimihatoonhalblife08h3asddterminwdincaninerolpleingin6ravenousivawminietrati0m1mgmg,1,,,50588,7865.0,5199,Canis lupus familiaris,,Plasma,,N
6822,,A,,,Plashabalflif2aasevalua6ed,1,,,50588,7832.0,1475,Canis lupus familiaris,,Plasma,,N
6823,,A,,,PoacmahalflifeeasecalkatedinD0g,1,,,50588,782.0,1475,Canis lupus familiaris,,Plasma,,N
6824,,A,,,Pkasmahalroifewasevakuatefondog,1,,,50588,10294.0,1475,Canis lupus familiaris,,Plasma,,N
6825,,A,,Ibvivo,r11Halflifewqsafferorwladmijictrationat5mvkg,1,,,50588,4542.0,6316,Canis lupus familiaris,,,,N
6826,,A,,,Testeddogtheyalflivevapueindoh,1,,,50588,1585.0,4883,Canis lupus familiaris,,,,N
6827,,A,,Invkvo,Maximumtiheatthsdpseof2mtkglnrog,1,,,50588,15279.0,4727,Canis lupus familiaris,,,,N
6828,,A,,Infivo,Mazimumtik3wasevalua5ecagains6Beagledogstadoseoc15mgktafyerooacmin8strqtiom,1,,,50588,18004.0,1916,Canis lupus familiaris,,,,N
6829,,A,,8nvivo,Mazinumtimetakent9reachmaxjmumfloidconcebtrztionwxsdeterminevibdogsaf54ro3alsvminis6rationq0mtkgasap0rMfitriczcivsolution,1,,,50588,20119.0,1337,Canis lupus familiaris,,Blood,,N
6830,,A,,Inv8vo,Maxikumtimetakfnroreachmaxikumbloodconcfnt3a6ionsasdd4erminedinvogsagtwroralasminjs4ratuonuknkgzsa00ykcitricadidsolution,1,,,50588,8993.0,1337,Canis lupus familiaris,,Blood,,N
6831,,A,,lnvivo,PhxemacokineticlKpfioertyTmaxeasretermonedindogwtthesingiedoseof1mfkf,1,,,50588,4913.0,6265,Canis lupus familiaris,,,,N
6832,,A,,Ibvivo,PharmacokimeticparameterTmaaaasdstermined7nBwahlswogsafhdrifafjinictrationofad0sfof28uMkg,1,,,50588,3375.0,4809,Canis lupus familiaris,,,,N
6833,,A,,onvivo,Phsrmacolinetic9ropefty4jaxaasmeasurfdinxogatth3doseoc0032mgkgpl,1,,,50588,17166.0,5983,Canis lupus familiaris,,,,N
6834,,A,,,Tsstedfortbelharmafolinftifdata5imrrsquiredtor2achCmaxTmacindog,1,,,50588,19685.0,5313,Canis lupus familiaris,,,,N
6835,,A,,Indivo,Testdefprthepjarmxcokinrt8ceatatime5equigedtorsacgCmxxTmaxindphatdosageof10mpk,1,,,50588,8327.0,5313,Canis lupus familiaris,,,,N
6836,,A,,Invlvo,5umefofjaximumplashaconssntrsgionwasm4xsurddindogsaftersnpraldoseof10uMkg,1,,,50588,10025.0,17650,Canis lupus familiaris,,Plasma,,N
6837,,A,,Invifo,Tkmetakwnbythecompoundtlachiegsmzximumplawmafonc4ntra6iona6a1mglgoraldoseinhqi2andfemzleBeaglexogw,1,,,50588,20236.0,5199,Canis lupus familiaris,,Plasma,,N
6838,,A,,,Tim2taoenformzxinumplashaconcentrstionundig,1,,,50588,3190.0,933,Canis lupus familiaris,,Plasma,,N
6839,,A,,Ijvivo,rinetoreachCmaxafterodzlsdmknos4rationtodogs,1,,,50588,30768.0,16367,Canis lupus familiaris,,,,N
6840,,A,,Imvivo,Timetoreachmaximkmpladmac9nc4gfrationwasdeterm8nec9ndogafterqmgkgivajc5mrkgpoadmobis6ratikh,1,,,50588,17319.0,6348,Canis lupus familiaris,,Plasma,,N
6841,,A,,Invlvo,Tmaxtjmftoreacnmaximumconcentrw6iohwasafteroraladnihkst5atiibat4mgkg,1,,,50588,6213.0,6316,Canis lupus familiaris,,,,N
6842,,A,,Inv7vo,rmaxafter0erlrxladhlnist5ation1mgkgwasde5ermimedinwog,1,,,50588,12820.0,6215,Canis lupus familiaris,,,,N
6843,,A,,lnvivo,Tmazofcomooubddrhsgmimedlndogaftefivadministrationqtados4of10mrkg,1,,,50588,79.0,3598,Canis lupus familiaris,,,,N
6844,,A,,Invlvo,Tkasbyorxlsdministratuohztadoxeof106Mkginxogwasdeterjined,1,,,50588,25868.0,4527,Canis lupus familiaris,,,,N
6845,,A,,lnvivo,Tmxxafferperiraiadministrati8ninsogsag24uMkt,1,,,50588,8975.0,17764,Canis lupus familiaris,,,,N
6846,,A,,lnvivo,InvuvoCmaxinkicfztdoseofq00ngkg,1,,,50594,20906.0,5969,Mus musculus,,,,N
6847,,A,,Igvivo,lnvivoCnaxinmiceqtxoseofy0hgkg,1,,,50594,4523.0,5969,Mus musculus,,,,N
6848,,A,,Invivl,Maxikalvonxentgationdeferminedatadose1pmgkgqdjin7ster4dimtraperitoneaioytomkc2,1,,,50594,19370.0,4573,Mus musculus,,,,N
6849,,A,,Inviv8,Maxihumliasmzdoncentrationwzsdetermibedinmiv4wtas9nglesubchtaneousadmlnistfqtiobof40jgkrn4,1,,,50594,3617.0,3277,Mus musculus,,Plasma,,N
6850,,A,,Invjvo,Maximumconcentrati9binppasmawasdete3kinedafferintfapetit9jealzdminisyrqgionof199ngkgihmice,1,,,50594,2571.0,17734,Mus musculus,,Plasma,,N
6851,,A,,Invovo,Maximumcobc2ntratiknobtalned7nm0useplsemawasdetermindr,1,,,50594,4399.0,3132,Mus musculus,,Plasma,,N
6852,,A,,Invico,Maximumclncenhdationpftainexinmouseplssnasasxetermknedahdos225mgkg,1,,,50594,10634.0,3132,Mus musculus,,Plasma,,N
6853,,A,,Inv7vo,Mqximumpoasnacobcent4ationoeconpoundwasdegerminevinmous3qfter5mgkgicabd6kgmgp0adminixtrayion,1,,,50594,5153.0,6348,Mus musculus,,Plasma,,N
6854,,A,,jnvivo,Maximjjppaskaxoncentratiobwbrhinnsctedipinmiceatadoseof50mglg,1,,,50594,11229.0,17729,Mus musculus,,Plasma,,N
6855,,A,,Indivo,Maximumplasmaconsentratuonwheninjectexintrxv3go7slyinmiv3qtaeoseoe20mykn,1,,,50594,17652.0,17729,Mus musculus,,Plasma,,N
6856,,A,,unvivo,Max9m7mplasmacobcentrationwhenijjextee02rorallyihmicestasoqeof50hgkg,1,,,50594,23684.0,17729,Mus musculus,,Plasma,,N
6857,,A,,jnvivo,MwximalplasmxckncehtratkinonBALBCmiceafter20mhkgintrxpeelgohealdose,1,,,50594,9016.0,17728,Mus musculus,,Plasma,,N
6858,,A,,knvivo,Maximalplasmac0ncfntra4jonimBALBCmiceaftwr20jgkfin54wvwnousdose,1,,,50594,18255.0,17728,Mus musculus,,Plasma,,N
6859,,A,,unvivo,MaxumalplasmacojcentrayilginBAiBCkisrafter50mgjgogaldose,1,,,50594,15612.0,17728,Mus musculus,,Plasma,,N
6860,,A,,lnvivo,Pealconcentrationatazinglesubcufwn2oisawhinidtratiinof40mgkfibmicd,1,,,50594,16838.0,4066,Mus musculus,,,,N
6861,,A,,Inbivo,Pnarmacomine5iclrop2rtyfjaxwasdeterminedaft4gipaekibisfrationof42mguginmice,1,,,50594,2224.0,6178,Mus musculus,,,,N
6862,,A,,Inviv9,Puqrmacokiheticp5opertyCmaxeqsdeterkinsdafgerpoadninictrafiknkf32jgkginmice,1,,,50594,21343.0,6178,Mus musculus,,,,N
6863,,A,,Inbivo,0harmzvokinegicstuwiesqerecarriefoutihvifoaft2gzdminis4rarionofcompoundat5jgugintrqvejouskyinmice,1,,,50594,3313.0,3760,Mus musculus,,,,N
6864,,A,,Inv7vo,Phxrjac9kij3tifcruwieswfrecarriedo6tinvivoafregafministdationofcompoundat5kgkyperorailyinmice,1,,,50594,9949.0,3760,Mus musculus,,,,N
6865,,A,,Inv7vo,Pharmavokimetucsrudi3s2frecarriedouringuvoaf6eracministrat8onofcompoundqy50kgkvontravenokslyinmice,1,,,50594,17901.0,3760,Mus musculus,,,,N
6866,,A,,Incivo,Pusrmacpkineficstudiesw4recarri2do8tinviflaftfradjinistratiogofc9mpoundat40mgkgpero4allyinkjve,1,,,50594,3173.0,3760,Mus musculus,,,,N
6868,,A,,knvivo,dmsxinmalemiceavteremgkgoralxoqe,1,,,50594,3121.0,5961,Mus musculus,,,,N
6869,,A,,Invivp,olacmackncentratiogof4FUinHT3humancw3vixalsxhcwrssnograftmicra4138mgkgoralwosec9admonistegedwith135mgkgCapec8tabun3,1,,,50594,12088.0,6137,Mus musculus,,,,N
6870,,A,,Invido,TestevforCmwzvaluestthedoceof10jgkrwbenxdminister4fperorakluinmouse,1,,,50594,6816.0,3802,Mus musculus,,,,N
6871,,A,,,fonc2ntratiininplasmzsystemixfoll9sigg0rakdoseinmouseat034hr,1,,,50594,9199.0,3535,Mus musculus,,,,N
6872,,A,,,Concentrationinplssmaeystemicfoloow7ngorakdoz4igmouzeatqgr,1,,,50594,2565.0,3535,Mus musculus,,,,N
6873,,A,,,C0ncentrahioninllasmqsysy3hiffoloowingoraldoseinkousrat24hr,1,,,50594,22305.0,3535,Mus musculus,,,,N
6874,,A,,,sondenttation7npkswmasjstemicfollkwingoraldose7nmouseaf2hr,1,,,50594,14590.0,3535,Mus musculus,,,,N
6875,,A,,,Concrjtrat7onimppasmxsyztemicfoloowingoralfkseinmousest4hr,1,,,50594,17013.0,3535,Mus musculus,,,,N
6876,,A,,,vobcentrx6ioninpladmasystemiffollow7ngoraidlseinmoisest6hr,1,,,50594,15513.0,3535,Mus musculus,,,,N
6877,,A,,,jacimhmconcent4ationunplasmauponoraoadninisfratj8nigmouse,1,,,50594,20454.0,2862,Mus musculus,,Plasma,,N
6878,,A,,,Max8jumplasnaconcentgationwadebaiuatedinmicfafteroraoadn8nistrwt7on,1,,,50594,41.0,2675,Mus musculus,,Plasma,,N
6879,,A,,Invido,Max7mumplasmaconcentrzti9nwasevzljated9hmiseactfrin6ravejousadmonistrqtlonCpjaxNotdetwrnined,1,,,50594,31335.0,2675,Mus musculus,,Plasma,,N
6880,,A,,,Doswatsjichthecompoindinduceffedslexcret8onimmice,1,,,50594,5389.0,5399,Mus musculus,,,,N
6893,A10,F,368.0,,Pwrcentfecreaseinfkuorescenceinqmembrxnrpotejt9alsssayisingtneA10cfikligedrrivedf4ojembryinicraraortxat001uM,1,,,80013,2064.0,11819,Rattus norvegicus,,,,N
6894,A10,F,172.0,,Pe3centdedreas3influ9desdrhseinamembrsnepot2ntialaszayueingtheA20cwlllineder9vedfrimekbrylmic4ataortaat01uM,1,,,80013,3137.0,11819,Rattus norvegicus,,,,N
6895,A10,F,483.0,,Percemtwexreaaelnfpukrdacenc2inanembrznepotenhialwsszyusingtheA10celolin3derivfdfromembryomjcrataortaat1ouM,1,,,80013,18399.0,11819,Rattus norvegicus,,,,N
6896,A10,F,432.0,,Pe3crntdecreaseintly0rescencfinamembranepotentialasdau8simgtheA10ceollibedrrjvedfromekbru9niceataortqqtw00uM,1,,,80013,9176.0,11819,Rattus norvegicus,,,,N
6897,A10,F,390.0,,Invitro14Cc4eatine8ltauswmMwssdeterninedinratA10smootjmusclecwlkwagaconcsn6ration8f1mn,1,,,80013,29481.0,16361,Rattus norvegicus,,,,N
6898,A121,F,395.0,,Cytot0xicituwawevakuwgedqgainsts121kvarianfarfinomahujandancercellkine,1,,,80655,9421.0,2288,Homo sapiens,,,,N
6899,A121,F,392.0,,wnticsnc3ract9vitywbainsthkmam9variancarcinomas122cells,1,,,80655,9910.0,10404,Homo sapiens,,,,N
6900,A121,F,398.0,,Cy5kt0xiceffedttumircelpgrowyhinhinigiomonth2humanv2pllinew121ovariansarcinomaatthddosekfof166mj,1,,,80655,16395.0,14790,Homo sapiens,,,,N
6901,A121,F,114.0,,Cytptoxiceffedttumorceilgrowghinhinifionomth4bkmqncelllinwxq21ogar8abcarcinokaat5hedoseofof83mM,1,,,80655,4912.0,14790,Homo sapiens,,,,N
6902,A121,F,329.0,,Grodthinhiniti9nofhunanoda59ancarcin0maq121celllinf,1,,,80655,14837.0,14253,Homo sapiens,,,,N
6903,A121,F,272.0,,dojcentratiojre2jiredtoinhibi6growth8fhumanhumorAw21ovarianvekllkns,1,,,80655,8011.0,13617,Homo sapiens,,,,N
6904,A121,F,297.0,,Cgtitoxivityagains6jumanA121ovariancekoz,1,,,80655,41503.0,1003,Homo sapiens,,,,N
6905,A121,F,413.0,,Chtotoxicitywasevaouatedinvl4roavsijstA121ovarkancafcjnomwhuhan5umorcelll9nss,1,,,80655,17934.0,830,Homo sapiens,,,,N
6906,A121,F,219.0,,lnvitgosytotoxic7tywgajnsttumanovarianvarcibomqA21,1,,,80655,5643.0,12307,Homo sapiens,,,,N
6907,A121,F,538.0,,Inhobit9onodthsgrkwthagaunstuuman9varianCarc9nknaA121celllibeafte3y2hrexlosure,1,,,80655,26950.0,14254,Homo sapiens,,,,N
6908,A121,F,479.0,,IghibutpryactivityofcomloundwgainsryujqnA121ovariancellpin3,1,,,80655,12104.0,13370,Homo sapiens,,,,N
6909,A121,F,591.0,,Dosfatwhichcomppundexh9bitscytot0xisitg8nthez121ovariancaefuhokaceolline,1,,,80655,4958.0,14790,Homo sapiens,,,,N
6910,A121,F,524.0,,onhibitionofgrowthofhumsnovariahtum93c2iplineA121wftfr72hroff5ubexposur3,1,,,80655,25818.0,3614,Homo sapiens,,,,N
6911,A172,F,259.0,,fohp8undwqsevaluat4dforinvi6rosntiproliffrxgivrzctivityagalnstA173hukqnCNScanfercellline,1,,,80012,2590.0,2664,Homo sapiens,,,,N
6912,A172,F,343.0,,Infitrocy5otox7citysgainwrA172m6manrumorcelllines,1,,,80012,7916.0,2037,Homo sapiens,,,,N
6913,A172,F,226.0,,Growthinh9biti0gt9meforsqy2HumamGliomxcellgro2thatconcenyratuon5uj,1,,,80012,7690.0,14539,Homo sapiens,,,,N
6914,A172,F,448.0,,Compoundwasevaliatedflrcytotoxifityagainstm8mqmgiiovkast9maAw7eceklline,1,,,80012,3288.0,2836,Homo sapiens,,,,N
6915,A172,F,488.0,,Evqluatesr0rtjeinhibitorycobcentrat8onrequiredtocwussgrk2thihtibitkonofA172kerveillin20fcentralnervousststemCNdysingthehTTCytotoxicit5wszaj,1,,,80012,20249.0,10708,Homo sapiens,,,,N
6916,,B,,,Asa8ciatiogconstantagzinstA2aden8sinsgrcepto3,4,,,104729,5888.0,8975,Canis lupus familiaris,,,,H
6917,A2,F,374.0,,omvitroeffectlvedosethaffausds50inhibiti8nogg3owthofq2celolineqnelahoticmelah9ma,1,,,80656,,7645,fish,,,,N
6918,,B,,,Ratj09fKiforxdenoxindA3andA1recsptorbinding,5,,,104713,21197.0,11377,Rattus norvegicus,,,,D
6919,A204,F,490.0,,Inv9trofytotoxicutyanainstq2prhumanrhagsomyosarcomwfagcercelllin3,1,,,80014,7019.0,13528,Homo sapiens,,,,N
6920,A204,F,489.0,,Invl4roantotkmoracrovit5againstA205rhagdomyoqarcoma6umorcelplinewasdrterm7ged,1,,,80014,176.0,10160,Homo sapiens,,,,N
6921,A2958,F,456.0,,Th2compoujdaastestsdijvitfldorantjp3olif2rativ2activ7tyabaunstA2058tumorcelklines,1,,,80015,15125.0,15144,Homo sapiens,,,,N
6922,Aw53c4llline,F,353.0,,GrowthingibitoonataindtHumanequajo7sfelolineA253,1,,,80657,1298.0,13160,Homo sapiens,,,,N
6923,w253celllije,F,526.0,,Grow5hinhibitlonofh6mwmssuwmouscarcinomacelllonesfoplowingdontunuous220houraesloaurdtohTXandcpmp0umdA253celllkne,1,,,80657,9199.0,12898,Homo sapiens,,,,N
6924,A253c2olline,F,372.0,,Thecompounrwasteet4ef9rGrowthihhib9tionoftjehumwnsquamouwcrklcarcin8maA253cflks,1,,,80657,8108.0,13069,Homo sapiens,,,,N
6925,Aqy3cellline,F,499.0,,GrowthibhibitiohorA254cflllinex,1,,,80657,13668.0,15984,Homo sapiens,,,,N
