noleggio_id,cliente_id,data_pagamento,pagamento_id,ammontare,personale_id
8217,206,2005-07-28 23:44:13,5582,5.99,1
15713,432,2005-08-23 10:56:15,11665,6.99,1
8656,460,2005-07-29 15:05:52,12427,2.99,2
854,369,2005-05-30 01:56:11,9977,0.99,2
6730,532,2005-07-12 13:58:25,14319,3.99,1
14034,200,2005-08-20 21:31:52,5439,10.99,1
14400,569,2005-08-21 10:33:45,15257,0.99,2
14574,62,2005-08-21 16:50:34,1704,1.99,2
2958,260,2005-06-20 06:56:20,7020,3.99,2
6891,507,2005-07-12 21:07:35,13675,2.99,1
7895,67,2005-07-28 10:57:15,1834,0.99,2
12428,121,2005-08-18 10:24:21,3269,3.99,2
10668,58,2005-08-01 17:00:27,1609,0.99,1
4776,563,2005-07-08 15:44:20,15082,5.99,2
5312,258,2005-07-09 16:03:09,6962,5.99,2
5536,195,2005-07-10 02:29:42,5265,0.99,1
10670,512,2005-08-01 17:07:16,13794,3.99,2
14304,417,2005-08-21 07:23:10,11290,6.99,1
6040,511,2005-07-11 03:14:26,13768,0.99,2
5368,502,2005-07-09 18:41:59,13520,5.99,2
1765,273,2005-06-16 17:56:10,7371,4.99,2
14147,366,2005-08-21 02:14:03,9911,4.99,1
13478,466,2005-08-20 01:07:14,12576,2.99,1
5071,12,2005-07-09 05:00:39,312,0.99,1
6560,54,2005-07-12 05:22:06,1496,2.99,2
11844,368,2005-08-17 13:16:04,9964,0.99,1
2484,515,2005-06-18 21:25:23,13865,4.99,2
1408,396,2005-06-15 16:57:58,10716,6.99,2
5464,434,2005-07-09 22:58:14,11702,2.99,2
7150,191,2005-07-27 07:11:14,5187,6.99,1
14022,170,2005-08-20 21:08:49,4627,8.99,2
13737,200,2005-08-20 10:41:50,5438,5.99,1
8058,404,2005-07-28 17:07:49,10925,5.99,1
11611,192,2006-02-14 15:16:03,5218,4.99,1
3244,53,2005-06-21 03:01:10,1464,0.99,2
257,373,2005-05-26 15:27:05,10088,4.99,2
5078,78,2005-07-09 05:20:24,2120,1.99,1
9770,317,2005-07-31 09:52:40,8598,8.99,1
1895,30,2005-06-17 04:25:12,819,2.99,2
502,179,2005-05-28 01:34:43,4862,0.99,1
12629,459,2005-08-18 17:40:33,12408,7.99,1
10173,326,2005-07-31 23:36:59,8819,4.99,2
3617,125,2005-07-06 05:58:06,3359,4.99,1
4255,10,2005-07-07 14:14:13,262,1.99,1
5636,2,2005-07-10 06:31:24,35,2.99,1
15899,596,2005-08-23 17:16:28,15982,6.99,1
8480,467,2005-07-29 08:44:46,12598,8.99,2
11025,419,2005-08-02 05:39:12,11341,4.99,2
5275,249,2005-07-09 14:34:18,6725,4.99,1
10424,88,2005-08-01 08:22:54,2403,0.99,1
8475,260,2005-07-29 08:37:41,7029,1.99,1
8229,498,2005-07-29 00:09:08,13426,2.99,1
15385,434,2005-08-22 22:37:34,11717,4.99,2
9554,490,2005-07-31 02:06:49,13225,0.99,1
14388,274,2005-08-21 10:15:13,7431,4.99,1
949,368,2005-05-30 15:50:39,9943,2.99,1
10467,412,2005-08-01 09:45:58,11162,5.99,1
11653,358,2005-08-17 05:06:10,9680,4.99,2
6700,184,2005-07-12 12:47:22,5006,6.99,2
8720,180,2005-07-29 17:48:32,4901,5.99,2
10546,362,2005-08-01 12:44:17,9795,3.99,2
13554,569,2005-08-20 04:08:39,15255,9.99,2
250,539,2005-05-26 14:30:24,14507,4.99,2
13830,61,2005-08-20 13:57:59,1683,0.99,1
4480,296,2005-07-08 00:56:30,8026,4.99,1
421,246,2005-05-27 15:30:13,6655,8.99,2
14537,405,2005-08-21 15:24:24,10968,0.99,2
6602,214,2005-07-12 07:50:24,5813,7.99,1
15150,161,2005-08-22 14:12:05,4400,2.99,2
9099,250,2005-07-30 08:45:48,6749,0.99,2
6168,77,2005-07-11 10:21:38,2096,0.99,2
8525,111,2005-07-29 10:20:19,2986,0.99,2
5910,464,2005-07-10 20:51:34,12533,4.99,1
11477,47,2005-08-02 22:09:01,1307,5.99,2
653,327,2005-05-28 20:12:20,8826,6.99,1
8494,92,2005-07-29 09:04:32,2521,4.99,1
12310,385,2005-08-18 06:02:34,10439,2.99,2
4478,357,2005-07-08 00:39:08,9645,0.99,1
11300,552,2005-08-02 15:37:42,14820,7.99,2
15869,357,2005-08-23 16:22:20,9662,2.99,2
10672,375,2005-08-01 17:10:54,10166,4.99,1
1522,133,2005-06-16 00:17:39,3588,3.99,2
4154,594,2005-07-07 08:58:23,15913,3.99,1
10985,186,2005-08-02 04:30:19,5059,0.99,1
11341,15,2005-08-02 17:09:24,401,2.99,2
8648,416,2005-07-29 14:56:21,11255,2.99,2
13534,75,2006-02-14 15:16:03,2059,8.97,2
1014,280,2005-05-31 02:39:16,7584,4.99,1
4918,220,2005-07-08 21:37:31,5951,2.99,2
13183,301,2005-08-19 14:09:26,8184,5.99,2
4895,242,2005-07-08 20:22:05,6546,1.99,2
13175,239,2005-08-19 13:54:53,6470,4.99,1
9158,16,2005-07-30 11:12:03,435,0.99,2
9157,19,2005-07-30 11:06:23,501,5.99,1
11926,516,2005-08-17 16:25:02,13905,0.99,2
11564,332,2005-08-17 01:27:49,8981,2.99,2
3034,296,2005-06-20 12:15:50,8022,0.99,1
1664,216,2005-06-16 10:15:20,5860,0.99,1
1181,546,2005-06-15 00:42:17,14662,1.99,1
5663,530,2005-07-10 08:01:33,14265,0.99,2
11027,412,2005-08-02 05:47:10,11163,4.99,2
13148,137,2005-08-19 12:55:30,3711,0.99,1
4105,423,2005-07-07 06:31:00,11429,0.99,2
15704,71,2005-08-23 10:25:45,1938,4.99,1
5845,334,2005-07-10 17:23:14,9024,4.99,1
10689,568,2005-08-01 18:04:18,15223,0.99,2
12757,147,2005-08-18 22:57:45,4000,4.99,1
13860,275,2005-08-20 14:55:09,7457,2.99,2
5177,452,2005-07-09 09:43:21,12210,1.99,1
15418,205,2005-08-22 23:54:14,5568,0.99,2
8187,87,2005-07-28 22:33:53,2370,7.99,2
8423,468,2005-07-29 07:02:57,12632,5.99,2
4692,288,2005-07-08 11:07:06,7796,2.99,1
5082,470,2005-07-09 05:28:38,12699,4.99,2
820,22,2005-05-29 21:07:22,581,8.99,2
12442,270,2005-08-18 10:50:07,7325,2.99,1
9283,360,2005-07-30 15:25:19,9728,4.99,1
4525,458,2005-07-08 03:15:00,12360,2.99,2
14986,278,2005-08-22 07:37:24,7551,4.99,1
1920,75,2005-06-17 06:00:23,2023,4.99,1
15774,254,2005-08-23 13:25:08,6870,0.99,1
7153,41,2005-07-27 07:15:38,1131,4.99,2
2403,536,2005-06-18 16:33:22,14432,2.99,2
3318,414,2005-06-21 08:23:05,11195,5.99,1
13373,7,2005-08-19 21:23:31,203,2.99,2
6202,373,2005-07-11 12:24:25,10095,3.99,1
5763,397,2005-07-10 12:58:12,10747,4.99,2
4518,592,2005-07-08 02:48:36,15854,2.99,1
13386,324,2005-08-19 21:43:58,8774,2.99,1
13816,27,2005-08-20 13:13:56,748,4.99,2
5528,551,2005-07-10 02:09:21,14789,0.99,2
10566,269,2005-08-01 13:12:11,7292,2.99,2
14496,223,2005-08-21 14:07:35,6037,4.99,2
12441,561,2005-08-18 10:47:57,15043,2.99,2
9721,196,2005-07-31 08:28:46,5304,6.99,1
6308,472,2005-07-11 18:08:41,12764,5.99,1
5821,302,2005-07-10 16:07:16,8195,4.99,2
12930,414,2005-08-19 05:11:32,11207,4.99,2
11490,156,2005-08-02 22:36:00,4252,2.99,2
2544,558,2005-06-19 02:16:17,14937,4.99,2
11440,306,2005-08-02 20:24:02,8315,0.99,1
4330,408,2005-07-07 18:09:41,11038,3.99,2
14713,148,2005-08-21 21:27:24,4051,0.99,2
8206,422,2005-07-28 23:20:31,11408,4.99,2
13450,61,2005-08-20 00:18:15,1682,0.99,1
15081,313,2005-08-22 11:14:31,8501,2.99,2
6485,319,2005-07-12 02:07:59,8640,6.99,1
617,372,2005-05-28 15:49:14,10054,2.99,1
15448,490,2005-08-23 00:55:24,13232,2.99,1
13084,204,2005-08-19 10:27:25,5544,0.99,1
2554,322,2005-06-19 03:05:38,8700,0.99,1
5762,217,2005-07-10 12:48:01,5887,3.99,2
1475,344,2005-06-15 21:08:01,9298,4.99,2
10394,128,2005-08-01 06:58:17,3458,2.99,1
1085,5,2005-05-31 11:15:43,109,6.99,1
10916,25,2005-08-02 02:05:59,678,2.99,1
6908,529,2005-07-12 22:08:46,14241,7.99,1
14629,148,2005-08-21 18:39:52,4050,2.99,2
9602,386,2005-07-31 03:42:51,10461,0.99,2
2277,224,2005-06-18 06:35:03,6042,2.99,1
9136,57,2005-07-30 10:07:20,1582,0.99,2
4994,246,2005-07-09 00:54:13,6666,2.99,2
746,130,2005-05-29 09:25:10,3505,2.99,1
12305,534,2005-08-18 05:46:29,14390,2.99,2
11377,119,2005-08-02 18:16:47,3207,2.99,2
2978,548,2005-06-20 08:25:16,14714,0.99,2
11481,234,2005-08-02 22:18:41,6310,3.99,1
13637,342,2005-08-20 07:21:15,9262,4.99,2
14873,314,2005-08-22 03:31:06,8535,5.99,2
11099,102,2005-08-02 08:07:12,2763,4.99,2
6306,208,2005-07-11 18:04:26,5641,6.99,2
4942,120,2005-07-08 22:42:47,3234,1.99,1
9191,314,2005-07-30 12:25:51,8524,3.99,2
3864,68,2005-07-06 17:41:42,1852,0.99,1
13347,562,2005-08-19 20:28:48,15068,10.99,2
9552,261,2005-07-31 02:05:32,7058,4.99,2
3948,161,2005-07-06 21:45:53,4380,4.99,1
14532,37,2005-08-21 15:15:03,1030,2.99,2
4081,284,2005-07-07 05:10:08,7687,2.99,2
9354,595,2005-07-30 18:32:51,15943,4.99,1
9034,144,2005-07-30 06:10:58,3901,7.99,1
898,384,2005-05-30 09:26:19,10395,0.99,1
2533,187,2005-06-19 01:34:26,5079,0.99,2
11271,93,2005-08-02 14:18:22,2543,5.99,2
1449,471,2005-06-15 19:19:16,12724,2.99,2
6826,408,2005-07-12 18:32:02,11042,2.99,2
792,261,2005-05-29 16:32:10,7047,0.99,1
12622,529,2005-08-18 17:34:11,14250,3.99,1
15357,24,2005-08-22 21:28:59,655,4.99,2
3501,270,2005-07-06 00:11:28,7310,3.99,1
15724,478,2005-08-23 11:22:09,12925,4.99,1
7753,531,2005-07-28 06:09:19,14294,6.99,2
2153,357,2005-06-17 22:58:04,9643,6.99,2
2758,423,2005-06-19 17:04:35,11427,6.99,2
14978,94,2005-08-22 07:13:15,2573,0.99,1
11796,435,2005-08-17 11:16:47,11735,0.99,1
1918,310,2005-06-17 05:40:14,8415,3.99,2
2357,561,2005-06-18 12:59:41,15027,5.99,1
11743,336,2005-08-17 08:49:05,9087,2.99,2
12328,77,2005-08-18 06:43:56,2109,1.99,2
15686,206,2005-08-23 09:42:21,5594,7.99,2
4995,247,2005-07-09 00:57:46,6684,2.99,2
15975,174,2005-08-23 20:06:23,4738,4.99,1
5885,331,2005-07-10 19:33:50,8944,1.99,1
9567,37,2005-07-31 02:36:11,1021,5.99,1
3145,144,2005-06-20 20:21:17,3885,2.99,1
1119,469,2005-05-31 16:34:27,12654,2.99,1
14603,26,2005-08-21 17:51:06,715,1.99,2
13046,37,2005-08-19 09:21:10,1024,7.99,1
9358,302,2005-07-30 18:37:24,8203,2.99,2
14148,528,2005-08-21 02:17:49,14228,2.99,2
6867,190,2005-07-12 20:06:47,5158,3.99,2
9629,8,2005-07-31 04:54:43,221,2.99,2
12543,324,2005-08-18 14:23:55,8772,2.99,2
15181,266,2005-08-22 15:46:20,7207,2.99,1
10828,471,2005-08-01 23:16:10,12738,3.99,2
3494,348,2005-07-05 23:47:30,9403,4.99,2
11088,138,2005-08-02 07:48:31,3744,0.99,1
12370,503,2005-08-18 07:57:47,13565,2.99,2
15924,541,2005-08-23 18:08:59,14576,1.99,2
5107,21,2005-07-09 06:42:32,552,4.99,2
1371,491,2005-06-15 14:38:15,13236,4.99,1
9236,2,2005-07-30 13:47:43,44,10.99,2
12673,535,2005-08-18 19:21:56,14419,4.99,2
8221,496,2005-07-28 23:47:19,13366,2.99,2
5992,54,2005-07-11 01:06:21,1494,2.99,1
8156,257,2005-07-28 20:59:04,6935,3.99,2
6756,531,2005-07-12 15:08:28,14289,4.99,1
13296,300,2005-08-19 18:43:53,8159,0.99,1
3916,46,2005-07-06 20:18:50,1267,4.99,1
14608,90,2005-08-21 17:57:22,2464,1.99,1
12158,289,2005-08-18 00:34:20,7833,1.99,1
15562,149,2005-08-23 05:04:33,4083,2.99,2
4540,309,2005-07-08 04:03:28,8390,4.99,1
7847,323,2005-07-28 09:23:14,8737,1.99,1
5271,522,2005-07-09 14:25:01,14052,6.99,2
14108,243,2005-08-21 00:52:45,6586,0.99,1
8485,420,2005-07-29 08:53:09,11363,0.99,2
15692,503,2005-08-23 10:00:02,13574,4.99,1
322,496,2005-05-27 00:47:35,13356,4.99,2
8879,584,2005-07-30 00:16:02,15649,4.99,2
324,292,2005-05-27 01:00:04,7895,0.99,1
5161,284,2005-07-09 08:57:56,7690,6.99,1
15666,586,2005-08-23 09:01:10,15707,3.99,1
1271,560,2005-06-15 07:32:24,14992,4.99,1
12471,101,2005-08-18 11:57:00,2730,4.99,1
6766,171,2005-07-12 15:32:01,4642,2.99,1
8235,320,2005-07-29 00:22:56,8665,4.99,2
9363,323,2005-07-30 18:44:23,8741,2.99,1
4850,154,2005-07-08 18:39:31,4191,5.99,1
8695,280,2005-07-29 16:44:55,7595,6.99,2
8488,478,2005-07-29 08:57:38,12916,4.99,2
3812,381,2005-07-06 15:22:19,10315,0.99,2
6665,587,2005-07-12 11:29:14,15719,6.99,2
596,589,2005-05-28 14:00:03,15765,4.99,1
2939,203,2005-06-20 05:18:16,5499,7.99,2
8149,591,2005-07-28 20:48:12,15831,3.99,1
867,99,2005-05-30 03:54:43,2664,0.99,2
5398,199,2005-07-09 19:44:58,5400,2.99,2
2945,153,2005-06-20 05:49:27,4160,5.99,1
11395,225,2005-08-02 18:47:44,6086,5.99,2
15999,377,2005-08-23 20:44:10,10228,7.99,1
5336,410,2005-07-09 17:01:08,11096,2.99,1
12828,378,2005-08-19 01:37:47,10245,4.99,1
4796,9,2005-07-08 16:35:44,238,1.99,1
11868,445,2005-08-17 14:05:34,12015,4.99,1
5065,599,2005-07-09 04:42:00,16036,0.99,1
3157,245,2005-06-20 21:07:54,6630,2.99,1
12812,450,2005-08-19 00:54:02,12151,0.99,2
442,403,2005-05-27 18:12:13,10876,2.99,1
8373,457,2005-07-29 05:19:53,12344,4.99,2
7582,128,2005-07-27 23:15:14,3450,4.99,2
13120,314,2005-08-19 11:47:38,8528,3.99,2
15402,293,2005-08-22 23:17:41,7950,8.99,1
1180,432,2005-06-15 00:39:01,11646,5.99,2
4181,598,2005-07-07 10:27:54,16013,4.99,1
7303,163,2005-07-27 12:54:39,4434,1.99,1
14501,576,2005-08-21 14:14:38,15452,4.99,1
869,296,2005-05-30 04:22:06,8019,4.99,1
10507,45,2005-08-01 11:22:20,1244,2.99,1
2413,170,2005-06-18 16:59:34,4608,8.99,2
5926,282,2005-07-10 21:53:42,7638,6.99,1
5035,99,2005-07-09 02:51:34,2673,2.99,2
11794,453,2005-08-17 11:08:48,12238,4.99,1
6745,524,2005-07-12 14:30:51,14107,4.99,2
13113,573,2005-08-19 11:27:20,15365,2.99,2
35,484,2005-05-25 04:24:36,13055,4.99,2
13199,339,2005-08-19 14:53:22,9179,3.99,1
15049,102,2005-08-22 10:06:28,2767,1.99,1
13043,127,2005-08-19 09:07:13,3432,4.99,2
1884,305,2005-06-17 03:19:20,8271,0.99,2
799,429,2005-05-29 17:24:48,11580,4.99,2
14974,157,2005-08-22 07:04:25,4291,4.99,2
15799,215,2005-08-23 14:23:23,5855,2.99,2
11491,307,2005-08-02 22:44:50,8351,7.99,1
12912,364,2005-08-19 04:24:35,9853,3.99,2
12794,336,2005-08-19 00:20:37,9089,0.99,2
946,486,2005-05-30 15:35:08,13115,2.99,2
2634,318,2005-06-19 08:55:17,8612,2.99,1
977,394,2005-05-30 21:22:26,10673,2.99,1
15775,173,2005-08-23 13:25:44,4716,8.99,1
11533,264,2005-08-17 00:34:53,7145,0.99,2
15937,194,2005-08-23 18:43:22,5261,4.99,2
14099,224,2005-08-21 00:31:03,6057,0.99,2
12778,290,2005-08-18 23:40:23,7868,4.99,2
6001,45,2005-07-11 01:24:44,1239,0.99,2
3804,126,2005-07-06 15:08:08,3392,7.99,1
3455,340,2005-06-21 21:17:51,9191,2.99,1
15984,495,2005-08-23 20:16:27,13354,2.99,1
7283,508,2005-07-27 12:02:41,13694,5.99,1
4487,360,2005-07-08 01:20:22,9716,7.99,1
1470,11,2005-06-15 20:53:07,280,6.99,1
10813,456,2005-08-01 22:43:00,12321,2.99,1
7927,27,2005-07-28 12:13:42,735,1.99,1
13880,268,2005-08-20 15:18:20,7269,5.99,2
12275,507,2005-08-18 04:42:02,13682,4.99,2
12587,499,2005-08-18 16:03:13,13457,1.99,1
14552,477,2005-08-21 15:59:27,12904,3.99,2
12744,593,2005-08-18 22:22:36,15895,2.99,2
4254,529,2005-07-07 14:13:52,14235,0.99,2
13368,342,2005-08-19 21:19:35,9261,4.99,2
6124,368,2005-07-11 08:02:32,9954,4.99,1
12965,430,2005-08-19 06:33:00,11614,4.99,1
10540,84,2005-08-01 12:24:42,2290,0.99,2
2100,387,2005-06-17 18:53:21,10480,0.99,2
4454,9,2005-07-07 23:37:00,236,2.99,1
9834,340,2005-07-31 12:05:42,9200,2.99,1
11839,80,2005-08-17 13:08:45,2185,0.99,2
9478,283,2005-07-30 23:12:53,7671,2.99,2
8146,476,2005-07-28 20:37:36,12875,0.99,1
12108,207,2005-08-17 22:56:39,5624,6.99,2
2671,451,2005-06-19 11:33:11,12166,1.99,1
3633,95,2005-07-06 06:43:26,2581,1.99,1
14318,508,2006-02-14 15:16:03,13710,0.99,1
8288,55,2005-07-29 02:04:22,1524,6.99,2
12268,39,2005-08-18 04:26:54,1093,0.99,2
2426,543,2005-06-18 17:40:44,14598,2.99,1
13947,218,2005-08-20 17:46:06,5919,5.99,2
933,66,2005-05-30 13:08:45,1789,4.99,2
5678,96,2005-07-10 08:42:42,2605,4.99,1
14586,182,2005-08-21 17:19:09,4971,5.99,1
5293,542,2005-07-09 15:17:23,14581,0.99,2
263,449,2005-05-26 15:47:40,12114,4.99,2
395,575,2005-05-27 11:45:49,15395,0.99,1
12626,361,2005-08-18 17:36:45,9765,5.99,2
8780,328,2005-07-29 20:19:45,8861,4.99,2
14140,65,2005-08-21 02:04:57,1787,6.99,2
7802,298,2005-07-28 07:51:57,8092,0.99,2
5419,226,2005-07-09 20:47:36,6094,2.99,1
9665,478,2005-07-31 06:17:33,12917,4.99,1
14095,489,2005-08-21 00:25:45,13204,5.99,2
13112,259,2005-08-19 11:27:10,7002,2.99,2
12980,144,2005-08-19 07:03:14,3916,6.99,2
8273,532,2005-07-29 01:33:16,14322,5.99,1
6103,540,2005-07-11 06:59:55,14536,2.99,1
13408,575,2005-08-19 22:34:51,15418,4.99,2
11144,376,2005-08-02 09:39:17,10195,4.99,1
7394,30,2005-07-27 16:03:08,831,2.99,2
82,427,2005-05-25 12:17:46,11533,6.99,2
1572,560,2005-06-16 03:23:22,14993,1.99,2
177,548,2005-05-26 04:14:29,14709,6.99,2
2517,74,2005-06-19 00:11:26,1996,0.99,2
3370,559,2005-06-21 13:27:01,14966,1.99,1
7228,481,2005-07-27 09:55:33,12991,4.99,1
4277,106,2005-07-07 14:52:12,2855,2.99,2
2271,145,2005-06-18 06:29:52,3922,4.99,2
1755,117,2005-06-16 17:18:44,3150,2.99,1
1001,64,2005-05-31 00:46:31,1736,2.99,1
9942,545,2005-07-31 15:35:43,14650,4.99,2
7819,100,2005-07-28 08:27:14,2701,4.99,2
1049,312,2005-05-31 06:57:04,8457,4.99,2
11316,108,2005-08-02 16:07:49,2923,5.99,1
7908,360,2005-07-28 11:32:57,9725,3.99,2
5063,133,2005-07-09 04:37:31,3596,2.99,2
10036,491,2005-07-31 18:47:20,13251,2.99,2
16031,102,2005-08-23 21:59:26,2768,3.99,2
12877,40,2005-08-19 03:16:58,1117,2.99,2
10062,333,2005-07-31 19:24:55,9004,2.99,1
8321,354,2005-07-29 03:50:54,9572,4.99,2
3116,108,2005-06-20 18:04:55,2909,4.99,2
4335,375,2005-07-07 18:33:57,10159,4.99,2
1050,303,2005-05-31 07:01:27,8219,4.99,2
8045,368,2005-07-28 16:49:38,9958,0.99,1
11167,451,2005-08-02 10:15:51,12180,6.99,2
15109,588,2005-08-22 12:12:58,15761,1.99,1
874,52,2005-05-30 05:36:21,1425,0.99,1
6433,101,2005-07-12 00:12:02,2718,5.99,2
4356,318,2005-07-07 19:21:22,8618,8.99,1
5333,419,2005-07-09 16:59:38,11330,5.99,2
8199,471,2005-07-28 23:10:25,12733,0.99,1
1093,214,2005-05-31 12:32:26,5804,2.99,2
4370,559,2005-07-07 20:05:36,14969,7.99,1
4913,368,2005-07-08 21:27:48,9953,8.99,2
15771,262,2005-08-23 13:18:46,7096,4.99,2
15706,220,2005-08-23 10:32:52,5974,4.99,2
13568,151,2005-08-20 05:02:46,4130,5.99,1
15542,111,2006-02-14 15:16:03,2998,2.99,2
2334,223,2005-06-18 10:56:24,6026,4.99,1
5481,479,2005-07-09 23:51:57,12937,0.99,1
4594,506,2005-07-08 06:40:06,13638,7.99,2
15683,168,2005-08-23 09:38:17,4580,2.99,2
3211,415,2005-06-21 01:01:29,11218,2.99,1
10146,559,2005-07-31 22:17:56,14978,2.99,2
5335,588,2005-07-09 17:00:49,15746,4.99,1
14438,392,2005-08-21 11:51:10,10640,5.99,2
2066,248,2005-06-17 16:07:08,6701,3.99,1
5447,473,2005-07-09 22:09:28,12790,5.99,2
10713,369,2005-08-01 18:50:05,9994,2.99,2
4036,397,2005-07-07 02:48:00,10744,0.99,1
1422,1,2005-06-15 18:02:53,4,0.99,2
8170,40,2005-07-28 21:32:29,1108,3.99,2
1185,1,2005-06-15 00:54:12,3,5.99,1
1026,107,2005-05-31 03:45:26,2874,5.99,1
14993,437,2005-08-22 07:52:18,11795,1.99,1
11208,320,2005-08-02 12:02:37,8669,0.99,1
1385,396,2005-06-15 15:28:23,10715,4.99,2
3212,21,2005-06-21 01:04:35,551,10.99,1
8924,38,2005-07-30 02:08:58,1052,3.99,2
1727,457,2005-06-16 15:21:47,12332,0.99,2
10244,51,2005-08-01 02:20:01,1409,4.99,2
7888,378,2005-07-28 10:40:24,10238,0.99,1
4854,487,2005-07-08 18:44:44,13142,2.99,2
4092,246,2005-07-07 05:54:18,6664,7.99,1
742,483,2005-05-29 08:36:30,13037,6.99,2
6519,598,2005-07-12 04:00:36,16015,4.99,1
4364,145,2005-07-07 19:46:51,3926,4.99,1
3979,550,2005-07-06 23:04:35,14755,4.99,1
11848,152,2006-02-14 15:16:03,4156,4.99,2
15446,379,2005-08-23 00:49:24,10269,4.99,1
8397,518,2005-07-29 06:09:35,13954,2.99,1
12079,230,2005-08-17 22:04:17,6213,1.99,1
15728,323,2005-08-23 11:30:32,8753,0.99,1
10714,64,2005-08-01 18:51:29,1759,4.99,2
9717,114,2005-07-31 08:24:41,3079,4.99,1
14874,268,2005-08-22 03:32:05,7272,0.99,1
9904,428,2005-07-31 14:34:17,11572,5.99,1
13986,152,2005-08-20 19:13:23,4153,0.99,1
11747,555,2005-08-17 09:03:31,14883,2.99,2
12736,244,2006-02-14 15:16:03,6621,4.99,2
9229,276,2005-07-30 13:38:17,7481,8.99,1
12614,60,2005-08-18 17:16:03,1664,7.99,2
4529,104,2005-07-08 03:26:20,2809,7.99,1
8296,88,2005-07-29 02:43:25,2400,2.99,1
12761,364,2005-08-18 23:05:22,9852,1.99,1
1480,27,2005-06-15 21:17:17,721,4.99,2
9216,38,2005-07-30 13:11:19,1053,0.99,2
2565,128,2005-06-19 03:44:03,3441,0.99,1
12969,224,2005-08-19 06:38:59,6055,2.99,1
2739,212,2005-06-19 15:58:38,5756,9.99,2
10977,300,2005-08-02 04:12:17,8155,4.99,1
11957,198,2005-08-17 17:22:29,5383,1.99,1
2794,85,2005-06-19 18:53:05,2306,0.99,2
7866,101,2005-07-28 10:08:01,2720,8.99,2
4319,25,2005-07-07 17:50:27,665,0.99,1
5099,393,2005-07-09 06:14:30,10652,4.99,1
13730,548,2005-08-20 10:17:09,14724,7.99,2
13872,421,2005-08-20 15:10:30,11394,4.99,1
6281,236,2005-07-11 16:38:16,6363,4.99,2
3186,406,2005-06-20 23:04:20,10979,7.99,1
13758,255,2005-08-20 11:21:26,6887,8.99,1
2178,260,2005-06-18 00:38:35,7018,0.99,1
3496,295,2005-07-05 23:59:15,7989,1.99,2
5993,529,2005-07-11 01:06:41,14238,4.99,1
6046,569,2005-07-11 03:21:49,15239,5.99,2
4690,64,2005-07-08 11:04:02,1741,1.99,1
11802,221,2005-08-17 11:32:51,5995,2.99,1
7806,440,2005-07-28 07:58:17,11874,9.99,1
1102,115,2005-05-31 14:20:29,3093,2.99,1
2897,107,2005-06-20 02:34:23,2878,3.99,2
8797,566,2005-07-29 21:10:37,15174,4.99,1
15098,88,2005-08-22 11:48:19,2407,3.99,2
15923,276,2005-08-23 18:08:19,7494,4.99,2
11227,65,2005-08-02 12:48:05,1781,8.99,1
1754,25,2005-06-16 17:13:23,660,6.99,2
4439,521,2005-07-07 22:57:30,14023,2.99,2
8035,14,2005-07-28 16:23:01,370,6.99,1
10457,121,2005-08-01 09:17:34,3266,5.99,2
8997,31,2005-07-30 04:53:56,873,0.99,2
11120,322,2005-08-02 08:47:04,8716,4.99,2
11162,277,2005-08-02 10:07:54,7516,4.99,2
8786,533,2005-07-29 20:39:49,14359,1.99,2
1877,261,2005-06-17 02:54:16,7049,5.99,1
5571,76,2005-07-10 03:48:20,2071,0.99,2
9661,237,2005-07-31 06:06:37,6404,4.99,1
1933,13,2005-06-17 06:54:42,331,2.99,1
3150,34,2005-06-20 20:35:28,930,0.99,1
2157,201,2005-06-17 23:30:52,5449,3.99,1
10363,174,2005-08-01 06:01:52,4731,2.99,1
5468,81,2005-07-09 23:06:09,2202,0.99,1
3684,395,2005-07-06 09:29:22,10700,0.99,2
5084,87,2005-07-09 05:33:27,2365,7.99,1
6816,290,2005-07-12 18:18:50,7856,4.99,2
12017,573,2005-08-17 19:33:49,15361,1.99,1
7165,243,2005-07-27 07:36:46,6577,0.99,2
5733,415,2005-07-10 11:37:24,11221,0.99,2
3372,346,2005-06-21 13:34:19,9339,2.99,2
13166,504,2005-08-19 13:36:28,13597,2.99,1
15226,54,2005-08-22 17:20:17,1511,10.99,1
15063,30,2005-08-22 10:39:51,849,4.99,1
6235,379,2005-07-11 14:17:51,10256,7.99,1
7614,440,2005-07-28 00:14:38,11873,0.99,1
2350,471,2005-06-18 12:25:29,12726,4.99,2
1576,442,2005-06-16 03:54:39,11920,8.99,2
6241,74,2005-07-11 14:40:48,2003,7.99,1
7525,281,2005-07-27 21:13:28,7620,3.99,1
14350,222,2005-08-21 08:58:38,6023,2.99,2
9066,171,2005-07-30 07:28:54,4645,4.99,2
6325,542,2005-07-11 19:06:01,14584,5.99,2
9593,28,2005-07-31 03:22:30,768,4.99,2
12434,314,2005-08-18 10:38:08,8527,0.99,1
6098,525,2005-07-11 06:23:28,14121,7.99,2
13722,422,2005-08-20 10:03:45,11418,4.99,2
13337,374,2005-08-19 20:06:57,10143,2.99,1
14810,78,2005-08-22 01:08:34,2141,2.99,1
5979,251,2005-07-11 00:17:09,6770,2.99,2
1994,346,2005-06-17 11:07:06,9338,5.99,1
11646,11,2006-02-14 15:16:03,302,0.99,1
5246,276,2005-07-09 13:25:18,7475,4.99,2
4632,393,2005-07-08 08:38:57,10650,5.99,2
