assays_assay_id,assays_assay_tissue,assays_curated_by,assays_description,assays_src_id,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
11668,,Intermediate,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 2.5 mg/kg (normalized to a 1 mg/kg dose) in rat,1,,,50597,N,1,,CHEMBL623846,,BAO_0000218,
11669,,Autocuration,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 5.0 mg/kg (normalized to a 1 mg/kg dose) GP,1,,,22224,U,0,,CHEMBL623847,,BAO_0000218,
11670,,Intermediate,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using HPLC assay,1,,,100710,N,1,,CHEMBL623848,,BAO_0000218,
11671,,Intermediate,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,1,,,100710,N,1,,CHEMBL623849,,BAO_0000218,
11672,,Intermediate,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using HPLC assay,1,,,100710,N,1,,CHEMBL623850,,BAO_0000218,
11673,,Intermediate,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,1,,,100710,N,1,,CHEMBL623851,,BAO_0000218,
11674,,Autocuration,Integrated area under the plasma drug level-time curve was determined in portal circulation after intraduodenal dose of 10 mg/kg in monkey,1,,,22224,U,0,,CHEMBL623852,,BAO_0000218,
11675,,Intermediate,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret,1,,,50506,N,1,,CHEMBL624551,,BAO_0000218,
11676,,Intermediate,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret, determined by renin inhibition assay",1,,,50506,N,1,,CHEMBL624552,,BAO_0000218,
11677,,Autocuration,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey,1,,,22224,U,0,,CHEMBL624553,,BAO_0000218,
11678,,Autocuration,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey determined by renin inhibition assay,1,,,22224,U,0,,CHEMBL624554,,BAO_0000218,
11679,,Intermediate,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat,1,,,50597,N,1,,CHEMBL624555,,BAO_0000218,
11680,,Intermediate,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",1,,,50597,N,1,,CHEMBL624741,,BAO_0000218,
11681,,Intermediate,"Intravenous integrated area under the concentration vs time curve, for compound in dog plasma",1,,,50588,N,1,,CHEMBL624742,,BAO_0000218,
11682,,Intermediate,"Intravenous integrated area under the concentration vs time curve, for compound in hamster plasma",1,,,100712,N,1,,CHEMBL624743,,BAO_0000218,
11683,,Intermediate,"Intravenous integrated area under the concentration vs time curve, for compound in rat plasma",1,,,50597,N,1,,CHEMBL877606,,BAO_0000218,
11684,,Autocuration,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg,1,,,22224,U,0,,CHEMBL624744,,BAO_0000218,
11685,Blood,Autocuration,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,1,,,22224,U,0,,CHEMBL624745,,BAO_0000218,178.0
11686,Blood,Autocuration,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,1,,,22224,U,0,,CHEMBL624746,,BAO_0000218,178.0
11687,Blood,Autocuration,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,1,,,22224,U,0,,CHEMBL624747,,BAO_0000218,178.0
11688,,Autocuration,Oral absorption expressed as Area under curve was determined,1,,,22224,U,0,,CHEMBL624748,,BAO_0000019,
11689,,Intermediate,Oral absorption kinetics (AUC) was determined after administration of compound orally at 1 mg/kg in dogs,1,,,50588,N,1,,CHEMBL622504,,BAO_0000218,
11690,,Intermediate,"Oral integrated area under the concentration vs time curve, for compound in dog plasma",1,,,50588,N,1,,CHEMBL622505,,BAO_0000218,
11691,,Intermediate,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",1,,,100712,N,1,,CHEMBL622506,,BAO_0000218,
11692,,Intermediate,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",1,,,100712,N,1,,CHEMBL622507,,BAO_0000218,
11693,,Intermediate,"Oral integrated area under the concentration vs time curve, for compound in rat plasma",1,,,50597,N,1,,CHEMBL622508,,BAO_0000218,
11694,,Autocuration,Pharmacokinetic parameter AUC in mice following a single dose intravenous administration of the compound,1,,,22224,U,0,,CHEMBL622509,,BAO_0000019,
11695,,Intermediate,Pharmacokinetic Parameter [Area under curve (AUC)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,1,,,50597,N,1,,CHEMBL622510,,BAO_0000218,
11696,,Intermediate,Pharmacokinetic parameter (AUC) was determined after administering 1 mg/kg of compound intravenously in rat no.3 belonging to phenotype EM (extensive metabolizer),1,,,50597,N,1,,CHEMBL622511,,BAO_0000218,
11697,,Intermediate,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,1,,,100710,N,1,,CHEMBL622512,,BAO_0000218,
11698,,Intermediate,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,1,,,100710,N,1,,CHEMBL622513,,BAO_0000218,
11699,,Intermediate,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered po at 5 mg/kg concentration,1,,,100710,N,1,,CHEMBL622514,,BAO_0000218,
11700,,Intermediate,Pharmacokinetic parameter AUC calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,1,,,50588,N,1,,CHEMBL622515,,BAO_0000218,
11701,,Intermediate,Pharmacokinetic parameter AUC calculated in dog when the compound was administered po at 5 mg/kg concentration,1,,,50588,N,1,,CHEMBL622516,,BAO_0000218,
11702,,Intermediate,Pharmacokinetic parameter AUC calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,1,,,50597,N,1,,CHEMBL622517,,BAO_0000218,
11703,,Intermediate,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 12 mg/kg concentration,1,,,50597,N,1,,CHEMBL622518,,BAO_0000218,
11704,,Intermediate,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 20 mg/kg concentration,1,,,50597,N,1,,CHEMBL622519,,BAO_0000218,
11705,Muscle tissue,Intermediate,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,,50597,N,1,,CHEMBL622520,,BAO_0000218,2385.0
11706,Muscle tissue,Intermediate,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,,50597,N,1,,CHEMBL622521,,BAO_0000218,2385.0
11707,Zone of skin,Intermediate,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,,50594,N,1,,CHEMBL625113,,BAO_0000218,14.0
11708,Zone of skin,Intermediate,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,,50597,N,1,,CHEMBL625114,,BAO_0000218,14.0
11709,Zone of skin,Intermediate,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,,50597,N,1,,CHEMBL874397,,BAO_0000218,14.0
11710,Spleen,Intermediate,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,,50597,N,1,,CHEMBL625115,,BAO_0000218,2106.0
11711,Spleen,Intermediate,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,,50597,N,1,,CHEMBL625116,,BAO_0000218,2106.0
11712,Spleen,Intermediate,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,,50597,N,1,,CHEMBL623932,,BAO_0000218,2106.0
11713,Striatum,Intermediate,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,,50597,N,1,,CHEMBL623933,,BAO_0000218,2435.0
11714,Striatum,Intermediate,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,,50597,N,1,,CHEMBL623934,,BAO_0000218,2435.0
11715,Striatum,Intermediate,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,,50597,N,1,,CHEMBL623935,,BAO_0000218,2435.0
11716,Thyroid gland,Intermediate,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 2 min,1,,,50597,N,1,,CHEMBL623936,,BAO_0000218,2046.0
11717,Thyroid gland,Intermediate,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 30 min,1,,,50597,N,1,,CHEMBL623937,,BAO_0000218,2046.0
11718,Thyroid gland,Intermediate,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 60 min,1,,,50597,N,1,,CHEMBL623938,,BAO_0000218,2046.0
11719,,Intermediate,In vivo biodistribution in mice blood bearing intracerebral GL261 gliomas at the dose of 30 ug/day,1,,,50594,N,1,,CHEMBL623939,,BAO_0000218,
11720,,Intermediate,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 10 ug/g,1,,,50594,N,1,,CHEMBL623940,,BAO_0000218,
11721,,Intermediate,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 20 ug/g,1,,,50594,N,1,,CHEMBL623941,,BAO_0000218,
11722,,Intermediate,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL627216,,BAO_0000218,
11723,,Intermediate,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL623942,,BAO_0000218,
11724,Brain,Intermediate,In vivo biodistribution in mice brain bearing intracerebral GL261 gliomas at the dose of 30 ug/day,1,,,50594,N,1,,CHEMBL618793,,BAO_0000218,955.0
11725,Brain,Intermediate,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618794,,BAO_0000218,955.0
11726,Brain,Intermediate,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL618795,,BAO_0000218,955.0
11727,,Intermediate,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618796,,BAO_0000218,
11728,,Intermediate,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL618797,,BAO_0000218,
11729,Kidney,Intermediate,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,1,,,50594,N,1,,CHEMBL618798,,BAO_0000218,2113.0
11730,Kidney,Intermediate,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 30 ug/day,1,,,50594,N,1,,CHEMBL618799,,BAO_0000218,2113.0
11731,Kidney,Intermediate,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 10 ug/g,1,,,50594,N,1,,CHEMBL618800,,BAO_0000218,2113.0
11732,Kidney,Intermediate,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 20 ug/g,1,,,50594,N,1,,CHEMBL618801,,BAO_0000218,2113.0
11733,Kidney,Intermediate,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618802,,BAO_0000218,2113.0
11734,Kidney,Intermediate,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL618803,,BAO_0000218,2113.0
11735,Liver,Intermediate,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,1,,,50594,N,1,,CHEMBL618804,,BAO_0000218,2107.0
11736,Liver,Intermediate,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 30 ug/day,1,,,50594,N,1,,CHEMBL618805,,BAO_0000218,2107.0
11737,Liver,Intermediate,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 10 ug/g,1,,,50594,N,1,,CHEMBL618806,,BAO_0000218,2107.0
11738,Liver,Intermediate,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 20 ug/g,1,,,50594,N,1,,CHEMBL618807,,BAO_0000218,2107.0
11739,Liver,Intermediate,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618808,,BAO_0000218,2107.0
11740,Liver,Intermediate,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL618809,,BAO_0000218,2107.0
11741,Muscle tissue,Intermediate,In vivo biodistribution in mice muscle bearing intracerebral GL261 gliomas at the dose of 30 ug/day,1,,,50594,N,1,,CHEMBL618810,,BAO_0000218,2385.0
11742,Muscle tissue,Intermediate,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 10 ug/g,1,,,50594,N,1,,CHEMBL618811,,BAO_0000218,2385.0
11743,Muscle tissue,Intermediate,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 20 ug/g,1,,,50594,N,1,,CHEMBL875844,,BAO_0000218,2385.0
11744,Muscle tissue,Intermediate,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618812,,BAO_0000218,2385.0
11745,Muscle tissue,Intermediate,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL618813,,BAO_0000218,2385.0
11746,,Intermediate,In vivo biodistribution in mice skin bearing intracerebral GL261 gliomas at the dose of 30 ug/day,1,,,50594,N,1,,CHEMBL618814,,BAO_0000218,
11747,,Intermediate,In vivo biodistribution in mice skin bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618815,,BAO_0000218,
11748,,Intermediate,In vivo biodistribution in mice skin bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL618816,,BAO_0000218,
11749,,Intermediate,In vivo biodistribution in mice skin by pump bearing subcutaneous B16 melanomas at the dose of 30 ug/g,1,,,50594,N,1,,CHEMBL618817,,BAO_0000218,
11750,,Intermediate,In vivo biodistribution in mice skin by pump bearing subcutaneous B16 melanomas at the dose of 40 ug/g,1,,,50594,N,1,,CHEMBL620544,,BAO_0000218,
11751,,Intermediate,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after intraperitoneal administration.,1,,,50597,N,1,,CHEMBL626230,,BAO_0000218,
11752,,Intermediate,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after intravenous administration.,1,,,50597,N,1,,CHEMBL626231,,BAO_0000218,
11753,,Intermediate,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after peroral administration.,1,,,50597,N,1,,CHEMBL626232,,BAO_0000218,
11754,Plasma,Intermediate,The maximum plasma concentration (Cmax) is the observed peak plasma concentration after an oral dose on dog.,1,,,50588,N,1,,CHEMBL626233,,BAO_0000218,1969.0
11755,Plasma,Intermediate,The maximum plasma concentration (Cmax) is the observed peak plasma concentration after an oral dose on rat,1,,,50597,N,1,,CHEMBL626234,,BAO_0000218,1969.0
11756,Plasma,Intermediate,The maximum plasma concentration (Cmax) is the observed peak plasma concentration after an oral dose on rat.,1,,,50597,N,1,,CHEMBL875341,,BAO_0000218,1969.0
11757,Plasma,Intermediate,The maximum plasma concentration (100 mg/kg) administered orally in human,1,,,50587,N,1,,CHEMBL626235,,BAO_0000218,1969.0
11758,Plasma,Autocuration,The maximum plasma concentration (12.5 mg/kg) administered intravenously in marmoset,1,,,22224,U,0,,CHEMBL626236,,BAO_0000218,1969.0
