assay_id,tissue_id,cell_id,chembl_id,curated_by,src_assay_id,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,src_id,bao_format,variant_id
6491,948.0,42.0,CHEMBL621754,Intermediate,,Heart,CCRF S-180,,50594,N,1,1,BAO_0000218,
6492,948.0,42.0,CHEMBL621755,Intermediate,,Heart,CCRF S-180,,50594,N,1,1,BAO_0000218,
6493,2107.0,42.0,CHEMBL621756,Intermediate,,Liver,CCRF S-180,,50594,N,1,1,BAO_0000218,
6494,2107.0,42.0,CHEMBL624199,Intermediate,,Liver,CCRF S-180,,50594,N,1,1,BAO_0000218,
6495,2107.0,42.0,CHEMBL624200,Intermediate,,Liver,CCRF S-180,,50594,N,1,1,BAO_0000218,
6496,2107.0,42.0,CHEMBL624375,Intermediate,,Liver,CCRF S-180,,50594,N,1,1,BAO_0000218,
6497,2107.0,42.0,CHEMBL624376,Intermediate,,Liver,CCRF S-180,,50594,N,1,1,BAO_0000218,
6498,2048.0,42.0,CHEMBL624377,Intermediate,,Lung,CCRF S-180,,50594,N,1,1,BAO_0000218,
6499,2048.0,42.0,CHEMBL624378,Intermediate,,Lung,CCRF S-180,,50594,N,1,1,BAO_0000218,
6500,,,CHEMBL857901,Intermediate,,,,,50067,N,1,1,BAO_0000218,
6501,,,CHEMBL875274,Intermediate,,,,,50067,N,1,1,BAO_0000218,
6502,,,CHEMBL624379,Intermediate,,,,,50067,N,1,1,BAO_0000218,
6503,,,CHEMBL624380,Intermediate,,,,,50067,N,1,1,BAO_0000218,
6504,,,CHEMBL624381,Intermediate,,,,,50192,N,1,1,BAO_0000218,
6505,,,CHEMBL624382,Intermediate,,,,,50714,N,1,1,BAO_0000218,
6506,,,CHEMBL624383,Intermediate,,,,,50714,N,1,1,BAO_0000218,
6507,,,CHEMBL624384,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6508,,,CHEMBL624385,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6509,,,CHEMBL624386,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6510,,,CHEMBL624387,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6511,,,CHEMBL624388,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6512,,,CHEMBL624389,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6513,,,CHEMBL624390,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6514,,,CHEMBL875275,Intermediate,,,,,50296,N,1,1,BAO_0000218,
6515,,,CHEMBL624391,Intermediate,,,,,50056,N,1,1,BAO_0000218,
6516,,,CHEMBL623636,Intermediate,,,,,50056,N,1,1,BAO_0000218,
6517,,,CHEMBL623637,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6518,,,CHEMBL623638,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6519,,,CHEMBL623639,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6520,,,CHEMBL623640,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6521,,,CHEMBL623641,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6522,,,CHEMBL623642,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6523,,,CHEMBL623643,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6524,,,CHEMBL623644,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6525,,,CHEMBL623645,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6526,,,CHEMBL623646,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6527,,,CHEMBL623647,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6528,,,CHEMBL623648,Intermediate,,,,,50532,N,1,1,BAO_0000218,
6529,,,CHEMBL623649,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6530,,,CHEMBL623650,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6531,,,CHEMBL623651,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6532,,,CHEMBL623652,Expert,,,,,50366,N,1,1,BAO_0000218,
6533,,,CHEMBL623653,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6534,,,CHEMBL623654,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6535,,,CHEMBL623655,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6536,,,CHEMBL623656,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6537,,,CHEMBL623657,Expert,,,,,50366,N,1,1,BAO_0000218,
6538,,,CHEMBL623658,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6539,,,CHEMBL623659,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6540,,,CHEMBL623660,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6541,,,CHEMBL623661,Intermediate,,,,,50366,N,1,1,BAO_0000218,
6542,,,CHEMBL875281,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6543,,,CHEMBL623662,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6544,,,CHEMBL623663,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6545,,,CHEMBL623664,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6546,,,CHEMBL623665,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6547,,165.0,CHEMBL621856,Intermediate,,,A673,,80023,N,1,1,BAO_0000219,
6548,,645.0,CHEMBL620432,Intermediate,,,A704,,80661,N,1,1,BAO_0000219,
6549,,,CHEMBL620433,Autocuration,,,,,22226,U,0,1,BAO_0000219,
6550,,625.0,CHEMBL620434,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6551,,625.0,CHEMBL620435,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6552,,625.0,CHEMBL620436,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6553,,625.0,CHEMBL876597,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6554,,874.0,CHEMBL620437,Expert,,,Human ovarian carcinoma cell line,,81037,N,1,1,BAO_0000219,
6555,,625.0,CHEMBL620438,Expert,,,A9,,80024,N,1,1,BAO_0000219,
6556,,625.0,CHEMBL620439,Expert,,,A9,,80024,N,1,1,BAO_0000219,
6557,,625.0,CHEMBL619657,Expert,,,A9,,80024,N,1,1,BAO_0000219,
6558,,625.0,CHEMBL619658,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6559,,625.0,CHEMBL619659,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6560,,,CHEMBL619660,Expert,,,,,10649,H,8,1,BAO_0000019,
6561,,625.0,CHEMBL619661,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6562,,625.0,CHEMBL619662,Intermediate,,,A9,,80024,N,1,1,BAO_0000219,
6563,,975.0,CHEMBL619663,Intermediate,,,AA6,,80663,N,1,1,BAO_0000219,
6564,,,CHEMBL619664,Autocuration,,,,,22226,U,0,1,BAO_0000219,
6565,,,CHEMBL619665,Autocuration,,,,,22226,U,0,1,BAO_0000219,
6566,,974.0,CHEMBL883244,Intermediate,,,AA5,,80662,N,1,1,BAO_0000219,
6567,,974.0,CHEMBL884011,Intermediate,,,AA5,,80662,N,1,1,BAO_0000219,
6568,,974.0,CHEMBL619666,Intermediate,,,AA5,,80662,N,1,1,BAO_0000219,
6569,,379.0,CHEMBL619667,Intermediate,,,U-937,,80566,N,1,1,BAO_0000219,
6570,,274.0,CHEMBL619668,Intermediate,,,UV4,,80578,N,1,1,BAO_0000219,
6571,,185.0,CHEMBL619669,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6572,,185.0,CHEMBL876608,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6573,,185.0,CHEMBL619670,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6574,,185.0,CHEMBL619671,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6575,,185.0,CHEMBL619672,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6576,,185.0,CHEMBL619673,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6577,,185.0,CHEMBL619674,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6578,,185.0,CHEMBL619675,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6579,,185.0,CHEMBL619676,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6580,,185.0,CHEMBL619677,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6581,,185.0,CHEMBL619678,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6582,,185.0,CHEMBL619679,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6583,,185.0,CHEMBL619680,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6584,,185.0,CHEMBL621457,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6585,,185.0,CHEMBL876609,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6586,,185.0,CHEMBL621458,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6587,,185.0,CHEMBL621459,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6588,,185.0,CHEMBL621460,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6589,,185.0,CHEMBL621461,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6590,,185.0,CHEMBL621462,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6591,,,CHEMBL621463,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6592,,,CHEMBL621464,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6593,,,CHEMBL621465,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6594,,,CHEMBL621466,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6595,,,CHEMBL621467,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6596,,,CHEMBL621468,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6597,,,CHEMBL876734,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6598,,,CHEMBL618476,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6599,,,CHEMBL618477,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6600,,,CHEMBL618478,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6601,,,CHEMBL618479,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6602,,,CHEMBL618480,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6603,,,CHEMBL618481,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6604,1969.0,,CHEMBL618482,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
6605,,,CHEMBL618483,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6606,,,CHEMBL618484,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6607,,,CHEMBL618485,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6608,,,CHEMBL618486,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6609,,,CHEMBL618487,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6610,,,CHEMBL618488,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6611,,,CHEMBL876735,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6612,,,CHEMBL618489,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6613,,,CHEMBL618490,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6614,,,CHEMBL618491,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6615,,,CHEMBL618492,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6616,,,CHEMBL873354,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6617,,,CHEMBL618493,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6618,,,CHEMBL618494,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6619,948.0,,CHEMBL618495,Intermediate,,Heart,,,50588,N,1,1,BAO_0000218,
6620,2113.0,,CHEMBL618496,Intermediate,,Kidney,,,50588,N,1,1,BAO_0000218,
6621,2107.0,,CHEMBL618497,Intermediate,,Liver,,,50588,N,1,1,BAO_0000218,
6622,2048.0,,CHEMBL618498,Intermediate,,Lung,,,50588,N,1,1,BAO_0000218,
6623,2106.0,,CHEMBL618499,Intermediate,,Spleen,,,50588,N,1,1,BAO_0000218,
6624,,,CHEMBL876736,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6625,,,CHEMBL618500,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6626,,,CHEMBL857831,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6627,,,CHEMBL618501,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6628,,,CHEMBL618502,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6629,,,CHEMBL618503,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6630,,,CHEMBL618504,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6631,,,CHEMBL618505,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6632,,,CHEMBL618506,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6633,2107.0,,CHEMBL618507,Intermediate,,Liver,,,50588,N,1,1,BAO_0000218,
6634,,,CHEMBL876737,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6635,,,CHEMBL618508,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6636,,,CHEMBL618509,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6637,,,CHEMBL618510,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6638,,,CHEMBL618511,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6639,,,CHEMBL618512,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6640,,,CHEMBL618513,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6641,,,CHEMBL618514,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6642,,,CHEMBL620052,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6643,1969.0,,CHEMBL620053,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
6644,1969.0,,CHEMBL620054,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
6645,1969.0,,CHEMBL620055,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
6646,,,CHEMBL620056,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6647,2107.0,,CHEMBL620057,Intermediate,,Liver,,,50588,N,1,1,BAO_0000218,
6648,,,CHEMBL618939,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6649,,,CHEMBL618940,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6650,,,CHEMBL618941,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6651,2048.0,42.0,CHEMBL624473,Intermediate,,Lung,CCRF S-180,,50594,N,1,1,BAO_0000218,
6652,2048.0,42.0,CHEMBL624474,Intermediate,,Lung,CCRF S-180,,50594,N,1,1,BAO_0000218,
6653,2048.0,42.0,CHEMBL624475,Intermediate,,Lung,CCRF S-180,,50594,N,1,1,BAO_0000218,
6654,,42.0,CHEMBL624476,Intermediate,,,CCRF S-180,,50594,N,1,1,BAO_0000218,
6655,,42.0,CHEMBL623478,Intermediate,,,CCRF S-180,,50594,N,1,1,BAO_0000218,
6656,,42.0,CHEMBL623479,Intermediate,,,CCRF S-180,,50594,N,1,1,BAO_0000218,
6657,,42.0,CHEMBL623480,Intermediate,,,CCRF S-180,,50594,N,1,1,BAO_0000218,
6658,,42.0,CHEMBL623481,Intermediate,,,CCRF S-180,,50594,N,1,1,BAO_0000218,
6659,955.0,,CHEMBL623482,Intermediate,,Brain,,,50594,N,1,1,BAO_0000218,
6660,2113.0,,CHEMBL623483,Intermediate,,Kidney,,,50594,N,1,1,BAO_0000218,
6661,2107.0,,CHEMBL623484,Intermediate,,Liver,,,50594,N,1,1,BAO_0000218,
6662,2048.0,,CHEMBL623485,Intermediate,,Lung,,,50594,N,1,1,BAO_0000218,
6663,2106.0,,CHEMBL623486,Intermediate,,Spleen,,,50594,N,1,1,BAO_0000218,
6664,,,CHEMBL623487,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6665,,,CHEMBL623488,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6666,,,CHEMBL623489,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6667,,,CHEMBL875157,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6668,,,CHEMBL623490,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6669,,,CHEMBL623491,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6670,,,CHEMBL623492,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6671,,,CHEMBL623493,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6672,,,CHEMBL623494,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6673,,,CHEMBL623495,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6674,,,CHEMBL623496,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6675,,,CHEMBL623497,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6676,1969.0,,CHEMBL623498,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
6677,,,CHEMBL623499,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6678,,,CHEMBL623500,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6679,,,CHEMBL623501,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6680,,,CHEMBL875158,Intermediate,,,,,22229,U,0,1,BAO_0000100,
6681,,,CHEMBL623502,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6682,,,CHEMBL623503,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6683,,,CHEMBL623504,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6684,,,CHEMBL623505,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6685,,,CHEMBL623506,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6686,,,CHEMBL623507,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6687,,,CHEMBL623508,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6688,,,CHEMBL623509,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6689,,,CHEMBL875159,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6690,955.0,,CHEMBL623510,Intermediate,,Brain,,,50594,N,1,1,BAO_0000218,
6691,2113.0,,CHEMBL623511,Intermediate,,Kidney,,,50594,N,1,1,BAO_0000218,
6692,2107.0,,CHEMBL623512,Intermediate,,Liver,,,50594,N,1,1,BAO_0000218,
6693,2048.0,,CHEMBL623513,Intermediate,,Lung,,,50594,N,1,1,BAO_0000218,
6694,,,CHEMBL623514,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6695,,,CHEMBL622609,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6696,,,CHEMBL622610,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6697,,,CHEMBL621823,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6698,,,CHEMBL621824,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6699,2106.0,,CHEMBL621825,Intermediate,,Spleen,,,50594,N,1,1,BAO_0000218,
6700,,,CHEMBL621826,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6701,,,CHEMBL621827,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6702,,,CHEMBL621828,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6703,,,CHEMBL621829,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6704,,,CHEMBL621830,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6705,,,CHEMBL621831,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6706,1969.0,,CHEMBL621832,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
6707,1969.0,,CHEMBL624579,Intermediate,,Plasma,,,50594,N,1,1,BAO_0000218,
6708,,,CHEMBL624580,Intermediate,,,,,50594,N,1,1,BAO_0000218,
6709,,,CHEMBL624581,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6710,,,CHEMBL624582,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6711,,,CHEMBL624583,Intermediate,,,,,50535,N,1,1,BAO_0000218,
6712,,455.0,CHEMBL624584,Intermediate,,,A-375,,80018,N,1,1,BAO_0000219,
6713,,,CHEMBL624585,Expert,,,,Brain membranes,12512,D,9,1,BAO_0000249,
6714,,,CHEMBL875165,Expert,,,,,114,D,9,1,BAO_0000019,
6715,,449.0,CHEMBL619490,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6716,,449.0,CHEMBL619491,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6717,,449.0,CHEMBL619492,Expert,,,CHO,,114,H,8,1,BAO_0000219,
6718,,449.0,CHEMBL619493,Expert,,,CHO,,114,H,8,1,BAO_0000219,
6719,,449.0,CHEMBL619494,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6720,,449.0,CHEMBL619495,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6721,,449.0,CHEMBL619496,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6722,,449.0,CHEMBL619497,Expert,,,CHO,,114,D,9,1,BAO_0000219,
6723,,449.0,CHEMBL619498,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6724,,449.0,CHEMBL619499,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6725,,449.0,CHEMBL619500,Expert,,,CHO,,114,H,8,1,BAO_0000219,
6726,,449.0,CHEMBL619501,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6727,,449.0,CHEMBL619502,Expert,,,CHO,,114,H,8,1,BAO_0000219,
6728,,449.0,CHEMBL619503,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6729,,449.0,CHEMBL619504,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6730,,449.0,CHEMBL621298,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6731,,449.0,CHEMBL621299,Expert,,,CHO,,114,H,8,1,BAO_0000219,
6732,,449.0,CHEMBL621300,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6733,,449.0,CHEMBL621301,Autocuration,,,CHO,,114,H,8,1,BAO_0000219,
6734,,449.0,CHEMBL621302,Expert,,,CHO,,114,H,8,1,BAO_0000219,
6735,,164.0,CHEMBL621303,Intermediate,,,A10,,80013,N,1,1,BAO_0000219,
6736,,164.0,CHEMBL621304,Autocuration,,,A10,,22226,U,0,1,BAO_0000219,
6737,,164.0,CHEMBL621305,Autocuration,,,A10,,22226,U,0,1,BAO_0000219,
6738,,164.0,CHEMBL621306,Intermediate,,,A10,,80013,N,1,1,BAO_0000219,
6739,,164.0,CHEMBL618444,Intermediate,,,A10,,80013,N,1,1,BAO_0000219,
6740,,164.0,CHEMBL618445,Intermediate,,,A10,,80013,N,1,1,BAO_0000219,
6741,,185.0,CHEMBL618446,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6742,,185.0,CHEMBL618447,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6743,,185.0,CHEMBL618448,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6744,,185.0,CHEMBL618449,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6745,,185.0,CHEMBL618637,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6746,,185.0,CHEMBL618638,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6747,,185.0,CHEMBL618639,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6748,,185.0,CHEMBL618640,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6749,,185.0,CHEMBL618641,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6750,,185.0,CHEMBL618642,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6751,,185.0,CHEMBL618643,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6752,,185.0,CHEMBL884013,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6753,,185.0,CHEMBL622723,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6754,,185.0,CHEMBL622724,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6755,,185.0,CHEMBL622725,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6756,,185.0,CHEMBL622726,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6757,,185.0,CHEMBL622727,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6758,,185.0,CHEMBL622728,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6759,,185.0,CHEMBL622729,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6760,,185.0,CHEMBL622730,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6761,,185.0,CHEMBL622731,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6762,,185.0,CHEMBL622732,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6763,,185.0,CHEMBL622733,Intermediate,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6764,,,CHEMBL622734,Autocuration,,,,,22224,U,0,1,BAO_0000218,
6765,,185.0,CHEMBL622735,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6766,,185.0,CHEMBL618746,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6767,,185.0,CHEMBL618747,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6768,,185.0,CHEMBL620540,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6769,,185.0,CHEMBL620541,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6770,,185.0,CHEMBL620542,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6771,,185.0,CHEMBL620543,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6772,,185.0,CHEMBL618832,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6773,,185.0,CHEMBL618833,Expert,,,CHO-AA8,,80089,N,1,1,BAO_0000219,
6774,,185.0,CHEMBL618834,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6775,,185.0,CHEMBL618835,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6776,,185.0,CHEMBL618836,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6777,,185.0,CHEMBL618837,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6778,,185.0,CHEMBL618838,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6779,,185.0,CHEMBL618839,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6780,,185.0,CHEMBL618840,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6781,,,CHEMBL618841,Autocuration,,,,,22224,U,0,1,BAO_0000019,
6782,,185.0,CHEMBL618842,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6783,,185.0,CHEMBL618843,Autocuration,,,CHO-AA8,,22224,U,0,1,BAO_0000219,
6784,,,CHEMBL618844,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6785,,,CHEMBL618845,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6786,,,CHEMBL618846,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6787,,,CHEMBL618847,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6788,,,CHEMBL618848,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6789,,,CHEMBL618849,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6790,,,CHEMBL618850,Intermediate,,,,,50588,N,1,1,BAO_0000218,
6791,,,CHEMBL618851,Intermediate,,,,,50588,N,1,1,BAO_0000218,
