assays_ss_d,assays_ss_tss,assays_dc_d,assays_tss_d,assays_ss_rgnsm,assays_ss_ctgr,assays_cll_d,assays_ss_tx_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_vrnt_d
11892,,16359,,,,,,,Autocuration,,0,1,,CHEMBL627631,BAO_0000019,
11893,,16359,,,,,,,Autocuration,,0,1,,CHEMBL629515,BAO_0000218,
11894,Spleen,15383,2106.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629516,BAO_0000218,
11895,Spleen,15383,2106.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629517,BAO_0000218,
11896,Spleen,15383,2106.0,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629518,BAO_0000218,
11897,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL877499,BAO_0000218,
11898,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629519,BAO_0000218,
11899,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629520,BAO_0000218,
11900,,15383,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629521,BAO_0000218,
11901,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629522,BAO_0000218,
11902,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629523,BAO_0000218,
11903,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629524,BAO_0000218,
11904,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629525,BAO_0000218,
11905,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629526,BAO_0000218,
11906,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629527,BAO_0000218,
11907,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629528,BAO_0000218,
11908,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629529,BAO_0000218,
11909,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629530,BAO_0000218,
11910,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL629531,BAO_0000218,
11911,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL628656,BAO_0000218,
11912,,14439,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL628657,BAO_0000218,
11913,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628658,BAO_0000218,
11914,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628659,BAO_0000218,
11915,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL877500,BAO_0000218,
11916,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628660,BAO_0000218,
11917,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628661,BAO_0000218,
11918,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628662,BAO_0000218,
11919,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628663,BAO_0000218,
11920,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628664,BAO_0000218,
11921,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628665,BAO_0000218,
11922,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628666,BAO_0000218,
11923,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628667,BAO_0000218,
11924,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628668,BAO_0000218,
11925,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628669,BAO_0000218,
11926,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628670,BAO_0000218,
11927,Blood,13751,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628671,BAO_0000218,
11928,Bone,13751,10000001.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628672,BAO_0000218,
11929,Bone,13751,10000001.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL630300,BAO_0000218,
11930,Bone,13751,10000001.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629787,BAO_0000218,
11931,Bone,13751,10000001.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629788,BAO_0000218,
11932,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629789,BAO_0000218,
11933,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629790,BAO_0000218,
11934,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629791,BAO_0000218,
11935,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629792,BAO_0000218,
11936,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629793,BAO_0000218,
11937,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629794,BAO_0000218,
11938,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874459,BAO_0000218,
11939,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629795,BAO_0000218,
11940,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629796,BAO_0000218,
11941,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629797,BAO_0000218,
11942,,10677,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629798,BAO_0000218,
11943,Adrenal gland,10911,2369.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629799,BAO_0000218,
11944,Adrenal gland,10911,2369.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629800,BAO_0000218,
11945,Adrenal gland,10911,2369.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629801,BAO_0000218,
11946,Adrenal gland,10911,2369.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629802,BAO_0000218,
11947,Adrenal gland,10911,2369.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629803,BAO_0000218,
11948,Blood,10911,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629804,BAO_0000218,
11949,Blood,10911,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629805,BAO_0000218,
11950,Blood,10911,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629806,BAO_0000218,
11951,Blood,10911,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629807,BAO_0000218,
11952,Blood,10911,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629808,BAO_0000218,
11953,Brain,10911,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629809,BAO_0000218,
11954,Brain,10911,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629810,BAO_0000218,
11955,Brain,10911,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629811,BAO_0000218,
11956,Brain,10911,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629812,BAO_0000218,
11957,Brain,10911,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629813,BAO_0000218,
11958,Brain,10911,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874460,BAO_0000218,
11959,,10911,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629814,BAO_0000218,
11960,,10911,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629815,BAO_0000218,
11961,,10911,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629816,BAO_0000218,
11962,,10911,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629817,BAO_0000218,
11963,Kidney,10911,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626643,BAO_0000218,
11964,Kidney,10911,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626644,BAO_0000218,
11965,Kidney,10911,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626806,BAO_0000218,
11966,Kidney,10911,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626807,BAO_0000218,
11967,Liver,10911,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627261,BAO_0000218,
11968,Liver,10911,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627262,BAO_0000218,
11969,Liver,10911,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627263,BAO_0000218,
11970,Liver,10911,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627264,BAO_0000218,
11971,Lung,10911,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627265,BAO_0000218,
11972,Lung,10911,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627266,BAO_0000218,
11973,Lung,10911,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627267,BAO_0000218,
11974,Lung,10911,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627268,BAO_0000218,
11975,Muscle tissue,10911,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627269,BAO_0000218,
11976,Muscle tissue,10911,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627270,BAO_0000218,
11977,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627271,BAO_0000218,
11978,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627946,BAO_0000218,
11979,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875472,BAO_0000218,
11980,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627947,BAO_0000218,
11981,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627948,BAO_0000218,
11982,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628113,BAO_0000218,
11983,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628114,BAO_0000218,
11984,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628115,BAO_0000218,
11985,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628116,BAO_0000218,
11986,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628117,BAO_0000218,
11987,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628118,BAO_0000218,
11988,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628119,BAO_0000218,
11989,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628120,BAO_0000218,
11990,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628121,BAO_0000218,
11991,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628122,BAO_0000218,
11992,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627297,BAO_0000218,
11993,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627298,BAO_0000218,
11994,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627299,BAO_0000218,
11995,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627300,BAO_0000218,
11996,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627301,BAO_0000218,
11997,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627302,BAO_0000218,
11998,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627303,BAO_0000218,
11999,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627304,BAO_0000218,
12000,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627305,BAO_0000218,
12001,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627306,BAO_0000218,
12002,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623982,BAO_0000218,
12003,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623983,BAO_0000218,
12004,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623984,BAO_0000218,
12005,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623985,BAO_0000218,
12006,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623986,BAO_0000218,
12007,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623987,BAO_0000218,
12008,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623988,BAO_0000218,
12009,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623989,BAO_0000218,
12010,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622215,BAO_0000218,
12011,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622216,BAO_0000218,
12012,,8608,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL877481,BAO_0000218,
12013,,16359,,,,,,,Autocuration,,0,1,,CHEMBL622217,BAO_0000218,
12014,,13701,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL622218,BAO_0000218,
12015,,14554,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622219,BAO_0000218,
12016,,6241,,,,,,,Autocuration,,0,1,,CHEMBL622220,BAO_0000019,
12017,,11537,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622221,BAO_0000218,
12018,,11537,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL622222,BAO_0000218,
12019,,11537,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL622223,BAO_0000218,
12020,,11537,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL622224,BAO_0000218,
12021,,13118,,,,,,,Autocuration,,0,1,,CHEMBL622225,BAO_0000019,
12022,,13118,,,,,,,Autocuration,,0,1,,CHEMBL622226,BAO_0000019,
12023,,9562,,Cavia porcellus,,,10141.0,,Intermediate,,1,1,,CHEMBL624154,BAO_0000218,
12024,,10363,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624155,BAO_0000218,
12025,,10363,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624156,BAO_0000218,
12026,,10363,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624157,BAO_0000218,
12027,,10363,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624158,BAO_0000218,
12028,,12504,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624159,BAO_0000218,
12029,,12504,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624160,BAO_0000218,
12030,,12504,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624161,BAO_0000218,
12031,,12504,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624162,BAO_0000218,
12032,,13317,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL624163,BAO_0000218,
12033,,15078,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624164,BAO_0000218,
12034,,14941,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624165,BAO_0000218,
12035,,15078,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624166,BAO_0000218,
12036,,15078,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624167,BAO_0000218,
12037,,14941,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624168,BAO_0000218,
12038,,14067,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624169,BAO_0000218,
12039,,14215,,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL624170,BAO_0000218,
12040,,14215,,Callithrix,,,9481.0,,Autocuration,,0,1,,CHEMBL624171,BAO_0000218,
12041,,14215,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL624172,BAO_0000218,
12042,,14215,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL624173,BAO_0000218,
12043,,14215,,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL877488,BAO_0000218,
12044,,14215,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624174,BAO_0000218,
12045,,14215,,Callithrix,,,9481.0,,Autocuration,,0,1,,CHEMBL624175,BAO_0000218,
12046,,14215,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL624176,BAO_0000218,
12047,,14215,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL624177,BAO_0000218,
12048,,14215,,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL624178,BAO_0000218,
12049,,14215,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624179,BAO_0000218,
12050,,14215,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627689,BAO_0000218,
12051,,14215,,Homo sapiens,,,9606.0,,Intermediate,,1,1,,CHEMBL627690,BAO_0000218,
12052,,11324,,,,,,,Autocuration,,0,1,,CHEMBL627691,BAO_0000019,
12053,,11324,,Callithrix,,,9481.0,,Autocuration,,0,1,,CHEMBL627692,BAO_0000019,
12054,,11324,,Callithrix,,,9481.0,,Autocuration,,0,1,,CHEMBL627693,BAO_0000019,
12055,,13875,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627694,BAO_0000218,
12056,,13875,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627695,BAO_0000218,
12057,,13875,,,,,,,Autocuration,,0,1,,CHEMBL627696,BAO_0000218,
12058,,13875,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627697,BAO_0000218,
12059,,13875,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627698,BAO_0000218,
12060,,13875,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627699,BAO_0000218,
12061,,13807,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627700,BAO_0000218,
12062,,14127,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627701,BAO_0000218,
12063,,15116,,,,,,,Autocuration,,0,1,,CHEMBL627702,BAO_0000218,
12064,,15116,,,,,,,Autocuration,,0,1,,CHEMBL627703,BAO_0000218,
12065,,15604,,Simiiformes,,,314293.0,,Autocuration,,0,1,,CHEMBL626873,BAO_0000218,
12066,,15604,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629583,BAO_0000218,
12067,,15604,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL629584,BAO_0000218,
12068,,15604,,Canis lupus familiaris,,,9615.0,,Intermediate,,1,1,,CHEMBL629585,BAO_0000218,
12069,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629586,BAO_0000218,
12070,Brain,13751,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629587,BAO_0000218,
12071,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629588,BAO_0000218,
12072,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629589,BAO_0000218,
12073,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629590,BAO_0000218,
12074,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629591,BAO_0000218,
12075,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629592,BAO_0000218,
12076,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629593,BAO_0000218,
12077,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629594,BAO_0000218,
12078,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL629595,BAO_0000218,
12079,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL630290,BAO_0000218,
12080,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627137,BAO_0000218,
12081,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627138,BAO_0000218,
12082,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627139,BAO_0000218,
12083,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627140,BAO_0000218,
12084,Heart,13751,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627141,BAO_0000218,
12085,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627142,BAO_0000218,
12086,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627143,BAO_0000218,
12087,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874449,BAO_0000218,
12088,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627144,BAO_0000218,
12089,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627145,BAO_0000218,
12090,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627146,BAO_0000218,
12091,Kidney,13751,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627147,BAO_0000218,
12092,Liver,13751,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627148,BAO_0000218,
12093,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627149,BAO_0000218,
12094,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL632160,BAO_0000218,
12095,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL632161,BAO_0000218,
12096,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL632162,BAO_0000218,
12097,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL632163,BAO_0000218,
12098,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874469,BAO_0000218,
12099,Lung,13751,2048.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627182,BAO_0000218,
12100,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627183,BAO_0000218,
12101,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627184,BAO_0000218,
12102,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627185,BAO_0000218,
12103,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627186,BAO_0000218,
12104,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627187,BAO_0000218,
12105,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627188,BAO_0000218,
12106,Muscle tissue,13751,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627189,BAO_0000218,
12107,,13751,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627190,BAO_0000218,
12108,Liver,13751,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627191,BAO_0000218,
12109,Liver,13751,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627192,BAO_0000218,
12110,Liver,13751,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627193,BAO_0000218,
12111,Muscle tissue,10911,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874590,BAO_0000218,
12112,Muscle tissue,10911,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627194,BAO_0000218,
12113,Muscle tissue,10911,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627195,BAO_0000218,
12114,Female gonad,10911,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627196,BAO_0000218,
12115,Female gonad,10911,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627197,BAO_0000218,
12116,Female gonad,10911,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627198,BAO_0000218,
12117,Female gonad,10911,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627199,BAO_0000218,
12118,Female gonad,10911,992.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627200,BAO_0000218,
12119,Plasma,10911,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627201,BAO_0000218,
12120,Plasma,10911,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627202,BAO_0000218,
12121,Plasma,10911,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627203,BAO_0000218,
12122,Plasma,10911,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627204,BAO_0000218,
12123,Spleen,10911,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627205,BAO_0000218,
12124,Spleen,10911,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627206,BAO_0000218,
12125,Spleen,10911,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627207,BAO_0000218,
12126,Spleen,10911,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627208,BAO_0000218,
12127,Thyroid gland,10911,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL627209,BAO_0000218,
