assays_ASI,assays_ASOR,assays_DOI,assays_ASSCET,assays_SI,assays_ASST,assays_SASSI,assays_ASTI,assays_TII,assays_CURB,assays_CEI,assays_T,assays_RELATIT,assays_CONFISCO,assays_CHEI,assays_BAFOR,assays_VAI
11860,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL622531,BAO_0000218,
11861,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL622532,BAO_0000218,
11862,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623176,BAO_0000218,
11863,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623177,BAO_0000218,
11864,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623178,BAO_0000218,
11865,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623179,BAO_0000218,
11866,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623180,BAO_0000218,
11867,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623181,BAO_0000218,
11868,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL624131,BAO_0000218,
11869,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL624132,BAO_0000218,
11870,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL624133,BAO_0000218,
11871,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL624846,BAO_0000218,
11872,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL624847,BAO_0000218,
11873,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL624848,BAO_0000218,
11874,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625012,BAO_0000218,
11875,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625013,BAO_0000218,
11876,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625014,BAO_0000218,
11877,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625015,BAO_0000218,
11878,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625016,BAO_0000218,
11879,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625017,BAO_0000218,
11880,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625018,BAO_0000218,
11881,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625019,BAO_0000218,
11882,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625020,BAO_0000218,
11883,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625021,BAO_0000218,
11884,Rattus norvegicus,14393,,1,A,,,,Intermediate,,50597,N,1,CHEMBL625022,BAO_0000218,
11885,Mus musculus,14731,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625023,BAO_0000218,
11886,Macaca fascicularis,14731,,1,A,,,,Intermediate,,100710,N,1,CHEMBL625024,BAO_0000218,
11887,Macaca fascicularis,14731,,1,A,,,,Intermediate,,100710,N,1,CHEMBL627626,BAO_0000218,
11888,,13758,,1,A,,Brain,955.0,Autocuration,,22224,U,0,CHEMBL627627,BAO_0000218,
11889,,13758,,1,A,,Serum,1977.0,Autocuration,,22224,U,0,CHEMBL627628,BAO_0000218,
11890,,13758,,1,A,,Brain,955.0,Autocuration,,22224,U,0,CHEMBL627629,BAO_0000218,
11891,,13758,,1,A,,Serum,1977.0,Autocuration,,22224,U,0,CHEMBL627630,BAO_0000218,
11892,,16359,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627631,BAO_0000019,
11893,,16359,,1,A,,,,Autocuration,,22224,U,0,CHEMBL629515,BAO_0000218,
11894,Mus musculus,15383,,1,A,,Spleen,2106.0,Intermediate,,50594,N,1,CHEMBL629516,BAO_0000218,
11895,Mus musculus,15383,,1,A,,Spleen,2106.0,Intermediate,,50594,N,1,CHEMBL629517,BAO_0000218,
11896,Mus musculus,15383,,1,A,,Spleen,2106.0,Intermediate,,50594,N,1,CHEMBL629518,BAO_0000218,
11897,Mus musculus,15383,,1,A,,,,Intermediate,,50594,N,1,CHEMBL877499,BAO_0000218,
11898,Mus musculus,15383,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629519,BAO_0000218,
11899,Mus musculus,15383,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629520,BAO_0000218,
11900,Mus musculus,15383,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629521,BAO_0000218,
11901,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629522,BAO_0000218,
11902,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629523,BAO_0000218,
11903,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629524,BAO_0000218,
11904,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629525,BAO_0000218,
11905,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629526,BAO_0000218,
11906,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629527,BAO_0000218,
11907,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629528,BAO_0000218,
11908,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629529,BAO_0000218,
11909,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629530,BAO_0000218,
11910,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL629531,BAO_0000218,
11911,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL628656,BAO_0000218,
11912,Mus musculus,14439,,1,A,,,,Intermediate,,50594,N,1,CHEMBL628657,BAO_0000218,
11913,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628658,BAO_0000218,
11914,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628659,BAO_0000218,
11915,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL877500,BAO_0000218,
11916,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628660,BAO_0000218,
11917,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628661,BAO_0000218,
11918,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628662,BAO_0000218,
11919,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628663,BAO_0000218,
11920,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628664,BAO_0000218,
11921,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628665,BAO_0000218,
11922,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628666,BAO_0000218,
11923,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628667,BAO_0000218,
11924,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628668,BAO_0000218,
11925,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628669,BAO_0000218,
11926,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628670,BAO_0000218,
11927,Rattus norvegicus,13751,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL628671,BAO_0000218,
11928,Rattus norvegicus,13751,,1,A,,Bone,10000001.0,Intermediate,,50597,N,1,CHEMBL628672,BAO_0000218,
11929,Rattus norvegicus,13751,,1,A,,Bone,10000001.0,Intermediate,,50597,N,1,CHEMBL630300,BAO_0000218,
11930,Rattus norvegicus,13751,,1,A,,Bone,10000001.0,Intermediate,,50597,N,1,CHEMBL629787,BAO_0000218,
11931,Rattus norvegicus,13751,,1,A,,Bone,10000001.0,Intermediate,,50597,N,1,CHEMBL629788,BAO_0000218,
11932,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629789,BAO_0000218,
11933,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629790,BAO_0000218,
11934,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629791,BAO_0000218,
11935,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629792,BAO_0000218,
11936,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629793,BAO_0000218,
11937,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629794,BAO_0000218,
11938,Rattus norvegicus,10677,,1,A,,,,Intermediate,,50597,N,1,CHEMBL874459,BAO_0000218,
11939,Rattus norvegicus,10677,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629795,BAO_0000218,
11940,Rattus norvegicus,10677,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629796,BAO_0000218,
11941,Rattus norvegicus,10677,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629797,BAO_0000218,
11942,Rattus norvegicus,10677,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629798,BAO_0000218,
11943,Rattus norvegicus,10911,,1,A,,Adrenal gland,2369.0,Intermediate,,50597,N,1,CHEMBL629799,BAO_0000218,
11944,Rattus norvegicus,10911,,1,A,,Adrenal gland,2369.0,Intermediate,,50597,N,1,CHEMBL629800,BAO_0000218,
11945,Rattus norvegicus,10911,,1,A,,Adrenal gland,2369.0,Intermediate,,50597,N,1,CHEMBL629801,BAO_0000218,
11946,Rattus norvegicus,10911,,1,A,,Adrenal gland,2369.0,Intermediate,,50597,N,1,CHEMBL629802,BAO_0000218,
11947,Rattus norvegicus,10911,,1,A,,Adrenal gland,2369.0,Intermediate,,50597,N,1,CHEMBL629803,BAO_0000218,
11948,Rattus norvegicus,10911,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL629804,BAO_0000218,
11949,Rattus norvegicus,10911,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL629805,BAO_0000218,
11950,Rattus norvegicus,10911,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL629806,BAO_0000218,
11951,Rattus norvegicus,10911,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL629807,BAO_0000218,
11952,Rattus norvegicus,10911,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL629808,BAO_0000218,
11953,Rattus norvegicus,10911,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629809,BAO_0000218,
11954,Rattus norvegicus,10911,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629810,BAO_0000218,
11955,Rattus norvegicus,10911,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629811,BAO_0000218,
11956,Rattus norvegicus,10911,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629812,BAO_0000218,
11957,Rattus norvegicus,10911,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629813,BAO_0000218,
11958,Rattus norvegicus,10911,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL874460,BAO_0000218,
11959,Rattus norvegicus,10911,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629814,BAO_0000218,
11960,Rattus norvegicus,10911,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629815,BAO_0000218,
11961,Rattus norvegicus,10911,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629816,BAO_0000218,
11962,Rattus norvegicus,10911,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629817,BAO_0000218,
11963,Rattus norvegicus,10911,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL626643,BAO_0000218,
11964,Rattus norvegicus,10911,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL626644,BAO_0000218,
11965,Rattus norvegicus,10911,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL626806,BAO_0000218,
11966,Rattus norvegicus,10911,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL626807,BAO_0000218,
11967,Rattus norvegicus,10911,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL627261,BAO_0000218,
11968,Rattus norvegicus,10911,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL627262,BAO_0000218,
11969,Rattus norvegicus,10911,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL627263,BAO_0000218,
11970,Rattus norvegicus,10911,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL627264,BAO_0000218,
11971,Rattus norvegicus,10911,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL627265,BAO_0000218,
11972,Rattus norvegicus,10911,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL627266,BAO_0000218,
11973,Rattus norvegicus,10911,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL627267,BAO_0000218,
11974,Rattus norvegicus,10911,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL627268,BAO_0000218,
11975,Rattus norvegicus,10911,,1,A,,Muscle tissue,2385.0,Intermediate,,50597,N,1,CHEMBL627269,BAO_0000218,
11976,Rattus norvegicus,10911,,1,A,,Muscle tissue,2385.0,Intermediate,,50597,N,1,CHEMBL627270,BAO_0000218,
11977,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627271,BAO_0000218,
11978,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627946,BAO_0000218,
11979,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL875472,BAO_0000218,
11980,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627947,BAO_0000218,
11981,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627948,BAO_0000218,
11982,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628113,BAO_0000218,
11983,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628114,BAO_0000218,
11984,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628115,BAO_0000218,
11985,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628116,BAO_0000218,
11986,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628117,BAO_0000218,
11987,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628118,BAO_0000218,
11988,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628119,BAO_0000218,
11989,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628120,BAO_0000218,
11990,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628121,BAO_0000218,
11991,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL628122,BAO_0000218,
11992,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627297,BAO_0000218,
11993,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627298,BAO_0000218,
11994,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627299,BAO_0000218,
11995,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627300,BAO_0000218,
11996,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627301,BAO_0000218,
11997,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627302,BAO_0000218,
11998,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627303,BAO_0000218,
11999,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627304,BAO_0000218,
12000,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627305,BAO_0000218,
12001,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627306,BAO_0000218,
12002,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623982,BAO_0000218,
12003,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623983,BAO_0000218,
12004,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623984,BAO_0000218,
12005,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623985,BAO_0000218,
12006,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623986,BAO_0000218,
12007,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623987,BAO_0000218,
12008,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623988,BAO_0000218,
12009,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL623989,BAO_0000218,
12010,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622215,BAO_0000218,
12011,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622216,BAO_0000218,
12012,Rattus norvegicus,8608,,1,A,,,,Intermediate,,50597,N,1,CHEMBL877481,BAO_0000218,
12013,,16359,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622217,BAO_0000218,
12014,Mus musculus,13701,,1,A,,,,Intermediate,,50594,N,1,CHEMBL622218,BAO_0000218,
12015,Rattus norvegicus,14554,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622219,BAO_0000218,
12016,,6241,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622220,BAO_0000019,
12017,Canis lupus familiaris,11537,,1,A,,,,Intermediate,,50588,N,1,CHEMBL622221,BAO_0000218,
12018,Mus musculus,11537,,1,A,,,,Intermediate,,50594,N,1,CHEMBL622222,BAO_0000218,
12019,Canis lupus familiaris,11537,,1,A,,,,Intermediate,,50588,N,1,CHEMBL622223,BAO_0000218,
12020,Mus musculus,11537,,1,A,,,,Intermediate,,50594,N,1,CHEMBL622224,BAO_0000218,
12021,,13118,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622225,BAO_0000019,
12022,,13118,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622226,BAO_0000019,
12023,Cavia porcellus,9562,,1,A,,,,Intermediate,,50512,N,1,CHEMBL624154,BAO_0000218,
12024,Rattus norvegicus,10363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624155,BAO_0000218,
12025,Rattus norvegicus,10363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624156,BAO_0000218,
12026,Rattus norvegicus,10363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624157,BAO_0000218,
12027,Rattus norvegicus,10363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624158,BAO_0000218,
12028,Rattus norvegicus,12504,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624159,BAO_0000218,
12029,Rattus norvegicus,12504,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624160,BAO_0000218,
12030,Rattus norvegicus,12504,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624161,BAO_0000218,
12031,Rattus norvegicus,12504,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624162,BAO_0000218,
12032,Canis lupus familiaris,13317,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624163,BAO_0000218,
12033,Rattus norvegicus,15078,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624164,BAO_0000218,
12034,Rattus norvegicus,14941,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624165,BAO_0000218,
12035,Rattus norvegicus,15078,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624166,BAO_0000218,
12036,Rattus norvegicus,15078,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624167,BAO_0000218,
12037,Rattus norvegicus,14941,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624168,BAO_0000218,
12038,Rattus norvegicus,14067,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624169,BAO_0000218,
12039,Homo sapiens,14215,,1,A,,,,Intermediate,,50587,N,1,CHEMBL624170,BAO_0000218,
12040,Callithrix,14215,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624171,BAO_0000218,
12041,Simiiformes,14215,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624172,BAO_0000218,
12042,Canis lupus familiaris,14215,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624173,BAO_0000218,
12043,Homo sapiens,14215,,1,A,,,,Intermediate,,50587,N,1,CHEMBL877488,BAO_0000218,
12044,Rattus norvegicus,14215,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624174,BAO_0000218,
12045,Callithrix,14215,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624175,BAO_0000218,
12046,Simiiformes,14215,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624176,BAO_0000218,
12047,Canis lupus familiaris,14215,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624177,BAO_0000218,
12048,Homo sapiens,14215,,1,A,,,,Intermediate,,50587,N,1,CHEMBL624178,BAO_0000218,
12049,Rattus norvegicus,14215,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624179,BAO_0000218,
12050,Rattus norvegicus,14215,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627689,BAO_0000218,
12051,Homo sapiens,14215,,1,A,,,,Intermediate,,50587,N,1,CHEMBL627690,BAO_0000218,
12052,,11324,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627691,BAO_0000019,
12053,Callithrix,11324,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627692,BAO_0000019,
12054,Callithrix,11324,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627693,BAO_0000019,
12055,Rattus norvegicus,13875,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627694,BAO_0000218,
12056,Rattus norvegicus,13875,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627695,BAO_0000218,
12057,,13875,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627696,BAO_0000218,
12058,Rattus norvegicus,13875,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627697,BAO_0000218,
12059,Rattus norvegicus,13875,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627698,BAO_0000218,
12060,Rattus norvegicus,13875,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627699,BAO_0000218,
12061,Rattus norvegicus,13807,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627700,BAO_0000218,
12062,Rattus norvegicus,14127,,1,A,,,,Intermediate,,50597,N,1,CHEMBL627701,BAO_0000218,
12063,,15116,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627702,BAO_0000218,
12064,,15116,,1,A,,,,Autocuration,,22224,U,0,CHEMBL627703,BAO_0000218,
12065,Simiiformes,15604,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626873,BAO_0000218,
12066,Rattus norvegicus,15604,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629583,BAO_0000218,
12067,Canis lupus familiaris,15604,,1,A,,,,Intermediate,,50588,N,1,CHEMBL629584,BAO_0000218,
12068,Canis lupus familiaris,15604,,1,A,,,,Intermediate,,50588,N,1,CHEMBL629585,BAO_0000218,
12069,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629586,BAO_0000218,
12070,Rattus norvegicus,13751,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL629587,BAO_0000218,
12071,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629588,BAO_0000218,
12072,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629589,BAO_0000218,
12073,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629590,BAO_0000218,
12074,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629591,BAO_0000218,
12075,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629592,BAO_0000218,
12076,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629593,BAO_0000218,
12077,Rattus norvegicus,13751,,1,A,,,,Intermediate,,50597,N,1,CHEMBL629594,BAO_0000218,
12078,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL629595,BAO_0000218,
12079,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL630290,BAO_0000218,
12080,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL627137,BAO_0000218,
12081,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL627138,BAO_0000218,
12082,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL627139,BAO_0000218,
12083,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL627140,BAO_0000218,
12084,Rattus norvegicus,13751,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL627141,BAO_0000218,
12085,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL627142,BAO_0000218,
12086,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL627143,BAO_0000218,
12087,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL874449,BAO_0000218,
12088,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL627144,BAO_0000218,
12089,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL627145,BAO_0000218,
12090,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL627146,BAO_0000218,
12091,Rattus norvegicus,13751,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL627147,BAO_0000218,
12092,Rattus norvegicus,13751,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL627148,BAO_0000218,
12093,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL627149,BAO_0000218,
12094,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL632160,BAO_0000218,
12095,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL632161,BAO_0000218,
12096,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL632162,BAO_0000218,
12097,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL632163,BAO_0000218,
12098,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL874469,BAO_0000218,
12099,Rattus norvegicus,13751,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL627182,BAO_0000218,
12100,Rattus norvegicus,13751,,1,A,,Muscle tissue,2385.0,Intermediate,,50597,N,1,CHEMBL627183,BAO_0000218,
12101,Rattus norvegicus,13751,,1,A,,Muscle tissue,2385.0,Intermediate,,50597,N,1,CHEMBL627184,BAO_0000218,
