assay_tax_id,confidence_score,src_assay_id,assay_type,assay_category,variant_id,tissue_id,chembl_id,assay_strain,bao_format,assay_cell_type,tid,assay_test_type,assay_subcellular_fraction,relationship_type,assay_id,doc_id,src_id,cell_id,curated_by,assay_organism,description,assay_tissue
,8.0,,B,,,1898.0,CHEMBL620767,,BAO_0000019,,11923.0,,,H,3768.0,17342.0,1.0,,Expert,,Binding affinity towards 5-hydroxytryptamine receptor 7 on rat hypothalamus membranes using [3H]5-CT as radioligand.,Hypothalamus
,8.0,,B,,,,CHEMBL620768,,BAO_0000357,,11923.0,,,H,3769.0,17342.0,1.0,,Autocuration,,Binding affinity towards cloned rat 5-hydroxytryptamine 7 receptor was determined using [3H]5-HT as radioligand,
,8.0,,B,,,1898.0,CHEMBL619051,,BAO_0000249,,11923.0,,,H,3770.0,3680.0,1.0,,Expert,,Binding affinity against 5-hydroxytryptamine 7 receptor using [3H]-5-CT in rat hypothalamus membranes,Hypothalamus
,8.0,,B,,,,CHEMBL619052,,BAO_0000357,,11923.0,,,H,3771.0,3680.0,1.0,,Expert,,Binding affinity towards 5-hydroxytryptamine 7 receptor,
10116.0,9.0,,F,,,,CHEMBL619053,,BAO_0000219,HEK293,11923.0,,,D,3772.0,17319.0,1.0,722.0,Expert,Rattus norvegicus,Agonistic activity against rat 5-HT7 adenyl cyclase expressed by HEK293 cells,
10116.0,9.0,,F,,,,CHEMBL619703,,BAO_0000219,HEK293,11923.0,,,D,3773.0,17319.0,1.0,722.0,Expert,Rattus norvegicus,Agonistic activity against rat 5-HT7 adenyl cyclase expressed in HEK293 cells; Active,
10116.0,9.0,,F,,,,CHEMBL619704,,BAO_0000219,HEK293,11923.0,,,D,3774.0,17319.0,1.0,722.0,Autocuration,Rattus norvegicus,Agonistic activity against rat 5-HT7-adenyl cyclase expressed by HEK293 cells; Active,
,8.0,,B,,,,CHEMBL619851,,BAO_0000357,,10209.0,,,H,3775.0,4820.0,1.0,,Expert,,Binding affinity towards 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619852,,BAO_0000357,,10209.0,,,H,3776.0,4639.0,1.0,,Autocuration,,Percentage of displacement at 5-hydroxytryptamine 7 receptor at 10e-8 M,
,8.0,,B,,,,CHEMBL619853,,BAO_0000357,,10209.0,,,H,3777.0,6011.0,1.0,,Autocuration,,Inhibition of binding towards 5-hydroxytryptamine 7 receptor at 100 nM concentration,
9606.0,9.0,,B,,,,CHEMBL619854,,BAO_0000357,,10209.0,,,D,3778.0,17066.0,1.0,,Expert,Homo sapiens,Binding affinity towards human 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619855,,BAO_0000357,,10209.0,,,H,3779.0,17066.0,1.0,,Expert,,Binding affinity of compound towards rodent 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619856,,BAO_0000357,,10209.0,,,H,3780.0,17515.0,1.0,,Autocuration,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 7 receptor; inactive at 10 uM,
,8.0,,B,,,,CHEMBL619857,,BAO_0000357,,10209.0,,,H,3781.0,4373.0,1.0,,Autocuration,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 7 receptor was determined,
,8.0,,F,,,,CHEMBL619858,,BAO_0000019,,10209.0,,,H,3782.0,17066.0,1.0,,Expert,,Antagonistic activity towards 5-hydroxytryptamine 7 receptor was evaluated by cAMP assay,
,8.0,,B,,,,CHEMBL619859,,BAO_0000357,,10209.0,,,H,3783.0,4373.0,1.0,,Autocuration,,Binding affinity for 5-hydroxytryptamine 7 receptor was determined,
,8.0,,B,,,,CHEMBL619860,,BAO_0000357,,10209.0,,,H,3784.0,4373.0,1.0,,Autocuration,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 7 receptor was determined,
,8.0,,B,,,,CHEMBL619861,,BAO_0000357,,10209.0,,,H,3785.0,4687.0,1.0,,Autocuration,,Evaluated for the binding affinity to 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619862,,BAO_0000357,,10209.0,,,H,3786.0,17342.0,1.0,,Expert,,Non-selective inhibitory activity was determined against 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619863,,BAO_0000357,,10209.0,,,H,3787.0,16946.0,1.0,,Autocuration,,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 7 receptor at concentration of 10e-6 M,
,8.0,,B,,,,CHEMBL619864,,BAO_0000357,,10209.0,,,H,3788.0,16946.0,1.0,,Autocuration,,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 7 receptor at concentration of 10e-8 M,
,8.0,,B,,,,CHEMBL872928,,BAO_0000357,,10209.0,,,H,3789.0,16633.0,1.0,,Autocuration,,Binding affinities against 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619865,,BAO_0000357,,10209.0,,,H,3790.0,16633.0,1.0,,Autocuration,,Binding affinities towards 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619866,,BAO_0000357,,10209.0,,,H,3791.0,17066.0,1.0,,Expert,,Binding affinity towards rodent 5-hydroxytryptamine 7 receptor,
,8.0,,B,,,,CHEMBL619867,,BAO_0000357,,10209.0,,,H,3792.0,16700.0,1.0,,Autocuration,,The binding affinity towards 5-hydroxytryptamine 7 receptor; No affinity,
,8.0,,B,,,2116.0,CHEMBL619868,,BAO_0000221,,10209.0,,,H,3793.0,17386.0,1.0,,Autocuration,,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor desensitization,Ileum
,8.0,,F,,,,CHEMBL619869,,BAO_0000019,,55.0,,,H,3794.0,14080.0,1.0,,Autocuration,,Compound was evaluated for the potency to inhibit oxidation of arachidonic acid by human recombinant 5-Lipoxygenase using a spectrophotometric assay,
9606.0,9.0,,F,,,,CHEMBL619870,,BAO_0000019,,55.0,,,D,3795.0,14080.0,1.0,,Expert,Homo sapiens,Inhibition of oxidation of arachidonic acid by human 5-Lipoxygenase using spectrophotometric assay,
,8.0,,B,,,,CHEMBL619871,,BAO_0000357,,55.0,,,H,3796.0,409.0,1.0,,Autocuration,,In vitro inhibition of human recombinant 5-lipoxygenase enzyme,
,8.0,,B,,,,CHEMBL619872,,BAO_0000357,,55.0,,,H,3797.0,409.0,1.0,,Autocuration,,In vitro inhibition of human recombinant lipoxygenase enzyme,
,8.0,,B,,,,CHEMBL619873,,BAO_0000357,,55.0,,,H,3798.0,409.0,1.0,,Autocuration,,In vitro inhibition of human recombinant lipoxygenase enzyme; No inhibition,
,8.0,,B,,,178.0,CHEMBL619874,,BAO_0000357,,55.0,,,H,3799.0,11090.0,1.0,,Expert,,Inhibition of 5-lipoxygenase in human whole blood.,Blood
,8.0,,B,,,178.0,CHEMBL619875,,BAO_0000357,,55.0,,,H,3800.0,11090.0,1.0,,Expert,,Inhibition of 5-lipoxygenase in human whole blood.,Blood
,8.0,,B,,,,CHEMBL619876,,BAO_0000357,,55.0,,,H,3801.0,948.0,1.0,,Autocuration,,Compound was tested for the inhibition of 5-lipoxygenase of human PMN stimulated by calcium ionophore A-23187 for the formation of 5-HETE,
,8.0,,B,,,,CHEMBL619877,,BAO_0000357,,55.0,,,H,3802.0,948.0,1.0,,Autocuration,,Compound was tested for the inhibition of 5-lipoxygenase of human PMN stimulated by calcium ionophore A-23187 for the formation of leukotriene B4 (LTB4),
,8.0,,F,,,,CHEMBL619878,,BAO_0000219,,55.0,,,H,3803.0,13622.0,1.0,,Expert,,In vitro 5-lipoxygenase inhibitory activity against calcium ionophore (A23187) induced LTB4 formation in human polymorphonuclear leukocytes.,
,8.0,,F,,,178.0,CHEMBL619879,,BAO_0000019,,55.0,,,H,3804.0,13622.0,1.0,,Autocuration,,In vitro 5-lipoxygenase inhibitory activity against calcium ionophore (A23187) induced LTB4 formation in human whole blood,Blood
,8.0,,B,,,,CHEMBL619880,,BAO_0000357,,55.0,,,H,3805.0,9637.0,1.0,,Autocuration,,In vitro inhibition of 5-lipoxygenase from human polymorphs,
,8.0,,B,,,,CHEMBL619881,,BAO_0000357,,55.0,,,H,3806.0,11320.0,1.0,,Autocuration,,In vitro inhibition of leukotriene B4 synthesis in human whole blood by inhibiting 5-LPO (5-lipoxygenase),
,8.0,,B,,,,CHEMBL619882,,BAO_0000357,,55.0,,,H,3807.0,11320.0,1.0,,Expert,,In vitro inhibition of leukotriene B4 synthesis in human whole blood by inhibiting 5-lipoxygenase,
,8.0,,B,,,,CHEMBL619883,,BAO_0000357,,55.0,,,H,3808.0,6838.0,1.0,,Autocuration,,In vitro inhibitory activity against 5-lipoxygenase in a human whole blood assay,
9606.0,9.0,,B,,,178.0,CHEMBL619884,,BAO_0000357,,55.0,,,D,3809.0,17667.0,1.0,,Expert,Homo sapiens,Inhibition of 5-Lipoxygenase (5-LO) of human whole blood (HWB),Blood
,8.0,,B,,,,CHEMBL619885,,BAO_0000357,,55.0,,,H,3810.0,12703.0,1.0,,Autocuration,,In vitro potency against human 5-Lipoxygenase,
9606.0,9.0,,F,,,,CHEMBL619886,,BAO_0000019,,55.0,,,D,3811.0,14312.0,1.0,,Expert,Homo sapiens,Inhibitory activity against 5-lipoxygenase in Human whole blood (HWBL) stimulated with calcium ionophore (A23187) and LTB4 measured by enzyme immunoassay,
,8.0,,F,,,178.0,CHEMBL619887,,BAO_0000019,,55.0,,,H,3812.0,14312.0,1.0,,Autocuration,,Inhibition activity against 5-lipoxygenase in Human whole blood (HWBL) stimulated with calcium ionophore (A23187) and LTB4 measured by enzyme immunoassay; No data,Blood
,8.0,,F,,,,CHEMBL875097,,BAO_0000019,,55.0,,,H,3813.0,5364.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase activity of compound evaluated as determined by the inhibition of calcium ionophore-induced leukotriene B4 production in human blood.,
,8.0,,B,,,,CHEMBL618001,,BAO_0000219,,55.0,,,H,3814.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE,
,8.0,,B,,,,CHEMBL618002,,BAO_0000219,,55.0,,,H,3815.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE; NA means Not active,
,8.0,,B,,,,CHEMBL618003,,BAO_0000219,,55.0,,,H,3816.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4,
,8.0,,B,,,,CHEMBL618004,,BAO_0000219,,55.0,,,H,3817.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4; NA means Not active,
,8.0,,B,,,,CHEMBL618005,,BAO_0000219,,55.0,,,H,3818.0,12365.0,1.0,,Autocuration,,Inhibition of human 5-lipoxygenase in human cells,
,8.0,,B,,,,CHEMBL618006,,BAO_0000357,,55.0,,,H,3819.0,10603.0,1.0,,Expert,,Inhibition of human neutrophil 5-lipoxygenase,
,8.0,,B,,,,CHEMBL875086,,BAO_0000019,,55.0,,,H,3820.0,10501.0,1.0,,Autocuration,,Inhibitory activity against 5-lipoxygenase expressed from human polymorphonuclear cells,
,8.0,,B,,,178.0,CHEMBL618007,,BAO_0000357,,55.0,,,H,3821.0,12281.0,1.0,,Expert,,Inhibition of 5-lipoxygenase from human whole blood,Blood
,8.0,,B,,,,CHEMBL618008,,BAO_0000357,,55.0,,,H,3822.0,2567.0,1.0,,Autocuration,,Inhibitory concentration required against 5-lipoxygenase activity in cytosolic fractions of human neutrophils,
,8.0,,B,,,,CHEMBL618009,,BAO_0000219,,55.0,,,H,3823.0,2567.0,1.0,,Autocuration,,Inhibitory concentration required against 5-lipoxygenase activity in intact cells of human neutrophils,
,8.0,,B,,,,CHEMBL618010,,BAO_0000357,,55.0,,,H,3824.0,10193.0,1.0,,Expert,,In vitro inhibition of polymorphonuclear leukocyte derived human 5-lipoxygenase,
,8.0,,B,,,,CHEMBL618011,,BAO_0000357,,55.0,,,H,3825.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 10 uM,
,8.0,,B,,,,CHEMBL618012,,BAO_0000357,,55.0,,,H,3826.0,13623.0,1.0,,Expert,,Potency to inhibit oxidation of arachidonic acid by recombinant human 5-lipoxygenase,
,8.0,,B,,,,CHEMBL882927,,BAO_0000357,,55.0,,,H,3827.0,12780.0,1.0,,Autocuration,,Tested against 5-lipoxygenase,
,8.0,,B,,,,CHEMBL618013,,BAO_0000357,,55.0,,,H,3828.0,12780.0,1.0,,Autocuration,,Tested for activity against 5-Lipoxygenase (5-LO),
,8.0,,B,,,,CHEMBL618014,,BAO_0000357,,55.0,,,H,3829.0,12780.0,1.0,,Autocuration,,Tested for activity against 5-lipoxygenase,
,8.0,,B,,,,CHEMBL618015,,BAO_0000357,,55.0,,,H,3830.0,11966.0,1.0,,Autocuration,,Tested for inhibition of 5-HPETE production by human 5-LO,
,8.0,,F,,,,CHEMBL618016,,BAO_0000019,,55.0,,,H,3831.0,5364.0,1.0,,Autocuration,,The 5-lipoxygenase activity by the inhibition of calcium ionophore-induced leukotriene B4 production in human blood.,
,8.0,,B,,,,CHEMBL618017,,BAO_0000357,,55.0,,,H,3832.0,13165.0,1.0,,Expert,,Inhibition of Human 5-lipoxygenase,
,8.0,,B,,,,CHEMBL618018,,BAO_0000019,,55.0,,,H,3833.0,5364.0,1.0,,Autocuration,,The compound was evaluated for its inhibitory activity against 5-lipoxygenase using granulocytes-type cells,
,8.0,,B,,,,CHEMBL875087,,BAO_0000219,,55.0,,,H,3834.0,11311.0,1.0,,Autocuration,,The compound was tested for inhibitory activity against 5-lipoxygenase in human polymorphonuclear leukocytes[PMNS],
,8.0,,B,,,,CHEMBL618019,,BAO_0000219,,55.0,,,H,3835.0,11311.0,1.0,,Autocuration,,The compound was tested for inhibitory activity against LT synthesis in human polymorphonuclear leukocytes[PMNS],
,8.0,,B,,,,CHEMBL618020,,BAO_0000019,,55.0,,,H,3836.0,14863.0,1.0,,Autocuration,,The compound was tested for the concentration (in uM) to inhibit 50% of 5-Lipoxygenase (5-LOX) and is expressed in IC50.,
,8.0,,B,,,,CHEMBL618021,,BAO_0000019,,55.0,,,H,3837.0,14863.0,1.0,,Autocuration,,The compound was tested for the concentration (in uM) to inhibit 50% of 5-Lipoxygenase (5-LOX) and is expressed in IC50; Not tested,
,8.0,,B,,,178.0,CHEMBL618022,,BAO_0000357,,55.0,,,H,3838.0,11087.0,1.0,,Autocuration,,The compound was tested for the inhibition of 5-lipoxygenase (5-lo) in human whole blood (HWBL),Blood
,8.0,,B,,,,CHEMBL618023,,BAO_0000357,,55.0,,,H,3839.0,455.0,1.0,,Autocuration,,The compound was tested in vitro for inhibition against 5-lipoxygenase in intact human neutrophils,
,8.0,,B,,,,CHEMBL618024,,BAO_0000357,,55.0,,,H,3840.0,13183.0,1.0,,Autocuration,,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4),
,8.0,,B,,,,CHEMBL873950,,BAO_0000019,,55.0,,,H,3841.0,10319.0,1.0,,Expert,,In vitro inhibitory activity against 5-lipoxygenase in human polymorphonuclear (PMN) cells,
,8.0,,B,,,,CHEMBL618025,,BAO_0000357,,55.0,,,H,3842.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 10 uM,
,8.0,,B,,,,CHEMBL618026,,BAO_0000219,,55.0,,,H,3843.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE at 10 uM,
,8.0,,B,,,,CHEMBL618027,,BAO_0000219,,55.0,,,H,3844.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE at 10 uM; NA means Inactive,
,8.0,,B,,,,CHEMBL618028,,BAO_0000219,,55.0,,,H,3845.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4 at 10 uM,
,8.0,,B,,,,CHEMBL618029,,BAO_0000219,,55.0,,,H,3846.0,951.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4 at 10 uM; NA means Inactive,
,8.0,,B,,,,CHEMBL618030,,BAO_0000357,,55.0,,,H,3847.0,9859.0,1.0,,Expert,,Inhibitory activity against 5-lipoxygenase at 10 uM concentration,
,8.0,,B,,,,CHEMBL618031,,BAO_0000357,,55.0,,,H,3848.0,9859.0,1.0,,Expert,,Inhibitory activity against 5-lipoxygenase at 1 uM concentration,
,8.0,,B,,,,CHEMBL618032,,BAO_0000357,,55.0,,,H,3849.0,9859.0,1.0,,Autocuration,,Inhibitory activity against lipoxygenase (LO) at 10 uM concentration,
,8.0,,B,,,,CHEMBL618033,,BAO_0000357,,55.0,,,H,3850.0,2567.0,1.0,,Autocuration,,Inhibitory concentration required against 5-lipoxygenase activity in cytosolic fractions of human neutrophils,
,8.0,,B,,,,CHEMBL618034,,BAO_0000357,,55.0,,,H,3851.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 1 uM,
,8.0,,B,,,,CHEMBL875088,,BAO_0000357,,55.0,,,H,3852.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 10 uM,
,8.0,,B,,,,CHEMBL618035,,BAO_0000019,,55.0,,,H,3853.0,949.0,1.0,,Autocuration,,Tested for the inhibition of 5-lipoxygenase from human polymorphonuclear leukocytes(PMN) at 10 uM concentration of the compound; IA= Inactive,
,8.0,,B,,,,CHEMBL618036,,BAO_0000019,,55.0,,,H,3854.0,949.0,1.0,,Autocuration,,Tested for the inhibition of 5-lipoxygenase from human polymorphonuclear leukocytes(PMN) at 10 uM concentration of the compound; value ranges from 70-90,
,8.0,,B,,,,CHEMBL618037,,BAO_0000357,,55.0,,,H,3855.0,10603.0,1.0,,Expert,,Inhibition of human neutrophil 5-lipoxygenase at the concentration of 0.1 uM,
,8.0,,B,,,,CHEMBL618038,,BAO_0000357,,55.0,,,H,3856.0,10603.0,1.0,,Expert,,Inhibition of human neutrophil 5-lipoxygenase at the concentration of 1 uM,
,8.0,,F,,,,CHEMBL618761,,BAO_0000019,,55.0,,,H,3857.0,10603.0,1.0,,Autocuration,,Inhibition of human neutrophil 5-lipoxygenase at the concentration of 1 uM,
,8.0,,B,,,,CHEMBL618762,,BAO_0000357,,55.0,,,H,3858.0,10603.0,1.0,,Expert,,Inhibition of lipoxygenase at the concentration of 0.1 uM,
,8.0,,B,,,,CHEMBL618763,,BAO_0000357,,55.0,,,H,3859.0,10603.0,1.0,,Expert,,Inhibition of lipoxygenase at the concentration of 1 uM,
,8.0,,B,,,,CHEMBL618764,,BAO_0000357,,55.0,,,H,3860.0,10193.0,1.0,,Autocuration,,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell,
9606.0,9.0,,B,,,,CHEMBL618765,,BAO_0000357,,55.0,,,D,3861.0,14580.0,1.0,,Expert,Homo sapiens,Inhibition of 5-Lipoxygenase (5-LOX),
,8.0,,B,,,,CHEMBL618766,,BAO_0000357,,17087.0,,,H,3862.0,11090.0,1.0,,Expert,,Inhibition of 5-lipoxygenase in mouse macrophages.,
,8.0,,B,,,,CHEMBL618767,,BAO_0000357,,17087.0,,,H,3863.0,11090.0,1.0,,Expert,,Inhibition of 5-lipoxygenase in mouse macrophages.,
,8.0,,B,,,,CHEMBL619380,,BAO_0000357,,17087.0,,,H,3864.0,6339.0,1.0,,Autocuration,,Inhibitory activity against lipoxygenase-2 in mice,
,8.0,,B,,,,CHEMBL619381,,BAO_0000357,,17087.0,,,H,3865.0,6339.0,1.0,,Expert,,Inhibitory activity against murine lipoxygenase-2.,
10090.0,9.0,,B,,,,CHEMBL619382,,BAO_0000357,,17087.0,,,D,3866.0,12281.0,1.0,,Expert,Mus musculus,Inhibition of 5-lipoxygenase from mouse macrophage,
,8.0,,B,,,,CHEMBL619383,,BAO_0000357,,17087.0,,,H,3867.0,11311.0,1.0,,Autocuration,,The compound was tested for inhibitory activity against 5-lipoxygenase in mouse macrophages,
9823.0,8.0,,B,,,,CHEMBL619384,,BAO_0000019,,55.0,,,H,3868.0,11089.0,1.0,,Autocuration,Sus scrofa,The compound was tested for the inhibition of Arachidonate 5-lipoxygenase purified from porcine leukocytes.,
9823.0,8.0,,B,,,,CHEMBL619385,,BAO_0000019,,55.0,,,H,3869.0,10091.0,1.0,,Autocuration,Sus scrofa,Inhibition of 5-lipoxygenase reaction catalyzed by purified enzyme from porcine leukocytes,
9986.0,8.0,,B,,,,CHEMBL882928,,BAO_0000019,,55.0,,,H,3870.0,14352.0,1.0,,Autocuration,Oryctolagus cuniculus,Inhibitory concentration against 5-lipoxygenase from isolated rabbit granulocytes,
10116.0,9.0,,B,,,,CHEMBL619386,,BAO_0000019,,12166.0,,,D,3871.0,13329.0,1.0,,Expert,Rattus norvegicus,5-lipoxygenase Inhibitory activity against rat polymorphonuclear leucocytes using 5-HETE,
,8.0,,B,,,,CHEMBL619387,,BAO_0000019,,12166.0,,,H,3872.0,13329.0,1.0,,Autocuration,,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using 5-HETE. ",
,8.0,,B,,,,CHEMBL619388,,BAO_0000019,,12166.0,,,H,3873.0,13329.0,1.0,,Autocuration,,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using 5-HETE.",
,8.0,,B,,,,CHEMBL619389,,BAO_0000019,,12166.0,,,H,3874.0,13329.0,1.0,,Autocuration,,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using LTB4.",
,8.0,,B,,,,CHEMBL619390,,BAO_0000019,,12166.0,,,H,3875.0,13329.0,1.0,,Expert,,Inhibition of 5-lipoxygenase pathway in rat polymorphonuclear assay (inhibition of 5-HETE formation),
,8.0,,B,,,,CHEMBL619391,,BAO_0000019,,12166.0,,,H,3876.0,13329.0,1.0,,Expert,,"Inhibition of 5-lipoxygenase pathway in rat polymorphonuclear assay, by ability to inhibit formation of LTB4 AT 10 uM",
,8.0,,B,,,,CHEMBL619392,,BAO_0000019,,12166.0,,,H,3877.0,13329.0,1.0,,Autocuration,,Inhibition of 5-lipoxygenase pathway was evaluated in rat polymorphonuclear assay by compound (50 uM) ability to inhibit formation of 5-HETE,
,8.0,,B,,,,CHEMBL619393,,BAO_0000019,,12166.0,,,H,3878.0,11311.0,1.0,,Autocuration,,The effective dose for inhibition of 5-lipoxygenase in rat blood leukocyte (ex vivo),
,8.0,,B,,,,CHEMBL619394,,BAO_0000019,,12166.0,,,H,3879.0,11311.0,1.0,,Autocuration,,The effective dose for inhibition of 5-lipoxygenase in rat passive Arthus model after oral administration,
,8.0,,B,,,,CHEMBL619395,,BAO_0000219,RBL-1,12166.0,,,H,3880.0,105.0,1.0,702.0,Autocuration,,"In vitro inhibition of 5-lipoxygenase HETE (5-hydroperoxyeicosatetraenoic acid) in RBL-1 macrophage, a cell-free enzyme assay",
,8.0,,B,,,,CHEMBL619396,,BAO_0000219,RBL-1,12166.0,,,H,3881.0,105.0,1.0,702.0,Autocuration,,"In vitro inhibition of 5-lipoxygenase HETE (5-hydroperoxyeicosatetraenoic acid) in RBL-1 macrophage, a cell-free enzyme assay",
,8.0,,B,,,,CHEMBL619397,,BAO_0000357,,12166.0,,,H,3882.0,9138.0,1.0,,Autocuration,,Inhibition of rat neutrophil 5- Lipoxygenase (5-LO),
,8.0,,B,,,,CHEMBL619398,,BAO_0000357,,12166.0,,,H,3883.0,9138.0,1.0,,Autocuration,,"Inhibition of rat neutrophil 5- Lipoxygenase (5-LO),",
,8.0,,B,,,,CHEMBL619399,,BAO_0000357,,12166.0,,,H,3884.0,9138.0,1.0,,Autocuration,,"Inhibition of rat neutrophil 5- Lipoxygenase (5-LO), (at a concentration of 0.2 nM ),",
,8.0,,B,,,,CHEMBL619400,,BAO_0000357,,12166.0,,,H,3885.0,14427.0,1.0,,Autocuration,,5-LO inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography; Not determined,
