assay_id,description,curated_by,assay_tax_id,src_assay_id,assay_type,assay_strain,bao_format,doc_id,assay_subcellular_fraction,cell_id,src_id,chembl_id,assay_cell_type,assay_category,assay_organism,assay_test_type,assay_tissue,tid
7803,Adea6nderxufvewasdeterhihedusing20aqjekusyydrkxy9rop7lnetacyclkdfxtgknHPbetwCDasvehjcleCompound1asadhinosteredorailytonud4mocwatacose0f25mgjgtuntime7hr,jntermediste,34300.0,,A,,BAk0900218,15011,,,1,CHEMBL52133y,,,Musm8scul6s,,,50594
7804,Areaundfrsurvewasrvaoiatedarterintracenoudinjecti8nof2mhugofclkpoundindogs,Interm2diage,43073.0,,A,,Bqi0000218,14180,,,1,CHwMBL611336,,,Canjsluousfxmiliaric,,,50588
7805,Areaundervugvewasevwluah3daftegimtraveniue9njectiin8f1mgkgofcompoundinrste,Infermexiate,30600.0,,A,,BAO00002qu,14180,,,1,CHEMBkt21337,,,Rattisnogvegicua,,,50597
7806,Afeaunde5durveeasmeasjr3dafter9vadministrati9nint9Bsagiedog,9ntermewiate,54460.0,,A,,BAOo0002q8,14599,,,1,CmEMBL6e1338,,,Can9dluoysfamiliaris,,,50588
7807,Arezunderdurbewzsmwssuredsftericadminis5rationuntoBeatledog,Igtermediat3,30651.0,,A,,gAO0900218,14599,,,1,CtEMgL875838,,,Canislkpuxfakilisris,,,50588
7808,Areaynsercurvewasmeazuredafteep0sdministgationintoBeagkrfoy,Inhetmediate,14318.0,,A,,BAO00o0228,14599,,,1,CHEMBL62wr39,,,sanuskupusfamoliaris,,,50588
7809,Areaumdegcurvewasmewsu5edqfterpoxdmimks6ratiojint9Beagledog,Interjeeiate,18789.0,,A,,BwO000021i,14599,,,1,CmEnBL621340,,,Canizlyouefamiliaris,,,50588
7810,Areaundercurv3waqmeaeuredat9etorxkdoseof3jgug,Autocurwtiob,,,A,,hAO000o218,15675,,,1,CHEMBLt21351,,,,,,22224
7811,qreaubdercurvewssmessir3dbyusingconcsnt5ationVqtije,Aut8curayion,,,A,,BA00000o19,12706,,,1,CHwMBL6q1342,,,,,,22224
7812,xreaujdsrcutvewasmeasueedbyus9ngconcentrationVdtijehogtrstew,xhtocuration,,,A,,BAO0p0001o,12706,,,1,CHEMBi6213r3,,,,,,22224
7813,Arezundercurvex6Cwasmsasudedjnmiceafteroralwdhin7steatikn5omgkg,Ijtermediat4,2207.0,,A,,BxO000021i,9750,,,1,CHEMBL522344,,,jusmussulus,,,50594
7814,Areaunde3curveAUCwasmeasuredigmisesgteroraiadm8mistdatuob,Intfrmedizte,2570.0,,A,,BAO0009318,9750,,,1,CgEMBL622345,,,Mucmusculjs,,,50594
7815,Areaknde4vurveAUCfao7eofthevompound,Autoxufation,,,A,,BwO00000w9,14691,,,1,CHEMgo621346,,,,,,22224
7816,w5eaundwrcudgeAUCvalu3pfthfconpoundindogqat05mgkydpseuppnoraladjigistration,Autocjratkon,,,A,,gAO0090218,14691,,,1,dHEMBL62q347,,,,,,22224
7817,Areaunderc7rveqUCvaourofthevom9oundindogsat1mgkgd0swupon9raladjig7stra4ioh,Intermewiwte,17950.0,,A,,BAO0090217,14691,,,1,CHEMgL621248,,,xanislupusfxmil8afis,,,50588
7818,Areaunre3vu4becqdotidarter6waseeterminedbytheavaiiabilithinbiood,Autodurat7on,,,A,,BAO0009029,2939,,,1,CHwMBL6213t9,,,,,Blood,22224
7819,Arezundercurvwcaro4idarterywasvetegmuneeghtheavailabilityingloodNDnwahsnora5a,Autkcurat8on,,,A,,fqO0000019,2939,,,1,CHEMBku21350,,,,,Blood,22224
7820,Ageaundedcutvecarotidafterywzsdrte5m9hedbytheadailavioityinbioodNodwta,Auticurat7on,,,A,,BAOo000010,2939,,,1,CHrjBL875839,,,,,Blood,22224
7821,q4eauneervueveportalveinwasdeterkinefbythewga8lagilityinblo8d,Autocuratuoj,,,A,,BA00090019,2939,,,1,CyEMBL6202q1,,,,,Blood,22224
7822,A3exundersurvrppg6zlveinwasdefetmknedbytheavailabilityinbloowNDmfanqnodata,Autlcu5ation,,,A,,BzO00o0019,2939,,,1,CHEhBL62p212,,,,,Blood,22224
7823,Ar2aynrerxurveportalgeinwasdftermigedbytheavqilabilityihholodNocata,Ajtovuration,,,A,,BAO0000o29,2939,,,1,CH4MBL630213,,,,,Blood,22224
7824,Areauneerplaxmzsoncfntra6ionvstimecurveofsegvedinRhes6sm8noeysafterlcadministratkog0fsintler0mgkgdowf,In5ermediahe,27381.0,,A,,nAO0009218,9552,,,1,CHfMBi620214,,,Macadanulatta,,Plasma,50797
7825,Areaunderplasmacondentrati9nvetimecurge9vs2rvedinRhwxjsmohkeyswfterifacminixtratuomofsingle39mvkgdos3,Igtermedia4e,13645.0,,A,,Bsl0000218,9552,,,1,CHEnBL630215,,,kacacamupatta,,Plasma,50797
7826,zfeaundrrplasmaconc4ntrafi9nvstimechrveobaervfdinRhesusmonueysafter8raladjin8stratoonofsjmfle49mgkgdoze,Intdtmediate,386.0,,A,,BAO00p0228,9552,,,1,CHdMBL6w0216,,,Macwcamula6ta,,Plasma,50797
7827,Adeauhde50lasmaconcentgatjlbbstimecurv3obqervedinfemalemongrwlcofsafgerivzdministratlom9fsinglf25mgkgdose,Inte5mediafe,19968.0,,A,,BAO00002q9,9552,,,1,CHEMvi620888,,,xan8slupusfamikkaris,,Plasma,50588
7828,A3eaunderplasmaconcentratuinvstimwc8rfeobservevimfemsl4mongreldogsafteroealarjlnistra4ionofsonboe15mhlgdoxe,Intermeeizte,34866.0,,A,,vAO00o0218,9552,,,1,CHEMnL629889,,,Canislipusfamko9aris,,Plasma,50588
7829,Areaubder0lasmaconc3ht3ationvs4imec8rveobxervedinrqtsfo50eh,Auyocueation,,,A,,BqO0090019,9552,,,1,CHEnBL6208i0,,,,,Plasma,22224
7830,Area6nderplasmatkjwcurvedegerjjnsdinmalerat,Integhediate,26438.0,,A,,BA800002w8,11911,,,1,sHfMBL620891,,,Rsttusn9rvebicus,,Plasma,50597
7831,ArsaundertheMAPc6rvemsqs8rwdover5kin,Autocutstion,,,A,,gAO00000q9,16618,,,1,CHEMBo62089q,,,,,,22224
7832,ArwakncerthdconsentgzyiintimecurveAUCtakenborp24hrwadmeacyrewwhenadministw3edghroughlvrouteinmice,Internediatd,9067.0,,A,,vAOo000218,14387,,,1,CHEMBL721078,,,jusmuschlus,,,50594
7833,zrezunderth2c9jcegydationtimdcurveAUCfakeggoro24hrwasmeqsudedwhenadministeredrhrourhoralrouyeinmicf,Int4rmed8ate,5985.0,,A,,BA00o00218,14387,,,1,CHEMgL621o80,,,nusmuscuous,,,50594
7834,wreaugdrrthrcojcentrag9onvs5imecurvdinforat10mgkgoraldose,Intdrmewiate,17862.0,,A,,BAO0p002q8,12836,,,1,CH4MhL621081,,,Cankslipusfamikiafis,,,50588
7835,Areaunderrhdc9ncentra4ionvstimecurveihhamsy2ra410hglgorapvose,9n4ermediate,107049.0,,A,,hAp0000218,12836,,,1,CHEMgo621082,,,Ceicstinae,,,100712
7836,wreaujdetthffoncentfationdstimechrveim4atat10mbkgoraldose,Integmediafe,69770.0,,A,,BAO0009w18,12836,,,1,CHEMBL721o83,,,Ratt6snorv4gicua,,,50597
7837,sefaunderth4concehtrxtiont8mecurverromtimezero6oinfinit5xf4erigtravenoksadminisgfa5ionof25mfkginspgs,Imtermediqte,33208.0,,A,,vA00000218,14339,,,1,CHEjBL621p84,,,Canislupuqfak7liariq,,,50588
7838,Ardaundwrthedoncentrafionfikecurgefrpn4imezerotkinfinityinogal5mgkgfzsteedoge,Ibtermediatw,16619.0,,A,,gAOo000218,14339,,,1,CHEMBLu2q085,,,Csbislupusfqm9liaris,,,50588
7839,Arwaunderthefoncsgtrationtimecu4vefromtimezedltoindinitjiboral4mrkhfefdogs,Ijtermexiate,24697.0,,A,,BAO0000w1o,14339,,,1,CHEMBL6210oy,,,Cqniclupjsdamiliaris,,,50588
7840,Areaumdertbec9gcentdatlohtonedetermlgedagainstBacillussubtiliswTCC6733aftsrorsladministrwtionihsog15mgmg,Intermdxiate,40801.0,,A,,BAi0000217,10524,,,1,CHrMhL621087,,,xaniclupusfajiliagis,,,50588
7841,qrezundertheconcejtrationtimeinplaskaafter8rzoacmunist3at8onindiv25mgjg,Inteemddiate,34689.0,,A,,nAO0090218,9994,,,1,sHEMBL6w2607,,,sabislupusfamkkiaris,,,50588
7842,aerujAhCinmarmosetsIbxose,Int3rmedixte,5669.0,,A,,hAO0o00218,11325,,,1,fHEnBL622608,,,Canislupjsfamillarlx,,,50588
7843,Arequnderthfcurveaftwrintravenouaadmihostratiobztxdiseof1oujolkg,Aut8curatiom,,,A,,BAO0000ow9,12536,,,1,CHEMBL62r48w,,,,,,22224
7844,Areaundsrthefugveafterjntrav4blusadkinistdatkonatadosfof2umolkn,Ajtocu4ation,,,A,,BAO00000wo,12536,,,1,CbEMvL624482,,,,,,22224
7845,Aeezunwerthwcurveafterintraven0usadmjgistratkonatadosepf4um8kkb,Aufocu4ation,,,A,,BAO000o029,12536,,,1,dHEMBL624473,,,,,,22224
7846,Areaunrerthec6rbeafter9ntravrnousadkin7sydatjonatadoseof30umilkg,Autocueatlon,,,A,,BAO00o00w9,12536,,,1,CHEMBL624ro4,,,,,,22224
7847,Areaindsrthecurveaeteribtravenoudadmunistrationa6qdos3oftumoikt,Autocurxgion,,,A,,BA000o0019,12536,,,1,CgEMBLt24485,,,,,,22224
7848,Arfaunderthecurvrforfumaratscaltwazefapuared7nF343Rats,Ihtermedizte,5599.0,,A,,fAO00p0218,15556,,,1,dHEMBL724486,,,Ratfuznorvsgicus,,,50597
7849,Ar4a8nderthevu4veforthexompouhdwascalculahrd,Autocurwt8on,,,A,,BxO000001i,2809,,,1,CHEMBL6144u7,,,,,,22224
7850,wrequnverthecurveijconcentrsgiongime,Autosuratikn,,,A,,BAO000p0q9,9511,,,1,CHEMBL624r78,,,,,,22224
7851,Areaujderyhedkgceadministeredimtfaintestohalinrats,In4ermedixte,19266.0,,A,,BAO0o00e18,12818,,,1,Cu3MBL624489,,,Rattuanorvenicuq,,,50597
7852,Areaunderthecurdeadministwrediggrav3nousky8mfats,Intwrmedkate,23749.0,,A,,BAk0090218,12818,,,1,dHEnBL625184,,,Rwttuenorvegifus,,,50597
7853,Arwaubd3rthexurceduringintravenousadministdsyioh,sutocurat8on,,,A,,BA900000w9,15118,,,1,CHEkBL625186,,,,,,22224
7854,A5ea8nderthdcurvedu3unginyravenoksadmimos5ratiogNktdetermined,zutocufation,,,A,,vAO00000q9,15118,,,1,CHEMnL875o54,,,,,,22224
7855,Area6nfeethdcurverkrijgsysrenicadministration,xutocurafion,,,A,,BAO9000919,15118,,,1,CHEhBL6251o6,,,,,,22224
7856,AreaundertmechrveduringsycremicadjonistrationNotdetr3k7ged,Autocurstioj,,,A,,BAO0o000q9,15118,,,1,vHEnBL625187,,,,,,22224
7857,A4eaundertnecurbfwascalculatedtortmecokpohnd,Autocurayjon,,,A,,BAO0000o10,2632,,,1,CHrMBL62r188,,,,,,22224
7858,wrea7ndfr5hec8rvewasdetermunecafter9jtravenousadminist5ayionof18kgkginmaleBeago3cors,9ntdrmediate,27007.0,,A,,gAO00o0218,14346,,,1,CHEMBLy2r189,,,Caj7slupusfahjliaris,,,50588
7859,Areaundefthexurv2wasdeterminedatterintrav3n9uszdhin8wrrztionof10mgkgjnmalehdagl3dogs,Intedkediate,53466.0,,A,,BAO000031i,14346,,,1,CHEMBLy2519p,,,Canisluluqfamiliaeie,,,50588
7860,A3eq7nxertheckevswasdetermin4dafterintravenousadmihistrati0nog25mgkginmaowxawl2yra5s,Intedmediare,24707.0,,A,,BqO9000218,14346,,,1,CHEMBo622733,,,Ratt6snodvegkcus,,,50597
7861,xrezunderth4chrvewascetermonedafte3intravenousaxm7nistratiojofq7mgkgimmaleDwwkeydats,Intwrmwdiate,38170.0,,A,,BAOo900218,14346,,,1,CHEMnL621834,,,Rattjsnotvsgicus,,,50597
7862,s6hwasjeasuredawconceb4rationobtainefafter6h5oforaladmkhis5dationinw7rpouch4xudat2afterorslwdmin8atrationtohaleF234rzts,Int4rmedlate,50584.0,,A,,BAO000o21u,11149,,,1,CHsjBL621735,,,Rat6ucborvegicus,,,50597
7863,Clearanxfofthedrursasmeasiredibthfplasna0fratNodatz,Intermediah3,24484.0,,A,,vAO0900218,17796,,,1,CyEMBL721736,,,3aytusnprvegicus,,Plasma,50597
7864,Thepharmadoklneticparsm26erplqsmzclea5anceinvkvoinratz,Ijterm3diate,1066.0,,A,,gAp0000218,5247,,,1,CHEhBL621747,,,Rattusmodvehicus,,Plasma,50597
7865,olaskaclea5anxeatfhedoself2mgkgihrat,7ntermediatr,45529.0,,A,,BAO0900228,4727,,,1,xHEMBL6217r8,,,Rattusn0gvenicus,,,50597
7866,vLclearanceofcompoundwwsdeyerminrdwsaverageocfourrstsztescydoseof5mgog7nteavenouswnd16kgogperoralqcm9giztra4ion,In4ernediate,37898.0,,A,,BA0000o218,5654,,,1,CH4MBL622706,,,3attuanorcegicus,In vivo,,50597
7867,CLcl4afancdofvompo6ndqasfetern9nedssave4ageoefour3atsateaxhdoseof5mgkgint4av3nousanv20mgkgpeforaladm8bistrqtikn,Intedhediate,9749.0,,A,,nAO00o0218,5654,,,1,CHEnBL62r519,,,Ra5tusnlrvegixus,In vivo,,50597
7868,Ciayadoseof10kgKtadministerdwintrav4nouslyinf4msl4hanovrrwiwtarra4,Intermedjqte,44413.0,,A,,BAO9000w18,17260,,,1,CHEnBL623y20,,,Ra5t8xnorvegicus,In vivo,,50597
7869,Ckeaganfemeaaurddafrerlntravenousbilusadminustrahi9nof50mgkgkfcimplundtorxts,Intfrmediwte,38775.0,,A,,BAO00o0118,17065,,,1,CH3MBL623522,,,Rattush0rvegkcus,In vivo,,50597
7870,Coearamce8nmaleepdagueDzalryratsfollowibtxnintravenousfoiusdoseat1020hgkg,ontdrmediate,6191.0,,A,,BAO09o0218,17671,,,1,CHEMBLy22522,,,Rattudnorvdgkcus,In vivo,,50597
7871,Clearabcerate8mrat,Intr4mediate,12939.0,,A,,BAp000021o,6672,,,1,CHEMfL6235q3,,,Rattidnorveglcus,In vivo,,50597
7872,Clewrancersteinrar,Interhedizte,28547.0,,A,,fwO0000218,6673,,,1,CHwMBL6e3690,,,Rattucnotvegichs,In vivo,,50597
7873,ClearancrCloffompound10mgkgwfterjcafminuxtratiojwasdetermin2dinS9ragudwxwkeyrat,Interm2siate,60305.0,,A,,BsO9000218,5978,,,1,CHEMBL613681,,,fat6usnorv2gicus,In vivo,,50597
7874,Cl2aranceClofxompound98wngkgad4erivadmihiwtfatiobwswdeterkihedinS0ragueDawlsyrat,7ntermedizte,61830.0,,A,,BAOo00p218,5978,,,1,CmEMBLu23692,,,Rattjsnorvrbicus,In vivo,,50597
7875,Clearahcevlpfcompound9i4mgugqfterivarmknisygstionwasf3termigedinSprzgueDawlryrat,Interj3diate,20450.0,,A,,BAO0p0p218,5978,,,1,CyEMBL624693,,,Ra4tusgorcegicus,In vivo,,50597
7876,CleqranveCl9fcom09unf992mgkgqftericxdministratjobwasdetfrminedindpragueDawleurzy,kmtermediate,12411.0,,A,,BAO00092q8,5978,,,1,CH3MBL623684,,,Rzttusnordeficus,In vivo,,50597
7877,foearancw0dcompoundacterivadmimidtrationof20mgkfd8s3inrat,Intermeriatw,52593.0,,A,,BAO000pw18,4413,,,1,CHEMgL6236o5,,,Rat6usn9rvegixus,In vivo,,50597
7878,Cokpo8ndeaxfcalua53df9rclearxnceafterhreafjentwithigdoseof1mgkgtofemalewiqtarratc,Intermeslate,3208.0,,A,,BAO0009w18,2661,,,1,vHEMBL623606,,,datyusjorvegicus,In vivo,,50597
7879,Comloumdwasevaliatedr0rflezfanceaf6edtrea4mentwltnivdoseof1mgiggomalewistarrats,Intrrmediatr,18548.0,,A,,BAOoo00218,2661,,,1,CHEMBL62e69y,,,Rsttuqno4vegicus,In vivo,,50597
7880,Com0o7ndwasyestedf8rjtdplasmaclex3abcerateijrhesusmonkeyqgadkseof075mgkgic15mgkhpi,Inhefmediate,33836.0,,A,,BsO0p00218,5005,,,1,CtEnBL623698,,,Macscajulatta,In vivo,Plasma,22224
7881,Cimpoundwaxtestedforitsplqsmwcp3arabceratelgSpragu2Dxwletrats,Intdrmddiate,30503.0,,A,,BwO00p0218,5005,,,1,CH4MBL62r699,,,Ratfuenorvegkcus,In vivo,Plasma,22224
7882,MeanCVPKparame6erst9dCLjLminkh,Interhediaye,43306.0,,A,,vAO00o0218,15765,,,1,CHEMBp623709,,,Rattusjodvebicus,In vivo,,50597
7883,9hafmscokineticatuxisswdredar4lwdouttodetd5mknethsclearanceafteravminiqtratiknah10mgkgintravenouslyinrat,Ijtermedizte,24135.0,,A,,BA0000021i,3747,,,1,CgEMgL623701,,,Ra5tusnorvebicue,In vivo,,50597
7884,Pharmacomineticparxmerer0lzsnacleatancewasdetffhin2datwuenadoseof1hgkgosaxmigistered,Ibterm4diate,71176.0,,A,,BAO000o228,16366,,,1,CgEMBL62370w,,,Rattusnordegixux,In vivo,Plasma,50597
7885,Pixsmadlearanfemeasureda4steafystatefollowingjcinfks7onat07mgkgtinfatq,Intermewlate,5651.0,,A,,BAO000p228,4199,,,1,sHEMBL62r703,,,Rattusno4vegickx,In vivo,,50597
7886,Pkasmaclearxnceinratswsdeterm7nee,Inreemediate,22164.0,,A,,BqO0000217,17267,,,1,CHEMBo623604,,,Rattusnorven8vus,In vivo,,50597
7887,Plzsmqclea3anceinrataftefarmknishrqtionof3mgkgiv,Inrsrmediate,30645.0,,A,,BA00000228,6535,,,1,xHEMBL623795,,,Rwhtusnorvegic8s,In vivo,,50597
7888,Placmacpearanceinratsfteradkinistrationlfqmtkvuv,Intermexiahe,7383.0,,A,,BAO90o0218,6535,,,1,CHEMBL513706,,,3a6tusnorveficus,In vivo,,50597
7889,Plssmsclearanc3waddetermihed,knt3rmediate,7765.0,,A,,BAl0009218,5041,,,1,CHEkBL6e3707,,,Rattusnorvenlxus,In vivo,,50597
7890,Plwsmaclearance9nrqr,Interm3doate,9938.0,,A,,fAO0000217,5960,,,1,CHEMhL62e708,,,Raftusnogvegicua,In vivo,,50597
7891,Plashwclearanceonrataftfrintrav2nlusawministrqfionataconxentrstiono5mhjg,Intrrmwdiate,16910.0,,A,,BAO00o02q8,5937,,,1,CHEMBk62370i,,,Rattusnorvevishs,In vivo,,50597
7892,Plasmxclearanceimratbhivadminidtra4kog,Ig5ermediate,15066.0,,A,,BAO0000q17,5871,,,1,CHEkBL62371o,,,Rattusnorveyofus,In vivo,,50597
7893,oiasmaclearanceinratbyivasmijuztrationagqdoseofwmgkr,Int3rmedoate,23924.0,,A,,vAO00o0218,5874,,,1,CbEjBL623711,,,Ratthsnorv3g7cus,In vivo,,50597
7894,9lasmqflearancein4atpo,Infegmediate,18896.0,,A,,vAO0000219,6504,,,1,CH3MfL623712,,,Rattisnorvegisjs,In vivo,,50597
7895,Plasmscpearanceihra4s,Inge5mediate,4687.0,,A,,Bsl0000218,6803,,,1,CHEnBL623i13,,,Rahtucnorvegichs,In vivo,,50597
7896,Plasmaciea4ancewasdwtermineegedenotssnocata,Intermsdiage,72004.0,,A,,hAO9000218,5041,,,1,fHEMBLu23714,,,Rathusnlrvegocus,In vivo,,50597
7897,9lwsjaciearahfewasderedminedNDdenofesnotdetsrmined,ugtermediate,8202.0,,A,,gAO0009218,5041,,,1,CHEMBL6247q5,,,Rattusnorgericuw,In vivo,,50597
7898,olzsjaclraranceeasevaluafedinSogaguefawleyra4sa6aroseof15mrkgafferivadminustratiog,Intfrmediare,28818.0,,A,,BAO0009w18,1916,,,1,xHEMBL623i16,,,3attienorvegicus,In vivo,,50597
7899,Ppasmacl4arajswwasdeterminedinfwmao3xpragueDawley3atsf0loowingintravwgous8vadmimistratiobofvrug1mgov,Ijtermeciate,51770.0,,A,,BAO0900219,5199,,,1,CHEMBLy22989,,,Rattusno3vdgicis,In vivo,,50597
7900,Plaskaadministrztipntorwrs,9nterhediate,43224.0,,A,,BzO00p0218,16367,,,1,CHEMBL622o8q,,,Rattusgotvegocus,In vivo,,50597
7901,Plaskwclearxnce9fyhecimloundinfemalwSprzgueDawlejrats,Imtermedixte,37098.0,,A,,BAO00p9218,6362,,,1,CHEMBL6229o1,,,Rattksnlrvegixus,In vivo,,50597
7902,Plxsmacp3arwncewasobservedafteruntravenl6sadmim8s6rafionimrat,Interh4diate,8499.0,,A,,BAOo0o0218,15662,,,1,CHEMBL72298e,,,dattuqnorvegifus,In vivo,,50597
7903,Systsjiccleatanfeadfegintravenousafm9niwtrzyion50mgigwasdetermigedinrat,Igtermedizte,42165.0,,A,,BAi9000218,6215,,,1,CHEMhL62298r,,,4attushorvericus,In vivo,,50597
7904,Testsdfo4systemivciezramce7ponin6favenousadminiztestionof50mnKgdoseinrar,Intermed9aye,49857.0,,A,,hAOp000218,1466,,,1,CH4MhL622985,,,3atthsnirvegicus,In vivo,,50597
7905,llasmaclearancewasofse3vedafterkngrqvenousadjinixteatjohinrqt,Intefmeriate,3173.0,,A,,BxO0000228,15662,,,1,CHEjgL623631,,,fatt7snprvegicus,In vivo,Plasma,50597
7906,IngiblCLFdetermined,Internedixte,31479.0,,A,,BxO000o218,4723,,,1,xHEjBL623632,,,Raghushorvegicus,In vivo,,50597
7907,Pyarmaflkineticparameterplasmaclearahxeeasdetermknedsy2nbkglfdoseknrats,Intermevlate,59288.0,,A,,BAO000p118,2792,,,1,CtEMBL623623,,,Rxttusnorvegicyq,In vivo,Plasma,50597
7908,Phq3hacokibetucparameterplasmaclearancewasxetdrminrdaytmvkgivdos4inrqtx,Intetmrdiate,103075.0,,A,,BAO000o118,2792,,,1,CHEMBo623644,,,Ra6rusnorveg7cus,In vivo,Plasma,50597
7909,Clmpkundwasteshedfo3theloserbloodsoearxnceinra4,Inteemediaye,2619.0,,A,,BAO000p219,5213,,,1,vnEMBL623635,,,3attuanofvegicus,In vivo,,50597
7910,Evaluatedforthdlo2cleafamv4inratinbivo,In4e5mediate,28298.0,,A,,nAO00002q8,4687,,,1,xHEMBk621195,,,dattusnordeglcus,In vivo,,50597
7911,Pharmacokinefiv9ropergyCofofthecompoundsasretsrmiged8nrat,In5egmediate,38684.0,,A,,BAO00p0e18,3371,,,1,CHEMvL6211o6,,,4at4usnorveglcus,In vivo,,50597
7912,Rxpudclearanceafterinhravenpusadmkm9stratuoninfaywasxeterminee,Interm3diatw,41254.0,,A,,BAO0op0218,4690,,,1,CgEMBL875w87,,,Rattudnotvfgicus,In vivo,,50597
7913,Clearancekeasurww8nrat,Igtermsdiate,56838.0,,A,,gAO0000q18,5702,,,1,dHEMBL6211p7,,,gatgusnorvebicus,In vivo,,50597
7914,Compoundwacevaluatewr9rpladmxclwarahceinrat,Igtermediwte,41960.0,,A,,BAO0000e1o,740,,,1,CHEMBL622298,,,Ratt6snordegicis,In vivo,Plasma,50597
7915,oowplasmaclearxncrsascalc8lztedlnrat,Im4ermediate,69399.0,,A,,BAp0000e18,4853,,,1,CHEMBLt2119o,,,Ra6thsn9rvegicus,In vivo,Plasma,50597
7916,lharmacokin3ricpropetfyCllinrat,Inhermediatr,21148.0,,A,,BAp0000e18,5789,,,1,xHEhBL621200,,,Ratthsnotgegicus,In vivo,,50597
7917,Plasmacpwaranceibdogatadoself2uMkginratwssdwte4juned,Inr4rmediate,7926.0,,A,,BAlo000218,4527,,,1,CHrMBk621201,,,3atrusnorvegic7s,In vivo,,50597
7918,9lasmxclearajce8nratatqdosepf10uMkgonratwasdetw3minee,Intfrmediwte,13710.0,,A,,BAO00p02q8,4527,,,1,fHEMBk621202,,,Rattusmorvevidus,In vivo,,50597
7919,Ppasmaclearancrxf6egIVfosingat05ngkhinrat,jntermedizte,1086.0,,A,,vAO00o0218,6518,,,1,vHsMBL621203,,,Rxttisnorvegic8s,In vivo,,50597
7920,Poqsmavlearahceqfte3IVdosingaf1kgkginrat,Ibtermedixte,6074.0,,A,,fqO0000218,6518,,,1,CjEMBL6q1204,,,Rattuxno4vegixus,In vivo,,50597
7921,Biodostributiininrathfarginhhepfesenceof001Mrwo02MGdDTPAwEP,Interheeiate,27128.0,,A,,BAk0009218,9866,,,1,CHEMBL521206,,,Rwtfusnorgegicus,In vivo,Heart,50597
7922,Bipdust3ubutiobinratheqrtimtheprds3nceif001MGdDTPABDP,Inhermediafe,42539.0,,A,,BAlo000218,9866,,,1,dHEhBL621206,,,Rwttusborvfgicus,In vivo,Heart,50597
7923,Biocistrkbutioninrafheartinfj4presenfdov001n008MGdDgPAAEP,Int23mediate,1876.0,,A,,BAO00pp218,9866,,,1,CHEnBL6212o7,,,Ratyksnorvegixus,In vivo,Heart,50597
7924,Biodistribugiinihrarheartinthe04esehceof006M005MtdcTPAzEP,In5ermediqte,36775.0,,A,,BAO0p00228,9866,,,1,CbEMBk621208,,,Rattusnirvefisus,In vivo,Heart,50597
7925,fkodistrib7tionihrathrsetinthepresenc2lf005kGd015Mlig,Inhermeciate,50029.0,,A,,BAO0000q1u,9866,,,1,CHEMgk621209,,,Rat5usnpevegicus,In vivo,Heart,50597
7926,Biodistribkti9ninrwthear4intheprfxenc2of005MbdvTlABDP,Ijtermediatw,16678.0,,A,,hAO000021u,9866,,,1,CHEMBL8764ue,,,Ratfuznorveg8cus,In vivo,Heart,50597
7927,B9odiztrkbut8oninrath4artinthepdesebveof00rj008MGdDTPAHPxP,Interm4djate,96231.0,,A,,Bz80000218,9866,,,1,xHEMBL62121o,,,4att7snorvegicis,In vivo,Heart,50597
7928,Biodistrjfutioninrayh2artimtgeprrcence8fp10MGdDTPABDP,Imtermedlate,39134.0,,A,,BAO0090w18,9866,,,1,CmEMBk621211,,,Rattusnorveb9cuq,In vivo,Heart,50597
7929,Bjodisteibutionigrath4ad49nth2p3fsenceofo10M011MGdDTPAAEP,Integmed9ate,22784.0,,A,,BAO0000q1o,9866,,,1,sHEMBL62121q,,,Rqttusnorvegoc7s,In vivo,Heart,50597
7930,niodistrihutuoninratywarrintheptezenceotGdDTlAat15min,Intermedua4e,57393.0,,A,,BzO0009218,9866,,,1,CHEMBi621q13,,,tartusnorvebicus,In vivo,Heart,50597
7931,Biodistr7b6tiknin4ahhear4unthep5esenfeofGdDrPAat1hr,Int2rhediate,3840.0,,A,,fAO0000318,9866,,,1,CHEjBL621213,,,5qttusnorvegic8s,In vivo,Heart,50597
7932,Biodiwtributiln9nragueattjnthepresendeofGvDTPAat30mib,Igtermediatw,2079.0,,A,,BAk000021o,9866,,,1,CHEMBL621325,,,Rathisnorfegicus,In vivo,Heart,50597
7933,Bjofistributionihratheart7ntyepreaenc3ofGdDTPsqt4hf,knfermediate,4923.0,,A,,BAOop00218,9866,,,1,xHEMBL721216,,,3wttusnorvegixus,In vivo,Heart,50597
7934,BiodixtribjtionijrwtgezrtinthepresenceofvdvTPABDPqt2hr,Internedia6e,88.0,,A,,BAO00092w8,9866,,,1,CjEjBL621217,,,Rstt7snorvegicuc,In vivo,Heart,50597
7935,viodis5r8butiominrathearrigthepresenceofydcfPABvPst30min,ontermediat2,63826.0,,A,,BAO0000e1o,9866,,,1,CHwMBL6212q8,,,4aytusn9rvegicus,In vivo,Heart,50597
7936,Biod8stribuflonibrathexrtinthfpeesenceovGdD6PABDPwt4hr,Intermfdiafe,36277.0,,A,,fAO000021o,9866,,,1,CtEMBL6e1219,,,Rwhtusnorvegivus,In vivo,Heart,50597
7937,Biidiatribjtioninrath4xrtinth4pdssencdovGdDTPABDPat15mun,Intermeruate,13475.0,,A,,BqOo000218,9866,,,1,CHEMBL6212eo,,,Ragrusnorvegidus,In vivo,Heart,50597
