Fiscal year,Sector name,CIDA business delivery model (old),Indigenous issues (marker),CountryRegion name,Programming process (new),Section name,Organisation ID,Organisation sub-class,Fund centre name,Fund centre ID,Untied amount(Project-level budget),Organisation name,Desertification (marker),Biodiversity (marker),Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Division name,Section ID,Regional program (marker),FSTC percent,IRTC percent,CFLI (marker),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker),Climate change mitigation (marker),Participatory development and good governance
2009/2010,Basic drinking water supply,Responsive,0,Senegal,Uncoded: Pre-APP,Senegal Program,1001302,UNITED NATIONS,Senegal,4238,9523000.0,UNICEF - United Nations Children's Fund,0,0,A034026001,Terminating,9523000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4233,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Basic sanitation,Responsive,0,Senegal,Uncoded: Pre-APP,Senegal Program,1001302,UNITED NATIONS,Senegal,4238,9523000.0,UNICEF - United Nations Children's Fund,0,0,A034026001,Terminating,9523000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4233,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Forestry development,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Forestry education/training,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Fishery development,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Small and medium-sized enterprises (SME) development,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Cottage industries and handicrafts,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Environmental policy and administrative management,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Flood prevention/control,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Environmental education/training,Responsive,0,Indonesia,Uncoded: Pre-APP,OAI Indonesia and SEA Regional,1000499,NGO,Indonesia,4127,7300000.0,Oxfam Canada,0,1,A034028001,Operational,7300000.0,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,1.0,0.0,0,1,Not PBA,2,0,1,1
2009/2010,Security system management and reform,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Oil and gas,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Environmental policy and administrative management,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Security system management and reform,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Oil and gas,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Environmental policy and administrative management,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Security system management and reform,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Oil and gas,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Environmental policy and administrative management,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Security system management and reform,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Oil and gas,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Environmental policy and administrative management,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Security system management and reform,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Oil and gas,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Environmental policy and administrative management,Responsive,1,South America,Uncoded: Pre-APP,South America,1001306,IFI,Peru,4424,500000.0,World Bank,0,0,A034031001,Closed,500000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,1.0,0.0,0,1,Not PBA,0,0,0,0
2009/2010,Public sector policy and administrative management,Responsive,0,Haiti,Uncoded: Pre-APP,Ha�ti & Dominican Republic Section,1001291,REGIONAL ORGANIZATION,Haiti,4452,15599843.0,Organization of American States,0,0,A034034001,Closed,15599843.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,0.7,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Elections,Responsive,0,Haiti,Uncoded: Pre-APP,Ha�ti & Dominican Republic Section,1001291,REGIONAL ORGANIZATION,Haiti,4452,15599843.0,Organization of American States,0,0,A034034001,Closed,15599843.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,0.7,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Human rights,Responsive,0,Haiti,Uncoded: Pre-APP,Ha�ti & Dominican Republic Section,1001291,REGIONAL ORGANIZATION,Haiti,4452,15599843.0,Organization of American States,0,0,A034034001,Closed,15599843.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,0.7,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Statistical capacity building,Responsive,0,Haiti,Uncoded: Pre-APP,Ha�ti & Dominican Republic Section,1001291,REGIONAL ORGANIZATION,Haiti,4452,15599843.0,Organization of American States,0,0,A034034001,Closed,15599843.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4449,0,0.7,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Health policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,10050,FEDERAL,Democratic Republic of Congo,4298,2000000.0,Department of Foreign Affairs and International Trade,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Health policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,1012454,SUPPLIER OF GOODS/SERVICES,Democratic Republic of Congo,4298,2000000.0,AMJ Campbell International,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Health policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,COOPERANT,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Health policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,Unknown,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Public sector policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,10050,FEDERAL,Democratic Republic of Congo,4298,2000000.0,Department of Foreign Affairs and International Trade,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Public sector policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,1012454,SUPPLIER OF GOODS/SERVICES,Democratic Republic of Congo,4298,2000000.0,AMJ Campbell International,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Public sector policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,COOPERANT,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Public sector policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,Unknown,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Democratic participation and civil society,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,10050,FEDERAL,Democratic Republic of Congo,4298,2000000.0,Department of Foreign Affairs and International Trade,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Democratic participation and civil society,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,1012454,SUPPLIER OF GOODS/SERVICES,Democratic Republic of Congo,4298,2000000.0,AMJ Campbell International,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Democratic participation and civil society,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,COOPERANT,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Democratic participation and civil society,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,Unknown,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Environmental policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,10050,FEDERAL,Democratic Republic of Congo,4298,2000000.0,Department of Foreign Affairs and International Trade,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Environmental policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,1012454,SUPPLIER OF GOODS/SERVICES,Democratic Republic of Congo,4298,2000000.0,AMJ Campbell International,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Environmental policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,COOPERANT,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Environmental policy and administrative management,Directive,0,"Congo, Dem Rep.",Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,Unknown,Democratic Republic of Congo,4298,2000000.0,Information not available,0,0,A034037001,Closed,2000000.0,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Burundi,Uncoded: Pre-APP,Central Africa & Great Lakes Program,10050,FEDERAL,Rwanda,4302,1723706.43,Department of Foreign Affairs and International Trade,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Burundi,Uncoded: Pre-APP,Central Africa & Great Lakes Program,1000948,SUPPLIER OF GOODS/SERVICES,Rwanda,4302,1723706.43,D�M�NAGEMENT OUTAOUAIS INC.,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Burundi,Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,CONSULTANT,Rwanda,4302,1723706.43,Information not available,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Burundi,Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,Unknown,Rwanda,4302,1723706.43,Information not available,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Rwanda,Uncoded: Pre-APP,Central Africa & Great Lakes Program,10050,FEDERAL,Rwanda,4302,1723706.43,Department of Foreign Affairs and International Trade,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Rwanda,Uncoded: Pre-APP,Central Africa & Great Lakes Program,1000948,SUPPLIER OF GOODS/SERVICES,Rwanda,4302,1723706.43,D�M�NAGEMENT OUTAOUAIS INC.,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Rwanda,Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,CONSULTANT,Rwanda,4302,1723706.43,Information not available,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Multisector aid,Directive,0,Rwanda,Uncoded: Pre-APP,Central Africa & Great Lakes Program,Information not available,Unknown,Rwanda,4302,1723706.43,Information not available,0,0,A034038001,Closed,1723706.43,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,1.0,0.0,0,1,Not PBA,1,0,0,1
2009/2010,Promotion of development awareness,Responsive,0,Canada,Uncoded: Pre-APP,Education and Knowledge,1000901,NGO,Global Classroom Initiative,2239,0.0,Alternatives Inc.,0,0,A034041001,Closed,51500.0,B6100,KFM Partnership for Develop. Innovation,D6220,KED Engaging Canadians,S6222,0,0.0,0.0,0,1,Not PBA,1,0,0,0
2009/2010,Public sector policy and administrative management,Responsive,0,Central America,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Formal sector financial intermediaries,Responsive,0,Central America,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Business support services and institutions,Responsive,0,Central America,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Small and medium-sized enterprises (SME) development,Responsive,0,Central America,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Public sector policy and administrative management,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Formal sector financial intermediaries,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Business support services and institutions,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Small and medium-sized enterprises (SME) development,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Public sector policy and administrative management,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Formal sector financial intermediaries,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Business support services and institutions,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Small and medium-sized enterprises (SME) development,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
2009/2010,Public sector policy and administrative management,Responsive,0,Caribbean,Uncoded: Pre-APP,Caricom - Adm,1001306,IFI,Caribbean Region,4434,19950000.0,World Bank,0,0,A034045001,Operational,19950000.0,B4400,NGM Americas,D4400,NDD Americas Programming,S4429,1,0.9,0.0,0,1,Not PBA,0,0,0,1
