tid,assay_type,tissue_id,variant_id,cell_id,confidence_score,assay_strain,bao_format,assay_id,src_id,relationship_type,doc_id,assay_category,src_assay_id,curated_by,assay_subcellular_fraction,assay_test_type,chembl_id,description,assay_organism,assay_tissue,assay_tax_id,assay_cell_type
50594,A,160.0,,,1,,BAO_0000218,5886,1,N,7767,,,Intermediate,,In vivo,CHEMBL621898,Biodistribution in large intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Intestine,10090.0,
50594,A,2107.0,,,1,,BAO_0000218,5887,1,N,7767,,,Intermediate,,In vivo,CHEMBL621899,Biodistribution in liver was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Liver,10090.0,
50594,A,2107.0,,,1,,BAO_0000218,5888,1,N,7767,,,Intermediate,,In vivo,CHEMBL621900,Biodistribution in liver was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Liver,10090.0,
50594,A,2107.0,,,1,,BAO_0000218,5889,1,N,7767,,,Intermediate,,In vivo,CHEMBL621901,Biodistribution in liver was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Liver,10090.0,
50594,A,2048.0,,,1,,BAO_0000218,5890,1,N,7767,,,Intermediate,,In vivo,CHEMBL621902,Biodistribution in lung was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Lung,10090.0,
50594,A,2048.0,,,1,,BAO_0000218,5891,1,N,7767,,,Intermediate,,In vivo,CHEMBL621903,Biodistribution in lung was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Lung,10090.0,
50594,A,2048.0,,,1,,BAO_0000218,5892,1,N,7767,,,Intermediate,,In vivo,CHEMBL622587,Biodistribution in lung was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Lung,10090.0,
50594,A,2385.0,,,1,,BAO_0000218,5893,1,N,7767,,,Intermediate,,In vivo,CHEMBL620285,Biodistribution in muscle was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Muscle tissue,10090.0,
50594,A,2385.0,,,1,,BAO_0000218,5894,1,N,7767,,,Intermediate,,In vivo,CHEMBL875285,Biodistribution in muscle was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Muscle tissue,10090.0,
50594,A,2385.0,,,1,,BAO_0000218,5895,1,N,7767,,,Intermediate,,In vivo,CHEMBL620286,Biodistribution in muscle was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Muscle tissue,10090.0,
50594,A,,,,1,,BAO_0000218,5896,1,N,7767,,,Intermediate,,In vivo,CHEMBL620287,Biodistribution in pancreatic tissue was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,,10090.0,
50594,A,,,,1,,BAO_0000218,5897,1,N,7767,,,Intermediate,,In vivo,CHEMBL620288,Biodistribution in pancreatic tissue was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,,10090.0,
50594,A,,,,1,,BAO_0000218,5898,1,N,7767,,,Intermediate,,In vivo,CHEMBL620289,Biodistribution in pancreatic tissue was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,,10090.0,
50594,A,160.0,,,1,,BAO_0000218,5899,1,N,7767,,,Intermediate,,In vivo,CHEMBL620290,Biodistribution in small intestine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Intestine,10090.0,
50594,A,160.0,,,1,,BAO_0000218,5900,1,N,7767,,,Intermediate,,In vivo,CHEMBL620291,Biodistribution in small intestine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Intestine,10090.0,
50594,A,160.0,,,1,,BAO_0000218,5901,1,N,7767,,,Intermediate,,In vivo,CHEMBL620292,Biodistribution in small intestine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Intestine,10090.0,
50594,A,2106.0,,,1,,BAO_0000218,5902,1,N,7767,,,Intermediate,,In vivo,CHEMBL620293,Biodistribution in spleen was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Spleen,10090.0,
50594,A,2106.0,,,1,,BAO_0000218,5903,1,N,7767,,,Intermediate,,In vivo,CHEMBL620294,Biodistribution in spleen was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Spleen,10090.0,
50594,A,2106.0,,,1,,BAO_0000218,5904,1,N,7767,,,Intermediate,,In vivo,CHEMBL618614,Biodistribution in spleen was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,Mus musculus,Spleen,10090.0,
50594,A,945.0,,,1,,BAO_0000218,5905,1,N,7767,,,Intermediate,,In vivo,CHEMBL618615,Biodistribution in stomach was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,Mus musculus,Stomach,10090.0,
50594,A,945.0,,,1,,BAO_0000218,5906,1,N,7767,,,Intermediate,,In vivo,CHEMBL618616,Biodistribution in stomach was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram,Mus musculus,Stomach,10090.0,
80012,F,,,622.0,1,,BAO_0000219,5907,1,N,2036,,,Expert,,,CHEMBL618617,Cytotoxicity against A-172 human tumor cell lines,Homo sapiens,,9606.0,A 172
80012,F,,,622.0,1,,BAO_0000219,5908,1,N,2357,,,Intermediate,,,CHEMBL618618,Compound was evaluated for the in vitro cytotoxicity against A-172 human glioblastoma cell line,Homo sapiens,,9606.0,A 172
80014,F,,,623.0,1,,BAO_0000219,5909,1,N,1457,,,Intermediate,,,CHEMBL618619,Antiproliferative activity of compound was tested against rhabdomyosarcoma (A-204) human tumor cells,Homo sapiens,,9606.0,A204
81034,F,,,478.0,1,,BAO_0000219,5910,1,N,4379,,,Intermediate,,,CHEMBL618620,Tested for antiproliferative activity against A-2780 tumoral cell line,Homo sapiens,,9606.0,A2780
80018,F,,,455.0,1,,BAO_0000219,5911,1,N,1093,,,Intermediate,,,CHEMBL618621,Inhibitory concentration against melanoma A-375 cell line for cytotoxicity was determined,Homo sapiens,,9606.0,A-375
80018,F,,,455.0,1,,BAO_0000219,5912,1,N,12152,,,Intermediate,,,CHEMBL618622,Tested in vitro against A-375 cell line human melanoma,Homo sapiens,,9606.0,A-375
80019,F,,,797.0,1,,BAO_0000219,5913,1,N,16464,,,Expert,,,CHEMBL618623,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5914,1,N,16464,,,Intermediate,,,CHEMBL618624,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5915,1,N,16582,,,Expert,,,CHEMBL618625,In vitro cytotoxicity against human non small-cell-lung cell line A-427.,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5916,1,N,16464,,,Intermediate,,,CHEMBL618626,Cytotoxicity against A-427 nonsmall lung cell line using MTT colorimetric assay; NE is no effect at 1x 10 E-5,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5917,1,N,10413,,,Intermediate,,,CHEMBL618627,Antitumor activity on A-427 lung carcinoma cell lines,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5918,1,N,6418,,,Intermediate,,,CHEMBL618628,Cytotoxic activity against human A-427 lung tumor cell line,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5919,1,N,17134,,,Expert,,,CHEMBL618629,In vitro antitumor effects against human A-427 cell lines.,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5920,1,N,16132,,,Expert,,,CHEMBL618630,In vitro inhibition of A-427 (human lung cancer) cell growth.,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5921,1,N,16132,,,Intermediate,,,CHEMBL618631,Cytotoxic related antitumor activity against human cancer cell lines A-427; No data available,Homo sapiens,,9606.0,A-427
80019,F,,,797.0,1,,BAO_0000219,5922,1,N,16780,,,Intermediate,,,CHEMBL618632,Cytotoxic activity of compound against A-427 lung human tumor cell line,Homo sapiens,,9606.0,A-427
80852,F,,,500.0,1,,BAO_0000219,5923,1,N,4085,,,Expert,,,CHEMBL618633,Cytotoxicity measured for the growth inhibition of A-431 Human epidermoid carcinoma cell line,Homo sapiens,,9606.0,A-431
80021,F,,,624.0,1,,BAO_0000219,5924,1,N,1276,,,Intermediate,,,CHEMBL619315,Cytotoxic activity was tested against human A-498 (Kidney carcinoma) cell line,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5925,1,N,3498,,,Expert,,,CHEMBL619316,Cytotoxicity against A-498 cell line in the purdue cell culture screen was determined,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5926,1,N,1169,,,Intermediate,,,CHEMBL619317,Cytotoxicity against human kidney carcinoma A-498cell lines,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5927,1,N,4450,,,Intermediate,,,CHEMBL619318,In vitro cytotoxic activity against A-498 (human kidney carcinoma) cell line,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5928,1,N,3311,,,Intermediate,,,CHEMBL619319,In vitro cytotoxicity against Renal A-498 human tumors following a 6 day exposure.,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5929,1,N,4461,,,Intermediate,,,CHEMBL619739,Antitumor cytotoxic activity against A-498 cell line was determined,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5930,1,N,3311,,,Intermediate,,,CHEMBL619740,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure.,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5931,1,N,3311,,,Intermediate,,,CHEMBL883158,In vitro cytotoxicity against Renal A-498 human tumors following a 2 day exposure; ND is no data,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5932,1,N,1457,,,Intermediate,,,CHEMBL884012,Antiproliferative activity of compound was tested against renal cancer (A-498) human tumor cells,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5933,1,N,3664,,,Intermediate,,,CHEMBL619741,In vitro inhibitory activity against A-498 ovarian cancer cell lines,Homo sapiens,,9606.0,A498
80021,F,,,624.0,1,,BAO_0000219,5934,1,N,15895,,,Intermediate,,,CHEMBL619742,"Cytotoxicity against NCI tumor panel, A-498 renal cancer cell line",Homo sapiens,,9606.0,A498
80682,F,,,646.0,1,,BAO_0000219,5935,1,N,11843,,,Intermediate,,,CHEMBL876610,Inhibition of growth lung non-small cell carcinoma A-549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5936,1,N,11843,,,Intermediate,,,CHEMBL619743,Inhibition of growth of lung non-small cell carcinoma A-549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5937,1,N,17705,,,Intermediate,,,CHEMBL619744,In vitro antiproliferative activity against human A-549 NSCL cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5938,1,N,17705,,,Intermediate,,,CHEMBL619745,In vitro antiproliferative activity against human A-549 NSCL cell line; NS = Not significant,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5939,1,N,4369,,,Intermediate,,,CHEMBL619746,Growth inhibition of A-549 human lung adenocarcinoma at 0.01 uM compound concentration in standard MTT assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5940,1,N,4369,,,Intermediate,,,CHEMBL619747,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5941,1,N,4369,,,Intermediate,,,CHEMBL619748,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-6 M compound concentration in standard MTT assay; ND means No data,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5942,1,N,4369,,,Intermediate,,,CHEMBL619749,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5943,1,N,4369,,,Intermediate,,,CHEMBL619750,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-7 M compound concentration in standard MTT assay; ND means No data,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5944,1,N,4369,,,Intermediate,,,CHEMBL624014,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5945,1,N,4369,,,Intermediate,,,CHEMBL624015,Percent growth inhibition of A-549 human lung adenocarcinoma at 10e-8 M compound concentration in standard MTT assay; ND means No data,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5946,1,N,4787,,,Expert,,,CHEMBL885344,In vitro effective concentration required to reduce the number of human lung carcinoma (A-549) after 3-day incubation,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5947,1,N,4787,,,Intermediate,,,CHEMBL623224,In vitro effective concentration required to reduce the number of human lung carcinoma cells (A-549) after 3-day incubation,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5948,1,N,6513,,,Intermediate,,,CHEMBL623225,Cytotoxic activity against A-549 cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5949,1,N,6690,,,Intermediate,,,CHEMBL622698,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 0.01 to 0.03,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5950,1,N,6690,,,Intermediate,,,CHEMBL622699,Antitumor cytotoxicity was determined against the A-549(human lung carcinoma) cell line; Range: 10.4 to 118.1,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5951,1,N,12263,,,Expert,,,CHEMBL622700,"Cytotoxicity in vitro expressed as 50% reduction in cell number after a 3-day incubation, in human lung carcinoma A-549 cell line",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5952,1,N,1054,,,Intermediate,,,CHEMBL622701,Compound was tested for cytotoxic activity against human lung carcinoma (A-549),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5953,1,N,1359,,,Intermediate,,,CHEMBL622702,Compound was tested for its cytotoxic activity in MTT assay against A-549 cell line (human lung carcinoma),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5954,1,N,3547,,,Intermediate,,,CHEMBL622703,Cytotoxic activity against human lung carcinoma (A-549) cell line,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5955,1,N,5771,,,Expert,,,CHEMBL622704,Cytotoxic activity towards A-549 cells,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5956,1,N,14425,,,Intermediate,,,CHEMBL622705,"In vitro percent inhibition of A549, lung carcinoma.",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5957,1,N,14425,,,Intermediate,,,CHEMBL622706,"In vitro percent inhibition of A549, lung carcinoma",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5958,1,N,14425,,,Intermediate,,,CHEMBL622707,"In vitro percent inhibition of A549, lung carcinoma.",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5959,1,N,14425,,,Intermediate,,,CHEMBL622708,"In vitro percent inhibition of A549, lung carcinoma.; Range 18-23",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5960,1,N,5280,,,Intermediate,,,CHEMBL622709,Percentage inhibition against parental and drug resistant lung human tumor cell line A549 at 10 uM,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5961,1,N,15176,,,Intermediate,,,CHEMBL622710,Growth inhibition of the A549/ATCC non-small cell lung cancer cell line for 2-day in vitro assay.,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5962,1,N,15300,,,Intermediate,,,CHEMBL622711,In vitro antitumor activity against Non-small cell lung cancer A549/ATCC cell lines by 6-day assay,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5963,1,N,17824,,,Intermediate,,,CHEMBL622712,"Antitumor activity against A549 non small cell carcinoma at dose range of 1.56-6.25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5964,1,N,17824,,,Intermediate,,,CHEMBL622713,"Antitumor activity against A549 non small cell carcinoma at dose range of 25-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5965,1,N,17824,,,Intermediate,,,CHEMBL622714,"Antitumor activity against A549 non small cell carcinoma at dose range of 3.12-12.5 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5966,1,N,17824,,,Intermediate,,,CHEMBL622715,"Antitumor activity against A549 non small cell carcinoma at dose range of 6.25-25 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5967,1,N,17824,,,Intermediate,,,CHEMBL622716,"Antitumor activity against A549 non small cell carcinoma at dose range of 70-100 mg/kg on day 14, 21, 28; activity expressed as maximum tolerated dose",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5968,1,N,17824,,,Intermediate,,,CHEMBL622717,"Antitumor activity against A549 non small cell carcinoma on day 14, 21, 28; activity expressed as maximum tolerated dose; NT = Not tested",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000218,5969,1,N,17528,,,Intermediate,,,CHEMBL622718,Optimal dose required to inhibit human non small cell lung A549 tumor growth after subcutaneous transplantation on athymic mice at 10 mg/kg (treatment schedule: q7dX3),Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5970,1,N,6870,,,Expert,,,CHEMBL622719,Cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5971,1,N,6870,,,Intermediate,,,CHEMBL622720,Compound was evaluated for cytotoxic potentiation factor of temoxolomide in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5972,1,N,6870,,,Intermediate,,,CHEMBL622721,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5973,1,N,6870,,,Intermediate,,,CHEMBL622722,Compound was evaluated for cytotoxic potentiation factor of topotecan in human A549 tumor cell line at 0.4 uM concentration; ND - not determined,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5974,1,N,16726,,,Intermediate,,,CHEMBL876030,Cytotoxicity potentiation of Topotecan in human lung carcinoma A549 cells by the compound as potentiation factor at 50% growth inhibition,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5975,1,N,6170,,,Intermediate,,,CHEMBL620206,"Concentration required for 50% inhibition of proliferation of lung cancer cell line, A549 with respect to paclitaxel was tested in vitro after 72 hr of incubation",Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5976,1,N,6583,,,Expert,,,CHEMBL620207,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-4 mol/L,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5977,1,N,6583,,,Expert,,,CHEMBL620208,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-5 mol/L,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5978,1,N,6583,,,Expert,,,CHEMBL620209,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-6 mol/L,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5979,1,N,6583,,,Expert,,,CHEMBL620210,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-7 mol/L,Homo sapiens,,9606.0,A549
80682,F,,,646.0,1,,BAO_0000219,5980,1,N,6583,,,Expert,,,CHEMBL621639,Inhibition ratio against A-549 cancer cell growth at a concentration of 10e-8 mol/L,Homo sapiens,,9606.0,A549
