ppersonale_id,data_pagamento,cliente_id,noleggio_id,ammontare,data_noleggio,npersonale_id,inventario_id,pagamento_id,data_restituzione
1,2005-08-01 22:52:57,308,10819,4.99,2005-08-01 22:52:57,1,983,8370,2005-08-06 00:08:57
1,2005-08-17 17:55:46,308,11972,4.99,2005-08-17 17:55:46,2,1282,8372,2005-08-22 15:31:46
2,2005-08-19 01:51:50,308,12838,6.99,2005-08-19 01:51:50,1,1207,8375,2005-08-27 23:12:50
1,2005-08-22 17:48:28,308,15243,4.99,2005-08-22 17:48:28,1,4408,8378,2005-08-31 13:22:28
2,2005-08-23 02:20:53,308,15493,4.99,2005-08-23 02:20:53,1,3521,8379,2005-08-25 23:02:53
2,2005-07-12 01:49:29,309,6480,4.99,2005-07-12 01:49:29,1,3076,8393,2005-07-17 01:00:29
2,2005-07-27 09:23:33,309,7214,5.99,2005-07-27 09:23:33,2,802,8394,2005-08-03 13:14:33
1,2005-07-29 04:42:01,309,8341,4.99,2005-07-29 04:42:01,1,4208,8397,2005-08-04 00:58:01
1,2005-07-29 16:12:01,309,8681,2.99,2005-07-29 16:12:01,2,4004,8399,2005-08-01 18:14:01
2,2005-08-17 17:37:03,309,11964,6.99,2005-08-17 17:37:03,2,2225,8406,2005-08-25 11:55:03
1,2005-06-19 08:03:01,310,2618,2.99,2005-06-19 08:03:01,2,2465,8418,2005-06-24 03:23:01
1,2005-07-07 04:48:02,310,4072,0.99,2005-07-07 04:48:02,2,3130,8420,2005-07-12 10:32:02
1,2005-07-10 05:34:10,310,5621,5.99,2005-07-10 05:34:10,1,552,8421,2005-07-14 02:49:10
2,2005-07-10 16:49:02,310,5836,0.99,2005-07-10 16:49:02,2,1842,8422,2005-07-11 22:35:02
1,2005-08-19 05:05:23,310,12929,4.99,2005-08-19 05:05:23,1,1531,8430,2005-08-25 04:37:23
1,2005-08-22 06:53:21,310,14972,5.99,2005-08-22 06:53:21,1,3422,8431,2005-08-29 02:25:21
2,2005-05-28 07:03:00,311,544,6.99,2005-05-28 07:03:00,1,2964,8433,2005-06-06 06:23:00
1,2005-05-30 16:28:07,311,952,2.99,2005-05-30 16:28:07,2,4389,8434,2005-06-02 16:12:07
2,2005-07-09 12:07:27,311,5224,5.99,2005-07-09 12:07:27,1,279,8441,2005-07-17 08:59:27
2,2005-07-11 23:36:38,311,6419,4.99,2005-07-11 23:36:38,1,3683,8442,2005-07-13 03:23:38
1,2005-07-29 08:36:53,311,8473,2.99,2005-07-29 08:36:53,1,4141,8444,2005-07-31 12:14:53
1,2005-07-31 21:56:10,311,10134,4.99,2005-07-31 21:56:10,1,4483,8447,2005-08-06 21:20:10
2,2005-08-01 09:09:31,311,10448,4.99,2005-08-01 09:09:31,2,2254,8448,2005-08-02 09:55:31
2,2005-08-19 19:05:16,311,13310,0.99,2005-08-19 19:05:16,1,2563,8450,2005-08-23 22:47:16
1,2005-07-06 13:04:35,312,3766,2.99,2005-07-06 13:04:35,1,4504,8461,2005-07-07 15:46:35
1,2005-07-09 02:36:37,312,5031,5.99,2005-07-09 02:36:37,2,4224,8464,2005-07-14 03:09:37
1,2005-07-28 20:07:18,312,8137,4.99,2005-07-28 20:07:18,1,3188,8467,2005-08-03 17:41:18
1,2005-07-30 10:59:54,312,9154,3.99,2005-07-30 10:59:54,1,576,8471,2005-08-05 16:47:54
2,2005-05-30 00:44:24,313,843,0.99,2005-05-30 00:44:24,2,2214,8484,2005-05-31 00:58:24
2,2005-06-19 14:12:22,313,2711,4.99,2005-06-19 14:12:22,1,3944,8487,2005-06-21 09:29:22
2,2005-07-29 05:31:44,313,8381,4.99,2005-07-29 05:31:44,1,865,8492,2005-07-31 09:20:44
2,2005-08-21 05:39:35,313,14250,2.99,2005-08-21 05:39:35,2,3008,8499,2005-08-28 10:06:35
1,2005-08-21 08:15:38,313,14325,4.99,2005-08-21 08:15:38,2,4432,8500,2005-08-23 08:08:38
2,2005-08-22 11:14:31,313,15081,2.99,2005-08-22 11:14:31,2,2501,8501,2005-08-28 14:23:31
2,2005-08-23 05:24:29,313,15569,6.99,2005-08-23 05:24:29,2,1071,8503,2005-08-30 08:23:29
1,2005-07-06 00:52:35,314,3517,0.99,2005-07-06 00:52:35,2,2762,8508,2005-07-08 20:10:35
2,2005-07-27 01:36:05,314,7004,4.99,2005-07-27 01:36:05,1,4416,8517,2005-08-03 23:46:05
2,2005-07-28 18:59:46,314,8105,0.99,2005-07-28 18:59:46,1,1316,8521,2005-07-29 22:51:46
2,2005-08-17 15:43:09,314,11908,3.99,2005-08-17 15:43:09,2,3390,8526,2005-08-24 14:32:09
1,2005-08-18 10:38:08,314,12434,0.99,2005-08-18 10:38:08,2,3078,8527,2005-08-22 16:14:08
2,2005-08-21 02:11:38,314,14145,4.99,2005-08-21 02:11:38,2,150,8531,2005-08-22 22:19:38
1,2005-08-21 10:53:35,314,14409,4.99,2005-08-21 10:53:35,2,1161,8532,2005-08-25 10:40:35
2,2005-08-22 03:31:06,314,14873,5.99,2005-08-22 03:31:06,1,3533,8535,2005-08-31 05:34:06
1,2005-05-28 06:20:55,315,537,8.99,2005-05-28 06:20:55,2,3095,8537,2005-06-05 11:48:55
1,2005-06-16 13:18:48,315,1701,2.99,2005-06-16 13:18:48,1,3000,8539,2005-06-22 15:00:48
1,2005-07-07 01:46:44,315,4021,2.99,2005-07-07 01:46:44,2,1676,8540,2005-07-12 00:16:44
2,2005-07-31 08:57:49,315,9735,9.99,2005-07-31 08:57:49,2,4228,8547,2005-08-08 13:51:49
2,2005-08-02 13:43:49,315,11254,0.99,2005-08-02 13:43:49,1,56,8548,2005-08-08 13:16:49
1,2005-08-23 02:45:21,315,15504,6.99,2005-08-23 02:45:21,2,1967,8552,2005-09-01 03:24:21
2,2006-02-14 15:16:03,315,14426,2.99,2006-02-14 15:16:03,1,2902,8553,
1,2005-05-25 00:43:11,316,16,4.99,2005-05-25 00:43:11,2,389,8554,2005-05-26 04:42:11
2,2005-06-18 11:24:54,316,2338,4.99,2005-06-18 11:24:54,1,3165,8560,2005-06-19 07:34:54
2,2005-06-18 22:01:31,316,2491,1.99,2005-06-18 22:01:31,1,1779,8561,2005-06-26 02:46:31
2,2005-07-10 02:48:07,316,5544,7.99,2005-07-10 02:48:07,1,1014,8566,2005-07-17 01:08:07
1,2005-07-10 05:28:58,316,5618,5.99,2005-07-10 05:28:58,1,757,8567,2005-07-18 01:38:58
2,2005-07-27 14:17:48,316,7339,2.99,2005-07-27 14:17:48,2,3343,8569,2005-07-31 12:47:48
1,2005-07-27 23:26:04,316,7592,4.99,2005-07-27 23:26:04,2,4105,8571,2005-07-29 23:48:04
1,2005-07-29 11:33:00,316,8564,4.99,2005-07-29 11:33:00,1,2830,8573,2005-08-05 15:35:00
2,2005-07-31 14:31:44,316,9903,6.99,2005-07-31 14:31:44,1,1621,8575,2005-08-08 20:03:44
1,2005-08-21 04:55:37,316,14226,2.99,2005-08-21 04:55:37,1,1793,8581,2005-08-24 04:32:37
1,2005-07-10 02:56:45,317,5548,0.99,2005-07-10 02:56:45,2,2973,8590,2005-07-13 01:33:45
1,2005-07-29 08:05:09,317,8458,4.99,2005-07-29 08:05:09,1,3857,8595,2005-08-02 03:42:09
2,2005-08-17 22:59:55,317,12111,2.99,2005-08-17 22:59:55,2,2905,8600,2005-08-22 19:33:55
2,2005-08-17 23:55:54,317,12138,7.99,2005-08-17 23:55:54,1,388,8601,2005-08-26 23:32:54
2,2005-08-21 10:02:55,317,14385,0.99,2005-08-21 10:02:55,2,4356,8605,2005-08-25 07:19:55
2,2005-07-28 09:36:38,318,7853,0.99,2005-07-28 09:36:38,1,4053,8620,2005-07-29 15:01:38
2,2005-06-20 01:31:16,319,2884,0.99,2005-06-20 01:31:16,2,3384,8630,2005-06-21 04:03:16
2,2005-06-21 03:45:42,319,3256,3.99,2005-06-21 03:45:42,2,1235,8631,2005-06-30 02:51:42
2,2005-07-07 16:08:51,319,4295,2.99,2005-07-07 16:08:51,2,2490,8633,2005-07-13 13:06:51
1,2005-07-08 08:33:38,319,4630,4.99,2005-07-08 08:33:38,2,3446,8634,2005-07-09 13:09:38
1,2005-07-10 14:16:22,319,5791,8.99,2005-07-10 14:16:22,2,2795,8635,2005-07-19 13:38:22
1,2005-07-11 15:11:33,319,6255,4.99,2005-07-11 15:11:33,2,1459,8639,2005-07-15 19:55:33
1,2005-08-17 01:50:26,319,11575,0.99,2005-08-17 01:50:26,1,1725,8644,2005-08-18 00:43:26
1,2005-08-17 17:21:35,319,11955,6.99,2005-08-17 17:21:35,1,1221,8646,2005-08-24 22:06:35
2,2005-08-18 10:16:57,319,12424,8.99,2005-08-18 10:16:57,1,2055,8649,2005-08-27 04:41:57
2,2005-08-22 01:34:05,319,14828,4.99,2005-08-22 01:34:05,2,4114,8651,2005-08-27 06:27:05
2,2005-07-28 20:30:55,320,8144,4.99,2005-07-28 20:30:55,2,3556,8664,2005-07-31 18:10:55
2,2005-07-29 00:22:56,320,8235,4.99,2005-07-29 00:22:56,2,1581,8665,2005-08-03 04:03:56
1,2005-07-29 00:30:06,320,8238,0.99,2005-07-29 00:30:06,2,2941,8666,2005-08-02 22:52:06
2,2005-07-07 15:17:50,321,4281,4.99,2005-07-07 15:17:50,2,1182,8680,2005-07-08 11:42:50
2,2005-07-11 11:36:18,321,6190,2.99,2005-07-11 11:36:18,2,2564,8684,2005-07-19 17:05:18
1,2005-07-12 19:53:57,321,6859,5.99,2005-07-12 19:53:57,2,4108,8685,2005-07-17 19:48:57
1,2005-07-31 17:08:31,321,9981,0.99,2005-07-31 17:08:31,2,1354,8687,2005-08-01 22:46:31
1,2005-08-17 20:14:34,321,12033,6.99,2005-08-17 20:14:34,2,2731,8689,2005-08-26 00:22:34
1,2005-08-18 09:13:24,321,12398,4.99,2005-08-18 09:13:24,1,4247,8691,2005-08-27 14:58:24
1,2005-08-23 09:12:50,321,15673,6.99,2005-08-23 09:12:50,2,3096,8693,2005-08-29 12:45:50
1,2005-06-19 03:05:38,322,2554,0.99,2005-06-19 03:05:38,1,3916,8700,2005-06-25 23:03:38
2,2005-07-06 06:19:25,322,3627,1.99,2005-07-06 06:19:25,1,1087,8705,2005-07-11 05:53:25
2,2005-07-12 13:20:41,322,6709,4.99,2005-07-12 13:20:41,2,4049,8710,2005-07-16 10:37:41
2,2005-08-02 08:47:04,322,11120,4.99,2005-08-02 08:47:04,1,4185,8716,2005-08-05 05:33:04
1,2005-08-20 07:49:06,322,13650,9.99,2005-08-20 07:49:06,1,2644,8719,2005-08-28 10:11:06
2,2005-05-29 06:35:13,323,729,2.99,2005-05-29 06:35:13,2,1688,8724,2005-06-04 03:23:13
2,2005-06-14 23:25:58,323,1167,0.99,2005-06-14 23:25:58,2,4021,8726,2005-06-18 05:18:58
2,2005-06-16 19:30:54,323,1786,2.99,2005-06-16 19:30:54,1,263,8727,2005-06-19 14:24:54
1,2005-06-20 04:52:23,323,2933,4.99,2005-06-20 04:52:23,2,4483,8728,2005-06-26 07:12:23
2,2005-07-10 20:41:41,323,5906,1.99,2005-07-10 20:41:41,2,514,8732,2005-07-14 00:12:41
2,2005-07-28 03:41:13,323,7695,5.99,2005-07-28 03:41:13,2,2742,8736,2005-08-06 05:06:13
2,2005-07-28 12:38:22,323,7937,4.99,2005-07-28 12:38:22,1,3944,8738,2005-07-29 09:19:22
1,2005-07-31 18:35:54,323,10028,4.99,2005-07-31 18:35:54,2,2305,8743,2005-08-01 13:01:54
2,2005-08-17 00:59:47,323,11548,0.99,2005-08-17 00:59:47,1,480,8746,2005-08-22 05:09:47
1,2005-08-17 23:16:46,323,12120,4.99,2005-08-17 23:16:46,2,2912,8747,2005-08-19 00:11:46
1,2005-08-21 04:53:08,323,14224,2.99,2005-08-21 04:53:08,2,3634,8750,2005-08-27 04:12:08
1,2005-08-22 06:29:34,323,14957,3.99,2005-08-22 06:29:34,2,1384,8751,2005-08-26 04:52:34
1,2005-07-06 21:42:21,324,3947,4.99,2005-07-06 21:42:21,1,4188,8757,2005-07-08 19:37:21
2,2005-07-10 10:00:01,324,5702,2.99,2005-07-10 10:00:01,1,3349,8760,2005-07-11 15:29:01
1,2005-07-31 05:48:49,324,9651,4.99,2005-07-31 05:48:49,1,4059,8768,2005-08-04 06:53:49
1,2005-08-19 21:43:58,324,13386,2.99,2005-08-19 21:43:58,2,4476,8774,2005-08-24 20:29:58
2,2005-08-21 13:35:54,324,14479,7.99,2005-08-21 13:35:54,2,2235,8776,2005-08-29 12:12:54
1,2005-08-22 18:27:33,324,15263,4.99,2005-08-22 18:27:33,1,184,8777,2005-08-30 14:05:33
1,2005-05-25 21:42:46,325,131,5.99,2005-05-25 21:42:46,2,815,8779,2005-05-30 23:25:46
2,2005-06-19 19:34:45,325,2808,2.99,2005-06-19 19:34:45,1,65,8782,2005-06-27 14:49:45
2,2005-07-11 08:32:23,325,6135,4.99,2005-07-11 08:32:23,1,833,8786,2005-07-17 08:43:23
2,2005-07-12 09:04:11,325,6622,0.99,2005-07-12 09:04:11,1,4350,8787,2005-07-13 04:27:11
2,2005-07-29 10:48:24,325,8539,0.99,2005-07-29 10:48:24,2,599,8790,2005-07-30 06:29:24
2,2005-07-31 18:39:36,325,10030,2.99,2005-07-31 18:39:36,2,1392,8791,2005-08-03 15:29:36
2,2005-08-01 04:55:34,325,10326,4.99,2005-08-01 04:55:34,1,3856,8793,2005-08-02 05:18:34
1,2005-08-01 07:57:16,325,10412,0.99,2005-08-01 07:57:16,2,1555,8794,2005-08-04 11:44:16
2,2005-08-17 22:35:24,325,12097,4.99,2005-08-17 22:35:24,2,4135,8795,2005-08-18 20:31:24
1,2005-05-30 05:38:24,326,875,6.99,2005-05-30 05:38:24,2,1428,8801,2005-06-06 00:34:24
2,2005-06-17 17:32:07,326,2086,0.99,2005-06-17 17:32:07,2,898,8805,2005-06-21 20:19:07
1,2005-07-07 09:13:17,326,4160,7.99,2005-07-07 09:13:17,2,1909,8809,2005-07-15 11:50:17
2,2005-07-28 04:47:14,326,7725,2.99,2005-07-28 04:47:14,1,1922,8812,2005-08-04 09:03:14
2,2005-07-28 12:23:41,326,7931,4.99,2005-07-28 12:23:41,2,1923,8813,2005-08-06 09:49:41
1,2005-07-29 13:07:13,326,8604,4.99,2005-07-29 13:07:13,2,3909,8815,2005-07-31 18:00:13
1,2005-07-31 21:02:14,326,10108,0.99,2005-07-31 21:02:14,1,3703,8818,2005-08-01 18:28:14
2,2005-08-02 04:11:48,326,10976,4.99,2005-08-02 04:11:48,2,2418,8821,2005-08-06 06:30:48
2,2005-08-02 20:03:10,326,11428,2.99,2005-08-02 20:03:10,1,722,8823,2005-08-04 01:55:10
1,2005-07-07 23:08:22,327,4445,4.99,2005-07-07 23:08:22,1,3328,8833,2005-07-16 03:49:22
2,2005-07-28 07:58:56,327,7808,1.99,2005-07-28 07:58:56,1,4052,8837,2005-08-02 10:49:56
1,2005-08-02 18:10:50,327,11372,4.99,2005-08-02 18:10:50,1,796,8839,2005-08-07 17:58:50
1,2005-08-17 19:33:24,327,12016,0.99,2005-08-17 19:33:24,2,2109,8841,2005-08-21 19:59:24
1,2005-08-20 00:12:43,327,13448,0.99,2005-08-20 00:12:43,1,2870,8844,2005-08-25 02:33:43
2,2005-08-22 21:42:17,327,15365,3.99,2005-08-22 21:42:17,2,3382,8846,2005-09-01 03:14:17
1,2005-08-23 15:16:32,327,15828,5.99,2005-08-23 15:16:32,1,428,8848,2005-08-29 12:20:32
2,2005-08-23 19:51:30,327,15969,7.99,2005-08-23 19:51:30,1,1807,8850,2005-08-31 23:50:30
2,2005-06-16 10:26:33,328,1670,2.99,2005-06-16 10:26:33,1,2066,8853,2005-06-19 07:15:33
2,2005-06-17 09:48:05,328,1980,6.99,2005-06-17 09:48:05,1,2985,8854,2005-06-23 14:43:05
2,2005-06-18 04:33:03,328,2243,5.99,2005-06-18 04:33:03,2,1254,8855,2005-06-23 04:14:03
1,2005-08-02 10:32:11,328,11174,2.99,2005-08-02 10:32:11,1,1551,8864,2005-08-09 12:30:11
1,2005-06-17 11:54:15,329,2010,5.99,2005-06-17 11:54:15,1,2845,8876,2005-06-21 05:55:15
1,2005-06-17 22:52:37,329,2151,0.99,2005-06-17 22:52:37,1,407,8878,2005-06-20 22:00:37
1,2005-06-18 08:27:59,329,2303,2.99,2005-06-18 08:27:59,1,1524,8879,2005-06-22 10:58:59
2,2005-06-19 13:35:56,329,2702,2.99,2005-06-19 13:35:56,2,1736,8880,2005-06-20 14:07:56
2,2005-06-20 13:10:30,329,3053,0.99,2005-06-20 13:10:30,2,818,8882,2005-06-25 17:22:30
2,2005-07-28 21:34:36,329,8172,7.99,2005-07-28 21:34:36,1,1237,8890,2005-08-06 23:53:36
1,2005-08-01 09:56:24,329,10473,7.99,2005-08-01 09:56:24,2,3034,8897,2005-08-10 12:36:24
2,2005-08-01 10:37:11,329,10490,0.99,2005-08-01 10:37:11,2,4365,8898,2005-08-03 10:01:11
1,2005-08-02 09:08:59,329,11130,2.99,2005-08-02 09:08:59,2,684,8899,2005-08-09 07:50:59
1,2005-08-18 19:05:49,329,12659,6.99,2005-08-18 19:05:49,2,336,8902,2005-08-24 22:12:49
1,2005-08-20 06:59:00,329,13627,8.99,2005-08-20 06:59:00,2,603,8903,2005-08-29 11:43:00
1,2005-08-22 19:54:31,329,15308,2.99,2005-08-22 19:54:31,1,987,8906,2005-08-26 23:09:31
1,2005-06-15 03:25:59,330,1219,6.99,2005-06-15 03:25:59,1,3005,8909,2005-06-20 00:37:59
2,2005-06-20 13:48:21,330,3061,2.99,2005-06-20 13:48:21,2,4202,8913,2005-06-22 17:36:21
2,2005-07-09 08:28:23,330,5149,2.99,2005-07-09 08:28:23,2,1500,8918,2005-07-16 06:19:23
1,2005-07-10 12:20:41,330,5750,5.99,2005-07-10 12:20:41,2,3855,8919,2005-07-17 08:25:41
2,2005-07-31 20:47:18,330,10100,4.99,2005-07-31 20:47:18,2,4050,8925,2005-08-03 16:58:18
1,2005-08-17 21:24:47,330,12062,2.99,2005-08-17 21:24:47,2,1791,8927,2005-08-20 20:35:47
1,2005-08-18 09:05:15,330,12394,2.99,2005-08-18 09:05:15,1,3605,8928,2005-08-23 11:10:15
1,2005-08-19 02:40:11,330,12867,0.99,2005-08-19 02:40:11,1,4499,8930,2005-08-20 04:01:11
2,2005-07-06 17:58:51,331,3871,8.99,2005-07-06 17:58:51,2,3114,8939,2005-07-15 22:18:51
1,2005-07-07 03:37:28,331,4051,4.99,2005-07-07 03:37:28,1,2715,8940,2005-07-09 01:40:28
2,2005-07-07 04:23:57,331,4063,5.99,2005-07-07 04:23:57,2,1452,8941,2005-07-14 23:35:57
1,2005-07-09 08:34:44,331,5152,2.99,2005-07-09 08:34:44,1,4005,8943,2005-07-10 05:26:44
1,2005-07-29 00:14:37,331,8231,0.99,2005-07-29 00:14:37,1,1083,8946,2005-07-31 19:12:37
2,2005-07-30 04:53:11,331,8995,4.99,2005-07-30 04:53:11,1,3575,8947,2005-08-07 00:24:11
1,2005-08-02 06:26:19,331,11052,5.99,2005-08-02 06:26:19,2,1089,8950,2005-08-06 04:20:19
1,2005-08-02 17:47:25,331,11362,2.99,2005-08-02 17:47:25,1,2628,8951,2005-08-07 20:14:25
1,2005-08-21 18:37:24,331,14628,1.99,2005-08-21 18:37:24,2,3636,8955,2005-08-27 20:25:24
1,2005-08-22 20:52:12,331,15339,2.99,2005-08-22 20:52:12,2,1660,8956,2005-08-26 00:36:12
2,2005-05-28 14:08:19,332,600,3.99,2005-05-28 14:08:19,2,1567,8959,2005-06-03 11:57:19
1,2005-05-31 00:25:56,332,1000,6.99,2005-05-31 00:25:56,2,1774,8960,2005-06-08 19:42:56
1,2005-07-07 06:20:52,332,4100,6.99,2005-07-07 06:20:52,2,2346,8961,2005-07-15 05:58:52
2,2005-07-09 19:11:11,332,5381,2.99,2005-07-09 19:11:11,2,3033,8965,2005-07-13 17:10:11
1,2005-07-09 21:45:17,332,5440,0.99,2005-07-09 21:45:17,2,138,8967,2005-07-11 22:43:17
2,2005-07-27 16:59:09,332,7418,2.99,2005-07-27 16:59:09,2,3029,8969,2005-07-29 15:08:09
2,2005-07-28 21:35:44,332,8173,6.99,2005-07-28 21:35:44,2,4377,8973,2005-08-06 19:15:44
1,2005-07-31 18:31:51,332,10026,4.99,2005-07-31 18:31:51,2,39,8977,2005-08-03 21:14:51
1,2005-08-01 04:21:54,332,10307,0.99,2005-08-01 04:21:54,2,975,8978,2005-08-04 09:24:54
2,2005-08-18 06:21:56,332,12318,4.99,2005-08-18 06:21:56,1,3694,8982,2005-08-27 06:07:56
2,2005-08-22 00:21:57,332,14783,4.99,2005-08-22 00:21:57,2,3419,8984,2005-08-28 01:27:57
2,2005-08-22 16:07:34,332,15194,0.99,2005-08-22 16:07:34,1,1217,8985,2005-08-26 19:16:34
1,2005-06-20 04:47:39,333,2929,1.99,2005-06-20 04:47:39,2,3389,8990,2005-06-25 23:16:39
1,2005-06-20 17:40:12,333,3110,2.99,2005-06-20 17:40:12,1,2008,8991,2005-06-24 17:09:12
2,2005-07-09 02:39:47,333,5032,0.99,2005-07-09 02:39:47,1,2257,8992,2005-07-10 07:45:47
1,2005-07-10 06:58:21,333,5645,1.99,2005-07-10 06:58:21,2,1586,8993,2005-07-18 04:19:21
2,2005-07-10 20:02:42,333,5892,4.99,2005-07-10 20:02:42,1,4322,8994,2005-07-11 20:02:42
2,2005-07-11 16:12:11,333,6275,0.99,2005-07-11 16:12:11,2,3599,8995,2005-07-17 20:19:11
2,2005-07-30 10:39:10,333,9148,4.99,2005-07-30 10:39:10,2,1407,9001,2005-08-04 07:17:10
2,2005-07-31 18:46:46,333,10035,4.99,2005-07-31 18:46:46,1,2694,9003,2005-08-04 20:33:46
2,2005-08-18 19:10:10,333,12661,0.99,2005-08-18 19:10:10,1,1547,9007,2005-08-22 20:30:10
2,2005-08-20 09:35:20,333,13710,4.99,2005-08-20 09:35:20,2,756,9009,2005-08-21 05:29:20
1,2005-08-20 22:22:59,333,14057,4.99,2005-08-20 22:22:59,2,1526,9010,2005-08-25 16:58:59
1,2005-08-21 22:35:33,333,14740,2.99,2005-08-21 22:35:33,1,1717,9011,2005-08-26 17:49:33
2,2005-08-22 18:05:21,333,15253,2.99,2005-08-22 18:05:21,2,4143,9012,2005-08-23 18:06:21
1,2005-05-27 16:31:05,334,431,8.99,2005-05-27 16:31:05,1,4507,9015,2005-06-05 11:29:05
1,2005-07-08 06:57:07,334,4603,6.99,2005-07-08 06:57:07,1,755,9020,2005-07-17 04:32:07
2,2005-07-09 21:25:20,334,5434,0.99,2005-07-09 21:25:20,2,3790,9022,2005-07-15 03:12:20
2,2005-07-12 14:43:05,334,6749,4.99,2005-07-12 14:43:05,2,2895,9026,2005-07-21 15:13:05
1,2005-08-01 00:53:01,334,10207,3.99,2005-08-01 00:53:01,2,2925,9030,2005-08-05 05:51:01
1,2005-08-01 10:42:28,334,10492,2.99,2005-08-01 10:42:28,1,1669,9032,2005-08-02 07:05:28
2,2005-08-02 04:49:02,334,10997,7.99,2005-08-02 04:49:02,2,300,9034,2005-08-10 08:13:02
2,2005-08-23 04:26:20,334,15548,0.99,2005-08-23 04:26:20,1,2350,9040,2005-08-28 01:27:20
2,2005-08-23 08:38:58,334,15656,4.99,2005-08-23 08:38:58,2,4239,9041,2005-08-24 04:08:58
1,2005-06-21 09:20:31,335,3329,4.99,2005-06-21 09:20:31,2,3506,9044,2005-06-22 10:00:31
2,2005-07-07 02:34:13,335,4032,2.99,2005-07-07 02:34:13,1,2628,9047,2005-07-14 22:43:13
1,2005-07-09 02:25:12,335,5024,4.99,2005-07-09 02:25:12,1,2987,9050,2005-07-12 03:15:12
2,2005-07-10 11:26:14,335,5728,2.99,2005-07-10 11:26:14,1,636,9052,2005-07-15 12:55:14
1,2005-07-12 22:03:02,335,6906,0.99,2005-07-12 22:03:02,1,1435,9054,2005-07-15 00:35:02
2,2005-07-29 14:19:57,335,8634,3.99,2005-07-29 14:19:57,1,2023,9055,2005-08-07 13:44:57
1,2005-08-20 20:47:09,335,14014,2.99,2005-08-20 20:47:09,2,2188,9063,2005-08-21 22:08:09
2,2005-08-22 08:15:44,335,15005,4.99,2005-08-22 08:15:44,2,2897,9064,2005-08-24 09:52:44
2,2005-08-22 11:56:02,335,15101,0.99,2005-08-22 11:56:02,2,683,9065,2005-08-28 13:08:02
1,2005-06-15 21:12:13,336,1478,2.99,2005-06-15 21:12:13,2,435,9067,2005-06-18 21:43:13
2,2005-06-18 02:36:10,336,2212,2.99,2005-06-18 02:36:10,1,2458,9068,2005-06-19 21:21:10
1,2005-06-19 04:32:52,336,2575,2.99,2005-06-19 04:32:52,1,354,9070,2005-06-24 09:37:52
1,2005-07-08 06:40:25,336,4595,2.99,2005-07-08 06:40:25,1,760,9076,2005-07-14 08:54:25
2,2005-07-10 08:11:03,336,5667,0.99,2005-07-10 08:11:03,2,683,9078,2005-07-15 08:23:03
1,2005-07-29 06:37:02,336,8407,6.99,2005-07-29 06:37:02,1,2985,9082,2005-08-04 03:13:02
2,2005-08-17 08:49:05,336,11743,2.99,2005-08-17 08:49:05,2,294,9087,2005-08-22 08:53:05
2,2005-08-20 09:04:30,336,13689,4.99,2005-08-20 09:04:30,2,819,9092,2005-08-22 05:38:30
1,2005-08-22 11:01:15,336,15073,10.99,2005-08-22 11:01:15,1,3970,9094,2005-08-31 09:23:15
1,2005-05-27 08:26:30,337,374,6.99,2005-05-27 08:26:30,1,4420,9097,2005-06-05 07:13:30
1,2005-05-30 00:28:12,337,839,8.99,2005-05-30 00:28:12,1,1886,9099,2005-06-08 02:43:12
1,2005-07-06 06:15:35,337,3626,5.99,2005-07-06 06:15:35,2,1599,9102,2005-07-10 10:18:35
2,2005-07-07 05:54:50,337,4093,4.99,2005-07-07 05:54:50,1,1534,9104,2005-07-12 00:34:50
1,2005-07-09 03:54:38,337,5050,2.99,2005-07-09 03:54:38,2,3876,9106,2005-07-10 02:23:38
1,2005-07-11 12:40:48,337,6212,0.99,2005-07-11 12:40:48,2,3962,9107,2005-07-15 17:49:48
1,2005-07-29 10:00:03,337,8516,4.99,2005-07-29 10:00:03,1,981,9111,2005-08-02 09:34:03
2,2005-07-30 07:05:54,337,9051,5.99,2005-07-30 07:05:54,2,1847,9113,2005-08-07 09:12:54
2,2005-08-20 15:50:17,337,13892,3.99,2005-08-20 15:50:17,2,1236,9121,2005-08-29 13:33:17
1,2005-05-28 22:22:44,338,675,0.99,2005-05-28 22:22:44,2,1273,9126,2005-06-01 02:57:44
2,2005-06-15 22:39:34,338,1510,4.99,2005-06-15 22:39:34,2,989,9127,2005-06-24 19:21:34
1,2005-07-06 00:50:30,338,3516,0.99,2005-07-06 00:50:30,2,385,9134,2005-07-09 19:12:30
2,2005-07-08 15:53:41,338,4779,4.99,2005-07-08 15:53:41,1,1321,9137,2005-07-15 20:30:41
2,2005-07-27 23:15:46,338,7584,3.99,2005-07-27 23:15:46,2,4390,9141,2005-08-03 02:18:46
1,2005-08-02 01:23:42,338,10897,0.99,2005-08-02 01:23:42,1,291,9145,2005-08-03 23:27:42
2,2005-08-02 06:55:17,338,11064,4.99,2005-08-02 06:55:17,1,3012,9146,2005-08-06 03:29:17
2,2005-08-17 07:46:05,338,11719,5.99,2005-08-17 07:46:05,1,2054,9148,2005-08-23 08:52:05
1,2005-08-19 18:12:31,338,13284,3.99,2005-08-19 18:12:31,2,2128,9150,2005-08-25 21:26:31
2,2005-08-22 12:01:33,338,15105,0.99,2005-08-22 12:01:33,2,3965,9152,2005-08-26 14:29:33
1,2005-05-30 05:41:22,339,876,5.99,2005-05-30 05:41:22,2,1471,9154,2005-06-07 09:06:22
