assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,confidence_score,chembl_id,cell_id,tissue_id
12152,,Canis lupus familiaris,,A,N,Intermediate,Adrenal medulla,9615.0,"Concentration of compound in adrenal medulla of dog1, after administering intravenously",50588,,,1,9614,BAO_0000218,1,CHEMBL628328,,1236.0
12153,,Canis lupus familiaris,,A,N,Intermediate,Blood,9615.0,"Concentration of compound in blood of dog 1, after administering intravenously",50588,,,1,9614,BAO_0000218,1,CHEMBL628329,,178.0
12154,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration.; dose/g, range 0.23-0.29",50597,,,1,8608,BAO_0000218,1,CHEMBL628330,,2107.0
12155,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.22-0.30",50597,,,1,8608,BAO_0000218,1,CHEMBL628331,,2107.0
12156,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.55-0.71",50597,,,1,8608,BAO_0000218,1,CHEMBL628332,,2107.0
12157,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.57-0.72",50597,,,1,8608,BAO_0000218,1,CHEMBL628333,,2107.0
12158,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 1.51-2.23",50597,,,1,8608,BAO_0000218,1,CHEMBL628334,,2107.0
12159,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 2.30-3.12",50597,,,1,8608,BAO_0000218,1,CHEMBL628335,,2107.0
12160,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 0.93-1.20",50597,,,1,8608,BAO_0000218,1,CHEMBL628336,,2107.0
12161,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.04-2.56",50597,,,1,8608,BAO_0000218,1,CHEMBL628337,,2107.0
12162,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.06-1.70",50597,,,1,8608,BAO_0000218,1,CHEMBL628338,,2107.0
12163,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.26-2.45",50597,,,1,8608,BAO_0000218,1,CHEMBL875610,,2107.0
12164,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 3.12-4.56",50597,,,1,8608,BAO_0000218,1,CHEMBL628339,,2107.0
12165,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 4.12-6.30",50597,,,1,8608,BAO_0000218,1,CHEMBL628340,,2107.0
12166,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.14-0.19",50597,,,1,8608,BAO_0000218,1,CHEMBL628341,,2107.0
12167,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.15-0.19",50597,,,1,8608,BAO_0000218,1,CHEMBL622214,,2107.0
12168,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.24-0.30",50597,,,1,8608,BAO_0000218,1,CHEMBL623167,,2107.0
12169,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.44-0.54",50597,,,1,8608,BAO_0000218,1,CHEMBL623168,,2107.0
12170,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.73-1.19",50597,,,1,8608,BAO_0000218,1,CHEMBL623169,,2107.0
12171,,Rattus norvegicus,,A,N,Intermediate,Liver,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 1.08-2.31",50597,,,1,8608,BAO_0000218,1,CHEMBL623170,,2107.0
12172,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration.; dose/g, range 0.34-0.47",50597,,,1,8608,BAO_0000218,1,CHEMBL627224,,2048.0
12173,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.83-1.21",50597,,,1,8608,BAO_0000218,1,CHEMBL875634,,2048.0
12174,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.91-1.74",50597,,,1,8608,BAO_0000218,1,CHEMBL627225,,2048.0
12175,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.99-1.23",50597,,,1,8608,BAO_0000218,1,CHEMBL627226,,2048.0
12176,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.07-1.30",50597,,,1,8608,BAO_0000218,1,CHEMBL626083,,2048.0
12177,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.12-1.39",50597,,,1,8608,BAO_0000218,1,CHEMBL626084,,2048.0
12178,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.51-0.66",50597,,,1,8608,BAO_0000218,1,CHEMBL626085,,2048.0
12179,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.95-1.49",50597,,,1,8608,BAO_0000218,1,CHEMBL626086,,2048.0
12180,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.96-1.35",50597,,,1,8608,BAO_0000218,1,CHEMBL626087,,2048.0
12181,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.18-1.44",50597,,,1,8608,BAO_0000218,1,CHEMBL626088,,2048.0
12182,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.20-1.52",50597,,,1,8608,BAO_0000218,1,CHEMBL626089,,2048.0
12183,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.41-2.17",50597,,,1,8608,BAO_0000218,1,CHEMBL626090,,2048.0
12184,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.28-0.33",50597,,,1,8608,BAO_0000218,1,CHEMBL626091,,2048.0
12185,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.81-1.13",50597,,,1,8608,BAO_0000218,1,CHEMBL626092,,2048.0
12186,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.83-2.11",50597,,,1,8608,BAO_0000218,1,CHEMBL626093,,2048.0
12187,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.94-1.36",50597,,,1,8608,BAO_0000218,1,CHEMBL626094,,2048.0
12188,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.97-1.54",50597,,,1,8608,BAO_0000218,1,CHEMBL626095,,2048.0
12189,,Rattus norvegicus,,A,N,Intermediate,Lung,10116.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 1.07-1.26",50597,,,1,8608,BAO_0000218,1,CHEMBL626096,,2048.0
12190,,Simiiformes,,A,U,Autocuration,,314293.0,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,22224,,,1,15604,BAO_0000218,0,CHEMBL626097,,
12191,,Rattus norvegicus,,A,N,Intermediate,,10116.0,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,50597,,,1,15604,BAO_0000218,1,CHEMBL626098,,
12192,,,,A,U,Autocuration,Plasma,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 27.5 mg/kg DMP323 equiv,22224,,,1,1806,BAO_0000218,0,CHEMBL626099,,1969.0
12193,,,,A,U,Autocuration,Plasma,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 7.7 mg/kg DMP323 equiv,22224,,,1,1806,BAO_0000218,0,CHEMBL626100,,1969.0
12194,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,AUC 0-inf in dog,50588,,,1,17237,BAO_0000218,1,CHEMBL626101,,1969.0
12195,,Cavia porcellus,,A,N,Intermediate,Plasma,10141.0,AUC 0-inf in guinea pig,50512,,,1,17237,BAO_0000218,1,CHEMBL626102,,1969.0
12196,,Canis lupus familiaris,,A,N,Intermediate,Plasma,9615.0,AUC 0-t in dog,50588,,,1,17237,BAO_0000218,1,CHEMBL626103,,1969.0
12197,,Cavia porcellus,,A,N,Intermediate,Plasma,10141.0,AUC 0-t in guinea pig,50512,,,1,17237,BAO_0000218,1,CHEMBL628391,,1969.0
12198,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for brain to plasma partition in rat,50597,,,1,15194,BAO_0000218,1,CHEMBL628392,,
12199,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The compound was tested for brain to plasma partition in rat.,50597,,,1,15194,BAO_0000218,1,CHEMBL628393,,
12200,,,,A,U,Autocuration,Blood,,Area under curve was determined for 0-6 hr duration using dihydralazine as reference drug for the peak blood pressure,22224,,,1,8787,BAO_0000019,0,CHEMBL628394,,178.0
12201,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,Area under concentration-time curve of compound was determined in dog at 5 mg/kg intravenously admn.,50588,,,1,17025,BAO_0000218,1,CHEMBL628395,,
12202,,Simiiformes,,A,U,Autocuration,,314293.0,Area under concentration-time curve of compound was determined in monkey at 5 mg/kg intravenously admn.,22224,,,1,17025,BAO_0000218,0,CHEMBL628396,,
12203,,Oryctolagus cuniculus,,A,N,Intermediate,,9986.0,Area under concentration-time curve of compound was determined in rabbit at 5 mg/kg intravenously admn.,50592,,,1,17025,BAO_0000218,1,CHEMBL628397,,
12204,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Area under concentration-time curve of compound was determined in rat at 5 mg/kg intravenously admn.,50597,,,1,17025,BAO_0000218,1,CHEMBL628398,,
12205,,Macaca mulatta,,A,N,Intermediate,,9544.0,Area under curve obtained at a dose of 10 mg/kg when administered orally to rhesus monkey,50797,,,1,4236,BAO_0000218,1,CHEMBL628399,,
12206,,Canis lupus familiaris,,A,N,Intermediate,,9615.0,The Plasma area under the compound concentration -time curve was measured in dogs after oral administration of 1 mg/kg dose,50588,,,1,15343,BAO_0000218,1,CHEMBL628400,,
12207,,Rattus norvegicus,,A,N,Intermediate,,10116.0,The Plasma area under the compound concentration -time curve was measured in rats after oral administration of 1 mg/kg dose,50597,,,1,15343,BAO_0000218,1,CHEMBL874907,,
12208,,,,A,U,Autocuration,,,Area under curve of the compound was determined,22224,,,1,17720,BAO_0000019,0,CHEMBL628401,,
12209,,Simiiformes,,A,U,Autocuration,Plasma,314293.0,AUC in monkeys at a dose of 1 mg/kg,22224,,,1,17788,BAO_0000218,0,CHEMBL628402,,1969.0
12210,,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,AUC in rats at a dose of 1 mg/kg,50597,,,1,17788,BAO_0000218,1,CHEMBL628403,,1969.0
12211,,,,A,U,Autocuration,,,Compound was evaluated for the overall absorbance loss at pH of 2,22224,,,1,8778,BAO_0000019,0,CHEMBL628404,,
12212,,,,A,U,Autocuration,,,Compound was evaluated for the overall absorbance loss at pH of 4,22224,,,1,8778,BAO_0000019,0,CHEMBL628405,,
12213,,,,A,U,Autocuration,,,Compound was evaluated for the overall absorbance loss at pH of 7,22224,,,1,8778,BAO_0000019,0,CHEMBL628406,,
12214,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Compound was evaluated for its absorption in the rats,50597,,,1,2249,BAO_0000218,1,CHEMBL628407,,
12215,,Rattus norvegicus,,A,N,Intermediate,Urine,10116.0,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,50597,,,1,8881,BAO_0000218,1,CHEMBL628408,,1088.0
12216,,Rattus norvegicus,,A,N,Intermediate,Urine,10116.0,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,50597,,,1,8881,BAO_0000218,1,CHEMBL629171,,1088.0
12217,,Rattus norvegicus,,A,N,Intermediate,Urine,10116.0,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,50597,,,1,8881,BAO_0000218,1,CHEMBL629172,,1088.0
12218,,Rattus norvegicus,,A,N,Intermediate,Urine,10116.0,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,50597,,,1,8881,BAO_0000218,1,CHEMBL629173,,1088.0
12219,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum,50597,,,1,15286,BAO_0000218,1,CHEMBL629174,,
12220,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 10-17,50597,,,1,15286,BAO_0000218,1,CHEMBL629175,,
12221,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 10-18,50597,,,1,15286,BAO_0000218,1,CHEMBL629176,,
12222,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 10-19,50597,,,1,15286,BAO_0000218,1,CHEMBL629177,,
12223,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 12-15,50597,,,1,15286,BAO_0000218,1,CHEMBL629178,,
12224,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 13-19,50597,,,1,15286,BAO_0000218,1,CHEMBL631869,,
12225,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 14-17,50597,,,1,15286,BAO_0000218,1,CHEMBL631870,,
12226,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 15-18,50597,,,1,15286,BAO_0000218,1,CHEMBL631871,,
12227,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 2-5,50597,,,1,15286,BAO_0000218,1,CHEMBL631872,,
12228,,,,A,U,Autocuration,Ileum,,In vitro percent permeability into rat ileum; Range is 23-42,22224,,,1,15286,BAO_0000221,0,CHEMBL875775,,2116.0
12229,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 28-36,50597,,,1,15286,BAO_0000218,1,CHEMBL631873,,
12230,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 29-35,50597,,,1,15286,BAO_0000218,1,CHEMBL631874,,
12231,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 46-66,50597,,,1,15286,BAO_0000218,1,CHEMBL631875,,
12232,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 50-68,50597,,,1,15286,BAO_0000218,1,CHEMBL631876,,
12233,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; Range is 78-81,50597,,,1,15286,BAO_0000218,1,CHEMBL631877,,
12234,,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,50597,,,1,15286,BAO_0000218,1,CHEMBL631878,,
