curated_by,assay_category,src_id,assay_cell_type,assay_strain,description,assay_subcellular_fraction,chembl_id,relationship_type,confidence_score,src_assay_id,cell_id,assay_organism,assay_tax_id,bao_format,tid,variant_id,assay_id,assay_tissue,doc_id,assay_type,assay_test_type,tissue_id
Autocuration,,1,,,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor using 1 uM LSD as masking ligand, activity is expressed as Kd.",,CHEMBL619166,H,4,,,Cavia porcellus,10141.0,BAO_0000224,104841,,3496,,7721,B,,
Autocuration,,1,,,5-HT level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,,CHEMBL619167,H,4,,,Cavia porcellus,10141.0,BAO_0000019,104841,,3497,,15796,F,,
Autocuration,,1,,,5-hydroxytryptamine level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,,CHEMBL619168,H,4,,,Cavia porcellus,10141.0,BAO_0000019,104841,,3498,,15796,F,,
Expert,,1,,,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor in the presence of 10 nM compound in isolated human atrial myocytes,,CHEMBL619169,D,9,,,Homo sapiens,9606.0,BAO_0000219,168,,3499,Cardiac atrium,15650,B,,2081.0
Expert,,1,,,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes,,CHEMBL619170,D,9,,,Homo sapiens,9606.0,BAO_0000219,168,,3500,Cardiac atrium,15650,B,,2081.0
Autocuration,,1,,,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine",,CHEMBL619171,D,5,,,Homo sapiens,9606.0,BAO_0000019,104841,,3501,,6866,F,,
Expert,,1,,,",Antagonism of stimulation of 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes",,CHEMBL619172,D,9,,,Homo sapiens,9606.0,BAO_0000219,168,,3502,Cardiac atrium,15650,F,,2081.0
Autocuration,,1,,,Ability (10 ug/kg) to inhibit binding of [125I]iododexetimide to 5-hydroxytryptamine receptor in mice,,CHEMBL619173,U,0,,,Mus musculus,10090.0,BAO_0000019,22226,,3503,,10063,B,,
Autocuration,,1,,,Percent inhibition of radioligand [3H]-LSD binding to 5-HT receptor at 10 uM concentration,,CHEMBL619174,U,0,,,Mus musculus,10090.0,BAO_0000019,22226,,3504,,12665,B,,
Autocuration,,1,,,5-hydroxytryptamine receptor binding affinity was determined in rats,,CHEMBL619175,H,4,,,,,BAO_0000019,104705,,3505,,7504,B,,
Autocuration,,1,,,Binding affinity at rat 5-hydroxytryptamine receptor.,,CHEMBL619176,H,4,,,,,BAO_0000224,104705,,3506,,7504,B,,
Autocuration,,1,,,Affinity against 5-hydroxytryptamine receptors in rat fundus model,,CHEMBL619177,H,4,,,,,BAO_0000019,104705,,3507,,7038,B,,
Autocuration,,1,,,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation,,CHEMBL619178,H,4,,,,,BAO_0000224,104705,,3508,,7626,B,,
Autocuration,,1,,,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation; Not determined,,CHEMBL619179,H,4,,,,,BAO_0000224,104705,,3509,,7626,B,,
Autocuration,,1,,,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation,,CHEMBL619180,H,4,,,,,BAO_0000019,104705,,3510,Stomach,7185,F,,945.0
Autocuration,,1,,,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation (resulted in discoloration in the oxygenated muscle bath to give varying results).,,CHEMBL619181,H,4,,,,,BAO_0000019,104705,,3511,Stomach,7185,F,,945.0
Autocuration,,1,,,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,CHEMBL619182,H,4,,,,,BAO_0000019,104705,,3512,,7185,F,,
Autocuration,,1,,,Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2,,CHEMBL619183,H,4,,,,,BAO_0000224,104705,,3513,,6960,B,,
Autocuration,,1,,,"Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2; Valid pA2, can not be determined because of slope of Schild plot.",,CHEMBL619184,H,4,,,,,BAO_0000224,104705,,3514,,6960,B,,
Autocuration,,1,,,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus,,CHEMBL619185,H,8,,,,,BAO_0000221,10576,,3515,Hippocampus,12416,B,,10000000.0
Expert,,1,,,Binding affinity for rat 5-hydroxytryptamine transporter.,,CHEMBL619186,H,8,,,,,BAO_0000357,12198,,3516,,15753,B,,
Autocuration,,1,,,Evaluated for inhibition of specific [3H]5-HT receptor binding in rat cortex.,,CHEMBL619187,H,4,,,,,BAO_0000019,104705,,3517,,8062,B,,
Autocuration,,1,,,Binding affinity at serotonin 5-HT1-type site receptor in rat cortex by displacing [3H]5-HT,,CHEMBL619188,D,5,,,Rattus norvegicus,10116.0,BAO_0000019,104705,,3518,,9036,B,,
Autocuration,,1,,,Compound was tested for its inhibitory activity against 5-hydroxytryptamine receptor,,CHEMBL619189,D,5,,,Rattus norvegicus,10116.0,BAO_0000224,104705,,3519,,15067,B,,
Expert,,1,,,Inhibitory activity against [3H]- 5-hydroxytryptamine reuptake in whole rat brain minus cerebellum,,CHEMBL619190,D,9,,,Rattus norvegicus,10116.0,BAO_0000019,12198,,3520,Brain,15753,F,,955.0
Expert,,1,,,Inhibition of [3H]5-HT reuptake in whole rat brain (minus cerebellum) homogenate.,,CHEMBL619191,D,9,,,Rattus norvegicus,10116.0,BAO_0000221,12198,,3521,Cerebellum,15753,F,,2037.0
Autocuration,,1,,,Displacement of [3H]-citalopram from rat forebrain membrane 5-hydroxytryptamine receptor at 10e-7 M,,CHEMBL619192,D,5,,,Rattus norvegicus,10116.0,BAO_0000019,104705,,3522,,15295,B,,
Autocuration,,1,,,Percent binding affinity against 5-hydroxytryptamine receptor,,CHEMBL619193,D,5,,,Rattus norvegicus,10116.0,BAO_0000224,104705,,3523,,6347,B,,
Autocuration,,1,,,Ability to displace 0.4 nM [3H]paroxetine binding to 5-hydroxytryptamine receptor in rat frontal cortex,,CHEMBL619194,U,0,,,,,BAO_0000019,22226,,3524,,6763,B,,
Autocuration,,1,,,The binding affinity was measured on 5-hydroxytryptamine receptor uptake receptor using [3H]- paroxetine as radioligand.,,CHEMBL619195,D,5,,,Rattus norvegicus,10116.0,BAO_0000224,104705,,3525,,12092,B,,
Autocuration,,1,,,Affinity against 5-hydroxytryptamine receptor was determined,,CHEMBL619196,D,5,,,Rattus norvegicus,10116.0,BAO_0000224,104705,,3526,,1579,B,,
Autocuration,,1,,,Affinity against 5-hydroxytryptamine receptor was determined in rat stomach fundus strip,,CHEMBL619197,D,5,,,Rattus norvegicus,10116.0,BAO_0000019,104705,,3527,Stomach,1579,B,,945.0
Expert,,1,,,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,CHEMBL619198,D,9,,,Homo sapiens,9606.0,BAO_0000219,121,,3528,,5963,B,In vitro,
Expert,,1,,,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,CHEMBL875081,D,9,,,Homo sapiens,9606.0,BAO_0000219,121,,3529,,5963,B,In vitro,
Autocuration,,1,,,Ability to compete with radioactive ligands specific to the Serotonergic 5-HT receptor at 10 uM; NA means compound failed to compete,,CHEMBL884712,H,8,,,,,BAO_0000357,18065,,3530,,5030,B,,
Expert,,1,,,Inhibition of 5-hydroxytryptamine reuptake,,CHEMBL884710,H,8,,,,,BAO_0000357,121,,3531,,15796,B,,
Autocuration,,1,,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding",,CHEMBL619199,H,8,,,,,BAO_0000019,18065,,3532,,15413,F,,
Autocuration,,1,,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 1)",,CHEMBL619200,H,8,,,,,BAO_0000019,18065,,3533,,15413,F,,
Autocuration,,1,,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 2)",,CHEMBL619201,H,8,,,,,BAO_0000019,18065,,3534,,15413,F,,
Autocuration,,1,,,Tested for 5-hydroxytryptamine receptor uptake,,CHEMBL619202,H,8,,,,,BAO_0000019,18065,,3535,,12409,F,,
Expert,,1,CHO,,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,,CHEMBL619203,D,9,,449.0,Homo sapiens,9606.0,BAO_0000219,51,,3536,,16909,B,,
Expert,,1,,,Antagonistic affinity tested against isolated human cloned alpha-1d adrenoceptor subtype,,CHEMBL619204,D,9,,,Homo sapiens,9606.0,BAO_0000019,51,,3537,,16909,F,,
Autocuration,,1,,,In vitro binding affinity towards 5-hydroxytryptamine receptor 1A receptor by using [3H]8-OH-DPAT in rat hippocampal membranes.,,CHEMBL619205,H,8,,,Homo sapiens,9606.0,BAO_0000249,10576,,3538,,15629,B,,
Autocuration,,1,,,Tested in vitro for % inhibition against 5-hydroxytryptamine receptor 1A,,CHEMBL619206,H,8,,,,,BAO_0000357,10576,,3539,,15629,B,,
Expert,,1,,,In vitro binding affinity at 5-hydroxytryptamine receptor 1A receptor in rat hippocampal membranes by [3H]8-OH-DPAT displacement.,,CHEMBL619207,H,8,,,,,BAO_0000249,10576,,3540,,15629,B,,
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 0.10 umol/kg,,CHEMBL619208,H,8,,,,,BAO_0000019,10825,,3541,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 10 umol/kg,,CHEMBL619209,H,8,,,,,BAO_0000019,10825,,3542,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 0.32 umol/kg,,CHEMBL619210,H,8,,,,,BAO_0000019,10825,,3543,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 3.2 umol/kg,,CHEMBL619211,H,8,,,,,BAO_0000019,10825,,3544,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 32 umol/kg,,CHEMBL619212,H,8,,,,,BAO_0000019,10825,,3545,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 0.032 umol/kg,,CHEMBL620681,H,8,,,,,BAO_0000019,10825,,3546,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 1.0 umol/kg,,CHEMBL620682,H,8,,,,,BAO_0000019,10825,,3547,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 10 umol/kg,,CHEMBL620683,H,8,,,,,BAO_0000019,10825,,3548,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 100 umol/kg,,CHEMBL620684,H,8,,,,,BAO_0000019,10825,,3549,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 3.2 umol/kg,,CHEMBL620685,H,8,,,,,BAO_0000019,10825,,3550,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 32 umol/kg,,CHEMBL620686,H,8,,,,,BAO_0000019,10825,,3551,Striatum,10034,F,,2435.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.032 umol/kg,,CHEMBL620687,H,8,,,,,BAO_0000019,10825,,3552,Limbic system,10034,F,,349.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg,,CHEMBL620688,H,8,,,,,BAO_0000019,10825,,3553,Limbic system,10034,F,,349.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.32 umol/kg,,CHEMBL620689,H,8,,,,,BAO_0000019,10825,,3554,Limbic system,10034,F,,349.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 1.0 umol/kg,,CHEMBL620690,H,8,,,,,BAO_0000019,10825,,3555,Limbic system,10034,F,,349.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 10 umol/kg,,CHEMBL620691,H,8,,,,,BAO_0000019,10825,,3556,Limbic system,10034,F,,349.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 100 umol/kg,,CHEMBL620692,H,8,,,,,BAO_0000019,10825,,3557,Limbic system,10034,F,,349.0
Autocuration,,1,,,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 3.2 umol/kg,,CHEMBL620693,H,8,,,,,BAO_0000019,10825,,3558,Limbic system,10034,F,,349.0
Expert,,1,,,Binding affinity against 5-hydroxytryptamine 4 receptor,,CHEMBL620694,H,8,,,,,BAO_0000357,168,,3559,,1274,B,,
Autocuration,,1,,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,CHEMBL857986,H,8,,,,,BAO_0000019,168,,3560,,17358,F,,
Autocuration,,1,,,Inhibitory activity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand at 10e-5 M concentration,,CHEMBL620695,H,8,,,,,BAO_0000357,168,,3561,,14532,B,,
Expert,,1,,,Binding affinity towards Serotonin 5-hydroxytryptamine 4 receptor,,CHEMBL620696,H,8,,,,,BAO_0000357,168,,3562,,16989,B,,
Autocuration,,1,,,Inhibitory constant against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 radioligand,,CHEMBL620697,H,8,,,,,BAO_0000357,168,,3563,,17200,B,,
Autocuration,,1,,,Binding affinity towards 5-hydroxytryptamine 4 receptor,,CHEMBL620698,H,8,,,,,BAO_0000357,168,,3564,,15779,B,,
Autocuration,,1,,,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,CHEMBL620699,H,8,,,,,BAO_0000357,168,,3565,,15779,B,,
Autocuration,,1,,,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,CHEMBL620700,H,8,,,,,BAO_0000357,168,,3566,,15779,B,,
Autocuration,,1,COS-7,,Binding affinity was determined against cloned 5-hydroxytryptamine 4A receptor isoform expressed in COS-7 cells,,CHEMBL620701,H,8,,643.0,,,BAO_0000219,168,,3567,,15650,B,,
Autocuration,,1,COS-7,,Binding affinity was determined against cloned 5-hydroxytryptamine 4B receptor isoform expressed in COS-7 cells,,CHEMBL875082,H,8,,643.0,,,BAO_0000219,168,,3568,,15650,B,,
Autocuration,,1,COS-7,,Binding affinity was determined against cloned 5-hydroxytryptamine 4C receptor isoform expressed in COS-7 cells,,CHEMBL620702,H,8,,643.0,,,BAO_0000219,168,,3569,,15650,B,,
Autocuration,,1,COS-7,,Binding affinity was determined against cloned 5-hydroxytryptamine 4D receptor isoform expressed in COS-7 cells,,CHEMBL620703,H,8,,643.0,,,BAO_0000219,168,,3570,,15650,B,,
Autocuration,,1,C6,,Binding affinity of compound towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,,CHEMBL620704,H,8,,673.0,,,BAO_0000219,168,,3571,,17046,B,,
Expert,,1,C6,,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,,CHEMBL620705,H,8,,673.0,,,BAO_0000219,168,,3572,,17046,B,,
Expert,,1,C6,,Binding affinity was determined against cloned 5-hydroxytryptamine 4E receptor isoform expressed in C6 glial cells incubated with 0.2 nM [3H]GR-113808,,CHEMBL620706,H,8,,673.0,,,BAO_0000219,168,,3573,,15650,B,,
Expert,,1,C6,,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand; Not determined,,CHEMBL620707,H,8,,673.0,,,BAO_0000219,168,,3574,,17046,B,,
Expert,,1,,,Binding affinity towards 5-hydroxytryptamine 5 receptor,,CHEMBL620708,H,8,,,,,BAO_0000357,10624,,3575,,17066,B,,
Autocuration,,1,,,Inhibitory constant against human 5-hydroxytryptamine 5A receptor using [3H]LSD radioligand,,CHEMBL620709,H,8,,,,,BAO_0000357,105,,3576,,17200,B,,
Expert,,1,,,Binding affinity against 5-hydroxytryptamine 5A receptor,,CHEMBL620710,D,9,,,Homo sapiens,9606.0,BAO_0000357,10624,,3577,,16146,B,,
Autocuration,,1,CHO,,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 5A receptor stably expressed in CHO cells,,CHEMBL620711,H,8,,449.0,,,BAO_0000219,10624,,3578,,15250,B,,
Expert,,1,,,Affinity towards human 5-hydroxytryptamine 5A serotonin receptor,,CHEMBL620712,D,9,,,Homo sapiens,9606.0,BAO_0000357,10624,,3579,,6491,B,,
Expert,,1,,,Binding affinity towards human 5-hydroxytryptamine 5A receptor,,CHEMBL620713,D,9,,,Homo sapiens,9606.0,BAO_0000357,10624,,3580,,17066,B,,
Expert,,1,,,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,,CHEMBL620714,D,9,,,Homo sapiens,9606.0,BAO_0000357,10624,,3581,,17066,B,,
Expert,,1,,,Binding affinity to cloned human 5-hydroxytryptamine 5A receptor,,CHEMBL620715,D,9,,,Homo sapiens,9606.0,BAO_0000357,10624,,3582,,4234,B,,
Autocuration,,1,,,Binding affinity towards 5-HT5A receptor,,CHEMBL620716,H,8,,,,,BAO_0000357,10624,,3583,,6013,B,,
Expert,,1,,,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,,CHEMBL620717,H,8,,,,,BAO_0000357,10624,,3584,,17175,B,,
Autocuration,,1,,,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 5A receptor,,CHEMBL618072,H,8,,,,,BAO_0000357,10624,,3585,,15818,B,,
Autocuration,,1,,,Binding affinity towards cloned human 5-HT5A receptor was determined,,CHEMBL857987,H,8,,,,,BAO_0000357,10624,,3586,,6166,B,,
Autocuration,,1,HEK293,,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,,CHEMBL618073,H,8,,722.0,,,BAO_0000219,10624,,3587,,15779,B,,
Autocuration,,1,HEK293,,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,,CHEMBL618074,H,8,,722.0,,,BAO_0000219,10624,,3588,,15779,B,,
Autocuration,,1,HEK293,,Compound was tested for its binding affinity in 5-hydroxytryptamine 5A receptor (using human cloned receptors in HEK 293 and [3H]5-CTas a radioligand ),,CHEMBL618075,H,8,,722.0,,,BAO_0000219,10624,,3589,,5213,B,,
Expert,,1,,,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor,,CHEMBL618076,D,9,,,Mus musculus,10090.0,BAO_0000357,10625,,3590,,17066,B,,
Expert,,1,,,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [125I]-2-iodo LSD as radioligand,,CHEMBL618077,D,9,,,Mus musculus,10090.0,BAO_0000357,10625,,3591,,17066,B,,
Expert,,1,,,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]- LSD as radioligand,,CHEMBL618078,D,9,,,Mus musculus,10090.0,BAO_0000357,10625,,3592,,17066,B,,
Expert,,1,,,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]LSD as radioligand,,CHEMBL881821,D,9,,,Mus musculus,10090.0,BAO_0000357,10625,,3593,,17066,B,,
Expert,,1,,,Binding affinity towards murine 5-hydroxytryptamine 5A receptor,,CHEMBL618079,D,9,,,Mus musculus,10090.0,BAO_0000357,10625,,3594,,17066,B,,
Expert,,1,,,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor using LSD as radioligand,,CHEMBL618080,H,8,,,,,BAO_0000357,10625,,3595,,17175,B,,
Autocuration,,1,HEK293,,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,,CHEMBL618081,H,8,,722.0,,,BAO_0000219,10576,,3596,,16190,B,,
Autocuration,,1,HEK293,,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,,CHEMBL618082,H,8,,722.0,,,BAO_0000219,10626,,3597,,16190,B,,
Expert,,1,,,Binding affinity towards 5-HT5a receptor,,CHEMBL618083,H,8,,,,,BAO_0000357,10624,,3598,,4820,B,,
Expert,,1,,,Binding affinity towards 5-hydroxytryptamine 5A receptor,,CHEMBL618084,D,9,,,Homo sapiens,9606.0,BAO_0000357,10624,,3599,,17066,B,,
