FiYe,SeN,IndiIs,ChiIs,CounRegPe,FuCenN,ProgProc,TrDev,Biodi,SecN,Sta,OrganiID,FCeID,UntAmoPrBud,BraID,CouRegID,YouIss,GenEqu,OrgS,CouRegN,FSTCPe,OrganiNa,OrganTy,BrNa,ClimChaMiti,Deserti,PartiDeveAGoGove,UrbIss,DisIss,ICTAAToFoDevelo,KnowlFoDev,OrganCl,ContiID,ContN,ProBrCounID,SecID,SePerc,AmoSp
2009/2010,Promotion of development awareness,0,0,0.01,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,AF,0,2,NGO,Afghanistan,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,3,Asia,AF,99820,0.04,2460.0
2009/2010,Primary education,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,11220,0.01,2460.0
2009/2010,Vocational training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,11330,0.01,2460.0
2009/2010,Advanced technical and managerial training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,11430,0.015,3690.0
2009/2010,Health policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,12110,0.02,4920.0
2009/2010,Health personnel development,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,12281,0.02,4920.0
2009/2010,STD control including HIV/AIDS,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,13040,0.021,5166.0
2009/2010,Basic drinking water supply,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,14031,0.0235,5781.0
2009/2010,Basic sanitation,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,14032,0.0235,5781.0
2009/2010,Public sector policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,15110,0.1,24600.0
2009/2010,Legal and judicial development,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,15130,0.05,12300.0
2009/2010,Democratic participation and civil society,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,15150,0.1,24600.0
2009/2010,Media and free flow of information,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,15153,0.1,24600.0
2009/2010,Human rights,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,15160,0.1,24600.0
2009/2010,Employment policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,16020,0.02,4920.0
2009/2010,Multi-sector aid for basic social services,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,16050,0.017,4182.0
2009/2010,Cottage industries and handicrafts,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,32140,0.01,2460.0
2009/2010,Agro-industries,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,32161,0.012,2952.0
2009/2010,Trade policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,33110,0.1,24600.0
2009/2010,Trade facilitation,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,33120,0.05,12300.0
2009/2010,Multilateral trade negotiations,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,33140,0.128,31488.0
2009/2010,Trade education/training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,33181,0.03,7380.0
2009/2010,Promotion of development awareness,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BI,0,2,NGO,Burundi,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BI,99820,0.04,9840.0
2009/2010,Primary education,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,11220,0.01,2460.0
2009/2010,Vocational training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,11330,0.01,2460.0
2009/2010,Advanced technical and managerial training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,11430,0.015,3690.0
2009/2010,Health policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,12110,0.02,4920.0
2009/2010,Health personnel development,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,12281,0.02,4920.0
2009/2010,STD control including HIV/AIDS,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,13040,0.021,5166.0
2009/2010,Basic drinking water supply,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,14031,0.0235,5781.0
2009/2010,Basic sanitation,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,14032,0.0235,5781.0
2009/2010,Public sector policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,15110,0.1,24600.0
2009/2010,Legal and judicial development,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,15130,0.05,12300.0
2009/2010,Democratic participation and civil society,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,15150,0.1,24600.0
2009/2010,Media and free flow of information,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,15153,0.1,24600.0
2009/2010,Human rights,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,15160,0.1,24600.0
2009/2010,Employment policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,16020,0.02,4920.0
2009/2010,Multi-sector aid for basic social services,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,16050,0.017,4182.0
2009/2010,Cottage industries and handicrafts,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,32140,0.01,2460.0
2009/2010,Agro-industries,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,32161,0.012,2952.0
2009/2010,Trade policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,33110,0.1,24600.0
2009/2010,Trade facilitation,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,33120,0.05,12300.0
2009/2010,Multilateral trade negotiations,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,33140,0.128,31488.0
2009/2010,Trade education/training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,33181,0.03,7380.0
2009/2010,Promotion of development awareness,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BJ,0,2,NGO,Benin,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,2,Africa,BJ,99820,0.04,9840.0
2009/2010,Primary education,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,11220,0.01,2460.0
2009/2010,Vocational training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,11330,0.01,2460.0
2009/2010,Advanced technical and managerial training,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,11430,0.015,3690.0
2009/2010,Health policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,12110,0.02,4920.0
2009/2010,Health personnel development,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,12281,0.02,4920.0
2009/2010,STD control including HIV/AIDS,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,13040,0.021,5166.0
2009/2010,Basic drinking water supply,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,14031,0.0235,5781.0
2009/2010,Basic sanitation,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,14032,0.0235,5781.0
2009/2010,Public sector policy and administrative management,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,15110,0.1,24600.0
2009/2010,Legal and judicial development,0,0,0.04,Governance & Human Rights,Uncoded: Pre-APP,0,0,Governance & Human Rights,Closed,1000715,6218,42367000.0,B6100,BO,0,2,NGO,Bolivia,1.0,Canadian Catholic Organization for Development and Peace,Canadian Non-Profit Making,KFM Partnership for Develop. Innovation,0,0,1,0,0,0,0,Civil Society,1,America,BO,15130,0.05,12300.0
