Fiscal year,Biodiversity (marker),Bilateral aid (international marker),Regional program (marker),PBA type,Section name,FSTC percent,Climate change mitigation (marker),Organisation type,Branch name,Organisation sub-class,CountryRegion ID,Status,Amount spent,Continent ID,Project number,Maximum CIDA contribution (project-level),Branch ID,Division ID,Division name,Section ID,Fund centre ID,Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),Enviromental sustainability (marker),Climate change adaptation (marker),Desertification (marker),Participatory development and good governance,Trade development (marker)
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,150.075,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,75.0375,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,100.05,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,125.0625,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Caricom - Adm,0.0,0,Canadian Non-Profit Making,NGM Americas,FEDERAL,40,Closed,50.025,1,A033256PRE,389705.75,B4400,D4400,NDD Americas Programming,S4429,4434,Caribbean Region,389705.75,0.0,0,Directive,Uncoded: Pre-APP,1,0,0,1,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,471.125625,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,314.08375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
2009/2010,0,1,1,Not PBA,Gulf of Guinea Program,1.0,0,Canadian Profit Making,WGM Sub-Saharan Africa,CONSULTANT,80,Closed,785.209375,2,A033265PRE,164704.34,B4200,D4207,WWD West & Central Africa,S4249,4310,Central & West Africa Regional Program,0.0,0.0,0,Directive,Uncoded: Pre-APP,0,0,0,0,0
