assays_assay_id,assays_bao_format,assays_assay_tissue,assays_cell_id,assays_curated_by,assays_src_assay_id,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_chembl_id,assays_tissue_id,assays_variant_id
13987,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627619,,
13988,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627620,,
13989,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627621,,
13990,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627622,,
13991,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627623,,
13992,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627624,,
13993,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627625,,
13994,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628523,,
13995,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628524,,
13996,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628525,,
13997,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625732,,
13998,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625733,,
13999,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625734,,
14000,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625913,,
14001,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625914,,
14002,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625915,,
14003,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625916,,
14004,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625917,,
14005,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625918,,
14006,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625919,,
14007,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625920,,
14008,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL874453,,
14009,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625921,,
14010,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625922,,
14011,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625923,,
14012,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625924,,
14013,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625925,,
14014,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625926,,
14015,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627704,2048.0,
14016,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627705,,
14017,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627706,,
14018,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627707,,
14019,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627708,,
14020,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628361,,
14021,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628362,,
14022,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628363,2435.0,
14023,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628364,2435.0,
14024,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628365,2435.0,
14025,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL874454,2435.0,
14026,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628531,2435.0,
14027,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628532,2435.0,
14028,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628533,2435.0,
14029,BAO_0000218,Striatum,,Intermediate,,,,50597,N,1,1,CHEMBL628534,2435.0,
14030,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL628535,2046.0,
14031,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL628536,2046.0,
14032,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL628537,2046.0,
14033,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL628538,2046.0,
14034,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL628539,2046.0,
14035,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL630297,2046.0,
14036,BAO_0000218,Thyroid gland,,Intermediate,,,,50597,N,1,1,CHEMBL630298,2046.0,
14037,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL630299,955.0,
14038,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL628094,955.0,
14039,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL628095,955.0,
14040,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL874648,955.0,
14041,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL628096,955.0,
14042,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL628097,955.0,
14043,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL628098,955.0,
14044,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628099,,
14045,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628100,,
14046,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628101,,
14047,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628102,,
14048,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628103,,
14049,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628104,,
14050,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628105,,
14051,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628106,,
14052,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL628107,1088.0,
14053,BAO_0000218,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL628108,1088.0,
14054,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL628109,1088.0,
14055,BAO_0000218,Urine,,Autocuration,,,,22224,U,0,1,CHEMBL625299,1088.0,
14056,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625300,1088.0,
14057,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625301,1088.0,
14058,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625302,1088.0,
14059,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL874649,1088.0,
14060,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625303,,
14061,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625463,,
14062,BAO_0000218,Liver,,Intermediate,,,,50587,N,1,1,CHEMBL625464,2107.0,
14063,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL625465,,
14064,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL625466,1088.0,
14065,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL625467,1088.0,
14066,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625468,1088.0,
14067,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625469,1088.0,
14068,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL625470,1088.0,
14069,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL632418,1088.0,
14070,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627250,1088.0,
14071,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627251,1088.0,
14072,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627252,1088.0,
14073,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627253,1088.0,
14074,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627254,1088.0,
14075,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL875471,1088.0,
14076,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627255,1088.0,
14077,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627256,1088.0,
14078,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627257,1088.0,
14079,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627258,1088.0,
14080,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627259,1088.0,
14081,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL627260,1088.0,
14082,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623256,1088.0,
14083,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL874413,1088.0,
14084,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623257,1088.0,
14085,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623258,1088.0,
14086,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623259,1088.0,
14087,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623260,1088.0,
14088,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623261,1088.0,
14089,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623262,1088.0,
14090,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623263,1088.0,
14091,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623264,1088.0,
14092,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623265,1088.0,
14093,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623266,1088.0,
14094,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623267,1088.0,
14095,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623268,1088.0,
14096,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623269,1088.0,
14097,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623270,1088.0,
14098,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623271,1088.0,
14099,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623272,1088.0,
14100,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623273,1088.0,
14101,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623274,1088.0,
14102,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL874414,1088.0,
14103,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623275,1088.0,
14104,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL629150,1088.0,
14105,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623276,1088.0,
14106,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623277,1088.0,
14107,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623112,1088.0,
14108,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623113,1088.0,
14109,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623800,1088.0,
14110,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL623801,1088.0,
14111,BAO_0000218,Spleen,,Intermediate,,,,50597,N,1,1,CHEMBL623802,2106.0,
14112,BAO_0000218,Uterus,,Intermediate,,,,50597,N,1,1,CHEMBL623803,995.0,
14113,BAO_0000218,Uterus,,Intermediate,,,,50597,N,1,1,CHEMBL623970,995.0,
14114,BAO_0000218,Uterus,,Intermediate,,,,50597,N,1,1,CHEMBL623971,995.0,
14115,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623972,178.0,
14116,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623973,178.0,
14117,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623974,178.0,
14118,BAO_0000218,Blood,,Intermediate,,,,50597,N,1,1,CHEMBL623975,178.0,
14119,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL623976,955.0,
14120,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL623977,955.0,
14121,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL623978,955.0,
14122,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL623979,955.0,
14123,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623980,,
14124,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL623981,,
14125,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626278,,
14126,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626279,,
14127,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626280,,
14128,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626281,,
14129,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626282,,
14130,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626283,,
14131,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626284,,
14132,BAO_0000218,Brain,,Intermediate,,,,50594,N,1,1,CHEMBL626285,955.0,
14133,BAO_0000218,Brain,,Intermediate,,,,50594,N,1,1,CHEMBL626286,955.0,
14134,BAO_0000218,Brain,,Intermediate,,,,50594,N,1,1,CHEMBL626287,955.0,
14135,BAO_0000218,Brain,,Intermediate,,,,50594,N,1,1,CHEMBL626288,955.0,
14136,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626289,,
14137,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626290,,
14138,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626291,,
14139,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL839888,,
14140,BAO_0000218,Intestine,,Intermediate,,,,50594,N,1,1,CHEMBL626292,160.0,
14141,BAO_0000218,Intestine,,Intermediate,,,,50594,N,1,1,CHEMBL626293,160.0,
14142,BAO_0000218,Intestine,,Intermediate,,,,50594,N,1,1,CHEMBL626294,160.0,
14143,BAO_0000218,Intestine,,Intermediate,,,,50594,N,1,1,CHEMBL626295,160.0,
14144,BAO_0000218,Liver,,Intermediate,,,,50594,N,1,1,CHEMBL627659,2107.0,
14145,BAO_0000218,Liver,,Intermediate,,,,50594,N,1,1,CHEMBL627660,2107.0,
14146,BAO_0000218,Liver,,Intermediate,,,,50594,N,1,1,CHEMBL627661,2107.0,
14147,BAO_0000218,Liver,,Intermediate,,,,50594,N,1,1,CHEMBL627662,2107.0,
14148,BAO_0000218,Lung,,Intermediate,,,,50594,N,1,1,CHEMBL627663,2048.0,
14149,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627664,,
14150,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627665,,
14151,BAO_0000218,Lung,,Intermediate,,,,50594,N,1,1,CHEMBL627666,2048.0,
14152,BAO_0000218,Spleen,,Intermediate,,,,50594,N,1,1,CHEMBL627667,2106.0,
14153,BAO_0000218,Stomach,,Intermediate,,,,50594,N,1,1,CHEMBL627668,945.0,
14154,BAO_0000218,Urine,,Intermediate,,,,50594,N,1,1,CHEMBL627669,1088.0,
14155,BAO_0000218,Urinary bladder,,Autocuration,,,,22224,U,0,1,CHEMBL627670,1255.0,
14156,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL627671,178.0,
14157,BAO_0000218,Bone element,,Autocuration,,,,22224,U,0,1,CHEMBL627672,1474.0,
14158,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL627673,,
14159,BAO_0000218,Kidney,,Autocuration,,,,22224,U,0,1,CHEMBL627674,2113.0,
14160,BAO_0000218,Liver,,Autocuration,,,,22224,U,0,1,CHEMBL627675,2107.0,
14161,BAO_0000218,Lung,,Autocuration,,,,22224,U,0,1,CHEMBL627676,2048.0,
14162,BAO_0000218,Muscle tissue,,Autocuration,,,,22224,U,0,1,CHEMBL627677,2385.0,
14163,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627678,,
14164,BAO_0000218,Serum,,Intermediate,,,,50597,N,1,1,CHEMBL627679,1977.0,
14165,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627680,,
14166,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627681,,
14167,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627682,,
14168,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627683,,
14169,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627684,,
14170,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL874441,,
14171,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627685,,
14172,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627686,,
14173,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627687,,
14174,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL627688,,
14175,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628038,,
14176,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628039,,
14177,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628040,,
14178,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628041,,
14179,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL630226,,
14180,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL628042,,
14181,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625232,,
14182,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625233,,
14183,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625979,,
14184,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625980,,
14185,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625981,,
14186,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625982,,
14187,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625983,,
14188,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625984,,
14189,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625985,,
14190,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625986,,
14191,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625987,,
14192,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625988,,
14193,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625989,,
14194,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625990,,
14195,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625991,,
14196,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625992,,
14197,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL625993,,
14198,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL631973,,
14199,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632143,,
14200,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632144,,
14201,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632145,,
14202,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632146,,
14203,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632147,,
14204,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632148,,
14205,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632149,,
14206,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632150,,
14207,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL632151,,
14208,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL632152,,
14209,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL632153,,
14210,BAO_0000218,,,Intermediate,,,,50587,N,1,1,CHEMBL632154,,
14211,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL632155,,
14212,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL632156,,
14213,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL632157,,
14214,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL632158,,
14215,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL632159,,
14216,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL626305,,
14217,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL626306,,
14218,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL626307,,
14219,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL626308,,
14220,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL626479,,
14221,BAO_0000218,,,Intermediate,,,,50602,N,1,1,CHEMBL626480,,
14222,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL626481,,
14223,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL626482,,
14224,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626483,,
14225,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626484,,
14226,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL626485,,
14227,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL626486,,
14228,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL626487,,
14229,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL626488,1969.0,
14230,BAO_0000218,Serum,,Intermediate,,,,50597,N,1,1,CHEMBL626489,1977.0,
14231,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL626490,,
14232,BAO_0000100,,,Autocuration,,,,22224,U,0,1,CHEMBL626491,,
14233,BAO_0000100,,,Autocuration,,,,22229,U,0,1,CHEMBL626492,,
14234,BAO_0000019,,,Autocuration,,,,22224,U,0,1,CHEMBL626493,,
14235,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626494,,
14236,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626495,,
14237,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626496,1969.0,
14238,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626497,,
14239,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626498,,
14240,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626499,,
14241,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626500,,
14242,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626501,1969.0,
14243,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626502,1969.0,
14244,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626503,,
14245,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626504,,
14246,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626505,,
14247,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626506,,
14248,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626507,,
14249,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626508,,
14250,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626509,,
14251,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL875480,,
14252,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626510,,
14253,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626511,,
14254,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626512,,
14255,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628208,,
14256,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628209,,
14257,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628210,,
14258,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628211,,
14259,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628212,,
14260,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628213,,
14261,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL628214,1088.0,
14262,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL628215,1088.0,
14263,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL628216,1088.0,
14264,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL626595,1088.0,
14265,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL626596,1088.0,
14266,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL626597,1088.0,
14267,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL626598,1088.0,
14268,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622242,1088.0,
14269,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622243,1088.0,
14270,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622244,1088.0,
14271,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622245,1088.0,
14272,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622246,1088.0,
14273,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622247,1088.0,
14274,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622248,1088.0,
14275,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL877483,1088.0,
14276,BAO_0000218,Urine,,Intermediate,,,,50597,N,1,1,CHEMBL622249,1088.0,
14277,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622250,1088.0,
14278,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622251,1088.0,
14279,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622252,1088.0,
14280,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622253,1088.0,
14281,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622254,1088.0,
14282,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622255,1088.0,
14283,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622256,1088.0,
14284,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622257,1088.0,
14285,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622258,1088.0,
14286,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622259,1088.0,
14287,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622927,1088.0,
14288,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622928,1088.0,
14289,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL622929,1088.0,
14290,BAO_0000218,Urine,,Intermediate,,,,50588,N,1,1,CHEMBL623182,1088.0,
