rental_id,customer_id,staff_id,amount,payment_date,payment_id
6601,464,2,3.99,2005-07-12 07:44:49,12534
11275,464,2,1.99,2005-08-02 14:25:58,12536
1337,465,1,2.99,2005-06-15 12:12:42,12543
6904,465,2,3.99,2005-07-12 22:02:09,12548
11156,465,1,2.99,2005-08-02 09:56:06,12551
11648,465,2,6.99,2005-08-17 04:56:16,12553
12814,465,1,4.99,2005-08-19 00:58:24,12555
15550,465,1,3.99,2005-08-23 04:27:54,12557
3343,466,2,2.99,2005-06-21 10:56:59,12564
5048,466,2,0.99,2005-07-09 03:46:33,12565
10469,466,1,4.99,2005-08-01 09:51:11,12572
11343,466,2,0.99,2005-08-02 17:12:30,12573
13884,466,1,5.99,2005-08-20 15:30:51,12577
13988,466,1,4.99,2005-08-20 19:21:28,12578
16005,466,1,7.99,2005-08-23 21:00:22,12581
2870,467,2,9.99,2005-06-20 00:17:46,12585
4216,467,1,0.99,2005-07-07 12:01:34,12587
4259,467,1,4.99,2005-07-07 14:22:18,12589
8480,467,2,8.99,2005-07-29 08:44:46,12598
10239,467,2,0.99,2005-08-01 02:09:22,12600
15830,467,2,2.99,2005-08-23 15:19:15,12610
459,468,2,0.99,2005-05-27 20:00:04,12614
1627,468,1,8.99,2005-06-16 07:51:09,12617
1821,468,1,2.99,2005-06-16 21:42:49,12618
1975,468,1,2.99,2005-06-17 09:32:10,12619
3724,468,2,2.99,2005-07-06 11:12:48,12622
4527,468,2,3.99,2005-07-08 03:20:10,12625
5285,468,1,2.99,2005-07-09 15:10:44,12626
11257,468,2,10.99,2005-08-02 13:45:05,12636
13221,468,2,3.99,2005-08-19 15:45:47,12639
14210,468,2,4.99,2005-08-21 04:28:02,12642
14309,468,1,9.99,2005-08-21 07:44:17,12643
168,469,1,0.99,2005-05-26 03:07:43,12650
1119,469,1,2.99,2005-05-31 16:34:27,12654
1680,469,1,9.99,2005-06-16 11:17:22,12656
7756,469,2,4.99,2005-07-28 06:22:52,12670
7914,469,1,4.99,2005-07-28 11:48:08,12671
9187,469,1,2.99,2005-07-30 12:14:03,12673
10075,469,2,4.99,2005-07-31 19:58:42,12674
10741,469,1,2.99,2005-08-01 19:52:52,12678
12035,469,2,0.99,2005-08-17 20:18:06,12680
12447,469,1,4.99,2005-08-18 10:57:01,12681
13654,469,1,4.99,2005-08-20 07:58:21,12683
13763,469,1,2.99,2005-08-20 11:37:56,12684
3922,470,1,4.99,2005-07-06 20:32:27,12696
4373,470,1,4.99,2005-07-07 20:10:59,12697
6927,470,1,10.99,2005-07-26 22:56:00,12703
8476,470,2,8.99,2005-07-29 08:39:12,12706
10236,470,1,0.99,2005-08-01 02:05:34,12711
10944,470,2,4.99,2005-08-02 03:20:03,12712
11397,470,2,1.99,2005-08-02 18:53:14,12713
12423,470,2,8.99,2005-08-18 10:14:52,12717
13585,470,2,4.99,2005-08-20 05:32:23,12719
8199,471,1,0.99,2005-07-28 23:10:25,12733
9077,471,1,2.99,2005-07-30 08:00:19,12734
9502,471,1,0.99,2005-07-31 00:02:10,12735
14538,471,2,2.99,2005-08-21 15:28:15,12745
14942,471,2,7.99,2005-08-22 05:58:27,12746
142,472,2,0.99,2005-05-25 23:43:47,12749
994,472,2,4.99,2005-05-30 23:55:36,12752
2538,472,1,5.99,2005-06-19 01:56:59,12755
3815,472,2,6.99,2005-07-06 15:26:36,12759
5612,472,1,3.99,2005-07-10 05:15:12,12761
10627,472,1,0.99,2005-08-01 15:33:03,12769
15278,472,2,2.99,2005-08-22 19:06:47,12777
2125,473,1,2.99,2005-06-17 20:53:42,12783
2748,473,2,4.99,2005-06-19 16:22:26,12785
4625,473,2,4.99,2005-07-08 08:14:26,12788
6890,473,2,4.99,2005-07-12 21:03:03,12792
7111,473,1,4.99,2005-07-27 05:38:16,12793
7215,473,1,2.99,2005-07-27 09:24:00,12794
9025,473,1,4.99,2005-07-30 05:50:08,12797
11336,473,1,0.99,2005-08-02 16:58:56,12802
11741,473,1,0.99,2005-08-17 08:48:39,12804
4048,474,2,1.99,2005-07-07 03:30:52,12817
4533,474,1,0.99,2005-07-08 03:32:01,12819
5251,474,1,0.99,2005-07-09 13:36:10,12823
10376,474,2,5.99,2005-08-01 06:27:13,12826
12702,474,1,4.99,2005-08-18 20:30:33,12834
14728,474,1,0.99,2005-08-21 22:15:36,12835
15558,474,1,6.99,2005-08-23 04:52:22,12837
5407,475,1,0.99,2005-07-09 20:16:07,12845
7775,475,1,1.99,2005-07-28 07:04:36,12850
15097,475,1,1.99,2005-08-22 11:43:42,12861
2080,476,1,0.99,2005-06-17 16:59:40,12866
2508,476,2,4.99,2005-06-18 23:43:58,12867
3477,476,2,7.99,2005-07-05 23:05:17,12869
4171,476,2,4.99,2005-07-07 09:49:04,12871
5644,476,2,4.99,2005-07-10 06:57:44,12872
7461,476,1,0.99,2005-07-27 18:45:15,12874
9743,476,2,3.99,2005-07-31 09:12:42,12877
12616,476,1,4.99,2005-08-18 17:22:41,12881
12709,476,2,5.99,2005-08-18 20:59:51,12882
882,477,1,2.99,2005-05-30 06:16:06,12885
4237,477,2,5.99,2005-07-07 13:16:55,12890
9446,477,2,8.99,2005-07-30 21:53:01,12899
13002,477,1,0.99,2005-08-19 07:37:58,12903
2616,478,2,8.99,2005-06-19 07:33:00,12910
3691,478,1,4.99,2005-07-06 09:46:12,12913
7522,478,1,2.99,2005-07-27 21:11:03,12915
15027,478,1,4.99,2005-08-22 09:03:04,12923
15724,478,1,4.99,2005-08-23 11:22:09,12925
9347,479,1,5.99,2005-07-30 18:16:03,12945
9439,479,1,8.99,2005-07-30 21:38:12,12946
13078,479,2,8.99,2005-08-19 10:16:43,12954
1353,480,1,0.99,2005-06-15 13:13:36,12960
3507,480,2,7.99,2005-07-06 00:23:43,12962
7257,480,1,2.99,2005-07-27 11:04:17,12965
11369,480,1,5.99,2005-08-02 18:04:41,12972
13092,480,2,0.99,2005-08-19 10:41:09,12974
4532,481,1,0.99,2005-07-08 03:30:39,12987
6044,481,1,0.99,2005-07-11 03:18:39,12990
11207,481,2,0.99,2005-08-02 12:01:30,12997
11387,481,2,2.99,2005-08-02 18:32:38,12998
13990,481,1,1.99,2005-08-20 19:29:23,13005
14280,481,2,4.99,2005-08-21 06:39:58,13006
259,482,1,8.99,2005-05-26 15:32:46,13008
879,482,2,0.99,2005-05-30 05:49:42,13010
3048,482,2,2.99,2005-06-20 12:49:55,13011
3650,482,2,2.99,2005-07-06 07:34:15,13013
4768,482,1,4.99,2005-07-08 15:28:20,13014
5334,482,1,4.99,2005-07-09 17:00:13,13015
6447,482,2,7.99,2005-07-12 00:45:17,13020
13174,482,1,4.99,2005-08-19 13:52:50,13028
14732,482,2,0.99,2005-08-21 22:22:29,13030
14891,482,2,6.99,2005-08-22 04:11:02,13031
15391,482,1,0.99,2005-08-22 23:01:45,13033
742,483,2,6.99,2005-05-29 08:36:30,13037
2855,483,1,4.99,2005-06-19 23:11:49,13038
2867,483,2,0.99,2005-06-20 00:08:38,13039
3559,483,2,4.99,2005-07-06 02:49:42,13041
6478,483,2,4.99,2005-07-12 01:41:44,13043
7669,483,1,4.99,2005-07-28 02:44:07,13047
8057,483,1,7.99,2005-07-28 17:07:13,13048
1351,484,1,3.99,2005-06-15 12:51:03,13058
2015,484,1,4.99,2005-06-17 12:16:29,13060
4214,484,1,4.99,2005-07-07 11:54:33,13062
5389,484,1,2.99,2005-07-09 19:25:45,13063
10166,484,2,8.99,2005-07-31 23:22:20,13076
11871,484,2,4.99,2005-08-17 14:11:44,13077
12993,484,1,7.99,2005-08-19 07:24:03,13080
13160,484,2,0.99,2005-08-19 13:21:04,13081
4137,485,2,3.99,2005-07-07 08:17:06,13091
5193,485,1,2.99,2005-07-09 10:28:18,13093
5343,485,1,3.99,2005-07-09 17:23:43,13094
6902,485,2,4.99,2005-07-12 21:57:16,13098
8984,485,2,6.99,2005-07-30 04:31:50,13100
9039,485,2,2.99,2005-07-30 06:24:28,13101
9053,485,1,4.99,2005-07-30 07:07:39,13102
12261,485,2,8.99,2005-08-18 04:16:06,13111
12487,485,2,0.99,2005-08-18 12:45:24,13112
909,486,1,8.99,2005-05-30 10:43:38,13114
2102,486,1,5.99,2005-06-17 19:05:22,13118
2797,486,2,2.99,2005-06-19 19:04:32,13120
4110,486,2,4.99,2005-07-07 06:44:27,13122
4205,486,1,4.99,2005-07-07 11:25:39,13123
4381,486,1,2.99,2005-07-07 20:37:53,13124
10079,486,1,2.99,2005-07-31 20:05:45,13132
10902,486,2,4.99,2005-08-02 01:35:46,13133
12465,486,1,0.99,2005-08-18 11:35:02,13134
12609,486,2,2.99,2005-08-18 17:06:22,13135
13803,486,2,0.99,2005-08-20 12:46:17,13137
7788,487,1,0.99,2005-07-28 07:21:55,13146
9457,487,2,2.99,2005-07-30 22:23:05,13152
10123,487,2,0.99,2005-07-31 21:30:46,13154
10555,487,2,6.99,2005-08-01 12:56:38,13156
10877,487,2,5.99,2005-08-02 00:32:04,13158
11669,487,1,5.99,2005-08-17 05:48:51,13160
11890,487,2,5.99,2005-08-17 15:08:43,13161
13658,487,1,7.99,2005-08-20 08:02:22,13164
15665,487,2,2.99,2005-08-23 08:59:12,13165
4133,488,2,6.99,2005-07-07 08:12:26,13168
5141,488,1,8.99,2005-07-09 08:05:14,13170
9083,488,2,5.99,2005-07-30 08:14:27,13176
9532,488,1,2.99,2005-07-31 01:16:51,13177
11774,488,1,3.99,2005-08-17 10:20:39,13181
15259,488,2,0.99,2005-08-22 18:23:23,13185
15350,488,1,2.99,2005-08-22 21:15:29,13186
15499,488,2,2.99,2005-08-23 02:37:19,13187
1614,489,2,3.99,2005-06-16 06:58:02,13190
14095,489,2,5.99,2005-08-21 00:25:45,13204
15205,489,1,0.99,2005-08-22 16:32:23,13207
676,490,2,4.99,2005-05-28 22:27:51,13210
1665,490,1,3.99,2005-06-16 10:16:02,13211
4906,490,1,5.99,2005-07-08 20:59:13,13215
5173,490,2,7.99,2005-07-09 09:31:44,13216
6230,490,2,2.99,2005-07-11 14:02:19,13219
6803,490,1,4.99,2005-07-12 17:21:49,13220
6923,490,2,8.99,2005-07-12 22:40:48,13222
10786,490,1,7.99,2005-08-01 21:29:34,13226
10955,490,1,7.99,2005-08-02 03:32:34,13227
11965,490,2,2.99,2005-08-17 17:39:45,13228
14761,490,2,6.99,2005-08-21 23:30:28,13230
15276,490,2,2.99,2005-08-22 18:59:01,13231
484,491,1,2.99,2005-05-27 23:26:45,13233
1198,491,2,2.99,2005-06-15 01:48:58,13235
1371,491,1,4.99,2005-06-15 14:38:15,13236
2026,491,2,4.99,2005-06-17 13:05:38,13237
4046,491,1,8.99,2005-07-07 03:27:59,13242
5889,491,1,4.99,2005-07-10 19:54:41,13245
10036,491,2,2.99,2005-07-31 18:47:20,13251
11840,491,1,4.99,2005-08-17 13:09:01,13256
15685,491,2,5.99,2005-08-23 09:41:28,13259
1956,492,2,4.99,2005-06-17 08:43:32,13263
4142,492,1,2.99,2005-07-07 08:19:45,13266
4258,492,2,6.99,2005-07-07 14:20:59,13267
15822,492,2,0.99,2005-08-23 15:05:59,13274
2365,493,1,4.99,2005-06-18 13:45:34,13278
10777,493,1,6.99,2005-08-01 21:03:50,13289
13638,493,1,2.99,2005-08-20 07:21:15,13291
608,494,1,4.99,2005-05-28 15:03:44,13299
4086,494,1,3.99,2005-07-07 05:26:06,13304
4397,494,2,5.99,2005-07-07 21:14:54,13305
4551,494,2,7.99,2005-07-08 04:36:21,13306
5083,494,2,4.99,2005-07-09 05:30:32,13307
8934,494,1,4.99,2005-07-30 02:37:05,13314
9012,494,2,4.99,2005-07-30 05:18:57,13315
9510,494,2,7.99,2005-07-31 00:24:17,13316
10403,494,1,0.99,2005-08-01 07:30:45,13319
10623,494,1,2.99,2005-08-01 15:22:38,13320
11152,494,2,3.99,2005-08-02 09:53:36,13321
15156,494,2,9.99,2005-08-22 14:29:11,13328
741,495,2,4.99,2005-05-29 08:35:49,13331
2074,495,2,2.99,2005-06-17 16:40:03,13332
3129,495,1,3.99,2005-06-20 18:57:48,13335
5484,495,2,7.99,2005-07-09 23:54:37,13337
8151,495,1,0.99,2005-07-28 20:50:52,13340
9741,495,1,4.99,2005-07-31 09:09:22,13345
13753,495,2,0.99,2006-02-14 15:16:03,13355
3569,496,2,3.99,2005-07-06 03:17:23,13359
4070,496,1,2.99,2005-07-07 04:37:09,13360
5949,496,2,4.99,2005-07-10 23:13:00,13364
11060,496,1,7.99,2005-08-02 06:48:18,13367
14332,496,1,7.99,2005-08-21 08:30:43,13373
13182,496,1,2.99,2006-02-14 15:16:03,13376
3696,497,1,2.99,2005-07-06 10:04:55,13382
4795,497,2,0.99,2005-07-08 16:32:54,13386
5030,497,1,4.99,2005-07-09 02:35:43,13387
7603,497,2,2.99,2005-07-27 23:54:44,13389
8011,497,2,2.99,2005-07-28 15:26:39,13390
8150,497,1,6.99,2005-07-28 20:50:41,13391
9850,497,2,4.99,2005-07-31 12:46:52,13395
10760,497,2,7.99,2005-08-01 20:25:20,13396
12123,497,1,0.99,2005-08-17 23:22:18,13397
13289,497,1,2.99,2005-08-19 18:31:30,13399
15362,497,1,5.99,2005-08-22 21:40:20,13401
12698,497,1,4.99,2006-02-14 15:16:03,13404
429,498,1,8.99,2005-05-27 16:21:26,13406
5884,498,2,0.99,2005-07-10 19:31:38,13419
11455,498,1,6.99,2005-08-02 21:07:06,13430
1355,499,1,2.99,2005-06-15 13:13:59,13433
3241,499,2,1.99,2005-06-21 02:54:32,13436
8130,499,2,4.99,2005-07-28 19:48:15,13446
9588,499,1,0.99,2005-07-31 03:13:13,13448
11606,499,2,0.99,2005-08-17 03:32:43,13452
11978,499,2,4.99,2005-08-17 18:02:10,13453
12436,499,1,3.99,2005-08-18 10:41:05,13456
14858,499,1,3.99,2005-08-22 02:46:18,13460
389,500,1,8.99,2005-05-27 10:45:41,13463
2996,500,1,2.99,2005-06-20 09:20:29,13469
3926,500,2,4.99,2005-07-06 20:42:35,13470
4561,500,1,0.99,2005-07-08 05:02:43,13471
4790,500,2,4.99,2005-07-08 16:25:27,13472
6801,500,2,3.99,2005-07-12 17:09:08,13475
7925,500,1,2.99,2005-07-28 12:10:02,13477
9290,500,2,3.99,2005-07-30 15:59:08,13480
10947,500,1,6.99,2005-08-02 03:23:17,13481
12639,500,1,2.99,2005-08-18 18:13:05,13483
12813,500,2,2.99,2005-08-19 00:54:22,13484
3412,501,1,7.99,2005-06-21 16:44:31,13493
11640,501,1,1.99,2005-08-17 04:44:33,13505
12914,501,1,4.99,2005-08-19 04:25:59,13507
15699,501,1,5.99,2005-08-23 10:20:35,13510
965,502,2,0.99,2005-05-30 19:00:14,13514
2911,502,1,0.99,2005-06-20 03:32:37,13517
7255,502,1,4.99,2005-07-27 10:49:54,13527
7884,502,1,4.99,2005-07-28 10:37:24,13529
9599,502,1,4.99,2005-07-31 03:32:06,13532
11301,502,1,0.99,2005-08-02 15:37:59,13536
11317,502,1,4.99,2005-08-02 16:08:52,13537
11620,502,1,0.99,2005-08-17 04:06:22,13539
353,503,1,5.99,2005-05-27 06:03:39,13546
4570,503,2,2.99,2005-07-08 05:33:59,13553
6166,503,1,4.99,2005-07-11 10:19:05,13556
8178,503,1,2.99,2005-07-28 21:54:31,13559
11075,503,2,2.99,2005-08-02 07:24:23,13562
12783,503,2,4.99,2005-08-19 00:01:14,13566
15692,503,1,4.99,2005-08-23 10:00:02,13574
136,504,2,5.99,2005-05-25 22:02:30,13577
470,504,2,4.99,2005-05-27 21:17:08,13578
10509,504,2,3.99,2005-08-01 11:25:28,13594
11569,504,2,2.99,2005-08-17 01:31:04,13595
13859,504,2,5.99,2005-08-20 14:53:43,13600
15723,504,1,8.99,2005-08-23 11:17:26,13603
16022,504,2,4.99,2005-08-23 21:44:27,13604
1799,505,2,5.99,2005-06-16 20:17:20,13607
2773,505,1,7.99,2005-06-19 18:04:18,13609
6292,505,2,4.99,2005-07-11 17:23:33,13614
14398,505,1,2.99,2005-08-21 10:27:21,13622
15436,505,1,4.99,2005-08-23 00:30:26,13624
15867,505,2,4.99,2006-02-14 15:16:03,13625
114,506,1,3.99,2005-05-25 19:12:42,13626
907,506,2,0.99,2005-05-30 10:37:27,13630
4640,506,2,6.99,2005-07-08 08:59:34,13639
11238,506,2,0.99,2005-08-02 13:25:50,13650
11781,506,2,4.99,2005-08-17 10:37:00,13651
14337,506,1,2.99,2005-08-21 08:34:26,13656
14395,506,2,6.99,2005-08-21 10:24:00,13657
15022,506,2,5.99,2005-08-22 08:55:43,13658
3660,507,1,4.99,2005-07-06 08:07:29,13666
3880,507,1,2.99,2005-07-06 18:32:49,13667
4440,507,2,0.99,2005-07-07 23:00:58,13668
5962,507,1,0.99,2005-07-10 23:45:22,13672
6351,507,1,6.99,2005-07-11 20:31:44,13673
921,508,2,2.99,2005-05-30 11:53:09,13687
5978,508,2,6.99,2005-07-11 00:16:54,13690
6646,508,2,0.99,2005-07-12 10:41:34,13692
7676,508,2,4.99,2005-07-28 02:55:27,13698
11447,508,2,6.99,2005-08-02 20:36:25,13705
7848,509,1,6.99,2005-07-28 09:24:31,13720
8114,509,1,8.99,2005-07-28 19:14:06,13721
11814,509,1,6.99,2005-08-17 12:09:20,13726
12109,509,2,4.99,2005-08-17 22:58:35,13727
2806,510,2,0.99,2005-06-19 19:30:48,13738
7678,510,1,8.99,2005-07-28 02:58:16,13747
8926,510,1,4.99,2005-07-30 02:10:31,13750
10131,510,1,0.99,2005-07-31 21:45:28,13751
1281,511,2,2.99,2005-06-15 08:21:39,13759
1508,511,1,2.99,2005-06-15 22:33:24,13760
3852,511,1,0.99,2005-07-06 16:57:49,13764
6320,511,1,0.99,2005-07-11 18:50:55,13769
9760,511,1,4.99,2005-07-31 09:29:33,13773
4799,512,1,0.99,2005-07-08 16:49:27,13785
7219,512,1,2.99,2005-07-27 09:35:36,13788
9055,512,1,2.99,2005-07-30 07:13:07,13792
10670,512,2,3.99,2005-08-01 17:07:16,13794
12957,512,2,8.99,2005-08-19 06:12:44,13796
13771,512,2,0.99,2005-08-20 11:47:21,13798
15153,512,1,2.99,2005-08-22 14:26:01,13801
15265,512,2,3.99,2005-08-22 18:35:59,13802
15990,512,2,4.99,2005-08-23 20:25:11,13805
12786,512,1,0.99,2006-02-14 15:16:03,13806
2737,513,2,1.99,2005-06-19 15:48:33,13810
4055,513,2,2.99,2005-07-07 03:49:13,13812
4220,513,2,4.99,2005-07-07 12:12:36,13814
5741,513,1,7.99,2005-07-10 11:55:40,13815
13690,513,1,4.99,2005-08-20 09:07:27,13832
14844,513,2,7.99,2005-08-22 02:09:12,13833
14875,513,1,4.99,2005-08-22 03:34:39,13834
15035,513,1,4.99,2005-08-22 09:34:32,13835
12293,514,1,4.99,2005-08-18 05:13:36,13851
1531,515,2,5.99,2005-06-16 00:40:34,13863
3063,515,2,3.99,2005-06-20 13:52:03,13867
5216,515,2,0.99,2005-07-09 11:54:58,13870
5546,515,2,2.99,2005-07-10 02:50:37,13871
10716,515,2,0.99,2005-08-01 18:53:48,13876
11937,515,2,6.99,2005-08-17 16:48:36,13880
15274,515,2,4.99,2005-08-22 18:55:52,13887
339,516,2,3.99,2005-05-27 03:47:18,13888
571,516,1,1.99,2005-05-28 10:17:41,13889
1159,516,2,4.99,2005-06-14 22:55:13,13890
2017,516,1,0.99,2005-06-17 12:33:30,13893
9243,516,2,4.99,2005-07-30 14:06:27,13904
1809,517,1,8.99,2005-06-16 21:00:20,13916
3113,517,1,0.99,2005-06-20 17:56:40,13919
4993,517,1,2.99,2005-07-09 00:49:47,13925
5974,517,2,5.99,2005-07-11 00:10:37,13927
6594,517,2,4.99,2005-07-12 07:25:43,13928
7988,517,2,3.99,2005-07-28 14:37:18,13930
10063,517,1,4.99,2005-07-31 19:25:13,13931
10433,517,2,4.99,2005-08-01 08:45:56,13933
13396,517,1,0.99,2005-08-19 22:06:09,13936
14190,517,2,4.99,2005-08-21 03:35:21,13937
15559,517,1,5.99,2005-08-23 04:55:05,13938
4029,518,2,7.99,2005-07-07 02:19:44,13943
7657,518,1,2.99,2005-07-28 02:09:00,13951
8397,518,1,2.99,2005-07-29 06:09:35,13954
10751,518,1,5.99,2005-08-01 20:06:10,13955
14088,518,1,6.99,2005-08-20 23:57:24,13961
14980,518,2,0.99,2005-08-22 07:16:45,13963
5547,519,2,5.99,2005-07-10 02:52:47,13972
6063,519,2,0.99,2005-07-11 04:16:51,13973
12648,519,2,7.99,2005-08-18 18:30:21,13983
962,520,1,6.99,2005-05-30 18:45:17,13988
5802,520,1,10.99,2005-07-10 15:02:17,13996
8294,520,1,2.99,2005-07-29 02:32:41,14002
8435,520,2,2.99,2005-07-29 07:20:16,14003
12517,520,1,4.99,2005-08-18 13:40:20,14008
12628,520,1,5.99,2005-08-18 17:40:25,14009
13438,520,2,2.99,2005-08-19 23:38:02,14012
1761,521,1,0.99,2005-06-16 17:49:57,14020
5686,521,2,0.99,2005-07-10 09:06:03,14027
15329,521,2,2.99,2005-08-22 20:32:39,14041
1289,522,1,3.99,2005-06-15 08:44:09,14044
3191,522,2,0.99,2005-06-20 23:46:39,14047
8966,522,1,2.99,2005-07-30 03:54:12,14060
10821,522,2,5.99,2005-08-01 22:54:27,14069
42,523,1,4.99,2005-05-25 05:24:58,14076
1729,523,2,6.99,2005-06-16 15:29:47,14078
14766,523,1,4.99,2005-08-21 23:42:20,14096
118,524,2,0.99,2005-05-25 19:31:18,14098
5037,524,2,4.99,2005-07-09 02:59:10,14104
6161,524,2,4.99,2005-07-11 10:11:54,14105
6240,524,1,6.99,2005-07-11 14:32:41,14106
6689,525,1,1.99,2005-07-12 12:22:13,14123
7591,525,2,4.99,2005-07-27 23:25:54,14125
8960,525,1,4.99,2005-07-30 03:36:31,14127
9702,525,1,0.99,2005-07-31 07:34:07,14129
11660,525,1,1.99,2005-08-17 05:22:42,14132
15623,525,2,3.99,2005-08-23 07:23:29,14134
14954,525,1,2.99,2006-02-14 15:16:03,14135
1015,526,2,2.99,2005-05-31 02:44:57,14138
2398,526,2,4.99,2005-06-18 15:56:53,14144
2932,526,2,6.99,2005-06-20 04:51:19,14146
3619,526,1,1.99,2005-07-06 05:59:44,14148
4423,526,1,6.99,2005-07-07 22:11:28,14150
6316,526,1,7.99,2005-07-11 18:44:52,14153
6671,526,1,3.99,2005-07-12 11:48:48,14156
7883,526,2,2.99,2005-07-28 10:37:20,14161
9577,526,2,6.99,2005-07-31 02:53:33,14165
10020,526,2,4.99,2005-07-31 18:21:08,14166
11046,526,2,4.99,2005-08-02 06:08:34,14168
11503,526,1,10.99,2005-08-16 23:10:34,14169
11702,526,2,4.99,2005-08-17 07:18:56,14171
15168,526,1,2.99,2005-08-22 15:14:20,14178
5365,527,1,0.99,2005-07-09 18:27:00,14186
14352,527,1,6.99,2005-08-21 09:06:29,14201
15144,527,1,2.99,2005-08-22 13:49:18,14202
15552,527,1,3.99,2005-08-23 04:33:23,14203
472,528,2,0.99,2005-05-27 21:36:15,14206
793,528,2,5.99,2005-05-29 16:44:08,14209
3654,528,2,4.99,2005-07-06 07:45:31,14212
3664,528,1,0.99,2005-07-06 08:15:57,14213
6561,528,2,0.99,2005-07-12 05:24:02,14217
8112,528,2,4.99,2005-07-28 19:11:07,14219
14148,528,2,2.99,2005-08-21 02:17:49,14228
1686,529,2,0.99,2005-06-16 12:08:20,14232
3354,529,2,0.99,2005-06-21 11:29:49,14233
4254,529,2,0.99,2005-07-07 14:13:52,14235
4444,529,2,5.99,2005-07-07 23:07:44,14236
5993,529,1,4.99,2005-07-11 01:06:41,14238
6908,529,1,7.99,2005-07-12 22:08:46,14241
8708,529,2,2.99,2005-07-29 17:24:13,14243
8979,529,1,5.99,2005-07-30 04:20:25,14244
12622,529,1,3.99,2005-08-18 17:34:11,14250
13132,529,2,3.99,2005-08-19 12:10:57,14252
15305,529,2,2.99,2005-08-22 19:46:05,14258
2158,530,1,2.99,2005-06-17 23:36:27,14262
3669,530,2,2.99,2005-07-06 08:38:29,14263
5663,530,2,0.99,2005-07-10 08:01:33,14265
7075,530,2,1.99,2005-07-27 04:11:40,14267
7218,530,1,4.99,2005-07-27 09:34:24,14268
8736,530,1,0.99,2005-07-29 18:31:15,14270
233,531,1,4.99,2005-05-26 11:43:44,14282
681,531,1,2.99,2005-05-28 23:39:44,14283
2972,531,2,2.99,2005-06-20 07:57:54,14284
7391,531,1,6.99,2005-07-27 16:00:00,14292
8943,531,2,0.99,2005-07-30 03:06:48,14297
10920,531,2,4.99,2005-08-02 02:14:10,14299
10941,531,1,5.99,2005-08-02 03:11:33,14300
43,532,1,2.99,2005-05-25 05:39:25,14307
2821,532,2,3.99,2005-06-19 20:26:52,14309
5190,532,2,2.99,2005-07-09 10:25:24,14312
5887,532,1,2.99,2005-07-10 19:45:47,14316
10945,532,1,5.99,2005-08-02 03:20:23,14326
12295,532,2,5.99,2005-08-18 05:15:46,14330
13192,532,1,8.99,2005-08-19 14:30:06,14332
13908,532,1,4.99,2005-08-20 16:21:40,14334
15414,532,2,1.99,2005-08-22 23:43:54,14336
14616,532,1,0.99,2006-02-14 15:16:03,14338
173,533,1,0.99,2005-05-26 03:42:10,14339
615,533,1,5.99,2005-05-28 15:35:52,14341
1421,533,1,5.99,2005-06-15 17:57:04,14342
10380,533,1,2.99,2005-08-01 06:34:36,14361
16006,533,2,0.99,2005-08-23 21:01:09,14370
2436,534,1,0.99,2005-06-18 18:13:32,14376
3216,534,1,4.99,2005-06-21 01:19:37,14378
3735,534,1,2.99,2005-07-06 11:42:04,14379
9456,534,1,5.99,2005-07-30 22:22:16,14384
9464,534,2,4.99,2005-07-30 22:31:31,14385
10725,534,2,6.99,2005-08-01 19:11:04,14387
12798,534,2,4.99,2005-08-19 00:24:33,14392
3228,535,1,4.99,2005-06-21 02:20:24,14401
4718,535,1,6.99,2005-07-08 12:32:08,14403
4743,535,1,2.99,2005-07-08 13:42:36,14404
9524,535,1,4.99,2005-07-31 01:01:06,14412
11855,535,1,7.99,2005-08-17 13:43:07,14416
15287,535,1,6.99,2005-08-22 19:19:37,14426
4448,536,1,2.99,2005-07-07 23:17:12,14435
7065,536,1,4.99,2005-07-27 03:53:43,14438
8535,536,2,4.99,2005-07-29 10:32:33,14439
12052,536,2,8.99,2005-08-17 20:57:02,14448
13505,536,2,4.99,2005-08-20 02:05:57,14449
603,537,2,4.99,2005-05-28 14:27:51,14453
2586,537,1,8.99,2005-06-19 05:05:11,14456
5630,537,1,2.99,2005-07-10 06:08:14,14460
5877,537,2,5.99,2005-07-10 19:08:51,14461
6310,537,2,2.99,2005-07-11 18:14:05,14462
6746,537,1,0.99,2005-07-12 14:33:01,14464
8256,537,2,4.99,2005-07-29 01:02:42,14468
12984,537,2,4.99,2005-08-19 07:06:51,14470
14670,537,1,0.99,2005-08-21 19:54:11,14474
6332,538,1,0.99,2005-07-11 19:19:06,14490
6936,538,2,0.99,2005-07-26 23:13:34,14491
8765,538,1,0.99,2005-07-29 19:40:08,14493
9307,538,1,0.99,2005-07-30 16:52:43,14494
10732,538,1,5.99,2005-08-01 19:25:18,14499
14572,538,2,2.99,2005-08-21 16:44:31,14504
6874,539,2,5.99,2005-07-12 20:20:53,14517
8247,539,2,6.99,2005-07-29 00:41:38,14519
9250,539,2,0.99,2005-07-30 14:18:16,14521
13615,539,2,2.99,2005-08-20 06:28:53,14526
13778,539,2,5.99,2005-08-20 12:03:44,14527
15356,539,1,2.99,2005-08-22 21:24:19,14528
2953,540,1,3.99,2005-06-20 06:39:11,14532
4628,540,2,4.99,2005-07-08 08:25:52,14534
6103,540,1,2.99,2005-07-11 06:59:55,14536
6145,540,2,7.99,2005-07-11 09:07:01,14537
