assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
10090.0,,,,,,CHEMBL622813,Mus musculus,,1,17257,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,N,BAO_0000218,,Intermediate,50594,6074,,1,,A
10090.0,,,,,,CHEMBL622814,Mus musculus,,1,17257,,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,N,BAO_0000218,,Intermediate,50594,6075,,1,,A
10090.0,,,,,,CHEMBL622815,Mus musculus,,1,17827,,Time at maximum activity in mice (Radiolabeled compound),N,BAO_0000218,,Intermediate,50594,6076,,1,,A
10090.0,,,,,,CHEMBL625342,Mus musculus,,1,3760,,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,N,BAO_0000218,,Intermediate,50594,6077,,1,,A
10090.0,,,,,,CHEMBL625343,Mus musculus,,1,3760,,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,N,BAO_0000218,,Intermediate,50594,6078,,1,,A
10090.0,,,,,,CHEMBL877591,Mus musculus,,1,17409,,Binding towards mouse plasma protein at 10 uM,N,BAO_0000218,,Intermediate,50594,6079,,1,,A
10090.0,,,,,,CHEMBL625344,Mus musculus,,1,17409,,Binding towards mouse plasma protein at 100 uM,N,BAO_0000218,,Intermediate,50594,6080,,1,,A
10090.0,,,,,,CHEMBL625345,Mus musculus,In vivo,1,2675,,Bioavailability was evaluated in mice after intravenous administration,N,BAO_0000218,,Intermediate,50594,6081,,1,,A
10090.0,,,,,,CHEMBL625346,Mus musculus,In vivo,1,2675,,Bioavailability was evaluated in mice after oral administration,N,BAO_0000218,,Intermediate,50594,6082,,1,,A
10090.0,,,,,,CHEMBL625347,Mus musculus,In vivo,1,3132,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,N,BAO_0000218,,Intermediate,50594,6083,,1,,A
10090.0,,,,,,CHEMBL625348,Mus musculus,In vivo,1,3132,,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,N,BAO_0000218,,Intermediate,50594,6084,,1,,A
10090.0,,,,,,CHEMBL625349,Mus musculus,In vivo,1,16597,,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,N,BAO_0000218,,Intermediate,50594,6085,,1,,A
10090.0,,,,,,CHEMBL625350,Mus musculus,In vivo,1,2862,,Oral bioavailability in mouse,N,BAO_0000218,,Intermediate,50594,6086,,1,,A
10090.0,,,,,,CHEMBL882952,Mus musculus,In vivo,1,17764,,Oral bioavailability after intravenous administration in mice at 24 uM/kg,N,BAO_0000218,,Intermediate,50594,6087,,1,,A
10090.0,Brain,,,,,CHEMBL625351,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6088,,1,955.0,A
10090.0,Brain,,,,,CHEMBL625352,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6089,,1,955.0,A
10090.0,Brain,,,,,CHEMBL877592,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6090,,1,955.0,A
10090.0,Brain,,,,,CHEMBL625353,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6091,,1,955.0,A
10090.0,Brain,,,,,CHEMBL625354,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice brain was determined after 30 sec of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6092,,1,955.0,A
10090.0,Brain,,,,,CHEMBL626019,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice brain was determined after 5 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6093,,1,955.0,A
10090.0,Heart,,,,,CHEMBL626020,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice heart was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6094,,1,948.0,A
10090.0,Heart,,,,,CHEMBL626021,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice heart was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6095,,1,948.0,A
10090.0,Heart,,,,,CHEMBL626022,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice heart was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6096,,1,948.0,A
10090.0,Heart,,,,,CHEMBL626192,Mus musculus,In vivo,1,846,,Biodistribution of [123I]- labeled compound in mice heart was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,N,BAO_0000218,,Intermediate,50594,6097,,1,948.0,A
9606.0,,646.0,,,A549,CHEMBL626193,Homo sapiens,,1,1276,,Cytotoxic activity was tested against human prostate cell line A-549 (lung carcinoma),N,BAO_0000219,,Intermediate,80682,6098,,1,,F
9606.0,,646.0,,,A549,CHEMBL626194,Homo sapiens,,1,3498,,Cytotoxicity against A-549 cell line in the purdue cell culture screen was determined,N,BAO_0000219,,Expert,80682,6099,,1,,F
9606.0,,646.0,,,A549,CHEMBL626195,Homo sapiens,,1,1169,,Cytotoxicity against human lung carcinoma A-549 cell lines,N,BAO_0000219,,Intermediate,80682,6100,,1,,F
9606.0,,646.0,,,A549,CHEMBL626196,Homo sapiens,,1,4450,,In vitro cytotoxic activity against A-549 (human lung carcinoma) cell line,N,BAO_0000219,,Intermediate,80682,6101,,1,,F
9606.0,,646.0,,,A549,CHEMBL626197,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549,N,BAO_0000219,,Intermediate,80682,6102,,1,,F
9606.0,,646.0,,,A549,CHEMBL626198,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 3.6*10e-5 M,N,BAO_0000219,,Intermediate,80682,6103,,1,,F
9606.0,,646.0,,,A549,CHEMBL626199,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.2*10e-5M,N,BAO_0000219,,Intermediate,80682,6104,,1,,F
9606.0,,646.0,,,A549,CHEMBL626200,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 4.3*10e-5M,N,BAO_0000219,,Intermediate,80682,6105,,1,,F
9606.0,,646.0,,,A549,CHEMBL626201,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 5.0*10e-5M,N,BAO_0000219,,Intermediate,80682,6106,,1,,F
9606.0,,646.0,,,A549,CHEMBL626202,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 6.1*10e-5 M,N,BAO_0000219,,Intermediate,80682,6107,,1,,F
9606.0,,646.0,,,A549,CHEMBL626203,Homo sapiens,,1,358,,In vitro cytotoxicity against human lung carcinoma cell line A-549 at 7.4*10e-5 M,N,BAO_0000219,,Intermediate,80682,6108,,1,,F
9606.0,,646.0,,,A549,CHEMBL626204,Homo sapiens,,1,15167,,In vitro cytotoxicity against A-549 human lung cancer cells,N,BAO_0000219,,Intermediate,80682,6109,,1,,F
9606.0,,646.0,,,A549,CHEMBL624701,Homo sapiens,,1,4139,,In vitro cytotoxicity against human lung carcinoma (A-549) cell line,N,BAO_0000219,,Intermediate,80682,6110,,1,,F
9606.0,,646.0,,,A549,CHEMBL624702,Homo sapiens,,1,833,,In vitro cytotoxicity in human tumor lung carcinoma A-549 cell lines,N,BAO_0000219,,Intermediate,80682,6111,,1,,F
9606.0,,646.0,,,A549,CHEMBL624703,Homo sapiens,,1,15718,,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line,N,BAO_0000219,,Expert,80682,6112,,1,,F
9606.0,,646.0,,,A549,CHEMBL624704,Homo sapiens,,1,12373,,Tested in vitro for cytotoxicity against A-549 lung cancer cells,N,BAO_0000219,,Intermediate,80682,6113,,1,,F
9606.0,,646.0,,,A549,CHEMBL624705,Homo sapiens,,1,637,,The compound was tested for cytotoxicity against A-549 cell in human lung carcinoma,N,BAO_0000219,,Intermediate,80682,6114,,1,,F
9606.0,,646.0,,,A549,CHEMBL624706,Homo sapiens,,1,14867,,Cytotoxicity against human lung carcinoma cells (A-549) using SRB assay.,N,BAO_0000219,,Expert,80682,6115,,1,,F
9606.0,,646.0,,,A549,CHEMBL624707,Homo sapiens,,1,4461,,Antitumor cytotoxic activity against A-549 cell line was determined,N,BAO_0000219,,Intermediate,80682,6116,,1,,F
9606.0,,646.0,,,A549,CHEMBL624708,Homo sapiens,,1,5406,,"Tested for the cytotoxicity against the Non-small cell lung cancer cell line A-549, growth inhibition by 50% is reported",N,BAO_0000219,,Intermediate,80682,6117,,1,,F
9606.0,,646.0,,,A549,CHEMBL624709,Homo sapiens,,1,4457,,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,N,BAO_0000219,,Intermediate,80682,6118,,1,,F
9606.0,,646.0,,,A549,CHEMBL884107,Homo sapiens,,1,1386,,Antineoplastic activity against A-549 (human lung carcinoma) cell line.,N,BAO_0000219,,Expert,80682,6119,,1,,F
9606.0,,646.0,,,A549,CHEMBL624710,Homo sapiens,,1,3265,,Antitumoral activity was assayed against A-549 cell line,N,BAO_0000219,,Intermediate,80682,6120,,1,,F
9606.0,,646.0,,,A549,CHEMBL624711,Homo sapiens,,1,2359,,Compound was evaluated for the cytotoxicity against A-549 tumor cell line after 3 days of incubation,N,BAO_0000219,,Intermediate,80682,6121,,1,,F
9606.0,,646.0,,,A549,CHEMBL624712,Homo sapiens,,1,4457,,Compound was tested for cytotoxicity against A-549 human solid tumor cell line,N,BAO_0000219,,Intermediate,80682,6122,,1,,F
9606.0,,646.0,,,A549,CHEMBL624713,Homo sapiens,,1,12454,,In vitro cytotoxicity against A549 (human lung carcinoma) cell line.,N,BAO_0000219,,Expert,80682,6123,,1,,F
9606.0,,646.0,,,A549,CHEMBL624714,Homo sapiens,,1,1481,,Compound was tested for inhibition of cell growth of A-549 cells,N,BAO_0000219,,Intermediate,80682,6124,,1,,F
9606.0,,646.0,,,A549,CHEMBL624715,Homo sapiens,,1,1750,,Compound was tested for its inhibitory effect on the growth of A-549 tumor cell line from lung.,N,BAO_0000219,,Intermediate,80682,6125,,1,,F
9606.0,,646.0,,,A549,CHEMBL624716,Homo sapiens,,1,5065,,Concentration required for 50% inhibition of growth in human lung carcinoma cell line was determined,N,BAO_0000219,,Intermediate,80682,6126,,1,,F
9606.0,,646.0,,,A549,CHEMBL619505,Homo sapiens,,1,808,,In vitro cytotoxicity against A549-human lung carcinoma cells.,N,BAO_0000219,,Expert,80682,6127,,1,,F
9606.0,,646.0,,,A549,CHEMBL619506,Homo sapiens,,1,16364,,Cytotoxic activity against cultured cells of A-549 human lung carcinoma.,N,BAO_0000219,,Expert,80682,6128,,1,,F
9606.0,,646.0,,,A549,CHEMBL619507,Homo sapiens,,1,1847,,Cytotoxic activity against A-549 cell lines.,N,BAO_0000219,,Intermediate,80682,6129,,1,,F
9606.0,,646.0,,,A549,CHEMBL619508,Homo sapiens,,1,1747,,Cytotoxicity was measured against neoplastic cultured A-549 cells of human lung carcinoma.,N,BAO_0000219,,Expert,80682,6130,,1,,F
9606.0,,646.0,,,A549,CHEMBL619509,Homo sapiens,,1,1003,,Cytotoxicity against human A549 non small cell lung cell lines,N,BAO_0000219,,Intermediate,80682,6131,,1,,F
9606.0,,646.0,,,A549,CHEMBL619510,Homo sapiens,,1,15313,,Inhibition of cell growth in (A-549) lung cell line,N,BAO_0000219,,Expert,80682,6132,,1,,F
9606.0,,646.0,,,A549,CHEMBL619511,Homo sapiens,,1,3122,,Growth inhibitory effect of compound was measured on A-549 human lung adenocarcinoma cancer cell line,N,BAO_0000219,,Intermediate,80682,6133,,1,,F
9606.0,,646.0,,,A549,CHEMBL619512,Homo sapiens,,1,16049,,In vitro antitumor activity against A-549 tumor cells.,N,BAO_0000219,,Intermediate,80682,6134,,1,,F
9606.0,,646.0,,,A549,CHEMBL619513,Homo sapiens,,1,17134,,In vitro antitumor effects against human A-549 cell lines.,N,BAO_0000219,,Expert,80682,6135,,1,,F
9606.0,,646.0,,,A549,CHEMBL619514,Homo sapiens,,1,6406,,In vitro cytotoxic activity of compound against A-549 cell line,N,BAO_0000219,,Intermediate,80682,6136,,1,,F
9606.0,,646.0,,,A549,CHEMBL619515,Homo sapiens,,1,627,,In vitro cytotoxicity against human lung carcinoma A-549 cell line,N,BAO_0000219,,Intermediate,80682,6137,,1,,F
9606.0,,646.0,,,A549,CHEMBL619516,Homo sapiens,,1,12307,,In vitro cytotoxicity against human non-small cell lung carcinoma A549,N,BAO_0000219,,Intermediate,80682,6138,,1,,F
9606.0,,646.0,,,A549,CHEMBL884005,Homo sapiens,,1,17861,,In vitro cytotoxicity against human A-549 cancer cell line was evaluated,N,BAO_0000219,,Intermediate,80682,6139,,1,,F
9606.0,,646.0,,,A549,CHEMBL619517,Homo sapiens,,1,6682,,In vitro cytotoxicity against the A-549 (human lung carcinoma) neoplastic cell line,N,BAO_0000219,,Expert,80682,6140,,1,,F
9606.0,,646.0,,,A549,CHEMBL619518,Homo sapiens,,1,6663,,Inhibitory concentration of compound against A-549 cell line,N,BAO_0000219,,Intermediate,80682,6141,,1,,F
9606.0,,646.0,,,A549,CHEMBL619519,Homo sapiens,,1,2454,,Tested for the cytostatic activity as inhibitory concentration against A-549 human pulmonary adenocarcinoma cells,N,BAO_0000219,,Intermediate,80682,6142,,1,,F
9606.0,,646.0,,,A549,CHEMBL876489,Homo sapiens,,1,14709,,cytotoxic activity against leukemia (A-549) cancer cell line,N,BAO_0000219,,Intermediate,80682,6143,,1,,F
9606.0,,646.0,,,A549,CHEMBL619520,Homo sapiens,,1,15718,,Tested in vitro for cytotoxic activity against lung carcinoma (A-549) cell line,N,BAO_0000219,,Expert,80682,6144,,1,,F
9606.0,,646.0,,,A549,CHEMBL619521,Homo sapiens,,1,15718,,Percent inhibition for cytotoxic activity against lung carcinoma (A-549) cell line,N,BAO_0000219,,Intermediate,80682,6145,,1,,F
9606.0,,646.0,,,A549,CHEMBL619522,Homo sapiens,,1,17130,,Cytotoxic activity of compound against A-549 cell lines at concentration of 0.1(ug/ml),N,BAO_0000219,,Intermediate,80682,6146,,1,,F
9606.0,,646.0,,,A549,CHEMBL619523,Homo sapiens,,1,17130,,Cytotoxic activity of compound against A-549 cell lines at concentration of 0.4(ug/ml),N,BAO_0000219,,Intermediate,80682,6147,,1,,F
9606.0,,646.0,,,A549,CHEMBL619524,Homo sapiens,,1,17130,,Cytotoxic activity of compound against A-549 cell lines at concentration of 1.1 (ug/ml),N,BAO_0000219,,Intermediate,80682,6148,,1,,F
9606.0,,646.0,,,A549,CHEMBL619525,Homo sapiens,,1,17130,,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml),N,BAO_0000219,,Intermediate,80682,6149,,1,,F
,,646.0,,,A549,CHEMBL619526,,,1,6630,,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tometin; Not available,N,BAO_0000219,,Intermediate,80682,6150,,1,,F
9606.0,,646.0,,,A549,CHEMBL619527,Homo sapiens,,1,16726,,Influence of PARP-1 cellular activity in human lung carcinoma A549 cells on %ADP Polymer formation at a concentration of 25 uM of the compound,N,BAO_0000219,,Intermediate,80682,6151,,1,,F
9606.0,,646.0,,,A549,CHEMBL619528,Homo sapiens,,1,17846,,Cytotoxicity against A549 cells; No cytotoxicity,N,BAO_0000219,,Intermediate,80682,6152,,1,,F
9606.0,,646.0,,,A549,CHEMBL619529,Homo sapiens,,1,3415,,Cytotoxicity against human lung carcinoma (A549) cell lines,N,BAO_0000219,,Expert,80682,6153,,1,,F
9606.0,,646.0,,,A549,CHEMBL619530,Homo sapiens,,1,3415,,Cytotoxicity against human lung carcinoma (A549) cell lines; Not active,N,BAO_0000219,,Expert,80682,6154,,1,,F
9606.0,,646.0,,,A549,CHEMBL876490,Homo sapiens,,1,5609,,In vitro anticancer activity against human lung (A549) cell line,N,BAO_0000219,,Intermediate,80682,6155,,1,,F
9606.0,,646.0,,,A549,CHEMBL619531,Homo sapiens,,1,17206,,Percent growth inhibition at 200 uM PARP inhibitor in A549 cells,N,BAO_0000219,,Intermediate,80682,6156,,1,,F
9606.0,,646.0,,,A549,CHEMBL619532,Homo sapiens,,1,17206,,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..006 uM compound concentration in A549 cells,N,BAO_0000219,,Intermediate,80682,6157,,1,,F
9606.0,,646.0,,,A549,CHEMBL619533,Homo sapiens,,1,17206,,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..03 uM compound concentration in A549 cells,N,BAO_0000219,,Intermediate,80682,6158,,1,,F
9606.0,,646.0,,,A549,CHEMBL619534,Homo sapiens,,1,17206,,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..15 uM compound concentration in A549 cells,N,BAO_0000219,,Intermediate,80682,6159,,1,,F
9606.0,,646.0,,,A549,CHEMBL620164,Homo sapiens,,1,17206,,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 0..4 uM compound concentration in A549 cells,N,BAO_0000219,,Intermediate,80682,6160,,1,,F
9606.0,,646.0,,,A549,CHEMBL620165,Homo sapiens,,1,17206,,Percent ADP-ribose polymer formation in presence of MNNG (25 uM) at 11 uM compound concentration in A549 cells,N,BAO_0000219,,Intermediate,80682,6161,,1,,F
9606.0,,646.0,,,A549,CHEMBL620166,Homo sapiens,,1,16295,,Inhibition of A549 human lung tumor cell proliferation,N,BAO_0000219,,Expert,80682,6162,,1,,F
9606.0,,646.0,,,A549,CHEMBL620167,Homo sapiens,,1,16825,,"Concentration required to inhibit the lung A549 cell growth by 50%,P53 status of cell line used was wild-type. ",N,BAO_0000219,,Intermediate,80682,6163,,1,,F
9606.0,,646.0,,,A549,CHEMBL620168,Homo sapiens,,1,3439,,In vitro cytotoxicity against human tumor cell line A549,N,BAO_0000219,,Expert,80682,6164,,1,,F
9606.0,,646.0,,,A549,CHEMBL620338,Homo sapiens,,1,10870,,In vitro growth inhibitory activity against A549 human nonsmall cell lung carcinoma cells. ,N,BAO_0000219,,Intermediate,80682,6165,,1,,F
9606.0,,646.0,,,A549,CHEMBL620339,Homo sapiens,,1,4845,,Inhibitory concentration of compound against proliferation of lung carcinoma A549 cell line,N,BAO_0000219,,Intermediate,80682,6166,,1,,F
9606.0,,646.0,,,A549,CHEMBL620340,Homo sapiens,,1,5822,,Inhibitory concentration (resynthesized pure material) against TNF-alpha induced apoptosis of A549 cells,N,BAO_0000219,,Intermediate,80682,6167,,1,,F
9606.0,,646.0,,,A549,CHEMBL620341,Homo sapiens,,1,5822,,Inhibitory concentration (solid phase) against TNF-alpha induced apoptosis of A549 cells,N,BAO_0000219,,Intermediate,80682,6168,,1,,F
9606.0,,646.0,,,A549,CHEMBL876491,Homo sapiens,,1,5822,,Inhibitory concentration (solid phase) against TNF-alpha induced apoptosis of A549 cells: Not tested,N,BAO_0000219,,Intermediate,80682,6169,,1,,F
9606.0,,646.0,,,A549,CHEMBL620342,Homo sapiens,,1,16381,,% inhibition against A549 cells (lung cancer) at 0.04 ug/mL,N,BAO_0000219,,Intermediate,80682,6170,,1,,F
9606.0,,646.0,,,A549,CHEMBL620343,Homo sapiens,,1,16381,,% inhibition against A549 cells (lung cancer) at 0.4 ug/mL,N,BAO_0000219,,Intermediate,80682,6171,,1,,F
9606.0,,646.0,,,A549,CHEMBL620344,Homo sapiens,,1,16381,,% inhibition against A549 cells (lung cancer) at 4 ug/mL,N,BAO_0000219,,Intermediate,80682,6172,,1,,F
9606.0,,646.0,,,A549,CHEMBL620345,Homo sapiens,,1,5609,,In vitro anticancer activity against human lung (A549) cell line,N,BAO_0000219,,Intermediate,80682,6173,,1,,F
9606.0,,646.0,,,A549,CHEMBL620346,Homo sapiens,,1,4644,,Inhibition of proliferation of A549 cells at concentration of 0.1 uM was determined,N,BAO_0000219,,Intermediate,80682,6174,,1,,F
9606.0,,646.0,,,A549,CHEMBL620347,Homo sapiens,,1,4644,,Inhibition of proliferation of A549 cells at concentration of 100 uM was determined,N,BAO_0000219,,Intermediate,80682,6175,,1,,F
9606.0,,646.0,,,A549,CHEMBL620348,Homo sapiens,,1,4644,,Inhibition of proliferation of A549 cells at concentration of 10 uM was determined,N,BAO_0000219,,Intermediate,80682,6176,,1,,F
9606.0,,646.0,,,A549,CHEMBL620349,Homo sapiens,,1,4644,,Inhibition of proliferation of A549 cells at concentration of 1 uM was determined,N,BAO_0000219,,Intermediate,80682,6177,,1,,F
9606.0,,646.0,,,A549,CHEMBL618667,Homo sapiens,,1,5822,,Inhibitory concentration (resynthesized pure material) against TNF-alpha induced apoptosis of A549 cells at 20 uM,N,BAO_0000219,,Intermediate,80682,6178,,1,,F
