cliente_id,ammontare,personale_id,noleggio_id,data_pagamento,pagamento_id
455,2.99,2,8291,2005-07-29 02:28:25,12295
455,4.99,1,11605,2005-08-17 03:30:57,12297
455,2.99,2,13083,2005-08-19 10:26:45,12300
455,2.99,1,14294,2005-08-21 07:07:26,12302
456,2.99,1,1288,2005-06-15 08:41:52,12306
456,6.99,2,2146,2005-06-17 22:26:23,12309
456,4.99,1,2192,2005-06-18 01:35:47,12310
456,7.99,1,3743,2005-07-06 12:03:54,12313
456,2.99,2,3881,2005-07-06 18:35:37,12314
456,4.99,1,8749,2005-07-29 19:13:15,12319
456,5.99,2,10519,2005-08-01 11:44:13,12320
456,4.99,1,12188,2005-08-18 01:51:43,12322
456,4.99,1,13348,2005-08-19 20:31:48,12324
456,1.99,2,14690,2005-08-21 20:42:25,12327
457,4.99,2,1453,2005-06-15 19:36:39,12331
457,0.99,1,2811,2005-06-19 19:53:30,12337
457,1.99,1,7184,2005-07-27 08:22:26,12343
457,4.99,2,8373,2005-07-29 05:19:53,12344
457,0.99,2,13934,2005-08-20 17:18:48,12352
457,6.99,1,14365,2005-08-21 09:25:13,12354
458,2.99,2,13259,2005-08-19 17:08:53,12372
458,4.99,2,14428,2005-08-21 11:27:07,12375
458,4.99,1,15604,2005-08-23 06:44:19,12376
459,0.99,2,1876,2005-06-17 02:50:51,12378
459,0.99,1,2899,2005-06-20 02:39:21,12381
459,0.99,2,3045,2005-06-20 12:42:00,12383
459,2.99,1,3506,2005-07-06 00:22:29,12385
459,4.99,1,7717,2005-07-28 04:33:54,12393
459,2.99,2,9639,2005-07-31 05:32:10,12400
459,4.99,1,9744,2005-07-31 09:15:38,12401
459,4.99,1,13967,2005-08-20 18:28:46,12410
459,0.99,1,15814,2005-08-23 14:52:50,12414
460,0.99,2,298,2005-05-26 20:52:26,12416
460,4.99,2,1064,2005-05-31 08:50:07,12418
460,0.99,2,1392,2005-06-15 16:12:27,12419
460,3.99,1,7785,2005-07-28 07:16:11,12426
460,4.99,2,12586,2005-08-18 15:54:39,12432
460,0.99,1,12865,2005-08-19 02:38:50,12433
460,3.99,1,13341,2005-08-19 20:18:53,12435
460,3.99,1,14923,2005-08-22 05:13:33,12438
461,5.99,2,3127,2005-06-20 18:39:43,12441
461,0.99,2,3698,2005-07-06 10:09:20,12443
461,2.99,2,4586,2005-07-08 06:12:33,12444
461,0.99,1,9885,2005-07-31 13:59:32,12452
461,0.99,2,11219,2005-08-02 12:30:20,12456
462,3.99,2,590,2005-05-28 13:06:50,12469
462,0.99,1,6630,2005-07-12 09:30:05,12476
462,7.99,1,6710,2005-07-12 13:23:09,12477
462,6.99,1,6721,2005-07-12 13:42:58,12478
462,4.99,1,7932,2005-07-28 12:24:54,12482
462,2.99,1,15943,2005-08-23 18:49:32,12499
463,2.99,1,1284,2005-06-15 08:27:33,12502
463,4.99,1,3309,2005-06-21 08:00:49,12505
463,0.99,2,6294,2005-07-11 17:25:55,12509
463,6.99,1,6932,2005-07-26 23:08:04,12510
463,0.99,1,7361,2005-07-27 14:53:55,12512
463,2.99,2,10906,2005-08-02 01:47:04,12518
463,7.99,2,12096,2005-08-17 22:32:50,12519
463,2.99,1,14859,2005-08-22 02:46:35,12524
464,4.99,2,1277,2005-06-15 08:01:29,12528
464,4.99,1,3761,2005-07-06 12:52:44,12530
464,6.99,1,15092,2005-08-22 11:36:16,12539
465,8.99,1,2159,2005-06-17 23:37:29,12545
465,0.99,1,4763,2005-07-08 14:57:32,12547
465,2.99,2,7508,2005-07-27 20:33:08,12549
465,4.99,2,12106,2005-08-17 22:55:32,12554
465,4.99,1,12864,2005-08-19 02:38:26,12556
466,7.99,2,1808,2005-06-16 20:59:35,12560
466,8.99,2,2446,2005-06-18 19:04:41,12561
466,4.99,1,11359,2005-08-02 17:45:55,12574
466,2.99,1,13478,2005-08-20 01:07:14,12576
467,4.99,2,2121,2005-06-17 20:38:54,12584
467,6.99,1,3250,2005-06-21 03:16:36,12586
467,5.99,2,7573,2005-07-27 22:46:20,12593
467,2.99,1,7611,2005-07-28 00:11:47,12594
467,4.99,1,8767,2005-07-29 19:42:33,12599
467,2.99,2,11332,2005-08-02 16:52:57,12601
467,9.99,1,12437,2005-08-18 10:42:43,12604
467,2.99,1,12641,2005-08-18 18:18:08,12605
467,0.99,1,14451,2005-08-21 12:21:44,12607
468,2.99,2,1229,2005-06-15 03:53:13,12616
468,0.99,1,6392,2005-07-11 22:25:19,12627
468,4.99,2,7292,2005-07-27 12:34:14,12630
468,0.99,1,9598,2005-07-31 03:30:41,12634
468,4.99,2,11633,2005-08-17 04:30:09,12637
468,1.99,1,15522,2005-08-23 03:32:31,12647
469,10.99,1,3526,2005-07-06 01:03:29,12658
469,0.99,2,4123,2005-07-07 07:16:19,12660
469,0.99,2,6022,2005-07-11 02:15:53,12664
469,3.99,1,6955,2005-07-26 23:55:48,12667
469,0.99,2,8791,2005-07-29 20:53:23,12672
469,2.99,1,10658,2005-08-01 16:39:18,12677
469,9.99,1,15561,2005-08-23 05:02:31,12688
470,0.99,2,1256,2005-06-15 06:13:57,12691
470,4.99,2,5082,2005-07-09 05:28:38,12699
470,4.99,1,7663,2005-07-28 02:19:48,12705
470,0.99,1,11742,2005-08-17 08:48:43,12715
470,3.99,2,12177,2005-08-18 01:15:47,12716
471,2.99,2,1449,2005-06-15 19:19:16,12724
471,4.99,2,3073,2005-06-20 14:33:26,12727
471,8.99,1,6336,2005-07-11 19:30:13,12731
471,5.99,1,6912,2005-07-12 22:17:16,12732
471,2.99,2,9560,2005-07-31 02:17:27,12736
471,4.99,1,12271,2005-08-18 04:33:11,12740
471,1.99,1,15654,2005-08-23 08:34:53,12748
472,2.99,2,249,2005-05-26 14:19:09,12750
472,0.99,2,800,2005-05-29 17:28:12,12751
472,4.99,1,1389,2005-06-15 15:49:01,12753
472,6.99,1,6119,2005-07-11 07:44:46,12762
472,2.99,1,6584,2005-07-12 06:43:36,12765
472,4.99,2,14596,2005-08-21 17:38:37,12774
472,5.99,2,15185,2005-08-22 15:52:50,12776
472,4.99,2,14928,2006-02-14 15:16:03,12778
473,4.99,1,348,2005-05-27 04:50:56,12779
473,3.99,2,973,2005-05-30 20:27:45,12781
473,0.99,2,1748,2005-06-16 16:54:03,12782
473,4.99,2,4006,2005-07-07 00:25:29,12787
473,4.99,2,13984,2005-08-20 19:12:30,12805
473,0.99,2,14550,2005-08-21 15:56:39,12807
473,4.99,2,14658,2005-08-21 19:41:50,12808
473,4.99,1,15118,2005-08-22 12:38:37,12810
473,4.99,2,16024,2005-08-23 21:46:47,12812
474,2.99,1,11489,2005-08-02 22:35:28,12828
474,2.99,1,12083,2005-08-17 22:13:37,12830
474,4.99,2,15046,2005-08-22 09:54:54,12836
474,0.99,1,11909,2006-02-14 15:16:03,12838
475,4.99,2,417,2005-05-27 15:07:27,12839
475,5.99,2,3980,2005-07-06 23:11:11,12841
475,0.99,2,5379,2005-07-09 19:08:03,12844
475,9.99,2,5415,2005-07-09 20:30:03,12846
475,7.99,1,9183,2005-07-30 12:09:56,12852
475,2.99,1,9647,2005-07-31 05:45:15,12853
475,3.99,2,10162,2005-07-31 23:11:01,12855
475,2.99,2,14303,2005-08-21 07:22:43,12860
476,3.99,1,1682,2005-06-16 11:54:25,12865
476,0.99,1,8146,2005-07-28 20:37:36,12875
476,9.99,1,10617,2005-08-01 15:05:52,12879
477,6.99,1,1714,2005-06-16 14:29:59,12886
477,2.99,1,2187,2005-06-18 01:17:27,12887
477,4.99,2,2676,2005-06-19 11:54:57,12889
477,5.99,1,8821,2005-07-29 22:18:12,12897
477,4.99,1,10500,2005-08-01 11:01:01,12900
477,3.99,2,14552,2005-08-21 15:59:27,12904
478,4.99,2,8488,2005-07-29 08:57:38,12916
478,4.99,1,9665,2005-07-31 06:17:33,12917
478,2.99,1,11906,2005-08-17 15:40:46,12920
479,3.99,2,2071,2005-06-17 16:33:17,12931
479,2.99,2,2376,2005-06-18 14:55:30,12932
479,6.99,2,2764,2005-06-19 17:27:25,12933
479,6.99,2,3537,2005-07-06 01:36:53,12934
479,4.99,1,5751,2005-07-10 12:25:11,12938
479,0.99,1,6597,2005-07-12 07:37:02,12941
480,6.99,1,720,2005-05-29 05:17:30,12958
480,9.99,2,822,2005-05-29 21:36:00,12959
480,2.99,2,5633,2005-07-10 06:22:24,12963
481,4.99,2,2296,2005-06-18 08:10:42,12981
481,2.99,2,5711,2005-07-10 10:37:20,12989
481,6.99,1,8243,2005-07-29 00:35:33,12993
481,2.99,2,13497,2005-08-20 01:46:38,13003
482,4.99,1,5466,2005-07-09 23:03:21,13016
482,6.99,2,9874,2005-07-31 13:32:31,13024
482,6.99,2,11498,2005-08-16 22:52:54,13027
482,4.99,2,14383,2005-08-21 10:02:05,13029
483,8.99,1,3380,2005-06-21 13:58:46,13040
483,9.99,2,6899,2005-07-12 21:44:16,13044
483,0.99,2,7137,2005-07-27 06:40:41,13045
483,0.99,2,10677,2005-08-01 17:24:35,13050
483,6.99,1,10953,2005-08-02 03:28:38,13051
483,2.99,2,12875,2005-08-19 03:10:21,13054
484,5.99,1,2044,2005-06-17 14:37:57,13061
484,6.99,2,5866,2005-07-10 18:35:14,13066
484,5.99,2,5977,2005-07-11 00:16:38,13067
484,2.99,2,6296,2005-07-11 17:34:04,13068
484,6.99,1,6863,2005-07-12 19:58:34,13069
485,2.99,1,1009,2005-05-31 01:47:35,13085
485,2.99,2,1684,2005-06-16 11:57:34,13086
485,2.99,2,4667,2005-07-08 10:06:26,13092
485,3.99,1,5367,2005-07-09 18:39:15,13095
485,4.99,2,6810,2005-07-12 17:54:19,13097
485,2.99,1,9535,2005-07-31 01:18:53,13104
485,4.99,1,10771,2005-08-01 20:49:35,13106
486,0.99,2,1129,2005-05-31 18:00:48,13116
486,2.99,2,2566,2005-06-19 03:45:39,13119
486,4.99,2,7446,2005-07-27 18:00:24,13129
486,8.99,2,8425,2005-07-29 07:06:21,13130
486,0.99,2,9142,2005-07-30 10:21:03,13131
486,4.99,2,14251,2005-08-21 05:42:20,13138
486,4.99,2,14284,2005-08-21 06:44:37,13139
487,2.99,2,4854,2005-07-08 18:44:44,13142
487,3.99,1,5634,2005-07-10 06:25:48,13143
487,2.99,1,6928,2005-07-26 22:56:21,13144
487,2.99,2,8689,2005-07-29 16:38:58,13149
487,9.99,1,10978,2005-08-02 04:12:27,13159
488,5.99,1,7373,2005-07-27 15:19:33,13172
488,0.99,2,8050,2005-07-28 16:55:47,13174
488,5.99,2,10474,2005-08-01 10:01:42,13179
488,5.99,2,12483,2005-08-18 12:38:37,13182
489,2.99,2,513,2005-05-28 03:08:10,13189
489,2.99,2,3816,2005-07-06 15:27:04,13194
489,4.99,1,13462,2005-08-20 00:49:19,13203
489,6.99,2,14424,2005-08-21 11:24:11,13206
490,6.99,2,585,2005-05-28 11:50:45,13209
490,4.99,1,3476,2005-07-05 23:02:37,13212
490,4.99,2,3932,2005-07-06 21:06:17,13213
490,4.99,1,5654,2005-07-10 07:24:46,13218
490,5.99,1,8552,2005-07-29 11:14:02,13223
490,4.99,2,9108,2005-07-30 08:56:36,13224
490,4.99,2,14557,2005-08-21 16:05:11,13229
490,2.99,1,15448,2005-08-23 00:55:24,13232
491,3.99,1,3440,2005-06-21 19:58:18,13241
491,6.99,2,5134,2005-07-09 07:53:12,13244
491,3.99,2,7019,2005-07-27 02:20:26,13247
491,7.99,2,7688,2005-07-28 03:20:47,13249
491,6.99,1,7871,2005-07-28 10:16:37,13250
491,4.99,2,10178,2005-07-31 23:43:04,13252
491,0.99,1,14780,2005-08-22 00:06:33,13258
492,1.99,2,1691,2005-06-16 12:24:28,13261
492,9.99,1,3298,2005-06-21 07:09:44,13264
492,4.99,1,15958,2005-08-23 19:22:36,13275
493,3.99,2,2109,2005-06-17 19:41:42,13277
493,2.99,1,2864,2005-06-20 00:00:52,13280
493,6.99,2,13675,2005-08-20 08:32:51,13292
493,4.99,1,14117,2005-08-21 01:11:59,13293
493,2.99,2,15878,2005-08-23 16:34:31,13297
493,2.99,2,14160,2006-02-14 15:16:03,13298
494,0.99,1,3511,2005-07-06 00:42:01,13301
494,3.99,2,7258,2005-07-27 11:05:54,13309
494,1.99,2,7737,2005-07-28 05:15:03,13311
494,2.99,2,8333,2005-07-29 04:16:40,13312
494,7.99,2,9943,2005-07-31 15:37:29,13318
494,5.99,2,14634,2005-08-21 18:51:28,13325
494,4.99,1,14832,2005-08-22 01:43:29,13326
495,4.99,1,2349,2005-06-18 12:25:14,13333
495,2.99,2,3966,2005-07-06 22:38:49,13336
495,7.99,2,6426,2005-07-11 23:56:38,13338
495,2.99,2,7191,2005-07-27 08:36:15,13339
495,9.99,1,9387,2005-07-30 19:27:05,13344
495,5.99,1,12782,2005-08-18 23:56:23,13349
495,0.99,2,12837,2005-08-19 01:51:09,13350
495,4.99,2,13818,2005-08-20 13:20:09,13353
495,2.99,1,15984,2005-08-23 20:16:27,13354
496,4.99,2,322,2005-05-27 00:47:35,13356
496,0.99,2,966,2005-05-30 19:00:37,13357
496,2.99,1,2567,2005-06-19 04:04:46,13358
497,7.99,1,1100,2005-05-31 14:03:21,13377
497,5.99,1,2298,2005-06-18 08:18:29,13379
497,4.99,1,5239,2005-07-09 13:12:35,13388
497,6.99,2,8813,2005-07-29 21:47:55,13392
497,0.99,2,14134,2005-08-21 01:45:54,13400
498,2.99,2,718,2005-05-29 04:52:23,13407
498,2.99,1,2344,2005-06-18 12:01:47,13410
498,0.99,2,3360,2005-06-21 12:12:41,13413
498,0.99,2,3828,2005-07-06 15:57:30,13414
498,2.99,2,3856,2005-07-06 17:04:46,13415
498,4.99,1,4311,2005-07-07 17:31:14,13416
498,2.99,1,5286,2005-07-09 15:11:41,13418
498,4.99,1,7285,2005-07-27 12:14:06,13422
498,2.99,1,8229,2005-07-29 00:09:08,13426
499,4.99,2,1526,2005-06-16 00:27:51,13434
499,4.99,2,1830,2005-06-16 22:18:43,13435
499,4.99,1,3794,2005-07-06 14:35:26,13437
499,4.99,2,6723,2005-07-12 13:44:57,13442
499,6.99,1,7898,2005-07-28 11:08:22,13445
500,5.99,1,1375,2005-06-15 14:54:56,13465
500,6.99,2,2526,2005-06-19 01:03:07,13468
500,0.99,1,7857,2005-07-28 09:49:40,13476
500,4.99,2,13628,2005-08-20 07:03:53,13485
500,0.99,1,14407,2005-08-21 10:46:51,13486
500,2.99,1,15584,2005-08-23 05:49:21,13488
501,0.99,1,493,2005-05-28 00:34:11,13490
501,1.99,1,605,2005-05-28 14:39:10,13491
501,0.99,1,7456,2005-07-27 18:34:53,13499
501,2.99,1,8021,2005-07-28 15:45:24,13500
501,4.99,1,15239,2005-08-22 17:46:17,13509
502,2.99,1,893,2005-05-30 08:06:59,13513
502,0.99,2,2420,2005-06-18 17:22:28,13516
502,7.99,2,6414,2005-07-11 23:26:13,13522
502,8.99,1,6760,2005-07-12 15:16:00,13523
502,2.99,2,6828,2005-07-12 18:38:51,13524
502,4.99,2,8034,2005-07-28 16:20:26,13530
502,4.99,2,11036,2005-08-02 05:56:29,13535
502,0.99,1,11435,2005-08-02 20:14:23,13538
502,9.99,1,13052,2005-08-19 09:31:42,13541
502,3.99,1,16034,2005-08-23 22:06:34,13544
503,4.99,2,2108,2005-06-17 19:35:26,13549
503,2.99,1,2225,2005-06-18 03:35:40,13550
503,2.99,2,5465,2005-07-09 23:01:13,13554
503,2.99,1,6529,2005-07-12 04:31:04,13557
503,4.99,2,6950,2005-07-26 23:45:33,13558
503,1.99,1,11161,2005-08-02 10:05:57,13563
503,4.99,1,11858,2005-08-17 13:50:31,13564
503,2.99,1,13332,2005-08-19 20:00:51,13567
503,0.99,1,14823,2005-08-22 01:24:42,13569
503,2.99,1,15726,2005-08-23 11:28:26,13575
503,0.99,1,15797,2005-08-23 14:13:47,13576
504,0.99,1,4757,2005-07-08 14:36:51,13585
504,0.99,2,10397,2005-08-01 07:11:27,13593
504,1.99,1,12769,2005-08-18 23:26:40,13596
504,2.99,2,13206,2005-08-19 15:05:34,13598
504,4.99,2,15018,2005-08-22 08:52:38,13601
505,9.99,2,5976,2005-07-11 00:16:35,13613
506,3.99,2,410,2005-05-27 14:11:22,13628
506,8.99,1,547,2005-05-28 07:24:28,13629
506,4.99,2,1153,2005-05-31 21:36:44,13632
506,2.99,1,1467,2005-06-15 20:47:10,13634
506,9.99,1,2755,2005-06-19 16:56:31,13636
506,6.99,2,2824,2005-06-19 20:31:45,13637
506,7.99,2,4594,2005-07-08 06:40:06,13638
506,0.99,2,5985,2005-07-11 00:51:58,13641
506,2.99,1,6783,2005-07-12 16:27:56,13642
506,0.99,1,7020,2005-07-27 02:24:27,13643
506,0.99,2,8506,2005-07-29 09:23:52,13645
506,3.99,2,9654,2005-07-31 05:57:42,13646
506,2.99,2,9972,2005-07-31 16:42:43,13647
506,0.99,1,12994,2005-08-19 07:26:10,13652
506,0.99,2,13767,2005-08-20 11:43:36,13654
506,9.99,1,15694,2005-08-23 10:02:46,13660
507,4.99,1,2143,2005-06-17 21:58:13,13664
507,4.99,2,2283,2005-06-18 06:56:06,13665
507,2.99,2,8369,2005-07-29 05:15:42,13678
507,4.99,1,12343,2005-08-18 07:15:13,13683
508,2.99,2,7668,2005-07-28 02:41:31,13697
508,4.99,2,8191,2005-07-28 22:47:14,13699
508,5.99,2,9694,2005-07-31 07:13:16,13700
508,2.99,2,10128,2005-07-31 21:40:04,13702
508,8.99,1,10746,2005-08-01 19:58:49,13703
508,2.99,1,11365,2005-08-02 18:00:09,13704
508,6.99,1,13095,2005-08-19 10:48:10,13706
509,4.99,1,22,2005-05-25 02:19:23,13711
509,2.99,1,1267,2005-06-15 07:21:21,13713
509,2.99,2,4832,2005-07-08 18:07:05,13717
509,5.99,1,6591,2005-07-12 07:13:46,13719
509,5.99,1,8214,2005-07-28 23:37:57,13722
509,4.99,1,10189,2005-08-01 00:25:00,13724
509,5.99,2,10988,2005-08-02 04:38:17,13725
510,5.99,1,372,2005-05-27 08:13:58,13732
510,8.99,1,2729,2005-06-19 15:06:15,13737
510,5.99,2,3465,2005-06-21 22:10:01,13741
510,2.99,1,7457,2005-07-27 18:35:17,13746
510,3.99,2,8763,2005-07-29 19:38:24,13749
511,3.99,1,819,2005-05-29 21:00:32,13758
511,10.99,2,2966,2005-06-20 07:39:33,13761
511,4.99,2,3600,2005-07-06 05:19:42,13763
511,3.99,2,5164,2005-07-09 09:03:14,13766
511,0.99,1,5601,2005-07-10 04:56:55,13767
511,4.99,1,8026,2005-07-28 16:05:38,13770
511,0.99,1,9095,2005-07-30 08:38:36,13771
511,2.99,1,10231,2005-08-01 01:50:49,13774
511,2.99,2,10429,2005-08-01 08:34:18,13775
511,6.99,1,14302,2005-08-21 07:19:57,13779
512,5.99,1,4752,2005-07-08 14:15:20,13784
512,6.99,1,5064,2005-07-09 04:38:51,13786
512,0.99,1,7507,2005-07-27 20:31:48,13789
512,6.99,1,7715,2005-07-28 04:32:38,13790
512,4.99,2,13156,2005-08-19 13:10:42,13797
513,4.99,2,993,2005-05-30 23:54:19,13807
513,2.99,1,1607,2005-06-16 06:25:35,13808
513,0.99,2,3872,2005-07-06 18:00:19,13811
513,4.99,2,4178,2005-07-07 10:14:31,13813
513,2.99,2,11081,2005-08-02 07:30:14,13824
513,2.99,2,12784,2005-08-19 00:02:46,13829
514,4.99,1,7791,2005-07-28 07:22:51,13847
514,4.99,2,12067,2005-08-17 21:36:47,13850
514,0.99,1,14052,2005-08-20 22:11:46,13856
514,1.99,1,14386,2005-08-21 10:06:34,13857
515,4.99,2,2003,2005-06-17 11:40:35,13864
515,4.99,2,2484,2005-06-18 21:25:23,13865
515,4.99,2,5697,2005-07-10 09:44:44,13872
515,3.99,2,7429,2005-07-27 17:24:50,13873
515,4.99,1,10159,2005-07-31 22:54:30,13875
515,3.99,1,11451,2005-08-02 20:45:56,13877
515,4.99,2,11572,2005-08-17 01:37:55,13878
515,8.99,1,12486,2005-08-18 12:42:50,13882
515,5.99,1,12889,2005-08-19 03:41:31,13883
516,0.99,2,3068,2005-06-20 14:02:22,13894
516,6.99,1,6858,2005-07-12 19:53:51,13898
516,4.99,1,7882,2005-07-28 10:33:42,13900
516,2.99,2,8585,2005-07-29 12:14:18,13903
516,0.99,1,15526,2005-08-23 03:44:30,13910
516,0.99,1,15701,2005-08-23 10:22:21,13911
516,0.0,1,12915,2006-02-14 15:16:03,13913
517,4.99,1,1850,2005-06-17 00:31:35,13917
517,2.99,2,2534,2005-06-19 01:38:39,13918
517,4.99,1,4109,2005-07-07 06:39:43,13921
517,4.99,1,4369,2005-07-07 20:01:38,13922
517,7.99,1,5206,2005-07-09 11:11:01,13926
517,0.99,2,6903,2005-07-12 21:58:15,13929
517,0.99,2,12705,2005-08-18 20:44:14,13935
518,2.99,1,710,2005-05-29 03:48:36,13939
518,0.99,2,3311,2005-06-21 08:05:27,13941
518,4.99,2,4661,2005-07-08 09:55:06,13944
518,6.99,2,4948,2005-07-08 22:54:21,13945
518,2.99,1,6652,2005-07-12 10:59:38,13946
518,3.99,2,7038,2005-07-27 03:07:29,13948
518,2.99,2,12450,2005-08-18 11:04:04,13957
518,6.99,1,13539,2005-08-20 03:40:27,13960
519,5.99,2,2997,2005-06-20 09:23:45,13968
519,0.99,2,5236,2005-07-09 12:56:29,13971
519,7.99,2,9886,2005-07-31 14:00:13,13979
519,7.99,1,13647,2005-08-20 07:48:07,13985
519,2.99,2,15347,2005-08-22 21:12:19,13987
520,6.99,2,2174,2005-06-18 00:09:01,13990
520,2.99,2,4346,2005-07-07 18:58:45,13994
520,3.99,1,5853,2005-07-10 17:45:13,13997
520,2.99,1,6029,2005-07-11 02:36:46,13998
520,5.99,2,7198,2005-07-27 08:50:07,13999
520,4.99,1,7720,2005-07-28 04:41:44,14000
520,0.99,1,7936,2005-07-28 12:33:21,14001
520,2.99,1,9803,2005-07-31 11:06:02,14004
520,0.99,1,13311,2005-08-19 19:07:09,14011
520,2.99,2,13659,2005-08-20 08:05:52,14013
521,0.99,2,2053,2005-06-17 15:19:34,14021
521,1.99,1,7478,2005-07-27 19:16:02,14028
521,4.99,2,12082,2005-08-17 22:13:15,14034
521,0.99,1,14423,2005-08-21 11:23:59,14037
521,4.99,2,15170,2005-08-22 15:22:15,14040
521,4.99,2,11672,2006-02-14 15:16:03,14042
522,2.99,1,3188,2005-06-20 23:10:27,14046
522,0.99,1,3594,2005-07-06 04:42:47,14048
522,4.99,2,4078,2005-07-07 05:05:05,14049
522,4.99,2,5532,2005-07-10 02:17:31,14054
522,0.99,2,5936,2005-07-10 22:14:30,14055
522,7.99,1,9047,2005-07-30 06:56:33,14061
522,7.99,2,9227,2005-07-30 13:36:13,14062
522,5.99,1,9412,2005-07-30 20:44:10,14064
522,3.99,1,10411,2005-08-01 07:56:32,14067
522,7.99,1,10675,2005-08-01 17:11:57,14068
522,2.99,2,11696,2005-08-17 07:01:09,14070
522,6.99,2,12494,2005-08-18 12:53:49,14072
522,6.99,1,15921,2005-08-23 18:06:54,14075
523,8.99,1,2447,2005-06-18 19:10:55,14079
523,2.99,2,5155,2005-07-09 08:46:54,14083
523,6.99,1,5287,2005-07-09 15:11:54,14084
523,2.99,1,9071,2005-07-30 07:40:58,14090
523,1.99,2,10470,2005-08-01 09:52:26,14092
523,2.99,1,15040,2005-08-22 09:41:09,14097
524,1.99,1,1306,2005-06-15 09:59:24,14100
524,4.99,2,1651,2005-06-16 09:24:38,14101
524,2.99,2,3454,2005-06-21 21:12:13,14102
524,8.99,2,7014,2005-07-27 02:14:40,14108
524,2.99,2,13626,2005-08-20 06:55:24,14111
524,4.99,2,14046,2005-08-20 21:53:21,14112
524,2.99,1,14178,2005-08-21 03:13:45,14113
524,2.99,1,14366,2005-08-21 09:31:39,14114
525,6.99,1,3993,2005-07-06 23:37:06,14119
525,7.99,2,6098,2005-07-11 06:23:28,14121
525,6.99,2,6388,2005-07-11 22:17:16,14122
525,0.99,1,15159,2005-08-22 14:32:25,14133
526,7.99,2,1865,2005-06-17 01:49:36,14141
526,2.99,2,1972,2005-06-17 09:25:49,14142
526,6.99,1,3339,2005-06-21 10:37:11,14147
526,5.99,2,3905,2005-07-06 19:33:34,14149
526,4.99,1,6404,2005-07-11 22:49:50,14154
526,1.99,2,7399,2005-07-27 16:16:02,14159
526,4.99,1,8053,2005-07-28 16:59:41,14162
526,4.99,1,8232,2005-07-29 00:14:37,14163
526,2.99,1,8441,2005-07-29 07:33:05,14164
526,2.99,2,10199,2005-08-01 00:38:55,14167
526,8.99,2,13224,2005-08-19 15:52:13,14173
526,7.99,1,14590,2005-08-21 17:29:10,14177
526,4.99,1,15395,2005-08-22 23:06:25,14179
527,2.99,1,2539,2005-06-19 01:58:39,14184
527,3.99,2,6003,2005-07-11 01:28:33,14187
527,4.99,2,6011,2005-07-11 01:54:48,14188
527,0.99,1,8854,2005-07-29 23:40:07,14192
527,5.99,1,11013,2005-08-02 05:10:54,14196
527,2.99,1,11150,2005-08-02 09:51:46,14197
527,0.99,1,11624,2005-08-17 04:17:42,14198
528,3.99,2,695,2005-05-29 01:50:53,14208
528,4.99,1,2019,2005-06-17 12:38:44,14211
528,3.99,2,5215,2005-07-09 11:47:58,14216
528,3.99,1,10084,2005-07-31 20:11:29,14222
528,0.99,1,10673,2005-08-01 17:11:51,14223
528,2.99,1,10880,2005-08-02 00:34:12,14224
528,3.99,1,12818,2005-08-19 01:04:59,14225
528,2.99,2,13518,2005-08-20 02:36:17,14226
528,6.99,2,15880,2005-08-23 16:43:54,14229
529,1.99,1,1234,2005-06-15 04:21:52,14231
529,5.99,2,6541,2005-07-12 04:53:41,14240
529,4.99,2,9310,2005-07-30 16:57:09,14245
529,2.99,2,12356,2005-08-18 07:37:05,14249
529,9.99,2,13946,2005-08-20 17:44:32,14254
529,4.99,2,14449,2005-08-21 12:13:18,14255
529,5.99,1,14970,2005-08-22 06:49:29,14257
530,0.99,1,1516,2005-06-15 23:11:10,14261
530,4.99,2,8208,2005-07-28 23:26:35,14269
530,0.99,1,11326,2005-08-02 16:34:29,14274
530,2.99,1,12387,2005-08-18 08:46:24,14276
530,2.99,1,13561,2006-02-14 15:16:03,14281
531,0.99,2,5850,2005-07-10 17:36:27,14287
531,4.99,1,6876,2005-07-12 20:32:50,14290
531,5.99,2,8359,2005-07-29 05:02:12,14295
531,4.99,2,9107,2005-07-30 08:52:45,14298
531,10.99,1,11265,2005-08-02 14:05:42,14302
531,2.99,1,12923,2005-08-19 04:50:20,14304
532,2.99,1,4336,2005-07-07 18:34:36,14310
532,8.99,2,5805,2005-07-10 15:08:41,14315
532,2.99,2,7572,2005-07-27 22:44:29,14321
532,5.99,2,10712,2005-08-01 18:47:56,14325
532,2.99,2,11251,2005-08-02 13:40:49,14327
532,0.99,2,15180,2005-08-22 15:42:57,14335
532,5.99,1,16014,2005-08-23 21:18:31,14337
533,0.99,1,1652,2005-06-16 09:31:37,14343
533,2.99,1,1954,2005-06-17 08:37:55,14345
533,8.99,1,4112,2005-07-07 06:49:09,14348
533,4.99,1,4788,2005-07-08 16:17:35,14349
533,4.99,2,7555,2005-07-27 22:17:05,14353
533,2.99,2,8250,2005-07-29 00:49:15,14356
533,2.99,1,8471,2005-07-29 08:32:11,14357
533,8.99,1,11758,2005-08-17 09:33:02,14364
533,4.99,1,14800,2005-08-22 00:46:18,14369
534,0.99,2,940,2005-05-30 15:01:02,14373
534,4.99,1,1610,2005-06-16 06:36:33,14374
534,4.99,2,4998,2005-07-09 01:07:21,14380
534,2.99,2,7113,2005-07-27 05:41:20,14381
534,2.99,1,7662,2005-07-28 02:16:08,14382
534,5.99,2,10465,2005-08-01 09:45:25,14386
534,5.99,2,11180,2005-08-02 10:54:30,14389
