Fiscal year,IRTC percent,Section name,Branch ID,Sector percent,Gender equality (marker),Participatory development and good governance,Organisation sub-class,Regional program (marker),Youth issues (marker),Sector ID,Section ID,Climate change adaptation (marker),Biodiversity (marker),CountryRegion name,FSTC percent,Organisation type,Knowledge for development (marker),Status,Climate change mitigation (marker),Organisation class,CIDA business delivery model (old),Indigenous issues (marker),Disability issues (marker),Amount spent,ICT as a tool for development (marker),Division name,Continent ID,Programming process (new),CFLI (marker),CountryRegion percent,Project number,Desertification (marker),Children issues (marker),Fund centre ID,Maximum CIDA contribution (project-level),Branch name,Division ID,Fund centre name,Untied amount(Project-level budget),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker)
2009/2010,0.0,"Ethiopia, PanAfrica, SubRegional",B4200,0.3,0,1,CONSULTANT,1,0,31110,S4227,0,0,Eastern Africa,1.0,Canadian Profit Making,0,Terminating,0,Individual,Responsive,0,0,1310.703058,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,0.1112,A032808002,0,0,4246,233365.9,WGM Sub-Saharan Africa,D4270,PanAfrica,233365.9,1,Not PBA,0
2009/2010,0.0,"Ethiopia, PanAfrica, SubRegional",B4200,0.7,0,1,CONSULTANT,1,0,33140,S4227,0,0,Eastern Africa,1.0,Canadian Profit Making,0,Terminating,0,Individual,Responsive,0,0,3058.307134,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,0.1112,A032808002,0,0,4246,233365.9,WGM Sub-Saharan Africa,D4270,PanAfrica,233365.9,1,Not PBA,0
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,2,0,UNITED NATIONS,0,0,13040,S4275,0,0,Zimbabwe,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Core Funding,0,0,655000.0,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032820001,0,0,4277,4017711.04,WGM Sub-Saharan Africa,D4270,Zimbabwe,4017711.04,1,Pooled funding,0
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,0,0,UNITED NATIONS,0,0,13040,S4275,0,0,Zimbabwe,0.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Core Funding,0,0,85000.0,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032820002,0,0,4277,126500.0,WGM Sub-Saharan Africa,D4270,Zimbabwe,126500.0,1,Pooled funding,0
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,2,1,FEDERAL,0,0,15150,S4275,0,0,Zimbabwe,0.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Core Funding,0,0,1214154.76,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032822001,0,0,4277,7500000.0,WGM Sub-Saharan Africa,D4270,Zimbabwe,7500000.0,1,Not PBA,0
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,2,1,CONSULTING SERVICES,0,0,15150,S4275,0,0,Zimbabwe,0.0,Canadian Profit Making,0,Closed,0,Civil Society,Core Funding,0,0,5760.0,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032822001,0,0,4277,7500000.0,WGM Sub-Saharan Africa,D4270,Zimbabwe,7500000.0,1,Not PBA,0
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,FEDERAL,0,0,12110,S4219,0,0,Zambia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,12725.315,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,SUPPLIER OF GOODS/SERVICES,0,0,12110,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,770.61,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,CONSULTING SERVICES,0,0,12110,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,2412.45,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,COOPERANT,0,0,12110,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,21421.4175,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,FEDERAL,0,0,12220,S4219,0,0,Zambia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,12725.315,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,SUPPLIER OF GOODS/SERVICES,0,0,12220,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,770.61,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,CONSULTING SERVICES,0,0,12220,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,2412.45,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,COOPERANT,0,0,12220,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,21421.4175,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,FEDERAL,0,0,12230,S4219,0,0,Zambia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,12725.315,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,SUPPLIER OF GOODS/SERVICES,0,0,12230,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,770.61,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,CONSULTING SERVICES,0,0,12230,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,2412.45,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,COOPERANT,0,0,12230,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,21421.4175,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,FEDERAL,0,0,12281,S4219,0,0,Zambia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,12725.315,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,SUPPLIER OF GOODS/SERVICES,0,0,12281,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,770.61,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,CONSULTING SERVICES,0,0,12281,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Directive,0,0,2412.45,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Tanzania Program,B4200,0.25,0,1,COOPERANT,0,0,12281,S4219,0,0,Zambia,1.0,Canadian Profit Making,0,Closed,0,Individual,Directive,0,0,21421.4175,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032823001,0,1,4278,19813755.84,WGM Sub-Saharan Africa,D4270,Zambia,19813755.84,1,Pooled funding,1
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,0,1,NGO,0,0,15150,S4275,0,0,Zimbabwe,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,300000.0,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032824001,0,0,4277,1644890.67,WGM Sub-Saharan Africa,D4270,Zimbabwe,1644890.67,1,Not PBA,0
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,0,1,FEDERAL,0,0,15150,S4275,0,0,Zimbabwe,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,13000.0,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032824001,0,0,4277,1644890.67,WGM Sub-Saharan Africa,D4270,Zimbabwe,1644890.67,1,Not PBA,0
2009/2010,0.0,Southern & Eastern Africa Geographic Pro,B4200,1.0,0,1,CONSULTING SERVICES,0,0,15150,S4275,0,0,Zimbabwe,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,28221.21,0,WED Southern & Eastern Africa,2,Uncoded: Pre-APP,0,1.0,A032824001,0,0,4277,1644890.67,WGM Sub-Saharan Africa,D4270,Zimbabwe,1644890.67,1,Not PBA,0
2009/2010,0.0,Philippines and Mongolia,B4100,1.0,0,0,FEDERAL,0,0,15220,S4130,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Directive,0,0,275427.18,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032828002,0,0,4128,814735.89,OGM Asia Pacific,D4100,Philippines,814735.89,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.1,2,1,FEDERAL,0,1,11110,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,89047.73,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.1,2,1,FEDERAL,0,1,11110,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,68.15,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.2,2,1,FEDERAL,0,1,15150,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,178095.46,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.2,2,1,FEDERAL,0,1,15150,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,136.3,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.3,2,1,FEDERAL,0,1,15160,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,267143.19,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.3,2,1,FEDERAL,0,1,15160,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,204.45,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.25,2,1,FEDERAL,0,1,15210,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,222619.325,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.25,2,1,FEDERAL,0,1,15210,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,170.375,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.15,2,1,FEDERAL,0,1,15261,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,133571.595,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.15,2,1,FEDERAL,0,1,15261,S4413,0,0,Colombia,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,1,1,102.225,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833001,0,1,4420,3836672.21,NGM Americas,D4400,Colombia,3836672.21,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.1,2,0,UNITED NATIONS,0,1,11420,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,20000.0,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833002,0,1,4420,500000.0,NGM Americas,D4400,Colombia,500000.0,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.5,2,0,UNITED NATIONS,0,1,15160,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,100000.0,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833002,0,1,4420,500000.0,NGM Americas,D4400,Colombia,500000.0,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.2,2,0,UNITED NATIONS,0,1,15210,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,40000.0,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833002,0,1,4420,500000.0,NGM Americas,D4400,Colombia,500000.0,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.2,2,0,UNITED NATIONS,0,1,15261,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,40000.0,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833002,0,1,4420,500000.0,NGM Americas,D4400,Colombia,500000.0,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.2,0,1,UNITED NATIONS,0,2,11130,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,99987.8,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833004,0,2,4420,499939.0,NGM Americas,D4400,Colombia,499939.0,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.3,0,1,UNITED NATIONS,0,2,11230,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,149981.7,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833004,0,2,4420,499939.0,NGM Americas,D4400,Colombia,499939.0,1,Not PBA,0
2009/2010,0.0,South America,B4400,0.5,0,1,UNITED NATIONS,0,2,15160,S4413,0,0,Colombia,1.0,Foreign Non-Profit Making,0,Closed,0,Multilateral,Responsive,0,0,249969.5,0,NDD Americas Programming,1,Uncoded: Pre-APP,0,1.0,A032833004,0,2,4420,499939.0,NGM Americas,D4400,Colombia,499939.0,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.15,0,1,FEDERAL,0,0,11120,S4141,0,0,Pakistan,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,4799.874,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.15,0,1,CONSULTING SERVICES,0,0,11120,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,276776.1,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.15,0,1,SUPPLIER OF GOODS/SERVICES,0,0,11120,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,8935.0665,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.15,0,1,FEDERAL,0,0,12191,S4141,0,0,Pakistan,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,4799.874,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.15,0,1,CONSULTING SERVICES,0,0,12191,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,276776.1,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.15,0,1,SUPPLIER OF GOODS/SERVICES,0,0,12191,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,8935.0665,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,0,1,FEDERAL,0,0,15110,S4141,0,0,Pakistan,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,9599.748,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,0,1,CONSULTING SERVICES,0,0,15110,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,553552.2,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,0,1,SUPPLIER OF GOODS/SERVICES,0,0,15110,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,17870.133,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,0,1,FEDERAL,0,0,15150,S4141,0,0,Pakistan,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,9599.748,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,0,1,CONSULTING SERVICES,0,0,15150,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,553552.2,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,0,1,SUPPLIER OF GOODS/SERVICES,0,0,15150,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,17870.133,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.1,0,1,FEDERAL,0,0,22030,S4141,0,0,Pakistan,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,3199.9159999999997,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.1,0,1,CONSULTING SERVICES,0,0,22030,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,184517.4,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.1,0,1,SUPPLIER OF GOODS/SERVICES,0,0,22030,S4141,0,0,Pakistan,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5956.710999999999,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032843001,0,0,4124,9149509.97,OGM Asia Pacific,D4100,Pakistan,9149509.97,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.2,2,1,VOLUNTEER SENDING AGENCY,0,0,11230,S4141,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,150000.0,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.2,2,1,CONSULTING SERVICES,0,0,11230,S4141,0,0,Sri Lanka,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,8579.618,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.05,2,1,VOLUNTEER SENDING AGENCY,0,0,12220,S4141,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,37500.0,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.05,2,1,CONSULTING SERVICES,0,0,12220,S4141,0,0,Sri Lanka,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2144.9045,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,2,1,VOLUNTEER SENDING AGENCY,0,0,15150,S4141,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,225000.0,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.3,2,1,CONSULTING SERVICES,0,0,15150,S4141,0,0,Sri Lanka,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,12869.427,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.2,2,1,VOLUNTEER SENDING AGENCY,0,0,15160,S4141,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,150000.0,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.2,2,1,CONSULTING SERVICES,0,0,15160,S4141,0,0,Sri Lanka,1.0,Canadian Profit Making,0,Closed,0,Civil Society,Responsive,0,0,8579.618,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
2009/2010,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",B4100,0.05,2,1,VOLUNTEER SENDING AGENCY,0,0,15220,S4141,0,0,Sri Lanka,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,37500.0,0,OAD Asia Programming,3,Uncoded: Pre-APP,0,1.0,A032845001,0,0,4118,4741455.72,OGM Asia Pacific,D4100,Sri Lanka,4741455.72,1,Not PBA,0
