cell_id,assay_tissue,assay_organism,curated_by,src_id,tid,assay_type,relationship_type,assay_test_type,variant_id,tissue_id,confidence_score,chembl_id,assay_category,assay_tax_id,assay_id,src_assay_id,description,assay_subcellular_fraction,doc_id,assay_strain,assay_cell_type,bao_format
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618729,,10116.0,7727,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618730,,10116.0,7728,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618731,,10116.0,7729,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618732,,10116.0,7730,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618733,,10116.0,7731,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618734,,10116.0,7732,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618735,,10116.0,7733,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL876602,,10116.0,7734,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618736,,10116.0,7735,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618737,,10116.0,7736,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618738,,10116.0,7737,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618739,,10116.0,7738,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618740,,10116.0,7739,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618741,,10116.0,7740,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618742,,10116.0,7741,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,9866,,,BAO_0000218
,Bone,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,10000001.0,1,CHEMBL618743,,10116.0,7742,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,9866,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL618744,,10116.0,7743,,Half-life from rat plasma at a single oral dose of 25 mg/kg,,17752,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL618745,,10116.0,7744,,Half-life in male rat,,5610,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620479,,10116.0,7745,,Half-life in rat after peroral administration at 10 mg/kg concentration,,5939,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620480,,10116.0,7746,,Half-life in rat after peroral administration at 5 mg/kg concentration,,5939,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620481,,10116.0,7747,,Half-life in rat at a dose of 3 mg/kg,,17771,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL620482,,10116.0,7748,,Half-life was evaluated in rats,,1974,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL876603,,10116.0,7749,,Half-life was measured in rat,,4239,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620483,,10116.0,7750,,Half-life period for the compound was determined in rats at 50 mg/kg dose,,6681,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620484,,10116.0,7751,,Half-life period in rats after intravenous administration at 5 mg/kg,,17752,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620485,,10116.0,7752,,Half-life period in rat at 10 mg/kg,,6046,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620486,,10116.0,7753,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,6685,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620487,,10116.0,7754,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,6685,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620488,,10116.0,7755,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,6685,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620489,,10116.0,7756,,Half-life time in rat the dose of 2 mg/kg,,4727,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620490,,10116.0,7757,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,1088,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620491,,10116.0,7758,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,5610,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL876604,,10116.0,7759,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,3032,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620492,,10116.0,7760,,Oral half life was determined,,5199,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620493,,10116.0,7761,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,14941,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620494,,10116.0,7762,,Pharmacokinetic property (t1/2) in rat,,4408,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL620495,,10116.0,7763,,Plasma elimination half-life was determined,,2552,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL620496,,10116.0,7764,,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,,5199,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL620497,,10116.0,7765,,Plasma half life was observed after intravenous administration in rat,,15662,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL620498,,10116.0,7766,,Plasma half-life was determined,,1465,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL620499,,10116.0,7767,,Plasma half-life following oral administration in Fisher rats,,1446,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL620500,,10116.0,7768,,Plasma half-life in rat,,6824,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL873809,,10116.0,7769,,Plasmatic Half-life after intravenous administration to rat,,17533,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620501,,10116.0,7770,,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,,5979,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620502,,10116.0,7771,,Terminal half life after intravenous administration (1 mg/kg) in rat,,4689,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620503,,10116.0,7772,,Terminal half life in Rat at a oral dose of 5 mg/kg,,4689,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620504,,10116.0,7773,,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,,2463,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL876605,,10116.0,7774,,Tested for half life value after intravenous administration at dose of 0.2 mg/kg in rat,,4883,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL620505,,10116.0,7775,,Tested for half life value after oral administration at dosage of 4 mg/kg in rat,,4883,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL873811,,10116.0,7776,,plasma half life was observed after intravenous administration in rat,,15662,,,BAO_0000218
,,Rattus norvegicus,Expert,1,50597,A,N,In vivo,,,1,CHEMBL624016,,10116.0,7777,,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,,3598,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624017,,10116.0,7778,,Half life of compound determined in rat,,4576,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624018,,10116.0,7779,,Mean residence time determined in rat,,4576,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL624019,,10116.0,7780,,Plasma half life determined in rat,,4576,,,BAO_0000218
,Brain,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,955.0,1,CHEMBL624020,,10116.0,7781,,Compound was evaluated for Tmax in brain after intravenous administration in male rats,,4910,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL624201,,10116.0,7782,,Compound was evaluated for pharmacokinetic parameter maximum time period,,4891,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL872528,,10116.0,7783,,Evaluated for pharmacokinetic parameter tmax in rat at the dose 50 mg/kg,,429,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL624202,,10116.0,7784,,In vivo Tmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,5974,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL624203,,10116.0,7785,,In vivo Tmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,,5974,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL624350,,10116.0,7786,,In vivo Tmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,,5974,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621320,,10116.0,7787,,In vivo Tmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,,5974,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621321,,10116.0,7788,,In vivo maximum time required for clearance of compound after oral (po) administration at a dose of 10 mg/kg was measured in rats,,17582,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL621322,,10116.0,7789,,Maximum time (Tmax) required to reach Cmax in rats,,4026,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621323,,10116.0,7790,,Maximum time constant was determined after oral administration at a dose 10 mg/kg to male Sprague-Dawley rats,,4890,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621324,,10116.0,7791,,Maximum time of clearance of compound in rats after peroral administration,,6571,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL621325,,10116.0,7792,,Maximum time at the dose of 2 mg/kg in rat,,4727,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL875837,,10116.0,7793,,Maximum time to achieve peak plasma concentration was determined in rat at 1 mg/kg,,17651,,,BAO_0000218
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,1969.0,1,CHEMBL621326,,10116.0,7794,,Maximum time to achieve peak plasma concentration was determined in rat at 10 mg/kg,,17651,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621327,,10116.0,7795,,Tmax in Guinea pig (PO dose),,14465,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621328,,10116.0,7796,,"Pharmacokinetic Parameter, Tmax is the time at which maximum concentration (Cmax) is reached in Female Wistar Rats at 100 mg/kg by po administration",,14941,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621329,,10116.0,7797,,Pharmacokinetic parameter (Tmax) in rat,,5960,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621330,,10116.0,7798,,Pharmacokinetic parameter (Tmax) was estimated,,5022,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621331,,10116.0,7799,,Pharmacokinetic property (Tmax) in rat,,4408,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621332,,10116.0,7800,,Pharmacokinetic property (Tmax) was measured in rat at the dose of 0.32 mg/kg p.o.,,5983,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621333,,10116.0,7801,,T max in Rat at a oral dose of 5 mg/kg,,4689,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,In vivo,,,1,CHEMBL621334,,10116.0,7802,,T max was determined at 10 mg/kg po dose in rats,,2792,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL621335,,10090.0,7803,,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (run time 7 hr),,15011,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL621336,,9615.0,7804,,Area under curve was evaluated after intravenous injection of 1 mg/kg of compound in dogs,,14180,,,BAO_0000218
,,Rattus norvegicus,Intermediate,1,50597,A,N,,,,1,CHEMBL621337,,10116.0,7805,,Area under curve was evaluated after intravenous injection of 1 mg/kg of compound in rats,,14180,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL621338,,9615.0,7806,,Area under curve was measured after i.v. administration into Beagle dog.,,14599,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL875838,,9615.0,7807,,Area under curve was measured after iv administration into Beagle dog,,14599,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL621339,,9615.0,7808,,Area under curve was measured after po administration into Beagle dog,,14599,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL621340,,9615.0,7809,,Area under curve was measured after po administration into Beagle dog.,,14599,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621341,,,7810,,Area under curve was measured at peroral dose of 3 mg/kg,,15675,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621342,,,7811,,Area under curve was measured by using concentration Vs time,,12706,,,BAO_0000019
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621343,,,7812,,Area under curve was measured by using concentration Vs time; not tested,,12706,,,BAO_0000019
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL621344,,10090.0,7813,,Area under curve(AUC) was measured in mice after oral administration (50 mg/kg),,9750,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL621345,,10090.0,7814,,Area under curve(AUC) was measured in mice after oral administration.,,9750,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621346,,,7815,,Area under curve(AUC) value of the compound,,14691,,,BAO_0000019
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL621347,,,7816,,Area under curve(AUC) value of the compound in dogs at 0.5 mg/kg dose upon oral administration,,14691,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL621348,,9615.0,7817,,Area under curve(AUC) value of the compound in dogs at 1 mg/kg dose upon oral administration,,14691,,,BAO_0000218
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL621349,,,7818,,Area under curve(carotid artery) was determined by the availability in blood,,2939,,,BAO_0000019
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL621350,,,7819,,Area under curve(carotid artery) was determined by the availability in blood; ND means no data,,2939,,,BAO_0000019
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL875839,,,7820,,Area under curve(carotid artery) was determined by the availability in blood; No data,,2939,,,BAO_0000019
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL620211,,,7821,,Area under curve(portal vein) was determined by the availability in blood,,2939,,,BAO_0000019
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL620212,,,7822,,Area under curve(portal vein) was determined by the availability in blood; ND means no data,,2939,,,BAO_0000019
,Blood,,Autocuration,1,22224,A,U,,,178.0,0,CHEMBL620213,,,7823,,Area under curve(portal vein) was determined by the availability in blood; No data,,2939,,,BAO_0000019
,Plasma,Macaca mulatta,Intermediate,1,50797,A,N,,,1969.0,1,CHEMBL620214,,9544.0,7824,,"Area under plasma concentration vs time curve observed in Rhesus monkeys after, iv administration of single 30 mg/kg dose",,9552,,,BAO_0000218
,Plasma,Macaca mulatta,Intermediate,1,50797,A,N,,,1969.0,1,CHEMBL620215,,9544.0,7825,,"Area under plasma concentration vs time curve observed in Rhesus monkeys after, iv administration of single 30 mg/kg dose",,9552,,,BAO_0000218
,Plasma,Macaca mulatta,Intermediate,1,50797,A,N,,,1969.0,1,CHEMBL620216,,9544.0,7826,,Area under plasma concentration vs time curve observed in Rhesus monkeys after oral administration of single 30 mg/kg dose,,9552,,,BAO_0000218
,Plasma,Canis lupus familiaris,Intermediate,1,50588,A,N,,,1969.0,1,CHEMBL620888,,9615.0,7827,,"Area under plasma concentration vs time curve observed in female mongrel dogs after, iv administration of single 15 mg/kg dose",,9552,,,BAO_0000218
,Plasma,Canis lupus familiaris,Intermediate,1,50588,A,N,,,1969.0,1,CHEMBL620889,,9615.0,7828,,"Area under plasma concentration vs time curve observed in female mongrel dogs after, oral administration of single 15 mg/kg dose",,9552,,,BAO_0000218
,Plasma,,Autocuration,1,22224,A,U,,,1969.0,0,CHEMBL620890,,,7829,,Area under plasma concentration vs time curve observed in rats for 0-3 h,,9552,,,BAO_0000019
,Plasma,Rattus norvegicus,Intermediate,1,50597,A,N,,,1969.0,1,CHEMBL620891,,10116.0,7830,,Area under plasma time curve determined in male rat,,11911,,,BAO_0000218
,,,Autocuration,1,22224,A,U,,,,0,CHEMBL620892,,,7831,,Area under the MAP curve measured over 5 min.,,16618,,,BAO_0000019
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL621079,,10090.0,7832,,Area under the concentration time curve (AUC) taken for 0-24 hr was measured when administered through iv route in mice,,14387,,,BAO_0000218
,,Mus musculus,Intermediate,1,50594,A,N,,,,1,CHEMBL621080,,10090.0,7833,,Area under the concentration time curve (AUC) taken for 0-24 hr was measured when administered through oral route in mice,,14387,,,BAO_0000218
,,Canis lupus familiaris,Intermediate,1,50588,A,N,,,,1,CHEMBL621081,,9615.0,7834,,Area under the concentration vs time curve in dog at 10 mg/kg oral dose,,12836,,,BAO_0000218
