assay_id,description,src_assay_id,assay_cell_type,cell_id,assay_tissue,doc_id,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_subcellular_fraction
3992,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3993,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3994,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3995,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3996,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3997,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3998,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
3999,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4000,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4001,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4002,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4003,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4004,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4005,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4006,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4007,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4008,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4009,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4010,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4011,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4012,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4013,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4014,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4015,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4016,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4017,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4018,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4019,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4020,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4021,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4022,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4023,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 0.3 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4024,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4025,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 3.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4026,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4027,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4028,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4029,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4030,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4031,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4032,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4033,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4034,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,F,In vivo,,Canis lupus familiaris,9615.0,,
4035,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 24 hr r,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4036,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 24 hr r to canine,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4037,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 2 hr,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4038,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 2 hr to canine,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4039,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 4 hr,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4040,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 4 hr to canine,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4041,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 8 hr,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4042,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 8 hr to canine,,,,,3595,B,,,Canis lupus familiaris,9615.0,,
4043,Ability to inhibit 5-lipoxygenase in guinea pig,,,,,9203,B,,,Cavia porcellus,10141.0,,
4044,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-lipoxygenase in vitro (guinea pig PMN),,,,,82,B,,,Cavia porcellus,10141.0,,
4045,Compound was tested for the inhibition of 5-lipoxygenase (5-Lpo) in guinea pig.,,,,,11090,B,,,Cavia porcellus,10141.0,,
4046,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 12 h, following intravenous administration at the dose of 1.0 mg/kg",,,,Blood,12832,B,,,Cavia porcellus,10141.0,,
4047,In vitro 5-lipoxygenase inhibition in guinea pig PMNs was determined based on 5-hydroxyeicosapentaenoic acid (5-HETE) production,,,,,1065,B,,,Cavia porcellus,10141.0,,
4048,In vitro 5-lipoxygenase inhibition in guinea pig PMNs was determined based on LTB4 production,,,,,1065,B,,,Cavia porcellus,10141.0,,
4049,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]-AA to 5-HETE in guinea pig peritoneal polymorphonuclear leukocytes,,,,,12832,B,,,Cavia porcellus,10141.0,,
4050,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]AA to LTB4 in guinea pig peritoneal polymorphonuclear leukocytes,,,,,12832,B,,,Cavia porcellus,10141.0,,
4051,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]AA to LTB4 in guinea pig peritoneal polymorphonuclear leukocytes,,,,,12832,B,,,Cavia porcellus,10141.0,,
4052,Inhibition against 5-lipoxygenase from guinea pig polymorphonuclear lymphocytes,,,,,10504,B,,,Cavia porcellus,10141.0,,
4053,Inhibitory activity against 5-lipoxygenase,,,,,7788,B,,,Cavia porcellus,10141.0,,
4054,Inhibitory activity against 5-lipoxygenase in guinea pig leukocyte,,,,,10001,B,,,Cavia porcellus,10141.0,,
4055,Inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant,,,,,10193,B,,,Cavia porcellus,10141.0,,
4056,Inhibitory activity against partially-purified Guinea pig PMN 5-lipoxygenase,,,,,13243,B,,,Cavia porcellus,10141.0,,
4057,Inhibitory activity uM,,,,,13243,B,,,Cavia porcellus,10141.0,,
4058,Inhibitory activity against 5-lipoxygenase in guinea pig leukocytes was determined,,,,,969,B,,,Cavia porcellus,10141.0,,
4059,Inhibitory activity against 5-lipoxygenase at 10 uM,,,,,10001,B,,,Cavia porcellus,10141.0,,
4060,Inhibitory activity against 5-lipoxygenase at a dose of 0.1 mM,,,,,7788,B,,,Cavia porcellus,10141.0,,
4061,Inhibitory activity against 5-lipoxygenase in guinea pig leukocyte at 30 uM,,,,,10001,B,,,Cavia porcellus,10141.0,,
4062,Inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant at 10 uM,,,,,10193,B,,,Cavia porcellus,10141.0,,
4063,Inhibitory activity uM,,,,,13243,B,,,Cavia porcellus,10141.0,,
4064,Inhibitory activity against partially-purified Guinea pig PMN 5-lipoxygenase at 10 uM,,,,,13243,B,,,Cavia porcellus,10141.0,,
4065,Inhibitory activity uM,,,,,13243,B,,,Cavia porcellus,10141.0,,
4066,Inhibitory activity uM,,,,,13243,F,,,Cavia porcellus,10141.0,,
4067,Percent inhibition against 5-lipoxygenase from guinea pig polymorphonuclear lymphocytes,,,,,10504,B,,,Cavia porcellus,10141.0,,
4068,Inhibitory activity against 5-lipoxygenase at a dose of 0.1 mM,,,,,7788,B,,,Cavia porcellus,10141.0,,
4069,Evaluated for inhibition of the formation and release of 5-lipoxygenase in isolated guinea pig ileum,,,,Ileum,10546,F,,,Cavia porcellus,10141.0,,
4070,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4),,,,,13183,B,,,,,,
4071,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4),,,,,13183,B,,,,,,
4072,Compound was evaluated for in vitro inhibition of recombinant human 5-lipoxygenase (5-LO),,,,,2578,B,,,,,,
4073,In vitro inhibition of human 5-Lipoxygenase.,,,,,12780,B,,,,,,
4074,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 75 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4075,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4076,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4077,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM exposed 100 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4078,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 100 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4079,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4080,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4081,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 150 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4082,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1500 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4083,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 2.5 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4084,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 200 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4085,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 27.5 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
4086,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 5 uM,,,,Liver,7411,B,,,Rattus norvegicus,10116.0,,Microsomes
