assay_id,src_id,assay_tax_id,assay_cell_type,relationship_type,curated_by,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue
3355,1,,,H,Expert,4535,pKi against 5-hydroxytryptamine 4 receptor in rat striatum membrane,B,,,,,Striatum
3356,1,10116.0,,D,Expert,14424,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-5 M.,F,,,Rattus norvegicus,,
3357,1,,,H,Expert,14424,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-6 M.,F,,,,,
3358,1,,,H,Expert,14424,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,F,,,,,
3359,1,10116.0,,D,Expert,14424,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-8 M.,F,,,Rattus norvegicus,,
3360,1,,,H,Autocuration,14424,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-7 M.,F,,,,,
3361,1,,,H,Expert,14424,Antagonistic activity evaluated by ability to block serotonin induced relaxation (via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-8 M.,F,,,,,
3362,1,,,H,Expert,14424,Antagonistic activity evaluated by ability to block serotonin induced relaxation via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 0.1 mg/kg (p.o.),F,,,,,
3363,1,,,H,Autocuration,14424,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,F,,,,,
3364,1,10116.0,,H,Autocuration,1980,Estimate from relaxation of carbachol-contracted rat esophageal muscularis mucosae,F,,,Rattus norvegicus,,
3365,1,,,H,Autocuration,4639,Compound was tested for agonistic activity against 5-hydroxytryptamine 4 receptor on guinea colon at a concentration 0.1 uM,F,,,,,
3366,1,,,H,Autocuration,17358,Tested for affinity towards 5-hydroxytryptamine 4 receptor,B,,,,,
3367,1,,,H,Autocuration,17358,Tested for affinity towards 5-hydroxytryptamine 4 receptor.,B,,,,,
3368,1,,,H,Autocuration,17358,Compound was tested for 5-hydroxytryptamine 4 binding affinity,B,,,,,
3369,1,,,H,Autocuration,1558,Compound was tested for its affinity towards 5-hydroxytryptamine 4 receptor,B,,,,,
3370,1,,,H,Autocuration,17358,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,F,,,,,
3371,1,,,H,Autocuration,16117,In vitro binding affinity towards 5-HT4 receptor was determined,B,,,,,
3372,1,,,H,Autocuration,17358,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,F,,,,,
3373,1,,,H,Autocuration,17358,Tested for agonist activity against 5-hydroxytryptamine 4 receptor,F,,,,,
3374,1,,,H,Autocuration,17358,Tested for selectivity for 5-hydroxytryptamine 4 receptor,B,,,,,
3375,1,,,H,Autocuration,17358,Tested for 5-hydroxytryptamine 4 binding affinity against cisapride,B,,,,,
3376,1,,,H,Autocuration,17358,Tested for 5-hydroxytryptamine 4 binding affinity against renzapride,B,,,,,
3377,1,,,H,Autocuration,17358,Tested for 5-hydroxytryptamine 4 binding affinity against zacopride,B,,,,,
3378,1,,,H,Expert,1274,Binding affinity against 5-Hydroxytryptamine 4 receptor,B,,,,,
3379,1,,,H,Autocuration,10728,Compound was evaluated for the displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 recognition sites in rat brain membranes,B,,,,,
3380,1,,,H,Autocuration,11695,Compound was evaluated for the displacement of [3H]Q-ICS-205-930 from 5-HT3 recognition sites in rat brain membranes,B,,,,,
3381,1,,,H,Autocuration,11695,Displacement of [3H]Q-ICS-205-930 from 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes,B,,,,,
3382,1,,,H,Autocuration,12490,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor from rat cortex homogenate,B,,,,,
3383,1,10116.0,,D,Autocuration,11828,Displacement of [3H]-Q-ICS 205-930 from rat cortex homogenate 5-hydroxytryptamine 3 receptor,B,,,Rattus norvegicus,,
3384,1,,,H,Autocuration,12253,Binding affinity of 5-hydroxytryptamine 3 receptor using [3H]granisetron in rat hippocampus and entorhinal cortex,B,,,,,Hippocampus
3385,1,,,H,Autocuration,10561,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand in rat cortex,B,,,,,
3386,1,,,H,Autocuration,10561,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]quipazine as radioligand in rat cortex,B,,,,,
3387,1,,,H,Autocuration,14432,Rat 5-hydroxytryptamine 3 receptor (5-HT3) antagonist,F,,,,,
3388,1,10116.0,,D,Autocuration,12936,Binding affinity against rat 5-hydroxytryptamine 3 receptor,B,,,Rattus norvegicus,,
3389,1,10116.0,,D,Autocuration,1274,Binding affinity against 5-Hydroxytryptamine 3 receptor,B,,,Rattus norvegicus,,
3390,1,,,H,Autocuration,1980,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of racemic [3H]zacopride from rat cortex,B,,,,,
3391,1,,,H,Autocuration,670,Binding affinity to 5-hydroxytryptamine 3 receptor was determined in rat cerebro cortical membranes using [3H]quipazine.,B,,,,,
3392,1,10116.0,,D,Autocuration,968,Displacement of [3H]granisetron from 5-hydroxytryptamine 3 receptor of rat cortex,B,,,Rattus norvegicus,,
3393,1,,,H,Autocuration,14287,In vitro by displacement of [3H]LY-278584 from 5-hydroxytryptamine 3 receptor on rat entorhinal cortex,B,,,,,
3394,1,,,H,Autocuration,567,Tested for its binding affinity by measuring its ability to displace [3H]granisetron from 5-hydroxytryptamine 3 receptor in rat cortex,B,,,,,
3395,1,,,H,Autocuration,13267,The binding affinity (pKi) measured against 5-hydroxytryptamine 1A receptor of rat cortex using [3H]8-OH-DPAT as radioligand,B,,,,,
3396,1,,,H,Autocuration,14826,Binding affinity at 5-hydroxytryptamine 3 receptor in rat cortical membrane by [3H]graniestron displacement.,B,,,,,
3397,1,,,H,Autocuration,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 3 receptor using [3H]zacopride as radioligand,B,,,,,
3398,1,,,H,Autocuration,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 3 receptor using [3H]zacopride as radioligand.,B,,,,,
3399,1,10116.0,,D,Autocuration,10394,pKi value for inhibition of [3H]LY-278584 binding to 5-hydroxytryptamine 3 receptor,B,,,Rattus norvegicus,,
3400,1,,,D,Expert,13657,"Compound was evaluated for binding affinity on 5-hydroxytryptamine 1A receptor in rat hippocampus membranes,3H-8-OH-DPAT and buspirone for nonspecific binding",B,,,,,
3401,1,,,H,Autocuration,1879,Compound was tested for its antagonistic activity against 5-hydroxytryptamine 3 receptor in rat brain using [3H]zacopride as the radioligand.,F,,,,,Brain
3402,1,,,H,Autocuration,1879,Compound was tested in vitro for its antagonistic activity against 5-hydroxytryptamine 3 receptor,F,,,,,
3403,1,,,H,Autocuration,1879,Compound was tested in vitro for its antagonistic activity against 5-hydroxytryptamine 3 receptor in rat CNS.,F,,,,,
3404,1,,,H,Autocuration,204,Compound was evaluated in vivo for the antagonistic activity towards 5-hydroxytryptamine 3 receptor,F,In vivo,,,,
3405,1,,,H,Autocuration,1879,Compound was tested for its binding affinity towards 5-HT-3 receptor in whole rat brain using (S)-[125I]-zacopride as the radioligand.,B,,,,,
3406,1,,,H,Autocuration,1879,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3407,1,,,H,Autocuration,1879,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor in whole rat brain using (S)-[125I]-zacopride as the radioligand.,B,,,,,
3408,1,,,H,Autocuration,1879,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor in whole rat brain using [125I]DAIZAC as the radioligand.,B,,,,,
3409,1,,,H,Autocuration,10641,"Concentration that inhibits the binding of radioligand, [3H]-ICS 205930, to 5-hydroxytryptamine 3 receptor from rat cortex",B,,,,,
3410,1,,,H,Autocuration,773,In Vitro Binding affinity againist 5-hydroxytryptamine 3 receptor by displacing [3H]-Q-ICS 205-930 from rat cortex homogenates,B,,,,,
3411,1,,,H,Autocuration,11952,Binding affinity against 5-hydroxytryptamine 3 (5-HT3) receptor in rat brain cortical membranes using radioligand [3H]quipazine,B,,,,,
3412,1,10116.0,,D,Autocuration,14145,Antagonist activity (100 ug/kg) for the Bezold Jarisch reflex evoked by 30 (ug/Kg) of 5-hydroxytryptamine 3 receptor in ethylurethane anesthetized rats i.v.,F,,,Rattus norvegicus,,
3413,1,,,H,Expert,17066,Binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3414,1,,,H,Autocuration,6398,Compound was evaluated for 5-hydroxytryptamine 3 receptor binding,B,,,,,
3415,1,,,U,Autocuration,10321,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,B,,,,,
3416,1,,,H,Autocuration,511,Tested for 5-hydroxytryptamine 3 receptor antagonist activity by inhibiting the 5-HT evoked Bezold-Jarisch reflex,F,,,,,
3417,1,,,H,Autocuration,4639,Compound was tested for binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3418,1,,,H,Autocuration,4639,Binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3419,1,10141.0,,H,Autocuration,4639,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 0.3 uM,F,,,Cavia porcellus,,
3420,1,10141.0,,H,Autocuration,4639,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 3 uM,F,,,Cavia porcellus,,
3421,1,10141.0,,H,Autocuration,4639,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 30 uM,F,,,Cavia porcellus,,
3422,1,,,H,Autocuration,1558,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3423,1,,,H,Autocuration,268,Evaluated for the 5-hydroxytryptamine 3 receptor antagonistic activity in Bezold-Jarisch model expressed as inhibition of the reflex bradycardia induced by an intravenous injection,F,,,,,
3424,1,,,H,Autocuration,2474,Compound was measured for its binding affinity at 5-hydroxytryptamine 3 receptor at a concentration of 10 uM using [3H]BRL-43694 as radioligand,B,,,,,
3425,1,,,H,Autocuration,5067,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); A: agonist,F,,,,,
3426,1,,,H,Autocuration,5067,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: agonist,F,,,,,
3427,1,,,H,Autocuration,5067,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: antagonist,F,,,,,
3428,1,,,H,Autocuration,5067,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); NA means data not available,B,,,,,
3429,1,,,H,Autocuration,5067,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); PA: Partial agonist,F,,,,,
3430,1,,,H,Autocuration,5067,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; A: agonist,F,,,,,
3431,1,,,H,Autocuration,5067,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; ANT: Antagonist,F,,,,,
3432,1,,,H,Autocuration,5067,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; NA: not active,B,,,,,
3433,1,,,H,Autocuration,5067,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; NA means data not available,B,,,,,
3434,1,,,H,Autocuration,5067,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; PA: Partial agonist,F,,,,,
3435,1,,,H,Autocuration,5067,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; na means data not available,B,,,,,
3436,1,,,H,Autocuration,5067,Binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3437,1,,,H,Autocuration,14331,Binding affinity of compound towards 5-hydroxytryptamine 3 receptor using [3H]-BRL-43694 (1 nM) ligand in NG cells 108-15 was determined,B,,,,,
3438,1,,,H,Autocuration,5067,Binding affinity of compound towards 5-hydroxytryptamine 3 receptor; NA: not active,B,,,,,
3439,1,,NG108-15,H,Autocuration,6179,Binding affinity for 5-HT3 receptor of NG108-15 cells using [3H]GR-65630,B,,,,,
3440,1,,,H,Autocuration,4265,Binding affinity to 5-HT3 serotonin receptor in NG 108-15 neuroblastoma glioma cells using [3H]GR-65630 radioligand.,B,,,,,
3441,1,,NG108-15,H,Autocuration,4265,Binding affinity to 5-HT3 serotonin receptor in NG108-15 neuroblastoma glioma cells using [3H]GR-65630 radioligand,B,,,,,
3442,1,,,H,Autocuration,17358,Compound was tested for 5-hydroxytryptamine 3 receptor binding affinity,B,,,,,
3443,1,,,H,Autocuration,17358,Compound was tested for selectivity against 5-hydroxytryptamine 3 receptor binding affinity,B,,,,,
3444,1,,,H,Autocuration,13628,Compound was tested for the inhibition of [3H]GR-65630 binding to 5-hydroxytryptamine 3 receptor expressed in NG 108-15 cells,B,In vitro,,,,
3445,1,,,H,Autocuration,4612,In vitro Binding affinity towards 5-hydroxytryptamine 3 receptor was determined,B,,,,,
3446,1,,,H,Autocuration,17358,Tested for 5-hydroxytryptamine 3 receptor antagonist activity,F,,,,,
3447,1,10141.0,,H,Autocuration,4639,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 1 uM,F,,,Cavia porcellus,,
3448,1,10141.0,,H,Autocuration,4639,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 10 uM,F,,,Cavia porcellus,,
3449,1,10141.0,,H,Autocuration,4639,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 10 uM in the presence of 30 uM MDL 72222,F,,,Cavia porcellus,,
3450,1,10141.0,,H,Autocuration,4639,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 3 uM,F,,,Cavia porcellus,,
3451,1,,,H,Autocuration,511,Binding affinity for the 5-hydroxytryptamine 3 receptor was evaluated in vitro by examining its ability to displace [3H]-BRL 43694.,B,,,,,
3452,1,,,H,Autocuration,1479,Binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3453,1,,,H,Autocuration,1317,Compound was evaluated for binding affinity against 5-hydroxytryptamine 3 receptor using radioligand binding assay,B,,,,,
3454,1,,,H,Autocuration,12146,Tested against 5-hydroxytryptamine 3 receptor in experiment 1,B,,,,,
3455,1,,,H,Autocuration,12146,Tested against 5-hydroxytryptamine 3 receptor in experiment 2,B,,,,,
3456,1,,,H,Autocuration,13969,Binding affinity against 5-hydroxytryptamine 3 receptor was measured using [3H]granisetron as radioligand,B,,,,,
3457,1,,,H,Expert,13392,Binding affinity for 5-hydroxytryptamine 2C receptor,B,,,,,
3458,1,,,H,Autocuration,13392,Binding affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3459,1,,,H,Autocuration,14159,Compound was evaluated for the affinity at 5-hydroxytryptamine 3 receptor,B,,,,,
3460,1,,,H,Autocuration,1558,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,B,,,,,
3461,1,,,H,Autocuration,16655,Inhibition of GR-65630 binding to 5-hydroxytryptamine 3 receptor,B,,,,,
3462,1,,,H,Autocuration,13020,Inhibition of [3H]- BRL 43 694 binding to 5-hydroxytryptamine 3 receptor at 10e-5 M,B,,,,,
3463,1,,,H,Autocuration,13021,Inhibition of [3H]-BRL 43 694 binding to 5-hydroxytryptamine 3 receptor of central nervous system,B,,,,,
3464,1,,,H,Autocuration,13020,Inhibition of [3H]- BRL 43 694 binding to 5-hydroxytryptamine 3 receptor at 10e-5 M,B,,,,,
3465,1,,,H,Autocuration,10321,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,B,,,,,
